language,glottocode,latitude,longitude,value
Northern Ngbandi,nort2774,3.56357,21.85251,present
Zarma,zarm1239,12.8554,2.41173,present
Khana,khan1278,4.70908,7.44363,present
Anta-Komnzo-Wára-Wérè-Kémä,wara1294,-8.64917,141.52,present
Mopán Maya,mopa1243,16.3533,-89.0673,present
Muruwari,muru1266,-28.9618,146.546,present
Western Farsi,west2369,32.9,53.3,present
Beja,beja1238,17.2436,36.6666,present
Tawala,tawa1275,-10.3115,150.644,present
Lowland Tarahumara,lowl1265,27.4623,-107.854,present
Umbu-Ungu,umbu1258,-5.9513,143.97,present
Mangaia-Old Rapa,rapa1245,-27.6304,-144.338,present
Central Dusun,cent2100,6.02998,116.681,present
Duna,duna1248,-5.41439,142.475,present
Sabah Bisaya,saba1267,5.30433,115.512,present
Tagabawa,taga1272,6.9712,125.175,present
Tiri,tiri1261,-21.8147,165.792,present
Bilua,bilu1245,-7.92388,156.663,present
Ghari,ghar1239,-9.4791,159.917,present
Mayangna,maya1285,14.1259,-84.3439,present
Dutch,dutc1256,52,5,present
Libyan Arabic,liby1240,22.0032,15.0014,present
Xokleng,xokl1240,-26.9217,-49.5886,present
Kaqchikel,kaqc1270,14.4662,-90.9881,present
Hausa States Fulfulde,nige1253,10.9972,11.1188,present
Chamacoco,cham1315,-20.5899,-58.2005,present
Hadiyya,hadi1240,7.57377,37.7577,present
Chamicuro,cham1318,-5.1149,-75.6778,present
Tondi Songway Kiini,tond1249,15.262989,-2.816163,present
Gardabani Bohtan Neo-Aramaic,boht1238,41.459,45.084,present
Tojolabal,tojo1241,16.2572,-91.7825,present
Choctaw,choc1276,32.25,-88.5,present
Laal,laal1242,10.0063,17.6143,present
Bunan,gahr1239,32.2168,77.9596,present
Arigidi,arig1246,7.56324,5.89556,present
Tezoatlán Mixtec,tezo1238,17.6155,-97.9002,present
Ewe,ewee1241,6.46061,0.814975,present
Pumé,pume1238,7.10677,-67.5996,present
Eleme,elem1253,4.72964,7.267,present
Antankarana Malagasy,anta1255,-13.2164,49.2402,present
Port Sandwich,port1285,-16.4952,167.78,present
Tengger,teng1272,-7.89069,113.037,present
Baybayanon,bayb1234,10.6956,124.8086,present
Kusaghe-Njela,kusa1251,-8.04056,157.463,present
Wawa,wawa1246,6.68974,11.7802,present
Dupaninan Agta,dupa1235,17.3748,122.188,present
Bandial,band1340,12.5258,-16.4245,present
East Kewa,east2516,-6.32989,143.931,present
Salka-Tsishingini,tsis1238,10.2882,5.11073,present
Portuguese,port1283,39.91,-8.1,present
Rawa,rawa1267,-5.83155,145.937,present
Upper Chehalis,uppe1439,46.7981,-123.169,present
Wedau,weda1241,-10.1246,150.172,present
Tirax,maee1241,-15.9914,167.288,present
Yue Chinese,yuec1235,23,113,present
Wolane,wola1253,8.23,38.14,present
Sheko,shek1245,7.05022,35.2826,present
Western Frisian,west2354,53.143,5.86091,present
Dera (Nigeria),dera1248,10.072,12.0256,present
Lagwan,lagw1237,11.5592,14.9884,present
Northern Kankanay,nort2877,17.1057,120.786,present
Mlahsô,mlah1239,37.0311,41.2209,present
Cicipu,cici1237,11.0417,5.54073,present
Central Wambo,mbal1255,-17.578884,16.027517,present
Barok,baro1253,-3.47672,152.193,present
Mlabri,mlab1235,18.5533,101.163,present
Northern Qiang,nort2722,32.2766,103.192,present
Pangasinan,pang1290,15.9377,120.365,present
Ga'anda,gaan1243,10.2955,12.6479,present
Tangam,tang1377,28.95,94.98,present
Tikopia,tiko1237,-12.2766,168.822,present
Ömie,omie1241,-9.03136,148.107,present
Lotud,lotu1250,6.13732,116.232,present
Neo-Mandaic,nucl1706,31.3443,48.8128,present
Itzá,itza1241,17.0269,-89.8734,present
Ulwa,ulwa1239,12.932292,-83.581467,present
Birri,birr1240,5.33,24.6,present
Milang,mila1245,28.5539908,95.186127,present
Northern Haida,nort2938,54.004532,-132.079257,present
Arosi,aros1241,-10.2441,161.432,present
Kera,kera1255,9.88165,15.1419,present
Rongmei Naga,rong1266,25.098,93.7869,present
Karitiâna,kari1311,-9.37937,-64.1522,present
Sìcìté Sénoufo,sici1249,11.1789,-5.28932,present
Cori,cori1240,9.59,8.06,present
Sierra Negra Nahuatl,sier1248,18.45,-96.9,present
Saposa,sapo1253,-5.64103,154.732,present
Zabana,zaba1237,-7.74311,158.753,present
Javanese,java1254,-7.001,109.287,present
Uripiv-Wala-Rano-Atchin,urip1239,-16.00951,167.34643,present
Huichol,huic1243,21.954,-104.062,present
Alsea-Yaquina,alse1251,44.408,-123.94,present
Western Durango Nahuatl,west2778,22.6,-104.9,present
Orya,orya1242,-2.76483,139.89,present
Degema,dege1246,4.73373,6.80991,present
Sukur,suku1272,10.8933,13.6437,present
Nicaragua Creole English,nica1252,12.4402,-83.7386,present
