name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Апастовская центральная библиотека,"Респ Татарстан,р-н Апастовский,пгт Апастово,ул Советская,д 1",48.519634,55.200071,"Апастовская центральная библиотека была организована в 1930 году, во время образования района. В 1986 году построили новое двухэтажное здание, на первом этаже которого расположилась детская библиотека, на втором – центральная. В настоящее время библиотека обслуживает население поселка Апастово (5 414 человек). В райцентре функционируют 6 передвижных пунктов, которые организованы в крупных организациях и учреждениях. Фонд – 38 081 экземпляр. Выписываются 14 газет и 32 журнала. Библиотеку посещают 2 886 человек. Книговыдача – 60 165 единиц. В 2001 году началась компьютеризация библиотеки, был создан электронный каталог, оформлена электронная картотека статей. С 2002 года читатели и библиотекари пользуются правовой базой данных «КонсультантПлюс». Есть доступ в интернет. При библиотеке работают клубы и кружки. Часто проводятся культурно-просветительские мероприятия различной тематики.",2021-03-25T10:44:18Z,2023-08-31T07:59:44Z,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,09:00:00,15:00:00,,
"Альметьевская детская библиотека, филиал № 7","Респ Татарстан,р-н Альметьевский,г Альметьевск,ул Ризы Фахретдина,д 28",52.317514,54.904654,"Городская детская библиотека – филиал № 7 была создана в 1953 году. На сегодняшний день ее фонд насчитывает 23 000 экземпляров книг и аудиовизуальных материалов по всем отраслям знания. Им пользуются 4 420 читателей. Библиотека удостоена призовых мест в республиканских конкурсах «Детский библиотекарь – 2004», «Детская библиотека – 2005», «Детский библиотекарь – 2009», «Детский библиотекарь – 2010».В 2015 году библиотека стала обладательницей гранта Правительства РТ для поддержки проектов творческих коллективов муниципальных учреждений культуры и искусства в номинации «Библиотечное дело». За проекты «Пять лучших книг по патриотическому воспитанию детей и подростков» и «Мой папа – защитник Отечества» она получила благодарственное письмо от военного комиссариата Республики Татарстан.",2016-04-05T11:43:52Z,2023-08-28T12:05:17Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Тюнтерская библиотека-филиал № 25,"Респ Татарстан,р-н Балтасинский,с Тюнтер,ул Советская,д 26",50.245613,56.469915,"В 1929 году в деревне появились первые избы-читальни, финансированные государством. Библиотечная летопись бережно хранит имена всех, кто когда-то здесь трудился. Добрым словом вспоминают старожилы замечательных женщин Сагиду Газимову, Гульсум Файзрахманову, трудившихся в 30–40 годы. Когда в 1951 году читальня переименовалась в библиотеку, был сформирован книжный фонд. Библиотека в полную силу начала работать с читателями. По состоянию на 01.01.2021 г. фонд составляет 13 315 единиц, число посетителей – 3 660 человек. С каждым годом библиотека пополняется новыми изданиями на русском и татарском языках. Библиотекарь ведет активную работу по приобщению населения деревни к чтению и книгам, проводя различные мероприятия и обзоры книг. Также библиотека служит местом встречи с писателями и поэтами родного края.",2021-04-01T07:55:55Z,2023-02-21T14:39:35Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,
Средне-Кушкетский библиотечный филиал № 22,"Респ Татарстан,р-н Балтасинский,с Средний Кушкет,ул Центральная,д 6",50.276308,56.445986,"Средне-Кушкетская сельская библиотека была открыта в 1987 году. До этого в деревнях работали читальни. В деревне Средний Кушкет изба-читальня располагалась в доме Апаковой Татьяны.Работа библиотеки направлена на популяризацию чтения у взрослого и детского населения, создание благоприятных условий для читателей, всестороннее развитие, доведение информации о каждой книге до читателя.Библиотека принимает активное участие в районных и республиканских конкурсах, проводятся различные мероприятия для юных и взрослых читателей.По состоянию на 01.01.2021 года фонд составляет 10 705 единиц, количество посетителей – 5 769 человек.",2021-03-24T14:04:24Z,2023-02-21T14:37:19Z,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,,
"Ямашинская сельская библиотека, филиал № 57","Респ Татарстан,р-н Альметьевский,с Ямаши,ул Советская,зд 4",51.615229,55.111609,"Рождение Ямашинской сельской библиотеки уходит в далекий 1946 год. В первый послевоенный год в Ямашах построили Районный дом культуры, колхозный клуб, две избы-читальни, районную библиотеку. Первым библиотекарем была Тимофеева Елена Ивановна. В настоящее время фонд составляет 7 551 документ, пользователей насчитывается 843, число посещений за год – 9 719.В зоне обслуживания библиотеки: с. Ямаши, пос. Красная Горка, с. Рокашево, Ямашинская средняя общеобразовательная школа, детский сад «Солнышко».При библиотеке работают: женский клуб «Сударушка», для ребят начальных классов – кружок чтения «К слоненку Тишке», для читателей средних классов – клуб «Лукоморье».Кружок чтения «К слоненку Тишке». Здесь ребята учатся технике быстрого чтения, обогащают свой словарный запас, развивают смекалку, учатся любить и беречь книгу, а также вместе со слоненком Тишкой домысливают, фантазируют, дружат, общаются друг с другом, мастерят и играют.Литературный клуб «Лукоморье». В «Лукоморье» ребята учатся любить и ценить книгу. «Лукоморье» помогает раскрыть таланты, учиться в школе легко и весело, ценить близких и друзей, любить свой отчий край, иметь собственное я.",2021-04-14T14:51:32Z,2023-01-31T14:17:23Z,,,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,17:00:00
Кувадинская сельская библиотека,"Респ Татарстан,р-н Тукаевский,д Кувады,ул Центральная,д 11В",52.299592,55.578905,"Библиотека – это поддержка и развитие традиций детского и семейного чтения, формирования читателя и продвижения книги. 1 июня 1954 года в деревне Кувады открылась первая библиотека. Фонд библиотеки составлял 200 книг и находилась она в сельском клубе. В 1958 году библиотека переехала в старое здание школы, а в 1975 году в новый сельский клуб. В 1985 году открылось новое здание, где находились медпункт, контора, библиотека. В 2002 году библиотека переехала в здание школы – сад. Книжный фонд составляет 12 тысяч книг. Библиотека выписывает около 12 наименований газет и журналов. Число пользователей – более 900, детей – более 230, охват населения – 75,5 %.",2016-06-24T10:09:27Z,2023-03-20T13:53:44Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,,,
Старокырлайская сельская библиотека – филиал № 37,"Респ Татарстан,р-н Арский,с Старый Кырлай,ул Центральная,д 12а",49.9043484920654,56.1960953091254,"В деревне библиотека была создана 1955 году в деревни Азяк. И с самого открытия до 1987 года работала Хабибуллина Махмуда Нургалиевна. 1973 года библиотеку переводят в деревню Старый Кырлай, где до сих пор находиться библиотека. Библиотекарями работали: с 1987-1994 –Сабирова Зульфия Шайхулловна,1992-1994-Хасаншина Салиса Фатхелисламовна, с 1994 года Венера Нотфулловна Хамзина. Находясь в максимальной близости к населению и его потребностям, являясь единственным источником информации и знаний для сельчан, библиотека в значительной мере выполняют функции социальной коммуникации, остаются наиболее стабильными и самыми доступными учреждениями культуры. Основные показатели:– Книжный фонд – 6749– Число читателей – 602– Книговыдача – 9933",2021-05-25T20:12:57Z,2023-02-22T13:31:48Z,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,17:00:00,09:00:00,17:00:00,13:00:00,16:00:00,09:00:00,12:00:00,,
Чукмарлинская сельская библиотека,"Респ Татарстан,р-н Сармановский,с Чукмарлы,ул Советская,д 41",52.430477,55.284923,"Чукмарлинская сельская библиотека основано в 1962 году. С 1973 года библиотека находится в здании дома культуры. Библиотечный фонд на сегодняшний день составляет 10802 экземпляров. Из них книжный фонд составляет 10254 экз., 534 экз. фонд периодических изданий. Литература для обслуживания детского населения составляет 3536 экз.от общего фонда библиотеки. Культурную жизнь современного села невозможно представить без библиотеки. Именно сельская библиотека становится собирателем, хранителем и проводником культурных традиций. В своей повседневной работе она решает множество задач: сохраняет и передает культурные традиции во времени и пространстве, обеспечивая память поколений; формирует нравственные позиции молодежи, создает особую культурную, образовательную и интеллектуальную среду в обществе; способствует повышению уровня культурных и образовательных потребностей сельского населения.",2022-02-03T10:57:41Z,2023-02-21T11:30:00Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,
Кутлушкинская сельская библиотека – филиал № 17,"Респ Татарстан,р-н Чистопольский,с Кутлушкино,ул Клубная,д 7б",50.390017,55.22945,"Кутлушкинская сельская библиотека (филиал № 17) была открыта в 1973 году как сельская изба-читальня. В настоящее время она обслуживает более 500 читателей за год, книжный фонд – 12 000 экземпляров. В библиотеке проводятся различные мероприятия для всех категорий населения: литературно-музыкальные вечера, конкурсы, игровые программы, вечера отдыха, информационные и тематические часы, оформляются книжные выставки. Вместе с Домом культуры библиотека проводит национальные праздники («Аулак ой», «Каз омэсе», «Нэуруз» и др.). Для детей младшего школьного возраста и подростков функционирует кукольный театр «Теремок».",2021-03-24T07:03:35Z,2023-09-04T12:14:31Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,15:00:00,,
Шереметьевская сельская библиотека – филиал № 9,"Респ Татарстан,р-н Нижнекамский,с Шереметьевка,ул Октябрьская Площадь,зд 18А",51.554098956028,55.388237362287,"Библиотека основана в 1926 г. Первый врач села Шереметьево Иванов Григорий Ильич был активным инициатором продвижения культуры в массы. Он и его коллеги открыли библиотеку уникальных книг, собранную с помощью крупных землевладельцев-меценатов. Открытие библиотеки послужило значительному ускорению давно наметившихся тенденций, касающихся культуры и искусства.1 декабря 2011 года открылся Шереметьевский дом культуры, в котором расположилась и библиотека. Шереметьевская сельская библиотека всегда богата читателями, которые активно учувствуют в библиотечной жизни: конкурсах, акциях и других мероприятиях, делятся своими стихами, поделками, мастерством. Книжный фонд составляет 10 512 экз., число читателей – 1 154 чел. Главное богатство в работе библиотеки – общение с человеком, возможность помочь людям, привлекая для этого огромную интеллектуальную и нравственную силу, заключенную в лучших книгах, созданных человеком за века.",2021-04-28T08:28:01Z,2023-01-27T11:51:27Z,,,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00
Балтасинская центральная детская библиотека,"Респ Татарстан,р-н Балтасинский,пгт Балтаси,ул Ленина,зд 45",50.206868,56.346861,"В 1935 году открылась первая библиотека в Балтаси, которая обслуживала и взрослое население, и детей. А в 1952 году при взрослой библиотеке был сформирован детский отдел. В это время книжный фонд составлял 7 259 экземпляров, а читателей было 300 человек. После централизации детская библиотека стала детским отделом при ЦБС. С 1955 года в библиотеку внедрена система каталога и картотек. Также в обслуживании читателей-детей произошли изменения. Читателей начали обслуживать в открытом доступе. На сегодняшний день детская библиотека активно обслуживает воспитанников пяти детских садов, учащихся начальных классов гимназии и средней школы. Для них проводятся литературные круизы, викторины, тематические утренники, литературные турниры и т. д.На 1 января 2021 года фонд – 36 763 единицы, число пользователей – 21 323 человека.",2021-04-06T08:46:48Z,2023-02-21T14:41:07Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,09:00:00,16:00:00,,
Кошки-Шемякинская сельская библиотека – филиал № 19,"Респ Татарстан,р-н Буинский,д Чувашское Пимурзино,ул Революционная,д 20",48.2664990992073,54.7987801761044,"Кошки-Шемякинская сельская библиотека была основана в 1930 году. Она разместилась в доме раскулаченного зажиточного крестьянина Ранцева А. первоначально имела название «Изба-читальная». Первым библиотекарем стал Егоров Гордей 1917 года рождения. С 1973 года «Изба-читальня» переименована в сельскую Библиотеку. В зоне обслуживания – четыре населенных пункта: с. Кошки-Шемякино, д. Старые Мертли, д. Канава, Чув-Пимурзино. Фонд библиотеки составляет 15335 экземпляр. Учреждение работает совместно с администрацией села, школой, детсадом. Здесь проводятся различные мероприятия для всех категорий посетителей. В настоящее время библиотека является тем учреждением, которое аккумулирует интересы широких слоев общества. Она сотрудничает с самыми различными учреждениями, организациями, движениями. Активно участвует в общественной жизни города, района и села, являясь основным центром информации.",2021-04-08T09:52:44Z,2023-02-21T08:09:46Z,,,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00
Малоошняковская сельская библиотека,"Респ Татарстан,р-н Рыбно-Слободский,с Малый Ошняк,ул Красноармейская,д 32а",49.9868947301636,55.5184110767844,"О библиотеке.История: Мало Ошняковская сельская библиотека образовалась 19 июля 1958 года. Первый библиотекарь Минвалеева Танзиля Нигматзяновна. В 1979 году вошла в состав Рыбно-Слободской централизованной библиотечной системы, как филиал №22. В зону обслуживания библиотеки входят села: М.Ошняк . О деятельности: Книжный фонд библиотеки составляет 6433 экземпляров книг и журналов; из них 3268 экземпляров на русском языке, 3158 на татарском языке. Заведующая библиотекой – Ибрагимова Фирдавес Наиловна. Библиотека предоставляет услуги и оказывает помощь всем гражданам вне зависимости от пола,возраста, национальности, образования, социального положения, отношения к религии.",2021-04-29T08:33:35Z,2023-02-21T12:44:07Z,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,00:00:00,00:00:00,09:00:00,12:00:00
Фомкинская сельская библиотека,"Респ Татарстан,р-н Нурлатский,с Фомкино,ул Школьная,д 15",50.4887489153442,54.4094425792626,"Фомкинская сельская библиотека Нурлатского муниципального района РТ основана в 1938 году. В настоящее время выполняет информационную, просветительскую, досуговую работу для жителей села Фомкино. Площадь помещения 41,3 кв.м. Книжный фонд насчитывает 8 077 экземпляров. Число пользователей – 803 человека. Библиотека оснащена компьютерным оборудованием, активно участвует в региональных и районных конкурсах. Приоритетным направлением в работе является пропаганда здорового образа жизни, библиотека ведет проект «Выбираем здоровый образ жизни», а также для детей в библиотеке работает клуб по интересам «Юные киниголюбы».",2022-03-12T17:07:48Z,2023-10-18T07:33:44Z,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00
Корноуховская сельская библиотека – филиал № 27,"Респ Татарстан,р-н Кайбицкий,д Корноухово,ул Бутанина,д 58",48.025417,55.38372,"Корноуховская сельская библиотека была основана в 1993 году. Изначально книжный фонд включал 40 книг. Основные направления деятельности – информационное, культурно-просветительское, образовательное, краеведческое воспитание. На сегодняшний день фонд включает 3 454 экз., еженедельно поступают периодические издания как для детей, так и для взрослых. Количество посетителей за год – около 1 700 человек. В библиотеке работают 2 любительских объединения по интересам: клуб любителей рукоделия «Клубок», клуб любителей поделок «Фантазеры». В сельской библиотеке ежедневно проходят разные мероприятия, которые с удовольствием посещают и жители деревни, и гости из других населенных пунктов.",2022-04-01T16:34:17Z,2023-01-30T08:07:23Z,,,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,22:00:00,09:00:00,20:30:00
"Верхнешипкинская сельская библиотека, филиал № 12","Респ Татарстан,р-н Заинский,с Верхние Шипки,ул Молодежная,д 2",51.8577294223748,55.3330059483318,"Библиотека была основана в 1939 году. Верхнешипкинская маленькая двухкомнатная библиотека располагалась посреди деревни. Одна комната была клубом, другая библиотекой. В 1957 году эту маленькую комнату открыли как библиотеку. Из района выдали 250–300 книг, а сельский совет выдал деньги на покупку журналов, газет. 1 октября 1969 года открыта инвентарная книга. До этого в библиотеке насчитывалось 1 975 книг. Важнейшей функцией библиотекаря является работа с читателями. В библиотеке число зарегистрированных пользователей – 570 человек. Из них 95 детей. Число посещений составляет 8 363 человека, из них посещений массовых мероприятий –1 064 человека. Библиотечный фонд – главный источник удовлетворения информационных потребностей как общества в целом, так и отдельных его членов. Объем фондов за 2021 год – 11 151 экз., из них 5 147 на русском и 6 004 на татарском языке. В библиотеке проводятся различные мероприятия: беседы, викторины, игры, конкурсы, диспуты, тематические вечера, библиотечные уроки, обзоры, книжные выставки.",2022-02-25T11:46:25Z,2023-01-27T15:16:37Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,
Уреевская сельская библиотека,"Респ Татарстан,р-н Рыбно-Слободский,д Бердибяково,ул Школьная,д 5",50.592308,55.657586,"Уреевская сельская библиотека образовалась в 1997 году. Здесь раньше работала А. М. Архипова, с 2012 года работает Р. В. Валиуллина. В библиотеке очень много разных книг, которые рассказывают обо всем на свете: о Земле и о космосе, о животных и растениях, о странах и городах, знакомят с замечательными людьми и интересными событиями. Каждый сможет подобрать себе интересную книгу из книжного фонда! Библиотека также предлагает посетителям ксерокопирование, сканирование текста, пользование интернетом. Оформлена подписка на 20 наименований газет и журналов. Библиотека тесно работает с сельским Домом культуры, фельдшерско-акушерским пунктом, местным самоуправлением. В зону обслуживания входят села Бердибяково и Уреево. К услугам пользователей книжный фонд из 5 320 экземпляров. Посетителей – 180 человек.",2021-04-10T11:41:32Z,2023-02-21T12:15:36Z,09:00:00,12:00:00,,,09:00:00,12:00:00,,,09:00:00,12:00:00,,,,
Чувашско-Кищаковская сельская библиотека – филиал № 41,"Респ Татарстан,р-н Буинский,с Чувашские Кищаки,ул Ленина,д 39",48.167504,54.776191,"Библиотека села Чувашские Кищаки открылась в 1953 году. Первым библиотекарем была Р. И. Апполонова. В настоящее время находится в здании многофункционального центра, которое было построено в 2019 году. Фонд библиотеки составляет более 12 тысяч экземпляров. В зоне обслуживания – с. Чувашские Кищаки и с. Таковары. Здесь проводятся различные мероприятия (краеведческие, посвященные здоровому образу жизни) для всех категорий посетителей. Библиотекарь стремится удовлетворять все запросы читателей, активно работает по продвижению книги и чтения, привлечению новых читателей.Библиотека сотрудничает с самыми различными учреждениями. Активно участвует в общественной жизни района и села, являясь основным центром информации.",2021-04-08T17:16:06Z,2023-02-21T07:48:50Z,,,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00
Бугульминская центральная детская библиотека,"Респ Татарстан,р-н Бугульминский,г Бугульма,ул Октябрьская,д 10",52.796666,54.541401,"Центральная детская библиотека была основана в 1936 году. До этого в Бугульме существовал только детский отдел районной библиотеки. В годы Великой Отечественной войны библиотеку перевели в здание городской библиотеки, где до 14 часов обслуживали детей, а с 15 часов – взрослых. В эти годы библиотека обслуживала кроме местных читателей тысячи эвакуированных детей. В январе 1948 года Горсовет предоставил детской библиотеке отдельное помещение. В 1976 году библиотека получила новое помещение на улице Октябрьской, 10, где находится по настоящее время. На сегодняшний день фонд включает 50 118 экз. книг, число читателей – 6 787.Работа библиотеки в течение многих лет носит творческий и новаторский характер, служит примером для других филиалов системы. Центральная детская библиотека сегодня не только информационный, но и досуговый центр.",2016-11-11T11:09:47Z,2023-01-30T13:40:45Z,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,17:00:00,,
"Абдрахмановская сельская библиотека, филиал № 16","Респ Татарстан,р-н Альметьевский,с Абдрахманово,ул Советская,д 75",52.490709,54.773034,"В 1919–1920 годы в доме Хафиз абзый была открыта первая изба-читальня. Люди собирались в избе-читальне, обменивались новостями, решали разные житейские вопросы. Односельчанин, государственный деятель и выдающийся писатель Афзал Тагиров подарил все свои книги этой избе-читальне. В 1925 году эту избу-читальню перевели в дом Шарип-муллы. В 1970 году в селе построили двухэтажный Дом культуры, и библиотеку перевели на второй этаж этого здания. Первым библиотекарем в селе был Садыйк Музаффаров. Абдрахмановская сельская библиотека является информационным центром для сельчан.Фонд библиотеки включает 13 076 экземпляров, в том числе детский фонд – 5 066 экземпляров, пользователей насчитывается 1 090, в том числе 219 детей.",2021-04-08T10:56:03Z,2023-02-22T06:39:35Z,,,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00
Нижнеошминская сельская библиотека-филиал № 23,"Респ Татарстан,р-н Мамадышский,с Нижняя Ошма,ул Советская,д 39А",51.287541,55.726436,"В 1934 году в деревне Нижняя Ошма в доме деревенского муллы открыли избу-читальню. Первым избачом был Мубаракшин Ясави. В фонде было несколько книг и газет. Здесь по вечерам собирались люди, проводили громкие чтения, обзоры и обсуждения. В 1953 году библиотеку перевели в здание мечети. Фонд состоял из 230 книг.В настоящее время библиотека находится на втором этаже Дома культуры. Книжный фонд насчитывает 7 161 экземпляр. Количество читателей – 149 человек. Филиал оказывает услуги широкой аудитории, стремится соответствовать ожиданиям сельчан, является центром общественной и культурной жизни села.",2021-04-23T13:53:58Z,2023-03-01T13:47:36Z,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,17:00:00,22:00:00,,
Селенгушская сельская библиотека,"Респ Татарстан,р-н Нурлатский,с Селенгуши,ул Гагарина,двлд 32",50.511702,54.691313,"Селенгушская сельская библиотека занимает 49,5 кв. м, фонд – 6 104 книг, количество читателей – 650 человек, книговыдача – 8 861 единица. Правовое просвещение и информирование граждан является приоритетным направлением деятельности сельской библиотеки. Библиотека оснащена компьютерным оборудованием. В стенах учреждения проводятся различные мероприятия: викторины, информационные уроки, обзоры, литературные игры, библиотечные уроки, часы правового просвещения, тематические книжные выставки. Библиотека активно работает с клубом людей пенсионного возраста «Жизнелюб». Для детей ведет деятельность кружок «Друзья книги».",2022-03-03T07:06:15Z,2024-02-01T08:16:57Z,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,,
Гайтанкинская cельская библиотека,"Респ Татарстан,р-н Нурлатский,с Гайтанкино,ул Центральная,двлд 13",50.514146,54.511849,"Гайтанкинская сельская библиотека была основана в 1927 году как изба-читальня. В 1956 году переехала в новое помещение. Ее фонд насчитывает 6 148 экземпляров книг, количество читателей – 392, книговыдача – 8 712.На сегодняшний день библиотека является не только хранилищем книг, но и местом, где проводятся литературные часы, книжные выставки, электронные презентации, библиообзоры. Также при учреждении имеется клуб по интересам для любителей отдыха и общения. Основное направление деятельности – краеведение, задачи библиотеки – воспитание чувства патриотизма, формирование нравственной и духовной культуры.",2023-07-21T10:35:32Z,2023-10-18T07:31:39Z,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,,,,
Кзыл-Байракская библиотека,"Респ Татарстан,р-н Верхнеуслонский,п Кзыл-Байрак,ул Центральная,д 16",49.031072,55.509253,"В деревне Кызыл-Байрак библиотека появилась в 1960 году. Книги доставили из деревни Егидерево, в то время их насчитывалось около 7 000 экземпляров. Частыми гостями Кзыл-Байракской библиотеки были известные деятели искусств Республики Татарстан, в разные годы ее посещали Салих Сайдашев, Джавгад Тарджеман, Рустем Ахмеров и др. В настоящее время книжный фонд насчитывает 10 104 экземпляра на различных видах носителей информации. Количество читателей – 249 человек. Число посещений – более 3 000 в год. Ежегодно выписываются периодические издания для разных категорий читателей. При библиотеке работает семейный клуб «Туган тел», в котором проходят литературно-музыкальные и духовно-нравственные мероприятия, направленные на воспитание культуры чтения, знакомящие с традициями и обычаями народов Татарстана. Разнообразные тематические выставки, литературные вечера и театрализованные представления получают положительный отклик читателей.",2022-06-29T10:29:00Z,2023-07-03T11:00:34Z,08:00:00,12:00:00,08:00:00,12:00:00,08:00:00,12:00:00,08:00:00,12:00:00,08:00:00,12:00:00,08:00:00,12:00:00,,
Уютская сельская библиотека,"Респ Татарстан,р-н Сабинский,д Уют,ул Ленина,зд 38",50.287824,55.950756,"Уютская сельская библиотека была построена 15 января 1930 г.На базе библиотеки проходят различные мероприятия для взрослых и детей. На сегодняшний день фонд включает 9 344 экз. книг. Количество посетителей в год – 5 505. Постоянно обновляется выставка «Новая книга – новый друг». Экспозиция состоит из недавно поступивших в фонд книг.На территории обслуживания Уютской сельской библиотеки находятся два населенных пункта. В учреждении работают десять книгонош, которые занимаются доставкой книг ветеранам и пенсионерам. В библиотеке активно ведется работа с женским клубом «Ак калфак» и клубом «Любители книг».",2022-03-03T11:10:24Z,2023-03-31T13:44:08Z,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,,
Кичкальнинская сельская библиотека,"Респ Татарстан,р-н Нурлатский,с Кичкальня,ул Школьная,зд 8",50.3532375817978,54.7372375662578,"Первая изба-читальня была основана в 1928 году. В 1930 году переведена в другое здание, а в 1955 году открылась новая библиотека. В ней было 6 240 книг и 610 читателей. На сегодняшней день Кичкальнинская сельская библиотека занимает помещение площадью 102 кв. м, фонд включает 12 113 экземпляров книг, количество читателей – 523 человека, книговыдача – 7 387. Библиотека оснащена компьютерным оборудованием. В стенах учреждения проводятся различные мероприятия: уроки мужества, викторины, информационные уроки, обзоры, литературные игры, библиотечные уроки, тематические книжные выставки. Библиотека активно работает с клубом людей пенсионного возраста «Современник».Основные направления работы – информационное, просветительское, воспитательное, культурно-досуговое. Патриотическое воспитание является приоритетным направлением. Библиотека стремится к наиболее полному удовлетворению информационных потребностей жителей с использованием передовых технологических достижений и современных требований.Библиотека активно сотрудничает с администрацией Кичкальнинского сельского поселения, школой, Домом культуры, фельдшерско-акушерским пунктом.",2022-03-02T16:46:45Z,2023-10-18T10:13:23Z,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,,
