country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Germany,1880,17346,SCHLIEBEN,20,181,189,51.723205,13.381452,"A hoard of 20 denarii (Antoninus Pius - Commodus, but no details known for 12 coins) was found between 1880 and 1890 in a glass bowl, between the city and the railroad, directly southeast of the confluence of the Horst- and Totengraben.",NA,II century
Netherlands,2014,17472,OOSTERMEER,5,197,198,53.175071037608,6.0598446572296,"5 or 6 silver denarii. The coins were originally corroded together. Three coins were separated, leaving a stack of either 2 or 3 denarii.",Private collection,II century
Bulgaria,1964,2673,GRADESHNITSA 1964,764,103,111,43.4833595,23.4803562,764 denarii: Republic - Trajan (AD 103-111). Together were found four silver earrings and 3 silver bracelets found in a ceramic vessel.,"Regional History Museum Vratsa, Bulgaria; inv.nos M II 3331-4094 (764 coins)",II century
Ukraine,2014,20694,RIVNE REGION?,6,117,138,50.7997975746,26.3952851415,"A small hoard of six Roman imperial denarii: Vespasian — Hadrian (AD 117-138) was discovered by treasure hunter in 2014, possibly in Rivne region. Information about the find and photos of the coins were published on November 28, 2016, on the Ukrainian treasure hunting forum Violity. The finder reported that the find was discovered about two years ago before publication in a ploughed field. The coins were collected from a small area, but he did not probe to sondage on the place of find, assuming that he would find new finds after each ploughing. However, he has not found any new coins at the site in two years. All coins are equally well preserved (minimal worn) and close chronologically, which allows them to be considered as one deposit. In December 2016 and January 2018, the coins were sold on Violity auction. Coins: Vespasian (Titus) (1), Titus (2), Hadrian (3).",Sold,II century
Greece,1999,6913,AGIOS ACHILLIOS,7,161,180,40.788,21.079,"During excavations on the site of the ancient town of Lyka, a hoard of 7 provincial coins of the Koinon of Macedonia (Hadrian - Faustina II) was found in trench II, in a very burnt layer, near a cencer and in the same depth with it and nearby silver votive plaques with relief representation. These have been interpreted as remnants of a ritual act, a ""sealed group"" of votive offerings in honour of a deity.",NA,II century
"England, United Kingdom",1832,103,HORSEHEATH 1832,200,161,169,52.097331,0.37819059,"Approx. 200 Roman silver coins found by chance as a waggon had crushed the jar that contained them. One of the accounts relating to this find gives a list of emperors: Nero, Vespasian, Titus, Domitian, Nerva, Trajan, Hadrian, the two Antonines, Faustina and L. Aelius Verus.",NA,II century
Bulgaria,1976,2684,PAVLIKENI,3728,166,167,43.240109,25.306196,"3,728 denarii: Republic - M. Aurelius (AD 166-167)","Archaeological Museum, Veliko Tarnovo, Bulgaria; inv.nos. 2599-3353 (3626 coins)",II century
Germany,1962,5255,STOCKSTADT 1962,1357,167,176,49.971255,9.073757,"In 1962 an excavator found a jar with 7 aurei, 1346 denarii (Nero - Marcus Aurelius), and 4 Lycian drachms (Domitian - Trajan), while building the foundations of the new building for the paper mill factory at Stockstadt.",The majority of the find was sent to Aschaffenburg Municipal Museum,II century
Czech Republic,2014,18520,ZÁTOR,105,161,180,50.034438414841,17.593826954507,105 denarii: Trajan - Marcus Aurelius (AD 161-180).,"Museum of Bruntál, Czech Republic",II century
Romania,1987,5489,CISLĂU,244,161,175,45.233,26.382,Unknown initial number of coins. 244 denarii: Nero - Marcus Aurelius (AD 161-175),County Museum Buzău,II century
Russia,2008,18567,KOPORIE 2008 2,12,140,144,59.7086,29.0691,"12 coins: 1 denarius, 11 sestertiiTrajan - Marcus Aurelius (AD 161-180). Found 800 m westward from the hoard Koropie 2008 1. Together were found a bronze brooch and a horn shape bronze ring","Laboratory of Archeology, Historical Sociology and Cultural Heritage, Faculty of Sociology, St. Petersburg State University, Russia",II century
Romania,1977,16318,GHERĂIEȘTII NOI,271,184,185,47.051801,26.79431,271 denarii found with a ceramic vessel: Nero – Commodus (AD 184-185).,"History Museum, Piatra Neamț, Romania (Inv.no. 5978)",II century
"England, United Kingdom",1934,1280,SWABY,178,136,138,53.263313,0.052535191,"A hoard of 178 Roman denarii, ranging from Marc Antony to Hadrian, found at the bottom of an earthenware jar in 1934, in a field south of Louth, Lincolnshire. Among the coins, one hybrid of Domitian with a reverse of Hadrian (now in the BM).",Lincoln City and County Museum (part); British Museum (part),II century
France,1893,8720,ANNECY V,36,103,111,45.912,6.121,36 aurei: Vespasian - Trajan (AD 103-111) found hidden in the wall of a Roman house.,"Musées d'Annecy, France; only copies",II century
Romania,1919,16419,DEVA 1919,10,138,141,45.8823,22.9051,"Unknown originally number of denarii. 8 denarii, 1 drachm of Dyrrachium and 1 denarius Antoninus Pius (Faustina I/Diva Faustina I) were recovered.",NA,II century
Ukraine,1883,18198,PLOSKOYE,200,193,193,49.73820484658,29.293336162867,Hoard of more than 200 denarii. Only 10 were documented: Hadrian (Aelius Caesar) - Pertinax (AD 193).,"University Museum, Kyiv, Ukraine (inv.nos. 12240-12249) until 1917",II century
Romania,1999,16524,GÂRLICIU,8,161,180,44.766921,28.093972,"20 bronze coins found with a ceramic vessel. Only eight pieces were recovered: 2 sestertii, 3 dupondii, 3 asses: Antoninus Pius - Marcus Aurelius (AD 161-180).","Museum History and Archaeology, Constanța, Romania",II century
Romania,1973,16266,DERSCA,51,119,122,47.990615,26.212278,"51 denarii: 16 republican, 35 imperial: Republic - Hadrian (AD 119-122). Together was found a Dacian silver bracelet.","Town Museum of Botoșani, Romania (inv.no. 1231)",II century
Sri Lanka,1908,18883,KURUNEGALA DISTRICT,6,166,167,7.4870433407446,80.364349733444,"Six coins of Alexandria: Nero 1, Vespasian 2, Hadrian 2, Lucius Verus 1. No information about site or circumstances.",Colombo,II century
"England, United Kingdom",1980,14892,CADEBY 1980,11,180,192,53.485253,-1.2328974,Eight sestertii found in Pot Ridings Wood.,NA,II century
"Scotland, United Kingdom",1993,1765,INCHYRA,8,177,178,56.367926,-3.324166,"8 denarii, ranging from Vitellius to Marcus Aurelius, found on the north bank of the Tay at Inchyra, east of Perth.",Perth Museum & Art Gallery,II century
Morocco,1930,5228,VOLUBILIS 1930,105,119,122,34.074,-5.556,"A hoard of at least 105, possibly up to 115, denarii found at the end of December 1930, of which only 105 are still identified in the records of Rabat Museum. Chatelain, the original excavator, listed 114 coins in the find, including two coins of Juba II, one of Nero, one of Galba, nineteen of Vespasian, seven of Titus, twenty-three of Domitian, three of Nerva, forty-eight of Trajan and ten of Hadrian. However it is clear that Chatelain misidentified two of the Republican denarii as coins of Juba II. The next publication of the hoard, by Ruhlmann, came in 1933. This list largely agrees with the records kept by Rabat Museum, but includes ten extra coins, taking the total up to 115, which must now be regarded as lost. The missing coins listed by Ruhlmann are as follows: one Republican denarius, one denarius of Vespasian, two denarii of Domitian, five denarii of Trajan and one Hadrianic denarius. There are no further details concerning the types of these coins, because Ruhlmann only published in detail the nine latest specimens from the find. The whole hoard was contained in a hollow bracelet and was probably buried circa 122.",Rabat Museum,II century
Israel,2006,7728,SHU'AFAT 2006 B,11,117,138,31.814,35.234,The hoard comprised 11 bronze coins dated between 175-164 BC and AD 117-138.,Israel Antiquities Authority (IAA 113003-13),II century
Sweden,1876,15626,SALLMUNDS,2,161,180,57.416847,18.513649,"Two denarii: Antoninus I (Faustina I), Marcus Aurelius.","Gotlands Museum, Visby, Sweden (inv.no. 1446)",II century
Ukraine,1868,18229,MAZEPINTSY,235,193,194,49.912223862064,29.985073830108,235 denarii found with a ceramic vessel. Only 235 were documented: Trajan - Septimius Severus (AD 193-194). Weight: 597.2g (196 coins).,"The State Hermitage Museum, St. Petersburg, Russia (collection Iversen); University Museum, Kyiv, Ukraine (36 coins)",II century
Germany,1857,16560,AUGSBURG 1857/8,11,117,138,48.370833,10.892948,In 1857/8 at least 11 denarii ranging from Vespasian to Hadrian were found during building work in the basement of a house.,NA,II century
Georgia,1941,16036,MTSKHETA – ARMAZI  1941 1,19,180,192,41.839326,44.663181,"Five aurei found in grave no. 6: Nero, Galba, Hadrian, Antoninus Pius, Commodus (AD 180-192). Together were found 11 drachms of Gotarze and 3 denarii of Augustus.","National Museum of Georgia, Tbilisi",II century
Slovakia,1930,5241,VYŠKOVCE NAD IPĽOM,1067,152,161,48.0561,18.8671,The total number of coins is apparently 1067 denarii: Nero - Antoninus Pius (AD 152-153).,NA,II century
Romania,1966,2612,GÎRLA MARE,320,179,180,44.221,22.75,"320 D: Mark Antony - Commodus (AD 180): Discovered in an onion field after it had been ploughed. The finder carefully collected the coins together, but discarded fragments of the pottery container. Found whilst harvesting onions in a field in the north-western part of the village, next to the road leading to Gruia.",NA,II century
France,1987,5240,AMIENS 1987,43,148,149,49.891,2.3,"The hoard was found in the foundation trench of a Gallo-Roman wall. It comprised 43 denarii from Vitellius to Marcus Aurelius as Caesar (AD 148/149). It may originally have been placed in a small box, as fragments of copper-alloy scrap were found in association with the coins.",NA,II century
Romania,1969,2932,CIURARI,79,193,193,44.847455,25.441514,110 denarii. Only 79 were recovered: Vespasian - Septimius Severus (AD 193); silver weight: 202.4-323.4 g.,"History Museum, Târgoviște, Romania (79 coins)",II century
Belgium,1990,9241,ASSE 1990-2000,76,177,178,50.909,4.201,76 gold coins found in the nineties: Nero - Marcus Aurelius (AD,NA,II century
Sweden,1867,15584,HALLEGÅRDA 1867 2,11,161,180,57.506418,18.496685,11 denarii: Vespasian - Marcus Aurelius (AD 161-180).,"Swedish History Museum, Stockholm (inv.no. 3746)",II century
France,1827,5849,MONT-SAINT-JEAN,3,145,161,48.247,-0.106,Unknown number of aurei and denarii: Gaius - Antoninus Pius (Faustina II) (AD 145-161).,NA,II century
Romania,1985,16301,OARȚA DE SUS,307,161,180,47.468964,23.07889,307 denarii: Republic – Marcus Aurelius (AD 161-180).,"Muzeul Județean de Istorie și Arheologie Maramureș, Baia Mare, Romania",II century
Sweden,1928,15527,GANDARVE 1928 2,14,161,176,57.1958,18.3913,"14 denarii part of a hoard found on the same field like GANDARVE 1927, 1928, 1928-1931: Vespasian (Domitian Caesar) - Marcus Aurelius (Faustina II) (AD 161-175); silver weight: 22.67 g (8 coins).","Gotlands Fornsal, Visby, Finland (8 coins)",II century
Poland,1945,13685,ŁĄSKO WIELKIE,2,134,138,53.343108,17.825213,Two denarii of Hadrian (AD 134-138).,Lost,II century
France,1848,5752,ACLOU,50,138,161,49.166,0.706,"The hoard comprised 50 Roman coins which were thought to be bronzes. There is no further information on denominational composition. It was found on communal heathland and pasture, at a very shallow depth. The majority of the coins were collected together by M. Auvray, mayor of Aclou.",M. Auvray,II century
Czech Republic,1932,15964,MUŠOV,7,197,197,48.788311,16.680009,Seven denarii found under a pile of Roman bricks: Trajan – Septimius Severus (AD 197).,NA,II century
"England, United Kingdom",2012,14838,SHOULDHAM,2,138,161,52.652707,0.48215311,Two sestertii found together and recorded as a hoard in the HER. The coins could not be closely identified and were returned to the finder as they did not meet the criteria for Treasure.,NA,II century
"Israel, Palestinian Territories",1995,8172,KHIRBET BADD 'ISA 1995-1997 A,44,117,138,31.931,35.042,The hoard comprised 44 coins dated between the 4th-3rd century BCE and the reign of Hadrian (AD 117-138).,NA,II century
Germany,1896,17369,RUDOLSTADT,3,117,138,50.718089,11.340337,"Three denarii of Hadrian, found around 1896 on the Debra, a plateau approx. 1.5 km northeast of Rudolstadt, near Debrahof, on Rudolstadt-Teichweiden road; the coins could form part of a larger hoard of denarii.",NA,II century
France,1857,7118,MONTAIGU,170,180,180,49.5353,3.8319,The hoard comprised either a) a ceramic vessel containing several hundred sestertii of Nero to Marcus Aurelius. b) two ceramic vessels found on separate occasions containing 60 and 110 coins respectively.,NA,II century
"England, United Kingdom",1762,367,CARLISLE 1762,700,141,161,54.85054,-2.8892781,"About 700 Roman coins were found in a ford in the river Pettarel near Carlisle in 1762. Coins seem to range from Nero to Faustina. A list of 64 of them (1 aureus, 62 denarii and 1 sestertius) exists.",NA,II century
Romania,1867,2613,ALBA IULIA 1867,612,184,185,46.066,23.572,"(700) 612 silver coins: 610 denarii, 2 drachmas: Nero-Commodus (AD 184-185).",NA,II century
"England, United Kingdom",1987,14851,LITTLE CHESTER 1987 B,6,157,161,52.929272,-1.4807811,"6 denarii to AD 161 - ""hoard 2"" Davies 2000. From an occupation layer in range 3 of structure 1, Pickfords Garage site. Scattered in a small area with no evidence of a container.",NA,II century
Romania,1900,16325,SĂHĂTENI 1900,257,191,192,45.034589,26.520965,257 denarii found with an amphora: Republic – Commodus (AD 191-192).,"History Museum , Ploiești, Romania (180 coins)",II century
Sweden,1722,15614,GOTLAND 1722 1 - UNKNOWN FINDSPOT,2,138,161,57.506233,18.450164,"2 denarii: Hadrian, Antoninus Pius (AD 138-161). Found while ploughing.",NA,II century
France,1897,5724,LE TRÉPORT,722,181,192,50.0442,1.3547,The hoard was found in a ceramic vessel and comprised 722 'bronzes'. It has been suggested that they were sestertii dating from the reign of Hadrian to Commodus. Found close to the brickworks.,NA,II century
Italy,2001,12498,PIAIA,10,103,111,46.166,12.298,The hoard comprised 10 bronze coins: Vespasian - Trajan (AD 103-111). Weight: 68.27 g.,"Soprintendenza per i Beni Archeologici del Veneto, Padova, Italy",II century
Romania,1979,2608,BRAD,23,160,161,46.094,22.868,23 denarii: Vespasian - Antoninus Pius (AD 160-161).,"Museum of Dacian and Roman Civilisation, Deva, Romania",II century
France,1859,12456,BRINAY,210,138,161,47.1761,2.1283,"It comprised 210 sestertii found with a ceramic vessel, notably from Hadrian, Antoninus Pius and one of the Faustinas.",NA,II century
Belgium,1980,8554,ORROIR,80,180,192,50.749,3.479,"ca. 80 sestertii and dupondii, but not all of them are identified: Trajan - Commodus (AD 180-192).",NA,II century
France,1891,5815,VALLETOT,200,138,161,49.364116,0.624134,"The hoard comprised approximately 200 'small Roman bronzes' of the Antonine period, most of which were well preserved. Unfortunately, an acid bath rendered them indecipherable.",NA,II century
France,1925,7178,SOISSONS 1925,18,192,192,49.377,3.323,"The hoard was found in a female burial and contained a box or casket containing 18 Antonine coins, earrings, brooches, a belt buckle and a terracotta figurine in the shape of a small horse.",NA,II century
Greece,1936,6716,ATHENS 1936 AGORA,10,192,192,37.9754,23.7222,"A hoard of 9 provincial coins from Athens (periods VB and VC) and one sestertius of Commodus. The coins were excavated in 1936 in front of the north end of the Stoa of Attalos (grid P 7). When found, several of the coins were stuck together, suggesting that all ten were originally put away in a purse.",NA,II century
Portugal,1890,12884,SANTO TIRSO DE PRAZINS,5,128,129,41.488,-8.304,Unknown originally number of coins. Only five coins are recorded. Uncertain whether they were found together.,"Museu de Martins Sarmento, Guimarães. Portugal",II century
Bulgaria,1957,2672,ALTIMIR,11,105,105,43.5252,23.809,11 denarii: Republic - Trajan (AD 105).,NA,II century
Tunisia,1893,5377,SOUSSE 1893,1006,161,180,35.825,10.638,"Hoard of 1000 denarii of the Antonines and 6 aurei of Faustina I, Marcus Aurelius and Faustina II.",NA,II century
"England, United Kingdom",1888,2341,WANBOROUGH(?),22,138,192,51.536552,-1.7130393,"A concealed hoard of 22 aurei of 'Nero, Hadrian and the Antonines' found c. 1888. It is believed that the hoard was from Wanborough / Durocornovium, but this is not certain.",NA,II century
Ukraine,1804,18269,ZHIGAILOVSKA,1460,180,192,50.629741319227,35.105961271555,"Around 1,460 denarii - a number established based on an average weight of 3 g/coin (4.510 g)- comprising Republican issues to Commodus (AD 1180-192). 19 coins entered the collection of the Ermitage.","The State Hermitage Museum, St. Petersburg, Russia (19 coins)",II century
Poland,2004,13489,POLANÓW - SURROUNDINGS,18,126,138,54.1179,16.6807,18 denarii found on a field: Otho - Hadrian (AD 128-136).,Private collection,II century
France,1862,8686,ALBERTVILLE 1862,100,193,193,45.668,6.393,"Around 100 hundred Roman bronze coins (sestertii, dupondii/asses): Domitian - Didius Julianus (AD 193)","Museum of Chambéry, France (partially). private collections: Conte, Faudrain, Fivel etc.",II century
Poland,1931,13481,OCHODZE,40,194,195,50.610833,17.811111,Unknown initial number of coins. 40 denarii entered Museum Collection in Opole in 1973:,"Municipal Museum Opole, Poland (40 coins in 1973)",II century
Sweden,1890,15543,ÖSTER RYFTES,16,183,184,57.654401,18.593807,"Originally 17 denarii, 16 preserved: Trajan - Commodus (AD 183-184); silver weight: 44.65 g. (16 coins). Together were also found: 1 gold bracteate, 1 gold finger ring, 2 neck-rings of bronze with silver mountings, 2 somewhat smaller bronze rings, 1 bronze clasp, 1 bronze strap-end, several bronze spirals, 1 amber bead, 2 coral beads.","Swedish History Museum, Stockholm (inv.no. 8793)",II century
Germany,1951,16545,STOCKSTADT 1951,31,161,169,49.972801,9.066892,"After the war in a building excavation pit, 30 Roman denarii (Galba to Lucilla) were found in an amber-glazed jar from the sixteenth century, wrapped individually in a linen cloth. It is likely that a Roman hoard was unearthed in the Renaissance, and has now been found for the second time.",NA,II century
Belarus,1873,17421,KAMENKA,21,180,192,53.553463,25.685619,"Discovered during agricultural work near the village, on a field belonging to the peasant Grigory Radzevich. The hoard included 21 denarii (Trajan-Commodus) and silver items (ingot and four rings). The hoard was sent to the Imperial Archaeological Commission in St. Petersburg, where the coins were identified by J. Iversen; then transferred to the State Hermitage","The State Hermitage Museum, St. Petersburg, Russia",II century
Romania,1990,16260,MOIGRAD-POROLISSUM 1990,7,121,122,47.1804,23.159,"7 coins found stuck together: 4 denarii, 1 plated denarius, 1 sestertius, 1 as: Mark Antony - Hadrian (AD 121-122).","County Museum of History and Art, Zalău, Romania (inv.no. CC 315/90)",II century
Bulgaria,1959,10304,GOLESH,32,161,180,43.954,27.6118,120 denarii. 32 were donated to the History Museum in Silistra: Mark Antony - Marcus Aurelius (AD 161-180).,"History Museum, Silistra, Bulgaria; inv.nos. 1241-1272",II century
Germany,1900,16538,SAMENHEIM,100,145,147,49.05285,10.746608,"A Roman coin hoard of 80-100 denarii was unearthed in Samenheim. The precise find location and circumstances are not further ascertainable. The bulk of the find is lost. Only 20 denarii, ranging from Nero to Hadrian, now part of a private collection, are preserved. It is possible that these 20 coins may represent the full chronological coverage of the original find.",NA,II century
Poland,1909,13458,KRUSZWICA,11,180,192,52.674167,18.326389,Unknown initial number of denarii. 11 coins provide information on the issuers: Hadrian - Commodus (AD 180-192).,Lost,II century
Israel,1983,7702,ḤORBAT ẒALIT 1983-1984,60,128,129,31.327,34.943,"The hoard comprised 60 silver coins from the reigns of Nero to Hadrian, deposited during the Bar Kokhba Revolt (AD 132-136). These coins were: 42 denarii (Vespasian to Hadrian), 10 tetradrachms and 1 tridrachm from Antioch (Nero to Trajan), 6 tridrachms and 1 drachm of Trajan from Arabia.",Israel Antiquities Authority (IAA 23744-23803),II century
Czech Republic,1893,15886,CERHENICE,2,161,169,50.069755,15.0706,"Two denarii: Antoninus Pius, Marcus Aurelius (Lucius Verus/Divus Lucius Verus) (AD 161-169). Militky considers a misidentification of this hoard with the one Dobřichov-Plaňany (PLAŇANY 1892).","National museum, Prague, Czech Republic",II century
Russia,1960,18347,KRASNAYA BATAREYA,89,154,170,45.086142983524,37.788520088586,"Hoard of 89 coins of the Bosporan kings: Sauromates I, Cotys II, Rhoemetalces, Eupator.",NA,II century
France,1972,6177,WISSEMBOURG,48,170,170,49.037,7.945,The hoard comprised 48 sestertii from Vespasian to Marcus Aurelius and was buried around AD 170.,NA,II century
Romania,2011,18541,OCHENI,53,163,164,46.284380619197,27.231187704232,53 denarii: Republic - Marcus Aurelius (AD 161-180). Circumstances of discovery are unknown.,"Museum complex ”Iulian Antonescu”, Bacău, Romania (inv.no. 36.172-36.224)",II century
France,1800,5858,SAINT-GERVAIS-EN-BELIN,50,138,161,47.877153,0.217347,"The hoard comprised a terracotta vessel containing approximately 50 sestertii of Trajan, Hadrian and Antoninus Pius. The hoard was found on the Mortrais farm.",NA,II century
Poland,1880,13506,SIEDLIKÓW,400,180,192,51.478878,17.960281,"Around 400 denarii found during archaeological excavations. Only 25 denarii provide information on issuers: Domitian - Commodus (AD 180-192). Together with the coins was also a silver bar of 155g and, possible, a brooch.","Friends of Science Society, Poznań, Poland (25 coins)",II century
Germany,1700,19960,BUDBERG,4,186,189,51.564748414111,7.8758489427609,Uncertain whether the coins were found together or single finds. Only four coins were provided with some information.,Dispersed,II century
Spain,1800,12874,ALAQUÀS,33,103,111,39.452,-0.471,"Originally, 47 coins. 33 denarii were described: Vitellius - Trajan (AD 103-111).",Lost,II century
"Scotland, United Kingdom",2011,18591,SYNTON,228,177,191,55.477851196768,-2.8194858260272,228 denarii: Vitellius - Marcus Aurelius/Commodus (Crispina) (AD 177-191).,NA,II century
"England, United Kingdom",1837,1592,THORNGRAFTON,63,119,128,54.988101,-2.3453403,"Arm purse containing 63 coins (3 aurei and 60 denarii), ranging from the late Republic to Hadrian, found while quarrying stones. Each of the gold coins was wrapped up in a separate piece of greenish leather or vellum, which was still quite tough and strong.","Clayton Memorial Museum, Chesters (purse). The coins are said to have been given to the Blackgate Museum, Newcastle, but have not been located there",II century
Poland,1949,13430,GOLUB-DOBRZYN,556,193,193,53.1087,19.054,"556 denarii found with a bronze vessel: Trajan - Septimius Sverus (AD 193). Silver weight: 1,694g.","Muzeum Narodowe w Warszawie, Poland",II century
Egypt,1930,7810,TELL SAKHA A68,1200,180,192,31.087,30.949,"Around 1,200 aurei (according to Savio/Cavagna): Nero - Commodus (AD 180-192). Reported to have contained thousands of coins. The main part had been dispersed before the rest was confiscated.","Museum of Alexandria, Egypt (299 coins)",II century
Israel,1984,8162,SHA'AR HA'AMAKIM,13,123,123,32.723,35.111,The hoard comprised 13 silver coins dated between AD 62/3 and AD 123.,Israel Antiquities Authority (114988-114997; 115347-48; 115354),II century
France,1850,5624,LONGUENESSE,402,161,180,50.7375,2.2532,"The hoard comprised 2 aurei, more than 400 denarii and some bronze coins and was found in association with a grave: Vespasian Marcus Aurelius (AD 161-180).",workers,II century
Bulgaria,1961,2935,DEVENE,28,165,166,43.4125,23.6146,Unknown initial number of coins: 28 denarii: Vespasian - Marcus Aurelius (AD 166); silver weight: 54.2-84.4g.,"Regional History Museum, Vratsa, Bulgaria; inv.no. M I 233-250",II century
Cyprus,1949,18751,PLATANI,28,114,117,35.333577961841,33.751184871899,"28 bronze coins found near a skeleton: 27 provincial coins minted on Cyprus (uncertain mint under Augustus and Tiberius; Koinon of Cyprus for Claudius, Vespasian, and Trajan) and 1 sestertius of Trajan (AD 114-117).","Cyprus Museum, Nicosia (inv.nos: 1949/IV-7 /3(a-u); 1949/XI-4/I(a-g)",II century
Italy,1929,13802,DOMUSNOVA,10,161,180,39.32092,8.649474,"10 large Roman imperial bronze coins: Hadrian 3, Antoninus Pius 4, Faustina I 2, Lucilla 1.",NA,II century
Romania,2006,17404,SARMIZEGETUSA 2006,177,116,116,45.512809,22.781739,"177 denarii with portraits of emperors from Vespasian to Trajan and two denarii of Mark Antony's 'legionary' series. The denarii were found with a ceramic vessel. The metal analyses, fresh minting loo-alike state of preservation for the large majority of the coins as well as the overweight for most of the coins reveal a 'hoard' of ancient counterfeited coins. The dating of coin type is based on the genuine prototype, otherwise, it looks that they were all minted in/after AD 116.","Museum of National Union, alba Iulia, Romania",II century
Denmark,2016,20016,MAGLEBRO,17,178,191,55.609558501049,11.986834980201,Denarius hoard consisting of 17 denarii. Vespasian to Commodus.,NA,II century
Belarus,1974,17431,LYSHCHYTSY,116,161,175,52.281092,23.521267,"Accidentally discovered by schoolboy Leonid Ryshchuk in 1974. The hoard was found on the territory of the Lyshchitsy peat enterprise, on the northern edge of the peat bog, near the bridge across the ditch, 250 m south of the field, south of the cemetery of the village of Ogorodniki. According to the discoverer, the total number of coins ranged from 350 to 500 pieces. Most of the coins were taken by local residents and collectors, only 48 denarii have survived from this find (transferred to the Brest Regional Local History Museum). In 1974, at the hoard find spot, L. Pobol carried out excavations, another 63 coins were discovered (transferred to the Museum of ancient Belarusian Culture of the National Academy of Sciences of Belarus). 5 coins from the hoard are in the private collection of V. Pinchuk in Minsk. A total of 116 coins are known: 115 denarii (Nero-Marcus Aurelius) and one imitation of denarius.",Brest Regional Local History Museum (48 coins); Museum of ancient Belarusian Culture of the National Academy of Sciences of Belarus (63 coins); private collection of V. Pinchuk in Minsk (5 coins),II century
"Wales, United Kingdom",1927,14700,CAERLEON PRSYG BARRACK 1,3,117,138,51.604834,-2.9688399,"A probable hoard of 3 sestertii and one 1 denarius (Vespasian and Hadrian) found among charcoal and other occupation refuse in Room 25. Their date range suggests a hoard, but this cannot be said for certain as their exact depositional context was not recorded.","National Roman Legion Museum, Caerleon",II century
Germany,1800,17371,TROSTADT,100,117,118,50.464552,10.640238,A hoard containing nearly 100 silver denarii from the period of Trajan and Hadrian was unearthed between Trostadt and Siegritz.,NA,II century
France,1992,7240,SENLIS 1992,141,190,190,49.205,2.583,The hoard comprised 117 sestertii and 43 dupondii or asses from Vespasian to Commodus with a tpq of AD 190. It was found under the sixth step of a staircase discovered under a lime kiln.,NA,II century
Romania,1958,16319,LUNGULEȚU,27,185,185,44.603959,25.664374,Unknown originally number of coins. 27 denarii are kept at the Institute of Archaeology in Bucharest: Trajan – Commodus (AD 185).,"Institute of Archaeology ”V. Parvan”, Bucharest, Romania (27 coins).",II century
Denmark,1893,13053,ROBBEDALE 1893,255,194,196,55.106,14.703,255 denarii found and sent to the Ministry of Finance. The coins were found with pieces of an urn during the removal of stones from a field.,National Museum of Denmark,II century
Spain,1913,17969,SALVATERRA DE MIÑO,24,140,140,42.083330946478,-8.5002666801214,Hoard of 40 bronze coins found with a ceramic vessel. Only 24 coins were documented: Nero - Antoninus Pius (AD 140).,NA,II century
Luxembourg,1871,13325,HOLLER,387,175,180,50.123495254372,6.0476006905509,"The details of the hoard are not well known. Found in 1871 it passed possession multiple times and was eventually split. Originally 387 silver coins were found, and one gold piece, along with several urns. Only 12 pieces are described: Domitian - Marcus Aurelius (Lucilla Augusta).",NA,II century
France,1848,5785,MONTAURE,2,163,164,49.234748,1.087379,The hoard comprised a small iron safe containing two aureii and a variety of jewellery.,"Musée des Antiquités de Rouen, France",II century
Netherlands,1915,9889,EMMER-ERFSCHEIDENVEEN 1915,47,176,177,52.806,6.987,47 denarii. Only 5 coins are kept in the Museum of Assen: Hadrian - Marcus Aurelius (AD 176),"Drents Museum, Assen 5",II century
Poland,1889,16203,WARSAW,183,161,180,52.241156,21.017221,Hoard of 183 denarii: Nero - Marcus Aurelius (AD 161-180).,Mr. N. Minski (1889),II century
Czech Republic,1909,15962,BEZMĚROV,15,161,180,49.329895,17.334924,"Unknown original number of coins. 15 pieces are known: 14 denarii, 1 dupondius: Mark Antony - Marcus Aurelius (AD 161-180).","Museum of Moravia, Brno, Czech Republic (7 coins); Collection Červinkova (8 coins)",II century
Georgia,1985,16032,MTSKHETA – SAMTAVRO 1985,34,117,138,41.846495,44.71892,"Coins found in sarcophagus no. 905: 34 gold and silver coins: 3 Aurei: Nero 2, Hadrian 1; 14 denarii: Augustus 12,Uncertain (Augustus?) 2; 1 hemidrachm of Hadrian, and 16 drachms of Gotarzes II.","National Museum of Georgia, Tbilisi",II century
Romania,2005,9139,JUPA 2005,11,125,128,45.466,22.189,11 denarii found in a purse (vanished): Mark Antony - Hadrian (AD 125-128),"Centrul de Studii de Istorie și Arheologie, Timișoara, Romania; inv.no. 237/2005",II century
Bulgaria,1970,10264,SLIVO POLE 1970-1979,3,161,180,43.9409,26.2051,"Unknown quantity of bronze coins. Three sestertii: Claudius I, Nero, Marcus Aurelius were offered to the Regional History Museum in Ruse.","Ruse Regional Museum of History, Bulgaria",II century
"England, United Kingdom",1922,1182,ALLERTON BYWATER,296,164,180,53.737781,-1.3799122,"A hoard of 296 denarii (Mark Antony - Marcus Aurelius), found by a grave-digger in Allerton Bywater churchyard.",Hull City Museum (part); British Museum (part),II century
Spain,1996,12885,ALORIA B,30,147,148,42.996,-2.982,30 sestertii found stuck together in a Roman edifice: Vespasian - Marcus Aurelius (AD162-163).,"Museo de Arqueología de Álava, Spain",II century
Romania,1944,16272,URECHENI,48,125,128,47.160799,26.518085,200-150 coins found with a ceramic vessel. Only 48 denarii are known today: Nero – Hadrian (AD 125-128).,NA,II century
