name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Центральная городская библиотека им. А. М. Каутского,"обл Мурманская,г Полярный,ул Сивко,д 11",33.458696,69.197108,"Центральная городская библиотека Полярного расположена на горе, ее видно издалека. Она была открыта в 1949 году.Первоначально она находилась в здании кинотеатра «РайСарай» и занимала небольшое помещение. В библиотеке работал один сотрудник, который объединил активных читателей в совет библиотеки. В 1970 году городская библиотека переехала в здание городской администрации и начала сотрудничать с учреждениями города: хлебозаводом, молокозаводом, средними школами, отделением связи, кинотеатром, клубом книголюбов, инспекцией по делам несовершеннолетних.В 1983 году учреждению выделено помещение в здании, где она и размещается по сей день. В 1994 году в Полярном была создана Централизованная библиотечная система, и городская библиотека стала Центральной. В том же году ей было присвоено имя подводника-североморца, капитана 3-го ранга, командира гвардейской Краснознаменной подводной лодки «402 Щ» Александра Моисеевича Каутского.Количество экземпляров библиотеки самое большое среди всех структурных подразделений – 86 180, а читателей, посещающих ее, свыше 45 000.",Городской округ ЗАТО Александровск,2017-01-18T10:19:23Z,2023-05-26T13:45:27Z,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,12:00:00,19:00:00,12:00:00,19:00:00
Центральная городская библиотека им. Ф. М. Достоевского г. Назарово,"край Красноярский,г Назарово,ул 30 лет ВЛКСМ,д 84",90.4141952991813,56.0057591816152,"Центральная городская библиотека входит в состав Централизованной библиотечной системы города Назарово. Библиотека была открыта в 1957 году, в нынешнее здание переехала в 1977 году. Число посещений составляет более 73 000 человек, книжный фонд – 69 264 документа. В настоящее время библиотека участвует в программно-проектной деятельности. По программе «Культура Красноярья» осуществляется комплектование книжных фондов. Реализуются социокультурные проекты, по которым в библиотеке создан информационный центр по профориентации молодежи, работают курсы компьютерной грамотности, открыт новый отдел «Центр деловой информации», в информационно-библиографическом отделе создаются полнотекстовые базы данных по социально-экономическому положению в городе.",Назарово,2019-10-30T03:44:12Z,2023-03-17T07:44:56Z,,,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,18:00:00,10:00:00,18:00:00
Центральная детская библиотека им. А. П. Гайдара г. Каменск-Шахтинского,"обл Ростовская,г Каменск-Шахтинский,пер Володарского,д 74",40.26718,48.322462,"Центральная детская библиотека им А. П. Гайдара является структурным подразделением муниципального бюджетного учреждения культуры «Централизованная библиотечная система» г. Каменск-Шахтинского. Она выполняет информационные, культурные, образовательные, досуговые, просветительские и другие социальные функции. В ее структуру входят абонемент и читальный зал. Библиотека обслуживает дошкольников, школьников до 15 лет и руководителей детским чтением. Работает по целевой программе «Краеведение – в помощь образованию». В библиотеке действуют два клуба по интересам: краеведческий «Лазорик» и литературно-познавательный «Любознайка».",Каменск-Шахтинский,2018-12-19T11:54:54Z,2023-03-05T05:34:01Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00
Просветительский центр им. С. Т. Аксакова «Аленький цветочек»,"обл Московская,р-н Сергиево-Посадский,г Хотьково,проезд Строителей,д 1",37.9693711673959,56.2558634361456,"Просветительский центр им. С. Т. Аксакова «Аленький цветочек» в Хотьково – это комплекс, включающий в себя как библиотеку, так и центр для проведения творческих вечеров, книжных презентаций, музыкальных концертов, праздников и мероприятий для детей и взрослых.В 2015 году с целью повышения эффективности развития сферы культуры было принято решение об объединении всего муниципального ресурса культуры города Хотьково в одно учреждение, которому было присвоено имя Елизаветы Мамонтовой. В этот культурный комплекс также входит Просветительский центр им. С. Т. Аксакова «Аленький цветочек». Книжный фонд включает более 50 тысяч книг, количество посетителей в год – более 20 тысяч человек.Художники граффити Хотькова создали яркий образ просветительского центра, разместив на стенах библиотеки портрет самого автора сказки «Аленький цветочек» и образы героев. В центре собираются различные кружки и клубы по интересам: «Детский народный календарь» – изготовление сезонных традиционных народных поделок; «Аксаковские посиделки» – традиционные мероприятия, посвященные жизни и творчеству С. Т. Аксакова, и многие другие. Современная библиотека, такая как Просветительский центр им. С. Т. Аксакова, – это центр мудрости, культуры, любви к искусству и своим национальным традициям, своим корням, место, где питается и ум, и душа!",Сергиево-Посадский район,2020-11-23T11:45:14Z,2023-03-23T07:23:55Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,
Кабардино-Балкарская республиканская детская библиотека им. Бекмурзы Пачева,"Респ Кабардино-Балкарская,г Нальчик,ул Тарчокова,д 50",43.571642,43.480902,"Информационные ресурсы Кабардино-Балкарской республиканской детской библиотеки им. Б. Пачева насчитывают более 120 000 экземпляров документов. В библиотеке читатели могут выбрать литературу на любой вкус в соответствии со своими интересами, в помощь школьной программе. Предоставляются услуги абонемента, читального зала, межбиблиотечного абонемента (МБА), внестационарного обслуживания. Сотрудничество с муниципальными библиотеками, образовательными и общественными организациями осуществляется через проведение мероприятий, которые формируют образ детской библиотеки как привлекательного, инновационного, открытого учреждения культуры, а также через реализацию проектов и программ в области детского чтения: по воспитанию у детей и подростков любви к родному краю «Библиотека. Книга. Краеведение»;по работе с детьми с ограниченными возможностями здоровья «Библиотека для детей с особыми потребностями»; по приобщению детей дошкольного возраста к чтению «Лучшие писатели мира – малышам»;проект совместной деятельности с родителями по приобщению детей к чтению «День читающей семьи. С книгой по жизни». Для организации досуга детей организована работа клуба любителей книги и чтения «Книжная радуга» и творческой мастерской «Умелые ручки».",Кабардино-Балкарская Республика,2016-04-12T10:15:45Z,2023-06-14T05:22:19Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,,
Центральная библиотека им. В. А. Пазухина г. Кинешмы,"обл Ивановская,г Кинешма,ул 50-летия Комсомола,д 20",42.13043,57.453214,"Библиотека основана в 1894 году и является старейшей библиотекой в городе и регионе. Качественный состав фонда универсальный, насчитывает более 120 000 экземпляров, содержит широкий спектр периодических изданий более 25 наименований и фонд книжных редкостей. Структура отдела обслуживания: абонемент, читальный зал, зал редкой книги, отдел информации, детский отдел.Читательское назначение – библиотека семейного чтения. Охватывает все направления деятельности – художественно-эстетическое, историко-патриотическое воспитание, литературное краеведение, проводит социальную работу с маломобильными слоями населения.Библиотека является культурно-информационным центром, плодотворно сотрудничает с общественными организациями, учебными и дошкольными учреждениями города. Проводит творческие встречи с интересными людьми, разнообразные библиотечные акции и конкурсы, марафоны и познавательные мероприятия. Остается неизменной площадкой для межрегиональных краеведческих конференций, духовных семинаров.",Кинешма,2017-05-23T10:02:03Z,2023-02-09T11:03:22Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00,10:00:00,17:00:00
Детская библиотека им. Ю. А. Гагарина,"обл Нижегородская,г Дзержинск,б-р Химиков,д 3",43.4006309509277,56.2242865972057,"Библиотека им. Ю. А. Гагарина существует в городе с 1953 года. В 2019 году была преобразована и получила статус модельной. Библиотека проводит разнообразные культурные мероприятия, в том числе в рамках городских мероприятий. Фонд детской библиотеки составляет 19 945 экземпляров книг и брошюр. Большую его часть занимает художественная литература. Периодически фонд пополняется собранием томов Большой российской энциклопедии, Православной энциклопедии. Собраны издания энциклопедии «Я познаю мир» по всем отраслям знаний, «Аванта+», которая на протяжении многих лет является незаменимым помощником школьников, накоплена богатая коллекция изданий Детской энциклопедии «АиФ». Кроме того, библиотека хранит фонд научно-популярных книг для детей советского времени и по возможности приобретает новые переиздания этих произведений. Эта литература неизменно интересна и актуальна для младших школьников, развивает и подкрепляет их любознательность.",Дзержинск,2020-05-20T19:32:08Z,2024-02-09T08:40:04Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00
Красноярская центральная городская детская библиотека им. Н. Островского,"край Красноярский,г Красноярск,ул Дубровинского,д 78А",92.877491,56.00771,"Центральная городская детская библиотека им. Н. Островского в г. Красноярске – первая детская библиотека в Красноярске, открылась в 1923 году. В 2017 году детская библиотека имени Николая Островского открыла свои двери после модернизации. И стала доступна для всех жителей города, включая людей с ОВЗ. Основное внимание уделили формированию безбарьерной среды: трансформировали входную группу с учетом потребностей маломобильных посетителей, расширили дверные проемы, создали просторные коридоры между аудиториями. Ввели множество новых форматов работы, которые стали доступны и для людей с ОВЗ: мастер-классы, краеведческие игры, конкурсы чтецов, веб-квесты, телемосты, лекции, вебинары, встречи с писателями и т. д. Таким образом, библиотека стала площадкой для инклюзивного образования юных красноярцев.В настоящее время фонд Центральной детской библиотеки им. Н. Островского насчитывает более 130 000 экз. В библиотеке обслуживается ежегодно 6000 читателей.",Красноярск,2016-04-21T10:44:01Z,2023-02-06T13:23:50Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00
Хлевищенская модельная библиотека им. Н. П. Рыжих,"обл Белгородская,р-н Алексеевский,с Хлевище,ул Н.П.Рыжих,д 19",38.546502,50.559864,"Библиотека располагается в здании Дома культуры. Общая площадь помещения составляет кв 77. м. Оснащена компьютерным оборудованием, копировально-множительной техникой, телевизором. Библиотека имеет доступ в интернет.Документальный фонд библиотеки – 10 890 экземпляров (из них детская литература – 1 995 экз.), выписывается 11 наименований периодических изданий.Библиотека обслуживает различные категории населения. Это учителя, работники администрации, учащиеся Хлевищенской средней школы, дети дошкольного возраста, пенсионеры. Ежегодно услугами библиотеки пользуются более 500 пользователей.Работа библиотеки ведется по направлениям: героико-патриотическое, нравственное, эстетическое воспитание, духовное возрождение. Особое внимание уделяется краеведению, которое является приоритетным направлением деятельности библиотеки. Краеведческая работа строится согласно целевой программе «Малая родина – большая любовь».В библиотеке оформлен краеведческий уголок, ведется летопись села.Активно ведется работа с общественными организациями, находящимися на территории Хлевищенского сельского поселения.",Алексеевский район,2015-03-24T14:29:47Z,2023-12-15T12:08:17Z,,,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00
Детская библиотека им. А. М. Матросова,"обл Нижегородская,г Нижний Новгород,ул Сутырина,д 6",43.8511857390404,56.3582522599563,"Детская библиотека была открыта в 1953 году. К 10-летию Победы, в 1955 году, ей было присвоено имя героя Великой Отечественной войны А. М. Матросова. Сотрудниками филиала была проведена большая поисковая работа, связанная с именем А. М. Матросова, получены материалы из других библиотек и музеев России.Библиотека неоднократно занимала призовые места в районных и городских конкурсах, получала грамоты и поощрения. Сегодня ведущее направление работы – информационная поддержка образования. Юным читателям предоставлен прекрасный книжный фонд (более 13 000 экземпляров), созданы все условия для занятий, игр и отдыха. Проводятся познавательные мероприятия, демонстрируются выставки и презентации. Работает клуб юных интеллектуалов «Эврика». Вместе с библиотекой имени А. М. Матросова почти 2 000 ее читателей растут, открывают мир, становятся взрослыми.",Нижний Новгород,2016-09-01T13:13:20Z,2023-03-07T12:59:01Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00
Любимская центральная библиотека им. А. С. Пушкина,"обл Ярославская,р-н Любимский,г Любим,ул Октябрьская,д 11",40.6829309463501,58.3591287436554,"В 1900 году в городе Любиме была открыта городская Библиотека-читальня в ознаменование 100-летнего юбилея со дня рождения А. С. Пушкина на средства уездного земства. Первоначальный фонд библиотеки по данным земства составлял 260 экземпляров. Занимала она одну из комнат в здании земского помещения и с 1992 года по сегодняшний день занимает двухэтажное здание бывшей средней школы.Первым работником Библиотеки-читальни им. А. С. Пушкина была Евгения Ивановна Черво. В 1902 году при библиотеке открывается читальный зал. В 1913 году принят Устав библиотеки. После революции библиотека стала народной, массовой и бесплатной. В ее фонды передавались домашние библиотеки, изъятые у местной буржуазии. В 1919 году библиотека утрачивает имя А. С. Пушкина.В 1962–1966 годы библиотека становится участницей ВДНХ и занимает первое место среди библиотек РСФСР. С 1978 года начинается новый этап в библиотечном деле – централизация, где районная библиотека получает статус центральной в сети библиотек района.Сейчас единый книжный фонд составляет 137 860 экземпляров. Пользователями библиотеки являются 7 766 человек, посещений – 77 808, книговыдача составляет 235 551 экземпляр.",Любимский район,2015-06-10T06:32:22Z,2023-03-29T12:17:27Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,17:00:00,,
Центральная районная библиотека им. Н. В. Гоголя г. Санкт-Петербурга,"г Санкт-Петербург,г Санкт-Петербург,пр-кт Среднеохтинский,д 8",30.41303,59.948059,"Центральная районная библиотека им. Н. В. Гоголя была создана в 1918 году. В 2013 году, после реконструкции, она стала уникальным проектом модернизации библиотечного пространства. Откликаясь на ритм современной жизни и отдавая дань традициям, библиотека меняется и сочетает разные форматы учебной и научной деятельности, творчества и досуга. В библиотеке проводятся творческие встречи с российскими писателями. С читателями уже общались Вера Полозкова, Линор Горалик, Ольга Лукас, Лев Лурье. Также в пространстве библиотеки проходят занятия по йоге, научно-практические конференции, встречи поэтических и музыкальных кружков. А еще библиотека является виртуальной площадкой Русского музея.Библиотека Гоголя стала «третьим местом», куда петербуржцам хочется приходить после дома и работы. Учиться. Отдыхать. Встречаться с друзьями. И просто читать.Фонд библиотеки – более 96 000 изданий, количество читателей – свыше 6 000.",Санкт-Петербург,2015-09-28T07:59:59Z,2023-12-06T11:33:54Z,,,12:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,12:00:00,20:00:00,12:00:00,20:00:00
Красноярская городская детская библиотека им. В. Дубинина,"край Красноярский,г Красноярск,ул Юности,д 22",92.9769353541111,56.0164780660595,"Детская библиотека им. В. Дубинина была основана в 1956 году. Расположена она в просторном, удобном помещении площадью в 223 кв. м. Библиотека обслуживает более 3 500 читателей в год. Книжный фонд – 37 500 экземпляров.В 1995 году был создан детский самодеятельный кукольный театр, который работает и в настоящее время. Актеры – библиотекари и читатели. Его спектакли посмотрели тысячи детей разного возраста. Театр также выходит со своими представлениями на городские и районные мероприятия, в другие библиотеки, школы, детские сады, больницы города. В настоящее время учреждение продолжает развивать театральное направление и работает над проектом «Волшебный саквояж».Посетителям также предоставляется доступ к Национальной электронной библиотеке (НЭБ) и электронной библиотеке «ЛитРес».",Красноярск,2020-09-11T10:21:06Z,2023-01-27T14:54:34Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00,,
Городская детская библиотека им. В. Д. Давыдовой,"обл Иркутская,г Бодайбо,ул Урицкого,д 35",114.201591,57.849422,"Городская детская библиотека им. В. Д. Давыдовой основана 5 мая 1951 года. С февраля 1996 года ее коллектив возглавляет специалист высокого уровня Н. Г. Аверьянова. Городская детская библиотека – это центр культуры, образования, творческой реализации и интеллектуального досуга детей и подростков. Более 4 000 дошкольников, учащихся школ, родителей, воспитателей и учителей посещают ее сегодня. Фонд насчитывает более 36 000 экземпляров книг, 176 наименований газет и журналов. Действуют клубы по интересам. Приоритетными направлениями в работе являются краеведческое, патриотическое, экологическое воспитание, пропаганда художественной литературы, возрождение традиций семейного чтения. Огромное значение придается дням русской духовности и культуры «Сияние России», международной природоохранной акции «Марш парков».",Иркутская область,2022-03-23T04:11:03Z,2023-10-18T08:15:32Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00
Центральная детская библиотека им. Э. Д. Гольцмана,"обл Кемеровская,г Новокузнецк,ул Циолковского,д 27",87.133007,53.747304,"Библиотека основана в 1932 году. В структуре библиотеки: старший абонемент; младший абонемент; читальный зал; книгохранилище; сектор электронной информации; центр правовой информации. Книжный фонд: 123 000 экземпляров. 18 августа 2020г. Новокузнецким городским Советом народных депутатов Центральной детской библиотеке присвоено имя Э.Д.Гольцмана, известного детского поэта Кузбасса, члена Союза писателей России (1993). Сотрудники библиотеки в индивидуальной работе с читателями стремятся формировать культуру чтения у детей и молодежи города. Библиотека осуществляет продвижение литературного творчества Э.Д.Гольцмана через проведение экскурсий, культурно-массовых мероприятий в помещении литературно-музейной экспозиции для детей «Наследие». Большое внимание уделяется будущим читателям-дошкольникам, на занятиях студии детского творчества «Вместе с книгой мы растём» формируется интерес к книге и чтению.",Новокузнецк,2016-06-26T06:03:49Z,2023-03-10T13:19:29Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,,
Библиотека-филиал № 4 им. Е. И. Полянского г. Курска,"обл Курская,г Курск,ул Малых,д 12",36.1927391113808,51.7209568815867,"Библиотека-филиал № 4 открылась в 1944 г. Первая запись в инвентарной книге появилась 16 февраля 1945 г. Учреждение находилось в средней школе № 12 (ул. Полевая, 19). В 1954 г. произошел переезд в помещение, расположенное в Железнодорожном округе города Курска. Несколько лет библиотека занимала одну комнату на первом этаже. С середины 60-х годов она стала занимать два этажа: на первом расположились абонемент и передвижной фонд, на втором – читальный зал. В 1972–1973 гг. на втором этаже разместился отдел обработки и комплектования ЦБС г. Курска, который в ноябре 1973 г. переехал в помещение по адресу: ул. К. Маркса, 23. В 2006 г. в целях увековечения памяти выдающегося курского поэта Е. Полянского постановлением администрации библиотеке было присвоено имя знаменитого поэта. Фонд насчитывает более 33 000 экземпляров документов на различных носителях. Количество пользователей – более 3 600 курян. Организован доступ к ФГИС «Национальная электронная библиотека», «Национальная электронная детская библиотека».",Курск,2020-11-12T14:45:02Z,2023-02-21T12:56:48Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,,,09:00:00,19:00:00,09:00:00,18:00:00
Неволинская библиотека им. Ф. Ф. Павленкова,"край Пермский,р-н Кунгурский,с Неволино,ул Школьная,д 3",56.915379,57.378067,"Неволинская сельская библиотека является наследницей Павленковской библиотеки, созданной на средства Ф. Ф. Павленкова в 1909 г.Она обслуживает 10 населенных пунктов с населением 2 408 человек. Читатели имеют возможность пользоваться периодическими изданиями (19 наименований). В рамках работы по героико-патриотическому воспитанию, краеведению и информационному обслуживанию населения Неволинская библиотека проводит литературные часы, викторины, игровые программы, встречи с интересными людьми. За 2021 год проведено 380 мероприятий для взрослых и детей. Принимает активное участие в конкурсах проектов различного уровня. В результате реализации проекта в библиотеке функционирует студия анимации «Мульти-сундучок» для детей от 7–15 лет. Здесь дети учатся создавать мультфильмы.Библиотека сегодня: фонд – более 12 тыс. ед.;число пользователей – 1 241;стационарных посещений – 14 847.",Кунгур,2022-02-24T05:22:51Z,2023-03-13T15:00:41Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,16:30:00,,
Центральная городская библиотека им. П. П. Бажова,"обл Свердловская,г Лесной,ул Ленина,д 69",59.771815,58.631878,"Центральная городская библиотека была открыта в 1957 году. В 1989 в году она переехала в новое специально построенное здание общей площадью более 5 000 кв. м. В этом же году библиотеке было присвоено имя П. П. Бажова. Книжный фонд – более 180 000 экземпляров. Также библиотека располагает электронным каталогом, автоматизированными рабочими местам с доступом в интернет для пользователей, лекционным залом на 180 мест, литературной гостиной. Ежегодно обслуживается около 20 000 пользователей. В 1998 и 1999 годах Центральная городская библиотека им. П. П. Бажова была признана лучшей библиотекой Свердловской области в городах с населением до 100 000 человек.",Лесной,2022-02-08T09:59:42Z,2023-06-27T10:31:31Z,,,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,20:00:00,11:00:00,16:00:00,,
Центральная детская библиотека им. А. Г. Казаковой пгт. Емельяново,"край Красноярский,р-н Емельяновский,пгт Емельяново,ул Декабристов,д 85",92.6784086785736,56.1678902317991,"Первоначально в Емельяново при районной библиотеке было детское отделение. Как самостоятельное учреждение детская библиотека открылась 1 июня 1956 года. Она несколько раз меняла свое местонахождение. С 1978 года находится в здании районного Дома культуры. 12 января 1996 года детской библиотеке присвоено имя Антонины Георгиевны Казаковой – первой заведующей, участницы Великой Отечественной войны. Сегодня библиотека – уютное место с читальным залом и залом абонемента. Это место для общения, творчества, участия в интересных мероприятиях, это познавательные выставки, мастер-классы, праздники, возможность воспользоваться услугой выхода в интернет. Здесь работает центр детского общения «БиблиоСАД» для детей старшего дошкольного возраста и клуб «Читай-ка» (программа интерактивного чтения). Услугами библиотеки ежегодно пользуется более 2 000 человек. Число посещений – свыше 18 300. Фонд –более 15 200 экземпляров. Пользователи библиотеки активно участвуют во всероссийских и краевых конкурсах и акциях.",Емельяновский район,2023-06-30T09:42:24Z,2023-06-30T13:39:22Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,17:00:00,,
Центральная городская библиотека им. М. Ю. Лермонтова г. Бородино,"край Красноярский,г Бородино,ул Советская,д 66А",94.894981,55.902495,"Центральная городская библиотека была основана в 1987 году. Услугами библиотеки пользуются более 4 500 горожан. В 2017–2018 гг. библиотека прошла процесс модернизации в рамках проекта «Библиотеки будущего». Произведена существенная трансформация, выделены пространства для чтения, работы и досуга, созданы условия для безбарьерного общения пользователей. Общее количество универсального фонда – более 33 000 экземпляров. Оборудовано 5 автоматизированных рабочих мест с выходом в интернет, обеспечен доступ к виртуальным книгохранилищам: Президентской библиотеке имени Б. Н. Ельцина и Электронной национальной библиотеке. Открыт бесплатный доступ к электронным библиотекам: «ЛитРес», Grebennikon, Polpred.com, Университетской библиотеке, электронно-библиотечной системе IPR Books. Библиотека позиционируют себя как информационный и социокультурный центр, выступает навигатором в мире литературы, активно участвует в проектах и программах. Приоритетное направление деятельности – изучение и популяризация жизни и творчества М. Ю. Лермонтова среди широкого круга читательской аудитории. С 2019 года реализуется проект «Бородинские Лермонтовские чтения», в рамках которого проводятся мероприятия в современных форматах. Библиотека реализует с помощью волонтеров и привлеченных специалистов собственные образовательные программы через организацию разнообразных курсов, кружков и других форм просветительской деятельности.",Бородино,2016-04-19T07:46:42Z,2023-03-01T12:51:49Z,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00
Таловская центральная библиотека им. Е. П. Дубровина,"обл Воронежская,р-н Таловский,рп Таловая,ул Советская,д 182",40.729067,51.119942,"История библиотеки началась в 1921 году, когда работала волостная изба-читальня. Книжный фонд на сегодня насчитывает 87 254 экземпляра. Библиотеку посещают 60 600 пользователей. Документовыдача в год – 117 205 экземпляров. Количество читателей – 5 335. Библиотека включает в себя отделы: детский, обслуживания, методико-библиографический, комплектования и обработки фондов, правовой информации. 28 ноября 2011 года состоялось знаменательное событие – на здании была открыта мемориальная доска памяти писателя Евгения Пантелеевича Дубровина. В его честь при библиотеке создан мини-музей «Грустный мир смеха», в котором ведется выставочная деятельность, проводятся массовые мероприятия. В 1984 году по инициативе местного поэта, краеведа В. М. Кириченко и при идейной поддержке сотрудников библиотеки был создан литературно-поэтический клуб «Созвучие». Он объединяет любителей поэзии и тех, кто сам пишет стихи и прозу. В детском отделе существует краеведческий клуб «Иволга» и экологический клуб «Росинка» для детей среднего и младшего школьного возраста. Библиотека организует литературные вечера, книжные выставки, акции, флешмобы, интерактивные викторины.",Таловский район,2015-08-12T11:59:26Z,2023-10-30T10:08:51Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,10:00:00,16:00:00,,
