title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
"Таиландский шэн пуэр с диких деревьев, полностью ручное производство, Moychay Tea Forest Project, batch-First-2022, (limited 72 pieces), 357 г",puer,80,14970,"357-граммовый блинчик средней плотности, легко разделяется на бурые жгутики скрученных листиков и серебристо-бежевые почки. Аромат нежный, пряно-травянистый. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, многогранный, пряно-травянистый с цветочными, бальзамическими и фруктовыми нотками. Аромат сложный, пряно-травянистый. Вкус плотный, очень мягкий, маслянистый, чуть вяжущий, с фруктовой кислинкой, нюансами специй и долгим мятным послевкусием. Заваривать горячей водой (90°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9 заварок. Превосходный молодой шэн пуэр с насыщенным, мягким вкусом и мощным медитативным воздействием. При правильном хранении с годами обещает быть только лучше (если избежит участи быть выпитым немедленно).",3,6,,,,60,40,80,,,,,60,,,,,,80,,,,,,,,,,,,,,,,,,,,,
Чунь Цилань,ulun,92,572,"Улун «Чудесная орхидея» сделан в горах Уишань из весенних побегов сорта Цилань. В сухом виде: крупные, бордово-коричневые жгутики чайных листьев. Аромат интенсивный, фруктово-пряный с бисквитной ноткой. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая многогранный и яркий, фруктово-пряный, с бисквитными, цветочными и ягодными нотками. Аромат глубокий, волнующий, пряно-цветочный. Вкус плотный, сочный и сладкий, чуть вяжущий, с ягодной кислинкой, нюансами специй и долгим, освежающим послевкусием. Заваривать горячей водой (80-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Прекрасный улун – хорошо пропеченный, но сохранивший цветочную гамму букета.",3,6,60,,,100,80,60,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хуан Гуаньинь Хуа Го Сян (Желтая Гуаньинь, Аромат цветов и фруктов)",ulun,80,2405,"«Аромат цветов и фруктов» сделан из весенних побегов чайного куста Хуан Гуанинь (Желтая Гуанинь). Хуан Гуанинь – официальное название гибрида под рабочим номером 105, появившегося в Фуцзяньском отделении Академии сельскохозяйственных наук в результате скрещивания сортов Те Гуанинь и Хуан Цзинь Гуй (другое название Хуан Дан). Селекционные работы, начавшиеся в 1990 г., закончились успехом, и в 1998 г. сорт был официально утвержден к внедрению в чаеводстве провинции Фуцзянь. В сухом виде – изогнутые, коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, теплый, хлебно-пряный. Настой прозрачный, оттенка темного янтаря. Букет готового чая яркий, хлебно-пряный с цветочными и фруктовыми нотками. Вкус сочный, плотный, сладковатый, с легкой огненной горчинкой и кислинкой сухих ягод. Аромат глубокий и теплый, хлебно-пряный, на стенках остывающей чашки – нежный, медовый. Сочное, долгое послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Отличный церемониальный чай для самых разных ситуаций и настроений – яркий, многогранный и ароматный. Воздействие согревающее, расслабляющее.",2,4,,,,40,40,60,,,,,,,,,,,,80,,,,20,,,,,,,,,,,,,,,,
Цзинь Чжанжун Лао Ча (1979),ulun,100,17600,"В сухом виде: крупные, изогнутые, скрученные, красно-коричневые чайные побеги с тонкими черенками. Аромат интенсивный, фруктово-пряный с копченой ноткой. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный, с бальзамическими, коньячными, пряными, ванильными и шоколадными нотками. Аромат сложный, теплый, фруктово-древесный. Вкус плотный, мягкий, шелковистый, сладковатый, с тонкой кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 12 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, умеренно тонизирующее.",3,6,,,,,60,60,,,80,,,,,,,,80,,,,,,,,,,,,,60,,,,,,,,
"Бай Я Чао Ча, 2018",ulun,100,1530,"Сделан в округе Мэйчжоу по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат интенсивный, древесно-ягодный. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, древесно-ягодный, с пряными, цитрусовыми и цветочными нотками. Аромат интенсивный, сложный, цветочно-ягодный. Вкус плотный, терпкий, сладковатый, с легкой горчинкой грейпфрута, ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,60,80,,,,,80,100,,,,,,,,,,,,60,,,,,,,,,,,,,,,,
Лаохэ Баочжун Лао Ча (1985),ulun,80,18500,"В сухом виде: среднего размера скрученные, красно-коричневые чайные листья тонкими черенками. Аромат очень сдержанный, фруктово-древесный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный, с бальзамическими, коньячными, пряными и ванильными нотками. Аромат сложный, теплый, фруктово-пряный. Вкус плотный, мягкий, шелковистый, сладковатый, с тонкой кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 12 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, умеренно тонизирующее.",10,6,,,,,80,,60,,80,,,,,,,,60,,,,,,,,,,,,,60,,,,,,,,
"Чай народный черный, БЕЗ СЛОНА листовой",red,68,179,"В сухом виде: среднего размера легкие фрагменты темно-коричневых чайных листочков и черенков. Аромат сдержанный, древесный с ноткой прелых осенних листьев. Настой прозрачный, красно-каштанового оттенка. Букет готового чая теплый, пряно-древесный, с ноткой чабреца и прелых листьев. Аромат низкий, древесный. Вкус мягкий, маслянистый, сладковатый, приятно терпкий, с легкой кислинкой сухих ягод. Заваривать горячей водой (95°С) в чайнике из пористой глины. Пропорция заварки к воде: 7-8 г на 100 мл. Для первого раза настоять 30-40 секунд, далее, начиная с экспозиции в 20 секунд и доведя время до 2 минут, можно заварить еще 2-3 раза. Воздействие согревающее, мягкое тонизирующее. В чае допустимо наличие до 10-15 % мелкой фракции листа.",30,7,,,,,,40,,,80,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,
Хэй Чу Хао (май 2023),green,90,410,"Видеообзор с участием этого чая. Зеленый чай провинции Гуанси урожая 2023 г В сухом виде: небольшие спиральки серо-зеленых почек и их фрагменты. Аромат интенсивный, пряно-травянистый. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая яркий, многогранный, пряно-травянистый с нотками ягод и печеных каштанов. Аромат густой, пряно-ягодный. Вкус сочный, плотный, немного терпкий, сладковатый, с ягодной кислинкой и нюансами специй. Послевкусие сочное и долгое. Заваривать горячей водой (80-90°С) в гайвани или фарфоровом чайнике. Пропорция заварки к воде: 3-4 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Отличный выбор для повседневных чаепитий – яркий, многогранный, тонизирующий.",1,4,,,,,,60,,,,80,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
Бадашань Шу Пуэр (2019),puer,92,650,"В сухом виде: небольшие, коричневые, скрученные листики и их фрагменты, рыжие почки и тонкие черенки. Аромат интенсивный, древесно-ореховый. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с хлебными, осенними и бальзамическими нотками. Аромат теплый, орехово-древесный. Вкус мягкий, гладкий, сладковатый, с легкой горчинкой какао-бобов и нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6 завариваний. Воздействие согревающее, умеренно тонизирующее.",3,7,,,,,,,40,,80,,,,60,,,80,,,,,,60,,,,,,,,,,,,,,,,
"Шу Пуэр ""Булан-Шушенский"" (2022)",puer,60,490,"В сухом виде: среднего размера, коричневые, скрученные листики, рыжие почки и тонкие черенки. Аромат сдержанный, орехово-древесный. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с хлебными, фруктовыми и пряными нотками. Аромат теплый, орехово-древесный. Вкус плотный, мягкий, бархатистый, сладковатый, с нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6-7 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, мягкое тонизирующее.",5,8,,,,,,,40,,80,,,60,,,,60,,60,,,,,,,,,,,,,,,,,,,,
Моли Люй Ча (жасминовый зеленый чай),green,88,630,"Приготовлен в горах Мэндин (провинция Сычуань). Готовый чай смешан с живыми цветами жасмина. В сухом виде – небольшие жгутики ворсистых почук и мелкие цветки жасмина. Аромат свежий, жасминовый. Настой прозрачный, светлого, золотисто-зеленого оттенка. Букет готового чая яркий, свежий, жасминовый с травянистыми и пряными нотками. Беззаботный, игривый аромат. Вкус свежий, сочный, маслянистый, прохладный, с легкой кислинкой лемонграсса. Прохладное, освежающее послевкусие. Заваривать горячей водой (80°С), в фарфоровой гайвани или стеклянной посуде. Пропорция заварки к воде: 2-3 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 6-7 заварок. Легкий жасминовый чай для повседневного чаепития – освежающий, умиротворяющий, романтичный. По устоявшейся традиции считается, что лучший эффект его воздействия достигается в холодную, сырую погоду.",1,3,,,,100,,60,,,,,60,,,,,,,,,,,,,,,,60,,,,,,40,,,,,
Те Гуаньинь Тулоу,ulun,92,650,"Улун «Те Гуаньинь Тулоу» сделан по технологии цинсян (легкая ферментация, умеренный прогрев) в 2023 г. В сухом виде: среднего размера зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-травянистый. Настой прозрачный, светлого желто-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный, с нотками сирени, дыни и персика. Аромат высокий и нежный, травянисто-цветочный. Вкус сочный и сладкий, насыщенный, шелковистый, с легкой фруктовой кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (80-85°С) в фарфоровой гайвани, чайнике из пористой глины или селадона. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Прекрасный выбор для расслабляющего чаепития во второй половине дня. Снимает усталость и психологическое напряжение, оживляет ум и освежает восприятие.",2,6,,,,60,60,,,,,,,,,,,,,,,,,,,,,,80,,,,,40,,,,,,
Пиннань Чэнь Сян Сяо Чжун (2014),red,0,7860,"В сухом виде: среднего размера, легкие, темно-коричневые листики и почки. Аромат сдержанный, древесный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая выдержанный, многогранный, фруктово-древесный, с бисквитными, дымными, осенними и пряными нотками. Аромат глубокий и теплый, фруктово-пряный. Вкус очень мягкий, шелковистый, сладковатый, с тонкой горчинкой сухих ягод, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Превосходный красный чай для гурманов и искушенных любителей.",10,6,60,,,,,40,,,80,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,
Лишань Улун Циньвэй,ulun,0,5900,"Высокогорный улун с горы Лишань, весенний урожай 2023. В сухом виде: небольшие темно-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, многогранный, пряно-цветочный с фруктовыми и ореховыми нотками. Аромат высокий и нежный, пряно-цветочный. Вкус плотный и гладкий, маслянистый, сладкий, с нюансами специй, легкой терпкостью виноградной кожицы, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Превосходный чай, выбор гурманов и искушенных любителей.",2,6,,,,80,60,,80,,,,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
"Тайский шэн пуэр с диких деревьев деревни Банлао (Tea forest project, bunch22SP01, май 2022), 200 г",puer,94,10600,"200-граммовый блинчик средней плотности, легко разделяется на бурые жгутики скрученных листиков и серебристо-бежевые почки. Аромат интенсивный, пряно-древесный. Настой прозрачный, оттенка белого винограда. Букет готового чая яркий, многогранный, пряно-травянистый с ореховыми, грибными, бальзамическими и фруктовыми нотками. Аромат сложный, интенсивный, пряно-цветочный с грибной ноткой. Вкус плотный и гладкий, маслянистый, с фруктовой кислинкой, нюансами специй и долгим, лимонно-мятным послевкусием. Заваривать горячей водой (85-90°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 заварок. Превосходный молодой пуэр – живой, многогранный и очень ароматный. При правильном хранении с годами обещает быть только лучше (если избежит участи быть выпитым немедленно). Пожалуйста, обратите внимание что целостность бумажной упаковки может иметь небольшие повреждения, что, однако, не сказывается на характеристиках самого чая.",5,7,,,,,40,80,,,,,,,,40,,80,60,,,,,,,,,,,,,,,,,,,,,
Лаошу Цзинь Цзюнь Мэй,red,0,7100,"В сухом виде: мелкие, тонкие, коричневые почки с рыжим пушком. Аромат интенсивный, медово-бисквитный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, древесно-ягодный, с медовыми, цветочными, бисквитными, цитрусовыми и пряными нотками. Аромат интенсивный, медово-ягодный. Вкус плотный, гладкий и сладкий, с нежной терпчинкой, цитрусовой кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Отличный выбор для церемонии гунфуча – многогранный, согревающий, расслабляющий.",10,7,80,80,60,,,,,,80,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Белый Цзинмай (белый чай с горы Цзинмайшань, Мойчай, 2022), 357 г",white,94,1513,"357-граммовый блин, средней плотности, из спрессованных бурых листьев с тонкими черенками и почек. Аромат очень сдержанный, травянистый. Настой прозрачный, желтого оттенка. Букет готового чая свежий, травянистый с цветочными, пряными и цитрусовыми нотками. Аромат нежный, травянисто-цветочный. Вкус легкий, мягкий, шелковистый, с лимонной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (90-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний.",5,7,,,60,60,,,40,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Хун Гунфу Лун,red,0,790,"В сухом виде: среднего размера, темно-коричневые листики, скрученные вдоль оси. Аромат сдержанный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-древесный, с медовыми, хлебными и пряными нотками. Аромат интенсивный, фруктово-древесный. Вкус плотный, темного терпкий, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 6 раз. Воздействие согревающее, мягкое тонизирующее.",10,6,,40,,,80,,40,60,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Вэньшань Баочжун Чэнь Нянь Ча (1986),ulun,100,17100,"В сухом виде: среднего размера бордово-коричневые жгутики скрученных листьев, их фрагменты и тонкие черенки. Аромат сдержанный, древесный с ноткой сухофруктов. Настой прозрачный, оттенка красного дерева. Букет готового чая зрелый, многогранный, фруктово-древесный, с коньячными, бальзамическими и пряными нотками. Аромат теплый, сложный, фруктовый. Вкус мягкий, шелковистый, сладковатый, с фруктовой кислинкой и нюансами специй – сильно меняется на протяжении чаепития, играя множеством оттенков. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после, начиная с экспозиции в 10 секунд и доведя время до 2 минут, можно заварить 12 раз. Отличный выдержанный чай, с многогранным вкусом, чарующим ароматом и согревающим, расслабляющим воздействием.",10,6,,,,,80,60,,,80,,,,,,,,60,,,,,,,,,,,,,60,,,,,,,,
"Цзинь Сюань - ""Огненный цветок""",ulun,88,2500,"Очень популярный на Тайване улун «Цзинь Сюань» был выведен на знаменитой Тайваньской станции по исследованию и продвижению чая (Tea Research and Extension Station). В 1980 г. сорт № 2027 победил на ежегодном конкурсе. Его создатель, сотрудник лаборатории, господин Ву Чжень До, решил дать ему имя «Цзинь Сюань» или «Золотая Матушка» в честь юбилея своей бабушки по отцовской линии. Но в русскоязычном чайном сообществе за этим сортом закрепилось название «Огненный Цветок». В сухом виде: среднего размера, оливково-зеленые, глянцевые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный с молочной ноткой. Настой прозрачный, желто-зеленого оттенка. Букет готового чая свежий, яркий, травянисто-цветочный с ореховыми, пряными, фруктовыми и молочными нотками. Аромат интенсивный, травянисто-цветочный. Вкус плотный, маслянистый и сладкий, с легкой фруктовой кислинкой и долгим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза астоять 30 секунд, затем пить проливом, постепенно увеличивая время выдержки. Выдерживает 10 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие освежающее, расслабляющее, гармонизирующее.",3,6,,,,80,60,80,,,,,,,,,,80,,,,,,,,,,,,,60,,,,,,,,,
Лишань Гаошань Улун,ulun,82,6370,"Высокогорный улун с горы Лишань осеннего урожая 2022. В сухом виде: крупные, тяжелые темно-зеленые комочки скрученных чайных побегов с желтыми черенками. Аромат сдержанный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, древесными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-цветочный. Вкус плотный и гладкий, очень мягкий, маслянистый, сладковатый, с легкой фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-92°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего, начиная с экспозиции в 10 секунд и доведя время до 2 минут, можно заварить 12 раз. Воздействие освежающее, мягкое тонизирующее.",10,6,,,,60,60,,,,40,,,,,,,60,,,,,,,,,,,100,,,,,,,,,,,
Хэлань Сяо Чжун,red,92,1297,"Красный чай «Сяо Чжун» из чайного хозяйства Хэлань (чайный район Уишань, провинция Фуцзянь). В сухом виде: среднего размера, тонкие, темно-коричневые жгутики чайных листьев. Аромат интенсивный, фруктово-пряный с шоколадной ноткой. Настой прозрачный, янтарного оттенка. Букет готового чая теплый и яркий, пряный, с нотками черноплодной рябины, горького шоколада, медового бисквита и сухофруктов. Аромат теплый, густой и глубокий. Вкус сочный, плотный, бархатистый, чуть вяжущий, сладковатый, с легкой фруктовой кислинкой. Сочное, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 9 завариваний. Прекрасный выбор для эмоциональной перезагрузки во второй половине дня – яркий, многогранный и очень ароматный. Воздействие согревающее, умеренно тонизирующее, в невысокой концентрации – расслабляющее.",2,5,60,,,,80,60,,,,60,,,,,,,,,,,60,,,,,,,,,,,,,,,,,
"Ци Лань (чжун хо, средний огонь)",ulun,94,440,"Улун «Ци Лань» («Чудесная орхидея»). В сухом виде: крупные, бордово-коричневые жгутики чайных листьев. Аромат интенсивный, пряно-цветочный. Настой прозрачный, оттенка белого винограда. Букет готового чая многогранный и яркий, пряно-цветочный, с древесными, цитрусовыми и ягодными нотками. Аромат нежный, высокий, цветочный. Вкус сочный и сладкий, плотный, чуть вяжущий, с ягодной кислинкой, нюансами специй и долгим, освежающим послевкусием. Заваривать горячей водой (80-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 5 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6-7 завариваний. Очень приятный, «цветочный» даньцун: многогранный, достаточно мягкий и очень позитивный.",1,6,,,60,80,,60,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хуан Мэйгуй Хуа Сян (Желтая Роза, цветочный аромат)",ulun,94,2005,"«Желтая Роза – Цветочный Аромат» сделан из весенних побегов чайного куста Хуан Мэйгуй. Этот относительно новый сорт был выведен в региональном НИИ чая в 1998 и в течение пяти последующих лет успешно прошел испытания, опередив по ряду показателей даже таких признанных чемпионов как Шуйсянь и Жоугуй. Желтая Роза не боится холода и раньше других выпускает первые побеги, стойко переносит засуху и нападения вредителей. Поэтому, начиная с 2002 г. его активно внедряют в чаеводстве Уишаньского заповедника. Сбор: май 2017 г. Хунбэй проводился трижды: два раза летом и третий осенью 2017 г. В процессе изготовления к листу были применены умеренная ферментация и средний огонь. Никаких дополнительных ароматизаторов не использовали. В сухом виде: изогнутые, коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, теплый, хлебно-пряный. Настой прозрачный, оттенка золотистого миндаля. Букет готового чая теплый, хлебно-пряный с цветочными и древесными нотками. Вкус сочный, плотный, маслянистый, сладковатый, с нюансами пряностей. Аромат теплый, пряно-цветочный. Приятное, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 6-7 завариваний. Отличный выбор для самых разных ситуаций и настроений – не сложный в заваривании, мягкий и легкий. Прекрасно подойдет для расслабляющего вечернего чаепития.",2,4,,,,60,,40,,,40,40,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
"Аньхуа Шоу Чжу Фу Чжуань (Moychay.ru, 2014), 500 г",black,92,5150,"«Чайный кирпич долголетия, сделанный вручную» из Аньхуа (провинция Хунань).В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (Золотые цветы), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. Помимо чая Золотые Цветы живут на Грибах Долголетия, Фу Лин (Poria cocos, Пория кокосовидная), что неслучайно и в некотором смысле роднит их. 500-граммовый чайных брикет из спрессованных чайных листьев с одеревенелыми черенками. Аромат спокойный, древесно-бальзамический. Настой прозрачный, оттенка желтой охры. Букет готового чая зрелый, многогранный, пряно-древесный, с нотками дубового мха, осенних листьев, грибов и сухофруктов. Аромат глубокий и теплый, пряно-древесный. Вкус мягкий, маслянистый, сладковатый, с легкой древесной терпкостью и фруктовой кислинкой. Приятное, освежающее послевкусие Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9-10 завариваний. Хорошо подходит для варки и заварки в термосе. Воздействие согревающее, умеренно тонизирующее.",2,6,,,,,40,60,,,80,,,,60,,,,60,,,,,,,,,,,,,,,,,,,,,
Пинлинь Баочжун Лао Ча (1992),ulun,80,17500,"В сухом виде: среднего размера жгутики скрученных, красно-коричневых чайных листьев тонкими черенками. Аромат интенсивный, острый, древесно-бальзамический с землистой ноткой. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, древесно-ягодный, с бальзамическими, коньячными, пряными и ванильными нотками. Аромат сложный, теплый, древесно-ягодный. Вкус плотный, мягкий, шелковистый, сладкий, с тонкой кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 12 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, умеренно тонизирующее.",3,6,,,,,,60,,,80,80,,,,,,,80,,,,,,,,,,,,,60,,,,,,,,
