country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Germany,1924,16790,TRIER - RUNDBAU G,8,192,192,49.745971558221,6.6416673341937,"The coins were found together, in a burnt layer 25 cm deep under Plattenstraße at Ritona.","Rheinisches Landesmuseum, Trier, Germany (inv.no. F 2562)",II century
Croatia,1878,16528,VIS,9,162,163,43.045875,16.153868,"9 bronze coins from Trajan to Marcus Aurelius, most likely a part of a larger find.",Apollonio Zanella collection on Vis (uncertain).,II century
"England, United Kingdom",1980,14892,CADEBY 1980,11,180,192,53.485253,-1.2328974,Eight sestertii found in Pot Ridings Wood.,NA,II century
Sweden,1864,15608,ÖJA 1864,66,188,189,57.035593,18.299957,"Originally 66 denarii, 55 preserved: Titus - Commodus (AD 188-189); silver weight: 155.21 g.","Swedish History Museum, Stockholm (inv.no. 3272)",II century
Romania,1853,2604,TIBODU,763,167,167,46.349,25.311,826 coins found with a ceramic vessel. 763 denarii were: Republic - Marcus Aurelius (AD 167). The hoard was entirely recovered but not published accurate.,NA,II century
Netherlands,2017,12636,HAPS 2017,32,197,198,51.69,5.861,"32 coins: 1 republican denarius, 31 bronze coins: Augustus - Septimius Severus (AD 197-198).",NA,II century
France,1802,7094,CHÂTEAU-THIERRY,200,161,161,49.046,3.403,The hoard comprised a vessel containing several hundred bronze coins from Trajan to Antoninus Pius.,NA,II century
Poland,2016,13491,PÓŁWIEŚ,112,194,195,53.8495,19.5718,112 denarii: Vespasian - Septimius Severus (AD 194-195).,"Museum, Ostróda, Poland",II century
Ukraine,1865,18140,SARNKI GORNYIE,29,180,192,49.175321543768,24.718091378671,Unknown originally number of coins found with a ceramic vessel. Only 29 denarii were documented: Hadrian - Commodus (AD 180-19922).,NA,II century
Ukraine,1887,18213,KYIV 1887,26,180,192,50.514704234981,30.586386369441,Hoard of circa 350 silver coins. 26 denarii: Vespasian - Commodus (AD 180-192). A tetradrachm of Thassos (intruder?) were documented.,"Museum of Divinity, Kyiv, Ukraine .",II century
"England, United Kingdom",1958,955,VERULAMIUM (INSULA XIV),50,112,117,51.750308,-0.36447182,"50 denarii ranging from the 2nd century BC Republic coins to Trajan, and including one plated specimen, found in a wooden building from the late 2nd century AD.","Verulamium Museum, St. Albans",II century
Germany,1977,18670,DORMAGEN 1977,10,161,162,51.09683,6.83167,10 denarii (Vespasian - Marcus Aurelius) found corroded together with a bronze fibula and a clasp. They might have been contained in a purse.,NA,II century
France,1864,8747,ARENTHON,2,161,180,46.106,6.334,"Funerary find: 2 aurei in a grave: Nero, Marcus Aurelius","Musée Château d'Annecy, France; Registre des entrées, III, f. 114, nos. 3558-3559",II century
France,1862,8686,ALBERTVILLE 1862,100,193,193,45.668,6.393,"Around 100 hundred Roman bronze coins (sestertii, dupondii/asses): Domitian - Didius Julianus (AD 193)","Museum of Chambéry, France (partially). private collections: Conte, Faudrain, Fivel etc.",II century
Netherlands,1997,9841,ALPHEN AAN DEN RIJN 1997,5,180,180,52.12795,4.660886,"1 silver + 4 bronze coins: (1st century -2nd century AD), Augustus - Commodus (AD 192) found during archaeological excavations.",Municipality Alphen aan den Rijn,II century
Sweden,1873,15467,DJUPBRUNNS,212,194,195,57.480762,18.335052,"212 denarii found with a box: Nero - Septimius Severus (Cludius Albinus Caesar) (AD 194-195). Together were found 1 bronze box, 2 gold bracteates, 1 spiral rod and 1 gilt silver ring.","Swedish History Museum, Stockholm (inv.nos. 5204 coins; 4877 objects)",II century
Slovenia,1937,8847,ULAKA,5,173,174,45.71496,14.46409,5 sestertii ranging from Antoninus Pius - Marcus Aurelius (AD 173-174). Part of a larger hoard.,"Narodni muzej, Ljubljana, Slovenia; 5 coins; dispersed.",II century
Romania,1990,16260,MOIGRAD-POROLISSUM 1990,7,121,122,47.1804,23.159,"7 coins found stuck together: 4 denarii, 1 plated denarius, 1 sestertius, 1 as: Mark Antony - Hadrian (AD 121-122).","County Museum of History and Art, Zalău, Romania (inv.no. CC 315/90)",II century
Denmark,2014,20017,HILLESTED,97,193,194,54.753096023119,11.446998986087,Denarius hoard consisting of 97 denarii found through metal detectoring and excavation. Vespasian to Antoninus Pius.,NA,II century
Sweden,1869,15613,GOTLAND 1869 - UNKNOWN FINDSPOT,22,194,194,57.506233,18.450162,22 denarii: Trajan - Septimius Severus (AD 194).,"Swedish History Museum, Stockholm (inv.no. 1092)",II century
Austria,1980,13269,PARNDORF 1980,48,141,161,47.995,16.858,49 denarii found with a ceramic vessel: Republic - Antoninus Pius (AD 141-161).,NA,II century
Poland,1900,13644,ZGNIŁOBŁOTY,2,166,176,53.28031,19.231665,Two denarii issued by Marcus Aurelius (AD 166-176) were bought from the same local person.,NA,II century
Poland,1839,13546,ZBÓJNA,139,193,193,53.2425,21.777778,Around 200 denarii found with a ceramic vessel: Trajan - Didius Julianus (AD 193).,"Münzkabinett, Staatliche Museen zu Berlin, Germany (2 coins)",II century
Belgium,1806,6117,AERDRYCKE,5,145,160,51.119186,3.089995,Some aurei. Only five are presented from Nero to Antoninus Pius (Marcus Aurelius Caesar).,NA,II century
France,1979,5906,MEIGNÉ,64,161,180,47.24,-0.2,"The hoard comprised a vessel filled with sestertii, which were shared amongst the finders. After an investigation by the Gendarmarie, 59 were found. In 1980, illegal metal detecting on the site recovered a further 5 coins which are likely to be part of the hoard.",NA,II century
France,1800,7244,LE VAUMAIN,100,138,161,49.336,1.87,"The hoard comprised 100 Roman coins, including one of Antoninus Pius.",NA,II century
"England, United Kingdom",1973,14822,HOCKWOLD CUM WILTON,30,138,161,52.44489,0.52931426,HER record of 30 to 40 denarii from Vespasian to Antoninus Pius found in the mid 1970s following dredging of the Little Ouse and not apparently recorded elsewhere.,NA,II century
India,1914,18361,MALLAYAPALEM,4,141,141,16.156,80.361,"A hoard of four aurei: Nero, Trajan 2, Antoninus Pius for Faustina I (Diva).","Madras Museum, Chennai except for Trajan coins",II century
India,2020,19939,RATLAM,17,194,194,23.330942153044,75.036606873163,"Hoard of 17 aurei. Only two are known: Pertinax, Septimius Severus.",NA,II century
"England, United Kingdom",1971,14872,LINCOLN 1971-2,3,141,161,53.227196,-0.548438,"West Parade site Area III, Roman interval tower. In late Roman period, interval tower became derelict, & much of upper part prob. demolished/ robbed. Lower part of tower infilled with demolition debris, incl. ceramic tile frags. & mortar, animal bone waste from food consumption, & bird & animal skeletons, incl. ravens & dogs, frogs & toads, & remains of owl pellets. 3 silver denarii in fine condition also found amongst demolition debris, of Trajan, Hadrian & Faustina, minted in early to mid 2nd C. before tower even built; & it is likely that they were hidden & subsequently lost, poss. as part of a larger hoard, whilst tower was still in use.Gilmour, B. 1999. Excavations. In C. Colyer, B.J.J. Gilmour & B. Jones The Defences of the Lower City. Excavations at The Park and West Parade 1970-2 and a Discussion of Other Sites Excavated up to 1994. The Archaeology of Lincoln VIII-2. CBA Res. Report 114, pp. 191.",NA,II century
France,1969,8673,VIENNE 1969 B,4,141,161,45.53,4.875,"Grave find of 4 coins: 1 denarius, 1 sestertius, 1 dupondius, 1 as Trajan to Antoninus Pius (AD 141-161).",NA,II century
Belgium,1993,8555,GIVRY 1993,167,180,192,50.379,4.036,162 sestertii and 1 as. The origins of this hoard is doubtful. It is also possible that it contains 2 sestertii from Marcus Aurelius and 2 imitations of a double sestertius from Postumus.,NA,II century
Croatia,1937,16156,ČITLUK,108,179,180,43.7421,16.6542,"102 sestertii, 5 dupondii and 1 as ranging from Domitian to Marcus Aurelius (AD 179-180). Hoard was originally larger.","Sink, Franciskan monastery; dispersed",II century
Bulgaria,1974,2685,PLEVEN 1974,3040,161,180,43.417,24.607,(3043) denarii: Nero - Marcus Aurelius (AD 161-180),"Regional History Museum, Pleven, Bulgaria; inv. nos. 1453 1-349; 1466 1-8; 1468 1-25; 1470 1-352",II century
Poland,2003,13746,KOSTKOWICE,27,193,193,50.5848,19.5785,"Hoard consists of 70 Roman denarii (26 studied, 1 solidus): Vespasian - Didius Julianus (AD 193). Together with these coins were found: a solidus of Constantius II (Nicomedia/Cyzicus/Antioch, AD 340-355) as a pendant, two gold pendants slightly different in size, two belt buckles: one silver and one bronze, and a group of 13 silver pendants from a necklace.",NA,II century
Israel,1983,7702,ḤORBAT ẒALIT 1983-1984,60,128,129,31.327,34.943,"The hoard comprised 60 silver coins from the reigns of Nero to Hadrian, deposited during the Bar Kokhba Revolt (AD 132-136). These coins were: 42 denarii (Vespasian to Hadrian), 10 tetradrachms and 1 tridrachm from Antioch (Nero to Trajan), 6 tridrachms and 1 drachm of Trajan from Arabia.",Israel Antiquities Authority (IAA 23744-23803),II century
Romania,1934,2592,MERA,19,139,139,45.767545,26.97394,The hoard comprised a total of 22 denarii dating from the Republic to Antoninus Pius. There are no further details about the structure of the hoard.,"National History Museum, Bucharest, Romania (22 coins)",II century
Poland,1820,13544,ZAKRZÓW,14,196,198,50.481111,18.085278,Unknwon number of denarii found with an iron vessel. Only 14 denarii were identified: Nero - Septimius Severus (Caracalla Caesar) (AD 196-198).,Lost,II century
Ukraine,1900,18169,BOGDANOVKA,770,138,161,49.297048303565,29.200379539719,"770 denarii found with a ceramic vessel. Among issuers: Trajan, Hadrian, Antoninus Pius.",NA,II century
Switzerland,1978,6525,KIESEN ZÄLG BE 1978,23,157,158,46.816,7.577,"The hoard comprised 23 sestertii struck for Trajan, Hadrian, and Antoninus Pius. Discovered at a depth of 4 metres when a drainage ditch was being dug during road improvement works to the south of the railway station in Kiesen.",Archäologischer Dienst Bern,II century
Italy,1951,13812,GRELLO,39,161,161,43.208791,12.738033,39 Roman imperial denarii found with a ceramic vessel: Vitellius - Marcus Aurelius (AD 161-180).,NA,II century
Serbia,1882,16618,VELIKO ORAŠJE,202,117,138,44.360662,21.073992,Over 200 silver coins from Vespasian to Hadrian (Ad 117-138). No detailed information.,M. Stojanović (former); M. Vujičić; dispersed,II century
France,1855,6286,VÉSINES,50,138,161,46.3595,4.8666,"The hoard comprised a ceramic urn containing 50 corroded, worn, illegible Roman coins, with the exception being two sestertii of Hadrian and Antoninus Pius.",NA,II century
Ukraine,1782,18223,KOMSOMOLSKOYE,800,193,193,49.720214529794,28.67148027102,"Hoard of 800 denarii. Among them, three pieces of Pertinax",Old collection T. Czacki,II century
Germany,1932,15482,WINHÖRING,6,183,191,48.265403,12.64678,6 sestertii were found at a gravel pit close to Eisenfeld.,NA,II century
Poland,1993,13700,PRUSZCZ GDAŃSKI 2,5,192,192,54.259404,18.650407,"Funerary deposit of 5 denarii in a Late Roman grave: Trajan - Commodus (AD 192). In the same grave were found: a bronze brooch, an iron brooch, an iron bracket, one thorn, an iron firesteel and two knives.","Archaeological Museum Gdańsk, Poland",II century
Poland,1900,13686,ŁUNOWO,2,161,180,53.454887,18.96087,"Two denarii: Trajan, Marcus Aurelius for Lucilla. No further details.","Museum of Archaeology, Gdańsk, Poland",II century
Poland,1875,16201,MACIEJOWICE,32,193,193,52.046747,22.575385,Unknown original number of denarii. 32 denarii have been studied: Vespasian - Septimius Severus (AD 193).,NA,II century
"Scotland, United Kingdom",1842,1134,SHOTTS,300,177,192,55.8201295,-3.797864,"Several hundreds coins (principally of Nerva, Trajan, Hadrian, Antoninus Pius, and Faustina), found in 1842, while removing some sods from the surface of a piece of moss land. Three publications (see under references) list groups of coins belonging to this hoard. Some coins had marks indicating that the hoard had been buried in a bag of coarse cloth. One further denarius of Trajan in HCC, p. 34, no. 207, Glasgow.",Airdrie Museum (part); Glasgow (part).,II century
France,1893,8720,ANNECY V,36,103,111,45.912,6.121,36 aurei: Vespasian - Trajan (AD 103-111) found hidden in the wall of a Roman house.,"Musées d'Annecy, France; only copies",II century
Egypt,1900,7794,TELL UMM EL-BREIGAT A52,119,155,156,29.1066,30.7658,119 Alexandrian billon tetradrachms: Nero - Antoninus Pius (AD 155-156) Found during excavations.,"Museum of Anthropology of the University of California, Berkeley, USA (1935), inv.no. 445",II century
Austria,1866,6127,HAUNOLDSTEIN,29,138,161,48.199,15.454,"29 coins of unknown metal from ""the 4th consulate of Vespasian to the 4th year of reign of Antoninus Pius "" (AD 149.",Lost,II century
Slovakia,1966,15993,PREŠOV 1966,175,134,138,49.01125,21.233764,175 denarii: Republic – Hadrian (AD 134-138).,NA,II century
Spain,1856,17572,DEHESA DE ABAJO,125,103,117,37.692566667214,-6.3162086039794,Hoard of 125 denarii. The large majority belong to Trajan including the title DACICVS. The hoard was found with two silver vessels embedded each other.,NA,II century
"Scotland, United Kingdom",1870,1673,BROCH OF LINGROW,6,177,192,58.96264,-2.984088,"An ensemble of 6 denarii (incl. Vespasian, Hadrian with Clementia on the reverse, 2 Antoninus, 2 Crispina), found during excavations at the broch of Lingro, 1870-71, in different parts of the outbuildings [i.e. of the broch], that may have come from a scattered hoard.",NA,II century
Bulgaria,1912,2690,GRUNCHAROVO,600,180,192,43.7321524,27.1317796,(ca. 600) 569 denarii: Mark Antony - Commodus (AD 180-192),"National Archaeological Institute with Museum, Sofia, Bulgaria; inv. no. ХХХІІІ - 398 coins",II century
Egypt,1895,7805,KOM AUSHIM A63,91,169,170,29.517775243459,30.903203996271,91 tetradrachms of Alexandria in a small pot found during excavations. Range: Claudius I - Marcus Aurelius (AD 169-170).,"12 in London, 5 in Oxford. The rest dispersed. Detailed list in Oxford",II century
Egypt,1968,7787,EL-MANSHAH A45,102,149,150,26.475,31.8,102 billon Alexandrian tetradrachms found during excavations in the foundation of a house: Claudius I (Messalina) - Antoninus Pius (AD 149-150).,"The Egyptian National Museum, Cairo (inv.nos. 4/4/1968)",II century
France,1847,5898,CORNÉ,458,183,184,47.4672,-0.3403,"The Cabinet des Médailles de la Bibliothéque Nationale acquired 36 aurei on 17.03.1847 (Reg. C, nos. 1982-2017) and a further 44 on 8.2.1848 (Reg. C, nos. 2117-2160). 79 remain (with one swopped in 1939). The Musée Saint-Jean d'Angers bought 6 aurei on 3.4.1847 and 2 on the 13.06.1847, with fragments of the vase acquired on 04.03.1849 (Reg. I, p. 53-54, no. 209, p. 58, no. 217, p. 74, no. 269). They were stolen in March 1885.","Cabinet des Médailles, Paris, France",II century
Portugal,1940,12880,NANDUFE,18,121,123,40.542,-8.076,17 denarii and 1 aureus: Gaius - Hadrian (AD 121-123).,Lost,II century
Netherlands,1908,12619,HEES 1908,18,161,180,51.8423,5.8299,18 bronze coins: Augustus - Marcus Aurelius,NA,II century
Netherlands,1990,13959,NEDERWETTEN 1990,21,138,161,51.49,5.518,"Hoard of 21 sestertii. Among them coins of Domitian, Nerva, Hadrianus and Antoninus Pius (AD 138).",NA,II century
Germany,1989,5481,REGENSBURG-KUMPFMÜHL,638,165,166,49.007871091391,12.082502204616,"The hoard was hidden inside the camp: 25 aurei, 610 denarii, 2 asses, 1 quadrans, as well as gold and silver jewelry in a bronze cauldron: Republic - Marcus Aurelius (AD 165-166).","Historischen Museum der Stadt Regensburg, Germany",II century
Belarus,1974,17431,LYSHCHYTSY,116,161,175,52.281092,23.521267,"Accidentally discovered by schoolboy Leonid Ryshchuk in 1974. The hoard was found on the territory of the Lyshchitsy peat enterprise, on the northern edge of the peat bog, near the bridge across the ditch, 250 m south of the field, south of the cemetery of the village of Ogorodniki. According to the discoverer, the total number of coins ranged from 350 to 500 pieces. Most of the coins were taken by local residents and collectors, only 48 denarii have survived from this find (transferred to the Brest Regional Local History Museum). In 1974, at the hoard find spot, L. Pobol carried out excavations, another 63 coins were discovered (transferred to the Museum of ancient Belarusian Culture of the National Academy of Sciences of Belarus). 5 coins from the hoard are in the private collection of V. Pinchuk in Minsk. A total of 116 coins are known: 115 denarii (Nero-Marcus Aurelius) and one imitation of denarius.",Brest Regional Local History Museum (48 coins); Museum of ancient Belarusian Culture of the National Academy of Sciences of Belarus (63 coins); private collection of V. Pinchuk in Minsk (5 coins),II century
Sweden,1852,15605,SUDERBYS,55,193,194,57.575285,18.214324,"Originally, 55 denarii, 12 preserved: Trajan - Clodius Albinus (AD 193); silver weight: 32.07 g. Two silver rings were found together.","Swedish History Museum, Stockholm (inv.no. 1853)",II century
Serbia,1946,2781,GROCKA,149,168,180,44.67,20.717,"149 silver coins: 1 republican denarius, 147 imperial denarii, 1 drachm: Mark Antony - Marcus Aurelius (AD 168)","National Museum Belgrade, Serbia (149 coins) - 1981",II century
"England, United Kingdom",2014,14835,HOPWAS,14,151,161,52.633457,-1.7354742,IARCH record for a hoard of 14 denarii. For further details and images see WMID-01F18E. Unpublished catalogue by Richard Abdy.,NA,II century
Romania,1987,16291,CĂLUGĂRENI,63,162,163,46.746675,27.020254,"Unknown originally number of denarii found with a ceramic vessel. 63 coins were recovered, 62 denarii, 1 drachm: Vitellius – Marcus Aurelius (AD 162-163).",NA,II century
Georgia,1940,16034,MTSKHETA – ARMAZI 1940,6,117,138,41.839326,44.663121,"Six aurei found in grave of Asfagur: Titus, Trajan, Hadrian 4 (AD 117-138).","National Museum of Georgia, Tbilisi",II century
Slovakia,1904,8204,DRŽENICE,236,161,180,48.286742,18.697001,236 aurei and denarii from the time of Marcus Aurelius (AD 161-180).,NA,II century
Croatia,1887,2850,PRUGOVAC,77,163,164,45.97,17.12,(c. 260) 77 sestertii: Vespasian - Marcus Aurelius (Lucius Verus) (AD 163-164),"Archaeological Museum Zagreb, Croatia; dispersed",II century
Switzerland,2001,6446,AUGST BL-INS. 28 2001,10,183,185,47.531,7.723,"Found during excavations. Assemblage of 10 aes coins, Domitian to Commodus, in a roadside ditch, spread out over ca. 5x1 metres. The hoard comprised 3 dupondii and 7 asses.",NA,II century
Poland,2004,13489,POLANÓW - SURROUNDINGS,18,126,138,54.1179,16.6807,18 denarii found on a field: Otho - Hadrian (AD 128-136).,Private collection,II century
France,1778,9717,SAINT-BARTHÉLEMY 1778,36,117,138,47.748,6.586,The hoard comprised Roman gold and silver coins: Galba - Hadrian (AD 117-138).,NA,II century
"Wales, United Kingdom",1940,1785,PRESTEIGNE,33,166,166,52.264002,-2.997143,"At least 33 denarii (Vespasian to Marcus Aurelius) found in 1940 by gardeners engaged in converting a tennis court into a vegetable patch. Pye reports that the hoard was contained in a pot with a tile lid, since lost, and that one of the finders removed at least 27 of the coins, none of which were recovered. Four further reports of coins from Corton House appear in the Transactions of the Radnorshire Society over succeeding years; whether these were new discoveries at/near the same site or part of the original find is unclear. The original size of the hoard is, therefore, uncertain, and is likely to have been larger than the 33 denarii detailed here.",Radnorshire Museum (11 coins),II century
France,1775,7124,ALLÉRIOT 1775,2,161,180,46.8134,4.9383,"The hoard was found in a vessel containing coins of the Principate, including 2 coins of Antoninus Pius and Marcus Aurelius.",NA,II century
Netherlands,2019,20590,DE MEERN 2019,5,156,157,52.0867,5.0416,"5 AE (2 Hadrian, 1 Antoninus Pius and 2 unidentified)",NA,II century
"England, United Kingdom",1888,2341,WANBOROUGH(?),22,138,192,51.536552,-1.7130393,"A concealed hoard of 22 aurei of 'Nero, Hadrian and the Antonines' found c. 1888. It is believed that the hoard was from Wanborough / Durocornovium, but this is not certain.",NA,II century
Czech Republic,2002,15976,RATENICE 2002,11,145,160,50.092361,15.059173,11 denarii found on the same field: Caesar – Vespasian (AD 69-79).,Private collection.,II century
Portugal,1877,12894,MEIXEDO,102,161,169,41.757205979668,-8.7043809517757,102 bronze coins found with an amphora and dispersed in the coin trade: Tiberius - Marcus aurelius (AD 161-180).,Dispersed,II century
Sweden,1837,15610,GOTLAND 1837 - UNKNOWN FINDSPOT,5,193,193,57.506233,18.450155,"Originally 5 denarii, 2 preserved: Hadrian, Hadrian (Sabina), Antoninus Pius Antoninus Pius (Faustina I), Didius Julianus (Manlia Scantilla); silver weight: 4.61 g. (2 coins). Not certain that they were found together!","Swedish History Museum, Stockholm (inv.no. 777)",II century
Netherlands,2014,12580,DEN HAAG 2014,107,161,180,52.0498,4.347,"107 denarii were found in a ceramic vessel together with 6 silver bracelets (3 pairs), a plated silver brooch and glass beads. No further informationn",NA,II century
"Scotland, United Kingdom",1996,1369,BIRNIE 1996-2000,317,195,196,57.594038340268,-3.2995354815154,"317 silver coins: 313 denarii, (2 copies and 2 Lycian drachms) with a ceramic vessel, ten meters from BIRNIE 2001: Nero - to Septimius Severus (AD 195-196).",NA,II century
Poland,1942,13477,NIETULISKO MAŁE 1942-1943 2,1381,197,198,50.9724,21.268,At least 1381. Uncertain if all the coins belong to this hoard or they are contaminated from NIETULISKO MAŁE 1: Nero - Septimius Severus (AD 197-198).,"State Archaeological Museum, Wrasaw, Archaeological and Ethnographical Museum, Łodz; Museum in Ostrowiec Świętokrzyskie, Archaeological Museum in Krakow",II century
Bulgaria,1931,2679,GIGEN 1931,6,138,161,43.708,24.466,6 Roman imperial bronze coins. The latest one is a sestertius of Antoninus Pius: Gaius - Antoninus Pius (AD 138-161).,NA,II century
Egypt,1926,5473,KARANIS 1926,60,156,157,29.51973,30.90194,Circa 60 aurei. Disintegrated cloth bag found during excavations in the courtyard of a house.,NA,II century
Poland,1935,13517,STARE PRAŻUCHY 1935,27,180,192,51.888597,18.3275,Unknown initial number of denarii. 27 coins provide information on issuers: Nerva - Commodus (AD 180-192).,"Archaeological Museum, Łódź, Poland (27 coins)",II century
Germany,1880,17346,SCHLIEBEN,20,181,189,51.723205,13.381452,"A hoard of 20 denarii (Antoninus Pius - Commodus, but no details known for 12 coins) was found between 1880 and 1890 in a glass bowl, between the city and the railroad, directly southeast of the confluence of the Horst- and Totengraben.",NA,II century
Serbia,1869,18694,SRPSKI ITEBEJ,41,180,192,45.567586942742,20.716531949287,41 denarii: Trajan - Commodus (AD 180-192).,Private collection Ormos Zsigmond,II century
Ukraine,2021,20703,ZHYTOMYR REGION?,50,180,192,50.217031567,28.5974447394,"A hoard of at least 50 Roman Imperial denarii and a silver and gold buckle were discovered by a treasure hunter no later than 2021, probably in Zhytomyr region. Information about the hoard and general photo of the coins with the buckle were published in one of the groups on Facebook, dedicated to treasure hunting on November 1, 2021. One of the group members (Vasyl Ugrynchuk of Volodarsk in Zhitomyr region) reported that the hoard was discovered by his acquaintances (possibly also from Zhytomyr region). On the photo denarii of Trajan, Hadrian, Antoninus Pius, Marcus Aurelius, Commodus can be recognized. The buckle is quite massive (ca. 5-7 cm), on the clip there is a gold plate with ornamentation. The further fate of the hoard is unknown.",NA,II century
France,1990,7029,BEAUMONT-SUR-OISE 1990,10,180,192,49.142,2.285,The hoard comprised 10 sestertii from Trajan to Commodus with a tpq of AD 190. TAF interprets the hoard as being a purse drop.,NA,II century
France,1923,7387,ARAULES,3,134,138,45.09,4.173,"The hoard was found in a ceramic vessel hidden under a stone and comprised 3 coins including a sestertius of Nerva, a denarius of Trajan and an as of Hadrian.",NA,II century
Austria,1979,13273,URSCHENDORF,5,152,153,47.783,16.094,"5 coins found scattered near a disturbed grave within a cremation necropolis: Hadrian 1 as, Antoninus Pius 4 sestertii (AD 152-153).",NA,II century
Tajikistan,1930,17586,MUJUM,300,185,185,39.875060438664,69.187965888178,"A hoard of 300 Roman denarii ranging from Vespasian to Commodus (AD 74). Only 19 coins have been recorded. Based on the portrait style, the coins seem to be imitations of known genuine types.","Private collection A.A. Tarpi, Dushambe, Tajikistan",II century
Israel,2009,7596,TE'OMIM CAVE (C),24,132,136,31.726233729437,35.020295136245,"The hoard comprised 5 gold coins, 15 silver coins, and 4 bronze coins dated to the Second Jewish Revolt (AD 132-136).",Israel Antiquities Authority (IAA 135182-135205),II century
Germany,1866,17251,OSTFRIESLAND/IM OSNABRÜCKISCHEN,4,168,169,53.0533,7.7609,"Three aurei are said to have been found by Landrat von Weyhe. These might be the remnants of a gold hoard. Apparently, there was another aureus found at the place.","Münzkabinett, Berlin (in 1920) (inv.nos. 560-563).",II century
Poland,1745,13667,JUSZKOWO 1745,3,180,180,54.2572,18.6076,"Three denarii found in a funerary urn together with an amber bead and a wire link ring: Domitian, Hadrian Marcus Aurelius (Divus) (AD 180).","Museum Gdansk, Poland",II century
Romania,1865,16328,SCHINENI,72,180,192,46.203252,27.951474,72 denarii: Antoninus Pius – Commodus (AD 180-192).,NA,II century
Ukraine,1929,18300,TURIYA 1929,49,180,192,48.877640964575,31.639391049878,"Hoard of 49 coins and jewelry was found with a ceramic vessel: Vespasian - Commodus (AD 180-192). Jewelry: bronze loop, bronze buckle, silver buckle, 7 silver rings, 39 pearls of amber, coral, glass.","Local history museum Cherkasy, Ukraine (inv.no. 190092 - vanished in 1941-1945)",II century
France,1830,7295,LA-CHAPELLE-SAINT-SAUVEUR,324,138,161,46.844,5.269,The hoard comprised 2 batches containing 24 bronzes from Trajan to Antoninus Pius for the first and 300 bronzes for the second.,NA,II century
France,1863,8731,FEIGÈRES,25,138,180,46.112,6.08,"25 bronze coins of which are know Augustus 1, Hadrian 1, and 1 of the two Faustinae (AD 138-180).",NA,II century
Germany,1909,9729,TRIER LEOSTRASSE,35,140,143,49.7455,6.6372,"A hoard of approx. 35 gold coins (Vespasian - Antoninus Pius), scattered within a small space in fire debris of a destructed Roman house, found during work on the canalisation in the Leostrasse.",NA,II century
Belgium,1873,3241,FONTAINE-VALMONT 1873,400,117,138,50.318,4.216,(c. 400) 3 denarii: Nero - Hadrian (AD 117-138).,"Archaeological Museum Charleroi, Belgium 13 coins, only 5 retrieved)",II century
India,2020,19945,BARELI?,11,162,163,26.683877608282,82.681885007174,Unknown originally number of coins. 11 aurei: Nero - Marcus Aurelius (AD 162-163).,Antiquities market,II century
Israel,2012,7617,NAḤAL SHALWA,136,117,138,31.565,34.794,"The hoard comprised 4 aurei and 132 silver coins, as well as jewellery from the second century AD: Nero - Hadrian (AD 117-138). Associated with Bar Kochba revolt (AD 132-135).",Israel Antiquity Authority (IAA 146753-146888),II century
Romania,1925,16271,STRUNGA 1925,10,161,180,47.164718,26.957506,"Unknown originally number of denarii. 10 coins were seen: Vespasian 2, Trajan 4, Antoninus Pius 1, Marcus Aurelius 3. Possible, part of the same hoard with Strunga II and III.",NA,II century
Hungary,1920,13135,ZALAHOSSZÚJFALU 1920,350,161,180,46.761,17.103,Unknown initial number of coins found with a ceramic vessel. 350 coins were basically examined : Vespasian - Marcus Aurelius (AD 161-180).,"Balaton Museum Keszthely (312 coins); Magyar Nemzeti Muzeum, Budapest (38 coins), Hungary",II century
Egypt,1900,7784,TELL UMM EL-BREIGÂT A42,28,138,139,29.1078,30.7672,"28 billon Alexandrian tetradrachms: Claudius I - Antoninus Pius (AD 138-139). Probably a hoard, found during excavations.","Museum of Anthropology of the University of California, Berkeley, USA (1935)",II century
Germany,1977,17030,DIEBURG 1977/8,5,152,153,49.89738,8.84613,"A cultic area with two temples was excavated southwest of the intersection of Groß-Umstädter straße/Aschaffenburger straße. One of the two temples had a quadratic cella, corresponding to the Gallo-Roman type. A small hoard of 5 bronze coins (Trajan to Antoninus Pius) and a complete set of cultic vessels was found in its immediate vicinity.",NA,II century
Moldova,1965,9157,ROTUNDA,27,190,191,48.24,27.31,(c. 40) 27 denarii found with a ceramic vessel: Trajan - Commodus (AD 190-191).,"Muzeul Naţional de Etnografie şi Istorie Naturală; Inv. 18.494/AR 6.698-6.724, N 6.110; acquisition document 86/22.05.1986.",II century
Egypt,1930,7810,TELL SAKHA A68,1200,180,192,31.087,30.949,"Around 1,200 aurei (according to Savio/Cavagna): Nero - Commodus (AD 180-192). Reported to have contained thousands of coins. The main part had been dispersed before the rest was confiscated.","Museum of Alexandria, Egypt (299 coins)",II century
Austria,1993,13264,LAURIACUM 1993,8,159,160,48.221,14.474,"8 coins: 7 denarii, 1 sestertius found in a destruction layer caused by fire: Vitellius - Antoninus Pius (AD 159-160).",NA,II century
France,1959,7048,DOUE,18,192,192,48.865,3.164,"The hoard comprised 18 denarii, sestertii, dupondii and asses dating to the second century AD. TAF interprets the hoard as the contents of a purse lost when the building was demolished.",NA,II century
