creators,title,description,geoContext,minDate,maxDate,latitude,longitude
R. Müller Wollermann,Sadalou,"An ancient place, cited: BAtlas 75 D4 Sadalou",Istal,-30,640,28.38104,30.671737
G. Wagner,Pege Sykaminia?,"An ancient place, cited: BAtlas 79 D4 Pege Sykaminia?",Ain Waqfa,-30,640,24.502678,30.612945
T.W. Potter,Castra Nova,"An ancient place, cited: BAtlas 29 F1 Castra Nova",Mohammadia/Perrégaux,-30,640,35.590223,0.069577
"C. Foss, S. Mitchell",Aydolin Kale,"An ancient place, cited: BAtlas 65 G4 Aydolin Kale",Aydolin Kale,-330,640,36.737352,31.819965
M. Drew Bear,Tlethmis,"An ancient place, cited: BAtlas 77 D1 Tlethmis",Itlidem,-30,2100,27.876077,30.800998
S. Mitchell,Comitanassus,"An ancient place, cited: BAtlas 63 C4 Comitanassus",Ortakuyu,300,640,38.1404025,33.3633795
S. Mitchell,Ninica/Col. Iulia Augusta Felix/Claudiopolis,"An ancient place, cited: BAtlas 66 C3 Ninica/Col. Iulia Augusta Felix/Claudiopolis",Mut,-30,640,36.6425243333,33.4394033333
"I.E.M. Edlund Berry, A.M. Small",Natiolum,"An ancient place, cited: BAtlas 45 E2 Natiolum",Giovinazzo,-330,640,41.187539,16.672566
M.U. Erdosy,Alexandria Eschate,"Located in central Asia, Alexandria Eschate (or ""Alexandria the Farthest"") was founded by Alexander the Great in August 329 B.C. The city was located in the Fergana Valley in what is now modern Tajikistan.",Khojend TAJ,-330,640,40.264798,69.640562
G. Wagner,Kysis,"An ancient place, cited: BAtlas 79 D4 Kysis",Douch,-30,2100,24.5804419305,30.7165764541
S. Mitchell,Posala,"An ancient place, cited: BAtlas 66 B2 Posala","Özyurt, formerly Bosala",300,640,37.251463,32.877545
David Braund,(M)Otene,"An ancient place, cited: BAtlas 88 F4 (M)Otene",AZE,-330,640,40.262289,44.315416
T.B. Mitford,Euspena,"An ancient place, cited: BAtlas 64 E2 Euspena",Kangal,-30,640,39.235631,37.385969
W.V. Harris,Matilica,Matilica was a municipium in Umbria located near the source of the river Aesis and close to the borders of Picenum. The Liber Coloniarum identifies the settlement as one of the “Civitates Piceni.”,Matelica,-330,640,43.255092,13.011553
A. Bernand,Sais,"Sais was an ancient Egyptian town located in the Western Nile Delta on the Canopic branch of the Nile river. It served as the provincial capital of Sap-Meh, the fifth nome of Lower Egypt, and became a capital during the Twenty-fourth Dynasty (ca. 732–720 BC) as well as during the Late Period. Herodotus claimed that Osiris was buried at Sais. Other Greek authors, including Plato, maintained a connection between Sais and the goddess Athena.",Sa el-Hagar,-750,2100,30.96715,30.774367
S.E. Kroll,Sigan,"An ancient place, cited: BAtlas 90 B1 Sigan",Barrington Atlas grid 90 B1,300,640,39.520833,46.032221
R. Müller Wollermann,Mouchis,"An ancient place, cited: BAtlas 75 E2 Mouchis",Dimshuwiya,-30,640,29.074883,31.027714
R.B. Hitchner,Thagari Maius,"An ancient place, cited: BAtlas 32 E4 Thagari Maius",Henchir-Tell-el-Caid,-330,640,36.446852,9.947919
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",U045,"An ancient place, cited: BAtlas 93 B2 U045","U045, IRQ",-30,640,31.723911,45.553629
S. Mitchell,Philadelpheia?,"An ancient place, cited: BAtlas 66 C3 Philadelpheia?","Isaurian city in K(i)etis region, at İmşi Ören",-30,640,36.622766,33.0250915
E.N. Borza,Asseros,"An ancient place, cited: BAtlas 50 D3 Asseros",Assiros?,-30,640,40.81222,23.009519
"T. Sinclair, P.-L. Gatier",Hierapolis/Kastabala,"A city of Cilicia with Hittite origins, Hierapolis/Kastabala later became part of the Cilician satrapy of the Achaemenid Empire and, later, part of the Roman empire.",Bodrum Kalesi,-330,640,37.176408,36.1873455
"C. Haselgrove, J. Kunow",Palaiseau,"An ancient place, cited: BAtlas 11 C4 Palaiseau",Palaiseau,-30,640,48.718875,2.233534
S. Mitchell,Güzelce Kale,"An ancient place, cited: BAtlas 63 B2 Güzelce Kale","Güzelce Kale, Galatian and Byzantine stronghold",-330,640,39.321242,32.726928
P.O. Spann,Ilorci,"An ancient place, cited: BAtlas 27 D3 Ilorci","Lorquí? (contra Tovar 1989, 163-65)",-330,640,38.081834,-1.254941
E.N. Borza,Nike,"An ancient place, cited: BAtlas 51 H1 Nike",Havsa TKY,-30,640,41.594606,26.852251
M. Drew Bear,Hypsele/Schotep,"An ancient place, cited: BAtlas 77 E2 Hypsele/Schotep",Shutb,-330,2100,27.146592,31.234697
"C. Foss, S. Mitchell",Karallia,"An ancient place, cited: BAtlas 65 G4 Karallia",Güney Kalesi,-30,640,36.6684745,31.8979665
G.D. Woolf,Lenzburg,"An ancient place, cited: BAtlas 18 F2 Lenzburg","Lenzburg, SWI",-30,2100,47.3912525,8.185288
"J. Fossey, J. Morin",Eutresis (Boeotia),"An ancient settlement in Boeotia. The site, which is located near modern Leuctra, has been known in modern times as Arkophodi.",Arkopodi,-1600,640,38.268249,23.20466
"M. Roaf, St J. Simpson",K081,"An ancient place, cited: BAtlas 91 F5 K081",K081,-750,640,32.574194,44.806782
"J. Kunow, C. Haselgrove",Bagacum,Bagacum was an ancient city located in Gallia Belgica and a capital of the Nervii.,Bavai/Bavay,-30,2100,50.2977855,3.792415
A.G. Poulter,Tsaravets,"An ancient place, cited: BAtlas 22 C5 Tsaravets","Tsaravets, BUL",300,640,43.058064,25.633991
"C. Foss, S. Mitchell",[Praetoria],"An ancient place, cited: BAtlas 65 D2 [Praetoria]",Burdur,-1750,2000,37.730496,30.3049095
D. Rupp,Davlos,"An ancient place, cited: BAtlas 72 D2 Davlos","Davlos, CYX",-30,640,35.420485,33.894478
"E.J. Keall, M. Roaf",Qal'eh Tokhmaq,"An ancient place, cited: BAtlas 96 C2 Qal'eh Tokhmaq",Qal'eh Tokhmaq,-550,640,37.1314,54.2733
E.N. Borza,Euporia,"An ancient place, cited: BAtlas 51 B2 Euporia",Strymonikos?,-330,640,41.066769,23.562336
"C. Foss, S. Mitchell",Olbasa/Col. Iulia Augusta,"An ancient place, cited: BAtlas 65 C3 Olbasa/Col. Iulia Augusta",Belenli,-330,640,37.3075125,30.009279
S. Loseby,Luteva/*Forum Neronis,"An ancient place, cited: BAtlas 15 A2 Luteva/*Forum Neronis",Lodève,-330,2100,43.7303755,3.32373
M. Drew Bear,Apollonopolis Heptakomias Mikra/Sbeht,"An ancient place, cited: BAtlas 77 E3 Apollonopolis Heptakomias Mikra/Sbeht",Kom Isfaht,-30,640,26.937588,31.326702
A.S. Esmonde Cleary,Caesaromagus,An 8 hectare Romano-British settlement that developed beginning in the 60s AD and continued in use at least until the fourth century.,Chelmsford,-30,640,51.735893,0.469629
"Jr., F.H. Stanley, R.C. Knapp",Moura,"An ancient place, cited: BAtlas 26 C3 Moura","Moura, POR",-550,640,38.144138,-7.449427
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Puycelci,"An ancient place, cited: BAtlas 25 G1 Puycelci","Puycelci, FRA",-30,640,43.995406,1.713262
"R. Warner, A. Bursche",Mrzezino,"An ancient place, cited: BAtlas 2 G3 Mrzezino","Mrzezino, formerly Bresin POL",300,640,54.652959,18.429722
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Tell Farfara,"An ancient place, cited: BAtlas 89 D4 Tell Farfara","Tell Farfara, SYR",-750,640,36.846556,41.335419
David Braund,Nymphaion,"An ancient place, cited: BAtlas 87 K2 Nymphaion",Geroyevka UKR,-550,640,45.236481,36.417274
E. Bertrand,Brigantio,"An ancient place, cited: BAtlas 17 G2 Brigantio",Notre-Dame de Briançon,-30,640,45.532064,6.473626
"C. Foss, G. Reger, S. Mitchell",Daldis (*Phlabiokaisareia),"An ancient place, cited: BAtlas 56 G4 Daldis (*Phlabiokaisareia)",Nardi,-30,640,38.668404,28.142602
C. Foss,Helge/Caesarea Germanice,"An ancient place, cited: BAtlas 52 D4 Helge/Caesarea Germanice",Tahtalı,-330,640,40.17725495,28.9050992
"J.P. Brown, E.M. Meyers",Tell el Firr,"An ancient place, cited: BAtlas 69 B4 Tell el Firr","Tell el Firr, WBK",-330,640,32.540156,35.409912
D.J. Mattingly,Mizda,"An ancient place, cited: BAtlas 35 F3 Mizda",Mizda,-30,640,31.432881,12.983212
"M. Roaf, St J. Simpson",Hazza,"An ancient place, cited: BAtlas 91 F1 Hazza",about 8 miles SW Arbil,300,640,36.093332,43.897342
C. Foss,Philia,"An ancient place, cited: BAtlas 52 D2 Philia",Kara Burun,-330,640,41.34187915,28.6795713
"M. Roaf, St J. Simpson",Tulul al-Ukhaidhir/[Qasr Muqatil]?,"An ancient place, cited: BAtlas 91 E5 Tulul al-Ukhaidhir/[Qasr Muqatil]?",Tulul al-Ukhaidhir,300,640,32.44318,43.60235
C. Foss,Rhesion,"An ancient place, cited: BAtlas 53 A3 Rhesion",near Çobanayazma,300,640,40.984296,28.892028
"I.E.M. Edlund Berry, A.M. Small",Eburum,Eburum (modern Eboli) was an ancient Lucanian settlement.,Eboli,-750,640,40.6175505,15.058618
"E.M. Meyers, J.P. Brown",Shimron/Simonias,"An ancient place, cited: BAtlas 69 B4 Shimron/Simonias",Khirbet Semmuniye ISR,-30,640,32.701249,35.219912
S. Loseby,Marduel,"An ancient place, cited: BAtlas 15 D2 Marduel","Marduel, St-Bonnet-du-Gard",-550,640,43.927123,4.545053
T. Drew Bear,*Homadena,"An ancient place, cited: BAtlas 62 C5 *Homadena","Gümüşsu, formerly Homa",-30,640,38.236415,29.992079
R. Müller Wollermann,Tamais?,"An ancient place, cited: BAtlas 75 D2 Tamais?",Tamiya,-330,2100,29.476667,30.959842
S. Loseby,Col. Baeterrae,"Colonia Julia Baeterrae Septimanorum is located where the Via Herculia crosses the Orb river. It is now modern Béziers, France. The site has been inhabited at least since 750-650 B.C.",settlement and bridge at Béziers,-330,2100,43.3416765,3.217941
"Jr., F.H. Stanley, R.C. Knapp",*Urium,"An ancient place, cited: BAtlas 26 D4 *Urium",Riotinto mines,-30,640,37.693936,-6.591834
D.J. Mattingly,Bir Kimen,"An ancient place, cited: BAtlas 35 G2 Bir Kimen",Bir Kimen,-30,640,32.204658,14.607208
R. Müller Wollermann,Ankyronpolis,"An ancient place, cited: BAtlas 75 D3 Ankyronpolis",el-Hiba,-330,2100,28.766518,30.916624
M. Drew Bear,Antinoopolis,"An ancient city in Egypt established by Hadrian in A.D. 122 in honor of Antinous. The city stood on the east bank of the Nile, opposite Hermopolis.",Sheik Ibada,-30,640,27.8105625,30.8810025
T.W. Potter,Lambdia,"An ancient place, cited: BAtlas 30 E4 Lambdia",Médéa,-30,640,36.266978,2.775955
"T. Sinclair, P.-L. Gatier",‘Octacuscum’,"An ancient place, cited: BAtlas 67 F1 ‘Octacuscum’",Besni,300,2100,37.693389,37.861863
M. Roaf,Tell-i Zohak/Pasa?/Bashiyan?,"An ancient place, cited: BAtlas 3 F4 Tell-i Zohak/Pasa?/Bashiyan?","Tell-i Zohak, Fasa IRN",-5000,2000,28.931476,53.642646
"H.S. Sivan, R.W. Mathisen",Nouiomagos,"An ancient place, cited: BAtlas 14 E3 Nouiomagos","Brion, Cm. St-Germain-d’Esteuil?",-30,2100,45.279445,-0.841712
W.V. Harris,Potentia,"A city settled in an area subjugated by Rome during the fourth century B.C. The local populace rebelled against Rome after the defeat at Cannae (216 B.C.), however the defeat of the Carthaginians eventually led to Potentia's reincorporation into the Roman sphere.",Porto Recanati,-330,640,43.4198358,13.66733325
A. Bernand,Panephysis,"An ancient place, cited: BAtlas 74 F2 Panephysis",el-Manzala,-30,640,31.158072,31.936
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Sauras,"An ancient place, cited: BAtlas 89 C3 Sauras",Savur,300,640,37.537858,40.889672
S.T. Parker,Khirbet Faris,"An ancient place, cited: BAtlas 71 B3 Khirbet Faris",Khirbet Faris,-30,640,31.32456,35.712986
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Cascantum,"An ancient place, cited: BAtlas 25 D3 Cascantum",Cascante,-330,640,41.998968,-1.679195
"A. Hausleiter, E.J. Keall, M. Roaf",Malaver,"An ancient place, cited: BAtlas 92 D2 Malaver",Barrington Atlas grid 92 D2,-30,640,34.306514,48.828866
"J. Fossey, J. Morin",Daphnous,"An ancient place, cited: BAtlas 55 D3 Daphnous",Ag. Konstantinos,-750,640,38.748674,22.878861
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",KS1168,"An ancient place, cited: BAtlas 93 E1 KS1168",KS1168,-30,640,32.096565,48.39468
"H.S. Sivan, R.W. Mathisen",Cabrianecum,"An ancient place, cited: BAtlas 14 G3 Cabrianecum",Chabrignac,300,640,45.316117,1.339832
"C. Haselgrove, J. Kunow",Lintomagus?,"An ancient place, cited: BAtlas 11 B2 Lintomagus?",Brimeux,-30,640,50.4473975,1.833744
"E.M. Meyers, J.P. Brown",Sennabris/Ginnabris,"An ancient place, cited: BAtlas 69 C4 Sennabris/Ginnabris",Senn en Nabra ISR,-30,640,32.709862,35.566036
R.B. Hitchner,Vicus Annaeus,"An ancient place, cited: BAtlas 32 E4 Vicus Annaeus",Ksour-Dzemda,-30,640,36.263392,9.906042
"H.S. Sivan, R.W. Mathisen",Darioritum,The primary city of the Veneti in Gallia Lugdunensis (modern Vannes).,Vannes,-30,2100,47.654797,-2.75957
T. Drew Bear,Otrous,"An ancient place, cited: BAtlas 62 C5 Otrous",Yanık Ören,-30,640,38.451497,29.958841
T. Drew Bear,Atlıhisar,"An ancient place, cited: BAtlas 62 E5 Atlıhisar",Atlıhisar,-30,640,38.464109,30.577874
"C. Haselgrove, J. Kunow",Coucy-lès-Eppes,"An ancient place, cited: BAtlas 11 D3 Coucy-lès-Eppes",Coucy-lès-Eppes,-30,640,49.552468,3.76922
E.W.B. Fentress,*Emadaucapensis?,"An ancient place, cited: BAtlas 31 E4 *Emadaucapensis?",Ain Kerma,-30,640,36.424856,6.472053
J.J. Wilkes,Aulon,"An ancient place, cited: BAtlas 49 B3 Aulon",Kepi Triportit ALB,-30,640,40.484898,19.473197
"C. Foss, S. Mitchell",Antiochia ad Maeandrum,"Antiochia ad Maeandrum was an ancient city in Caria located near Basaran, Aydin, Turkey.",Aliağaçiftliği,-330,640,37.873542,28.548284
"J.P. Brown, E.M. Meyers",Samoulis?,"An ancient place, cited: BAtlas 69 D3 Samoulis?",Simlin SYR,-30,640,33.039317,36.098538
"J. Fossey, J. Morin",Vounous,"An ancient place, cited: BAtlas 55 C3 Vounous",Vounous,-550,640,38.809521,22.403676
H. Bender,Teriolis,"An ancient place, cited: BAtlas 19 D2 Teriolis",Zirl,-30,2100,47.273341,11.242145
J.J. Wilkes,Goražde,"An ancient place, cited: BAtlas 21 A6 Goražde","Goražde, BOS",-30,640,43.67068,18.975308
A.S. Esmonde Cleary,Braughing,"An ancient place, cited: BAtlas 8 H3 Braughing",Braughing,-30,640,51.90642,0.027061
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Khakh,"An ancient place, cited: BAtlas 89 B1 Khakh",Hah,300,640,39.733666,39.384948
"E.M. Meyers, J.P. Brown",Umm el-Jimal,"Probably a Nabatean foundation, later much expanded in the Roman, Byzantine, and Early Islamic periods, this well-preserved site is located in the Jordan valley, just south of the Syrian border. Its ancient name is unknown.","Umm el-Jimal, JOR",-30,2100,32.3261513,36.3685693
A. Bernand,Hephaistos,"An ancient place, cited: BAtlas 74 G2 Hephaistos",Sanhur,-30,640,31.210588,31.850314
N. Purcell,Fregellanum,"An ancient place, cited: BAtlas 44 E2 Fregellanum",near Ceprano,300,640,41.5461,13.513236
"R.C. Knapp, F.H. Stanley, Jr.",Saguntia,"An ancient place, cited: BAtlas 26 E5 Saguntia",Baños de Gigonza (Paterna de Rivera)?,-30,640,36.552106,-5.834164
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Urgellum,"An ancient place, cited: BAtlas 25 G3 Urgellum",Urgell,300,640,42.356297,1.459471
W.V. Harris,Amiternum,"Amiternum was an ancient settlement of the Sabines that Rome captured in 293 BC. The settlement was situated at the intersection of four Roman roads: the Via Caecilia, the Via Claudia Nova, and the two branches of the Via Salaria. The historian Sallust was born at Amiternum in 86 B.C.",S. Vittorino,-330,640,42.4004668176,13.3062214469
"C. Foss, S. Mitchell",Çaykenarı,"An ancient place, cited: BAtlas 65 D3 Çaykenarı",Çaykenarı,-30,640,37.202938,30.334433
"C. Foss, G. Reger, S. Mitchell",Kebren,Kebren was an ancient settlement of the Troad.,"Fuğla Tepe, Çal Dağ",-750,640,39.741803,26.563032
B. Isaac,Sobata,"Sobata or Shivta is an ancient city in the Negev Desert located some 43 km southwest of Beersheba. The site was enrolled as a UNESCO World Heritage site, together with Haluza, Mamshit, and Avdat, in June 2005.",Shivta/Isbeita,-330,640,30.8811698869,34.6307210599
"R.W. Mathisen, H.S. Sivan",Unnamed settlement,"An unnamed ancient settlement, located near modern Baugy in France (BAtlas 14 H1 Baugy)",Baugy,-30,640,47.082276,2.747005
"C. Foss, G. Reger, S. Mitchell",Herakleia/Elateia?,"An ancient place, cited: BAtlas 56 D3 Herakleia/Elateia?",near Ayvalık,-330,640,39.307546,26.689814
"J.P. Brown, E.M. Meyers",Amathous?,"An ancient place, cited: BAtlas 69 C5 Amathous?",Amta JOR,-330,640,32.28122,35.616371
"Jr., F.H. Stanley, R.C. Knapp",Gadeira/Gades/Col. Augusta Gaditana,"Gadeira/Gades/Col. Augusta Gaditana (modern Cadiz, Spain) is an ancient city of Spain and one of the oldest continuously occupied cities of Europe. Its origins may be Phoenician (Gadir (Phoenician: גדר)).",Cádiz,-750,2100,36.5292776667,-6.29312066667
G. Wagner,Dakhakhin,"An ancient place, cited: BAtlas 79 D4 Dakhakhin",Dakhakhin,-30,640,24.78696,30.563364
A. Bernand,Taposiris Mikra,Taposiris Mikra was a town located to the east of Alexandria in the delta of the Nile river.,near Alexandria,-330,640,31.277397,30.007659
C. Foss,Berg(o)ule/Arkadioupolis,"An ancient place, cited: BAtlas 52 A2 Berg(o)ule/Arkadioupolis",Lüleburgaz,-30,640,41.4017405,27.352699
R.J.A. Wilson,Cephaloedium,An city founded on an imposing promontory on the northern coast of Sicily.,Cefalù,-550,2100,38.03814,14.025568
"C. Haselgrove, J. Kunow",Livry-sur-Vesle,"An ancient place, cited: BAtlas 11 E3 Livry-sur-Vesle","Livry-sur-Vesle, Livry-Louvercy",-30,640,49.144462,4.122338
"C. Foss, G. Reger, S. Mitchell",Kenchreai,"A ""Kenchreai in the Troad,"" mentioned first by Stephanus, is probably to be identified with a settlement of Roman date, located atop the Kayalı Dağ in modern Turkey.",Kayalı Dağ,-30,640,39.963522,26.628763
C. Foss,Eryth(r)inoi,"An ancient place, cited: BAtlas 86 C2 Eryth(r)inoi",Çakraz,-750,640,41.779469,32.484075
G. Wagner,Bashendi,"An ancient place, cited: BAtlas 79 inset Bashendi",Bashendi,-330,640,25.585449,29.34036
J.J. Wilkes,Novi Pazar,"An ancient place, cited: BAtlas 21 C6 Novi Pazar","Novi Pazar, YUG",-30,640,43.142857,20.517122
B. Isaac,Elousa,"An ancient place, cited: BAtlas 70 F3 Elousa","Haluza, Khalasa",-330,640,31.0968623154,34.6551246695
P. Galliou,Noviomagus Lexoviorum,"Noviomagus Lexoviorum, located at the confluence of the Orbiquet and Touques rivers, was the chief settlement of the Lexovii.",Lisieux,-30,2100,49.1459835,0.2279715
C. Foss,Kaisareia/Hadrianopolis/Proseilemmene,"An ancient place, cited: BAtlas 86 C3 Kaisareia/Hadrianopolis/Proseilemmene",Çayırlı,-100,2100,40.9259818,32.4913727
P.O. Spann,Sisapo?,"An ancient place, cited: BAtlas 27 A3 Sisapo?","Los Castillejos de La Bienvenida, 20 miles W Almodóvar del Campo",-330,640,38.645912,-4.518101
E. Bertrand,Labisco,"An ancient place, cited: BAtlas 17 F3 Labisco",Les Echelles,-30,640,45.436151,5.754422
E.N. Borza,Vinica,"An ancient place, cited: BAtlas 50 B1 Vinica","Vinica, MAC",-30,640,41.878158,22.503966
"J. Bennet, G. Reger",Araden,"An ancient place, cited: BAtlas 60 B2 Araden",Aradaina,-330,640,35.22746,24.060291
"C. Foss, S. Mitchell",Aspendos/Primoupolis,"An ancient place, cited: BAtlas 65 F4 Aspendos/Primoupolis",Belkis,-750,640,36.938889,31.172222
jbecker,Yumuktepe,"A settlement mound (tell) near Mersin, Turkey, inhabited from the Neolithic period until the middle ages. During the Bronze Age the tell was part of Kizuwatna, a vassal kingdom of Hittite Empire.",NA,-10000,2100,36.8004345,34.6044045
"R.W. Mathisen, H.S. Sivan",Ceratis,"An ancient place, cited: BAtlas 14 G1 Ceratis",Céré-la-Ronde?,300,640,47.259821,1.1903030000000001
A. Bernand,Thenessos,"An ancient place, cited: BAtlas 74 G2 Thenessos",Tinnis,-30,640,31.255258,32.292698
R.B. Hitchner,Henchir-Serama,"An ancient place, cited: BAtlas 33 D1 Henchir-Serama",Henchir-Serama,-30,640,36.017122,9.339792
R. Müller Wollermann,Takona,"An ancient place, cited: BAtlas 75 D3 Takona",el-Kom el-Ahmar/Mazura,-330,640,28.033111,30.833315
S. Loseby,Ucetia,"An ancient place, cited: BAtlas 15 C1 Ucetia",Uzès,-30,2100,44.0114075,4.420613
David Braund,Vardbach,"An ancient place, cited: BAtlas 88 B4 Vardbach","Vardbach, Kumairi/Leninakan ARM",-30,640,40.740273,43.80467
G. Wagner,Beleida,"An ancient place, cited: BAtlas 79 C3 Beleida",Beleida,-30,640,25.442969,30.49563
"E.M. Meyers, J.P. Brown",Gennesar,"An ancient place, cited: BAtlas 69 C4 Gennesar",Khirbet 'Ureime ISR,-330,640,32.860267,35.533841
H. Bender,Bludenz,"An ancient place, cited: BAtlas 19 B2 Bludenz",Bludenz,-330,640,47.155552,9.82071
"L.F. Pitts, A. Bursche",Mun. Vindobona,"An ancient place, cited: BAtlas 13 B4 Mun. Vindobona",Wien/Vienna AUS,-30,2100,48.2099075,16.371671
"H.S. Sivan, R.W. Mathisen",Vesunna,Vesunna (Périgueux) was an oppidum of the Petrucorii that became part of Roman Aquitania.,Périgueux,-30,2100,45.1840395,0.721699
S.E. Kroll,Mishkinshahr,"An ancient place, cited: BAtlas 90 C2 Mishkinshahr",Mishkinshahr,300,640,38.394859,47.671094
"T. Sinclair, P.-L. Gatier",Ourima/Antiochia ad Euphratem/Arulis,"An ancient place, cited: BAtlas 67 F2 Ourima/Antiochia ad Euphratem/Arulis",Horum Hüyük,-330,640,37.110367,37.86555
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Adconfluentes,"An ancient place, cited: BAtlas 89 D1 Adconfluentes",Köprüköy,300,640,39.981529,41.8578025
"J. Fossey, J. Morin",Palaiokastro Koniakou,"An ancient place, cited: BAtlas 55 C3 Palaiokastro Koniakou","Palaiokastro Koniakou, NW Sykea",-550,640,38.66372,22.204009
P. Galliou,Noiodounon/Nu Dionnum,"An ancient place, cited: BAtlas 7 G3 Noiodounon/Nu Dionnum",Sées,-30,2100,48.6060945,0.1727125
"J. Kunow, C. Haselgrove",Noviomagus/Nemetae,"An ancient place, cited: BAtlas 11 I3 Noviomagus/Nemetae",Speyer GER,-30,640,49.3172545,8.436718
R.B. Hitchner,Henchir-Douamis-es-Slitnia,"An ancient place, cited: BAtlas 32 D3 Henchir-Douamis-es-Slitnia",Henchir-Douamis-es-Slitnia,-30,640,36.857526,9.052069
W.V. Harris,Peltuinum,Peltuinum was a settlement of the Vestini located along the Via Claudia Nova. The town is notable as the birthplace of the Roman general Gnaeus Domitius Corbulo.,Civita Ansidonia,-330,640,42.2847521355,13.622182098
"C. Foss, S. Mitchell, G. Reger",Tmolos/Aureliopolis,"An ancient place, cited: BAtlas 56 F4 Tmolos/Aureliopolis",Gökkaya,-30,640,38.476241,27.877777
"M. Pearce, P. Tozzi",Licini Forum?,"An ancient place, cited: BAtlas 39 E2 Licini Forum?",Incino d’Erba,-30,640,45.812228,9.223955
David Braund,Tyras/Ophioussa,A Black Sea colony founded by Miletus.,Belgorod-Dnestrovskiy (Akkerman),-550,2100,46.2007555,30.350134
R. Müller Wollermann,Peme/Hypsele,"An ancient place, cited: BAtlas 75 E1 Peme/Hypsele",Bamha,-330,640,29.586777,31.237597
"J.P. Brown, E.M. Meyers",el Qal'a,"An ancient place, cited: BAtlas 69 B5 el Qal'a","el Qal'a, WBK",300,640,32.226647,35.279819
D.J. Mattingly,Hydrax?,"An ancient place, cited: BAtlas 38 D1 Hydrax?",Ain Mara,-30,640,32.74886,22.385994
P.O. Spann,Bactara?,"An ancient place, cited: BAtlas 27 B4 Bactara?",Cerro Forruchú (Villanueva de las Torres),-30,640,37.55662,-3.090227
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Ashtishat,"An ancient place, cited: BAtlas 89 D2 Ashtishat",Derik,-30,640,38.94339,41.433799
R.B. Hitchner,Ain-el-Djenane,"An ancient place, cited: BAtlas 32 B4 Ain-el-Djenane","Ain-el-Djenane, ALG",-30,640,36.454166,8.075846
S. Mitchell,Platanous,"An ancient place, cited: BAtlas 66 B4 Platanous",Melleç İskelesi?,-30,640,36.056338,32.69032
"A. Bursche, L.F. Pitts",Milanovce,"An ancient place, cited: BAtlas 13 D4 Milanovce","Milanovce, SVK",-30,640,48.18308,18.155692
D. Rupp,Ag. Epiphanios,"An ancient place, cited: BAtlas 72 A2 Ag. Epiphanios","Ag. Epiphanios, NW Neo Khorio",-330,640,35.085622,32.296367
"Jr., F.H. Stanley, R.C. Knapp",B(a)elo,B(a)elo is located on the northern shore of the Strait of Gibraltar. The town was founded by the late second century BC and achieved municipal status under Claudius.,Bolonia,-330,640,36.0898241914,-5.77447580438
"J. Fossey, J. Morin",Amphikleia,"An ancient place, cited: BAtlas 55 D3 Amphikleia",Dadi/Nekrotapheio/Paliopyrgos,-750,640,38.642319,22.598214
"C. Foss, G. Reger",Gerbekse,"An ancient place, cited: BAtlas 61 G4 Gerbekse","Gerbekse, site with churches",300,640,36.701149,28.219383
David Braund,Ust'-Al'minskoye,"An ancient place, cited: BAtlas 23 G4 Ust'-Al'minskoye","Ust'-Al'minskoye, Al'ma-Tamak",-330,640,44.843777735,33.5886741853
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Tell Majdal,"An ancient place, cited: BAtlas 89 C4 Tell Majdal","Tell Majdal, SYR",-750,640,36.563352,40.60855
H. Bender,Calverbühl,"An ancient place, cited: BAtlas 12 C4 Calverbühl",Calverbühl,300,640,48.525863,9.3433705
E.N. Borza,Rhodolivos,"An ancient place, cited: BAtlas 51 B3 Rhodolivos",Rhodolivos,-30,640,40.968167,23.915297
"J.P. Brown, E.M. Meyers",Kafr Nafakh,"An ancient place, cited: BAtlas 69 C3 Kafr Nafakh","Kafr Nafakh, SYR",300,640,33.053536,35.73205
W.V. Harris,Pausulae,Pausulae was a town of Picenum mentioned by Pliny the Elder. It was a Municipium of Regio V.,S. Claudio al Chienti,-330,640,43.275392,13.502355
E.W.B. Fentress,Diana Veteranorum,Diana Veteranorum was a vicus in Numidia founded for veterans of Legio III Augusta. It became a municipium in A.D. 162.,Zana,-30,640,35.7798225608,6.07746431754
"M. Pearce, P. Tozzi",Segesta Tigulliorum,Coastal settlement of the Ligures Tigullii.,Sestri Levante,-30,640,44.273159,9.396776
"P. Kos, M. Šašel Kos",Limusa,"An ancient place, cited: BAtlas 20 E3 Limusa",Szigetvár HUN,-30,640,46.048273,17.800783
"P.-L. Gatier, T. Sinclair",Tille,"An ancient place, cited: BAtlas 67 H1 Tille",Tille,-750,640,37.754402,38.871403
A.G. Poulter,Odessus,"An ancient place, cited: BAtlas 22 E5 Odessus",Varna BUL,-550,640,43.2061605,27.9134725
