name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Пахутинская сельская библиотека,"обл Нижегородская,р-н Тонкинский,с Пахутино,ул Молодежная,д 20",46.190536,57.279312,"История Пахутинской сельской библиотеки началась в 1954 году в д. Чердаки, тогда это была изба-читальня. В 1955 году переехала с. Пахутино, затем из частного дома Морновых переместилась в частный дом семьи Манцуровых. Заведующей была Мельникова Татьяна Ананьевна, проработала более 30 лет. В библиотеке проводились громкие чтения, беседы, праздники. Библиотекарь выпускала стенгазеты для животноводов и механизаторов. В настоящее время библиотека обслуживает 2 населенных пункта. Проводит выставки, акции. Партнеры учреждения – Пахутинская общеобразовательная школа, детский сад «Ромашка», медицинский пункт. Фонд составляет 6 000 экземпляров книг. Количество читателей – 258 человек.",Тонкинский район,2021-07-05T05:43:29Z,2023-03-10T07:47:33Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,,,
Рыбковская сельская библиотека-филиал № 28,"обл Смоленская,р-н Сафоновский,д Рыбки,ул Центральная,д 15",32.986038,55.147901,"Из архивных данных известно, что существовала Лукшинская библиотека. В 1905 году на 1 января в ней насчитывалось 190 книг на 69 рублей, а в 1912 году – 1 308 книг.Сегодня Рыбковская библиотека-филиал №28 – это современное библиотечное учреждение, расположенное в уютном, комфортном помещении на втором этаже Дома культуры. Известны сведения, что до 1955 года это была Заворовская изба-читальня, маленькое деревянное здание, в котором находились также сельский Совет и Дом культуры. Библиотекарем в то время работала Никитина Н. М. Печное отопление, протекающая крыша, ветхие двери. Но тогда это не пугало ни работников, ни читателей.В 1956 году библиотека стала именоваться Рыбковской избой-читальней.В разное время здесь работали разные люди. С 1993 года работой библиотеки руководит Зотова Наталья Ивановна. В зоне обслуживания Рыбковской библиотеки проживает 850 человек. Ежегодно библиотека обслуживает 500 читателей. Из них детей до 15 лет – 115, молодежи – 86. Книжный фонд включает 8 429 экз., ежегодная книговыдача – 11 800 экз.При библиотеке работает семейный клуб «Читающее гнездышко».В 2006 году в рамках программы «Электронная Смоленщина» при поддержке Минэкономразвития Рыбковская сельская библиотека-филиал № 28 получила электронную технику. Это позволило расширить доступ сельского населения к мировым информационным ресурсам. В этом же году в библиотеке открылся Информационный центр местного сообщества. Центр имеет доступ к интернету.С появлением компьютерной техники стало возможным выполнение информационных и сервисных услуг: поиск и предоставление правовой информации; распечатка документов на принтере; запись информации на электронные носители; копирование и тиражирование документов; сканирование информации; компьютерный набор текста и таблиц; предоставление компьютера для самостоятельной работы;проведение на базе библиотеки семинаров, дней информации, экскурсий.Библиотека имеет хорошую материально-техническую базу.",Сафоновский район,2015-12-17T07:04:47Z,2023-03-23T06:32:43Z,12:30:00,17:00:00,12:30:00,17:00:00,12:30:00,17:00:00,12:30:00,17:00:00,12:30:00,17:00:00,,,12:30:00,17:00:00
Старобикметовская сельская библиотека,"Респ Башкортостан,р-н Бураевский,д Старобикметово,ул Школьная,д 3",55.3610843031698,55.7357123859101,"Сельская библиотека образована в 1940 году. Находится в здании школы. Книжный фонд – 8086 экземпляров. Имеется компьютер, доступ к сети Интернет. При библиотеке функционируют клубы по и нтересам: «Хозяюшка», «Айболит», Театральный кружок «Ядкарь» КПК:«Вопросы формирования компетенций специалистов по информационным ресурсам», 2016Переквалификация, 2018Аттестация, 2019Награды:Диплом победителя II степени конкурса «Гаилә учагы»/»Семейный очаг» в номинации «Творческая семья»Специальный приз МК РБ, РЦНТ, Администрации МР Балтачевский район РБ конкурса семейного творчества «Ғаиләм – минең ҡәлғәм» – «Моя семья – моя крепость»Достижения: Грамота победителя районного конкурса чтецов «Мгновения и вечность», 2015Грамота победителя районного конкурса чтецов «Мне бы жизнь свою как кинопленку повернуть на десять лет назад» в номинации «За оригинальность сценической трактовки», 2016Сертификат участника Всероссийского конкурса «Нарисуй свой плакат к Международному дню книгодарения – 2017», 2017Сертификат НБ им.А.З.Валиди за активное участие в Республиканском конкурсе «Лучший читатель», 2018Диплом участника I Всероссийской акции «День влюбленных в И.А.Крылова», 2019",Бураевский район,2020-09-28T11:44:52Z,2023-03-10T15:22:54Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
"Калачинская сельская библиотека, филиал № 34","обл Свердловская,р-н Тугулымский,д Калачики,ул Клубная,д 1",64.754707,56.857111,"Библиотека является информационным, культурным и просветительным центром для населения деревни Калачики. Особое внимание уделяется возрождению народных традиций, изучению обычаев и культуры народа татар. В библиотеке в рамках духовного направления организуются книжные выставки к юбилеям писателей, тематические выставки, презентации, создаются рекомендательные списки литературы, проходят тематические уроки и театрализованные мероприятия. На территории деревни проводятся массовые празднования национальных праздников. Читателями являются 100 человек. Будучи открытой и общедоступной, Калачинская сельская библиотека оказывает услуги любой возрастной аудитории, стремится соответствовать ожиданиям жителей, является центром общественной и культурной жизни деревни.",Тугулым,2019-04-02T10:41:12Z,2023-03-24T08:21:33Z,,,13:30:00,17:00:00,13:30:00,17:00:00,13:30:00,17:00:00,13:30:00,17:00:00,13:30:00,17:00:00,,
Детско-юношеская библиотека № 15 г. Прокопьевска,"обл Кемеровская область - Кузбасс,г Прокопьевск,пр-кт Гагарина,д 31А",86.647827,53.871424,"Детско-юношеская библиотека была образована в январе 2016 года в результате слияния двух библиотек Централизованной библиотечной системы: юношеской библиотеки № 15 и детской библиотеки № 13. Для читателей работают детский абонемент, юношеский отдел и читальный зал. Отдельное помещение занимает кукольный театр «Буратино», который работает с 1996 года. Приоритетные направления работы: пропаганда здорового образа жизни, профориентация юношества, эстетическое воспитание и краеведение, приобщение к национальным и историческим традициям, продвижение семейного чтения. На базе библиотеки реализуются проекты: «Вместе с книгой мы растем» – совместно с дошкольными и школьными учреждениями. «Семью сплотит живая сила книг» – направлен на возрождение и укрепление традиций семейного чтения.«Выбор профессии – выбор будущего» – совместно с профессиональными учебными заведениями, для выпускников 9–11-х классов. Особой популярностью у юных читателей и их родителей пользуются спектакли кукольного театра «Буратино». В 2020 году было организовано молодежное объединение «Вектор», члены которого не только принимают активное участие в различных мероприятиях библиотеки, но и является их инициаторами и организаторами. Количество творческих работников – 7 человек. На начало 2021 года фонд – 41 100 экземпляров, количество читателей – 5 900 человек.",Прокопьевск,2022-08-10T03:39:12Z,2023-02-21T07:35:38Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,18:00:00
Богдановская модельная публичная библиотека,"обл Белгородская,р-н Новооскольский,с Богдановка,ул Почтовая,д 63",37.543237,50.630498,"Богдановская модельная публичная библиотека Новооскольского городского округа обслуживает жителей села Богдановка. Читателями библиотеки являются 325 человек. Книжный фонд – 6 268 экземпляров. Книговыдача в библиотеке за год составляет более 8 015 экземпляров. В 2018 году был присвоен статус модельной библиотеки. Еженедельно в библиотеке проводятся увлекательные мероприятия не только с детьми, но и со старшим поколением: игры, встречи, акции, викторины и многое другое. Богдановская модельная публичная библиотека работает по таким направлениям, как героико-патриотическое, краеведческое, культурное.",Новооскольский район,2015-02-11T06:18:42Z,2023-03-02T13:36:51Z,,,11:00:00,13:00:00,11:00:00,13:00:00,11:00:00,13:00:00,11:00:00,13:00:00,11:00:00,13:00:00,11:00:00,13:00:00
Сартыкская сельская библиотека – филиал № 34,"Респ Татарстан,р-н Мамадышский,с Сартык,ул Мусы Джалиля,125А",50.90512,55.826635,"Сартыкская сельская библиотека была открыта в 1936 году. Она находилась в маленьком ветхом домике, книг было немного, около 1 000 экземпляров, но читатели охотно посещали библиотеку. Первым библиотекарем была Миннеханова Раиса. Она работала до 1965 года. Через некоторое время ветхое здание снесли, а библиотеку перевели в клуб, в одной комнате разместили детский фонд, а в другой – взрослый, с годами он увеличивался. В 1996 году учреждению понадобилось новое помещение, и библиотеку переселили из центра на край села. Книжный фонд на сегодняшний день включает 6 617 экземпляров, посещений – 1 520, читателей – 8. В библиотеке широко пропагандируется художественная литература. К юбилеям писателей оформляются книжные выставки, стенды, выпускаются стенгазеты, проводятся библиографические обзоры, конкурсы чтецов, рисунков, литературно-музыкальные вечера. Сельский филиал оказывает услуги широкой аудитории, стремится соответствовать ожиданиям сельчан, является центром общественной и культурной жизни жителей села.",Мамадышский район,2021-04-26T09:05:02Z,2023-03-01T12:04:23Z,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,18:00:00,21:45:00,,
Хохольская районная детская библиотека,"обл Воронежская,р-н Хохольский,рп Хохольский,ул Школьная,д 20",38.782732,51.574017,"Хохольская районная детская библиотека открыта в 1954 году. Библиотека сегодня: · фонд – 10065 экз.; · число пользователей – 1151; · книговыдача–30807; · посещений стационарных–12865, внестационарных–1400; · методический центр для 15 муниципальных сельских библиотек, работающих с детьми. Хохольская районная детская библиотека – любимое место досуга и культурного общения юных читателей. В данный момент находится в здании Хохольского лицея. Разнообразие мастер-классов, выставок, конкурсов получило положительные отклики жителей района. В библиотеке активно работает клуб «Цветик– семицветик». Детская библиотека – информационный и культурно-просветительский центр. Читателям предоставлен бесплатный доступ к Интернет-ресурсам. В библиотеке имеется алфавитный и систематический каталог.",Хохольский район,2023-02-14T07:09:01Z,2023-03-07T08:50:05Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,,,
Веребская сельская библиотека,"обл Брянская,р-н Брасовский,с Веребск,ул Липовая,д 15",34.9427890777588,52.6683020396768,"Веребская сельская библиотека – обособленное структурное подразделение МБУК «ЦБС Брасовского района » с 04.08.2015 года. История библиотеки начинается с 1945 года. Библиотека располагается в здании сельской администрации. В зону обслуживания входит село Веребск с населением 235 человек, из них читателями является 156 человек. Руководитель библиотеки – Аверина Валентина Васильевна. На сегодняшний день фонд библиотеки насчитывает 6 769 экземпляров книг и периодических изданий. Весь книжный фонд библиотеки находится в открытом доступе. Так же в библиотеке оформлен уголок народного быта, где представлена утварь и предметы прошлых лет.",Брасовский район,2019-12-03T08:37:38Z,2023-03-14T10:46:08Z,,,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,10:00:00,18:00:00,13:00:00,16:30:00,,
Старонадеждинская сельская библиотека,"Респ Башкортостан,р-н Благовещенский,с Старонадеждино,ул Молодежная,д 5",56.4600141062017,55.2119996846339,"Развиваясь вместе с поколениями своих читателей, библиотека прошла путь от идеологического учреждения до информационного центра, успешно реализующего собственные творческие проекты. После закрытия церкви в 1935 году в селе Старонадеждино построили клуб и выделили одну комнату для библиотеки. Книги принесли из избы-читальни, из личной библиотеки отца Александра. Большой наплыв читателей пришелся с 1943 по 1954 год, когда в селе находился детский дом для эвакуированных детей. В настоящее время библиотека располагается в сельской школе. Работают 2 клуба по интересам: детский клуб «Почемучки» и клуб «Надежда» для людей пожилого возраста. Книжный фонд составляет 12 356 экземпляров книг.",Благовещенский район,2020-09-11T06:27:37Z,2023-02-02T08:23:55Z,10:00:00,18:00:00,10:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,16:00:00,,
Центральная библиотека им. С. И. Шуртакова г. Сергача,"обл Нижегородская,р-н Сергачский,г Сергач,пер Коммунистический,д 2",45.456056,55.53319,"Центральная библиотека имени С. И. Шуртакова – преемница первой публичной библиотеки, открывшейся в Сергаче в 1890 году. С 1978 года работает как центральная библиотека. Имя писателя-земляка С. И. Шуртакова носит с 1998 года. В настоящее время это один из культурных центров Сергачского района. Библиотека выполняет информационную, культурную, просветительскую функции. Ведущие направления работы – патриотическое воспитание и краеведение. В книжном фонде хранится свыше 45 000 экземпляров документов, в том числе редкие издания конца XIX – начала XX века. Ежегодно библиотеку посещают более 20 000 пользователей. Для них действует абонемент, читальный зал, публичный центр правовой информации, литературная комната-экспозиция писателя С. И. Шуртакова. Она активно работает в интернет-пространстве.",Сергачский район,2021-07-09T11:19:37Z,2023-05-29T09:52:23Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,16:00:00,,,10:00:00,16:00:00
Богородская модельная публичная библиотека,"обл Белгородская,р-н Новооскольский,с Богородское,ул Голицына,д 2",37.6074457168579,50.7310226974558,"Библиотека основана в 1944 году. В 2006 году библиотеке был присвоен статус модельной публичной библиотеки. Располагается в здании Дома культуры в центре села. Сегодня село Богородское – это населенный пункт, в котором проживает 737 жителей. В библиотеке созданы все условия для удовлетворения информационных и культурных потребностей пользователей. Библиотека оснащена компьютерным оборудованием, имеет доступ в интернет. Ежегодно библиотека обслуживает 650 читателей, которым выдается более 15 000 экземпляров документов. Библиотека предоставляет читателям информацию о наличии в библиотечных фондах конкретного документа через систему каталогов и реализует другие формы библиотечного информирования.",Новооскольский район,2015-02-10T08:19:19Z,2023-03-03T12:05:51Z,,,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,13:00:00,20:00:00,13:00:00,20:00:00,12:00:00,19:00:00
Библиотека № 13 г. Воронеж,"обл Воронежская,г Воронеж,ул Владимира Невского,д 1А",39.147116,51.702668,"В 1986 году в маленьком помещении на первом этаже жилого дома по улице Владимира Невского, 1а, Центральная городская библиотека им. А. Платонова открыла пункт выдачи литературы для взрослого населения района. Две небольшие комнаты выходят окнами на восход солнца. Тихо шелестят листьями старые раскидистые деревья, приглушая городской шум и отбрасывая прохладную тень. Вид оживляет маленькая разноцветная клумба. Вот и получился приветливый, уютный «уголок», где хорошо спокойно посидеть, перелистывая страницы, отдохнуть в тишине книжных полок. Первыми читателями стали жители соседних домов, которым, как оказалось, очень не хватало подобного культурного учреждения. Для детей библиотека смогла предоставить учебную, справочную и художественную литературу по школьной программе. Сразу же сложился контингент постоянных читателей, для которых посещение библиотеки стало традицией. В 2004 году пункт выдачи был реорганизован в самостоятельную библиотеку № 13. Количество читателей, обращающихся в библиотеку, постоянно росло и к настоящему времени составило около 2 000 человек. Библиотека располагает универсальным книжным фондом, включающим взрослую и детскую литературу: художественную, познавательную, энциклопедическую и справочную, периодику. Численность фонда составляет 13 272 экземпляра. Фонд периодически обновляется в соответствии с запросами читателей. В библиотеке оказываются платные услуги: ксерокопирования, распечатки с цифровых носителей и предоставляется бесплатное рабочее место за компьютером. Массовая работа библиотеки строится в соответствии с календарем знаменательных дат, ведется культурно-просветительская деятельность. Библиотека отличается постоянством основного коллектива читателей и сотрудников, который стабилен в течение многих лет. Это создает приятную, доброжелательную и располагающую к общению атмосферу. Сотрудники хорошо знают запросы и интересы своих читателей и всегда могут предложить нужные материалы.",Воронеж,2017-09-22T08:19:45Z,2023-03-03T08:28:06Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00
Центральная городская детско-юношеская библиотека г. Тихорецка,"край Краснодарский,р-н Тихорецкий,г Тихорецк,ул Энгельса,д 91",40.1287865638733,45.8522200646119,"История центральной городской детской библиотеки начинается в 1979 году, когда решением Совета народных депутатов г. Тихорецка при Центральной городской библиотеке имени М. Ю. Лермонтова был открыт детский отдел. Спустя 2 года отдел получил статус «Центральная городская детская библиотека». Ее начальный фонд насчитывал 10 376 экземпляров документов. В настоящее время центральная городская детско-юношеская библиотека Тихорецка – это место общения единомышленников и творческая мастерская. Здесь проходят встречи с людьми искусства, «литературные чаепития», детские праздники и другие увлекательные мероприятия. Специалисты библиотеки ведут активную работу с детьми и подростками из семей группы социального риска, принимают участие в краевых конкурсах и акциях, организуют мероприятия разной тематики.",Тихорецкий район,2019-11-28T09:35:36Z,2023-02-21T14:20:17Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00
Первомайская сельская библиотека,"обл Свердловская,р-н Сысертский,п Первомайский,ул Садовая,д 34Б",60.806468,56.61243,"16 февраля 1977 г. состоялось открытие библиотеки в здании клуба п. Первомайского. В 1998 г. ее перевели в здание детского сада № 59. В 1999 г. прошла децентрализация библиотеки, началась совместная работа клуба и библиотеки под одним учреждением (Дом книги и творчества п. Первомайского). В 2007 г. прошло разделение клуба и библиотеки. В декабре 2008 г. библиотека переехала в здание клуба.В библиотеке выделен компьютер для Центра общественного доступа к социально значимой информации, есть доступ к Национальной электронной библиотеке. Созданы уютные уголки для чтения, творчества и индивидуальной работы. Книжный фонд – 3,5 тыс. экз. Библиотеку посещают 40 % жителей села. Она является местом, где активные молодые люди приятно проводят время вдали от бытовых и рабочих задач. На базе библиотеки функционирует книжной клуб «Читаем вместе». Для дошкольников и младших школьников ведется работа в рамках проекта по популяризации книги и чтения «Вместе с книгой мы растем!». Среди социальных партнеров – детский сад и Дом культуры.",Сысертский район,2023-03-23T08:54:26Z,2023-03-30T08:54:15Z,,,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,,
Библиотека-филиал № 34 п. Анисовского,"обл Саратовская,р-н Энгельсский,п Анисовский",46.100004,51.411075,"Библиотека-филиал № 34 основана в 1967 году. В настоящее время обслуживает более 500 жителей поселка Анисовский. Библиотека оказывает услуги широкой аудитории читателей, имеет взрослое и детское отделения. Книжный фонд составляет более 7 тысяч экземпляров книг и периодических изданий. Библиотека является центром досуга, культурной и социально-общественной жизни на селе. В филиале работает кружок «Радуга» для детей 7–10 лет, занятия в котором направлены на формирование устойчивого интереса к чтению, развитию творческих способностей у ребят. Здесь проводятся беседы, громкие чтения, обзоры выставок, мастер-классы. Библиотека принимает участие в акциях, конкурсах, марафонах, челленджах, различного уровня и направления.",Энгельсский район,2023-02-21T11:27:38Z,2023-03-01T14:23:47Z,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,10:00:00,16:00:00,,
Алтышевская селькая библиотека,"Чувашия Чувашская республика,р-н Алатырский,с Алтышево,ул Полевая,д 25А",46.712556,54.905063,"В 1925 году комсомольская ячейка, объединявшая молодежь села, решила открыть избу-читальню для просвещения сельской молодежи. В фонде избы-читальни было несколько десятков брошюр и книг, а также газеты и журналы. В дальнейшем она была преобразована в библиотеку. В 60-х годах фонд составлял примерно 5 тыс. экземпляров книг.С 2020 года библиотека находится в здании школы. Фонд – более 11 тыс. экземпляров книг. Учреждение обслуживает все категории населения – независимо от возраста, профессионального уровня и социального положения. Основные читатели – это взрослое население и дети, в настоящее время количество пользователей – более 400 человек. Для жителей села библиотека стала информационным, культурным и досуговым центром.",Алатырский район,2021-03-10T08:09:30Z,2023-02-21T08:14:43Z,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,12:00:00,,
Волченский отдел Межпоселенческой центральной библиотеки Каменского района,"обл Ростовская,р-н Каменский,х Волченский,ул Молодежная,д 48",40.120648605963,48.2264145126899,"Дата открытия библиотеки неизвестна, но есть информация, что на заседании правления колхоза им. Сталинской Конституции было принято решение о передаче одного из домов под сельскую библиотеку. В 1950 году библиотека переехала в новое здание. Ею руководила Михайлова Клавдия Дмитриевна. Эту удивительную женщину многие хуторяне и сейчас вспоминают добрым словом. Клавдия Дмитриевна много работала с молодёжью. Юные читатели были её главными помощниками. Зная, как много работают ее взрослые читатели, она несла книги и знания на полевой стан и в красный уголок на ферму. В настоящее время библиотека успешно продолжает добрые традиции, обслуживая читателей разного возраста, активно предлагая им художественную и специальную литературу, посещая людей с ограниченными возможностями на дому и работающих пользователей на месте работы. Продвижение чтения и культуры, помощь в работе, учебе, справочная деятельность – все это входит в будни библиотечных специалистов. Книжный фонд библиотеки составляет более 12 с половиной тысяч экземпляров, библиотеку посещает 1070 человек в год.",Каменский район,2017-02-07T20:00:07Z,2023-03-10T14:07:16Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,14:00:00,,
Ийи-Тальская сельская библиотека – филиал № 7,"Респ Тыва,р-н Улуг-Хемский,с Ийи-Тал,ул Барык,д 22",93.341004,51.566381,"Библиотека начала свою деятельность в 1964 году. Первой заведующей была Зоя Доржу-ооловна Доржу-оол (Сазанакова). Библиотека размещалась в панельном доме с 1964 по 1976 год. Не было читального зала, не хватало стеллажей, книги хранили на полу. Позже она переведена в бывшее здание больницы, а в 2001 году – в сельский Дом культуры. Библиотека прошла полувековую историю от небольшого собрания книг до фонда в 10 000 томов, ее посещают 260 постоянных читателей. На сегодняшний день население рассматривает модельную сельскую библиотеку как основной информационный центр села. Появилась возможность полнее удовлетворять запросы читателей не только с помощью книжного фонда, справочно-библиографического аппарата, но и с помощью новых информационных технологий. В библиотеке для взрослых и детей действуют разные кружки по интересам.",Улуг-Хемский кожуун,2023-04-26T05:14:03Z,2024-01-22T08:04:17Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,,
Онучинская сельская библиотека,"обл Нижегородская,р-н Дивеевский,с Онучино,ул Школьная,зд 6",43.5450211925118,55.2115258004524,"Открылась библиотека в феврале 1994 года. Фонд составляет 4 353 экз. Количество посетителей за год 3 940 человек. Онучинская сельская библиотека – словно большое окно в мир книги, чтения, творчества. Маленьких читателей здесь встретят сказочные зверюшки, которые приучают детей любить и беречь книжки. Дети постарше могут принять участие в работе клуба прикладного творчества «Марья-искусница». Посещение клуба позволяет детям интересно провести свободное время, дает общение со сверстниками, а занятия развивают творческие способности. Особое внимание библиотека уделяет работе с социально незащищенной категорией пользователей – пенсионерам. Для них работает клуб «Надежда». Здесь они находят общение с людьми и книгами. Читатели всех возрастов могут: почитать газеты и журналы, принять участие в викторинах, конкурсах, праздниках и других мероприятиях, которые организует библиотека.",Дивеевский район,2015-07-24T09:20:43Z,2023-03-28T08:52:06Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,10:00:00,16:00:00
Библиотека села Имек,"Респ Хакасия,р-н Таштыпский,с Имек,ул Юбилейная,д 16",89.924836,52.852533,"Библиотека села Имек была основана 30 марта 1935 г. По воспоминаниям старожилов, библиотека в селе существует с 1935–1937 годов. В 1937 году она находилась в доме, где жила семья Лебеденко. Здание было разделено: в одной половине жила семья, а в другой располагались библиотека, политотдел и контора. После постройки клуба библиотеку перенесли в него. Библиотекари вели работу по ликвидации неграмотности (ликбез), здесь проводились курсы трактористов. В 1979 году в сентябре был построен новый двухэтажный Дом культуры, библиотека заняла в нем помещение площадью 150 кв. м и работала совместно с совхозом – на животноводческих фермах работал пункт выдачи книг. В марте 1995 года библиотеку перевели в здание детского сада. Библиотекари совместно со школой, сельским Домом культуры систематически проводят массовые мероприятия для населения. На сегодняшний день фонд включает 3 728 экземпляров книг, количество посетителей – 502 человека.",Таштыпский район,2021-11-09T02:42:58Z,2023-03-21T09:29:57Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,,
