name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
"Тулянская сельская библиотека, филиал № 3","обл Белгородская,р-н Валуйский,с Тулянка,ул Школьная,д 2",37.937974,50.23994,"Год открытия библиотеки – 1949. В 1976 году она вошла в состав Валуйской централизованной библиотечной системы. Размещается в Тулянском сельском клубе. В 2011 году помещение клуба и библиотеки капитально отремонтировано. Библиотечными услугами ежегодно пользуются более 50 % жителей зоны обслуживания библиотеки. Книжный фонд насчитывает 11 900 экземпляров документов. Библиотека оснащена компьютерным оборудованием и МФУ. Жителям поселения предоставляются новые виды услуг: копирование, сканирование и распечатка документов, копирование информации на электронные носители, электронная доставка документов, выполнение сложных тематических справок с использованием сети Интернет и другое.",2015-02-10T14:00:06Z,2023-02-03T07:35:33Z,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,15:00:00,18:00:00,15:00:00,18:00:00,09:00:00,12:00:00,,
Центральная городская библиотека имени М. М. Софианиди г. Мирного,"Респ Саха /Якутия/,у Мирнинский,г Мирный,пр-кт Ленинградский,д 48",113.978505274952,62.5393943852416,"Центральная библиотека города Мирного была открыта 6 декабря 1960 года в деревянном доме на улице Комсомольской. В 1961 году книжный фонд насчитывал 16 000 экземпляров. В 2020 году Центральной городской библиотеке было присвоено имя Мэри Михайловны Софианиди – почетного гражданина Мирнинского и Сунтарского районов, руководителя мирнинского отделения Союза писателей РС (Я), автора 15 книг, главного редактора альманаха «Вилюйские зори». Объем фонда библиотеки – 82 624 экземпляра. Всего зарегистрированных читателей – 4 109. В настоящее время библиотека работает по программам «Книгопарк – читай везде!», «Изучаем якутский язык», «Мир без границ 50+», «Забытые имена». Культурно-просветительская деятельность осуществляется путем проведения литературных вечеров, встреч, конференций, лекций, конкурсов и т. д. Одна из самых популярных форм работы – это деятельность читательских любительских клубов и объединений по интересам. Кроме того, библиотека сотрудничает с общеобразовательными школами района, Центром дополнительного образования для детей, Мирнинским регионально-техническим колледжем. Ведет активную работу в социальных сетях.",2020-11-17T07:20:01Z,2023-08-01T05:12:12Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,
Дзержинская межпоселенческая центральная библиотека,"обл Калужская,р-н Дзержинский,г Кондрово,ул Комсомольская,д 2",35.928587,54.808255,"Центральная библиотека располагается в старинном двухэтажном здании середины XIX века, некогда принадлежавшем купцу 1-й гильдии А. Н. Орлову. Читатели – люди самых разных профессий, интересов и возрастов. Дата основания – 22 апреля 1933 года. Библиотека обслуживает 2 138 читателей. Книжный фонд составляет 30 174 экземпляра. В библиотеке действует Центр правовой информации, в котором есть доступ к справочной правовой системе «Консультант Плюс». У библиотеки есть свое индивидуальное лицо, свой почерк, выражающийся в интересных авторских проектах и масштабных мероприятиях. Неформат, поиск, контактность, доступность, открытость – главные достоинства библиотеки, сотрудники которой всегда открыты для диалога.",2015-03-13T07:39:31Z,2023-03-28T06:31:10Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,16:00:00,,
Кировская сельская библиотека – филиал № 10,"край Ставропольский,р-н Труновский,п им. Кирова,ул Комарова,зд 22",42.247444,45.500948,"История сельской библиотеки поселка Кирова началась в 1934 году. Тогда это была всего лишь изба-читальня. В 1954 году она переехала в новое здание – сельский Дом культуры, а в 1992 году – в здание опорного пункта. Библиотечный фонд за 20 лет вырос с 20 000 до 14 500 экземпляров художественной и отраслевой литературы, и он опять требовал места.В 2007 году библиотека вновь переехала в здание Дома культуры, где к этому времени сделали капитальный ремонт. Здесь она остается по настоящее время. Сейчас ее фонд насчитывает 16 344 экземпляра книг. С 2018 года библиотека работает по целевой детской программе «Подрастаю с книжкой я». Проводятся вечера встречи, беседы, обзоры, уроки мужества и другие мероприятия. В тесном сотрудничестве библиотека работает с Кировской сельской администрацией, администрацией ЗАО им. Кирова, Домом культуры, сельскими клубами, школой и детскими садами. Проводит большую творческую работу по активизации культурной жизни поселка.",2024-02-06T08:19:50Z,2024-02-08T06:33:41Z,08:30:00,17:30:00,08:30:00,17:30:00,08:30:00,17:30:00,08:30:00,17:30:00,08:30:00,17:30:00,09:00:00,12:00:00,,
Погореловская модельная сельская библиотека,"обл Белгородская,р-н Корочанский,с Погореловка,ул Центральная,д 16А",37.168981,50.813756,"Свою историю Погореловская сельская библиотека начинает с далекого 1918 года. В 1918 году в селе Погореловка образовалось культурно-просветительское общество. Первым делом общества стал вопрос об открытии в селе библиотеки и читальни при ней. Временно библиотека разместилась в Погореловской школе. Школа во временное пользование для библиотеки дала один хороший шкаф с книгами русских писателей: И. С. Тургенева, И. А. Гончарова, Н. В. Гоголя, А. С. Пушкина и других. Члены общества стремились пополнить тот книжный запас, который дала школа, своими домашними книгами. В 1935–1936 гг. изба читальня находилась в помещении сельсовета в одной комнате, через которую шли в сельсовет и на почту.Особое внимание в работе библиотеки занимает краеведческая работа. Собран уникальный материал о знаменитых земляках. Все самые важные и значимые события, происходящие в селе, ежемесячно отражаются в летописи. Используя новые информационные возможности, созданы электронные версии альбомов «Погореловка в годы Великой Отечественной войны», «Троицкая ярмарка в селе Погореловка», «Доблесть героев бессмертна», «Ровесники района», «Ими гордится село». Библиотека традиционно проводит вечера встречи с интересными людьми.",2015-02-10T07:30:47Z,2023-02-06T12:18:47Z,,,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,21:00:00,11:00:00,19:00:00,12:00:00,18:00:00,12:00:00,18:00:00
Песчанская модельная сельская библиотека,"обл Белгородская,р-н Ивнянский,с Песчаное,ул Климовка,д 46а",36.028551,51.134916,"В 1949 году в селе Песчаное открылась изба-читальня. В 1959 году был построен Дом культуры, и в этом здании было выделено помещение под библиотеку площадью 30 кв. м.19 ноября 2016 года библиотеке был присвоен статус модельной. Книжный фонд включает 11 099 экз. книг, из них детской литературы – 3 540 экз. Количество пользователей – 682 человека. Библиотека работает по направлениям: патриотическое воспитание, экологическое просвещение, духовно-нравственное развитие личности. Основное направление работы – развитие библиотечного краеведения, сохранение и возрождение народной культуры родного края. Действуют клубы по интересам «Молодой избиратель», «Ласточка», «Истоки», «Неунывайка».",2015-02-10T11:38:28Z,2023-03-02T09:32:59Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,14:00:00,21:00:00,14:00:00,21:00:00,10:00:00,14:00:00
Зарниченская сельская библиотека,"край Красноярский,р-н Шушенский,п Зарничный,ул Ленина,д 2А",91.97366,53.244893,"Библиотека – структурное подразделение Шушенской библиотечной системы. Была открыта в 1960 году. Библиотека сегодня:фонд – 5 149 ед.;число пользователей – 416;посещений – 2 163.Сотрудничает со всеми имеющимися в населенном пункте учреждениями, принимает участие в проведении праздников села, проводит Недели детской и юношеской книги, организует различные увлекательные мероприятия для детей, молодежи и взрослых. Дополнительно для детей младшего школьного возраста создан кружок «Лабиринт», где дети знакомятся с творчеством писателей и поэтов. В здании оформлены содержательные книжные выставки, которые привлекают посетителей.",2021-06-16T03:28:35Z,2023-03-01T06:37:19Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,11:00:00,17:00:00
Пильнинская центральная библиотека,"обл Нижегородская,р-н Пильнинский,рп Пильна,ул Тарлыкова,д 27",45.9257188439369,55.5487670107366,"Пильнинская районная библиотека существует с 1923 года. Фонд – 23 688 экземпляров. Количество посетителей – 2 078. Центральная библиотека сегодня – это модернизированные зоны для свободного чтения с доступом к НЭБ. Для проведения досуга молодежи установлены актуальные приставки Sony Playstation 4, очки виртуальной реальности. В библиотеке новая удобная, яркая мебель, оборудованные современной техникой помещения, обновленный зал для проведения деловых и культурных встреч. Мероприятия, проводимые здесь, разнообразны по форме и содержанию: тематические и творческие вечера, музыкальные гостиные, конкурсы, квесты и т. д. Библиотека – участница проектов «Гений места» и «Пушкинская карта». Ее услугами могут воспользоваться все группы пользователей: для людей с ограниченными возможностями здоровья оборудовано специализированное рабочее место.",2015-07-21T12:59:22Z,2024-02-10T07:18:23Z,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,19:00:00,,,10:00:00,15:00:00
Центральная библиотека им. В. Т. Слипенчука с. Черниговка,"край Приморский,р-н Черниговский,с Черниговка,ул Лазо,д 40б",132.56992,44.342482,"Первое упоминание о деятельности библиотеки в Черниговке найдено в июльском номере альманаха «Советское Приморье» за 1925 год. В 2007 году произошло одно из самых значимых для библиотеки событий: по просьбе жителей села и коллектива библиотеки ей было присвоено имя В. Т. Слипенчука – известного писателя, члена Союза писателей СССР с 1982 года. С января 2015 года Центральная библиотека им. В. Т. Слипенчука входит в МБУК «Библиотечная система и историко-краеведческий музей». Сегодня это современное учреждение, где есть все для наиболее полного удовлетворения запросов пользователей. Фонд библиотеки насчитывает 26 923 экземпляра изданий. Более 60 % фонда – художественная литература самых различных жанров. В библиотеке зарегистрировано свыше 1 500 постоянных читателей.",2022-03-31T03:29:16Z,2023-07-07T08:17:20Z,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,11:00:00,15:00:00,,
Библиотека им. Д. С. Лихачёва г. Кирово-Чепецка,"обл Кировская,г Кирово-Чепецк,ул Ленина,д 50",50.032038,58.554581,"10 апреля 1954 года городская библиотека в поселке Кирово-Чепецком впервые открыла двери для каждого, предлагая книжный фонд в количестве 4 000 экземпляров документов. С 1964 года была центральной городской библиотекой, а в 1974 году на ее базе была создана первая в области городская ЦБС. 22 ноября 2001 года центральной городской библиотеке было присвоено имя академика Дмитрия Сергеевича Лихачёва.Библиотечный фонд составляет более 86 тыс. ед., обслуживаются ежегодно 10 500 читателей.Сегодня библиотека им. Д. С. Лихачёва – крупный информационный, образовательный, культурный и досуговый центр Кирово-Чепецка. С 2018 года в состав библиотеки им. Д. С. Лихачева вошёл Центр детского чтения.",2018-10-17T06:33:48Z,2023-02-22T11:44:27Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,10:00:00,17:00:00
Горушинская сельская библиотека,"обл Ярославская,р-н Даниловский,п Горушка,ул Гагарина,д 6",40.144264,58.180108,"Горушинская библиотека является единственным учреждением культуры, досуговым и информационным центром для жителей поселка Горушка. История библиотеки началась в 1961 году. В настоящее время библиотека подключена к сети Интернет, оснащена ноутбуком, копировальным аппаратом, сканером, принтером, цифровым фотоаппаратом и телевизором. Благодаря имеющейся технике библиотека оказывает услуги по поиску информации в сети Интернет и организует досуговые мероприятия. На 31 января 2022 года в библиотеке зарегистрирован 541 читатель, в том числе 241 ребёнок. Библиотека много лет сотрудничает с Горушинской школой. Для школьников один раз в неделю проводятся различные мероприятия. Также тесно взаимодействует с Администрацией Даниловского сельского поселения. В библиотеке проводятся встречи с главой и специалистами поселения. Библиотека использует такую форму работы, как внестационарное обслуживание, что способствует доступу к библиотечной услуге в соответствии с его потребностями и интересами, независимо от состояния здоровья. С 2011 года на базе Горушинской библиотеки работает культурно-досуговое формирование «Посиделки».",2016-06-22T12:31:55Z,2023-03-30T11:43:10Z,,,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,,
Библиотека поселка Зеленая Роща,"обл Ярославская,р-н Угличский,п Зеленая Роща,д 18А",38.334931,57.555725,"Библиотека поселка Зеленая Роща является преемником Иванисовской сельской библиотеки и с 2013 года находится в здании Досугового центра «Зеленая Роща». Читателями библиотеки является 120 жителей поселка всех возрастных категорий. Для них в библиотеке проходят акции различных уровней; развлекательные, просветительские, патриотические мероприятия; веселые игры и вечера отдыха. Библиотека поселка пользуется большой популярностью и у детей, и у взрослого населения, и у студентов, ведь здесь можно найти абсолютно любую информацию и книги на любой вкус.Библиотечный фонд включает 2 963 экз. книг, количество посетителей в год – 3455 человек.",2018-02-14T07:58:20Z,2023-04-06T05:46:54Z,,,10:00:00,16:30:00,,,14:00:00,20:00:00,,,12:30:00,18:00:00,,
"Библиотека п. Ерцево-1, филиал № 10","обл Архангельская,р-н Коношский,п Ерцево,ул Комсомольская,д 6",40.032891,60.808068,"4 июня 1959 года библиотека в поселке Ерцево-1 встретила своих первых читателей. Это была небольшая комнатка в клубе. Ее фонд насчитывал всего 80 экземпляров книг и периодических изданий. Первым библиотекарем была Нина Ильинична Зубарева.На сегодняшний день читателями библиотеки являются 299 человек. Фонд включает 3 913 экземпляров. Посещения – более 5 000. Одно из приоритетных направлений работы – «Библиотека и семья». Для работы по этому направлению библиотека использует такие формы, как семейные праздники, вечера отдыха, литературные вечера, спортивные праздники, родительские часы и игры.",2017-10-20T13:59:00Z,2023-03-07T07:27:07Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Ивановская центральная универсальная научная библиотека,"обл Ивановская,г Иваново,пр-кт Шереметевский,д 11",40.9833383560181,56.9993856878421,"Центральная универсальная научная библиотека Ивановской области ведет свою историю с 30 ноября 1918 года. Сегодня научная библиотека – это региональный информационный, методический и координационный центр региона по библиотечному делу. Разнообразен видовой состав фондов библиотеки. В нем представлены печатные издания, аудиовизуальные материалы, электронные документы. Ежегодно услугами библиотеки пользуются свыше 30 тысяч человек. В год выдается более 800 тысяч экземпляров документов. Главная библиотека области активно развивает сотрудничество с общественными, научными организациями и учреждениями культуры и искусства. Библиотека располагается в двух зданиях. Второй адрес: ул Дзержинского, 36/8.",2016-01-25T08:53:00Z,2023-02-21T13:59:36Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00
Калеевская библиотека – отделение № 9,"Респ Марий Эл,р-н Сернурский,д Калеево,ул Новая,д 2",49.5063761937011,56.9832260716487,"1953-й – год рождения Калеевской сельской библиотеки. В настоящее время она обслуживает 550 читателей, книжный фонд включает свыше 6 000 экземпляров. В книжном доме жизнь насыщенная и интересная. Юным читателям здесь представлена возможность провести время за чтением, поиграть в шашки или посидеть и полистать энциклопедии, журналы. Взрослые читатели предпочитают газеты и журналы, а из художественной литературы – детективы и женские романы. Для читателей проводятся разнообразные мероприятия: литературные вечера, фольклорные часы, акции, квесты, интеллектуальные викторины, мастер-классы. При библиотеке работают 2 клуба по интересам: детский клуб «Росинка» и клуб для взрослых «Апельсинка». В рамках занятий проводятся различные мастер-классы: по вязанию, изготовлению тряпичных кукол, праздничных сувениров. Библиотека тесно сотрудничает с Калеевским сельским клубом. Совместно проводятся Новый год и Масленица, организуются тематические посиделки, познавательно-игровые программы для ребят школьного и дошкольного возраста. Чтобы праздники были красочными и насыщенными, в работе используется театрализация. Библиотека имеет виртуальное пространство. В сообществе в социальной сети «Одноклассники» каждый, не имеющий возможности посетить библиотеку очно, может отследить ее работу и жизнь села.",2022-08-26T08:38:08Z,2022-08-29T07:53:50Z,09:40:00,17:00:00,09:40:00,17:00:00,09:40:00,17:00:00,09:40:00,17:00:00,09:40:00,17:00:00,09:00:00,14:00:00,,
Библиотека № 12 п. Прикамского,"край Пермский,г Чайковский,п Прикамский,ул Солнечная,д 1",54.048316,56.724973,"Библиотека была основана в апреле 1996 г. Для многих она является единственным культурным центром. Библиотека обеспечивает свободный доступ граждан к информации, знаниям, культуре с учетом их интересов и потребностей. Здесь организована комфортная среда для посетителей: сделан капитальный ремонт, приобретена новая мебель, есть компьютерная техника и интернет. На базе библиотеки уже много лет работает женский клуб «Светлица». Учреждение сотрудничает с общеобразовательной школой села и детской школой искусств № 3. Для молодежи оформляются книжные выставки новой литературы. Большое внимание уделяется детям дошкольного возраста, для них проводятся экскурсии.Количество пользователей – 400, посещений – 5 950. Документовыдача – 10 025 экземпляров. Фонд насчитывает 8 789 книг и периодических изданий.",2022-03-03T06:27:34Z,2023-08-09T11:39:15Z,,,09:00:00,17:00:00,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,13:30:00,,
Центральная районная библиотека г. Катайска,"обл Курганская,р-н Катайский,г Катайск,ул 30 лет Победы,д 5",62.586171276474,56.2848761133195,"Катайская центральная районная библиотека открыта 4 ноября 1909 года. Это главный методический и ресурсный центр района. В библиотеке сформирован универсальный фонд (более 50 000 экземпляров) по всем отраслям знаний. Сотрудники всегда готовы предоставить свободный доступ жителям всего района к мудрости, опыту и идеям других. С 2012 года при библиотеке действует Центр правовой информации, где наиболее полно представлена правовая литература: законы, кодексы, комментарии, учебная юридическая литература, документы органов местного самоуправления, справочная правовая система «КонсультантПлюс». С 2016 года библиотека подключена к НЭБ. С 2017 года здесь открыт православный кинозал. Это любимое место досуга, культурного и духовного общения катайцев. Разнообразие клубов, лекций, мастер-классов, выставок, конкурсов получило положительные отклики читателей. Библиотека активно формирует культурную среду района.",2021-04-14T15:04:21Z,2023-01-31T11:06:12Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00
Библиотека-филиал № 4 г. Льгова,"обл Курская,г Льгов,ул Свердлова,д 8",35.246263,51.652802,"История библиотеки начинается около 20 лет назад, когда в железнодорожном клубе Льгов-2 был открыт пункт выдачи литературы. На базе пункта выдачи была открыта библиотека-филиал № 32. В процессе дальнейшей реструктуризации библиотечной сети г. Льгова теперь это городская библиотека-филиал №4. Благодаря своему коллективу она стала центром культуры микрорайона Льгов-2. Число зарегистрированных пользователей составляет 799 человек. Книжный фонд насчитывает 4 371 экземпляров книг. В библиотеке был открыт клуб по интересам. На сегодняшний день его посетили около тысячи человек, это не только жители микрорайона, но и студенты Курского монтажного техникума, ученики и преподаватели школы № 5 и многие другие жители города. В клубе проводятся творческие встречи с писателями и журналистами, выставки-просмотры. Излюблены литературно-музыкальные вечера с участием ансамбля «Льговчанка». Для удобства читателей в библиотеке есть читальный зал, в котором имеется возможность проводить презентации и онлайн-путешествия, а также предусмотрены площадки для мероприятий, групповых занятий и самообразования. Фонд постоянно пополняется новыми книгами.",2020-11-20T10:16:25Z,2023-02-21T07:23:09Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00
Библиотека с. Ялгыз-Нарат,"Респ Башкортостан,р-н Татышлинский,с Ялгыз-Нарат,ул Центральная,д 3а",55.7474876627058,56.1376327549598,"Ялгыз-Наратская сельская библиотека была открыта в 1939 году как изба-читальня, располагается в здании Ялгыз-Наратского дома культуры и обслуживает население д. Ялгыз-Нарат. Книжный фонд на 1 января 2022 года включает около 24 423 экземпляров. Ведется работа по направлениям: информационная, культурно-просветительская, образовательная и краеведческая деятельность. Проводятся различные викторины, конкурсы, литературно-музыкальные вечера, встречи с интересными людьми, местными поэтами, а также презентации книг и другие мероприятия. При библиотеке действует клуб рукоделия «Аманат». Руководитель – Лариса Анасовна Файзрахманова (с 2020 года).",2020-08-27T09:38:08Z,2023-03-14T11:45:19Z,,,12:00:00,20:00:00,12:00:00,20:00:00,12:00:00,20:00:00,12:00:00,22:00:00,12:00:00,22:00:00,,
Центральная районная библиотека Рыбинского района,"край Красноярский,р-н Рыбинский,г Заозерный,ул Прохорова,д 29",94.709874,55.95185,"Точная дата образования библиотеки не установлена, предположительно 1947 год. Фонд – 16 308 экземпляров, количество посетителей – 1 670.Библиотека неоднократно становилась победителем различных конкурсов и проектов: грант Губернатора Красноярского края «Союз родных сердец», «Библиокараван «Книга строит мосты», «Театр книги В. П. Астафьева», «Чистое слово», «Чтение – путь к успеху», «Читающая скамейка», «Компьютер без страха для тех, кому за…». В 2017 году был открыт Муниципальный ресурсный центр поддержки общественных инициатив Рыбинского района. Центральная районная библиотека победитель краевого конкурса «Вдохновение».В библиотеке проходят мероприятия: ежегодный районный фестиваль книги и чтения «Да здравствует человек читающий», музыкальные ретроспективы, библиоквесты, арт-вечера, акции, челленджи. Работает клуб общения для пожилых людей «Огонёк». Выходят видеорубрики «Литературное наследие Красноярья», «Твои люди, район», «Найди свою книгу».",2016-04-14T04:04:26Z,2023-03-01T06:40:01Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,10:00:00,17:00:00,,
Хамышкинская сельская библиотека,"Респ Адыгея,р-н Майкопский,с Хамышки,ул Мира,д 45",40.131966,44.097136,"Хамышкинская сельская библиотека была открыта в 1936 году как изба-читальня. В 1953 году была преобразована в сельскую библиотеку. С 1978 года в связи с образованием Центральной библиотечной системы Майкопского района – сельская библиотека-филиал. Пользователями ежегодно становятся около 500 человек. Фонд универсальный – включает 6 912 единиц хранения. Библиотека ведет свою работу в тесном сотрудничестве со школой. Большое значение уделяется патриотическому воспитанию подрастающего поколения. Проводятся мероприятия, знакомящие с обычаями и традициями народов, проживающих на территории Республики Адыгея. Огромное внимание направлено на продвижение ценностей здорового образа жизни. Проводятся просветительские мероприятия, направленные на формирование навыков здорового образа жизни.",2021-12-29T11:07:54Z,2023-01-30T12:08:54Z,10:00:00,14:00:00,10:30:00,14:00:00,10:30:00,14:00:00,10:30:00,14:00:00,10:30:00,14:00:00,,,,
Марьинская библиотека – филиал № 13,"обл Ярославская,р-н Некоузский,с Марьино,ул Центральная,д 9",38.207882,58.007446,"Марьинская сельская библиотека была открыта 22 декабря 1911 года по инициативе Общества трезвости и при содействии княгини Елизаветы Михайловны Куракиной. Библиотека носила имя Полубояринова. Занимала библиотека одну из классных комнат Марьинского двуклассного народного училища (школы). В первый год своего существования в библиотеке насчитывалось 266 томов. Первым библиотекарем был назначен заведующий училищем Завьялов Владимир Григорьевич. Библиотека обслуживала читателей-школьников и лишь частью взрослое население. Сегодня библиотека расположена в типовом здании Марьинского сельского Дома культуры, занимает комнату в 60 кв. м. на втором этаже. Книжный фонд библиотеки составляет 6 638 экземпляров, из них 5 099 экземпляров художественной литературы, 1 234 – отраслевая литература, 305 экземпляров – краеведческая. Ежегодно библиотека получает 12 наименований газет и журналов. Библиотеку посещает около 500 читателей, общая выдача книжного фонда – 11 770 экземпляров. Приоритетное направление работы библиотеки – популяризации книги и чтения. В библиотеке работает детский клуб «Умелец». Занятия клуба проводятся каждый второй вторник месяца. Для взрослых работает клуб «Садовод», заседания клуба проводятся c октября по апрель один раз в месяц.",2018-04-10T11:22:01Z,2023-03-29T13:29:38Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Библиотека семейного чтения № 9 г. Копейска,"обл Челябинская,г Копейск,ул Коммунистическая,д 28",61.525596,55.057208,"Библиотека семейного чтения № 9 открылась в 1954 году. Помещения библиотеки светлые и уютные, есть отдел абонемента и читальный зал. Жители поселка с удовольствием посещают культурные мероприятия и праздники, проводимые в стенах библиотеки.Здесь активно ведет работу клуб «Добродея», в котором участники изучают самобытную культуру страны. Популярностью пользуются клубные посиделки, на которых обыгрываются старинные обряды, проводятся игры, ведутся рассказы о быте народов, населяющих Россию. В библиотеке также проходят занятия в кукольном театре «Мальвинка», который неоднократно становился призером городских театральных конкурсов. В клубе «У семейного очага» жители поселка изучают семейные традиции, проводят литературно-музыкальные вечера. Учреждение является неотъемлемой частью культурно-досуговой жизни поселка.",2022-09-17T05:25:46Z,2023-02-28T08:22:12Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,18:00:00
Роте-Фановская библиотека,"край Краснодарский,р-н Новокубанский,х Роте-Фане,ул Садовая,д 40",40.8727448785448,45.1427332261776,"История Роте-Фановской библиотеки началась с 1958 года. Сегодня здесь на постоянной основе работают пять клубных объединений.Для детей: «Почемучка» – клуб любителей чтения; «Юный биолог» – клуб любителей природы; «Кроссворденок» – клуб любителей кроссвордов.Для взрослых: «Надежда» – клуб любителей здорового образа жизни; «Лилия» – женский клуб.Библиотека работает в тесном сотрудничестве с администрацией сельского хутора Роте-Фане, средней школой № 26 им. Владимира Яковлевича Первицкого. Приводятся тематические разноплановые мероприятия. Главное место отводится работе в рамках историко-краеведческой экспедиции «Верхнекубанская земля, нет в мире краше тебя». Проводится работа по продвижению и популяризации историко-культурного наследия родины, уделяется особое внимание художественным и духовным ценностям, которые передаются из поколения в поколение.",2022-02-24T12:48:07Z,2023-02-22T08:39:43Z,,,11:30:00,19:10:00,11:30:00,19:10:00,11:30:00,19:10:00,11:30:00,19:10:00,11:30:00,19:10:00,,
