title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
"Фошоу Дань Я Чэнь Чао Ча, 2015",ulun,94,3290,"Сделан в округе Мэйчжоу из весенних побегов сорта Фошоу по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат сдержанный, древесный. Настой прозрачный, янтарного оттенка. Букет готового чая выдержанный, многогранный, пряно-древесный, с нотками сушеных яблок, орехового бисквита, табака и жареных семечек подсолнуха. Аромат нежный, теплый, сложный. Вкус плотный, шелковистый, сладковатый, с нежной терпчинкой, ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",5,5,60,,,,60,,,,80,,,,,,,,,,,,,,,,,,,40,,,,,,,80,,,
Цилай Шань Улун,ulun,90,3500,"«Улун с горы Цилай» сделан в районе Жэньай (уезд Наньтоу, центральный Тайвань). Гора Цилай – одна из самых высоких на острове, ее высота составляет 3600 м, чайные сады располагаются на уровне 1800-2000 м. «Улун с горы Цилай» обработан по технологи цин сянь (многократная скрутка, неглубокая ферментация и прогрев на углях при относительно низких температурах). В сухом виде: крупные, глянцевые, темно-зеленые комочки скрученных чайных побегов с крохотными черенками. Аромат интенсивный, пряно-цветочный. Настой прозрачный, золотисто-желтого оттенка. Букет готового чая яркий, многогранный, травянисто-цветочный с нотками фруктов молочных орешков и специй. Аромат нежный, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладковатый, чуть пряный, с легкой ягодной кислинкой. Послевкусие сочное и долгое. Заваривать горячей водой (85-92°С) в гайвани или в чайнике из пористой глины. Пропорция сухого чая к воде: 6 на 100 мл. Для первого раза настоять 20 секунд, а затем, начиная с экспозиции в 5-10 секунд и постепенно доведя время выдержки до 3 минут, можно заварить 12 раз. Превосходный тайваньский улун для гурманов и искушенных любителей – одновременно яркий и утонченный, освежающий и опьяняющий.",7,6,,,,80,60,,60,,,,,,,,,80,,,,,,,,,,,80,,,,,,,,,,,
Лишань Улун Циньвэй,ulun,0,5900,"Высокогорный улун с горы Лишань, весенний урожай 2023. В сухом виде: небольшие темно-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, многогранный, пряно-цветочный с фруктовыми и ореховыми нотками. Аромат высокий и нежный, пряно-цветочный. Вкус плотный и гладкий, маслянистый, сладкий, с нюансами специй, легкой терпкостью виноградной кожицы, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Превосходный чай, выбор гурманов и искушенных любителей.",2,6,,,,80,60,,80,,,,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
"Таиландский Шэн пуэр, дикорастущие деревья. Moychay Tea Forest Project, batch04-2022 (limited 108 pieces), 357 г",puer,92,18970,"357-граммовый блин, средней плотности, легко разбирается на бурые жгутики скрученных листьев с тонкими черенками и серебристые почки. Аромат интенсивный, древесный с копченой ноткой. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая свежий, пряно-древесный с нотками молодых орехов, сушеных яблок, костра и лесных грибов. Аромат сложный, древесно-бальзамический с копченой ноткой. Вкус плотный, мягкий, маслянистый, с нюансами специй, легкой терпкостью виноградной кожицы в последних проливах и долгим послевкусием. Заваривать горячей водой (90-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний.",10,6,,,,,40,,,,80,,,,,40,,80,,,,,,,60,,,,,,,,,,,,,,,
"Лао Хунань Люй Ча, 2005",green,90,1560,"Выдержанный зеленый чай из провинции Хунань. Урожй 2005 года. В сухом виде: мелкие, изогнутые, бурые, пушистые почки. Аромат сдержанный, древесный с копченой ноткой. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая выдержанный, пряно-древесный с фруктовыми, копчеными и ореховыми нотками. Аромат спокойный, пряно-травянистый. Вкус плотный, маслянистый, сладковатый, с легкой терпкостью виноградной кожицы, холодком мяты и освежающим послевкусием. Заваривать горячей водой (70-75°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8-9 завариваний. Воздействие освежающее, легкое тонизирующее.",2,4,,,,,40,80,,,60,,,,,,,60,,,,,,,40,,,,,,,,,,,,,,,
"Дянь Шэн Пуэр Ча Бин (2005), 350 г.",puer,94,11935,"Выдержанный шэн пуэр от компании «Дянь Пу», урожай 2005 года. 350-граммовый блинчик средней плотности, разделяется на буро-коричневые скрученные листики, почки и тонкие черенки (незначительное количество). Аромат сдержанный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный, с бальзамическими, осенними и пряными нотками. Аромат глубокий, сложный, фруктово-бальзамический. Вкус мягкий, гладкий, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 12 завариваний. Отличный образец выдержанного шэн пуэра с многогранным вкусом и медитативным воздействием.",3,6,,,,,60,60,,,60,,,,80,,,,40,,,,,,,,,,,,,,,,,,,,,
Да Бай Хао Шэн Пуэр (2019),puer,60,760,"В сухом виде: большие, бурые, скрученные листья с длинными, тонкими черенками, серебристо-бежевые почки. Аромат сдержанный, древесный. Настой прозрачный, оттенка белого винограда. Букет готового чая яркий, пряно-древесный, с грибными, цветочными, и фруктовыми нотками. Аромат нежный, фруктово-пряный. Вкус плотный, шелковистый, сладковатый, пряный, немного терпкий, с легкой цитрусовой кислинкой и сочным послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего, начиная с экспозиции в 2-3 секунды и доведя время до 3 минут, можно заварить 8 раз. Воздействие освежающе, тонизирующее.",3,6,,,,40,60,80,,,60,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,
"Грузинский SPECIAL красный, май 2023, batch05-02",red,74,2760,"В сухом виде: крупные, изогнутые жгутики темно-коричневых чайных листочков с длинными черенками. Аромат сдержанный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, фруктово-древесный, с медовыми, пряными и цветочными нотками. Аромат нежный, фруктово-бисквитный. Вкус плотный, очень мягкий, маслянистый, с фруктовой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15-20 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 8 завариваний. Прекрасный выбор для эмоциональной перезагрузки во второй половине дня – многогранный вкус, чарующий аромат, согревающее воздействие. В чае допустимо наличие до 10-15 % мелкой фракции листа.",8,6,40,60,,60,80,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ту Шуйсянь Чао Ча, 2018",ulun,100,1680,"Сделан в округе Мэйчжоу из весенних побегов сорта Шуйсянь по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат тонкий, древесно-ягодный. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, цветочно-ягодный, с пряными, цитрусовыми и ореховыми нотками. Аромат нежный, теплый, цветочно-ягодный. Вкус плотный, терпкий, сладковатый, с легкой цитрусовой горчинкой, ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,40,80,,60,,,,100,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
Пиннань Чэнь Сян Сяо Чжун (2014),red,0,7860,"В сухом виде: среднего размера, легкие, темно-коричневые листики и почки. Аромат сдержанный, древесный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая выдержанный, многогранный, фруктово-древесный, с бисквитными, дымными, осенними и пряными нотками. Аромат глубокий и теплый, фруктово-пряный. Вкус очень мягкий, шелковистый, сладковатый, с тонкой горчинкой сухих ягод, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Превосходный красный чай для гурманов и искушенных любителей.",10,6,60,,,,,40,,,80,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,
Сюэ Ву Е Дань Цун,ulun,88,950,"Улун «Снежный темный лист» из чайного района Фэнхуаншань (округ Чаочжоу, провинция Гуандун) осеннего урожая 2018 г. (легкая ферментация, слабый огонь). В сухом виде: большие, зеленовато-фисташковые и буро-коричневые жгутики чайных листьев с тонкими черенками. Аромат интенсивный, травянисто-цветочный. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий и яркий, пряно-цветочный, с травянистыми, древесными и ягодными нотками. Аромат яркий, высокий, пряно-цветочный. Вкус сочный, плотный, многогранный, сладковатый, немного терпкий, с цитрусовой кислинкой и нюансами специй. Долгое, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Прекрасный выбор для эмоциональной перезагрузки – многогранный и яркий, освежающий и вдохновляющий. Особенно понравится всем тем, кто ценит в улунах из Чаочжоу их тонкую, цветочную составляющую.",2,4,,,60,100,,80,,,,80,,,,,,,,,,,,,,,,,60,,,,,,,,,,,
Тунму Бай Жуй Сян,ulun,98,2655,"Улун «Аромат Бай Жуй» сделан в сентябре 2021 г. в природном заповеднике Тунмугуань (средняя ферментация, умеренный огонь). В сухом виде: изогнутые, буро-коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, хлебно-пряный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, пряно-древесный, с хлебными, ореховыми, фруктовыми и цветочными нотками. Аромат теплый, пряно-древесный, холодный аромат сладкий, пряно-цветочный. Вкус плотный, шелковистый, сладковатый, чуть вяжущий, с легкой фруктовой кислинкой и нюансами специй. Послевкусие сочное и долгое. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Превосходный церемониальный чай с многогранным вкусом и согревающим воздействием.",2,6,,,,60,60,80,,,40,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
Цуй Фэн Улун,ulun,90,3700,"Улун «Цуй Фэн» или «Изумрудный Пик» сделан в районе Да Юй Лин (округ Наньтоу). Это самые высокогорные чайные плантации Тайваня (2400 м). Чистейший горный воздух, богатые минералами каменистые почвы и сильные колебания дневных и ночных температур рождают совершенно уникальный чайный лист. Обработан по технологии цинь сян (многократное скручивание, неглубокая ферментация и низкотемпературный нагрев). В сухом виде: среднего размера, глянцевые, голубовато-зеленые комочки с аккуратными желтыми черенками. Аромат интенсивный, пряно-цветочный. Настой прозрачный, светлого желто-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный, с ореховыми и фруктовыми нотками. Аромат нежный и ласковый, травянисто-цветочный. Вкус плотный, чистый, гладкий, очень мягкий, маслянистый, сладковатый, с легкой кислинкой ягод и долгим, освежающим послевкусием. Заваривать горячей водой (85-92°С) в гайвани или в чайнике из пористой глины. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, затем, начиная с экспозиции в 5-10 секунд и доведя время до 3 мин, можно заварить 12 раз. Превосходный церемониальный чай, выбор гурманов и искушенных любителей.",7,6,,,,80,60,,,,,,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
Пинлинь Баочжун Лао Ча (1992),ulun,80,17500,"В сухом виде: среднего размера жгутики скрученных, красно-коричневых чайных листьев тонкими черенками. Аромат интенсивный, острый, древесно-бальзамический с землистой ноткой. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, древесно-ягодный, с бальзамическими, коньячными, пряными и ванильными нотками. Аромат сложный, теплый, древесно-ягодный. Вкус плотный, мягкий, шелковистый, сладкий, с тонкой кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 12 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, умеренно тонизирующее.",3,6,,,,,,60,,,80,80,,,,,,,80,,,,,,,,,,,,,60,,,,,,,,
"Чунь Фошоу Чао Ча, 2018",ulun,100,2430,"Сделан в округе Мэйчжоу из весенних почек сорта Фошоу по аутентичной технологии чао ча. В сухом виде: мелкие, лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат интенсивный, острый, пряно-древесный с табачной ноткой. Настой прозрачный, оттенка лугового меда. Букет готового чая выдержанный, многогранный, орехово-древесный, с нотками табака, пряных трав и печеных фруктов. Аромат сложный, теплый, бисквитно-ореховый. Вкус плотный, мягкий, вяжущий, сладковатый, с ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Прекрасный выбор, чтобы согреться душой и телом.",2,4,60,,,,80,60,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
"Цяому Ци Цзы Бин Шэн Ча (2009), 360 г.",puer,92,6678,"Шэн пуэр от фабрики «Чаннин Мэнтун Иньшань». В качестве сырья использованы побеги чайных деревьев горы Иньшань (округ Баошань) урожая 2009 года. 360-граммовый блинчик средней плотности, разделяется на буро-коричневые скрученные листики, почки и тонкие черенки (незначительное количество). Аромат интенсивный, древесно-бальзамический с фруктовой ноткой. Настой прозрачный, оттенка темного янтаря. Букет готового чая зрелый, многогранный, фруктово-древесный, с бальзамическими и пряными нотками. Аромат яркий, фруктово-бальзамический. Вкус плотный, шелковистый, сладковатый, немного пряный, с сочной древесной терпкостью, травянистой горчинкой, кислинкой зеленых яблок и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 5-7 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Воздействие согревающее, мягкое тонизирующее. Особенно рекомендуется любителям «фруктовых» шэнов.",2,5,,,,,80,80,40,,80,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,
Хуасян Цзинь Цзюнь Мэй,red,0,5890,"В сухом виде: среднего размера коричневые почки с рыжим пушком. Аромат интенсивный, ягодно-бисквитный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, древесно-ягодный, с медовыми, цветочными, бисквитными, цитрусовыми и пряными нотками. Аромат интенсивный, медово-ягодный. Вкус плотный, гладкий и сладкий, чуть терпкий, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Отличный выбор для церемонии гунфуча – яркий, многогранный, согревающий, расслабляющий.",10,6,80,60,,,,,60,,80,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Цин Сян Шуй Сянь,ulun,94,1300,"«Нарцисс – Свежий Аромат». В процессе обработки чайный лист был многократно скручен, подвергнут ферментации (средней степени) и прогрет в течение нескольких часов при относительно невысоких температурах. В сухом виде: изогнутые жгутики коричнево-бурых листиков среднего размера. Аромат сухого чая спокойный, пряно-древесный. Настой прозрачный, оттенка золотистого миндаля. Букет готового чая теплый, пряно-древесный с бисквитными, цветочными и ягодными нотками. Вкус плотный и мягкий, сладковатый, чуть вяжущий, с тонкой ягодной кислинкой. Нежный и теплый, многогранный аромат. Освежающее, сочное послевкусие. Заваривать кипятком 90-95°С в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 4-5 гр. на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 7-8 завариваний. Воздействие согревающее, мягкое расслабляющее, самое позитивное.",2,4,40,,,60,,60,,,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Тяньчи Улун,ulun,100,6900,"Высокогорный улун «Небесное озеро», весенний урожай 2023. В сухом виде: небольшие, оливково-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат яркий, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 10 завариваний. Воздействие освежающее, легкое тонизирующее, самое позитивное.",3,6,,,,80,80,80,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
Аньси Хуан Цзиньгуй,ulun,94,1068,"Улун «Хуан Цзинь Гуй» («Золотой османтус») сделан поздней осенью 2021 г. в уезде Аньси по технологии цин сян (легкая ферментация, умеренный огонь). В сухом виде: среднего размера, сине-зеленые комочки скрученных чайных побегов. Аромат интенсивный, травянисто-цветочный. Настой прозрачный, светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с фруктовыми нотками. Аромат нежный, высокий, травянисто-цветочный. Вкус мягкий, плотный, шелковистый, сладковатый, с легкой фруктовой кислинкой и сочным послевкусием. Заваривать горячей водой (80-85°С) в фарфоровой гайвани или чайнике из пористой глины или селадона. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9-10 завариваний. Воздействие легкое расслабляющее, освежающее, самое позитивное.",2,6,,,,80,60,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Фэнхуан Улун Бай Ча,white,80,4800,"Белый чай, сделанный из побегов тайваньского культивара Улун. В сухом виде: крупные, легкие листья песочно-бурых оттенков с длинными черенками. Аромат сдержанный, травятисто-цветочный. Настой прозрачный, светло-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с нотками мяты, малинового листа и цитрусов. Аромат нежный, травянисто-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой и долгим лимонно-мятным послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Воздействие освежающее, тонизирующее.",7,6,,,80,80,,,,,,40,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Гаошань Шаньлиньси,ulun,100,3380,"Высокогорный улун «Шаньлиньси» («Ручей в еловом лесу»). В сухом виде: крупные, оливково-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат яркий, пряно-цветочный. Вкус плотный, гладкий, маслянистый, сладковатый, с фруктовой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие освежающее, легкое тонизирующее, самое позитивное.",3,6,,,,80,60,,60,,,,,,,,,100,,,,,,,,,,,100,,,,,,,,,,,
"Халькопирит, хэйча из Аньхуа (Moychay.ru, 2015), 1 кг",black,90,592,"Черный чай из Аньхуа (уезд Иян, провинция Хунань) урожая 2015 года. В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (Золотые цветы, разновидность), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. 1000-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые листики, их фрагменты и тонкие черенки. Аромат сдержанный, древесный. Настой прозрачный, красно-каштанового оттенка. Букет готового чая зрелый, древесный с нотками осенних листьев и печеных фруктов. Аромат теплый, древесный. Вкус мягкий и гладкий, сладковатый, с кислинкой сухих ягод и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Хороший выбор для повседневных чаепитий. Воздействие согревающее, мягкое тонизирующее.",5,7,,,,,40,,,,80,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,
Фэнхуан Милань,ulun,88,790,"«Аромат Медовой Орхидеи» сделан в горах Фэнхуаншань, весенний урожай 2022 года (средний огонь). В сухом виде: крупные, темно-лиловые жгутики скрученных чайных листьев с тонкими черенками. Аромат интенсивный, фруктово-древесный. Настой прозрачный, оттенка красного дерева. Букет готового чая яркий, пряно-ягодный, с цветочными, фруктовыми и бальзамическими нотками. Аромат интенсивный, пряно-ягодный. Вкус сочный, терпкий, сладковатый, с кислинкой свежих ягод и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 7 завариваний. Хороший выбор для повседневных чаепитий. Воздействие согревающее, тонизирующее.",5,5,,,,60,,80,,,60,80,,,,,,,60,,,,,,,,,,,,,,,,,,,,,
Таньян Улун Хун Ча,red,0,850,"В сухом виде: среднего размера темно-коричневые жгутики скрученных листиков и почек. Аромат интенсивный, фруктовый. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, древесно-ягодный, с медовыми, цветочными, хлебными и пряными нотками. Аромат интенсивный, фруктово-цветочный. Вкус плотный, гладкий и сладкий, чуть вяжущий, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 8-10 секунд и доведя время выдержки до 3 минут, можно заварить 6-7 раз. Отличный выбор для самых разных ситуаций – многогранный, согревающий, расслабляющий.",10,6,,60,,80,100,,40,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Хэй Чу Хао (май 2023),green,90,410,"Видеообзор с участием этого чая. Зеленый чай провинции Гуанси урожая 2023 г В сухом виде: небольшие спиральки серо-зеленых почек и их фрагменты. Аромат интенсивный, пряно-травянистый. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая яркий, многогранный, пряно-травянистый с нотками ягод и печеных каштанов. Аромат густой, пряно-ягодный. Вкус сочный, плотный, немного терпкий, сладковатый, с ягодной кислинкой и нюансами специй. Послевкусие сочное и долгое. Заваривать горячей водой (80-90°С) в гайвани или фарфоровом чайнике. Пропорция заварки к воде: 3-4 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Отличный выбор для повседневных чаепитий – яркий, многогранный, тонизирующий.",1,4,,,,,,60,,,,80,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
"Бай Е Чао Ча, 2018",ulun,94,1480,"Сделан в округе Мэйчжоу из весенних побегов сорта Байе по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат тонкий, древесно-ягодный. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, цветочно-ягодный, с пряными, цитрусовыми и ореховыми нотками. Аромат нежный, теплый, цветочно-ягодный. Вкус плотный, терпкий, сладковатый, с легкой цитрусовой горчинкой, ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,60,80,,60,,,,100,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
