creators,title,description,geoContext,minDate,maxDate,latitude,longitude
"S. Loseby, R. Häussler",Olbia,Olbia was a large fortified settlement established by Massilia on the Mediterranean coast east of the Rhône river at the end of the fourth century BC.,L’Almanarre,-330,2100,43.080833,6.1225
H. Bender,Anaunion,"An ancient place, cited: BAtlas 19 D3 Anaunion",Nanno ITL,-30,640,46.315249,11.04805
"I.E.M. Edlund Berry, A.M. Small",Aeclanum,An ancient settlement in Samnium that came to be associated with the Hirpini.,Mirabella Eclano,-330,2100,41.050302554699996,15.0050311632
"Jr., F.H. Stanley, R.C. Knapp",Contributa Iulia Ugultunia,"An ancient place, cited: BAtlas 26 D3 Contributa Iulia Ugultunia","Los Cercos de La Dehesa de Los Castillejos, Medina de las Torres",-30,640,38.3478707401,-6.39005121169
E. Bertrand,Lunna,"An ancient place, cited: BAtlas 17 D1 Lunna",near Belleville-sur-Saône,-30,640,46.094027,4.740069
"L. Quilici, S. Quilici Gigli",La Storta,A station on the Via Cassia attested in an inscription dated to A.D. 379-383.,La Storta,300,640,42.002408,12.38216
H. Bender,Teriolis,"An ancient place, cited: BAtlas 19 D2 Teriolis",Zirl,-30,2100,47.273341,11.242145
E. Bertrand,Lemincum,"An ancient place, cited: BAtlas 17 F2 Lemincum",Chambéry,-30,640,45.5666305,5.9208005
E.N. Borza,Gradec,"An ancient place, cited: BAtlas 50 B1 Gradec","Gradec, fortified settlement MAC",300,640,41.854513,22.488649
"C. Foss, S. Mitchell",*Teimioussa/Tristomon,"An ancient place, cited: BAtlas 65 C5 *Teimioussa/Tristomon",Üçağız,-330,640,36.197727,29.8482353333
"Jr., F.H. Stanley, R.C. Knapp",Tharsis,"An ancient place, cited: BAtlas 26 C4 Tharsis","Tharsis, settlement and mine",-750,640,37.5997,-7.121426
S. Mitchell,Andabalis,Andabalis was a settlement of southern Cappadocia located northeast of Tyana.,"Yeniköy, formerly Eski Andaval",-30,640,38.0394955,34.67349
J.J. Wilkes,Biatorbágy,"An ancient place, cited: BAtlas 21 A2 Biatorbágy","Biatorbágy, HUN",-30,640,47.471208,18.825224
"P. Kos, M. Šašel Kos",Poidikon,"An ancient place, cited: BAtlas 20 C2 Poidikon",Bruck an der Mur AUS,-30,640,47.410494,15.269071
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",[(al-)Hir(t)a]/Ertha?,"An ancient place, cited: BAtlas 93 A2 [(al-)Hir(t)a]/Ertha?",Hira IRQ,300,640,31.883324000000002,44.449851
"M. Pearce, P. Tozzi",[Vulturina],"An ancient place, cited: BAtlas 39 G3 [Vulturina]",Gussola,300,640,45.014349,10.34765
"J. Fossey, J. Morin",Amphissa,"An ancient place, cited: BAtlas 55 C3 Amphissa",Salona,-750,640,38.518403,22.374172
"R.W. Mathisen, H.S. Sivan",St-Jean-d’Angély,"An ancient place, cited: BAtlas 14 E3 St-Jean-d’Angély",St-Jean-d’Angély,-30,640,45.943162,-0.529507
R.B. Hitchner,*Gunela?,"An ancient place, cited: BAtlas 32 E2 *Gunela?","Henchir-Goungla, near Menzel Bourgiba",-30,640,37.165524,9.765536
"T. Sinclair, P.-L. Gatier",Charmodara,"An ancient place, cited: BAtlas 67 H1 Charmodara","Kocan, at junction of Chabina and Euphrates",-30,640,37.651125,38.764953
H. Bender,Freystadt,"An ancient place, cited: BAtlas 12 E3 Freystadt","Freystadt, Forchheim",300,640,49.199321,11.328034
R.B. Hitchner,Henchir-el-Abiod,"An ancient place, cited: BAtlas 32 F4 Henchir-el-Abiod",Henchir-el-Abiod,-30,640,35.931554,10.316765
M. Drew Bear,Ibion Tanoupeos,"An ancient place, cited: BAtlas 77 D1 Ibion Tanoupeos",Tanuf?,-30,640,27.640257,30.824444
S. Mitchell,[*Balbissa],"An ancient place, cited: BAtlas 63 F4 [*Balbissa]","Yaylaköy, formerly Valisa",300,640,38.1015395,34.6035745
"J.P. Brown, P.-L. Gatier",*Magarataricha,"An ancient place, cited: BAtlas 68 C2 *Magarataricha",Ma'ar Tarikh,300,640,35.593985000000004,36.578113
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Arest/Dagnevana,"An ancient place, cited: BAtlas 89 F2 Arest/Dagnevana",Bendimahi,300,640,38.925344,43.655172
S. Mitchell,Karakurthamamı,"An ancient place, cited: BAtlas 63 E2 Karakurthamamı","Karakurthamamı, settlement with hot springs",-330,640,39.10862,34.039843
"E.M. Meyers, J.P. Brown",Roob,Site of an important Bronze Age and Iron Age city located in the Bet She'an Valley about 5 km south of Beit She'an and 3 km west of the Jordan River.,Rehov/Tell es Sarem ISR,-30,640,32.455839,35.497814
T. Drew Bear,*Birgena,"An ancient place, cited: BAtlas 62 D3 *Birgena",Murathanlar?,-30,640,39.046379,30.185373
R.B. Hitchner,Sicca Veneria,Sicca Veneria was an important Punic and Roman city located in what is now Tunisia.,Le Kef,-330,640,36.18057,8.712204
"E.M. Meyers, J.P. Brown",Chorsia,"Site of an ancient settlement on the east coast of the Sea of Galilee (at modern Kursi) where port facilities, inscriptions, and a Byzantine monastery have been surveyed or excavated.",Kursi ISR,-30,2100,32.824024,35.649291
"R.W. Mathisen, H.S. Sivan",Ouagoriton?,"An ancient place, cited: BAtlas 14 E1 Ouagoriton?",Saulges,-330,640,47.982034,-0.406263
"M. Pearce, R. Peretto, P. Tozzi",Ariminum,Ariminum (Rimini) is a Roman colony founded on the Adriatic coast in 268 BC.,Rimini,-550,640,44.0589565,12.5631945
"J. Kunow, C. Haselgrove",Marcis?,"An ancient place, cited: BAtlas 11 B2 Marcis?",Marquise,-30,640,50.810751,1.70763
"C. Foss, G. Reger",Mylasa,"An ancient place, cited: BAtlas 61 F3 Mylasa",Milas,-550,640,37.3027506667,27.7902386667
"M. Roaf, St J. Simpson",Tell Dhahab,"An ancient place, cited: BAtlas 91 F4 Tell Dhahab",Tell Dhahab,-330,640,33.076558,44.586453
W.V. Harris,Superaequum,One of three towns of the Paeligni which possessed municipal rights.,near Castelvecchio Subequo,-750,640,42.130585,13.73065
J.J. Wilkes,Kolobaise,"An ancient place, cited: BAtlas 49 D2 Kolobaise",Treskovec MAC,-30,640,41.351447,21.562403
E.W.B. Fentress,Castellum Vanarzanense,"An ancient place, cited: BAtlas 34 D2 Castellum Vanarzanense",Ksar Tir,-30,640,36.00289,5.149438
"L. Quilici, S. Quilici Gigli",Colle Monitola,"An ancient place, cited: BAtlas 43 D2 Colle Monitola",Colle Monitola,-550,640,41.953118,12.828621
"J.P. Brown, E.M. Meyers",*Habiba,"An ancient place, cited: BAtlas 69 D3 *Habiba",Khabeb SYR,-30,640,33.01236,36.276114
"J.P. Brown, E.M. Meyers",Meser,"An ancient place, cited: BAtlas 69 B5 Meser","Meser, ISR",300,640,32.440205,35.047491
G.D. Woolf,Pocrinium?,"An ancient place, cited: BAtlas 18 A3 Pocrinium?",Digoin-sur-Loire,-330,640,46.480494,3.978186
S. Mitchell,Ano Kotradis,"An ancient place, cited: BAtlas 66 A3 Ano Kotradis","Ballık, near Kozlu yaylası",-30,640,36.530839,32.471456
E.N. Borza,Krupište,"An ancient place, cited: BAtlas 50 B1 Krupište","Krupište, fortified settlement MAC",300,640,41.875786,22.24334
"R.W. Mathisen, H.S. Sivan",*Vodollacum?,"An ancient place, cited: BAtlas 14 E4 *Vodollacum?",Bouliac,-30,640,44.814023,-0.504207
J.J. Wilkes,Remesiana,"An ancient place, cited: BAtlas 21 E6 Remesiana",Bela Palanka YUG,-30,640,43.214499000000004,22.293498
S.T. Parker,Madaba,Madaba has a long settlement history. During the Roman period the city was part of the Trajanic province of Arabia.,Madaba,-330,640,31.717693,35.794078
R.B. Hitchner,C-17-I,"An ancient place, cited: BAtlas 32 F4 C-17-I",C-17-I,-30,640,36.44217,10.375191
R.B. Hitchner,Henchir-es-Srira,"An ancient place, cited: BAtlas 33 D2 Henchir-es-Srira",Henchir-es-Srira,-30,640,35.437423,9.369095
R.B. Hitchner,Maxula,"An ancient place, cited: BAtlas 32 F3 Maxula",Radès,-330,640,36.768841,10.271569
"R.C. Knapp, F.H. Stanley, Jr.",Quinta do Trindade,"An ancient place, cited: BAtlas 26 C4 Quinta do Trindade","Quinta do Trindade, POR",-30,640,37.12373,-7.687698
C. Foss,S. Mamas,"An ancient place, cited: BAtlas 53 B2 S. Mamas",Dolmabahçe?,300,640,41.03836,28.996951
"R.C. Knapp, F.H. Stanley, Jr.",Mercablum/Merifabion,"An ancient place, cited: BAtlas 26 D5 Mercablum/Merifabion",Ruinas de Patria (Conil de la Frontera),-30,640,36.276482,-6.088556
T.W. Potter,Koudiat en Nessera,"An ancient place, cited: BAtlas 29 D2 Koudiat en Nessera",Koudiat en Nessera,-30,640,34.672821,-1.441871
"C. Foss, G. Reger",Kalithea,"An ancient place, cited: BAtlas 61 D2 Kalithea","Kalithea, on Samos GRE",300,640,37.740586,26.575298
P. Galliou,Morlaix,"An ancient place, cited: BAtlas 7 C3 Morlaix",Morlaix,-30,640,48.576519,-3.827534
D.F. Graf,Pharan,"An ancient place, cited: BAtlas 76 D4 Pharan",Feiran,-30,640,28.717525,33.609633
"M. Pearce, P. Tozzi",Pedo(na),"An ancient place, cited: BAtlas 39 A5 Pedo(na)",near Borgo S. Dalmazzo,-30,640,44.335303,7.468615
M.U. Erdosy,Magaris,"An ancient place, cited: BAtlas 5 F2 Magaris",Nagari?,-30,640,20.378459,85.994719
C. Foss,Psillion,"An ancient place, cited: BAtlas 52 F2 Psillion",Ağva,-330,640,41.133616,29.847158
E.W. Haley,Saldania,"An ancient place, cited: BAtlas 24 G2 Saldania",Alto de la Morterona (Saldaña),-550,640,42.522247,-4.73616
"P. Kos, M. Šašel Kos",Caesariana,"An ancient place, cited: BAtlas 20 E2 Caesariana",Szentkirályszabadja HUN,-30,640,47.059822,17.965908
"H.S. Sivan, R.W. Mathisen",Mediconnum,"An ancient place, cited: BAtlas 14 F1 Mediconnum","Mougon, Cm. Crouzilles",-30,640,47.11989195,0.4661931
S. Mitchell,Celenderis,An ancient city on the southern coast of Asia Minor at modern Aydıncık in Turkey's Mersin province. It was a major pottery producer and exporter during the Achaemenid period.,"Aydıncık, formerly Gilindere",-750,640,36.144259,33.323694
"J.P. Brown, E.M. Meyers",Gaulane,"An ancient place, cited: BAtlas 69 C4 Gaulane",Saham el-Jaulan SYR,-330,640,32.782257,35.937299
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Si(t)ai/Siteon Chiphas,"An ancient place, cited: BAtlas 89 C3 Si(t)ai/Siteon Chiphas",Ziyaret tepe,-2000,640,37.864169,40.989421
J.J. Wilkes,Dolno Ujno,"An ancient place, cited: BAtlas 49 E1 Dolno Ujno","Dolno Ujno, settlement and quarry BUL",-30,640,42.416337,22.524497
J.J. Wilkes,Alino,"An ancient place, cited: BAtlas 49 F1 Alino","Alino, settlement and mine BUL",-30,640,42.401956,23.3831
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",*Arkathiokerta/‘Artagigarta’/Baras/Basileon Phrourion/Ingila,"An ancient place, cited: BAtlas 89 C2 *Arkathiokerta/‘Artagigarta’/Baras/Basileon Phrourion/Ingila",Eğil,-330,640,38.2405025,40.0827385
"R.W. Mathisen, H.S. Sivan",Verdes,"An ancient place, cited: BAtlas 14 G1 Verdes",Verdes,-30,640,47.955841,1.426589
"C. Haselgrove, J. Kunow",Bazoches-les-Hautes,"An ancient place, cited: BAtlas 11 B4 Bazoches-les-Hautes",Bazoches-les-Hautes,-30,640,48.151827,1.8002609999999999
M.U. Erdosy,Pitoura,"An ancient place, cited: BAtlas 5 E3 Pitoura",Dharanikota,-30,640,16.346845,80.031192
D.J. Mattingly,Sidi Akreim,"An ancient place, cited: BAtlas 38 D1 Sidi Akreim",Sidi Akreim,-30,640,32.790153,22.420066
"C. Foss, G. Reger",Stratonikeia,"An ancient city in Caria founded by Antiochus I Soter, according to Strabo. The city had several phases, including a period of Rhodian influence, before coming under the umbrella of Roman administration. The city was elaborately embellished with monumental programs of public art and architecture.",Eskihisar,-330,640,37.3137095,28.061849
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Auci,"An ancient place, cited: BAtlas 25 E4 Auci",near Puebla del Hijar,-30,640,41.220893,-0.443911
"M. Roaf, E.J. Keall",[Akhur]/[Dihistan]?,"An ancient place, cited: BAtlas 96 C1 [Akhur]/[Dihistan]?",N R. Atrek TKM,300,640,38.014346,54.21181
M.U. Erdosy,Chaurana,"An ancient place, cited: BAtlas 6 D2 Chaurana",Khotan CHN,-30,640,37.112392,79.922825
"C. Foss, G. Reger, S. Mitchell",Hypaipa,Hypaipa or Hypaepa is an ancient city of Lydia located at the foot of Mount Aipos.,Datbey,-330,640,38.248459,27.962914
D.J. Mattingly,Cyrene,"An ancient Greek city founded in eastern Libya ca. 630 B.C., Cyrene later became part of the Roman empire (ca. 74 B.C.). The site was added to the UNESCO World Heritage List in 1982.","Ain Shahat, Grennah",-750,2100,32.8200266273,21.8565385134
A.S. Esmonde Cleary,Wycomb,"An ancient place, cited: BAtlas 8 F3 Wycomb",Wycomb,-30,640,51.884537,-1.931548
"C. Haselgrove, J. Kunow",Tabernae,"An ancient place, cited: BAtlas 11 I3 Tabernae",Rheinzabern GER,-30,640,49.119313,8.278086
D.J. Mattingly,Bir Baghira,"An ancient place, cited: BAtlas 36 B6 Bir Baghira",Bir Baghira,-30,640,25.922553,12.900578
S. Mitchell,Sasima,"An ancient place, cited: BAtlas 63 F4 Sasima",Hasanköy,-30,640,38.2298035,34.6292035
jbecker,"Coriglia, Castel Viscardo",An Etrusco-Roman settlement.,NA,-750,640,42.7753423349,12.0215283327
"P.-L. Gatier, T. Sinclair",Behyo,"An ancient place, cited: BAtlas 67 D4 Behyo","Behyo, SYR",-30,640,36.206939,36.597945
D.J. Mattingly,Mgarnes,"An ancient place, cited: BAtlas 38 C1 Mgarnes","Mgarnes, Mghernes/Ngarnes",-550,640,32.822129,21.999266
"C. Foss, S. Mitchell",Antiochia ad Maeandrum,"Antiochia ad Maeandrum was an ancient city in Caria located near Basaran, Aydin, Turkey.",Aliağaçiftliği,-330,640,37.873542,28.548284
"E.J. Keall, M. Roaf",Qal'eh Yasaqi,"An ancient place, cited: BAtlas 96 C3 Qal'eh Yasaqi",Qal'eh Yasaqi,-330,640,36.828941,54.334066
B. Isaac,Engaddai,"An ancient place, cited: BAtlas 70 G3 Engaddai",'En Gedi,-30,2100,31.4626925,35.3877485
W.V. Harris,Foruli,Foruli was a Sabine town located between Amiternum and Interocrea.,Civitatomassa,-30,640,42.353137,13.279132
C. Foss,Chelai,"An ancient place, cited: BAtlas 52 G2 Chelai",near Cebice,-330,640,41.183009,30.337495
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Tel Afar/Ad Pontem?,"An ancient place, cited: BAtlas 89 E4 Tel Afar/Ad Pontem?","Tel Afar, IRQ",-750,640,36.36904,42.437347
R.B. Hitchner,Sabzia,"An ancient place, cited: BAtlas 32 E4 Sabzia",Sidi-Abd-el-Krim,-30,640,36.286683,9.827731
"J. Fossey, J. Morin",Akyphas/Pindos,A town that was part of the tetrapolis of Doris in ancient Greece.,Pyrgos,-750,640,38.685487,22.379868
David Braund,Ad Mercurium,"An ancient place, cited: BAtlas 88 A3 Ad Mercurium",Abastumani?,-30,640,41.752369,42.784391
"I.E.M. Edlund Berry, A.M. Small",Acerina,"An ancient place, cited: BAtlas 45 C2 Acerina",La Cerina,-330,640,41.396699,15.958032
N. Purcell,Atina,Atina was a Volscian settlement located at the source of the river Melpis. Atina was located on the via Latina between Casinum and Sora.,Atina,-330,640,41.6207105927,13.7971679209
R.B. Hitchner,Henchir-Sidi-ben-Nour,"An ancient place, cited: BAtlas 32 F3 Henchir-Sidi-ben-Nour",Henchir-Sidi-ben-Nour,-30,640,36.6181,10.313763
R. Müller Wollermann,Spania,"An ancient place, cited: BAtlas 75 D3 Spania",Safaniya,300,2100,28.73639,30.800997
"C. Foss, S. Mitchell",Idebessos,Idebessos was an ancient city of Lycia.,Kozağacı,-30,640,36.554976,30.202995
David Braund,Podazovskoye,"An ancient place, cited: BAtlas 84 E1 Podazovskoye","Podazovskoye, near Rostov",-30,640,47.101812,39.428664
M. Roaf,Niriz/Narezzash?,"An ancient place, cited: BAtlas 3 F4 Niriz/Narezzash?",IRN,-550,640,29.193851,54.319643
E.N. Borza,Rakle,"An ancient place, cited: BAtlas 50 A2 Rakle","Rakle, MAC",300,640,41.426279,21.824382
S.T. Parker,Middin,"An ancient place, cited: BAtlas 71 B3 Middin",Middin,-330,640,31.118419,35.729855
T.W. Potter,Quiza Cenitana,"Quiza Cenitana was a place located on the coast of Mauretania Caesariensis. Various ancient authors refer to it by different terms - colonia (Ptolemy), municipium (Antonine Itinerary), and oppidum (Pliny the Elder).",el Bénian,-30,640,36.02993,0.241679
"J.P. Brown, E.M. Meyers",Mardocha,"An ancient place, cited: BAtlas 69 E4 Mardocha",Murduk SYR,-30,640,32.827688,36.59775
E.W.B. Fentress,Paratianis,"An ancient place, cited: BAtlas 31 G3 Paratianis",Mechta el Hadjar,-30,640,36.91671,7.156637
"M. Roaf, St J. Simpson",Tell al-Arsan,"An ancient place, cited: BAtlas 91 G5 Tell al-Arsan",Tell al-Arsan,-330,640,32.366649,45.383749
R. Müller Wollermann,Tilothis/Neiloupolis,"An ancient place, cited: BAtlas 75 E2 Tilothis/Neiloupolis",Dalas,-330,2100,29.184652,31.12046
"C. Foss, S. Mitchell",Lagbe,"An ancient place, cited: BAtlas 65 C3 Lagbe",Alifahrettin Yaylası,-330,640,37.142961,29.924947
M. Euzennat,Sala,"In and around the area where the Islamic-era cemetery of Chellah now lies in modern Rabat, Morocco, a Phoenician and Carthaginian settlement developed. The Roman colony of Sala was eventually established there.",Chellah/Rabat,-330,2100,34.006821,-6.821498
S.E. Kroll,Laclac Gaisi,"An ancient place, cited: BAtlas 90 B4 Laclac Gaisi","Laclac Gaisi, near Hoseyn Mame",300,640,36.740595,46.114411
W.V. Harris,Forum Aurelii,A settlement in Etruria situated on the Via Aurelia between Centumcellae and Cosa according to the Antonine Itinerary.,near Montalto di Castro,-330,640,42.351426,11.607969
"L. Quilici, S. Quilici Gigli",Tusculum,"Tusculum was a Latin city of the Alban Hills in central Italy. After 381 BC Tusculum became the first ""municipium cum suffragio"".",Tuscolo,-750,2100,41.798284,12.710316
E.N. Borza,Berovo,"An ancient place, cited: BAtlas 50 C1 Berovo","Berovo, MAC",-30,640,41.705235,22.85948
D. Rupp,Mandres,"An ancient place, cited: BAtlas 72 D2 Mandres","Mandres, CYX",-750,640,35.33861,33.785235
"St J. Simpson, F. Hiebert, P.L. Kohl",Bactra/Zariaspa,An ancient city of what is now northern Afghanistan. Bactra/Zariaspa (modern Balkh) was a center of Zoroastrianism.,Balkh AFG,-2000,2000,36.7679408775,66.9010967796
C. Foss,Henaton,"An ancient place, cited: BAtlas 53 A3 Henaton",N Yeşilköy,300,640,40.975888,28.830716
W.V. Harris,Ameria,"Ameria, claimed by Cato the Elder as the oldest town in Umbria, was an important center that may have gained Roman municipal status as early as 338 B.C., following the Latin War.",Amelia,-750,2100,42.557237,12.413467
S. Mitchell,[Matiane],"An ancient place, cited: BAtlas 63 F3 [Matiane]","Avcılar, formerly Maçan",300,640,38.653992,34.751328
A.G. Poulter,Sadovets,"An ancient place, cited: BAtlas 22 B5 Sadovets","Sadovets, BUL",300,640,43.307684,24.351164
T. Drew Bear,Aulutrene,"An ancient place, cited: BAtlas 62 D5 Aulutrene",Dombay Ovası,-30,640,38.07629,30.274625
E.N. Borza,Anastasioupolis,"An ancient place, cited: BAtlas 51 E2 Anastasioupolis",Amaxades,300,640,41.116182,25.075784
"R.W. Mathisen, H.S. Sivan",Levet,"An ancient place, cited: BAtlas 14 H2 Levet",Levet,-30,640,46.924185,2.407316
"R.W. Mathisen, H.S. Sivan",Ste-Gemmes-sur-Loire,"An ancient place, cited: BAtlas 14 E1 Ste-Gemmes-sur-Loire",Ste-Gemmes-sur-Loire,-30,640,47.420902,-0.556862
"E.M. Meyers, J.P. Brown",Magdala/Taricheai,"An ancient place, cited: BAtlas 69 C4 Magdala/Taricheai",Mejdel ISR,-330,640,32.81449,35.520579
M. Roaf,Chatracharta,"An ancient place, cited: BAtlas 3 H2 Chatracharta",Chardzhou? TKM,-330,640,39.06704,63.544933
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Sophanene,"An ancient place, cited: BAtlas 89 C2 Sophanene",upper R. Tigris basin immediately W Batman Su,300,640,37.85837,40.866752
P. Galliou,Caen,"An ancient place, cited: BAtlas 7 F2 Caen",Caen,-30,640,49.184162,-0.360669
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Portet,"An ancient place, cited: BAtlas 25 E2 Portet","Portet, FRA",-30,640,43.57845,-0.185092
H. Bender,Sedlec,"An ancient place, cited: BAtlas 12 H3 Sedlec","Sedlec, CZE",-30,640,49.072597,14.286546
C. Foss,Helikore/Nicaea,"Helikore/Nicaea (modern İznik, Turkey) was a Greek city of northwestern Anatolia. It was the site of the First and Second Councils of Nicaea and was the interim capital city of the Byzantine Empire between 1204 and 1261.",İznik,-550,640,40.4290936667,29.7146816667
"C. Foss, G. Reger, S. Mitchell",Astyr(i)a?,"An ancient place, cited: BAtlas 56 D2 Astyr(i)a?","Kilisetepe, Kaplıcalar",-550,640,39.586596,26.888592
"M. Šašel Kos, P. Kos",Nauportus,"An ancient place, cited: BAtlas 20 B4 Nauportus",Vrhnika SVN,-30,640,45.9680435,14.3007595
"E.J. Keall, M. Roaf",Bibi Shervan,"An ancient place, cited: BAtlas 96 C2 Bibi Shervan",Bibi Shervan,-30,640,37.223599,54.8194
P. Galliou,Mondeville,"An ancient place, cited: BAtlas 7 F2 Mondeville",Mondeville,-30,640,49.174753,-0.323558
J.J. Wilkes,Dubnica,"An ancient place, cited: BAtlas 49 D1 Dubnica","Dubnica, settlement and fort YUG",-30,640,42.555983,21.92263
A.S. Esmonde Cleary,Ashton,"An ancient place, cited: BAtlas 8 G2 Ashton",Ashton,-30,640,52.48225,-0.447624
"M. Roaf, E.J. Keall",Nisa(ia)/Parthaunisa/Mithradatkert/Shahr-ram-Peroz,"An ancient Parthian fortress containing two settlement mounds, the tells of Old and New Nisa.",near Baghir TKM,-330,640,37.937804,58.388934
T. Drew Bear,Akmonia,"An ancient place, cited: BAtlas 62 C4 Akmonia",Ahat Köy,-330,640,38.6596983333,29.7739539667
B. Isaac,Bethletepha,"An ancient place, cited: BAtlas 70 F2 Bethletepha",Beit Nattif,-330,640,31.706818,34.991895
"C. Foss, G. Reger, S. Mitchell",Teuthrania,"An ancient place, cited: BAtlas 56 E3 Teuthrania",Kalerga,-750,640,39.035223,27.054771
A.G. Poulter,Tsaravets,"An ancient place, cited: BAtlas 22 C5 Tsaravets","Tsaravets, BUL",300,640,43.058064,25.633991
W.V. Harris,Pitinum Mergens,"An ancient place, cited: BAtlas 42 D1 Pitinum Mergens",Pian di Valeria,-30,640,43.613769,12.6510415
"E.M. Meyers, J.P. Brown",Nelkomia/Neela?,"An ancient place, cited: BAtlas 69 E4 Nelkomia/Neela?",el-Mushennef SYR,-30,640,32.74287,36.775857
"H.S. Sivan, R.W. Mathisen",Leprosum,"An ancient place, cited: BAtlas 14 G2 Leprosum","Les Arènes, Cm. Levroux",-330,640,46.974116,1.6136195
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Vareia?,"An ancient place, cited: BAtlas 25 C3 Vareia?","possibly at Varia, near Logroño",-330,640,42.461895,-2.406884
W.V. Harris,Sestinum,"An ancient place, cited: BAtlas 42 C1 Sestinum",Sestino,-330,2100,43.710612,12.298883
R.B. Hitchner,(...)sinsensium,"An ancient place, cited: BAtlas 32 E4 (...)sinsensium",Henchir-Maouli,-30,640,36.220971,9.558067
"M. Roaf, St J. Simpson",[Nu'maniya],"An ancient place, cited: BAtlas 91 G5 [Nu'maniya]",Nu'maniya,300,640,32.550844,45.414124
"L. Quilici, S. Quilici Gigli",Anagnia,Anagnia was a Hernican town that sided with Rome against the Volscians and later became civitas sine suffragio.,Anagni,-750,640,41.742213,13.158962
R.B. Hitchner,Vicus Augusti?,"An ancient place, cited: BAtlas 33 F1 Vicus Augusti?",Sidi-el-Hani and N R. Sebkha?,-30,640,35.676112,10.308148
"R.W. Mathisen, H.S. Sivan",Lanuéjouls,"An ancient place, cited: BAtlas 14 H4 Lanuéjouls",Lanuéjouls,-30,640,44.425213,2.161836
R.B. Hitchner,Asadi,"An ancient place, cited: BAtlas 32 F4 Asadi",Zaouia-Sidi-Jedidi,-30,640,36.420272,10.45704
"C. Foss, S. Mitchell, G. Reger",Chryse?,"An ancient place, cited: BAtlas 56 D2 Chryse?","Mağara Tepe, near Akçay",-750,640,39.585106,26.928091
"R.W. Mathisen, H.S. Sivan",Becciacum,"An ancient place, cited: BAtlas 14 D2 Becciacum",Bessay?,300,640,46.536935,-1.152853
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Hiaspis,"An ancient place, cited: BAtlas 89 D3 Hiaspis","Yarbaşı, formerly Isfis/Hespist",300,640,37.407482,41.889894
"E.J. Keall, M. Roaf",Qal'eh Sultan Ali,"An ancient place, cited: BAtlas 96 D2 Qal'eh Sultan Ali",Qal'eh Sultan Ali,-550,640,37.207821,55.035991
J.J. Wilkes,Laktinje,"An ancient place, cited: BAtlas 49 C2 Laktinje","Laktinje, settlement and mine MAC",-30,640,41.387132,20.796813
R.B. Hitchner,Avensa,"An ancient place, cited: BAtlas 32 D3 Avensa",Bordj-Hamdouna,-30,640,36.58353,9.099738
"J. Fossey, J. Morin",Boion,"An ancient place, cited: BAtlas 55 C3 Boion",Gravia,-550,640,38.658144,22.4474125
"A. Bursche, R. Warner",Karlino,"An ancient place, cited: BAtlas 2 G3 Karlino","Karlino, formerly Körlin POL",300,640,54.033665,15.877106
R.B. Hitchner,Henchir-Manndra-el-Kedima,"An ancient place, cited: BAtlas 32 D3 Henchir-Manndra-el-Kedima",Henchir-Manndra-el-Kedima,-30,640,36.523959,9.284363
M. Drew Bear,(P)Teme,"An ancient place, cited: BAtlas 77 E3 (P)Teme",Tima,300,640,26.904908,31.444085
"M. Šašel Kos, P. Kos",Delminium,Delminium was an ancient city of Illyria and a capital of the Dalmatae.,Lib u Borčanima BOS,-330,640,43.644639,17.313894
D.J. Mattingly,Marada,"An ancient place, cited: BAtlas 37 E3 Marada",Marada,-330,640,29.232589,19.217673
C. Foss,Burtudizon,"An ancient place, cited: BAtlas 52 A2 Burtudizon",18 miles W Bergule,-30,640,41.427933,27.092423
"T. Sinclair, P.-L. Gatier",Hierapolis/Kastabala,"A city of Cilicia with Hittite origins, Hierapolis/Kastabala later became part of the Cilician satrapy of the Achaemenid Empire and, later, part of the Roman empire.",Bodrum Kalesi,-330,640,37.176408,36.1873455
R.B. Hitchner,Ksar-el-Guellal,"An ancient place, cited: BAtlas 33 C2 Ksar-el-Guellal",Ksar-el-Guellal,-30,640,35.283657,8.933123
P.O. Spann,Baria,"An ancient place, cited: BAtlas 27 D4 Baria",Villaricos,-550,640,37.245407,-1.774899
D.J. Mattingly,el-Aguz,"An ancient place, cited: None",el-Aguz,-30,640,28.308013,28.922599
"T. Sinclair, P.-L. Gatier",Mopsou(h)estia/Seleukeia pros to Pyramo,"Mopsou(h)estia/Seleukeia pros to Pyramo was an ancient settlement in Cilicia Pedias (now modern Yakapınar, Turkey).","Yakapınar, formerly Misis",-1000,2100,36.9580404953,35.6223738026
"C. Foss, S. Mitchell",Tripolis ad Maeandrum/Apollonia ad Maeandrum/Antoniopolis,"An ancient place, cited: BAtlas 65 A1 Tripolis ad Maeandrum/Apollonia ad Maeandrum/Antoniopolis",near Yenice,-330,850,38.050474,28.9608765
