name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Карамалинская сельская библиотека,"Респ Татарстан,р-н Азнакаевский,с Карамалы,ул Молодежная,д 3",53.1879252262115,54.7860485000862,"Карамалинская библиотека открыта в 1980 году. Фонд составляет 5339 книг. Количество читателей 389 , из них 89 –дети. Библиотека получает 15 изданий как на русском так и на татарском языках. Посетители знакомятся со свежей периодикой. Для читателей пожилого возраста организована услуга книгоношества на дом. Жители села Таллы Буляк , Октябрь Буляк пользуются услугами передвижки.В библиотеке для детей проводятся различные викторины, конкурсы, литературные, информационные, познавательные часы ,на которых они участвуют с большим интересом. Проводятся обзоры литературных новинок, поступивших в библиотеку.",2021-04-21T07:23:47Z,2023-03-22T11:49:31Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Базяковская сельская библиотека – филиал № 32,"Респ Татарстан,р-н Алексеевский,с Базяково,ул Федина,влд 20",49.726494,55.137065,"Количество читателей библиотеки – 143 человека, их них 38 детей, и 31 читатель от 15–30 лет.Охват населения библиотечным обслуживанием 71,9 %.Объем фонда составляет 3565., в том числе книг 2811.Проведено массовых мероприятий за 2021 год – 21.Поступило книг в 2021 году 259 шт.Посещение за год 990, в том числе на массовых мероприятий 190 человек.В библиотеке имеется компьютер с доступом в интернет.В настоящее время библиотекарем работает Баранова Татьяна Викторовна.Библиотека расположена в одном здании с сельским домом культуры. Площадь библиотеки 32,6 кв.м. , для хранения фонла 20 кв.м, для обслуживания 12,6 кв.м.",2022-03-01T05:53:00Z,2023-02-20T14:59:53Z,,,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00
Балымерская сельская библиотека,"Респ Татарстан,р-н Спасский,с Балымеры,ул Садовая,зд 27",48.964229,54.852319,"История Балымерской сельской библиотеки своими корнями уходит в далёкий 1952 год. В то время в фонде насчитывалось 818 экземпляров книг, а заведовал библиотекой Вьюговский Н. Д. До открытия сельской библиотеки в селе имелась изба-читальня. В настоящее время фонд составляет более 6 000 книг. За годы существования библиотека несколько раз меняла помещения. С 2000 года библиотека находится в здании детского образовательного учреждения, построенном в 1993 году. В настоящее время в этом здании также расположены медпункт и сельский клуб. Балымерская библиотека обслуживает сельских жителей и является информационным центром села.",2021-03-28T14:36:42Z,2023-03-24T07:48:53Z,,,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,,,13:00:00,16:30:00
Суксинская сельская библиотека – филиал № 26,"Респ Татарстан,р-н Высокогорский,с Суксу,ул Школьная,д 9А",49.120149,56.099707,"Суксинская сельская библиотека была открыта в 1956 году. В 2023 году ее услугами воспользовался 301 читатель, количество посещений – 6 116, было проведено 73 массовых мероприятия, библиотечный фонд насчитывает 7 628 экземпляров. В учреждении накоплен немалый опыт по изучению истории края, истории становления, развития и современного состояния Высокогорского района. Библиотека работает по экологической целевой программе «Природа. Экология. Литература». Действует клуб по интересам «Шигърият яратучылар». Используются инновационные формы работы: электронные викторины, видеоэкскурсии, презентации, буктрейлеры.",2021-03-30T05:14:42Z,2024-01-11T12:49:36Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,
Янгасальская сельская библиотека,"Респ Татарстан,р-н Камско-Устьинский,с Большая Янгасала,ул Центральная",48.984863,55.280185,"Янгасальская сельская библиотека основана в 1950 году. Первая библиотека находилась в здании старой мечети, занимала одну комнату. Там же находился сельский клуб. Книжный фонд составлял около 2 000 экземпляров книг. Первыми помощниками библиотекаря были активисты. Работал драматический кружок, ставились спектакли для сельчан. В 1971 году в селе построили Дом культуры, и до настоящего времени библиотека находится в этом здании. За книгами ранее ездили в Казань или получали по почте, а с 1981 года книги стали получать централизованно. В 80-х годах книжный фонд сельской библиотеки значительно вырос. Библиотека занимает 57,5 кв. м. Для хранения книжного фонда – 27,5 кв. м, а для обслуживания читателей – 30,0 кв. м. Библиотека обслуживает деревни Янгасала и Шапкино. В Шапкино – передвижная библиотека. Учреждение работает в тесном контакте с сельским поселением, с Домом культуры, со школой. Большое внимание уделяется патриотическому воспитанию детей. В план работы включено много мероприятий по экологии. Экскурсии по местным родникам вошли в традицию. Со слов старожилов села написаны истории родников. На 1 января 2020 года книжный фонд составляет 6 931 экземпляров книг, количество читателей – 246 человек.",2021-08-18T06:25:12Z,2023-02-21T09:19:57Z,09:00:00,16:00:00,08:00:00,16:00:00,09:00:00,16:00:00,08:00:00,16:00:00,09:00:00,16:00:00,,,,
Арская центральная библиотека,"Респ Татарстан,р-н Арский,г Арск,ул Банковская,д 2а",49.878803,56.092481,"Арская районная биб­лиотека открылась в 1934 году. В те годы она распо­лагалась в доме № 2 на Советской площади. Заве­дующей библиотекой была назначена Пет­рова. В сентябре 1938 года заведующей библиотекой была назначена бывшая учительница Екатерина Барышева. В 1986 году директором централизованной библио­течной системы был назна­чен Ринат Гадельшин, окон­чивший библиотечное отде­ление Казанского государ­ственного института культу­ры. В 1994 году директором Арской ЦБС стала Любовь Михайловна Осина, кото­рая ранее работала заведующей методико-библиографическим отде­лом. С 2002 года директором Арской ЦБС является Фазылова Лилия Рафиковна. В 2019 году библиотека стала обладателем гранта в рамках Национального проекта «Культура». 28 августа состоялось торжественное открытие виртуального концертного зала с участием Министра культуры Республики Татарстан И. Х. Аюповой и главы Арского муниципального района И. Г. Нуриева.",2016-11-11T12:15:33Z,2023-03-01T11:39:48Z,,,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,17:00:00,09:00:00,17:00:00
Измайловская сельская библиотека – филиал № 17,"Респ Татарстан,р-н Бавлинский,д Измайлово,ул Первомайская,д 17А",53.2976885383364,54.1702167357624,"Измайловская изба-читальня была открыта в 1933 г. В 1950–1958 гг. заведовал библиотекой Потапов Владимир. В 1972–1974 гг. – Байтерикова Зарима. В последующие годы в библиотеке работали: Исламгулова Т., Араптанова В. А., Макарова И. В., Тахаутдинова Е. В. В 1986 г. библиотеку перевели в д. Дмитриевка. До 2018 г. в ней работала Ильдерова Т. М. С 2018 года библиотека переведена в село Измайловка. В настоящее время она является культурным центром деревни. Фонд составляет 3 905 экземпляров, количество читателей – 185 человек. Библиотека обеспечивает свободный доступ читателей к информации. Приоритетными направлениями работы являются краеведение, нравственное, экологическое просвещение, пропаганда здорового образа жизни. Ведется содержательная работа по возрождению и сохранению обычаев и традиций народов. Совместно с клубом проводятся фольклорные вечера, посиделки.",2021-04-27T07:52:40Z,2023-02-21T11:35:35Z,,,09:00:00,12:00:00,09:00:00,12:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,09:00:00,12:00:00
Старо-Юмьинская сельская библиотека – филиал № 36,"Респ Татарстан,р-н Кукморский,д Старая Юмья,ул Центральная,д 87А",50.7213346819051,56.1539397469337,"Старо-Юмьинская сельская библиотека была основана в 1979 году. Открыла ее Т. В. Рамазанова. Расположена в здании клуба. Количество читателей – 645 человек. Книжный фонд – 7 808 экземпляров, в том числе на русском языке – 6 656, на удмуртском – 1 124, на татарском – 25, на иностранном – 3. Книговыдача составляет 12 520 экземпляров, количество посещений – 8 455. Библиотека отмечает все календарные и знаменательные даты путем наглядной агитации: оформляет книжные выставки, стенды, папки, альбомы, проводит беседы, викторины, конкурсы чтецов. Совместно с учителями школы проводятся классные часы, экскурсии, праздничные программы. При участии работников Дома культуры – литературно-музыкальные вечера, конкурсы, фольклорные праздники, спектакли.",2021-04-01T12:53:03Z,2023-01-27T07:48:07Z,,,12:00:00,21:00:00,12:00:00,21:00:00,18:00:00,21:00:00,12:00:00,21:00:00,18:00:00,22:00:00,18:00:00,22:00:00
Смаильская библиотека-филиал № 24,"Респ Татарстан,р-н Балтасинский,д Смаиль,ул Баумана,зд 50",50.448434,56.472993,"История Смаильской сельской библиотеки насчитывает более 80 лет. Красный уголок был образован в 1933 году на базе дома Шафик-муллы. Первая библиотека в деревне Смаиль была открыта 1 августа 1940 года. Первым библиотекарем был односельчанин Герой Советского Союза Гайфутдин Гильмутдинов. В 1967 году библиотека переехала в новое здание Дома культуры.В рамках реализации мероприятий долгосрочной целевой программы «Развитие библиотечного дела в Республике Татарстан на 2009–2014 годы и на перспективу до 2020 года» Смаильская сельская библиотека оснащена компьютером, имеет выход в интернет.По состоянию на 01.01.2021 фонд 16 281 единицу, число посетителей – 5 389 человек.Библиотекарь ведет активную деятельность по продвижению книг и чтения. Для разных категорий организовываются тематические мероприятия, квест-игры и встречи с интересными людьми.",2021-04-01T10:59:37Z,2023-02-22T08:35:09Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,
"Зиреклинская сельская библиотека, филиал № 4","Респ Татарстан,р-н Новошешминский,с Ерыклы,ул Ленина,д 53",51.419702,55.176635,"Зиреклинская сельская библиотека основана в 1932 году, ее книжный фонд насчитывал несколько десятков книг и газет.Сегодня библиотека обслуживает село Зиреклы с количеством жителей 652 человека. Из них 612 пользователей. Книжный фонд насчитывает 12 454 экземпляра книг, 7 745 из которых на русском, 4 695 на татарском, 10 на английском, 4 на марийском языке. Фонд располагает 335 экземплярами брошюр, 771 экземпляром журналов. Библиотека является культурно-просветительским и информационным центром села. Здесь проводятся различные мероприятия, организуются мастер-классы, буккроссинг, книжные выставки. Пользователям предоставляются онлайн-услуги, регистрация, виртуальная справка и абонемент.",2021-11-24T13:57:33Z,2023-02-03T12:33:58Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,08:00:00,14:00:00,,
Кобяковская сельская библиотека – филиал № 8,"Респ Татарстан,р-н Пестречинский,с Кобяково,ул Новая,д 4",49.826459,55.910513,"Библиотеку в селе Кобяково открыли 1 марта 1991 года. Книги были переданы из закрывшейся библиотеки в с. Аркатово.Книжный фонд насчитывает 4 887 книг. Посещений – 4 317. Книговыдача – 6 034 экземпляра.Кобяковская сельская библиотека является неотъемлемой и самой значимой частью социальной структуры поселения. Она находится в одном здании со школой и сельсоветом – в шаговой доступности для населения. Это площадка для реализации творческого, профессионального, образовательного, культурного потенциала пользователя. Совместно с сельским Домом культуры она проводит различные тематические, литературно-музыкальные, исторические мероприятия, а также принимает участие во многих региональных, всероссийских и международных конкурсах и акциях.",2022-05-31T10:28:50Z,2023-01-31T13:40:23Z,09:00:00,12:00:00,13:00:00,16:00:00,09:00:00,12:00:00,13:00:00,16:00:00,09:00:00,12:00:00,,,,
Янгуловская библиотека – филиал № 29,"Респ Татарстан,р-н Балтасинский,с Янгулово,ул Дружбы,д 2",50.397589,56.411715,"В 1937 году в деревне Янгулово на втором этаже бывшего здания мечети открывается читальный зал. Здесь обучали жителей села грамоте, проводили вечера для молодежи. Первой ласточкой просветительства в селе была Джамиля Гильмутдинова. В 40-е годы в детском доме Янгулово воспитывались 250 детей, а в школе обучались 700 учеников. Всех детей нужно было заинтересовать чтением художественной литературы. В состав Янгуловского сельсовета входили деревни Старый Кушкет и Алан. Нужно было успевать работать с населением трех деревень. По состоянию на 01.01.2021 фонд составляет 18 519 единиц, число посетителей – 12 169 человек.Сегодня библиотека это не только место для чтения, здесь проходят тематические вечера и встречи с интересными людьми, различные конкурсно-игровые мероприятия для детей. Библиотекарь активно работает с пожилыми читателями, обслуживая их на дому.",2021-04-01T07:06:49Z,2023-02-22T06:25:03Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,
Екатериновская сельская библиотека-филиал № 3,"Респ Татарстан,р-н Пестречинский,с Екатериновка,ул Школьная,д 1",49.8294445780487,55.6515175311256,"Библиотека была основана в августе 1946 г. В структуре библиотеки – абонемент и читальный зал. Она оснащена компьютерным оборудованием, копировально-множительной техникой. Обслуживает население Екатериновского сельского поселения (Екатериновка, Средние Девлизери, Верхние Девлизери, Нептун, Александровка), на территории которого проживают 233 человека, 167 человек являются постоянными читателями библиотеки. Объем библиотечного фонда составляет 4 046 экземпляров книг и журналов. Количество посещений – 3 455, книговыдача – 6 447 экземпляров. Ежегодно фонд пополняется новыми книгами и журналами. В библиотеке ведется активная работа по патриотическому, духовно-нравственному, экологическому, эстетическому воспитанию. Большое внимание уделяется краеведческой и волонтерской работе. Основные группы читателей – дети, подростки, работающая и служащая молодежь, люди с ограниченными возможностями здоровья, домохозяйки, пенсионеры. Почти ежедневно здесь проходят культурно-массовые мероприятия. Библиотека проводит краеведческие уроки, викторины, встречи с тружениками тыла и др. Ведется альбом «История Екатериновки». Работает клубное формирование «Сад-палисад».",2022-05-30T11:12:08Z,2023-02-28T07:05:27Z,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,,
Дигитлинская сельская библиотека – филиал № 12,"Респ Татарстан,р-н Мамадышский,с Дигитли,ул Центральная,д 13",51.041214,55.590027,"В августе 1954 года в селе Дигитли была открыта библиотека в пристроенном здании к сельскому клубу. Первым библиотекарем была Коробова Таисия. Книжный фонд составлял 165 книг. Библиотека обслуживала три населенных пункта: Дигитли, Букени, Елабужский поселок. На сегодняшний день книжный фонд составляет 9 155 экземпляров книг, читателей – 63. В библиотеке широко пропагандируется художественная литература. К юбилеям писателей оформляются книжные выставки, стенды, библиографические обзоры, проводятся конкурсы чтецов, литературно-музыкальные вечера. Сельский филиал оказывает услуги широкой аудитории, стремится соответствовать ожиданиям сельчан, является центром общественной и культурной жизни жителей села.",2021-04-22T12:16:45Z,2023-03-02T08:51:05Z,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,18:00:00,21:45:00,,
Рунгинская сельская библиотека – филиал № 28,"Респ Татарстан,р-н Буинский,с Рунга,ул Советская,д 6",48.154227,54.951467,"В 1927 году при волостной конторе была открыта изба-читальня. Первым библиотекарем был Матросов Филипп Александрович. В деревне в 1958–1960 годы построили сельский клуб. В одной из комнат сельского клуба расположилась библиотека. В то время в ее фонде насчитывалось 1 000 книг. В настоящее время книжный фонд составляет 8 960 экземпляров, посещаемость – 12 700. Рунгинская сельская библиотека обслуживает более 700 читателей дошкольного, младшего, среднего и старшего школьного возраста, а также взрослое население. Для взрослых читателей представлена литература по отраслям знаний, популярная литература, русская и зарубежная классика, газеты и журналы на русском, татарском и чувашском языках. В библиотеке проводятся беседы, читательские конференции, литературные вечера, громкие чтения, информационные часы, викторины, оформляются книжные выставки, посвященные юбилейным датам и знаменательным событиям. Рунгинская сельская библиотека работает в режиме поиска не только информации для читателей, но и новых форматов мероприятий, способствующих привлечению в них читателей и организации досуга.",2021-04-09T11:12:52Z,2023-02-14T08:01:56Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00
Бугульминская библиотека – филиал № 5,"Респ Татарстан,р-н Бугульминский,г Бугульма,ул Михаила Тухачевского,д 2",52.805586,54.528258,"Библиотека-филиал № 5 была основана в январе 1990 года, располагалась в здании управления производственного объединения «Сельхозтехника». Возглавила филиал Таглия Хасановна Идиятуллина. В феврале 2002 года библиотека переехала в здание Дома культуры имени 14 павших. С 2017 года находится в здании на улице М. Тухачевского. В настоящее время читателями библиотеки являются более 1 500 человек (в том числе 328 детей). Количество посещений – 14 735, книговыдача – 23 799 экземпляров. Книжный фонд на 1 января 2021 года – 5 070 экземпляров. Сотрудники библиотеки проводят интересные и информативные мероприятия: обзоры, выставки, мастер-классы, акции, флешмобы и др.",2021-04-07T05:20:19Z,2023-09-07T06:10:48Z,10:00:00,18:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,10:00:00,18:00:00,,
Тимершикская сельская библиотека,"Респ Татарстан,р-н Сабинский,с Тимершик,ул Пионерская,зд 19а",50.350158,56.049822,"Тимершикская библиотека начала работать в 1969 году, а в 2015 году переехала в новое здание – многофункциональный центр. В фонде насчитывается 8 834 книги – любую из них можно взять домой и прочесть. Тимершикская библиотека – это важное информационное, культурно-просветительское и образовательное учреждение деревни. Сотрудники находятся в постоянном поиске новых форм и методов работы с читателями, отвечающих современным требованиям. Для привлечения пользователей и удовлетворения их запросов библиотека использует самые разные формы работы. Большую роль в обслуживании играют тематические выставки.",2022-03-03T10:49:07Z,2023-03-21T06:20:04Z,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,13:00:00,22:00:00,,
Ислейтарская сельская библиотека,"Респ Татарстан,р-н Атнинский,с Ислейтар,ул Колхозная,д 7",49.157771,56.3221,"В селе Ислейтар первая библиотека открылась в 1993 году, она размещалась в маленьком доме. В 1983 году построили новое здание клуба, в котором для библиотеки было выделено помещение площадью 36 кв. м. В настоящее время библиотека находится в здании сельского клуба. Она обслуживает жителей села Ислейтар и Новая Береска. Книжный фонд насчитывает свыше 6 000 экземпляров книг. Ежегодно услугами библиотеки пользуются около 200 пользователей. При библиотеке действуют 2 библиотечных пункта и ведет активную деятельность клуб по интересам для детей. Для читателей проводятся викторины, конференции, книжные выставки, обзоры, оформляются стенды.Библиотека на протяжении многих лет ведет большую работу по привлечению населения к чтению художественной литературы, газет и журналов, пропагандирует средства массовой информации. Читатели могут найти здесь ответы на интересующие их вопросы. В настоящее время библиотека – надежная информационная база для посетителей.",2022-05-31T17:44:41Z,2023-08-23T13:14:33Z,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,,
Ключи-Сапская сельская библиотека,"Респ Татарстан,р-н Атнинский,с Ключи-Сап,ул Тукая,д 70",49.427193,56.419806,"В деревне в 1938 году была изба-читальня. Фонд был совсем маленьким, но здесь активно собиралось и старшее поколение, и молодежь. Устраивали громкие чтения книг и газет. В настоящее время библиотека находится в здании начальной школы, обслуживает жителей сел Ключи-Сап и Чембулат. Книжный фонд насчитывает свыше 8 000 экземпляров. Ежегодно услугами библиотеки пользуется около 284 человек. При учреждении действует один библиотечный пункт и ведет активную деятельность клуб по интересам для женщин «Сердәш». Организуются книжные выставки разных форм, проводятся разные мероприятия. Также библиотека активно практикует индивидуальные беседы – рекомендации книг на актуальные темы как для родителей, так и для детей.",2021-06-03T14:45:02Z,2023-08-18T06:02:50Z,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,,
Шихаздинская сельская библиотека – филиал № 23,"Респ Татарстан,р-н Пестречинский,д Шихазда,ул Центральная,д 41",49.576287,55.793364,"Шихаздинская сельская библиотека была основана в 1939 году.Книжный фонд насчитывает 6 420 экземпляров. Количество читателей – 95 человек. Количество посещений – 1 127.Библиотека оснащена компьютером, принтером, есть доступ к интернету. В массовой работе с читателями применяются литературные конкурсы, викторины, презентации книг, экологические игры, спортивные праздники, конкурсы рисунков, библиографические уроки, устные журналы, уроки мужества, классные часы на различные темы. Особенное внимание уделяется работе с социально незащищенными людьми, ветеранами.Практикуется индивидуальное обслуживание инвалидов в библиотеке и на дому. Нуждающимся книги доставляются домой.",2022-05-31T10:16:05Z,2023-02-01T11:25:45Z,13:00:00,16:00:00,13:00:00,16:00:00,13:00:00,16:00:00,13:00:00,16:00:00,13:00:00,16:00:00,13:00:00,16:00:00,,
Большеменгерская сельская библиотека,"Респ Татарстан,р-н Атнинский,с Большой Менгер,ул Советская,д 11",49.5744159153442,56.2374708999299,"Село Большой Менгер известен в истории. Оно основано еще в период Казанского ханства. В истории сохранилась память о купцах живших в селе. История библиотеки связано с ними. В 1920 году один из таких купцов Гатаулла Салимжанов выделил в своем доме комнату и его сын Махмут стал выдавать жителям села книги купленные на свои средства. В 1975 году в селе Большой Менгер было построено двухэтажное здание дома культуры. С тех пор библиотека находится на втором этаже этого здания. Книжный фонд библиотеки насчитывает свыше 9 тысяч экземпляров книг. Ежегодно услугами библиотеки пользуются свыше 700 пользователей. В библиотеке установлены компьютеры, есть доступ к интернету. Гордостью библиотеки является клуб ветеранов «Асылташ». Большеменгерская сельская библиотека – это местный центр информации, место общения, учреждение собирающее и хранящее произведения печати, историю села.",2022-04-04T11:57:21Z,2022-12-26T12:46:48Z,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,,
Муслюмкинская сельская библиотека – филиал № 18,"Респ Татарстан,р-н Чистопольский,с Муслюмкино,ул Пионерская,влд 10",50.60175,55.197451,"Муслюмкинская сельская библиотека-филиал № 18 основана 1936 году. Библиотека находится в здании Дома культуры. С 1947 года работал ветеран Великой Отечественной войны Низамов Г. Г. С 1959 по 1984 годы оказывала библиотечные услуги Файзутдинова М. Э. Она проводила много тематических конференций, вела большую общественную работу: была агитатором, занималось пропагандой идей и решений съездов партий и комсомола, перед населением читала доклады. С 2021 года руководит библиотекой методист Хасаншина Г. Библиотека сегодня:фонд – 12 740 экз.;число читателей – 528 чел.;количество посещений – 7 679;книговыдача – 12 544 экз.",2021-03-31T11:17:57Z,2023-01-31T08:25:33Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,15:00:00,,
Актюбинская поселковая библиотека,"Респ Татарстан,р-н Азнакаевский,пгт Актюбинский,ул Лесная,зд 17А",52.807572661377,54.8165419456018,"Актюбинская поселковая библиотека была основана 1 июля 1960 года, в настоящее время обслуживает 2 550 читателей, из них 1 144 – читатели детского абонемента. Фонд насчитывает 22 100 экземпляров, из них детский фонд – 9 527 экземпляров. Библиотека является центром информационно-культурной жизни поселка, живо откликается на все актуальные события, ведет работу по всем направлениям библиотечной деятельности. За год проводится более 40 мероприятий: литературно-музыкальные вечера, читательские конференции, часы мужества, конкурсы, познавательные часы, дни информации, громкие чтения, часы периодики, библиотечные уроки, недели детской и юношеской книги.",2021-03-30T08:41:43Z,2023-09-01T14:41:42Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,10:00:00,17:00:00,,
Татарско-Дымская сельская библиотека – филиал № 28,"Респ Татарстан,р-н Бугульминский,с Татарская Дымская,ул Советская,д 65А",52.958336,54.346722,"Библиотека была открыта 2 октября 1942 г. в здании сельсовета. В феврале 1961 г. построили новое здание для библиотеки. В 1989 г. она переехала в пристрой сельского клуба, где находится в настоящее время. Филиал № 28 обслуживает 506 жителей с. Татарская Дымская, в том числе 80 детей. Количество посещений – 4 264, книговыдача – 10 259 экземпляров, в т. ч. детской литературы – 2 316 экземпляров (по итогам 2020 года). Книжный фонд – 13 352 экземпляра. Основные направления деятельности учреждения: краеведение, экологическое просвещение, работа с комплексом литературы о здоровом образе жизни молодежи. Библиотека сотрудничает с сельским Домом культуры, школой, детским садом. Работает творческая студия «Талисман» для детей. Частыми гостями являются писатели Бугульминского творческого литературного объединения «Моңсар».",2021-04-07T13:57:54Z,2023-08-29T09:32:59Z,,,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00
Октябрьская сельская библиотека – филиал № 11,"Респ Татарстан,р-н Аксубаевский,с Культура,ул Садовая,д 4",50.597051,54.703197,"Год основания библиотеки – 1930-й. Книжный фонд составляет 3 794 экземпляра, количество читателей – 190 человек.Октябрьская сельская библиотека открылась при начальной школе. Библиотекарем работала Шнырева. До 1980 года библиотекой руководила Кириллова Клара Гавриловна. С 1980 по 1996 год работала Николаева Валентина Васильевна. С августа 1996 года работала Александрова Надежда Николаевна. В 1990 году библиотека переехала в новое здание комплекса. В настоящее время библиотекарем работает Касьянова Ольга Ивановна.Октябрьская сельская библиотека обслуживает жителей четырех населенных пунктов: поселка Октябрь, поселка Культура, поселка III Интернационал. Организовано обслуживание читателей на дому, один раз в месяц. Для пенсионеров, инвалидов и домохозяек организована работа книгоношей. Читатели библиотеки участвуют в районных конкурсах.",2021-04-29T08:33:05Z,2023-01-30T15:23:14Z,,,08:00:00,15:00:00,,,08:00:00,15:00:00,,,,,,
Салдакаевская сельская библиотека,"Респ Татарстан,р-н Нурлатский,д Салдакаево,ул Центральная,зд 18",50.578528,54.537076,"Первая изба-читальня в деревне Салдакаево была открыта в 1930 году. В 2018 году построили Дом культуры, и библиотека сейчас размещается в этом здании, занимая помещение площадью 22 кв. м. Фонд включает 6 253 экземпляра книг, количество читателей – 491 человек, книговыдача – 7 911 экземпляров.В библиотеке проходят обзоры книг, мастер-классы, познавательно-игровые программы, встречи с местными поэтессами, открытые микрофоны, литературно-музыкальные вечера, книжные выставки, литературные чтения, беседы, викторины. Приоритетным направлением деятельности на сегодняшний день является внедрение информационных технологий, способствующих созданию комфортных условий для работы и повышению качества предоставляемых услуг, формированию современного имиджа библиотеки.",2022-03-14T13:57:58Z,2023-10-18T10:57:36Z,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,,,,
