language,glottocode,latitude,longitude,value
Abé,abee1242,5.59682,-4.38497,present
Māngarongaro,penr1237,-9.082238,-157.922908,present
Mizo,lush1249,22.6138,92.6247,present
Old English (ca. 450-1100),olde1238,51.06,-1.31,present
Filipino,fili1244,12.265,123.464,present
Koyra Chiini Songhay,koyr1240,16.192,-3.73962,present
Paasaal,paas1238,10.2004,-1.8048,present
Furu,furu1242,4.485,20.6448,present
Sisiqa,sisi1250,-7,156.83,present
Wala,wala1266,-8.81936,160.741,present
Zuni,zuni1245,35.0056,-108.782,present
Arta,arta1239,16.4185,121.656,present
Yaqui,yaqu1251,29.9446,-110.681,present
Ma'anyan,maan1238,-2.1239,115.092,present
Sanaani Arabic,sana1295,15.6552,44.8412,present
Meta',meta1238,5.88942,9.87416,present
Emberá-Chamí,embe1262,4.8791,-76.0749,present
Keerak,kera1248,12.3652,-16.6857,present
Axamb,axam1237,-16.4838,167.707,present
Crow,crow1244,45.368,-107.874,present
Saramaccan,sara1340,4.54729,-54.0238,present
Kamba (Kenya),kamb1297,-1.60827,37.9532,present
Yemsa,yems1235,7.79821,37.4412,present
Yapese,yape1248,9.55811,138.125,present
Sukuma,suku1261,-3.16082,32.8765,present
Magdalena Peñasco Mixtec,magd1235,17.2837,-97.5413,present
Bamun,bamu1253,5.49017,10.8477,present
Wayuu,wayu1243,11.395566,-72.199791,present
Anufo,anuf1239,10.2839,0.56021,present
Baga Koga,baga1273,10.1286,-13.947,present
Tetum,tetu1245,-9.11217,125.528,present
Nocte Naga,noct1238,27.152,95.3903,present
Balinese,bali1278,-8.35714,115.075,present
Lokono,araw1276,5.64295,-56.9243,present
Ilongot,ilon1239,16.3785,121.547,present
Central Dusun,cent2100,6.02998,116.681,present
Mapudungun,mapu1245,-38.7392,-71.277,present
Tempasuk Dusun,temp1235,6.36389,116.545,present
Sherbro,sher1258,7.77585,-12.7405,present
Western Bukidnon Manobo,west2555,7.6682,124.825,present
Tangam,tang1377,28.95,94.98,present
Mato,mato1252,-5.91639,146.859,present
Kawi,kawi1241,-7,111,present
Awa (Papua New Guinea),awap1236,-6.65534,145.714,present
Cowlitz,cowl1242,46.4167,-122.917,present
Modern Hebrew,hebr1245,31.1056,35.0179,present
Bunan,gahr1239,32.2168,77.9596,present
Rapoisi,rapo1238,-5.78724,154.834,present
Timne,timn1235,8.90294,-12.3331,present
Mang,mang1378,21.4305,102.133,present
Western Frisian,west2354,53.143,5.86091,present
Coeur d'Alene,coeu1236,47.2958,-116.715,present
Hoava,hoav1238,-8.19679,157.595,present
Odia,oriy1255,21,85,present
Waya (Western Fijian),waya1268,-17.294682,177.123396,present
Mori Atas,mori1269,-2.2555,121.035,present
Ghari,ghar1239,-9.4791,159.917,present
Itzá,itza1241,17.0269,-89.8734,present
Chiga,chig1238,-1.04387,29.9122,present
Vaeakau-Taumako,pile1238,-10.173335,166.247188,present
Modern Greek,mode1248,38.36,23.13,present
Mandinka,mand1436,12.8165233333,-15.6539466667,present
Pima Bajo,pima1248,28.654,-108.326,present
Tiri-Mea,tiri1258,-21.8147,165.792,present
Siar-Lak,siar1238,-4.62059,152.892,present
Tiruray,tiru1241,6.77321,124.127,present
Alamblak,alam1246,-4.66307,143.316,present
Bora,bora1263,-2.000259,-72.257066,present
Central Aymara,cent2142,-17,-68.5,present
Notsi,nots1237,-3.0557,151.661,present
Timugon Murut,timu1262,5.1796,115.826,present
Neo-Mandaic,nucl1706,31.3443,48.8128,present
Maba (Chad),maba1277,12.89147,20.8889,present
Alyawarr,alya1239,-21.0427,136.835,present
Waropen,waro1242,-2.31142,136.633,present
Mende (Sierra Leone),mend1266,7.90935,-10.9926,present
Bwatoo,bwat1240,-21.3777,165.076,present
Mbara (Chad),mbar1260,10.91,15.54,present
Yurok,yuro1248,41.3262,-123.824,present
Plautdietsch,plau1238,49.578028,-109.353868,present
Khams Tibetan,kham1282,31.9313,91.7062,present
Apinayé,apin1244,-6.10774,-47.6315,present
Tiefo-Nyafogo-Numudara,tief1244,10.85,-4.45,present
Rapanui,rapa1244,-27.113,-109.342,present
Guruntum-Mbaaru,guru1271,9.87332,10.162,present
Jambi Malay,jamb1236,-2.6469,103.13,present
Marovo,maro1244,-8.37943,157.747,present
Ngiyambaa,wang1291,-30.6481,146.18,present
Waigeo,waig1244,-0.17957,130.917,present
Southern Haida,sout2956,53.2616,-132.008,present
Oroha,oroh1237,-9.7386,161.513,present
Yakan,yaka1277,6.531023,122.021729,present
