country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
France,1895,7312,RONGÈRES,228,138,161,46.294,3.45,"The hoard was found in a broken ceramic vessel, which was recovered in fragments and comprised 228 denarii. Part of the hoard (estimated at 58 coins) was sold but the landowner kept 200 or 201 denarii from Nero to Marcus Aurelius.",NA,II century
Slovenia,1910,8965,ŠENTJUR PRI CELJU,110,161,180,46.218,15.387,110 denarii: Vespasian - Marcus Aurelius (AD 161-180). Dispersed.,NA,II century
Germany,1845,17202,MINDEN 1845,4,103,111,52.300416,8.916395,"Four denarii (Vespasian - Trajan), allegedly found in 1845 in or around Minden. It is not impossible that these belonged to the Minden I find, made in 1844.",NA,II century
Belgium,1876,6115,ACOZ,150,138,161,50.359,4.534,"150 coins, of which 10 sestertii: Nero - Antoninus Pius (AD 138-161).",NA,II century
France,1837,5784,LA HAYE-MALHERBE 1837,60,176,180,49.22299,1.065632,"The hoard comprised a 'vessel containing 60 aurei, of which 17 were bought by the Cabinet des Médailles and 2 by the Musée de Rouen, although neither acquisition can be found today.'",NA,II century
France,1875,7068,SAINT-MARD,30,138,161,49.041,2.702,The hoard comprised a broken ceramic vessel containing 30 bronze coins of Antoninus Pius. A bronze bell was found at the same findspot.,NA,II century
Poland,1889,16203,WARSAW,183,161,180,52.241156,21.017221,Hoard of 183 denarii: Nero - Marcus Aurelius (AD 161-180).,Mr. N. Minski (1889),II century
Hungary,1950,2847,SZEMELY,129,157,165,46.008,18.326,129 bronze coins (1 provincial) unknown denomination: Vespasian - Antoninus Pius (AD 157-158),NA,II century
Switzerland,2019,16175,PRATTELN BL 2019,304,181,182,47.5099,7.6959,"A hoard of 304 silver coins (303 denarii and 1 drachm), ranging from Nero to Commodus, found in summer 2019 (with 6 additional coins found in 2020) on the Adlerberg, near Pratteln.",Archäologie Baselland,II century
Lithuania,1935,15445,ALGIMANTAI,35,180,192,55.259146,23.505339,Hoard of 35 Roman imperial bronzes: Antoninus Pius - Commodus (AD 180-192).,"M.K. Ciurlionis National Museum of Art, Kaunas, Lithuania",II century
Ukraine,2020,18627,KHMELIVKA,63,194,195,51.249944599302,27.680927316092,63 denarii found by metal detecting: Vespasian - Septimius Severus (AD 194-195).,"Sold; Local museum Olevsk, Ukraine (3 coins)",II century
Egypt,1923,5226,TELL SAKHA A 35,299,114,117,31.08,30.94,"Hoard bought by E.T. Newell in Cairo in Dec. 1923, found near Sakha. It comprised 299 coins: 33 Greek silver coins from the 2nd and 1st c. BC, 261 denarii (Nero to Trajan) and 5 provincial silver issues of Trajan (one Arabian drachm; three drachms of Cyrenaica and one hemidrachm of Cyrenaica).",NA,II century
"England, United Kingdom",1977,2353,WALTHAM ST. LAWRENCE,198,141,161,51.48616,-0.83482841,"The hoard of 175 gold and silver Iron Age coins, and 23 Roman denarii, ranging from from c. 50 BC to the latter half of the second century AD, uncovered on a field at Waltham St. Lawrence.",British Museum (part),II century
France,1966,8725,ANNECY 1966,199,191,191,45.912,6.121,"(c. 215) 199 bronze coins: 194 sestertii, 5 dupondii: Vespasian - Commodus (AD 191).",NA,II century
Georgia,1946,16042,MTSKHETA – BAGINETI 1946 2,8,138,161,41.838785,44.709436,"Four gold coins found in a stone sarcophagus during excavations: Vespasian, Titus, Hadrian 2. Together were found four denarii: Augustus, Trajan, Hadrian, Faustina I. Together were found gold and silver jewellery, vessels, glass objects.","National Museum of Georgia, Tbilisi",II century
Spain,1900,12889,LA POLONIA,30,140,144,37.7036,-4.5002,30 denarii: Augustus - Antoninus Pius (AD 140-144). Found near the Roman villa.,NA,II century
Netherlands,2004,9994,RAALTE 2004 2,7,176,176,52.383,6.272,"7 denarii, ending with Marcus Aurelius AD 176. No further information.",NA,II century
Romania,1910,12026,DĂENI 1910-1911,20,138,161,44.845,28.131,Unknown number of initial coins. 20 pieces - unknown metal - are kept in the Coin Room of the Institute of Archaeology in Bucharest: Trajan - Antoninus Pius (Ad 138-161).,"Coin Room of the Institute of Archaeology, Bucharest, Romania",II century
Romania,1934,2592,MERA,19,139,139,45.767545,26.97394,The hoard comprised a total of 22 denarii dating from the Republic to Antoninus Pius. There are no further details about the structure of the hoard.,"National History Museum, Bucharest, Romania (22 coins)",II century
"Scotland, United Kingdom",1851,1124,PORTMOAK,600,196,197,56.1926,-3.3117,"Upwards of 600 Roman denarii were found in 1851 in a field that was formerly a deep bog. The coins were all lying close together as if they had been enclosd in a bag. Also found at the same spot were an iron sword and an imperfect silver ornament thought to have been the crest of a helmet. A detailed account of 104 coins is given in 1852 and a further 26, found in a moss at Kirkness (Kinross) in 1851, were reported in 1934 and published in 1939. Coins range from Mark Antony to Septimius Severus.","NMAS, Edinburgh (part: 49 denarii)",II century
"Israel, Palestinian Territories",1953,18784,QUMRAN 1953,10,134,135,31.741,35.459,10 coins found in the bottom of a bowl in locus 29.,NA,II century
"England, United Kingdom",2001,14669,SPRINGHEAD ROMAN TOWN 2001,16,138,161,51.415161,0.31384514,"A number of coin finds were made during controlled archaeological excavation by Wessex Archaeology at the RLE sites Springhead Roman Town (RLE Event Code ARC SPH00) and Springhead Nursery (ARC SHN02) as part of the programme of archaeological works undertaken in advance of the construction of the Channel Tunnel Rail Link (now known as HS1), between 2000 and 2003.",NA,II century
Romania,2005,16021,MANGALIA 2005,15,134,138,43.8148,28.5605,Hoard of 15 imperial denarii found with a jug in an inhumation grave: Nero - Hadrian (AD 134-138).,NA,II century
"England, United Kingdom",1990,14570,PADSTOW AREA,14,190,190,50.5553,-4.9519082,Group of 15 first and second century copper alloy coins metal-detected from the same field over a period of years between 1990 and 1998.,NA,II century
Belgium,1850,8531,SAINT-LÉGER 1850 1,2,161,169,50.705682,3.314077,2 aurei of Domitian and Marcus Aurelius (Lucius Verus).,NA,II century
"England, United Kingdom",1974,14931,PIERCEBRIDGE III,10,164,169,54.529849,-1.6770182,"10 coins found compacted together during excavations in Tofts Field in 1974. Recovered from surface of first re-metalling of Dere Street, to the east of the later fort, in Tofts Field.",NA,II century
France,1824,5806,SAINTE-CROIX-SUR-AIZIER,171,181,192,49.416675,0.628891,The hoard comprised a terracotta vessel containing a block of Roman bronze coins stuck together with corrosion products. Rever identified approximately 180 sestertii and 5 'middle bronzes'. The hoard was found by a labourer digging a hole to plant a tree.,Puval,II century
India,1956,18492,NAGARJUNAKONDA 1956-1957,2,141,141,16.521894,79.24285,"Hoard containing, among others, an aureus of Antoninus Pius for Faustina I (Diva) and an imitation of Tiberius aureus.","Archaeological Museum, Nagarjunakonda",II century
Romania,1933,16270,STRUNGA 1933,25,180,192,47.164718,26.957596,"Unknown originally number of denarii. 25 coins were seen: Nero – Commodus (AD 180-192). Possible, part of the hoards with Strunga I and III.","National History Museum, Bucharest, Romania (inv.no. 265/1933)",II century
Netherlands,2012,9868,CUIJK 2012,16,117,138,51.729,5.879,16 coins of Hadrian (AD 117-138). No further information.,NA,II century
Italy,1965,12543,LEVADA,12,161,175,45.739,12.482,The hoard originally comprised an undetermined amount of denarii. Only 12 coins are known: Trajan-Marcus Aurelius (114-175 AD).,NA,II century
Germany,1992,17226,JÜLICH 1992,4,103,111,50.9105,6.3805,"Four coins found in Jülich, during the construction of the technology center.",NA,II century
Ukraine,1911,18249,NEKHVOROSHCHA,300,193,193,49.140211131625,34.720577088167,300 denarii found with a ceramic vessel: Trajan - Didius Julianus (Manlia Scantilla) (AD 193).,NA,II century
Poland,1931,13481,OCHODZE,40,194,195,50.610833,17.811111,Unknown initial number of coins. 40 denarii entered Museum Collection in Opole in 1973:,"Municipal Museum Opole, Poland (40 coins in 1973)",II century
Poland,1839,13546,ZBÓJNA,139,193,193,53.2425,21.777778,Around 200 denarii found with a ceramic vessel: Trajan - Didius Julianus (AD 193).,"Münzkabinett, Staatliche Museen zu Berlin, Germany (2 coins)",II century
Spain,1956,12877,MONTESEIRO,105,112,114,43.114,-6.98,107 denarii found with a bronze vessel: Republic - Trajan (AD 112-114).,"Museo Arqueológico Provincial de Lugo, Spain",II century
Netherlands,1800,9854,BEEK 1800-1900,38,180,192,51.829,5.9272,38 bronze coins: Augustus - Commodus (AD 192).,Municipal collection Nijmegen,II century
Netherlands,2000,10049,WIJNALDUM 2000,2,176,181,53.1953,5.4608,"2 denarii found in mound: Antoninus Pius, Marcus Aurelius/Faustina II (Diva).",Private collection,II century
Belgium,1802,8536,TERALFENE,2,138,161,50.892,4.099,"2 aurei: Nero, Antoninus Pius .",NA,II century
Germany,1854,17333,NIEMEGK,74,119,122,52.07122,12.693924,"A hoard of 74 denarii (Republic- Hadrian), found in 1854 approx. 1 km north of the place, 100 m from the street next to Dahnsdorf behind a hill in a ravine.",NA,II century
Austria,1866,6127,HAUNOLDSTEIN,29,138,161,48.199,15.454,"29 coins of unknown metal from ""the 4th consulate of Vespasian to the 4th year of reign of Antoninus Pius "" (AD 149.",Lost,II century
"Wales, United Kingdom",1927,1376,CAERLEON PRYSG BARRACK 7,297,177,180,51.604834,-2.9688399,"295 denarii and 2 sestertii (Mark Antony to Commodus) found on the latest floor level of Room 37. The coins were corroded together and no trace of a container was recovered. It is possible that 6 denarii presented to the British Museum in January 1930 by the Caerleon Excavation Committee may have come from this hoard (BM Register of Coin Accessions, Jan. 1930: Vespasian, 1; Hadrian, 3; Antoninus Pius, 1; Commodus, 1).","National Roman Legion Museum, Caerleon (part)",II century
Sweden,1928,15526,GANDARVE 1928-1931,37,192,192,57.1954,18.3953,"37 denarii part of a hoard found on the same field like GANDARVE 1927 and 1928, now, in a private collection: Vespasian (Domitian Caesar) - Commodus (AD 192); silver weight: 101.03 g.","Private collection Axel O. Larsson, Stockholm",II century
Germany,1900,16538,SAMENHEIM,100,145,147,49.05285,10.746608,"A Roman coin hoard of 80-100 denarii was unearthed in Samenheim. The precise find location and circumstances are not further ascertainable. The bulk of the find is lost. Only 20 denarii, ranging from Nero to Hadrian, now part of a private collection, are preserved. It is possible that these 20 coins may represent the full chronological coverage of the original find.",NA,II century
"England, United Kingdom",1934,1280,SWABY,178,136,138,53.263313,0.052535191,"A hoard of 178 Roman denarii, ranging from Marc Antony to Hadrian, found at the bottom of an earthenware jar in 1934, in a field south of Louth, Lincolnshire. Among the coins, one hybrid of Domitian with a reverse of Hadrian (now in the BM).",Lincoln City and County Museum (part); British Museum (part),II century
Israel,1992,7740,AVDAT 1992,5,113,113,30.794,34.772,The hoard comprised 5 drachms of Trajan minted in Bostra (AD 113).,Israel Antiquity Authority (IAA 61417-61429; 61422),II century
Hungary,1980,17495,KISZOMBOR,41,176,176,46.187266932729,20.428427845658,Unknown originally number of coins found by metal detecting. Only 41 denarii are recorded: Marcus Aurelius (Faustina II Diva) (AD 176).,"Móra Ferenc Múzeum, Szeged, Hungary",II century
Sweden,1967,15547,LILLA HAVOR,7,180,192,57.191158,18.312664,7 denarii: Trajan - Commodus (AD 180-192) found in an Iron Age warrior grave.,NA,II century
Poland,1900,13644,ZGNIŁOBŁOTY,2,166,176,53.28031,19.231665,Two denarii issued by Marcus Aurelius (AD 166-176) were bought from the same local person.,NA,II century
Romania,1954,16343,HÂRȘOVA,282,195,196,46.671139,27.542753,282 denarii found with a ceramic vessel. 222 coins were recovered: Vitellius – Septimius Severus (AD 195).,"National History Museum, Bucharest (182 coins); Institute of Archaeology ”Vasile Pârvan”, Bucharest (40 coins)",II century
Sweden,1946,15546,SÄLLE,3,138,161,57.322392,18.209957,"Grup of three denarii: Trajan, Hadrian, Antoninus Pius. Found in a plundered grave dated in the second half of the 6th century AD.",NA,II century
Italy,1954,17453,SIRACUSA 1954,8,103,111,37.0666,15.2666,"8 bronze coins - 7 sestertii, 1 as - range: Galba- Trajan (AD 103-111) found in a ditch on the area of the Roman cemetery.",Not known,II century
Greece,2006,6899,PELLA WEST CEMETERY 2006 (LAK. 22),2,169,180,40.763,22.526,"A hoard of one denarius of Divus Antoninus Pius and one Roman Provincial coin of Marcus Aurelius minted in Edessa, found in grave 22 in the western cemetery in Pella.",NA,II century
"England, United Kingdom",1806,7,BATH (TRINITY COURT),86,138,161,51.383491,-2.360627,"In 1806, on the south-west side of Trinity Court, near the Turnpike Road, a hoard of nearly one hundred Roman coins was found. 79 of them were listed, ranging from the Republican period to Trajan. A few days after, a medal of Nero, and one of Antoninus Pius were found on the same spot. The Republican coins were certainly silver, but the metal of the others is uncertain.",NA,II century
Slovenia,1827,8967,SV. MARJETA,3,174,175,46.261,15.281,(?) 3 denarii: Antoninus Pius - Marcus Aurelius (AD 174-175).,Dispersed,II century
Germany,1880,17346,SCHLIEBEN,20,181,189,51.723205,13.381452,"A hoard of 20 denarii (Antoninus Pius - Commodus, but no details known for 12 coins) was found between 1880 and 1890 in a glass bowl, between the city and the railroad, directly southeast of the confluence of the Horst- and Totengraben.",NA,II century
Netherlands,1889,9905,GRONINGEN 1889,8,187,188,53.232,6.563,8 sestertii: Antoninus Pius - Commodus (AD 191-192).,Groninger Museum (GRM find X) 1964/XII-63/1-7 en 63a (no. 7),II century
Bulgaria,1961,10101,SMIRNENSKI 1961,1481,169,170,43.6297,23.0328,"Unknown initial number of coins. 1,481 denarii: Nero - Marcus Aurelius (AD 169-170).","Regional History Museum, Vratsa, Bulgaria; inv.nos. M I 453-1933",II century
Portugal,1900,12875,BRAGA ?,2,103,111,41.545,-8.427,"Two aurei of Vespasian and Trajan, probably, found in Braga.","Museo Pío XII, Braga, Portugal",II century
Italy,1892,13792,OLBIA 1892A,70,138,161,40.925484,9.496603,"70 imperial bronze coins of poor state of conservation. Among them, issues of Antoninus Pius 12, Faustina I 1.",Lost,II century
Ukraine,2017,20696,TERNOPIL AND IVANO-FRANKIVSK REGIONS – BOUNDARY,500,161,180,49.0467154728,24.9218748735,"A hoard of about 500 Roman imperial denarii: Nero - Marcus Aurelius (AD 161-180) was discovered by a treasure hunter somewhere near the Dniester, on the borderland of the Ternopil and Ivano-Frankivsk region. The hoard was found in a pot (a few fragments are preserved). Several coins were glued to the fragments of the vessel. The coins are quite well preserved (minimal wear). Deposit was not published on Violity, and was immediately sold to one of the collectors. The further fate of the coins is unknown.",Sold,II century
Sweden,1843,15611,GOTLAND 1843 - UNKNOWN FINDSPOT,15,192,192,57.506233,18.450175,"Originally 16 denarii, 15 preserved: Domitian - Septimius Severus(AD 193-211); silver weight: 42.63 g. (15 coins).","Swedish History Museum, Stockholm (inv.no. 1092)",II century
Netherlands,1936,9852,BARGER-OOSTERVELD 1936,9,128,130,52.7041,6.9772,9 denarii: Vespasian - Hadrian (AD 128-130).,Private collection,II century
"England, United Kingdom",1795,62,HUGHENDEN 1795,24,138,180,51.674349,-0.77215784,Hughenden - Upon Piggott Common: 24 Roman coins (copper) discovered 1795 in throwing up a bankan earthen vessel about 18 inches below the surface.,NA,II century
Bulgaria,1940,10110,MIZIA,50,161,180,43.687,23.853,50 denarii found in a ceramic vessel: Vespasian - Commodus (AD 180-192).,NA,II century
Ukraine,2018,20664,CYHYRYN - SURROUNDINGS,32,180,192,49.0719491069,32.6743013453,"A hoard of 32 Roman imperial denarii (from Trajan to Commodus) was found in April 2018 in Cherkassy region. Information about the hoard was published in three videos on YouTube, in the channel “Aleksander Mercedes w poiske klada”. The hoard was discovered by a group of treasure hunters on April 20, 2018 on ploughed field, at a depth of up to 15 cm. 21 coins and half of a bronze bracelet were collected from the surface of ca. 10-15 square m (the main concentration, 12 coins, in an area of 5x5 m). On April, 24 a sondage was undertaken at the findspot (ca. 3x3 m. with a depth of ca. 20-50 cm), and 6 more coins were found, including one broken into several pieces. On August 31, 2018, one of the finders found another 5 denarii at the site of the main concentration of coins. It is possible that further searches were also made at this site. The fate of the coins in the hoard is unknown. The identification of the coins was based on the photos that were posted in this video.",NA,II century
Germany,1945,17290,DELLSTEDT,49,183,189,54.236963,9.368664,"A hoard of 49 denarii (Mark Antony - Commodus, including a Lycian drachm of Trajan), found while digging for peat in the vicinity of Dellstedt (Nordermoor). The coins were found in a cavity, reflecting the size of the original container (leather bag or wooden box). Eight coins have been lost.",NA,II century
"Scotland, United Kingdom",2001,1368,BIRNIE 2001,310,193,193,57.594038340268,-3.2995354815154,"310 denarii found with two leather bags placed in a ceramic vessel, ten meters from BIRNIE 1996-2000 hoard: Nero - Pertinax (AD 193).",NA,II century
Bulgaria,1939,10112,POPITSA 1939,200,117,138,43.4285,23.9511,(200) 38 denarii: Galba - Hadrian (AD 117-138).,NA,II century
Romania,1963,2941,FĂUREI,42,193,194,46.911546,26.709364,Unknown originally number of coins. 42 denarii: Otho - Septimius Severus (AD 193-194); silver weight: 78.0-122.8 g.,NA,II century
France,1856,5940,REZÉ 1856,200,138,161,47.1906,-1.5693,"The hoard comprised a vessel containing more than 200 coins. 13 were shown to the local archaeological society: 6 were 'frustes', 6 of the Antonine family (including Faustina I and II) and one depicted a wolf. Bizeul states that they were all coins of the High Empire. Sanquer suggested that the coin depicting a wolf was a fourth century nummus, but reverse types of the Antonine period also depict the wolf. The three coins of Antoninus Pius and 2 of Faustina given to the museum by Gauja 'found in Rezé in 1851' are likely to come from this hoard. The hoard was found during the building of the east-west road through the city.",NA,II century
Romania,1970,16290,BREHUIEȘTI,7,166,167,47.703298,26.536087,"7 denarii: Vespasian 3, Nerva 1, Trajan 1, Marcus aurelius 2 (AD 166-167).",NA,II century
Slovakia,1929,8239,HRIŇOVÁ,5,138,143,48.5747,19.5228,"14 denarii found with ceramic vessel of which only 5 are known today: Trajan 2, Hadrian 1, Hadrian (Antoninus Pius Caesar) 1, Antoninus Pius 1 (AD 140-143).",NA,II century
Czech Republic,1932,15964,MUŠOV,7,197,197,48.788311,16.680009,Seven denarii found under a pile of Roman bricks: Trajan – Septimius Severus (AD 197).,NA,II century
Ukraine,2021,20718,POLTAVA REGION 2021,10,180,192,49.7208122793,33.7496120281,"A small hoard of 10 Roman imperial denarii: Hadrian – Commodus (AD 193-211) was discovered by a treasure hunter in March 2021 somewhere in Poltava region. Information about the find and photos of the coins were published on the Ukrainian treasure hunter forum Violity, March 18, 2021. The finder reported that the coins were discovered “in one pit”. The further fate of the hoard is unknown.",NA,II century
Italy,1933,16098,CONFORTIN,24,161,180,45.033281,12.036472,24 denarii found ina lump of earth: Domitian – Marcus Aurelius (AD 161-180).,Museum of Adria (in 1933),II century
Belgium,1934,8250,GRAND-LEEZ,17,186,187,50.582,4.767,17 sestertii: Antoninus Pius - Commodus (AD 186-187),"Collection L. Eloy, Namur, Belgium (14 coins), in 1966",II century
France,1682,7232,PLESSIS-DE-ROYE,1505,161,161,49.578,2.833,"The hoard comprised between 1,400 and 1,500 'copper' coins from Nero to Antoninus Pius.",NA,II century
Slovenia,1852,8860,KORITA,107,138,161,46.044,14.075,"Circa 100 Roman coins, silver and bronze. Only, 2 denarii of Antoninus Pius and Faustina I and 5 bronze coins (Vespasian to Trajan) were known.",Destroyed.,II century
France,1848,5752,ACLOU,50,138,161,49.166,0.706,"The hoard comprised 50 Roman coins which were thought to be bronzes. There is no further information on denominational composition. It was found on communal heathland and pasture, at a very shallow depth. The majority of the coins were collected together by M. Auvray, mayor of Aclou.",M. Auvray,II century
India,1942,18343,CHAKHERBEDHA,2,190,190,22.006218181787,82.115231532707,Two double pierced coins (aureus - Commodus and an Indian imitation of Marcus Aurelius/Commodus) were found along with modern earring.,NA,II century
France,1979,5906,MEIGNÉ,64,161,180,47.24,-0.2,"The hoard comprised a vessel filled with sestertii, which were shared amongst the finders. After an investigation by the Gendarmarie, 59 were found. In 1980, illegal metal detecting on the site recovered a further 5 coins which are likely to be part of the hoard.",NA,II century
Serbia,1955,2782,NEMENIKUĆE,474,161,168,44.491243,20.574302,(c. 3000-3500) 474 denarii: Mark Antony - Marcus Aurelius (AD 168),"Narional Museum Belgrade, Serbia",II century
Sweden,1927,15524,GANDARVE 1927,130,190,191,57.1941,18.3966,130 denarii: Vespasian - Commodus (AD 190-191); silver weight: 360.44 g. Together with the coins were found two bronze rings.,"Swedish History Museum, Stockholm (inv.no. 18666)",II century
Belarus,2013,17428,VAUKAVYSK,140,180,192,53.1561,24.4513,The hoard was discovered in 2013 within the boundaries of Vaukavyski County. Consisted of at least 140 denarii (Nerva-Commodus). The circumstances and exact location of the find are unknown.,private collection,II century
Romania,1962,16324,REDIU,92,180,183,46.755182,26.558173,92 denarii: Vitellius – Commodus (AD 180-183).,"History Museum, Piatra Neamț, Romania (Inv.no. 5978)",II century
Egypt,1891,7788,LOWER EGYPT A46,650,149,150,29.3056,30.7617,"Some 650 provincial bronze coins of Alexandria: Trajan, Hadrian, Antoninus Pius (AD 149-150). 'Intact hoard belonging to ""qualche officina monetaria"".",NA,II century
Libya,1934,5470,CYRENE AGORÀ 1934,1305,103,112,32.8188,21.8588,"The hoard originally comprised 1,305 Greek/Roman imperial/Roman provincial silver and bronze coins together with gold and silver ancient jewellery. Nowadays 1043 bronze coins and two couple gold earrings are kept in the Archaeological Museum of Shahat. According to the 1934 find report, the missing silver part featured 32 Greek silver coins (280-50 BC, including 16 coins from the Achaean League and four Rhodian drachms), 39 Roman imperial denarii and quinarii (Otho-Trajan, AD 69-116, mint of Rome) and 45 Roman provincial drachms and hemidrachms struck under Trajan (RPC III, 1-3, AD 100). These, as well as 89 sestertii, 77 dupondii, and 128 asses, were probably made in Rome for circulation in Cyrenaica.","Shahat, Archaeological Museum, Libya",II century
"England, United Kingdom",1987,14851,LITTLE CHESTER 1987 B,6,157,161,52.929272,-1.4807811,"6 denarii to AD 161 - ""hoard 2"" Davies 2000. From an occupation layer in range 3 of structure 1, Pickfords Garage site. Scattered in a small area with no evidence of a container.",NA,II century
Italy,1927,5482,ROME 1927 - VIA PO,378,165,165,41.915,12.496,378 aurei: Nero - Marcus Aurelius (Lucius Verus) (AD 161-169).,NA,II century
Turkey,1985,5438,KUŞAKKAYA,1400,143,144,37.812,38.13,"c. 1400 coins, mostly aurei, of which only 45 specimens were recorded, ranging from Nero to Antoninus Pius (43 aurei, 1 denarius of Nero and 1 of Galba), found during illegal excavations in Kuşakkaya.",Adıyaman museum; Kahramanmaraş museum; private collection in Ankara,II century
Spain,1950,17577,VERA DE BIDASOA,200,138,161,43.2801,-1.6901,Hoard of 200 bronze coins: Claudius I - Antoninus Pius (AD 138-161).,"Colegio de Lecároz, Spain",II century
Sri Lanka,1888,18431,BOUREGODA,40,408,123,6.1885557793942,80.084052120518,"Over 40 Roman bronze coins, nummi of the Constantius II and the Houses of Valentinian I and of Theodosius I. Unearthed in 1888 by villagers digging a grave. No further details were reported. Bell, the then Archaeological Commissioner, was able to secure 40 pieces. The coin types were: Constantius II: fel temp reparation (falling horseman). House of Valentinian I: concordia auggg (Roma or Constantinopolis). House of Theodosius: salus reipublicae (victory/captive); virtus exerciti (emperor/victory); gloria Romanorum (two emperors).",NA,II century
Ukraine,1942,2975,LUKOSHCHINO,1000,193,196,49.489816919667,34.589097179753,"Hoard of around 1,000 silver coins: 999 denarii, 1 drachm: Nero - Septimius Severus (Julia Domna) (AD 193-211).","Poltava Local History Museum (954 specimens; inv.nos. 4919-4920, 5090)",II century
Romania,1865,16328,SCHINENI,72,180,192,46.203252,27.951474,72 denarii: Antoninus Pius – Commodus (AD 180-192).,NA,II century
Austria,1915,6152,ERLAUF,64,161,180,48.184375922476,15.184988407286,64 denarii from Vespasian to Marcus Aurelius (AD 161-180).,NA,II century
Spain,1893,17599,TOBARRA,29,161,169,38.591413565845,-1.6892830792003,"29 aurei including coins of Trajan, Hadrian, Sabina, Antoninus Pius, Lucius Verus. Together were found two gold fingerings.",NA,II century
"England, United Kingdom",2008,14956,OSWESTRY AREA II,23,161,176,52.863042,-3.0263448,"100 denarii found in June 2008 (Oswestry Area I), followed by a further 23 denarii found in September 2008 (Oswestry Area II), both up to Marcus Aurelius. These were regarded as two separate groups, even if the date range is similar.",NA,II century
Russia,1896,18204,TROITSA,282,161,180,51.7515,36.5847,"Hoard of 282 coins: 252 denarii, 1 quinarius, 29 bronzes: Augustus - Marcus Aurelius (AD 161-180).",Old collection T.A. Gorokhov,II century
Ukraine,1934,18252,MIZOCH 1934,200,185,185,50.399531448646,26.141781328187,"Hoard of 200 denarii found with a ceramic vessel. Two denarii are documented: Faustina II, Commodus.",NA,II century
Ukraine,2018,20662,FASTIV – SURROUNDINGS,70,193,197,50.0784532685,29.9126916527,"A hoard of at least 70 Roman Imperial denarii was discovered in 2018 (?) in the vicinity of Fastiv. Information about the hoard on the treasure hunting forum Violity was posted on 16 December 2018, probably by its finder, who also provided one general photo of the deposit. The coins were fused into one large ingot and had traces of heavy exposure to fire. Three coins were found separately. A silver item in the form of a ring-bent bar measuring ca. 2.5x3 cm (possibly a clasp from the pouch in which the treasure was hidden). There were also small fragments of pottery nearby, whose relation to the hoard is not clear. Judging by the photos posted on the forum, the hoard was sold at the Violity auction. The further fate of the deposit is unknown.",Sold,II century
Israel,1952,7704,TIBERIAS 1952,218,117,119,32.7844,35.5428,The hoard comprised 218 Syrian tetradrachms from the reigns of Nero to Hadrian.,Israel Antiquities Authority (208: IAA 28249-28456),II century
Poland,2007,13495,PRZEZWISKA,28,194,197,52.1201,19.6482,Around 200 denarii. The person who ppresented 46 denarii mentioned that in total may have found around 200 pieces. Only 28 coins could be described. One denarius of Antoninus Pius was found in 2010: Vitellius - Clodius Albinus (AD 194-197).,NA,II century
Sweden,1873,15589,MYRUNGS,9,161,180,57.274902,18.419228,9 denarii: Hadrian - Marcus Aurelius (AD 161-180),Lost,II century
Austria,1980,13261,HALBTURN,38,192,192,47.871,16.974,"38 bronze coins: 2 sestertii, 4 dupondii, 28 asse, 4 dupondii or asses: Titus - Commodus (AD 192).",NA,II century
Romania,1976,5275,MĂGURA,2830,196,197,46.56,26.86,"2830 silver coins: 2827 denarii, 1 plated denarius, 2 drachms: Augustus - Septimius Severus (AD 196-197); silver weight: before restoration: 9,290g; after restoration: 9,075.17g","History Museum ”Iulian Antonescu” Bacau, Bacau County, Romania",II century
Germany,1937,16564,FAIMINGEN 1937,9,180,183,48.561842,10.407796,"In 1937 a small hoard of 9 sestertii (Trajan - Commodus) was found in the north of Faimingen in the foundation walls of a Roman building, between the Roman road and the contemporary road.",Museum Dilligen,II century
Russia,1911,18545,MELNIKOVO,185,180,192,54.864035623922,20.475340416076,Unknown original number of sestertii: Titus - Commodus (AD 180-192).,"Town museum, Kaliningrad, Russia (inv.no. КГОМ 1.18842/1-119); Archive Rudau (in 1911) (inv.no. Rudau_wNL_SH_1_3-150_2, Rudau_wNL_SH_1_3-148_1, Rudau_wNL_SH_1_3-150_1)",II century
Germany,1842,17204,WESERMÜNDUNG 1842,6,117,138,53.5366,8.5669,"Six denarii (Domitian - Hadrian), found in the estuary of the River Weser in 1842.",NA,II century
Romania,2006,17404,SARMIZEGETUSA 2006,177,116,116,45.512809,22.781739,"177 denarii with portraits of emperors from Vespasian to Trajan and two denarii of Mark Antony's 'legionary' series. The denarii were found with a ceramic vessel. The metal analyses, fresh minting loo-alike state of preservation for the large majority of the coins as well as the overweight for most of the coins reveal a 'hoard' of ancient counterfeited coins. The dating of coin type is based on the genuine prototype, otherwise, it looks that they were all minted in/after AD 116.","Museum of National Union, alba Iulia, Romania",II century
Belgium,1993,8512,MESLIN-L'ÉVÊQUE,21,180,192,50.649,3.847,20 sestertii and 1 as: Nero - Commodus (AD 180-192).,NA,II century
France,1983,11679,FLEURINES 1983-1984,2,152,153,49.242,2.6257,"Two aurei, Domitian (Caesar), Marcus Aurelius (Caesar) found in sequential years, in the same forest. Close chronological range.",Private collection,II century
Italy,1988,17460,TINDARI,13,166,166,38.1421,15.0444,"13 bronze coins: 9 sestertii, 4 asses: Domitian - Marcus Aurelius Aurelius (AD 166).","Antiquarium, Villa Romana di Patti",II century
