name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to,dedication
Библиотека № 98 г. Москвы,"г Москва,г Москва,пр-кт Зелёный,д 87",37.823736,55.751295,"Библиотека № 98 организована в 2014 году в результате реорганизации, путем слияния детской библиотеки № 108 и взрослой библиотеки № 162. Библиотека № 108 была создана в 1966 году. Библиотека № 162 до 2014 года носила имя Августа Бебеля. Есть предание, что начинала она свое существование как библиотека 2-й Государственной Думы в 1919 году на улице Серпуховской. Библиотека долго скиталась по Москве. В районе Новогиреево библиотека с 1986 года.Библиотека № 98 – информационно-культурно-досуговый центр района Новогиреево.Фонд библиотеки составляет свыше 92 тысяч единиц хранения: общественно-политическая, естественно-научная, художественная литература, печатные издания по искусствоведению, технике, медицине, спорту, литературоведению и языкознанию. Хорошо представлен справочно-библиографический аппарат: энциклопедии, словари, справочники.Отделы библиотеки: детский и взрослый.В детском отделе обслуживаются дети от 0 до 16 лет; имеется читальный зал на 30 мест и два абонемента: для детей дошкольного и младшего школьного возраста и для детей среднего и старшего возраста.Во взрослом отделе имеется читальный зал на 120 мест с концертным роялем и абонемент.В библиотеке обеспечен свободный доступ к сети Интернет, бесплатному Wi-Fi, электронным каталогам «ЦБС ВАО», картотекам статей.В библиотеке на данный момент проходят два проекта.В рамках проекта «Выставочная галерея» представлены: выставки картин московских художников; экспозиции, состоящие из исторических точных женских костюмов конца XIX века разных губерний Росси, декоративного панно «Времена года» и выставки светильников «Сила света» – работ молодежи с ОВЗ студии исторического костюма и бисероплетения «Жар-птица».В рамках проекта «Литературно-музыкальная гостиная» проходят литературно-музыкальные композиции, концерты музыкальных школ, вечера поэзии и романса, мини-спектакли, творческие встречи с писателями, композиторами, художниками, интересными людьми района Новогиреево, конкурсы чтецов, лекции, круглые столы, конференции.Список кружков и клубов (культурно-досуговых формирований):«На Зеленом» – клуб любителей чтения 14+. Каждая 3-я пятница месяца c 16:00 до 17:00.«Юные друзья библиотеки» – литературный кружок для детей 6+. Каждый 3-й четверг месяца с 14:00 до 15:00.«15 минут здоровья» – клуб тибетской гимнастики 6+. Ежедневно с 19:00 до 19:45.«Радуга» – клуб народного декоративно-прикладного творчества для родителей с детьми 6+. Каждая 2-я суббота с 12:00 до 13:00.«Русский гамбит» – шахматный клуб 14+. Вторник, четверг с 13:30 до 14:30.",Москва,2015-07-22T20:46:29Z,2023-02-21T07:33:56Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 87,"г Москва,г Москва,ул Соколиной Горы 9-я,д 17",37.736042,55.773094,"Библиотека была создана в 1967 году. Сегодня это учреждение культуры, располагающее универсальным книжным фондом более 50 экз. изданий по всем отраслям знаний, оснащенное лучшими справочными, информационными и поисковыми системами, компьютерным оборудованием, Интернетом.Структура библиотеки: Абонемент.Читальный зал.Юношеское отделение.Детское отделение.Абонемент библиотеки обслуживает читателей от 25 лет и старше. В выборе книг по разным темам посетителям помогают книжные выставки.Юношеское отделение – центр общения молодежи. Обслуживает молодых читателей с 14 до 24 лет. Книжный фонд насчитывает более 16 тыс. экз. литературы по различным отраслям знаний.В отделении открыт уголок профессиональной ориентации для подростков. Проводятся викторины, конкурсы, встречи.Читальный зал. К услугам читателей большой справочный фонд, энциклопедии, отраслевые справочники, словари, организована краеведческая экспозиция под названием «Восточный округ. Соколиная гора – вчера, сегодня, завтра». Детское отделение. Фонд детского отделения насчитывает более 12 тыс. экз. литературы по всем отраслям знаний для ребят младшего возраста до 14 лет. Здесь проходят конкурсы детского рисунка, утренники, викторины и т. д. Библиотека доступна для инвалидов и слабовидящих.",Москва,2015-07-22T20:10:02Z,2023-02-28T11:04:53Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,75600,NA
Библиотека № 118 имени В. Н. Соколова,"г Москва,г Москва,ул Энергетическая,д 4",37.7025675773621,55.7610014820885,"Одна из старейших библиотек района Лефортово (открылась в 1956 году), ранее детская, а ныне взрослая – всегда была любима и востребована жителями района. В библиотеке открыта постоянная мемориальная экспозиция поэта Владимира Соколова. Библиотека славится своими литературно-музыкальными вечерами. Регулярно проводятся музыкальные встречи со студентами консерватории и музыкальных училищ. В библиотеке имеется концертный рояль. В 2020 году библиотека стала мемориальной официально – столичный департамент культуры присвоил читальне имя поэта. Фонд универсальный: более 71 000 экземпляров (включая аудиовизуальные материалы). Структура библиотеки: абонемент, читальный зал, компьютерный класс.",Москва,2015-07-23T07:08:24Z,2023-02-21T08:50:13Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. В. Н. Соколова
Библиотека истории русской философии и культуры «Дом А. Ф. Лосева» (филиал № 1),"г Москва,г Москва,ул Арбат,д 33",37.5923649168374,55.7495451520583,"Библиотека истории русской философии и культуры «Дом А. Ф. Лосева» расположена в здании, являющемся памятником истории и культуры города Москвы. В этом доме с 1941 по 1988 год жил выдающийся филолог и философ А. Ф. Лосев. 23 сентября 2004 года в день рождения Алексея Федоровича Лосева, в доме на Арбате, где философ прожил почти полвека, состоялось официальное открытие Библиотеки истории русской философии и культуры «Дом А. Ф. Лосева». В ней хранится 11-тысячное мемориальное книжное собрание А. Ф. Лосева. Библиотека является общедоступной, бесплатной, специализированной. Сюда может прийти любой человек с 14 лет, независимо от места его регистрации и гражданства. Научность библиотеки – в особенностях состава фонда. Здесь собрано огромное количество специальной литературы, и именно он является основой коллекции А. Ф. Лосева. 23 сентября 2006 года во дворе библиотеки был открыт памятник А. Ф. Лосеву. В библиотеке постоянно действует экспозиция «Я сослан в ХХ век».",Москва,2016-01-19T13:17:38Z,2023-02-20T10:00:26Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,NA
Отдел семейного чтения Библиотеки-читальни имени А. С. Пушкина,"г Москва,г Москва,ул Большая Почтовая,д 16",37.692797,55.775844,"Отдел семейного чтения – новое книжное пространство, открывшееся в 2022 году. Помещения располагаются на первом этаже многоквартирного дома на Большой Почтовой улице, имеют три самостоятельных входа. Для читателей оборудованы комфортные, отвечающие современным запросам представителей разных возрастов, локации: игровые комнаты, пространства для коворкинга и работы за компьютером, залы для лекций, кинопросмотров, мастер-классов и творческих встреч. В фонде отдела представлена как классическая литература, так и книжные новинки. Бесплатно предоставляется доступ к электронным ресурсам НЭБ, EastView и «ЛитРес».",Москва,2022-05-20T11:45:25Z,2023-02-21T12:03:02Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,им. А. С. Пушкина
Центральная детская библиотека № 14. Отдел «Научка»,"г Москва,г Москва,ул Дубининская,д 20",37.636554,55.726239,"Библиотека основана в 1937 году. Свое наименование она получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» в связи с начавшимся процессом оптимизации сети библиотек. Сегодня «Научка» – это просветительский проект, созданный и развивающийся в самом центре столицы. В читальне представлена коллекция научно-популярных книг и журналов, постоянно проводятся научно-популярные лекции и презентации книг. Библиотека стала пространством для встреч и общения научного сообщества. Среди гостей и постоянных спикеров библиотеки можно увидеть обладателя премии «Просветитель», ученого, автора научно-популярных книг Александра Панчина; члена-корреспондента РАН проф. Виктора Ивановича Данилова-Данильяна; научного сотрудника Крымской астрофизической обсерватории Сергея Назарова; ведущую научно-популярной программы телеканала «Живая планета» Евгению Тимонову; популяризатора космонавтики, автора книг и статей Виталия Егорова; антрополога и автора бестселлеров Станислава Дробышевского. В библиотеке можно не только взять книгу или попасть на научно-популярное мероприятие, но и поработать над своим проектом (есть зона коворкинга). Помимо научно-популярной литературы, в библиотеке есть и пул самой востребованной художественной классики и бестселлеров.",Москва,2015-07-26T22:14:03Z,2023-02-21T06:37:40Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,NA
Центральная детская библиотека № 226 г. Москвы,"г Москва,г Москва,б-р Химкинский,д 16",37.44303,55.851965,"Детская библиотека была основана в 1967 году под № 110 и открыта для читателей в 1968 году. С 17 сентября 2014 года –Центральная детская библиотека № 226 ГБУК г. Москвы «ЦБС СЗАО». Функционирует на основе принципа открытого пространства и зонирована согласно потребностям пользователей: центр обслуживания с фондом документов, зона свободного размещения пользователей с собственной техникой, места для работы людей с ограничениями по зрению, площадка для детей, зона офисных услуг. Широко внедряются новые информационные технологии: в фонде библиотеки появилась коллекция электронных ресурсов (свыше 2 тыс.): развивающие компьютерные программы, познавательные DVD-фильмы, электронные учебники, аудиокниги; приобретен стол песочной анимации – удобное средство для развития мелкой моторики рук и самообучения рисованию. Объем фонда на 1 января 2022 года – 39 147 экз. Посещений за 2021 год – 25 282. В библиотеке работают кружки на платной основе: «Знаечка» (раннее развитие), «Логопед» (развитие речи). Бюджетные клубы – литературный «Проба пера», «Я – телеведущий», общеобразовательный «Золотой ключик», «Пятничные кости» (настольные игры).",Москва,2015-07-23T22:09:57Z,2023-02-17T09:49:25Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 227 «Графических историй» г. Москвы,"г Москва,г Москва,ул Героев Панфиловцев,д 12",37.4310261011124,55.858950851645,"Библиотека № 227 открыта 28 ноября 1967. С августа 2017 года в сети библиотек Северо-Западного округа Москвы началась реализация программы Департамента культуры города Москвы «Точки роста». В феврале 2018 года в библиотеке состоялось торжественное открытие в формате «точки роста» проекта «Графические истории» – по созданию оригинального молодежного пространства. Теперь в Москве есть библиотека, в которой объединены стилистика поп-арта, комиксы и графические романы. Стиль оформления – поп-арт, так как он наиболее интересен для молодежи, а также для творческих и креативных людей. Неординарный, дерзкий, шокирующий – стиль поп-арт в интерьере как нельзя лучше иллюстрирует современный жизненный ритм большого города... Основная тема – графические истории – находит свое отражение как в декоре преобразуемых пространств: яркие картины в стиле Энди Уорхола, постеры используются в оформлении молодежного пространства, так и в работе с книжными текстами – графическими романами (комиксами).В библиотеке предоставляется не только специализированный фонд комиксов и графических романов (более 200 экземпляров), но и уникальная услуга по созданию собственного комикса на графическом планшете при непосредственной консультации ведущих московских художников-комиксистов. Для любителей комиксов ежемесячно проходят лекции по истории комиксов в «GEEK-лектории» библиотеки, действует студия рисунка «МанGака».",Москва,2015-07-23T22:42:41Z,2023-02-20T08:54:16Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 100 г. Москвы,"г Москва,г Москва,ул Саянская,д 7А",37.832045,55.768096,"В библиотеке № 100 используются различные библиотечные формы работы, направленные на продвижение книги и чтения в обществе (буккроссинг, квесты, участие в акциях «Библионочь» и т.д.), предоставление электронных информационных услуг, организация досуговой и культурно-массовой деятельности.Читателям предлагается: Книжный фонд – около 104 тыс. экз, более 200 дисков с аудиокнигами, радиоспектаклями русской и зарубежной классики, книгами для души, около 300 дисков с научно-популярными фильмами. Досуг для разных групп населения: музыкальные и тематические вечера, творческие выставки, викторины, праздничные концерты и т.д. С 2012 года проходит ежегодный фестиваль исполнителей бардовской песни «У хороших людей».Для учащихся общеобразовательных учебных заведений ежегодно проводятся конкурс защиты проектов «Здоровое поколение – здоровье нации», правовая витрина «Знать – это круто!» и др.Направления работы библиотеки:культурно-массовые/просветительские/образовательные мероприятия;сотрудничество с общеобразовательными учебными заведениями, общественными и социальными организациями (ГУ КЦСО района Ивановское, управой района Ивановское и др.)студии и кружки для детей, молодежи и взрослых;творческое пространство для реализации арт-проектов;выставочная деятельность;музейный уголок «Быт русского дома».",Москва,2015-07-22T21:26:30Z,2023-02-21T07:10:22Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,75600,NA
Библиотека № 101 г. Москва,"г Москва,г Москва,ул Лухмановская,д 17",37.895457,55.722847,"31 марта 2015 года открыла свои двери первая библиотека в микрорайоне Кожухово района Косино-Ухтомский – библиотека семейного чтения открытого доступа для москвичей и гостей города.Библиотека обслуживает более 3 000 читателей, посещаемость – свыше 24 000 человек, книжный фонд – 20 000 единиц хранения.Библиотека № 101 обслуживает читателей всех возрастных категорий от 0+.В структуре библиотеки: детский абонемент 0+, взрослый и юношеский абонемент 14+, конференц-зал на 40 мест.В библиотеке действует свободная зона Wi-Fi, читатели имеют доступ к ресурсам электронно-библиотечной системы «ЛитРес». Библиотека № 101 – учреждение нового типа, в котором традиционные библиотечные формы работы сочетаются с представлением информационных услуг, досуговой и культурно-массовой деятельностью. В библиотеке регулярно проходят массовые мероприятия: литературные вечера, конкурсы, квесты, детские и семейные праздники, встречи с интересными людьми, выставки работ художников, мероприятия в помощь школьной программе в рамках сотрудничества с образовательными учреждениями. Каждую субботу сотрудники библиотеки проводят мастер-классы по различным видам рукоделия для детей и взрослых. С первых дней работы библиотека сотрудничает с Советом ветеранов и центром социального обслуживания населения района Косино-Ухтомский. Один раз в месяц сотрудники библиотеки проводят мероприятия в КЦСО, литературные среды в библиотеке, мероприятия в рамках цикла «Семья в библиотеке».В течение рабочего дня в детском абонементе и конференц-зале юные читатели могут не только читать книги и журналы, но и играть в настольные игры и мягкими игрушками, рисовать, смотреть фильмы.В библиотеке создан музей «Изба-читальня Бабы-яги». В рамках проекта мероприятий «Изба-читальня Бабы-яги» для детей (0+) по пятницам в 17:00 и в другие дни по предварительной записи проходят чтения вслух «Баба-яга приглашает по пятницам». Детей встречает «настоящая» Баба-яга, знакомит с библиотекой и музеем, со сказочными героями, предметами из русского фольклора и русских народных сказок.В библиотеке на платной основе работает театральная студия «Английский и французский язык детям», 4+, 300 руб./час.Библиотека № 101 приспособлена для обслуживания читателей с ограниченными возможностями, входная группа библиотеки оборудована пандусом и поручнями.",Москва,2015-07-26T22:35:09Z,2023-03-01T11:24:29Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 18 имени В. А. Жуковского. Центр обменно-репозитарного хранения,"г Москва,г Москва,пер Дурасовский,д 9",37.651196,55.754745,"Библиотека основана в 1922 году для обслуживания детей работников главных вагонных мастерских Московско-Курской железной дороги. Свое нынешнее наименование получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года.Сегодня в книжном фонде читальни содержатся редкие издания XIX – начала XX века, а также книги, изданные в годы Великой Отечественной войны. Значительную часть фонда составляют книги для дошкольников 60–70-х годов XX века, многие из которых представлены в одном экземпляре.Читательская аудитория библиотеки – дети, подростки и родители. Для последних сформирован специальный раздел литературы. Библиотека тесно сотрудничает со школами и детскими садами Басманного района, с Центром эстетического воспитания на Покровке.Фонд библиотеки включает 31 245 единиц хранения.",Москва,2015-07-27T13:09:31Z,2023-02-21T07:49:59Z,NA,NA,36000,75600,39300,75600,36000,75600,36000,75600,36000,75600,36000,72000,им. В. А. Жуковского
Центральная библиотека № 224 им Ф. В. Гладкова г. Москвы,"г Москва,г Москва,б-р Яна Райниса,д 1",37.436158,55.849848,"Центральная библиотека № 224 им Ф. В. Гладкова находится в районе Южное Тушино. В соответствии с постановлением Совета министров РСФСР от 16 октября 1980 года № 488 библиотеке присвоено имя писателя Федора Васильевича Гладкова. В учреждении ведется мемориальная и исследовательская работа по изучению жизни и творчества писателя Ф. В. Гладкова. Проводятся выставки, посвященные творчеству писателя, ежегодные творческие вечера, создаются пресс-дайджесты и информационные ресурсы по различным направлениям творчества писателя, его имя становится брендом, неотъемлемой частью рекламной деятельности библиотеки. В 2012 году на грант правительства Москвы в библиотеке был создан комплекс интерактивных экспонатов «Чудеса науки», адресованный подрастающему поколению, способствующий развитию научно-познавательных способностей детей и подростков. Экспозиция выдержана в идеологии «Я играю, я учусь». Объем фонда – 87 377 экз. Посещений – 23 828.",Москва,2015-07-23T22:58:11Z,2023-02-17T13:13:46Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 88 г. Москвы,"г Москва,г Москва,б-р Сиреневый,д 64/31",37.829458,55.802573,"Фонд детской литературы библиотеки основан на пожертвование штаб-ротмистра К. И. Тихомирова в 1909 г. в память умершей учительницы Первого Преображенского женского училища. Ранее библиотека находилась в здании Преображенского училища, однако в 1914 г. по решению Московской городской Думы библиотека училища была реорганизована в бесплатную народную библиотеку им. А. М. Кадомской.После Октябрьской революции библиотека им. А. М. Кадомской была национализирована и преобразована в Пятую советскую библиотеку им. Лассаля. В начале 1920-х гг. реорганизована в детскую библиотеку № 62 и названа именем Ф. Энгельса.В настоящее время книжный фонд детской литературы – более 30 000 единиц хранения. Ежегодно библиотеку посещают более 3 000 человек.Фонд универсален по содержанию и соответствует запросам детей всех возрастов и их родителей. Библиотека тесно сотрудничает с ближайшими школами, детскими садами, школой олимпийских резервов.Осуществляет библиотечное обслуживание по удаленному доступу через электронную библиотеку «ЛитРес».Структура библиотеки: отделение для детей младшего возраста;абонемент для читателей среднего и старшего возраста;читальный зал.Проводятся массовые мероприятия:праздники, встречи с интересными людьми, беседы;библиографические обзоры.",Москва,2015-07-22T19:17:03Z,2023-03-01T11:41:52Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 87 – фонд взрослой литературы,"г Москва,г Москва,ул Соколиной Горы 5-я,д 19",37.7373397350311,55.7640895871648,"Год основания библиотеки – 1961. По данному адресу располагается фонд взрослой литературы. Объем книжного фонда составляет 37 000 экз. Ежегодно библиотека обслуживает более 4 тысяч читателей. Структура библиотеки: абонемент и читальный зал.С 1993 года библиотека работает с читателями, имеющими ограниченные возможности передвижения, с которыми впоследствии был создан Центр общения и досуга «Как здорово, что все мы здесь сегодня собрались».В библиотеке работает клуб психологической помощи «Как стать хозяином жизни и как научиться любить себя».Клубные формирования библиотеки:клуб психологической помощи для школьников (Лицей № 429). График работы: последняя среда месяца. Возраст: 14+;семинары для школьников в помощь изучения литературы. Еженедельно по вторникам;клуб поэзии. Один раз в месяц по пятницам.В библиотеке имеется Wi-Fi. Для слабовидящих читателей предоставляется увеличительная линза со светильником. Библиотека доступна для инвалидов. Возможна печать документов.",Москва,2015-07-22T20:18:00Z,2023-02-28T08:10:43Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,75600,NA
Детская библиотека № 22 им. Л. А. Кассиля (филиал № 2),"г Москва,г Москва,ш Ленинградское,д 120",37.462936,55.867607,"Детская библиотека была открыта в 1966 году. В 1971 году, согласно постановлению Совета Министров РСФСР от 19 августа 1971 года № 484, библиотеке было присвоено имя писателя Льва Абрамовича Кассиля.Библиотека располагает универсальным фондом, который насчитывает 38 490 единиц хранения. Основная специализация: детская литература, музыкальная литература, ноты. Имеется нотный отдел.В библиотеке проходят мероприятия для детей разных возрастов: литературные чтения, конкурсы, квесты. Ведется мемориальная деятельность: работает и постоянно обновляется выставка, посвящённая жизни и творчеству Льва Кассиля; проводятся лекционные часы по произведениям писателя. Большой популярностью у маленьких читателей пользуется Космический зал – детская игровая зона.Принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T05:41:01Z,2023-02-21T09:34:32Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,им. Л. А. Кассиля
Детская библиотека № 31 (филиал № 2) г. Москвы,"г Москва,г Москва,ул Балтийская,д 4",37.512964,55.807542,"Универсальный фонд библиотеки включает чуть более 28 000 книг и журналов, где превалирует художественная литература для детей и юношества.В библиотеке проходят мероприятия для малышей и школьников, которые организованы как арт-встречи. Дети не только узнают о различных книгах, об интересных личностях, об исторических и научных фактах, но и выражают свои впечатления в различных предложенных творческих техниках.Малышам и их родителям понравится семейный уголок «Библионеваляшки», который собирает целые семьи в игровой зоне. Есть малыши, которые проводят здесь в играх и с книгами по несколько часов в день.Принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T03:11:05Z,2023-02-21T09:00:40Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Библиотека № 75 имени А. С. Серафимовича,"г Москва,г Москва,ш Открытое,д 27",37.7593,55.824026,"Фонд детской литературы библиотеки № 75 имени А. С. Серафимовича стал доступен читателям с сентября 1962 года. В 1992 году детская библиотека была переведена из района Богородское и с тех пор является информационным, культурно-досуговым центром для детей и родителей, живущих в районе Метрогородок.К услугам пользователей библиотеки – фонд из 48 тыс. экз. книг и периодических изданий, а также озвученные издания книг, которые можно взять на дом. На базе библиотеки организованы кружки и занятия, способствующие раннему выявлению и развитию интеллектуальных, творческих способностей детей, проведению образовательного семейного досуга. Разработана и успешно работает программа по изучению истории культуры: русских художественных промыслов, игрушки, народных традиций, праздничных обрядов. В читальном зале есть доступ к сети Интернет. Пользователи с проблемами зрения могут воспользоваться специальным видеоувеличителем, собран фонд крупношрифтовых и озвученных книг.Проезд общественным транспортом: от станции метро «Бульвар Рокоссовского»: трамваи №№ 2, 13, 36 до ост. «Техникум», автобус № 3 до ост. «Метрогородок»; от станции метро «Щелковская»: автобус № 3 до ост. «Техникум».Санитарный день: последняя пятница месяца.",Москва,2015-07-22T16:27:55Z,2023-02-28T11:18:29Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,им. А. С. Серафимовича
Библиотека № 172 (ст. м. Новаторская),"г Москва,г Москва,ул Новаторов,д 14",37.523204,55.667584,"Библиотека расположена в двух соседних корпусах и состоит из детского и взрослого отделов. Оба отдела обладают уникальным книжным фондом, организуют культурные программы для жителей Обручевского района, проводят лекции, концерты, игры, экскурсии. Детский отдел библиотеки – это удобное, комфортное для посещения место досуга и образования для всей семьи. Для детей младшего возраста здесь организована игротека. Много внимания библиотека уделяет людям с ограниченными возможностями и социально незащищенным слоям населения. Сотрудниками библиотеки проводятся выездные мероприятия в школах, гимназиях, ЦСО и других организациях.",Москва,2015-07-27T08:51:09Z,2023-02-21T06:34:09Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 233 г. Москвы,"г Москва,г Москва,пер Митинский 3-й,д 2",37.353432,55.848539,"Новогодним подарком в январе 1951 года для всех ребятишек города было открытие первой детской библиотеки. Она находилась на Сходненской улице, в полуподвальной части дома № 28. Первоначальный фонд состоял из 5 000 книг, переданных для детей Российской государственной библиотекой им. В. И. Ленина и взрослой библиотекой № 55, которая находилась в Строительном проезде. В 1953 году в библиотеке открылся читальный зал. В начале 60-х годов детская библиотека № 1 переехала в новое помещение на первом этаже дома № 13 по Сходненской улице. В конце 1994 года фонд детской библиотеки № 30 был передан библиотеке № 252, которая открыла свои двери в январе 1995 года, изначально обслуживая и взрослых, и детей всего района.В конце 1995 года под детскую библиотеку в Митине выделили помещение общей площадью 207,8 кв. м и передали ей оставшийся книжный фонд детской библиотеки вместе с ее номером (№ 30). А в январе 1996 года детская библиотека № 30 распахнула свои двери.Сегодня библиотечный фонд – 34 726 экземпляров, состав фонда универсален по содержанию и комплектуется с учетом разнообразных читательских интересов. В практике работы – самые разнообразные мероприятия. Посещений за 2021 год – 38 292. В библиотеке работает языковый клуб «Чеширский кот».",Москва,2015-07-23T21:42:20Z,2023-02-17T09:52:19Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,75600,43200,72000,NA
