country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Netherlands,1889,9905,GRONINGEN 1889,8,187,188,53.232,6.563,8 sestertii: Antoninus Pius - Commodus (AD 191-192).,Groninger Museum (GRM find X) 1964/XII-63/1-7 en 63a (no. 7),II century
"Israel, Palestinian Territories",1993,8053,CAVE OF THE SANDAL 1993 B,7,125,128,31.873432962438,35.431284221019,"The hoard(?) comprised a ""cluster"" of 7 silver coins - 4 denarii, 1 plated denarius, 1 drachm - deposited during the Second Jewish Revolt (AD 132-136).",NA,II century
Poland,2005,13461,KRZYŻANÓWEK,22,187,188,52.1793,19.4738,Twenty-two denarii found on an agricultural land: Otho - Commodus (AD 187-188).,NA,II century
Czech Republic,1909,15962,BEZMĚROV,15,161,180,49.329895,17.334924,"Unknown original number of coins. 15 pieces are known: 14 denarii, 1 dupondius: Mark Antony - Marcus Aurelius (AD 161-180).","Museum of Moravia, Brno, Czech Republic (7 coins); Collection Červinkova (8 coins)",II century
Netherlands,1850,10020,TZUM,13,179,180,53.159,5.562,13 denarii found in a mound next to ceramic vessels: Antoninus Pius - Commodus(AD 180).,"Frisian Museum, Leeuwarden (FML A 1129-1141), 2 coins lost.",II century
"England, United Kingdom",2005,14787,HORSEHEATH 2005-11,4,195,195,52.097916,0.3490197,Four coins on PAS database centered to village - possibly a hoard or addenda to one of the previous hoards?Other PAS records associated with this hoard: CAM-531F17,NA,II century
"England, United Kingdom",2011,2066,CHARLWOOD,23,141,161,51.164247,-0.25656181,"2 Iron Age gold quarter-staters, 18 denarii and 1 quinarius to Antoninus Pius and 6 copper-alloy votive objects.",NA,II century
Belgium,1844,8303,WULVERGEM,270,180,192,50.76,2.852,"270 coins. Only 10 sestertii are known: Trajan, - Commodus (AD 180-192).","Collection vicar Verstraete, Kortrijk, Belgium (c. 155 coins), in 1846; collection .C. Lefèvre,Brugge, Belgium (10 coins), in 1846",II century
Ukraine,1871,18291,GOLOVKOVKA,4,180,192,49.118047315727,32.331118413178,"Hoard of an unknown number of denarii. Only 4 coins were documented: Trajan, Marcus Aurelius, Lucius Verus, Commodus.",Old collection Ya. Bortovski,II century
France,1908,7204,CLERMONT,400,192,192,49.376,2.414,"The hoard comprised a broken ceramic vessel containing 400 sestertii, dupondii and asses from Vespasian to Commodus. Most were very worn.",NA,II century
France,1841,12465,ORVAL,141,177,192,46.7263,2.48,"The hoard was found in April 1841, in an ceramic vessel under a stone. It comprised 140 sestertii, dupondii and 1 as, all from the antonine dynasty.",NA,II century
"England, United Kingdom",2005,2487,TADCASTER 2005,4,192,192,53.889682,-1.2255136,4 denarii up to Commodus found in an arm purse.,Yorkshire Museums Trust,II century
Ukraine,1853,18129,PEREMOZHNE,20,161,183,46.704848184441,30.797596721717,Unknown originally number of coins. Only 20 denarii were documented: Vespasian - Marcus Aurelius/Commodus (Crispina (AD 161-180).,NA,II century
Egypt,1926,5473,KARANIS 1926,60,156,157,29.51973,30.90194,Circa 60 aurei. Disintegrated cloth bag found during excavations in the courtyard of a house.,NA,II century
Bulgaria,1981,10465,SHABLA,25,138,161,43.54,28.532,(50) 25 denarii: Vespasian - Antoninus Pius (AD 138-161). Found together with a silver bracelet.,NA,II century
Hungary,1957,7544,KOMÁROM-SZŐNY 1957,17,128,138,47.73,18.194,"17 silver and bronze coins in Principia/barrack: 1 denarius, 1 quinarius, 2 sestertii, 7 dupondii, 6 asses: Vespasian - Hadrian (AD 128-138)",NA,II century
Netherlands,1963,18905,MAASTRICHT-STOKSTRAAT 1963,20,177,177,50.8485,5.694,"A hoard of 20 denarii (Vitellius - Marcus Aurelius), found in a Roman house, in a room next to the furnace of the hypocaust.",NA,II century
Romania,1902,16292,CAPORAL ALEXA,100,161,175,46.33761,21.581668,"Around 100 denarii, 27 were studied: Nero – Marcus Aurelius (Faustina II) (AD 161-175).","Móra Ferenc Museum, Szeged, Hungary",II century
"England, United Kingdom",1884,14607,WOODCUTTS COMMON,36,154,161,50.96141,-2.0583287,"Hoard of 36 coins (31 bronze and 6 silver) ""from 76 BC to AD 180 or 270"" found during Pitt Rivers' excavations at the settlement site of Woodcutts, Sixpenny Handley. Said to have been found with the remains of a bronze-mounted casket near a hearth, possibly within a house.""... the discovery here, within an oblong area of ' depression ' and near a hearth, of the remains of a bronze-mounted ornamental casket, with glass, a silver spoon, a penannular brooch, etc., and 31 bronze and 6 silver coins, from Claudius I to Claudius II (268-70)"". (Hawkes, C.F.C. 1947, 'Britons, Romans, and Saxons Round Salisbury and in Cranborne Chase: reviewing the excavations of General Pitt-Rivers, 1881-1898' Archaeological Journal 104, p.46).",NA,II century
"Scotland, United Kingdom",1918,4,AITNOCK FORT,4,147,161,55.70956,-4.72167,"Four denarii (Vespasian - Antoninus Pius), found at Aitnock fort (an Iron Age fort), situated on the summit of a cliff which rises about 60 feet perpendicularly from the waters of the Rye stream at the south-west angle of Hindog Glen near Dalry in Ayrshire. The coins had been wrapped in some material and were found in a layer of occupation.",National Museums of Scotland,II century
Germany,1953,16554,GROßWALLSTADT,3,158,159,49.878935,9.152934,"Three Roman bronze coins (Trajan - Marcus Aurelius Caesar) were found together in a field, inside an old foundation wall.",NA,II century
Poland,1926,13529,TUREK - SURROUNDINGS,600,180,192,52.017532,18.494011,Around 600 denarii of which only 17 provide information on issuers: Vespasian - Commodus (AD 180-192).,"Archaeological Museum, Łodz, Poland (3 coins)",II century
Spain,1950,17567,YUNQUERA DE HENARES,120,161,180,40.753802156138,-3.1658884937876,"Hoard of 120 coins: 2 aurei, 118 denarii: Titus - Marcus Aurelius (AD 161-180).","Museo de San Isidro, Los Orígenes de Madrid",II century
Romania,1853,2604,TIBODU,763,167,167,46.349,25.311,826 coins found with a ceramic vessel. 763 denarii were: Republic - Marcus Aurelius (AD 167). The hoard was entirely recovered but not published accurate.,NA,II century
Czech Republic,1862,15875,FOLMAVA,3,117,138,49.349112,12.856193,"Unknown number of Roman bronze coins, only 3 pieces are known: Augustus, Nero, Hadrian",NA,II century
Poland,1745,13667,JUSZKOWO 1745,3,180,180,54.2572,18.6076,"Three denarii found in a funerary urn together with an amber bead and a wire link ring: Domitian, Hadrian Marcus Aurelius (Divus) (AD 180).","Museum Gdansk, Poland",II century
Romania,1954,16343,HÂRȘOVA,282,195,196,46.671139,27.542753,282 denarii found with a ceramic vessel. 222 coins were recovered: Vitellius – Septimius Severus (AD 195).,"National History Museum, Bucharest (182 coins); Institute of Archaeology ”Vasile Pârvan”, Bucharest (40 coins)",II century
Poland,1700,13453,KORZKIEW,189,180,192,50.1626,19.8823,Around 800 denarii of wchich 189 provided information on the issuers: Nero - Commodus (AD 180-192).,"National Museum, Poznań, Poland",II century
Germany,1866,17251,OSTFRIESLAND/IM OSNABRÜCKISCHEN,4,168,169,53.0533,7.7609,"Three aurei are said to have been found by Landrat von Weyhe. These might be the remnants of a gold hoard. Apparently, there was another aureus found at the place.","Münzkabinett, Berlin (in 1920) (inv.nos. 560-563).",II century
Poland,1949,13430,GOLUB-DOBRZYN,556,193,193,53.1087,19.054,"556 denarii found with a bronze vessel: Trajan - Septimius Sverus (AD 193). Silver weight: 1,694g.","Muzeum Narodowe w Warszawie, Poland",II century
Austria,1980,13269,PARNDORF 1980,48,141,161,47.995,16.858,49 denarii found with a ceramic vessel: Republic - Antoninus Pius (AD 141-161).,NA,II century
Romania,1969,2954,ITEȘTI,272,193,194,46.654,26.862,272 denarii: Tiberius - Septimius Severus (AD 193-194); silver weight: 813.04 g,"Complexul Muzeal ""Iulian Antonescu"", Bacău, Romania; inv.nos. 7008-7236",II century
Sweden,1872,15541,STENTOLLBY,8,161,180,57.627445,18.543134,8 denarii found on a field: Vespasian - Marcus Aurelius (Lucilla) (AD 161-180).,"Swedish History Museum, Stockholm (inv.no. 4697)",II century
Sweden,1887,15522,GYLE,2,141,161,57.426478,18.613831,"Grup of two denarii: Antoninus Pius, Antoninus Pius (Diva Faustina I); silver weight: 5.32 g.","Swedish History Museum, Stockholm (inv.no. 8217)",II century
Ukraine,2018,20673,LVIV REGION 2018,757,180,192,49.5661221128,23.665240951,"A hoard of 757 Roman Imperial denarii and a silver ingot was discovered by a treasure hunter on January 11, 2018 in the Lviv region. Information about the find, the silver ingot and a general photo of the bunch uncleaned coins were published on the Ukrainian treasure hunter forum Violity on 11 and 12 January 2018. According to the finder, the hoard was discovered in the forest at a depth of 30-40 cm. Initially a few slipped coins were found, and then the rest of the hoard. Among the coins, a silver ingot (ca. 8.7x1.5 cm) and a fragment of pottery were found. Only photos of 17 coins and the silver ingot were published separately. The further fate of the hoard is unknown, however, most probably it was sold at the Violity auction. Coins: Nerva (1), Hadrian (4), Hadrian (Aelius) (1), Hadrian (Antoninus Pius) (1), Antoninus Pius (3), Antoninus Pius (Diva Faustina I) (1), Marcus Aurelius (3), Marcus Aurelius (Lucius Verus) (1), Marcus Aurelius (Lucilla) (1), Commodus (1), no information (740).",Sold,II century
Romania,1960,16304,STĂNIȚA,12,173,174,47.008128,27.105199,"12 denarii, of which 10 plated, were found with a ceramic vessel in a garbage pit: Trajan 3, Antoninus Pius 2, Antoninus Pius (Diva Faustina I) 3, Antoninus Pius (Faustina II) 2, Marcus Aurelius 1, Marcus Aurelius (Lucius Verus) 1 (post AD 173-174).","History Museum, Roman, Romania",II century
Greece,1999,6910,DION 1999,1590,138,161,40.17724,22.49293,"1590 bronze coins (1452 Dium, 47 koinon of Thessaly, 39 koinon of Macedonia, 13 Thessalonica, 7 Philippi, 2 Edessa, 2 Corinth, 1 Amphipolis, 1 Magydus, 1 Tralleis, 10 uncertain, and 15 Roman bronzes), ranging from Claudius to Antoninus Pius, found in the foundation level besides the west wall of the first (western) room excavated at the place of the former sanctuary of Zeus Olympios, next to two other hoards (Dion 1998 and Dion 2000). All three hoards were buried in clay vases. The exact function of the area where the hoards were found is unclear, but the hellenistic sanctuary of Zeus Olympios had been transformed in Roman times, the wall of the temenos built over, and a theatre established.",NA,II century
Poland,2004,13489,POLANÓW - SURROUNDINGS,18,126,138,54.1179,16.6807,18 denarii found on a field: Otho - Hadrian (AD 128-136).,Private collection,II century
Italy,1830,17459,SPADAFORA,200,138,161,38.2219,15.377,200 bronze coins: Domitian - Antoninus Pius (AD 138-161).,NA,II century
Romania,1957,16307,TĂVĂDĂREȘTI,5,176,180,46.328142,27.285246,"Unknown originally number of denarii. 5 coins are kept in the History Museum in Bacău: Trajan 1, Antoninus Pius (Faustina I/Diva Faustina I) 1, Marcus Aurelius 2, Marcus Aurelius (Faustina II/Diva Faustina II) 1.","History Museum ""lulian Antonescu"", Bacău, Romania",II century
Romania,1959,2601,SĂLAŞURI,3200,158,161,46.374,24.774,"3200 silver coins found with bronze cauldron: 3197 denarii, 3 drachmas Lycia: Republic - Antoninus Pius (AD 158-161) . 10.8 kg","Museum ”Dr. Molnár István”, Cristuru Secuiesc, Romania (1965)",II century
Bulgaria,1970,10264,SLIVO POLE 1970-1979,3,161,180,43.9409,26.2051,"Unknown quantity of bronze coins. Three sestertii: Claudius I, Nero, Marcus Aurelius were offered to the Regional History Museum in Ruse.","Ruse Regional Museum of History, Bulgaria",II century
Denmark,1782,13707,RÅMOSEN,428,160,181,55.5022,11.3516,"Råmosen, the numerically largest denarii hoard in Denmark, was found in 1782. The hoard consists of 428 denarii. There are two lists of coins for the hoard; one lists the end coin as a Marcus Aurelius, but there are contemporary letters mentioning coins with a portrait of Crispina.",NA,II century
Netherlands,1899,12632,VENLO 1899,30,156,157,51.37,6.172,"30 denarii: Republic - Marcus Aurelius (AD 161-180), latest coin, AD 156-157.","Rijksmuseum van Oudheden Leiden, Netherlands; inv.no. 17379",II century
"England, United Kingdom",1888,2341,WANBOROUGH(?),22,138,192,51.536552,-1.7130393,"A concealed hoard of 22 aurei of 'Nero, Hadrian and the Antonines' found c. 1888. It is believed that the hoard was from Wanborough / Durocornovium, but this is not certain.",NA,II century
Portugal,1890,12884,SANTO TIRSO DE PRAZINS,5,128,129,41.488,-8.304,Unknown originally number of coins. Only five coins are recorded. Uncertain whether they were found together.,"Museu de Martins Sarmento, Guimarães. Portugal",II century
Switzerland,1895,6530,LAUFEN BL 1895/1896,11,177,192,47.413,7.496,"The hoard comprised a ceramic vessel containing at least 11 coins (10 sestertii and 1 dupondius) found during construction work. The pot and 11 coins were given to the Museum Laufen, where, ca. 2014, only these 11 coins could be identified: Domitian (1 coin), Trajan (1 coin), Hadrian (5 coins), Antoninus Pius (1 dupondius), M. Aurelius/L. Verus (1 coins), Commodus (1 coin), Crispina (1 coin).","Archäologie Baselland, Laufen",II century
Bulgaria,1964,2682,SILISTRA 1964,933,162,163,44.115,27.267,Unknown number of denarii. 933 denarii are kept in the museum collection in Silistra: Nero - M. Aurelius (AD 162-163).,"History Museum, Silistra, Bulgaria; inv.nos. 4058-5018",II century
"Wales, United Kingdom",2000,2192,MONKNASH,103,143,144,51.416449,-3.554541,"103 denarii (Nero to Antoninus Pius) found near a large stone building and a series of ditches identified by a geophysical survey in 1999 and described as a farmhouse. The site has turned up building debris, pottery, and a series of other metal finds, including at least 46 other denarii that might have come from the coin hoard (Treasure report SS 91 69).",National Museum Cardiff,II century
Serbia,1936,2806,BELA REKA,322,181,182,44.6483,19.4886,"322 denarii: Mark Antony - Commodus (AD 181-182). The hoard also includes silver and gold jewelry. Gold: 1 bracelet, 1 ring. Silver: 1 patera, 1 chain, 2 brooches, 1 necklace, 1 bracelet, 2 cups. All items were placed in a silver casket.","National Museum Belgrade, Serbia",II century
Serbia,1995,12460,MIROSALJCI,726,187,192,44.435,20.405,726 denarii: Nero - Commodus (AD 187-192).,"National History Museum, Belgarde; inv.no. 1172/1-654",II century
Germany,1919,16475,BERLIN-LICHTERFELDE 1919,5,181,181,52.4314,13.3097,"Five denarii, from the reigns of Antoninus Pius, Marcus Aurelius, and Commodus, discovered in a garden in Berlin-Lichterfelde in 1919.",NA,II century
France,1830,5485,LE BUIS,80,180,192,46.029,1.188,More than 80 gold coins were discovered as surface finds between 1830 and 1958: Domitian - Commodus (AD 180-192). Only seven of the coins were described sufficiently well to be accurately identified.,NA,II century
Spain,1996,12885,ALORIA B,30,147,148,42.996,-2.982,30 sestertii found stuck together in a Roman edifice: Vespasian - Marcus Aurelius (AD162-163).,"Museo de Arqueología de Álava, Spain",II century
Romania,2023,20556,GÂRCINA 2023 B,408,117,138,46.975697796636,26.342532583518,408 denari found by metal detecting: Nero - Hadrian. No further detail.,NA,II century
Algeria,1858,4872,BOU ISMAÏL,5,147,176,36.64,2.691,"The hoard was found in a void within a Roman wall and comprised 5 sestertii: 1 Hadrian, 1 Antoninus Pius, 2 Marcus Aurelius, 1 Faustina II (AD 147-176).",NA,II century
Belgium,1877,8229,FLOBECQ 1877,95,195,195,50.737,3.739,95 sestertii: Vespasian - Septimius Severus (AD 195).,NA,II century
"Scotland, United Kingdom",1870,1673,BROCH OF LINGROW,6,177,192,58.96264,-2.984088,"An ensemble of 6 denarii (incl. Vespasian, Hadrian with Clementia on the reverse, 2 Antoninus, 2 Crispina), found during excavations at the broch of Lingro, 1870-71, in different parts of the outbuildings [i.e. of the broch], that may have come from a scattered hoard.",NA,II century
Spain,1901,6238,TORREBLANCA,204,180,192,40.22,0.195,"204 aurei found with a ceramic vessel, 97 pieces studied: Nerva - Commodus.",NA,II century
Spain,2010,17592,SEGÓBRIGA 2010,32,138,161,39.8909,-2.8105,32 bronze coins found glued to each other: Domitian - Antoninus Pius (AD 138-161).,NA,II century
Spain,1940,12879,LUGO 1940,16,117,117,43.0064,-7.5576,"16 coins: 1 denarius, 15 bronzes were found as ""cast bronze core"" of 570g.",NA,II century
France,1936,6331,VILLEURBANNE 1936,45,103,111,45.775,4.851,Unknown originally number of aurei. Forty-five coins from Nero to Trajan were recovered. Seventeen coins were studied in detail. Nine coins were acquired in 1937 by the mayor of Villeurbanne.,Mayor of Villeurbanne (9 coins) in 1937,II century
Italy,1970,6138,ROME 1970 - RIVER TIBER,1177,161,161,41.9027835,12.4963655,"The hoard comprised 2,077 bronze coins along with bronze implements and scrap from a bronze foundry. Mostly quandrantes and semisses but also including Greek provincial, Greek, Republican up to 5th century AD","Heberden Coin Room, AShmolean Museum, Oxford, Great Britain",II century
Austria,1908,6154,GUMMERN,126,166,167,46.655,13.769,"126 bronze coins:120 sestertii, 5 dupondii, 1 as: Vespasian - Marcus Aurelius (AD. Only 73 coins are kept in the museums' collections.","Landesmuseum, Klagenfurt; Stadt Museum Villach, Austria. (73 coins)",II century
France,1906,6064,BUJALEF,250,138,161,45.795283,1.626992,The hoard comprised approximately 250 sestertii dating to the second century AD and weighing between 5 and 6kg.,NA,II century
Turkey,1977,20969,ERYTHRAI,13,193,194,38.382841626675,26.480602543243,"13 silver coins: 10 denari, 3 cistophori: Domitian - Septimius Severus (AD 193-194). Found with traces of a textile bag.",NA,II century
"Scotland, United Kingdom",1755,1766,KENMORE,14,161,180,56.5878,-4.0023,"A hoard of 12 Roman coins (apparently silver), found in 1755 while building a road from Taymouth to Glenquaich, near the crest of the hill. The same find (but described as 14 denarii) is recorded as having been found while digging the foundations of a tower near Taymouth. The coins are from the Antonine period, none later that Marcus Aurelius. No further details given.",NA,II century
France,1870,12453,TORTERON,200,177,192,47.0218,2.9666,It comprised 200 sestertii from Antoninus Pius to Commodus (AD 180-192) found with a ceramic vessel.,NA,II century
Ukraine,1883,18198,PLOSKOYE,200,193,193,49.73820484658,29.293336162867,Hoard of more than 200 denarii. Only 10 were documented: Hadrian (Aelius Caesar) - Pertinax (AD 193).,"University Museum, Kyiv, Ukraine (inv.nos. 12240-12249) until 1917",II century
Sweden,1873,15467,DJUPBRUNNS,212,194,195,57.480762,18.335052,"212 denarii found with a box: Nero - Septimius Severus (Cludius Albinus Caesar) (AD 194-195). Together were found 1 bronze box, 2 gold bracteates, 1 spiral rod and 1 gilt silver ring.","Swedish History Museum, Stockholm (inv.nos. 5204 coins; 4877 objects)",II century
Romania,1935,16279,GURA VĂII 1935-1937,36,138,161,46.266903,26.832197,Unknown originally number of coins. Most likely there is just one hoard found here and 36 denarii are known: Vespasian – Antoninus Pius (AD 138-161).,NA,II century
Poland,1875,16201,MACIEJOWICE,32,193,193,52.046747,22.575385,Unknown original number of denarii. 32 denarii have been studied: Vespasian - Septimius Severus (AD 193).,NA,II century
Belgium,1919,8533,STAMBRUGES 1919,4,138,141,50.509,3.717,Only 4 sestertii are known: Hadrian - Antoninus Pius (AD 138-161).,NA,II century
Poland,1970,6141,ŻULICE,418,164,180,50.532,23.809,"Around 418 silver coins: 416 denarii, 2 drachms: Nero - Marcus Aurelius (Lucilla) (AD 164-180).","Muzeum, Koszalinie; Muzeum Zamojskie, Zamość; private collections, Poland",II century
Netherlands,1990,13959,NEDERWETTEN 1990,21,138,161,51.49,5.518,"Hoard of 21 sestertii. Among them coins of Domitian, Nerva, Hadrianus and Antoninus Pius (AD 138).",NA,II century
"England, United Kingdom",2001,14669,SPRINGHEAD ROMAN TOWN 2001,16,138,161,51.415161,0.31384514,"A number of coin finds were made during controlled archaeological excavation by Wessex Archaeology at the RLE sites Springhead Roman Town (RLE Event Code ARC SPH00) and Springhead Nursery (ARC SHN02) as part of the programme of archaeological works undertaken in advance of the construction of the Channel Tunnel Rail Link (now known as HS1), between 2000 and 2003.",NA,II century
Bulgaria,1912,2690,GRUNCHAROVO,600,180,192,43.7321524,27.1317796,(ca. 600) 569 denarii: Mark Antony - Commodus (AD 180-192),"National Archaeological Institute with Museum, Sofia, Bulgaria; inv. no. ХХХІІІ - 398 coins",II century
Belarus,1993,17430,MALYECH,408,193,194,52.493064,24.738335,"The hoard was discovered in 1993 by Vasily Prigodich (excavator operator), during the digging in a chalk quarry (between the villages of Malyech and Kabaki). The coins were in a hand made pot. In total, the hoard contained 408 (or 409?) coins, but to study preserved only 383 denarii (Vespasian-Septimius Severus) and four barbarian imitations of denarii.",National Historical Museum of Republic of Belarus,II century
Portugal,1954,5476,BRAGA AREA,170,167,168,41.545,-8.427,The hoard comprised 171 aurei and 1 denarius from Nero to Marcus Aurelius.,"União de Bancos Portugueses. Fundação Millenium, Oporto, Romania",II century
Germany,1987,16716,WALHEIM 1987,18,163,164,49.012909,9.152548,"A mixed hoard of 18 coins (Vitellius - Diva Faustina II) was unearthed in the southern area of the civilian town. The date of the latest coin is given as AD 145/161 in FMRD, but the reference of that coin (RIC 1383) is dated to AD 163-164.",NA,II century
Egypt,2012,20922,AMHEIDA,850,138,161,25.6676117977,28.8706203539,"A hoard of ca. 850 Alexandrian tetradrachms (Nero to Antoninus Pius) found at Amheida (Dakhla/Dakhleh oasis) in area 4, divided in three textile bags, on top of a mudbrick debris layer filling pit F90, immedialely adjacent to the temple of Thoth.",NA,II century
"Israel, Palestinian Territories",1995,8173,KHIRBET BADD 'ISA 1995-1997 B,146,124,128,31.933,35.043,"The hoard comprised 144 silver and two gold coins dated between 32-31 BC and AD 124-128, buried in a clay juglet.",NA,II century
Belarus,2010,20999,TSIAPY,28,191,192,53.691373443191,24.463800815609,Hoard of uncertain number of imperial denarii found while metal detecting. 28 coins were presented to the museum: Hadrian - Commodus (AD 191-192).,"Grodno State Historical and Archaeological Museum, Belarus",II century
Belarus,2007,17426,STAVISHCHE,500,196,195,52.187255,23.68248,"Discovered in 2007 in a field, near a village, between the village and the Lyasnaya river; the coins were scattered over an area of 500x100 m and had two large concentrations (two hoards?). Included at least 500 denarii, of which only 20 are available for study (Vespasian-Clodius Albinus). Information about the hoard in 2009 came to the archaeologist V. Belyavets, and in the spring of 2010 V. Sidarovich examined the place of the find. In the same field, other items were found: fragments of silver brooches, a gold brooch, a spearhead, a gold ring (?). Their relation with the hoard is doubtful (items from the settlement?)",private collection,II century
Germany,1880,17346,SCHLIEBEN,20,181,189,51.723205,13.381452,"A hoard of 20 denarii (Antoninus Pius - Commodus, but no details known for 12 coins) was found between 1880 and 1890 in a glass bowl, between the city and the railroad, directly southeast of the confluence of the Horst- and Totengraben.",NA,II century
Slovenia,1963,5471,LJUBLJANA 1963 - INSULA XXIX,16,107,110,46.0495,14.501,16 aurei: Vespasian - Trajan (AD 107-110).,"Mestni muzej, Ljubljana, Slovenia",II century
Netherlands,2003,10007,SCHAIJK 2003,17,117,138,51.7462,5.6317,"17 bronze coins: 3 dupondii, 15 asses: Vespasian - Hadrian (AD 117-138).",Private collection,II century
Denmark,1853,13598,UDMARKEN B,53,178,192,55.104643,14.727234,"Udmarken on Bornholm has yielded three hoards with a total of 217 denarii. All three, A, B, C, have been interpreted as being of either the same hoard or of chronologically identical hoards. A and B were found a week apart in 1853 and C was found in 1857. Udmarken B contains 53 of the 217 denarii.",NA,II century
Netherlands,1997,9841,ALPHEN AAN DEN RIJN 1997,5,180,180,52.12795,4.660886,"1 silver + 4 bronze coins: (1st century -2nd century AD), Augustus - Commodus (AD 192) found during archaeological excavations.",Municipality Alphen aan den Rijn,II century
Egypt,1913,7785,EL-HÎBA A43,237,143,144,28.7887,30.9251,237 provincial coins of Alexandria: Claudius I - Antoninus Pius (AD 143-144). Two sacks found in a house during excavations.,"Aegyptologisches Institut, Heidelberg, Germany",II century
Romania,1988,2614,DESA 1988,222,185,185,43.8696,23.0309,"Originally, 222 coins. 133 denarii are documented: Nero - Commodus (AD 185).","Iron Gates Museum, Drobeta-Turnu Severin, Romania (122 coins); inv.no. 562-683; private collection, Bucharest, Romania. (11 coins)",II century
France,1903,5694,MONTROTY,872,193,196,49.427,1.652,"The hoard comprised a 'ceramic vessel containing approximately 20 kilos of Roman bronze coins (sestertii, dupondii and asses). Of 872 examples, only 423 were identified.': Vespasian - Septimius Severus for Clodius Albinus (Caesar) (AD 193-196).","Museé de Rouen, France (600 coins) (Inv. III, 2, p. 56, no. 1921)",II century
Slovakia,1836,8235,PODHÁJSKA-BELEK,21,161,180,48.105157,18.351571,21 denarii: Vespasian - Marcus Aurelius (AD 161-180).,NA,II century
Romania,1900,16325,SĂHĂTENI 1900,257,191,192,45.034589,26.520965,257 denarii found with an amphora: Republic – Commodus (AD 191-192).,"History Museum , Ploiești, Romania (180 coins)",II century
Algeria,1952,4868,ARZEW,4,161,180,35.855,-0.314,"A hoard of sestertii of which 4 pieces are known: Hadrian, Antoninus Pius, Faustina II and Lucilla.",NA,II century
Hungary,1995,18525,KECSKEMÉT-HETÉNYEGYHÁZA,48,192,192,46.944394750045,19.610492607613,Forty-eight Roman denarii were found with a ceramic vessel in the rubble of a Sarmatian house in 1995 in the area of ​​an Avar burial ground in Hetényegyháza.,NA,II century
Romania,1997,2589,SARMIZEGETUSA 1997,7,121,122,45.513,22.788,7 asses: Domitianus - Hadrianus (AD 121-122).,"Museum of Sarmizegetusa, Romania",II century
Hungary,1919,13136,ZALAHOSSZÚJFALU 1919,171,158,159,46.761,17.103,"171 coins: 169 denarii,1 sestertius, 1 dupondius: Nero - Antoninus Pius (AD 158-159).","Balaton Museum, Keszthely (91 coins); private collection (72 coins), Hungary",II century
Romania,1956,2615,LUJERDIU,278,194,195,46.9831,23.7274,278 denarii found with an small amphora: Trajan - Septimius Severus (AD 194-195).,"National History Museum of Transylvania, Cluj-Napoca; Town Museum Gherla (20 coins), Romania",II century
Georgia,1940,16034,MTSKHETA – ARMAZI 1940,6,117,138,41.839326,44.663121,"Six aurei found in grave of Asfagur: Titus, Trajan, Hadrian 4 (AD 117-138).","National Museum of Georgia, Tbilisi",II century
Romania,1942,16302,ONICENI,68,161,180,46.806005,27.1614,Unknown originally number of coins. 68 denarii are kept in the collection of the Library of the Romanian Academy: Republic – Marcus Aurelius (AD 161-180).,"Coin Room, Library of the Romanian Academy, Bucharest, Romania (inv.nos. 29069-29136)",II century
Poland,1945,13685,ŁĄSKO WIELKIE,2,134,138,53.343108,17.825213,Two denarii of Hadrian (AD 134-138).,Lost,II century
"Israel, Palestinian Territories",1997,8179,KHIRBET 'ATUS,22,132,136,32.263689776628,35.437496713421,The hoard comprised 22 denarii overstruck by the Bar Kokhba administration (AD 132-136).,NA,II century
Romania,1951,16348,RACOVA-CHETRIȘ,300,195,195,46.467162,26.990903,"300 denarii, found with a ceramic vessel 237 coins were recovered: Otho – Septimius Severus (AD 195).","History Museum, Piatra Neamț, Romania (227 coins); National History Museum, Bucharest, Romania (10 coins; inv.no. 361)",II century
Georgia,1941,16036,MTSKHETA – ARMAZI  1941 1,19,180,192,41.839326,44.663181,"Five aurei found in grave no. 6: Nero, Galba, Hadrian, Antoninus Pius, Commodus (AD 180-192). Together were found 11 drachms of Gotarze and 3 denarii of Augustus.","National Museum of Georgia, Tbilisi",II century
Germany,1842,17248,RÜTENBROCK,300,161,180,52.837338,7.104961,"A hoard of ca. 300 denarii, found in 1842, during peat digging, close to the so-called 'Römerbrücke' in the Bourtanger Moor. The coins are now lost, except for two.",NA,II century
Belarus,1915,17429,ZHALUDOK,2,161,180,53.5974,24.9828,"Found in the garden of one of the villagers. Consisted of denarii (quantity unknown), which were in a pot. The coins were taken by villagers. V. Lyaskoronsky in 1926 saw only two denarii from this hoard (Antoninus Pius and Marcus Aurelius). In 1964, L. Pobal examined the probable place of the find, but did not find additional information about the hoard.",Unknown,II century
Egypt,1901,7809,MALLAWI A67,800,180,192,27.733,30.84,c. 800 aurei: Hadrian - Commodus (AD 180-192). No further information given.,Probably dispersed,II century
France,1832,7057,MELUN 1832,12,161,180,48.534,2.654,"The hoard comprised 31 bronze coins from Augustus to Marcus Aurelius, not further described.",NA,II century
Poland,1873,13648,DYMNIK,2,161,180,53.975007,19.484146,"Two denarii: Trajan, Marcus Aurelius.",Lost,II century
