name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Поповская сельская библиотека – филиал № 28,"Респ Татарстан,р-н Бавлинский,с Поповка,ул Центральная,зд 14",53.240308,54.188987,"В 1921 году политический ссыльный Петр Гущин создал библиотеку в здании земской школы села Поповка. В 1974 году из здания старой церкви библиотека переехала в здание нового сельского Дома культуры.На сегодняшний день библиотека является социально-культурным центром на селе, работает в тесном содружестве с сельским Домом культуры, школой, детсадом. Основные направления работы библиотеки – краеведение, правовое и нравственное воспитание населения. Большое внимание уделяется привлечению к чтению детей. Работа с детским садом ведется по целевой программе «Вместе с книгой я расту», целью которой является познакомить детей с лучшими книгами, помочь формировать с детства читательские интересы и предпочтения, развивать способности ребенка. С 2016 года в библиотеке работает клуб по интересам для детей «ЧИПС», который объединяет 20 детей 7–12 лет. Активно продолжает свою работу по возрождению обрядов и традиций русского народа краеведческий клуб по интересам «Сельчаночка», который активно посещают 15 человек. Проводятся различные мероприятия: тематические вечера, краеведческие чтения, фольклорные посиделки, детские праздники. Интересное и познавательное здесь находят для себя и стар, и млад.Фонд библиотеки составляет 12 487 экземпляров книг, ее посещает более 600 читателей, среди которых дети, родители, подростки, юношество, пенсионеры и другие слои населения.",2021-04-15T10:34:10Z,2023-02-21T11:14:29Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Шадчинская сельская библиотека-филиал № 47,"Респ Татарстан,р-н Мамадышский,с Шадчи,ул Молодежная,д 18",51.271884,55.924164,"В 1937 году была открыта изба-читальня. Первым основателем был Фаляхов Тимерхан, получивший образование у татарского писателя-поэта Махмута Будайли. Первым библиотекарем стал Галиев Мирзахан. В 1939 году в читальне начали проводить первые досуговые мероприятия. В 1950 году в д. Новое Мочалкино открылась библиотека с фондом в 1 000 книг. Работу с читателями вела Екатерина Котлова. В 1956 году библиотека была переведена в с. Шадчи, фонд составлял 3 927 книг. В 1980 году переведена в новое здание Шадчинского сельского дома культуры. На 2021 год книжный фонд составляет 14 227 книг. В библиотеке проводятся встречи с интересными людьми, с передовиками производства. Мероприятия посвящены годовщинам великих русских и татарских писателей. Шадчинская сельская библиотека ведет работу с различными категориями населения. Поддерживает связь с детским садом, средней школой и другими учреждениями.",2021-04-22T06:04:08Z,2023-03-01T13:32:45Z,09:00:00,21:45:00,09:00:00,21:45:00,09:00:00,21:45:00,09:00:00,21:45:00,09:00:00,21:45:00,18:00:00,21:45:00,,
Русскоазелеевская библиотека – филиал № 40,"Респ Татарстан,р-н Зеленодольский,с Русское Азелеево,ул Центральная,д 1/3",48.292343,55.510451,"Библиотека была открыта в 1913 году в деревянном здании школы при содействии Волостного управления. Огромные усилия для ее открытия приложили первые учителя школы Мария Дмитриевна Никольская и Мария Петровна Мельникова, они же были и первыми библиотекарями. Им пришлось буквально по крупицам собирать фонд библиотеки и обращаться к спонсорам. В настоящее время фонд включает 3 121 ед. книг и журналов, а ежемесячная посещаемость составляет 225 чел. В библиотеку люди приходят для получения библиотечно-информационного обслуживания, доступа к культурным ценностям, информации и знаниям, а также для участия в жизни клубов по интересам различной направленности. При работе библиотеки соблюдается календарь знаменательных и памятных дат.",2021-03-30T06:11:53Z,2023-02-22T06:21:38Z,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,,
Кошки-Новотимбаевская библиотека,"Респ Татарстан,р-н Тетюшский,с Кошки-Новотимбаево,ул Цветочная,д 9",48.516014,54.819155,"В селе Кошки-Новотимбаево изба-читальня была открыта в 20-е годы ХХ века. С первых дней образования и по сегодняшний день библиотека играла и играет огромную роль в жизни села. По воспоминания старожилов, в те далекие 20–50-е годы изба-читальня была единственным очагом культуры, куда приходили от мала до велика. Вечерами собирались молодые люди, они читали, играли в шашки и домино, слушали радио, готовились к спектаклям, концертам, пели, плясали под гармошку. Много сил было вложено библиотекарями для того, чтобы библиотека стала современной, привлекательной и уютной. Сегодня Кошки-Новотимбаевская поселенческая библиотека является центром общения и отдыха, местом интеллектуального и творческого развития для всех, кто ее посещает. Библиотека обслуживает 155 пользователей. Книжный фонд насчитывает 3 809 экземпляров, из них детский фонд – 1 405. В тесном контакте ведется работа со школой, сельским Домом культуры и Музеем И. Я. Яковлева. Библиотека принимает активное участие не только во всех мероприятиях села, но и в городских и районных.",2022-06-07T11:38:01Z,2023-02-21T09:57:07Z,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,,
Новокадеевская сельская библиотека,"Респ Татарстан,р-н Черемшанский,с Утыз Имян,ул Советская,зд 51",51.2298465973797,54.7495279081076,"В 1917 году с Чистопольского уезда в село Новое Кадеево был направлен Суфиян Исхаков для организации сельской библиотеки. В 1920 году его жестоко избили и сожгли библиотеку, которая находилась в его доме.Во время великой Отечественной войны роль библиотеки играла изба-читальня, которую возглавляла Зулейха апа. При избе-читальне было радио. Суфиян Исхаков доводил до местных жителей новости с фронта.Официальное открытие Новокадеевской библиотеки было в 1950 году.В настоящее время фонд библиотеки – 12082 экземпляров. Читателей – 279 человек. Посещение – 4327.Новокадеевская сельская библиотека предоставляет свободный доступ к информации населению. Сотрудничает с муниципальными и общественными организациями. Ведет работу по возрождению и сохранению традиций и обычаев народа. На базе учреждения работает детский кружок «Почемучки». Библиотека работает по целевым программам «Достойный гражданин России», «Мы вместе», «Через чтение к духовному возрождению», «Правовой ориентир», «Без прошлого нет будущего», «Здоровое поколение», «За природу все в ответе».",2023-01-23T07:35:19Z,2023-01-31T09:38:32Z,,,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00
Новочечкабская сельская библиотека – филиал № 25,"Респ Татарстан,р-н Буинский,с Новые Чечкабы,ул Мира,д 1Б",48.139494,55.071891,"В 1932–1933 годах появилась изба-читальня в селе Новые Чечкабы. Она размещалась в здании клуба, который был устроен в бывшей мечети. Первым библиотекарем был Мухтаров Ситдык. В 1984 году построили новый Дом культуры в одном здании с библиотекой. С 1969 года библиотекарем работала Сибгатуллина Гульшат. После нее приняла библиотеку Саттарова Фарида. Фонд составляет 13 218 экземпляров книг, из них детская литература – 1 064 экз., татарская литература – 6 013 экз., русская литература – 7 200 экз., английская литература – 5 экз. В библиотеке имеется 1 компьютер с выходом в интернет. 20 августа 2020 года в центре деревни построили Многофункциональный центр, где расположились Дом культуры, библиотека, сельсовет. Библиотека работает с разными категориями людей. Проводятся литературные вечера, встречи с местными поэтами, информационные часы, викторины, дискуссии.",2021-04-04T08:18:33Z,2023-02-14T15:05:20Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00
Чутаевская библиотека,"Респ Татарстан,р-н Балтасинский,с Чутай,ул Василия Булатова,д 50",50.5145582083206,56.5111219425693,"После Великой Отечественной войны в деревне Чутай открылся дом для чтения. Это здание служило для сельчан и колхозным клубом, где проходили собрании. Когда из бюджета стали переводить деньги, библиотека начала выписывать брошюры. Фонд книги вырос до 1 000. Вечером собирались в клубе и читали книги, забирали их домой. Сегодня Чутаевская библиотека это не только место для чтения. Библиотекарь организовывает для своих читателей встречи с писателями и поэтами. Для молодых читателей проводятся интеллектуальные игры и викторины, а для детей – игровые программы.По состоянию на 01.01.2021 г. фонд – 15 704 единицы, число посетителей – 3 577 человек.",2021-04-06T11:59:47Z,2023-02-21T11:52:10Z,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,,
Казкеевская сельская библиотека,"Респ Татарстан,р-н Актанышский,с Казкеево,ул Первомайская,д 1А",54.188749,55.662649,"В 1935 году в Казкеево из двух мечетей построили избу-читальню. Заведующим был назначен Абусогыт Ялалов. В 1976 году сельская библиотека переехала в новое здание Дома культуры. С 1989 года здесь работает Гульназ Ахмадишина, специалист с высшим образованием. Библиотека обслуживает 450 читателей. Книжный фонд включает 10 929 экземпляров. Библиотека играет особую роль в сохранении национальной культуры, науки, образования, в активации читательского интереса. Акцент делается на продвижение лучших классических и современных произведений о патриотизме и родном крае, а также на поддержку литературных талантов на территории села. В деятельности используются разнообразные формы и методы как библиотечной, так и культурно-массовой работы. Организуется обслуживание на дому. Библиотека участвует в мероприятиях общероссийского, республиканского, районного уровня.",2022-12-09T10:49:12Z,2023-08-25T06:42:27Z,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,,
Андреевская сельская библиотека,"Респ Татарстан,р-н Черемшанский,д Андреевка,ул Высоцкого,д 35/1",51.80215,54.717865,"Андреевская библиотека открылась для читателей в сентябре 1955 года. Это была изба-читальня. Фонд состоял в основном из газет. Электричества не было, были керосиновые лампы. Было всего несколько сотен книг. С каждым годом библиотека пополнялась нужным оборудованием: приобретались стулья, столы, книжные шкафы, стеллажи. В 1979 году все библиотеки района были централизованы, и сельская библиотека становится филиалом Черемшанской ЦБС и новые книги начинают получать уже обработанные с отдела комплектования. При библиотеке создан краеведческий музейный уголок «Вот она какая старина родная», в котором хранится более 20 экспонатов. Сельская библиотека является информационным учреждением, основными направлениями деятельности которой являются: продвижение чтения среди населения, правовое просвещение, краеведческая работа, военно-патриотическое воспитание детей и молодежи. Библиотека организует обслуживание читателей всех категорий и возрастов. Большое значение в своей работе библиотека уделяет военно-патриотическому воспитанию детей и молодежи, духовно-нравственному воспитанию и ЗОЖ, профориентации юношества, экологическому просвещению детей и молодежи. Сегодня библиотека – современный информационно– культурный центр для населения всех возрастов. Обширный книжный фонд – 1533 экземпляра, есть компьютер с выходом в Интернет. Но неизменными остаются атмосфера добра и просветительства, любовь к книгам и читателю.",2023-03-13T09:55:09Z,2023-03-15T13:53:24Z,,,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,15:00:00,13:00:00,15:00:00
Старотябердинская сельская библиотека – филиал № 19,"Респ Татарстан,р-н Кайбицкий,с Старое Тябердино,ул Советская,д 28",47.723098,55.337138,"Библиотека в селе Старое Тябердино образовалась примерно в конце 20-х – начале 30-х годов как изба-читальня, в этом же здании еще размещались клуб и сельсовет. По словам самого пожилого жителя деревни Ивановой Александры Ивановны 1923 года рождения, первым библиотекарем был житель села Чутеево по имени Заки. Затем он переехал в Казань. В 1954 году библиотеку, клуб и сельсовет перевели в здание старой церкви, которую в 1936 году сломали большевики. Церковь находилась во дворе школы. Библиотека располагалась на втором этаже. В 1978 году построили новое здание для клуба и библиотеки. В 2003 году в здании произошел пожар. Удалось спасти лишь малую часть книг. В 2003 году библиотеку и клуб перевели в здание школьной столовой. Оно было построено в 1977 году. В августе 2014 года в селе Старое Тябердино открылся новый МФЦ, где расположились библиотека и клуб. В новой библиотеке уютно и тепло. Книжный фонд составляет 4 850 экземпляров. Читателей – 473 человека. Фонд каждый год обновляется. Библиотека выписывает 18 газет и журналов. Кроме выдачи книг в библиотеке также проводятся различные мероприятия для детей и взрослых, оформляются книжные выставки.",2022-02-15T05:20:32Z,2023-01-30T08:24:40Z,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,22:00:00,18:30:00,23:00:00,,
Верхнеберсутская сельская библиотека – филиал № 7,"Респ Татарстан,р-н Мамадышский,с Верхний Берсут,ул Советская,д 41а",50.811722,55.72057,"Верхнеберсутская сельская библиотека открылась в 1953 году. В то время было 37 книг, 18 видов газет и журналов. Библиотека переселялась в разные здания. Долгие годы занимала дом Гали бая, который является историческим местом в деревне. Первым сотрудником в библиотеке была Гильмиева Гандалифа. В 1955–1978 годы библиотекарем была Закизянова Банат. На сегодняшний день книжный фонд составляет 6 352 экземпляра, читателей – 250. Будучи открытой и общедоступной, библиотека оказывает услуги широкой аудитории, стремится соответствовать ожиданиям жителей, является центром общественной и культурной жизни села.",2021-04-22T06:41:26Z,2023-03-01T12:55:53Z,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,09:00:00,22:00:00,18:00:00,22:00:00,,
Верхневерезинская сельская библиотека – филиал № 10,"Респ Татарстан,р-н Арский,  деревня Верхние Верези,Мостовая ,2",49.807872,56.158376,"Верхневерезинская сельская библиотека открывается в 2004 году.Первым библиотекарем назначается Мустафина Гузель. С2005 года библиотекарем работает Курбангалиева Фильсина Нурисламовна. Как правило, пенсионеры, ветераны, составляют значительную группу пользователей библиотеки. Посещение библиотеки дает читателям возможность общения, что в условиях села, где нет других возможностей. К оформлению выcтовык, презентаций книг используется современные информационные технология. Регулярно жителями села проводится встречи, литературные вечера, конкурсы. Фонд библиотеки составляет 4723 книг, число читателей 205. В библиотеке имеется выход в интернет, что позволяет улучшить качество обслуживания посетителей библиотеки.",2022-04-08T05:16:52Z,2023-02-22T08:26:37Z,,,09:00:00,16:00:00,,,09:00:00,16:00:00,,,09:00:00,16:00:00,,
Чемодуровская сельская библиотека,"Респ Татарстан,р-н Азнакаевский,с Чемодурово,ул Нагорная,д 1А",52.8586486269836,54.7616661203498,"Чемодуровская сельская библиотека существует с 1960 года. Она обслуживает село Чемодурово, деревню Алферовка и деревню Тетвель. Здесь работали: Черненко Тамара, Важнова Лариса, Платонова Мария Максимовна, Полипова Наталья, Зиннатулина Асия, Салахова Линара, Булякова Гульбария, Начарова Елена. С 1995 года работает Шарифуллина Ольга Владимировна. Библиотека часто меняла места. Раньше отопление было печное и освещение ламповое. Фонд библиотеки умещался в двух шкафах. Комплектование фонда проводилось с помощью журнала «Библиотекарь» и книжного магазина города Бугульмы. Со временем библиотека переехала в здание детского сада, где и находится по сей день.На сегодняшний день ее фонд составляет 6 741 экземпляр, в том числе 3 311 экземпляров – детский фонд. Выписываются журналы и газеты. За год всего читателей от 320 до 380 человек, 2 500 посещений. Днем в библиотеку спешит ребятня, а вечером заходит молодежь и люди постарше.В библиотеке проводятся всевозможные мероприятия: викторины, конкурсы, игры, громкие чтения сказок и стихов, познавательные часы, литературные вечера и т. д. Оформляются всевозможные выставки, информационные стенды.Проводятся праздники: 9 Мая, Сабантуй, День пожилых людей, День матери. Библиотека живет, радуя читателей и книголюбов.",2021-04-21T08:34:28Z,2023-01-31T07:10:54Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Альшеевская сельская библиотека – филиал № 3,"Респ Татарстан,р-н Буинский,с Альшеево,ул Центральная,д 18А",48.279218002655,54.7554275901574,"Альшеевская сельская библиотека была основана в 1950 году. Первым библиотекарем стал Юнгеров Алексей Никанорович. В 1970 году библиотеку перевели в новое здание Дома культуры. В зоне обслуживания – три населенных пункта: с. Альшеево, д. Раково, д. Яскуль. Всего – 1 046 человек. Фонд библиотеки составляет 19 251 экземпляр. Здесь проводятся различные мероприятия для всех категорий посетителей. В настоящее время библиотека является тем учреждением, которое аккумулирует интересы широких слоев общества. Она сотрудничает с самыми различными учреждениями, организациями, движениями. Активно участвует в общественной жизни города, района и села, являясь основным центром информации.",2021-04-02T11:25:03Z,2023-02-02T12:27:02Z,,,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00
Верхнекибякозинская сельская библиотека,"Респ Татарстан,р-н Тюлячинский,с Верхние Кибя-Кози,ул Ленина,д 31",50.153832,55.977964,"Верхнекибякозинская сельская библиотека начала свою деятельность в 1935 году. В настоящее время постоянно обслуживаются 321 читатель. Библиотека обслуживает и жителей деревни Трюк-Тямти, там работает пункт выдачи книг. Книжный фонд библиотеки – 6 464 экземпляра, приходят по подписке 8 наименований газет, 10 наименований журналов. Библиотека работает в тесном контакте с сельским Домом культуры, школой и детским садом. В настоящее время в библиотеке работают объединения: «Театр сөючеләр», «Чордашлар». Главное направление деятельности – заинтересовать читателей, активизировать участие жителей села Верхние Кибякози и, в первую очередь, молодежи, в изучении истории своей малой Родины.",2021-05-20T13:06:48Z,2023-02-02T06:47:08Z,,,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00
Ерепкинская сельская библиотека,"Респ Татарстан,р-н Нурлатский,д Ерепкино,ул Кирова,двлд 9",50.678385,54.438465,"Библиотека выполняет информационную, просветительскую, образовательную, досуговую, воспитательную функции. Фонд насчитывает 7 206 книг, количество читателей – 523 человека. Библиотека оснащена компьютерным оборудованием. Основное направление работы – краеведческое. Проводятся различные мероприятия: викторины, библиотечные уроки, краеведческие часы, книжные выставки. Краеведческая деятельность библиотеки многообразна. Она постоянно наполняется новым содержанием, привлекая все большее число участников – жителей и гостей села. Благодаря этому библиотека обращает на себя внимание органов местного самоуправления и всего местного сообщества, что превращает ее в настоящий духовный центр на территории сельского поселения. Для детей функционирует кружок «Умелые ручки». Библиотека ведет работу по профилактике асоциального поведения и пропаганде здорового образа жизни и уже на протяжении многих лет не теряет своей актуальности.",2024-01-19T12:56:36Z,2024-01-22T12:25:18Z,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,,,,
Вожинская сельская библиотека,"Респ Татарстан,р-н Спасский,с Вожи,ул Бугровка,д 85",49.588306,55.101437,"Вожинская сельская библиотека – филиал № 6 образована в 1950 г. В настоящее время она обслуживает жителей своего села – более 300 человек. Книжный фонд составляет 6379 единиц. Вожинская сельская библиотека в 2013 г. выиграла грант правительства РТ для поддержки проектов творческих коллективов муниципальных учреждений культуры и искусства для реализации проекта «Создание библиотечного дворика «Поиграем, почитаем, отдохнем – время с пользой проведем». Площадь библиотеки мала, поэтому возникла идея создания летнего дворика. Чтение на открытом воздухе не только полезно, интересно, но и удобно. На открытом воздухе дети читают книжные новинки, любимые журналы, играют в настольные игры, рисуют и просто валяются на травке. При библиотеке с 2008 г. работает экологический клуб «Маугли», а в 2018–2020 гг. была создана целевая программа по экологии «На зеленых просторах села Вожи», что позволяет стать частью системы экологического образования, пробудить интерес к родной планете, своему краю, району, селу.",2021-03-29T12:29:44Z,2023-04-07T05:10:58Z,,,09:00:00,17:10:00,09:00:00,17:10:00,09:00:00,17:10:00,09:00:00,17:10:00,,,09:00:00,17:10:00
Староашитская сельская библиотека – филиал № 35,"Респ Татарстан,р-н Арский,с Старый Ашит,ул Школьная,д 4",49.667583,56.346641,"История библиотеки начинается с 1930 года. Сначала библиотека находилась в старом магазине у одного богача – Тухфатуллы. В 1947 году открыли клуб в старой мечети. Читатели каждый день собирались в этом здании. Сельская библиотека работала даже во время войны. Тогда она находилась в маленькой комнатке в доме одного из жителей. В 1948–1949 гг. первым библиотекарем была Сарваретдинова Таскира из деревни Кашер Сарманского района. В 1987 году в деревне построили сельский Дом культуры, в котором выделили для библиотеки большую светлую комнату.Основные показатели:книжный фонд – 5 758 экземпляров;число читателей – 504 человека;книговыдача – 13 812 документов.",2021-05-25T20:03:59Z,2023-02-22T13:34:54Z,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,09:00:00,16:00:00,10:00:00,12:00:00,19:00:00,21:00:00,,
Районная детская библиотека с. Новошешминск,"Респ Татарстан,р-н Новошешминский,с Новошешминск,ул Заливная,зд 4",51.228702,55.0642,"Детская библиотека была основана в 1915 году. Фонд включает 11 067 экземпляров художественной литературы, из них 8 004 – на русском языке, 3 015 – на татарском, 32 – на чувашском, 8 – на марийском, 8 – на английском. Есть журналы (737 экземпляров), диски и аудиокассеты. Библиотеку посещают более 3 000 человек.Детская библиотека – информационный и культурно-просветительный центр. Удаленным пользователям предоставляются онлайн-услуги: регистрация, виртуальная справка и абонемент. В библиотеке проводятся мастер-классы, конкурсы, буккроссинги, книжные выставки и другие мероприятия.В читальном зале оформлены постоянно действующие выставки – здесь всегда можно найти интересную книгу для чтения. Также экспозиции оформляются к важным датам, помогая полнее раскрыть библиотечный фонд по выбранной теме.",2022-03-02T15:11:03Z,2023-01-31T13:01:16Z,08:00:00,16:15:00,08:00:00,16:15:00,08:00:00,16:15:00,08:00:00,16:15:00,08:00:00,16:00:00,,,,
Восточная сельская библиотека – филиал № 15,"Респ Татарстан,р-н Бугульминский,п Восточный,ул Гафиатуллина,д 8Б",52.951554,54.496463,"Восточная сельская библиотека-филиал № 15 основана в 1974 году, практически с первых дней образования совхоза «Восточный». Библиотека расположена на втором этаже Восточного сельского дома культуры в просторном уютном помещении. Из зарегистрированных жителей поселка большинство являются читателями библиотеки – 558 человек (это составляет 77%), в том числе 120 детей.По итогам 2022 года число посещений составило 6790 (детей –3425 ), книговыдача – 15423 экземпляр, в т. ч. детской – 7020. Книжный фонд на 01.01.2023 г. составил 14006 экземпляров. Проводятся мероприятия различных направлений для разных возрастов читателей библиотеки.Работает клуб «На досуге». С 2022 года при библиотеке реализуется профориентационный проект «Школа сити-фермера».",2016-12-14T13:04:09Z,2023-01-31T12:55:53Z,,,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00
Кировская сельская библиотека,"Респ Татарстан,р-н Верхнеуслонский,п им. Кирова,ул Молодежная,д 16",48.936138,55.749,"Кировская сельская библиотека была открыта в 1984 году. Она является культурно-досуговым, просветительским, информационным учреждением поселка, обслуживает разные группы пользователей. Количество читателей – 250 человек, фонд библиотеки насчитывает 4 465 экземпляров документов на печатных носителях. Приоритетные направления работы библиотеки: воспитание информационной культуры, творческого развития личности, обеспечение досуга населения, нравственное воспитание подростков. При библиотеке работает клуб любителей литературного творчества «Проба пера», члены которого – постоянные участники и победители различных конкурсов и акций.",2022-02-26T11:26:09Z,2023-01-31T08:49:57Z,09:00:00,16:00:00,,,09:00:00,16:00:00,,,,,09:00:00,13:00:00,,
Нижне-Челнинская сельская библиотека,"Респ Татарстан,р-н Нурлатский,с Нижние Челны,пер Школьный,д 7",50.975709,54.496855,"Нижне-Челнинская сельская библиотека была создана в 1930 году как изба-читальня. Сегодня число читателей – 650 человек. В фонде насчитывается более 7 000 экземпляров книг, журналов, газет. Библиотека активно сотрудничает с Домом культуры, фельдшерским пунктом, детским садом. Здесь всегда можно найти нужную информацию с помощью интернета, книг, журналов и газет. Книги заботливо хранят и оберегают, чтобы они могли долго служить читателям. Каждая книга имеет свое место в библиотеке, полку, на которой она хранится. В фонде есть разная литература: научные книги, фантастика, произведения современных писателей.",2022-03-12T07:29:44Z,2024-02-01T08:13:26Z,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,,,,
Бимская сельская библиотека – филиал № 4,"Респ Татарстан,р-н Лаишевский,с Бима,ул Центральная,зд 56",49.503344,55.617627,"В 1934 году в селе была организована изба-читальня, куда привозили книги и газеты из района. С 1959 года библиотека долгое время находилась в здании сельского клуба. На сегодняшний день она располагается в здании бывшего фельдшерско-акушерского пункта. Фонд включает 6 000 экземпляров книг и периодических изданий. Число читателей – 150 человек, книговыдача – 2 000 документов, число посещений – 3 000. При библиотеке действует клуб «Хозяюшка», который посещают женщины разного возраста. Периодичность – 1 раз в месяц. Работа библиотеки ведется по основным направлениям: пропаганда здорового образа жизни, краеведение, семейное, правовое и патриотическое воспитание, пропаганда творчества писателей и поэтов РФ, РТ.",2022-01-14T11:15:34Z,2023-01-30T14:24:39Z,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,,,12:00:00,15:00:00
Каенсарская сельская библиотека,"Респ Татарстан,р-н Кукморский,с Каенсар,ул Х.Такташ,д 23",50.6258673465271,56.1802332895006,"Первая изба-читальня была основана в 1934 году в доме зажиточного крестьянина. Работала в ней женщина по имени Дания. С 1941 по 1947 год библиотекарем была Ф. Газизова, в последующие годы – Ф. З. Зиннатов, Ф. М. Гарипова и др. С 1990 по 2020 год – С. Ф. Шайдуллина. С декабря 2020 года библиотекарь – В. Р. Ганиева. В настоящее время книжный фонд составляет более 6 000 экземпляров. Количество посетителей в год – более 4 000 человек, из них около 2 500 – дети. Каенсарская сельская библиотека является центром продвижения чтения, она обеспечивает информационную поддержку деятельности учащихся, студентов и специалистов различных отраслей. Кроме того, это место для общения и проведения досуга.",2021-04-01T10:30:20Z,2023-01-27T13:53:16Z,,,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,18:00:00,21:00:00,18:00:00,21:00:00,18:00:00,21:00:00
