country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Poland,1885,16240,WOJCIESZKÓW,2,161,180,51.771032,22.31074,"Unknown number of denarii. Only two of them are known: Hadrian, Marcus Aurelius for Lucilla (AD 161-180).",NA,II century
Italy,1951,12015,CA' NOGHERA,514,193,196,45.522,12.358,The hoard comprised 514 imperial bronze coins: Nero-Septimius Severus (AD 193-196).,"Museo Archeologico Nazionale di Altino, Italy; private collection; some lost",II century
"England, United Kingdom",1972,14563,TRETHURGY ROUND,9,181,181,50.361855,-4.771137,"3rd century. ""Six coins, a small mid-3rd century AD hoard, found in soil (751A), 3 sealed by east wall (763) of Structure Y [a trapezoidal stone-walled enclosure appended to inner wall face of the round]. Another coin found in (728), the surface of Structure Y, & 2 more in overlying soil (785). These 3 coins of similar date & condition, & formed part of scattered hoard.",NA,II century
Romania,2005,9139,JUPA 2005,11,125,128,45.466,22.189,11 denarii found in a purse (vanished): Mark Antony - Hadrian (AD 125-128),"Centrul de Studii de Istorie și Arheologie, Timișoara, Romania; inv.no. 237/2005",II century
Egypt,1895,7778,KÔM EL-ASL A36,62,127,128,29.542,31.008,62 tetradrachms of Alexandria: Claudius I - Hadrian (AD 127-128),Dispersed. Detailed list in Oxford,II century
Denmark,1782,13707,RÅMOSEN,428,160,181,55.5022,11.3516,"Råmosen, the numerically largest denarii hoard in Denmark, was found in 1782. The hoard consists of 428 denarii. There are two lists of coins for the hoard; one lists the end coin as a Marcus Aurelius, but there are contemporary letters mentioning coins with a portrait of Crispina.",NA,II century
"England, United Kingdom",1878,2165,SOUTH SHIELDS 1878,132,191,192,54.996285,-1.4388217,"A hoard of 10 aurei and 120+ denarii, found in 1878 near the Roman fort. The closure date of this hoard is AD 192. However the penultimate coin is an issue of 185 and a seven year gap between the terminal issues is unusual. In the event the hoard is listed as closing with RIC 241, with the caveat that the last coin may be a site find rather than a hoard item (P.J. Casey).",NA,II century
Denmark,2001,13421,HELLERNE,7,183,184,55.707992,12.29287,Seven denarii found through several rounds of detecting.,NA,II century
"Scotland, United Kingdom",1986,1800,NEWSTEAD 1986,4,103,111,55.597622,-2.6998004,"A hoard of four denarii (2 Domitian and 2 Trajan) was found during field-walking in the South Annexe of the fort at Newstead. The coins were recovered in a little roll, with possible traces of a copper/bronze container.",NA,II century
Italy,1951,13812,GRELLO,39,161,161,43.208791,12.738033,39 Roman imperial denarii found with a ceramic vessel: Vitellius - Marcus Aurelius (AD 161-180).,NA,II century
France,1878,7334,LA COMELLE 1878,7,180,192,46.88,4.111,"The hoard comprised 9 figurines, 1 patera and 7 bronze coins from Vespasian to Commodus.",NA,II century
Croatia,1907,2801,OSATINA,34,145,161,45.386513,18.51133,"Unknown originally number of coins. 34 bronze coins: 21 sestertii, 13 dupondii: Trajan - Antoninus Pius (AD 145-161).","Archaeological Museum Zagreb, Croatia (33) - 1909",II century
"England, United Kingdom",2013,14562,CHURCHSTOW,16,161,176,50.290598,-3.8263201,Treasure numbers associated with this hoard: 2013 T096. Other PAS records associated with this hoard: DEV-269707,NA,II century
Spain,1956,12877,MONTESEIRO,105,112,114,43.114,-6.98,107 denarii found with a bronze vessel: Republic - Trajan (AD 112-114).,"Museo Arqueológico Provincial de Lugo, Spain",II century
France,1953,6354,SAINT-JUST,151,189,189,44.2798,4.615,"The coins were found in a block, stuck together with corrosion products and comprised 151 sestertii, dupondii and asses from Trajan to Commodus. The coins were found during gravel extraction in the river and may represent a hoard washed out from a riverbank or a votive deposit.",NA,II century
Romania,1980,16280,HOMICENI 1980-1987,666,140,140,47.017521,26.65374,"666 coins: 665 denarii, 1 drachm: Nero – Antoninus Pius (AD 140).",NA,II century
Belgium,1919,8262,MEUX,800,186,187,50.552,4.801,"More than 800 originally number of coins found with a ceramic vessel. 441 coins: 406 sestertii, 29 dupondii, 5 asses, 1 AE provincial: Vespasian - Commodus (AD 186-187).","Archaeological Museum, Namur, Belgium (443 coins); Cabinet des Médailles, Bruxelles, Belgium (1 coin).",II century
Italy,1812,14251,SUSA,3561,169,169,45.137538,7.057285,"3,561 coins of Lucius Verus.",NA,II century
"England, United Kingdom",1914,1834,WROXETER (SITE VIA),26,117,138,52.667915,-2.6520755,"During the excavation of the Roman town, 2 small hoards of both silver and bronze were found from below the front of site VI. Hoard A comprised 23 coins, ending with Hadrian.",NA,II century
France,1963,6073,SAINT-PARDOUX,31,189,189,46.074,1.281,"The hoard comprised 31 sestertii, stacked one on top of the other, suggesting that they may have originally been packed in a tube or similar which has not survived: Nerva - Commodus (AD 189).","Musée de Saint-Pardoux, France",II century
Ukraine,1954,3030,TURIYA 1954,200,193,194,48.877640964575,31.639391049878,Hoard of around 200 denarii found with a ceramic vessel: Nero - Septimius Severus (AD 193-194).,"Institute of Archaeology of the Academy of Sciences, Kyiv, Ukraine (22 coins); National History Museum, Moskow, Russia (inv.no. 92088; 105 coins); private collection (1 coin)",II century
Ukraine,1880,18224,GARAPOVKA,2,138,141,49.96152777751,29.107265923828,"A hoard of ancient coins, including a tetradrachm of Thassos and a denarius of Faustina I found with a ceramic vessel.",NA,II century
Austria,1908,13139,KRISTENDORF 1 1908,432,196,197,46.554,14.648,"Over 486 silver and bronze coins found in four ceramic vessels. Found 3 m from KRISTENDORF 1. Vessel a: 38 denarii: Mark Antony 2, Nero 1, Vitellius 1, Vespasian 11, Titus 1, Domitian 4, Nerva 1, Trajan 3, Antoninus Pius 5, Faustina I 4, Marcus Aurelius 1, Faustina II 2, Lucilla 1, Commodus 1. Vessel b: 151 sestertii: Galba 1, Vespasian 1, Titus 2, Domitian 2, Trajan 12, Hadrian 23, Antoninus Pius 28, Faustina I 11, Marcus Aurelius 24, Faustina II 13, Lucius Verus 5, Lucilla 7, Commodus 15, Septimius Severus 5, Julia Damna 1, Caracalla 1. Vessel c: 237 bronze coins: Vespasian 1, Titus 1, Domitian 3, Trajan 13, Hadrian 41, Sabina 2, Antoninus Pius 32, Faustina II 11, Marcus Aurelius 56, Faustina II 34, Lucius Verus 6, Lucilla 8, Commodus 24, Crispina 1, uncertain 4. Vessel d: 60 sestertii: Titus 1, Nerva 1, Trajan 3, Hadrian 5, Sabina 1, Antoninus Pius 13, Faustina I 2, Marcus Aurelius 14, Faustina II 11, Lucilla 2, Commodus 4, Crispina 1, uncertain 2.","Kärnten Landesmuseum, Klagenfurt, Austria (11 coins)",II century
"Wales, United Kingdom",1927,14701,CAERLEON PRSYG BARRACK 2,11,145,161,51.604834,-2.9688399,9 denarii and 2 aes (Mark Antony to Antoninus Pius) found in Room 28.,"National Roman Legion Museum, Caerleon",II century
Belarus,2007,17426,STAVISHCHE,500,196,195,52.187255,23.68248,"Discovered in 2007 in a field, near a village, between the village and the Lyasnaya river; the coins were scattered over an area of 500x100 m and had two large concentrations (two hoards?). Included at least 500 denarii, of which only 20 are available for study (Vespasian-Clodius Albinus). Information about the hoard in 2009 came to the archaeologist V. Belyavets, and in the spring of 2010 V. Sidarovich examined the place of the find. In the same field, other items were found: fragments of silver brooches, a gold brooch, a spearhead, a gold ring (?). Their relation with the hoard is doubtful (items from the settlement?)",private collection,II century
Sweden,1876,15626,SALLMUNDS,2,161,180,57.416847,18.513649,"Two denarii: Antoninus I (Faustina I), Marcus Aurelius.","Gotlands Museum, Visby, Sweden (inv.no. 1446)",II century
Germany,1865,17356,ERFURT (AREA OF),60,145,180,50.9787,11.03283,A farmer in 1864 found over 60 specimens of Roman silver coins during plowing on a small hill in the vicinity of Erfurt. 29 coins were described (Trajan - Marcus Aurelius).,NA,II century
"England, United Kingdom",2001,14669,SPRINGHEAD ROMAN TOWN 2001,16,138,161,51.415161,0.31384514,"A number of coin finds were made during controlled archaeological excavation by Wessex Archaeology at the RLE sites Springhead Roman Town (RLE Event Code ARC SPH00) and Springhead Nursery (ARC SHN02) as part of the programme of archaeological works undertaken in advance of the construction of the Channel Tunnel Rail Link (now known as HS1), between 2000 and 2003.",NA,II century
"England, United Kingdom",1929,1037,ASHFORD,18,150,150,51.160631,0.84460875,"A Roman burial was discovered in the spring of 1929 in widening the south side of the Ashford-Maidstone-London road. This almost certainly represents an untouched cremated deposit. Together with other objects, it contained 18 gold coins or disks.",NA,II century
Sweden,1928,15527,GANDARVE 1928 2,14,161,176,57.1958,18.3913,"14 denarii part of a hoard found on the same field like GANDARVE 1927, 1928, 1928-1931: Vespasian (Domitian Caesar) - Marcus Aurelius (Faustina II) (AD 161-175); silver weight: 22.67 g (8 coins).","Gotlands Fornsal, Visby, Finland (8 coins)",II century
"Israel, Palestinian Territories",1971,8495,IDNA 1971,45,132,136,31.557,34.979,The hoard comprised approximately 10 tetradrachms and 35 denarii from the Second Jewish Revolt (AD 132-136).,NA,II century
France,1866,7032,SAINT-WITZ,357,192,192,49.091,2.567,The hoard comprised a ceramic vessel containing approximately 350 sestertii of which 250 were too worn to identify. Hahn compiled a catalogue of 107 examples which is given here. A news article mentions a sestertius of Severus Alexander which is not included in Hahn's catalogue which may or may not be part of the hoard.,NA,II century
Romania,1970,16290,BREHUIEȘTI,7,166,167,47.703298,26.536087,"7 denarii: Vespasian 3, Nerva 1, Trajan 1, Marcus aurelius 2 (AD 166-167).",NA,II century
Algeria,1863,5411,HAMMAM RIGHA 1863,9,177,178,36.38,2.394,9 sestertii from Trajan to Marcus Aurelius (AD 177-178).,NA,II century
Poland,1832,13499,REKOWO,29,193,194,54.083611,17.440556,29 denarii: Otho - Septimius Severus (AD 193-194).,"Museum of Cultural History Stralsund, Germany (26 coins); Museum Szeczin, Poland (3 coins)",II century
Bulgaria,1910,10414,NOVI PAZAR,40,161,180,43.3467,27.1922,Unknown initial number of denarii. 40 coins entered the museum collection in Sofia: Nero - Marcus Aurelius (AD 161-180).,"National Archaeological Institute with Museum, Sofia, Bulgaria; inv.no. X",II century
Sweden,1878,15596,ÖJVIDE 1878 1,52,186,187,57.417458,18.238764,52 denarii: Vespasian - Commodus (AD 186-187); silver weight: 135.15 g.,"Swedish History Museum, Stockholm (inv.no. 6210)",II century
Ukraine,1963,18230,MATYUSHI,60,180,192,49.771863118348,29.895308910639,Hoard of circa 60 denarii: Nero - Commodus (AD 180-192). Only 18 denarii were documented.,"Local museum, Bila Tserka, Ukraine",II century
France,1821,5486,CAILLY,29,181,182,49.5792,1.2308,"The hoard comprised '27 aurei of Vespasian to Commodus along with some silver denarii.' The gold coins were distributed amongst the family of the landowner. Although 9 of the aurei were given to the Musée de Rouen by M. Esnault, these were later stolen.","Musée de Rouen, France (9 coins. stolen)",II century
Ukraine,2017,20710,HAVRYSHIVKA,60,180,192,49.244565218300004,28.6362297299,"A hoard of at least 60 Roman imperial denarii: Vespasian – Commodus (AD 180-192) was discovered by a treasure hunter in the late 2010s. The hoard was found in a forest, the coins were collected from an area of 10x10 m (slightly higher was another area of 30x40 m where several coins were also found). 60 coins were collected by treasure hunters during six trips. A fragment of an iron Roman sword blade was found 200 m from the hoard. The coins have a rather bad condition (heavy wear). The further fate of the coins is unknown.",NA,II century
Netherlands,1921,9893,FINKUM,26,194,194,53.278,5.757,"26 denarii found in three separate finds (1921, 1924, and 1946): Hadrian - Septimius Severus (AD 194).","Frisian Museum, Leeuwarden (nos. FML A 1373-1381)",II century
Israel,2012,7617,NAḤAL SHALWA,136,117,138,31.565,34.794,"The hoard comprised 4 aurei and 132 silver coins, as well as jewellery from the second century AD: Nero - Hadrian (AD 117-138). Associated with Bar Kochba revolt (AD 132-135).",Israel Antiquity Authority (IAA 146753-146888),II century
France,1897,5724,LE TRÉPORT,722,181,192,50.0442,1.3547,The hoard was found in a ceramic vessel and comprised 722 'bronzes'. It has been suggested that they were sestertii dating from the reign of Hadrian to Commodus. Found close to the brickworks.,NA,II century
Romania,1910,12026,DĂENI 1910-1911,20,138,161,44.845,28.131,Unknown number of initial coins. 20 pieces - unknown metal - are kept in the Coin Room of the Institute of Archaeology in Bucharest: Trajan - Antoninus Pius (Ad 138-161).,"Coin Room of the Institute of Archaeology, Bucharest, Romania",II century
Bosnia-Herzegovina,1935,5392,GRAČANICA,1500,122,123,44.705,18.31,"A large hoard of 1,500-2,000 coins: 508 republican coins are identified; all the emperors up to Hadrian are represented except Augustus.",NA,II century
Poland,2007,13512,SOCHACZEW - SURROUNDINGS,30,194,197,52.227778,20.241667,"Circa 30 denarii: Republic - Septimius Severus (AD 194-197). Near the denarii, a silver ""pendant"" was found, a piece of a brown object of unspecified utility, coins from the 15th to the 20th century and sherds of pottery (probably modern). The coins from the hoard were identified based on poor or very poor quality photos.",NA,II century
Netherlands,1850,10020,TZUM,13,179,180,53.159,5.562,13 denarii found in a mound next to ceramic vessels: Antoninus Pius - Commodus(AD 180).,"Frisian Museum, Leeuwarden (FML A 1129-1141), 2 coins lost.",II century
Slovenia,1969,8960,CELJE 1969,21,134,138,46.229,15.266,"(21) 19 bronze coins: 11 sestertii, 7 dupondii, 1 as: Trajan - Hadrian (AD 134-138).","Pokrajinski muzej, Celje, Slovenia (19 coins)",II century
India,1942,18343,CHAKHERBEDHA,2,190,190,22.006218181787,82.115231532707,Two double pierced coins (aureus - Commodus and an Indian imitation of Marcus Aurelius/Commodus) were found along with modern earring.,NA,II century
Poland,1875,13487,PODZAMCZE,60,193,194,51.700556,21.589167,Over 60 denarii found on a field during 19th-21st centuries: Vespasian - septimius Severus (AD 193-194).,"National Museum of Archaeology, Warszaw, Poland (6 coins); Private collection (21 coins)",II century
Sweden,1847,15520,FOLKEDARVE,23,188,189,57.546871,18.391294,Hoard of 23 denarii: Trajan - Commodus (AD 188-189); silver weight: 52.27 g.,"Swedish History Museum, Stockholm (inv.no. 1427)",II century
Bosnia-Herzegovina,1899,16146,BUGOJNO - SURROUNDINGS,70,180,183,44.056581,17.449016,40 denarii and 30 sestertii ranging from Domitian to Commodus (Crispina).,ZM Sarajevo,II century
Belgium,1930,8300,WIJSHAGEN,11,175,179,51.103,5.556,"11 bronze coins: 5 sestertii, 4 dupondii, 2 asses: Domitian - Marcus Aurelius (AD 177-179)","Cabinet des Médailles, Bruxelles, Belgium (11 coins), donations P. De Baeck.",II century
Sweden,1873,15601,SUDERGARDA,2,145,175,57.809651,18.526683,"2 denarii: Trajan, Antoninus Pius/Marcus Aurelius (Faustina II).","Swedish History Museum, Stockholm (inv.no. 5071)",II century
Romania,1957,16307,TĂVĂDĂREȘTI,5,176,180,46.328142,27.285246,"Unknown originally number of denarii. 5 coins are kept in the History Museum in Bacău: Trajan 1, Antoninus Pius (Faustina I/Diva Faustina I) 1, Marcus Aurelius 2, Marcus Aurelius (Faustina II/Diva Faustina II) 1.","History Museum ""lulian Antonescu"", Bacău, Romania",II century
Romania,1968,16297,MĂGIREȘTI,189,176,177,46.5082,26.5475,189 denarii: Nero – Marcus Aurelius (AD 176-177).,"History Museum of Moldova, Iași (134 coins), History Museum ""lulian Antonescu"", Bacău (21 coins), History Museum, Onești (13 coins); Museum of History and Archaeology Piatra-Neamț (22 coins)",II century
Poland,2015,18538,WTÓREK 2015,39,180,192,51.638072540174,17.887858048589,"Hoard of 39 denarii, 26 glass and amber beads, several fragmentary specimens, and fragments of metal ornaments, including two silver brooches: Vespasian - Commodus. ""Denarii are dated to the second half of the 1st century – the end of 2nd century AD, dating of the brooches, however, indicates that the hoard was deposited in the second half of the 5th century AD.""","Regional Museum, Kalisz, Poland",II century
Romania,1956,2615,LUJERDIU,278,194,195,46.9831,23.7274,278 denarii found with an small amphora: Trajan - Septimius Severus (AD 194-195).,"National History Museum of Transylvania, Cluj-Napoca; Town Museum Gherla (20 coins), Romania",II century
Netherlands,1993,9998,RIED 1993,16,192,192,53.2233,5.5908,16 denarii: Antoninus Pius - Commodus (AD 192).,Private collection,II century
Romania,1985,16301,OARȚA DE SUS,307,161,180,47.468964,23.07889,307 denarii: Republic – Marcus Aurelius (AD 161-180).,"Muzeul Județean de Istorie și Arheologie Maramureș, Baia Mare, Romania",II century
Bulgaria,1961,10101,SMIRNENSKI 1961,1481,169,170,43.6297,23.0328,"Unknown initial number of coins. 1,481 denarii: Nero - Marcus Aurelius (AD 169-170).","Regional History Museum, Vratsa, Bulgaria; inv.nos. M I 453-1933",II century
Romania,1963,16299,MUNCELUL DE SUS 1963,669,166,167,47.124594,26.740169,669 denarii found with a ceramic vessel near a Carpic settlement: Republic – Marcus Aurelius (AD 166-167).,NA,II century
Bulgaria,1939,2683,MOKRESH,29,166,167,43.747,23.398,(?) 29 denarii: Republic - M. Aurelius (AD 166-167?),"History Museum, Lom, Bulgaria; 29 coins",II century
Serbia,1882,16618,VELIKO ORAŠJE,202,117,138,44.360662,21.073992,Over 200 silver coins from Vespasian to Hadrian (Ad 117-138). No detailed information.,M. Stojanović (former); M. Vujičić; dispersed,II century
"Wales, United Kingdom",2000,2192,MONKNASH,103,143,144,51.416449,-3.554541,"103 denarii (Nero to Antoninus Pius) found near a large stone building and a series of ditches identified by a geophysical survey in 1999 and described as a farmhouse. The site has turned up building debris, pottery, and a series of other metal finds, including at least 46 other denarii that might have come from the coin hoard (Treasure report SS 91 69).",National Museum Cardiff,II century
Sweden,1896,15469,ROBBENARVE,368,193,194,57.333194,18.573239,"Initially 368 denarii, nowadays, 367: Vitellius - Septimius Severus (AD 193-194); silver weight: 1009.47 g.","The National Historical Museum, Stockholm (inv.no. 10155/1-167, 169-368); Stockholm Numismatic Institute, Stockholm (inv.no. 179)",II century
Poland,1948,13520,SWARYCZÓW,95,193,193,50.6453,23.5737,Around 100 denarii found with a ceramic vessel. 95 coins provide information on issuers: Vespasian - Pertinax (AD 193).,NA,II century
Netherlands,1999,9921,HOENDERBOS,9,181,181,51.6439,5.6197,9 sestertii: Hadrian - Commodus (AD 181).,Private collection,II century
Germany,1988,16717,WALHEIM 1988,25,147,148,49.012909,9.152548,"The hoard was found during the 1988 excavation in the southern part of the Roman vicus. The coins (26 denarii, ranging from Nero to Antoninus Pius) were corroded together in a clump.",NA,II century
Bulgaria,1980,10252,BABOVO 1980-1985 B,180,101,199,43.981,26.3009,160-180 denarii found in a ceramic vessel - metal detecting - within an ancient settlement. The coins are dated to the 1st-2nd centuries AD.,NA,II century
Bulgaria,1935,10099,SMIRNENSKI 1935,11,138,161,43.6291,23.0311,Unknown quantity of silver and bronze coins found in a copper vessel. 11 coins in the History Museum in Lom: Trajan - Antoninus Pius (AD 138-161).,"History Museum, Lom Bulgaria; (11 coins)",II century
Belgium,1921,8222,CORTIL-NOIRMONT 1921,9,117,138,50.581,4.643,"9 coins: 1 aureus, 3 denarii, 1 sestertius, 4 asses: Galba - Hadrian (AD 117-138)","Archaeological Museum, Namur, Belgium",II century
Bulgaria,1975,10204,RUSE 1975,2819,195,197,43.839,25.952,(2820) 2819 denarii: Republic - Septimius Severus (AD 205).,"Regional History Museum, Ruse, Bulgaria; in.no. 1867",II century
Egypt,1962,6119,ASWAN,45,138,161,24.089,32.9,The hoard comprised 45 silver tetradrachms from Claudius I to Antoninus Pius. It is not clear whether the coins represent a complete hoard or part of a hoard.,NA,II century
France,1881,7344,CLERMONT-FERRAND 1881,100,138,180,45.776,3.083,"The hoard comprised an earthenware vessel containing 100 Roman coins including denarii, sestertii and dupondii, nearly all issues of Antoninus Pius, Faustina I and Faustina II.",NA,II century
Romania,1971,2605,DIVICIORII MARI,27,161,175,46.988,24.072,Unknown originally number of denarii. 27 coins are known at the moment: Republic - M. Aurelius (AD 161-175).,NA,II century
Italy,1935,12505,MUSSOLENTE 1935,118,183,183,45.7812,11.7983,The hoard comprised 118 sestertii found with a ceramic vessel: Domitian-Commodus (90-183 AD). Most of the coins are kept in a private collection (Antonio Egger).,Museo Civico di Bassano (26 coins); Museo Bottacin di Padova (6 coins); private collection Egger family (86 coins).,II century
"England, United Kingdom",1940,14854,SHERINGHAM,5,138,161,52.942494,1.1536802,"HER record of a first century hoard found on Sheringham Beach along with remains of a ceramic container, exposed through cliff erosion. Only 5 coins were examined but the hoard was much larger.",NA,II century
"England, United Kingdom",1958,955,VERULAMIUM (INSULA XIV),50,112,117,51.750308,-0.36447182,"50 denarii ranging from the 2nd century BC Republic coins to Trajan, and including one plated specimen, found in a wooden building from the late 2nd century AD.","Verulamium Museum, St. Albans",II century
Ukraine,2009,20707,BAIKIVKA,160,180,192,49.4992922451,28.4062254325,"A hoard of at least 160 Roman imperial denarii was found by a treasure hunter in 2009 or 2010 near the village of Baikivka. According to his information, the hoard was partially ploughed, but the main part of it was at a depth of ca. 50 cm together with fragments of a vessel (pot?). The coins had traces of bronze oxides. Photographs of the deposit have not been preserved, but it is known that most of the coins date from the Nerva-Antonine dynasty, including coins of Antoninus Pius and Commodus. The fate of the coins is unknown.",NA,II century
Russia,1876,18203,RYLSK,50,187,188,51.571124206995,34.679986082518,"Hoard of 50 denarii. Only 8 pieces are documented: Antoninus Pius 3, Marcus Aurelius (Antoninus Pius Divus), Commodus 4.","National Museum of History, Moscow, Russia (inv.nos. 14863, 14865-14869)",II century
Czech Republic,1893,15886,CERHENICE,2,161,169,50.069755,15.0706,"Two denarii: Antoninus Pius, Marcus Aurelius (Lucius Verus/Divus Lucius Verus) (AD 161-169). Militky considers a misidentification of this hoard with the one Dobřichov-Plaňany (PLAŇANY 1892).","National museum, Prague, Czech Republic",II century
Spain,2006,17611,CENERO,166,195,195,43.4724,-5.7635,166 bronze coins: Galba - Septimius Severus (AD 195).,"Museo Arqueológico de Asturias, Oviedo, Spain",II century
Romania,1933,16270,STRUNGA 1933,25,180,192,47.164718,26.957596,"Unknown originally number of denarii. 25 coins were seen: Nero – Commodus (AD 180-192). Possible, part of the hoards with Strunga I and III.","National History Museum, Bucharest, Romania (inv.no. 265/1933)",II century
Romania,2002,16476,GRĂDIȘTEA DE MUNTE - ”DEALUL PRIHODIȘTII”,80,102,103,45.6198,23.2706,"160 denarii, 80 recovered: 41 republican, 39 imperial: Republic - Trajan (AD 102-103).","National Museum of Union, Alba Iulia, Romania",II century
"England, United Kingdom",1910,1662,OLLERTON,427,180,180,53.178264,-1.0438701,"A hoard of 427 silver coins (426 denarii and one Lycian drachm), of which the first lot was found in 1910 in a clay pot, while ploughing a field. It comprised 367 Roman denarii (Nero to Commodus), one Lycian drachm of Trajan and one contemporary cast forgery, also from Trajan. A further lot of 50 denarii (Mark Antony – Commodus) was found between April and December 1988 by members of the Chesterfield Metal Detector Club, in the vicinity of the first lot and can be regarded as a further portion of the same find. A further 8 denarii (Vitellius - Antoninus Pius) were found with the aid of metal detectors in November 2012.",Doncaster Museum (part); Newark Museum (part); British Museum (part),II century
Poland,1945,13685,ŁĄSKO WIELKIE,2,134,138,53.343108,17.825213,Two denarii of Hadrian (AD 134-138).,Lost,II century
Ukraine,1880,18170,LYPOVETSKI UYEZD,4,177,183,49.227924962834,29.053108912104,"Four denarii, unknown whether they were found together or were part of a larger hoard: Titus, Trajan, Antoninus Pius, Faustina II, Crispina. Most likely","Local history museum, Uman, Ukraine",II century
Bosnia-Herzegovina,1899,16129,BABIN DO,35,186,186,42.949011,17.678715,"35 sestertii, 707.80 g, found on a field ranging from Vespasian/Titus to Commodus (AD 186).",ZM Sarajevo,II century
Bulgaria,1998,2671,GIGEN 1998,48,101,102,43.71,24.488,"(49) 48 denarii: 35 republican, 13 imperial: Republic - Trajan (AD 101/102) .","Private collection, Pleven",II century
Sweden,1895,15590,SKOTA,3,161,180,57.308191,18.360171,"Three denarii found on a field: Trajan 1, Lucilla 1, Faustina II/Lucilla 1","Swedish History Museum, Stockholm (inv.no. 9909)",II century
France,1966,8725,ANNECY 1966,199,191,191,45.912,6.121,"(c. 215) 199 bronze coins: 194 sestertii, 5 dupondii: Vespasian - Commodus (AD 191).",NA,II century
Belgium,1806,6142,AARTRIJKE,9,145,161,51.119,3.0889,8 aurei: Nero - Antoninus Pius: M. Aurelius (Caesar) (AD 140-161),"Collectio Vanhuerne (2 coins), in 1808",II century
Romania,1960,16304,STĂNIȚA,12,173,174,47.008128,27.105199,"12 denarii, of which 10 plated, were found with a ceramic vessel in a garbage pit: Trajan 3, Antoninus Pius 2, Antoninus Pius (Diva Faustina I) 3, Antoninus Pius (Faustina II) 2, Marcus Aurelius 1, Marcus Aurelius (Lucius Verus) 1 (post AD 173-174).","History Museum, Roman, Romania",II century
"Russia, Ukraine",2010,18381,TIRITAKA 2010,2,179,180,45.2773,36.4073,"In 2010 archaeological excavation of the northern part of Tyritake city-site (site XXVIII) a boxlike altar made of limestone tiles was found in Room I. Altar clearing uncovered two golden staters of Bosporus kings Eupator and Sauromates II, which are most likely to have been offerings to Dionysus. Sauromates II’s stater suggests dating offerings to Dionysus to AD 179 or a little later.",NA,II century
Portugal,1936,17584,VALE DE SAN PEDRO,70,117,138,41.9061,-7.8977,70 denarii found with a ceramic vessel: Augustus - Hadrian.,NA,II century
"Israel, Palestinian Territories",1889,8079,'HEBRON' 1889,396,132,136,31.41,34.976,The hoard comprised approximately 46 tetradrachms and 200-350 denarii of the Second Jewish Revolt (AD 132-136).,"L. Hamburger (British Museum); Montagu Collection; J. Evans; Kelsey Museum of Archaeology in Ann Arbor, Michigan; Detroit Institute of Arts",II century
Belgium,1911,8506,HAULCHIN,28,138,161,50.3854,4.0795,28 sestertii in a ceramic vessel: Domitian - Antoninus Pius (AD 138-161).,NA,II century
Belgium,1919,8533,STAMBRUGES 1919,4,138,141,50.509,3.717,Only 4 sestertii are known: Hadrian - Antoninus Pius (AD 138-161).,NA,II century
Belgium,1980,8554,ORROIR,80,180,192,50.749,3.479,"ca. 80 sestertii and dupondii, but not all of them are identified: Trajan - Commodus (AD 180-192).",NA,II century
Slovakia,1904,8204,DRŽENICE,236,161,180,48.286742,18.697001,236 aurei and denarii from the time of Marcus Aurelius (AD 161-180).,NA,II century
Bulgaria,1914,2783,MEDOVNITSA,27,161,180,43.655,22.779,27 denarii: Vespasian - Marcus Aurelius (AD 161-180).,NA,II century
Sweden,1837,15610,GOTLAND 1837 - UNKNOWN FINDSPOT,5,193,193,57.506233,18.450155,"Originally 5 denarii, 2 preserved: Hadrian, Hadrian (Sabina), Antoninus Pius Antoninus Pius (Faustina I), Didius Julianus (Manlia Scantilla); silver weight: 4.61 g. (2 coins). Not certain that they were found together!","Swedish History Museum, Stockholm (inv.no. 777)",II century
Italy,1925,12551,CAMIN,1081,193,193,45.401,11.944,"In 1925 a hoard comprising 1081 bronze coins, originally included in a pottery vessel, was found after agricoltural works. Coins inlcuded in this hoard returned to the finders and went missing, except for 1 sestertius of Didia Clara now kept in the Museum Bottacin in Padua. Only a brief report on the coins included in the hoard is now available.",NA,II century
Egypt,1972,7798,LUXOR A56,188,161,169,25.714492955795,32.656456837895,More than 188 billon provincial coins of Alexandria: Nero - Marcus Aurelius (Lucius Verus) (AD 161-169). 'Found at Avenue of the Sphinxes during clearance excavations.',"Museum, Luxor, Egypt",II century
Germany,1773,17321,AUSLEBEN,28,179,180,52.086874,11.114892,"A hoard of denarii was found approx. 0.7 km northwest of Ausleben, on the Ausleber Hoch (alt. 135 m) in a probable neolithic grave mound. 142 coins (Otho-Commodus) were described, but the total amount of coins is unknown.",NA,II century
Sweden,1867,15548,HALLEGÅRDA 1867 1,312,193,194,57.506418,18.496685,"Originally 312 denarii, 299 preserved: Nero - Septimius Severus (AD 193-194); silver weight: 758.24 g. (299 coins).","Swedish History Museum, Stockholm (inv.no. 3701)",II century
"England, United Kingdom",1826,53,CASTLETHORPE,55,161,169,52.079589,-0.83403465,"A hoard found in a field south of Castlethorpe, comprising 20 denarii and 35 bronze coins, up to Lucius Verus.",NA,II century
Sweden,1922,15588,HÖRSNE - CHURCHYARD,30,178,191,57.558409,18.597493,"Originally 30 denari, 29 preserved: Nerva - Commodus (AD 179-191); silver weight: 78.54 g.","Swedish History Museum, Stockholm (inv.no. 17042)",II century
