id,registration,name,category,сultural_property,height,width,depth,preservation,description,n
838,2016-06-14T09:44:22Z,"Нищие (название придуманное)    Автор: Щедровский Игнатий Степанович (художник, литограф)    Школа / Место издания: Россия    Период оригинала: 2 четверть 19 век",ОТТИСК,,29.5,34,,,"Стиль: Литография с подсветкой.    Размеры: В. 29.5, Ш. 34 (лист)    Ссылка на каталоги / инвентари: ЛИТЕРАТУРНЫЕ МЕСТА ЛЕНИНГРАДА; с. 219    Ссылка на каталоги / инвентари: Фото: 2.2./680b - одно из двух предполагаемых произведений, см.  ССылку.",254
122,2016-06-14T09:44:16Z,Мужской портрет (название употребляемое)    Автор: Аноним (художник)    Школа / Место издания: Россия ?    Период оригинала: 4 четверть 18 век; 1 четверть 19 век,ЖИВОПИСЬ,,65,53,,,"Размеры: В. 65, Ш. 53 (без обрамления ?, в свету ?); В. 67, Ш. 52 (без обрамления ?, в свету ?)    Ссылка на каталоги / инвентари: ЧИХМ: № 98 (Предмет 1.)    Ссылка на каталоги / инвентари: Ср. с Предметом 3.  Состояние: после реставрации на месте, в музее в 1961; подробнее в Отчете ГЦХРМ/2: № 40 (см. Источники, Комментарий).  Размеры: В. 65, Ш. 53 - из КП ГРМ (1931); В. 67, Ш. 52 - из Отчета (1961).",2320
3652,2016-06-14T09:44:53Z,"Путеводительница / Богохранимая (название изначальное); Богоматерь Одигитрия (название употребляемое)    В русском оригинале (переводе): Одигитрия (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия",ИКОНА,,49,35,,,"Размеры: В. 49, Ш. 35 (приблизительно) / В. 35, Ш. 49 (приблизительно)",2496
2969,2016-06-14T09:44:47Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним    Школа / Место издания: Россия ?,ИКОНА,,30,40,,,"Стиль: Оклад: Латунь ?/ Медь ?/ Серебро ?/ Сталь ?/ Олово, жесть , полуда ?/ Белая жесть ?    Размеры: В. 30, Ш. 40 (приблизительно) / В. 40, Ш. 30 (приблизительно)",2496
17461,2016-06-14T09:46:36Z,"Богоматерь ""Знамение""    Школа / Место издания: Россия    Период оригинала: 19 век, 4 четверть",ИКОНА,,28,22.5,,,"Размеры: В. 28; Ш. 22,5    Инвентарный номер: КП №3769/2",2496
7217,2016-06-14T09:45:24Z,Святая Троица (название изначальное); Отечество  (название употребляемое); Новозаветная Троица (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 16 век,ИКОНА,,30,24,,,"Стиль: С басмой ?/ С окладом/ризой ?: Серебро    Размеры: В. 30, Ш. 24 (в окладе ?) / В. 24, Ш. 30 (в окладе ?)",2496
6970,2016-06-14T09:44:44Z,Автор: Валентинов-Миллер Эрик Эдуардович (художник)    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,70,50,,,"Размеры: В. 70, Ш. 50 (картон)    Ссылка на каталоги / инвентари: ЧГОМ: № 188; № 209",2320
21063,2019-03-12T06:33:55Z,"Бум., акрил 160х240, 2004 г. Автор: Кострикова Татьяна",ЖИВОПИСЬ,Объект является культурной ценностью,160,240,,,,2320
9209,2016-06-14T09:45:36Z,Две фигуры    Автор: Пакулин Вячеслав Владимирович,ЖИВОПИСЬ,,,69,,,"Размеры: B. 104, Ш. 69    Инвентарный номер: Инв. № 83. Инв. № 798 и №1246 по ИК ВКМ",2320
1351,2016-06-14T09:44:36Z,"Бой с Рокдаем (название придуманное)    Автор: Буреев Григорий Константинович (художник)    Школа / Место издания: Россия, Палех    Художественно-производственные мастерские Палехского отделения Худфонда РСФСР    Период оригинала: 20 век",ЖИВОПИСЬ,,12,10,,,"Размеры: В. 12, Ш. 10 (крышка ?)  / В. 10, Ш. 12 (крышка ?)    Характер подписи: 155 ?",2320
5886,2016-06-14T09:45:13Z,"Портрет мужчины, сидящего на диване (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Россия ?; Западная Европа ?    Период оригинала: 18 век ?; 1 половина 19 век ?",ЖИВОПИСЬ,,20,20,,,"Стиль: Другое: цинковая пластина    Размеры: В. 20, Ш. 20 (без обрамления, приблизительно); В. 24, Ш. 24 (в обрамлении)",2320
6004,2016-06-14T09:45:15Z,Рождество Христово (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,66,59,,,"Размеры: В. 66, Ш. 59 (доска)",2496
3019,2016-06-14T09:44:46Z,"Сошествие во ад / Воскресение Христово (название двойное, название изначальное); Воскресение Христово (название употребляемое)    Автор: Аноним    Школа / Место издания: Россия ?    Период оригинала: 19 век",ИКОНА,,35,45,,,"Размеры: В. 35, Ш. 45 (приблизительно) / В. 45, Ш. 35 (приблизительно)",2496
7343,2016-06-14T09:45:25Z,Святцы Иоанн месяц (название придуманное); Святые августа (название предполагаемое)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?,ИКОНА,,30,35,,,"Стиль: Дерево: поделочное    Размеры: В. 30, Ш. 35 (в окладе ?) / В. 35, Ш. 30 (в окладе ?)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, техника живописи, материал оклада, иконография, требуется уточнение.",2496
14045,2016-06-14T09:46:08Z,Икона Божией Матери,ЖИВОПИСЬ,,32.5,89,,,"Размеры: В. 32.5, Ш. 89.0",2320
5196,2016-06-14T09:45:04Z,Охота с гончими (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Россия,ЖИВОПИСЬ,,12.8,16.5,,,"Стиль: Бумага на бумаге ?    Размеры: В. 12.8, Ш. 16.5 (в свету)",2320
513,2016-06-14T09:44:19Z,"Украинская усадьба (название изначальное);  Украинский пейзаж (название употребляемое)    Автор: Зарубин Виктор Иванович (художник)    Школа / Место издания: Россия, Украина    Период оригинала: 4 четверть 19 век; 1 четверть 20 век",ЖИВОПИСЬ,,27,35.5,,,"Размеры: В. 27, Ш. 35.5 (картон)    Характер подписи: Зарубин (темно-зеленая краска)",2320
7720,2016-06-14T09:45:26Z,Преподобный Макарий (название употребляемое); Святой Макарий Колязинский (название предполагаемое); Святой Макарий Желтоводский и Унженский (название предполагаемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,27,32,,,"Стиль: Дерево поделочное    Размеры: В. 27, Ш. 32 (доска) / В. 32, Ш. 27 (доска)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, конкретное имя Святого, требуется уточнение.",2496
18919,2016-08-04T14:08:29Z,"Картина ""Мадонна с куропаткой"", Антонио ди Пуччи, темпера, картон, 164-1В0090",ЖИВОПИСЬ,Объект является культурной ценностью,54,32,,,,2320
965,2016-06-14T09:44:27Z,Святой Апостол Лука Евагелист (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век ?,ИКОНА,,25,21,,,"Стиль: Темпера ? / Масло ?    Размеры: В. 25, Ш. 21(доска)    Ссылка на каталоги / инвентари: СПИСОК / КАЛИНИНСК: № 6.    Ссылка на каталоги / инвентари: Состояние: небольшие отслоения левкаса, сколы краски, трещины , кракелюры.",2496
1333,2016-06-14T09:44:36Z,"Руслан и Рокдай (название изначальное)    Автор: Бахирев Сергей Павлович (художник)    Школа / Место издания: Россия, Палех    Художественно-производственные мастерские Палехского отделения Худфонда РСФСР    Период оригинала: 20 век",ЖИВОПИСЬ,,12,10,,,"Размеры: В. 12, Ш. 10 (крышка ?) / В. 10, Ш. 12 (крышка ?)    Характер подписи: 157 ?",2320
6139,2016-06-14T09:45:17Z,"Тихвинская Божья Матерь (название старое); Путеводительница / Богохранимая  (название изначальное); Богоматерь Одигитрия Тихвинская (название последнее)    В русском оригинале (переводе): Одигитрия (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 18 век ?; 19 век ?",ИКОНА,,25,50,,,"Стиль: Дерево: встречные шпонки; Цвета: цветной однотонный    Размеры: В. 25,  Ш. 50 (доска) ? / В. 50,  Ш. 25 (доска) ?",2496
2041,2016-06-14T09:44:41Z,Земля (название придуманное)    Автор: Комков ? (художник); Катков Герман Петрович (художник) ?; Котков Э.И. (художник) ?    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,125,117,,,"Размеры: В. 125, Ш. 117 (приблизительно, без обрамления) ?    Ссылка на каталоги / инвентари: ЧГОМ: № 357    Ссылка на каталоги / инвентари: В источнике размер ширины - 11?.",2320
15636,2016-06-14T09:46:22Z,И.В. Рогова    Автор: Белоусов П.П.,ЖИВОПИСЬ,,90,78,,,"Размеры: Дл.90, В.78 см    Ссылка на каталоги / инвентари: Портрет.    Инвентарный номер: 15365",2320
17321,2016-06-14T09:46:21Z,"ИЗБРАННЫЕ СВЯТЫЕ (ЛЕЧЕБНИК)    Школа / Место издания: Мстёра    Период оригинала: 19 век, 2 половина",ИКОНА,,44.3,35.5,,,"Размеры: В. 44,3, Ш. 35,5",2496
17261,2016-06-14T09:46:21Z,"ДУША ЧИСТАЯ    Школа / Место издания: Выг    Период оригинала: конец 18 век, начало  19 век",ИКОНА,,27.3,22,,,"Размеры: В. 27,3, Ш. 22",2496
18358,2016-06-14T09:46:43Z,"картина ""Святая Троица""    Автор: неизвестен    Период оригинала: 19 век",ЖИВОПИСЬ,,132,93,,,"Размеры: В. 132, Ш. 93    Ссылка на каталоги / инвентари: похищена из церкви Святой Барбры в деревне Паштува, округ Каунас, Литва",2320
6532,2016-06-14T09:45:16Z,Святой Георгий Победоносец (название придуманное); Чудо Георгия Победоносца о змие (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век ?; 19 век ?,ИКОНА,,15,20,,,"Стиль: Масло мягких пастельных тонов    Размеры: В. 15, Ш. 20 (доска) / В. 20, Ш. 15 (доска)",2496
5021,2016-06-14T09:45:02Z,"Лошадь с жеребенком (название придуманное)    Автор: Булычев Лев (художник ?, литограф ?)    Школа / Место издания: Россия",РИСУНОК,,23.5,31.3,,,"Стиль: Карандаш: проработка оттиска ?    Размеры: В. 23.5, Ш. 31.3 (лист ?)",142
2445,2016-06-14T09:44:39Z,"Заводской район (название изначальное)    Автор: Эсмурзиев З. (художник); Эльмирзаев Саид-Эми Юхусович (художник) ?    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 2 половина 20 век ?",ЖИВОПИСЬ,,115,94,,,"Размеры: В. 115, Ш. 94 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 122",2320
15031,2016-06-14T09:46:17Z,"Хмурый день    Автор: Южанин В.В.    Школа / Место издания: Россия    Период оригинала: 20 век, 2 половина",ЖИВОПИСЬ,,50,60,,,"Размеры: В. 50, Ш. 60    Инвентарный номер: Ж-70, КП № 190",2320
1289,2016-06-14T09:44:34Z,"Пейзаж с озером в Швейцарии (название придуманное); Озеро / Швейцария (название записано, название двойное; русский; на раме)    Автор: Вельц Иван Августович (художник)    Школа / Место издания: Россия    Период оригинала: 1 четверть 20 век",ЖИВОПИСЬ,,69,105,,,"Стиль: Зеленый: ставни на окнах домов; Прямоугольник горизонтальный    Размеры: В. 69, Ш. 105 (без обрамления, ?)    Характер подписи: И.Вельц (над волнообразной чертой, кисть)    Характер подписи: 1908 г. ( П., п.н.); КП-1076 / Ж-14 (О.)    Ссылка на каталоги / инвентари: Состояние: повсей поверхности мелкие выпадения (красочного слоя ?); кракелюр; в центре большое желтое пятно; проф. заклейки ( 1996); см. фото.",2320
5625,2016-06-14T09:45:12Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век,ИКОНА,,80,60,,,"Размеры: В. 80, Ш. 60 (доска)",2496
7418,2016-06-14T09:45:29Z,Вознесение Господне (название употребляемое); Вознесение Христово (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,65,50,,,"Стиль: Дерево: 1 шпонка на оборотной стороне    Размеры: В. 65, Ш. 50, Т. 3 (доска)    Ссылка на каталоги / инвентари: Фото: имеется видеозапись, требуется запрос.  Состояние: в нижней части лицевой стороны глубокая бороздка (щель ? / трещина ?); краски потускнели.",2496
2032,2016-06-14T09:44:41Z,На дорогах войны (название придуманное)    Автор: Кугач Юрий Петрович (художник) ?; Кугач Михаил Юрьевич (художник) ?    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,150,220,,,"Размеры: В. 150, Ш. 220 (приблизительно)    Ссылка на каталоги / инвентари: ЧГОМ: № 294",2320
5115,2016-06-14T09:45:04Z,"Пушкино (название изначальное ?)    Автор: Синицын Николай Васильевич (художник ?, гравер)    Школа / Место издания: Россия    Период оригинала: 20 век",ОТТИСК,,16.5,11.5,,,"Размеры: В. 16.5, Ш. 11.5 (доска ?)",254
6245,2016-06-14T09:45:18Z,Святые сорок мучеников Севастийских (название изначальное); Сорок Святых (название придуманное)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?,ИКОНА,,40,30,,,"Стиль: С окладом: Медь    Размеры: В. 40, Ш. 30 (в окладе ?)",2496
4067,2016-06-14T09:44:54Z,Николай Чудотворец(название употребляемое); Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,60,30,,,"Стиль: Дерево поделочное    Размеры: В. 60, Ш. 30 (приблизительно) / В. 30, Ш. 60 (приблизительно)",2496
17328,2016-06-14T09:46:21Z,СВЯТАЯ ТРОИЦА    Школа / Место издания: Мстёра,ИКОНА,,36,31,,,"Размеры: В. 36, Ш. 31",2496
452,2016-06-14T09:44:21Z,"Святой Григорий  (название употребляемое); Святой Григорий Богослов из Деисуса (название придуманное); Святой Григорий Богослов в Молении (название последнее)    В русском оригинале (переводе): Деисус (греческий, название изначальное)    На языке оригинала: St. Gregory (название употребляемое)    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 16 век",ИКОНА,,110,38.5,,,"Размеры: В. 110, Ш. 38.5,  Т. 4.5 (доска)    Характер подписи: ? ( в.л. устав)",2496
1234,2016-06-14T09:44:31Z,Этюд с оркестром на фоне часовни (название придуманное)    Автор: Поляков ? (художник)    Школа / Место издания: Россия    Период оригинала: 19 век,ЖИВОПИСЬ,,20,14,,,"Размеры: В. 20, Ш. 14 (картон)?; В. 14, Ш. 20 (картон)?;",2320
9340,2016-06-14T09:45:39Z,Натюрморт «Ваза с цветами»    Автор: Куприн Александр Васильевич,ЖИВОПИСЬ,,,89,,,"Размеры: B. 89, Ш. 89    Инвентарный номер: Инв. №78. Инв. №773 и №1193 по ИК ВКМ",2320
3714,2016-06-14T09:44:55Z,Благовещение (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 2 половина 18 век ?; 1 половина 19 век ?,ИКОНА,,80,60,,,"Стиль: Дерево ?    Размеры: В. 80, Ш. 60 (приблизительно) / В. 60, Ш. 80 (приблизительно)",2496
6979,2016-06-14T09:44:43Z,Автор: Валентинов-Миллер Эрик Эдуардович (художник)    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,60,45,,,"Размеры: В. 60, Ш. 45 (без обрамления ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 376",2320
7841,2016-06-14T09:45:27Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,28,32,,,"Стиль: Дерево поделочное; С венцами/накладками: Латунь ?/ Медь ?/ Другое ?, Желтый [металл ?]    Размеры: В. 28, Ш. 32 (доска) / В. 32, Ш. 28 (доска)    Ссылка на каталоги / инвентари: В источнике не указаны иконография, датировка, требуется уточнение.",2496
18465,2016-06-14T09:46:41Z,"Киевские святые    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 16 век, 17 век, 18 век, 19 век (?)",ИКОНА,,87,58,,,"Стиль: старинного письма    Размеры: В. 87, Ш. 58    Ссылка на каталоги / инвентари: В источнике описание неполное, требуется уточнение.",2496
9136,2016-06-14T09:45:35Z,Пруд    Автор: Репин Юрий Ильич,ЖИВОПИСЬ,,,32,,,"Размеры: B. 45, Ш. 32    Инвентарный номер: Инв. №63. ИНВ. №747 н №1080 по ИК ВКМ",2320
5647,2016-06-14T09:45:12Z,Спаситель (название старое); Иисус Христос Вседержитель (название изначальное)    В русском оригинале (переводе): Пантократор (название изначальное; греческий)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,30,40,,,"Стиль: Коричневый, Красный: основной темно-вишневый цвет    Размеры: В. 30, Ш. 40 (доска) / В. 40, Ш. 30 (доска)",2496
4346,2016-06-14T09:44:58Z,Женский портрет (название употребляемое)    Автор: Аноним (художник),ЖИВОПИСЬ,,59,71.5,,,"Стиль: Масло ?, Холст ?/ Картон ?    Размеры: В. 59, Ш. 71.5 (без обрамления ?)    Ссылка на каталоги / инвентари: Состояние: после реставрации на месте (1961).  В отчете не указан материал и техника, см. Комментарий.",2320
3606,2016-06-14T09:44:53Z,"Владимирская Божья Матерь (название старое) ; Богоматерь Владимирская (название придуманное); Сладколобзающая /  Умиление (название изначальное); Богоматерь Умиление Владимирская  (название последнее)    В русском оригинале (переводе): Гликофилуса / Елеуса (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век",ИКОНА,,75,50,,,"Размеры: В. 75, Ш. 50 (приблизительно) / В. 50, Ш. 75 (приблизительно)",2496
1237,2016-06-14T09:44:31Z,Собака (название употребляемое); Собачка с белой грудкой (название придуманное); Скульптура маленькой собачки (название предполагаемое)    Автор: Сомов Константин Андреевич (художник)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век; 1 четверть 20 век,ЖИВОПИСЬ,,20,25,,,"Стиль: Белый: грудка собаки ?    Размеры: В. 20, Ш. 25  (приблизительно) ? / В. 25, Ш. 20 (приблизительно) ?; В. 28, Ш. 20 (приблизительно) ?    Ссылка на каталоги / инвентари: Название придуманное, последнее  нуждаются в уточнении",2320
4613,2016-06-14T09:44:59Z,Все Святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,37,45,,,"Стиль: Дерево поделочное    Размеры: В. 37, Ш. 45 (доска) / В. 45, Ш. 37 (доска)",2496
2197,2016-06-14T09:44:40Z,"Лещи (название изначальное)    Автор: Ливн Валентин Викторович (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 2 половина 20 век",ЖИВОПИСЬ,,50,70,,,"Стиль: Холст ? / Картон ?    Размеры: В. 50, Ш. 70 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 138",2320
15807,2016-06-14T09:46:23Z,Николай Чудотворец    Период оригинала: конец 19 века,ИКОНА,,15,20,,,"Размеры: В.15, Ш.20 см    Ссылка на каталоги / инвентари: г.Киров, ул. Красноармейская 53, кв. 55, квартира Пестовой. Кража 23.05.2006 г.",2496
8566,2016-06-14T09:45:44Z,"Ось поломалась    Автор: Соловьев, Лев Григорьевич",ЖИВОПИСЬ,,,30,,,"Размеры: B. 45, Ш. 30",2320
4434,2016-06-14T09:44:59Z,"Горец и спящий ребенок (название придуманное)    Автор: Виллевальде Богдан Павлович (художник)    Школа / Место издания: Россия, Германия    Период оригинала: 2 половина 19 век",ЖИВОПИСЬ,,85,114,,,"Размеры: В. 85, Ш. 114 (без обрамления ?)",2320
3907,2016-06-14T09:44:55Z,Святая Троица (название изначальное); Отечество  (название употребляемое); Новозаветная Троица (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,1.5,1.5,,,"Стиль: Другое: Резная , Полихромная ? (см. Общий Комментарий)    Размеры: В. 1.5, Ш. 1.5 (приблизительно)    Ссылка на каталоги / инвентари: В источнике: на фигурной доске.",2496
7804,2016-06-14T09:45:27Z,Троица (название употребляемое); Троица Ветхозаветная (название придуманное); Явление Аврааму трех ангелов (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,12,15,,,"Стиль: Дерево поделочное    Размеры: В. 12, Ш. 15 (доска) / В. 15, Ш. 12 (доска)    Ссылка на каталоги / инвентари: В источнике не указаны иконография, датировка, требуется уточнение.",2496
6356,2016-06-14T09:45:16Z,Богородица (название старое); Богоматерь с младенцем (название употребляемое)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия (народная),ИКОНА,,25,40,,,"Стиль: Масло: тусклое, матовое; Золочение: позолота; С окладом: Латунь ?/ Медь ?/ Другое ?    Размеры: В. 25, Ш. 40 (доска, в окладе ?) / В. 40, Ш. 25 (доска, в окладе ?)    Ссылка на каталоги / инвентари: В источнике не указана иконография, материл и техника оклада, требуется уточнение.",2496
4817,2016-06-14T09:45:00Z,Спас на убрусе (название старое); Спас Нерукотворный (название придуманное); Нерукотворный образ Христа (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,14,18,,,"Стиль: Дерево: с 1 шпуго / шпонкой на обороте; Зеленый: фон (убрус); Желтый: рама    Размеры: В. 14, Ш. 18 (в обрамлении) / В. 18, Ш. 14 (в обрамлении)    Характер подписи: [Необыкновенный образ, святой образ, божие видения божественное чудо] (?)    Ссылка на каталоги / инвентари: Состояние: после реставрации (1997).",2496
5232,2016-06-14T09:45:06Z,"Путеводительница / Богохранимая (название изначальное); Богоматерь Вратарница (название придуманное); Богоматерь Иверская (название употребляемое); Богоматерь Одигитрия Иверская (название последнее)    В русском оригинале (переводе): Одигитрия (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Греция, Афон; Россия    Период оригинала: 18 век ?",ИКОНА,,100,70,,,"Стиль: Дерево: кипарис, доска    Размеры: В. 100, Ш. 70, Т. 5 (доска)    Характер подписи: Афон, гора; Пантелеймоновский монастырь    Характер подписи: (см. фото, имя Богородицы); [Икона сия написана на афоне в русском пантилимоновом монастыре] (неразборчиво, внизу справа, см. фото ); Икона сия написана на афоне в русском пантилимоновом монастыре (О. см Общий комментарий)    Ссылка на каталоги / инвентари: Надписи: передано содержание.  Состояние: в источнике: ""брошки на иконе может не быть"" (?), но на фото ее уже нет (ср. Иверская Московская, брошка на правом плече).  Надпись на обороте: ""Икона сия написана в Афоне в русском Пантелеймоновом монастыре"" (редакция информации из ТУ г. Нижний Новгород).  От редактора: возможно, икона именуется ""Алтарница"" / Ктиторская Богоматерь или  ""Молдавская-Румынская"", требуется уточнение по надписи (см. фото).",2496
10967,2016-06-14T09:46:14Z,Датская военная форма    Автор: Брок Г.,ЖИВОПИСЬ,,18,14,,,"Размеры: В. 18.0, Ш. 14.0",2320
8455,2016-06-14T09:45:43Z,Зимний пейзаж (название употребляемое)    Автор: Налбандян Дмитрий Аркадьевич (художник)    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,175,100,,,"Размеры: В. 175, Ш. 100 (без обрамления ?)",2320
2866,2016-06-14T09:44:43Z,Летний пейзаж с ульями (название придуманное)    Автор: Аладжалов Мануил Христофорович (художник)    Школа / Место издания: Россия    Период оригинала: 1 половина 20 век,ЖИВОПИСЬ,,42,23,,,"Размеры: В. 42, Ш. 23 (без обрамления ?)",2320
568,2016-06-14T09:44:19Z,"Печерский монастырь (название употребляемое); Печерский монастырь под Нижним Новгородом (название изначальное)    Автор: Саврасов Алексей Кондратьевич (художник)    Школа / Место издания: Россия, Москва    Период оригинала: 2 половина 19 век",ЖИВОПИСЬ,,13,22.5,,,"Размеры: В. 13, Ш. 22.5 (без обрамления ?)    Ссылка на каталоги / инвентари: МАЛЬЦЕВА: № 39 (оригинал)    Ссылка на каталоги / инвентари: Фото: № 1- один из возможных вариантов оригинала ( см. Ссылку); № 2- этюд той же картины, см. Рег. № 2.6./1826.",2320
13228,2016-06-14T09:46:03Z,"Ангел, играющий на скрипке. Образ",ЖИВОПИСЬ,,10.2,16.5,,,"Размеры: В. 10.2, Ш. 16.5",2320
7419,2016-06-14T09:45:29Z,Святой Николай Чудотворец (название изначальное)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?,ИКОНА,,31,35.8,,,"Стиль: С окладом/ризой: Латунь ?/ Медь ?/ Другое ?, Желтый металл;  Дерево: 2 новые шпонки на оборотной стороне    Размеры: В. 31, Ш. 35.8, Т. 3 (в окладе ?) / В. 35.8, Ш. 31, Т. 3 (в окладе ?)    Ссылка на каталоги / инвентари: Фото: имеется видеозапись, требуется запрос.  Состояние: неудовлетворительное.",2496
10143,2016-06-14T09:45:42Z,Море. Юность    Автор: Налбандян Д.А.,ЖИВОПИСЬ,,,160,,,"Размеры: B. 200, Ш. 160",2320
5486,2016-06-14T09:45:07Z,Святая Троица (название записано; лицевая сторона); Троица Ветхозаветная (название придуманное); Явление Аврааму трех ангелов (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,50,41,,,"Размеры: В. 50, Ш. 41 (доска); В. 45, Ш. 35 (доска, приблизительно)    Ссылка на каталоги / инвентари: В источниках разные размеры, требуется уточнение.",2496
2375,2016-06-14T09:44:40Z,Натюрморт с тыквой (название придуманное)    Автор: Бут Николай Яковлевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,118,103,,,"Размеры: В. 118, Ш. 103 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 489 (484 п.ф.)",2320
5337,2016-06-14T09:44:15Z,Минин (название старое); Козьма Минин (название изначальное)    Автор: Русанов ? (художник) ?; Русанов Александр Андреевич (художник) ?; Русинов ? (художник) ?    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век ?,ЖИВОПИСЬ,,48,78,,,"Размеры: В. 48, Ш. 78 (приблизительно) / В. 48, Ш. 73 (без обрамления ?) / В. 52, Ш. 82 (без обрамления ?)    Ссылка на каталоги / инвентари: ЧИХМ: № 111    Ссылка на каталоги / инвентари: Состояние: повреждена в годы ВОВ, после реставрации на месте (1961).  Последние размеры из ЧГК, Отчета , см. Источники.",2320
582,2016-06-14T09:44:23Z,Воскресение и Праздники (название употребляемое); Сошествие во ад / Воскресение Христово и Праздники (название последнее)    Автор: Аноним (список)    Школа / Место издания: Россия    Период оригинала: середина 19 век,ИКОНА,,71,61.5,,,"Стиль: Темпера ?; Без оклада/ризы/басмы?    Размеры: В. 71, Ш. 61.5 (доска)    Ссылка на каталоги / инвентари: В источнике не содержатся данные об иконографии,  технике и материалах.",2496
17216,2016-06-14T09:46:21Z,"СВЯТИТЕЛЬ НИКОЛАЙ ЧУДОТВОРЕЦ, С ЖИТИЕМ    Школа / Место издания: Поволжье    Период оригинала: 17 век, 2 половина",ИКОНА,,116.5,96.8,,,"Размеры: В. 116,5, Ш. 96,8",2496
