creators,title,description,geoContext,minDate,maxDate,latitude,longitude
E.W.B. Fentress,Lambiridi,"An ancient place, cited: BAtlas 34 D2 Lambiridi",Kherbet Ouled Arif,-30,640,35.503767,6.077305
B. Isaac,Soudanon,"An ancient place, cited: BAtlas 70 F3 Soudanon",Horvat Sa'adon,300,640,31.035743,34.599512
"C. Haselgrove, J. Kunow",Turnacum,"An ancient place, cited: BAtlas 11 D2 Turnacum",Tournai BGM,-30,2100,50.605679,3.3882855
"I.E.M. Edlund Berry, A.M. Small",Potentia,"An ancient place, cited: BAtlas 45 C3 Potentia",Potenza,-330,640,40.637601,15.801741
"P. Kos, M. Šašel Kos",Pomáz,"An ancient place, cited: BAtlas 20 G2 Pomáz","Pomáz, HUN",-30,640,47.647277,19.026958
E.N. Borza,Trstenik,"An ancient place, cited: BAtlas 50 A1 Trstenik","Trstenik, fortified settlement MAC",-30,640,41.929637,21.837525
"M. Roaf, St J. Simpson",Zindan/Dastagird?,"An ancient place, cited: BAtlas 91 F4 Zindan/Dastagird?",Zindan,300,640,33.897044,44.652757
"C. Foss, G. Reger",Neapolis/Aurelia Neapolis,"An ancient place, cited: BAtlas 61 G2 Neapolis/Aurelia Neapolis",Inebolu,-550,640,37.690157,28.397699
D.J. Mattingly,Nouil,"An ancient place, cited: BAtlas 35 A1 Nouil","Nouil, TUN",-30,640,33.491627,8.865765
C. Foss,Kosilaos,"An ancient place, cited: BAtlas 53 B3 Kosilaos",E Pendik,300,640,40.874011,29.243551
E.W.B. Fentress,Celtianis,"An ancient place, cited: BAtlas 31 F3 Celtianis",el Meraba,-30,640,36.838344,6.588689
J.J. Wilkes,Trška crkva,"An ancient place, cited: BAtlas 21 D5 Trška crkva","Trška crkva, YUG",-30,640,44.207741,21.735652
"M. Pearce, P. Tozzi",Augusta Bagiennorum,"Augusta Bagiennorum was a chief settlement of the Bagienni, a Ligurian tribe. A Roman colony was established at the site in the time of Augustus. Remains of structures are found to the northeast of the modern town of Bene Vagienna, Italy.","near Roncaglia, Bene Vagienna",-330,640,44.5566760869,7.85034051918
"C. Foss, G. Reger, S. Mitchell",Trianta,"An ancient place, cited: BAtlas 56 C3 Trianta","Trianta, on Lesbos GRE",-550,640,39.224278,26.196664
"T. Wilfong, S.E. Sidebotham, J. Keenan",Krokodilopolis/Terkythis,"An ancient place, cited: BAtlas 80 A2 Krokodilopolis/Terkythis",Rizeiqat,-750,640,25.5524075,32.4392095
"Jr., F.H. Stanley, R.C. Knapp",Mellaria,"An ancient place, cited: BAtlas 26 E5 Mellaria",Valdevaqueros (Tarifa),-330,640,36.066459,-5.683253
R.J.A. Wilson,Giarranauti,"An ancient place, cited: BAtlas 47 F4 Giarranauti","Giarranauti, agricultural village",300,640,37.131091,15.01171
"J.P. Brown, E.M. Meyers",Tricomia,"An ancient place, cited: BAtlas 69 E5 Tricomia",Salkhad SYR,-30,640,32.491336,36.712059000000004
R.J.A. Wilson,Mastro Paolo di Barrafranca,"An ancient place, cited: BAtlas 47 E4 Mastro Paolo di Barrafranca","Mastro Paolo di Barrafranca, rural settlement",-330,640,37.375679,14.200938
"E.J. Keall, M. Roaf",[(A)Bivard]/Apauarktike,"An ancient place, cited: BAtlas 97 E2 [(A)Bivard]/Apauarktike",near Kaakha TKM,-330,640,37.519088000000004,59.670091
"M. Pearce, P. Tozzi",Dertona,A city founded in the second century B.C. at the junction of the Via Postumia and Via Aemilia Scauri which merged to become the Via Julia Augusta.,Tortona,-550,2100,44.897171,8.865452
"L. Quilici, S. Quilici Gigli",Vicus Augustanus Laurentium?,The Vicus Augustanus Laurentium is an ancient settlement in coastal Latium located between the shore and the Via Severiana. The site was first described by Rodolfo Lanciani in 1903. The British School at Rome carried out excavations in the 1980s.,Tor Paterno,-30,640,41.6793411235,12.3932255227
J.J. Wilkes,Salinae,"An ancient place, cited: BAtlas 21 F3 Salinae",Ocna Mureş ROM,-30,640,46.388681,23.864109
"C. Foss, S. Mitchell",*Mistea/*Klaudiokaisareia,"An ancient place, cited: BAtlas 65 G2 *Mistea/*Klaudiokaisareia",Beyşehir,-330,640,37.6791055,31.7280785
"A. Bursche, L.F. Pitts",Świlcza,"An ancient place, cited: BAtlas 13 G2 Świlcza","Świlcza, POL",300,640,50.072022,21.89766
H. Bender,Lopodunum,"An ancient place, cited: BAtlas 12 B3 Lopodunum",Ladenburg,-30,2100,49.47416,8.614162
"M. Roaf, St J. Simpson",Lashom,"An ancient place, cited: BAtlas 91 F2 Lashom",about 7.5 miles SW Ta'uk,300,640,35.05958,44.351671
"J. Fossey, J. Morin",Nea Pleuron,"Second site of the ancient Greek city of Pleuron, built after the destruction of the original location in the 3rd century BCE. This second site boasts significant excavated remains and is located on the southern slope of Mount Aracynthus near modern Kato Retsina.",Kato Retsina,-750,640,38.4152221307,21.4093828688
R. Müller Wollermann,Kynopolis/Sko/Euergetis,"An ancient place, cited: BAtlas 75 D4 Kynopolis/Sko/Euergetis",el-Qeis,-330,640,28.479495,30.782897
"R.W. Mathisen, H.S. Sivan",Suèvres,"An ancient place, cited: BAtlas 14 G1 Suèvres",Suèvres,-30,640,47.663828,1.45925
D.J. Mattingly,Goddua,"An ancient place, cited: BAtlas 36 D5 Goddua",Goddua,-30,640,26.498927,14.346274
David Braund,Harmozike,Harmozike was an ancient site in Georgia and the dwelling of the royalty of Caucasian Iberia. The site is located on the Bagineti hill in modern Mccheta. Pompeius Magnus captured the site in 65 BC.,Bagineti,-330,640,41.833638,44.672277
"C. Foss, G. Reger",Kys/Kanebion/Palaiapolis,"An ancient place, cited: BAtlas 61 G3 Kys/Kanebion/Palaiapolis",Bellibol,-550,640,37.428882,28.423734
"C. Foss, G. Reger",Naxos (settlement),Settlement on the Aegean island of Naxos.,on Naxos GRE,-750,640,37.103871,25.377595
"C. Foss, G. Reger",Kos (settlement),"An ancient city, located on the Aegean island of the same name.",on Kos GRE,-750,640,36.893601,27.289914
T. Drew Bear,Kotiaeion,"An ancient place, cited: BAtlas 62 C3 Kotiaeion",Kütahya,-1750,2000,39.41814785,29.98451115
E.N. Borza,Laki,"An ancient place, cited: BAtlas 50 C1 Laki","Laki, fortified settlement MAC",-30,640,41.782883,22.675209
"C. Foss, G. Reger",Alinda/Alexandria ad Latmum,"An ancient place, cited: BAtlas 61 F2 Alinda/Alexandria ad Latmum",Karpuzlu,-550,640,37.558628048,27.8264257007
"R.C. Knapp, F.H. Stanley, Jr.",Lobón,"An ancient place, cited: BAtlas 26 D3 Lobón",Lobón,-30,640,38.847252,-6.625583
R.B. Hitchner,Vieux Ghardimaou,"An ancient place, cited: BAtlas 32 B4 Vieux Ghardimaou",Vieux Ghardimaou,-30,640,36.448956,8.436315
"H.S. Sivan, R.W. Mathisen",Caesarodunum,"An ancient place, cited: BAtlas 14 F1 Caesarodunum",Tours,-30,2100,47.3925295,0.691471
"J.P. Brown, P.-L. Gatier",Gabala,"An ancient place, cited: BAtlas 68 A3 Gabala",Jebele,-550,640,35.378062,35.922327
D.J. Mattingly,Negga,"An ancient place, cited: BAtlas 35 A1 Negga","Negga, TUN",-30,640,33.741094,8.833517
T.B. Mitford,Arca,"An ancient place, cited: BAtlas 64 F4 Arca","Akcadağ, formerly Arga",-30,640,38.33454,37.9711315
B. Isaac,Bethletepha,"An ancient place, cited: BAtlas 70 F2 Bethletepha",Beit Nattif,-330,640,31.706818,34.991895
R.B. Hitchner,Henchir-Sidi-Abd-el-Basset,"An ancient place, cited: BAtlas 32 E3 Henchir-Sidi-Abd-el-Basset",Henchir-Sidi-Abd-el-Basset,-330,640,36.875004,9.646291
"J. Kunow, C. Haselgrove",Wasserbillig,"An ancient place, cited: BAtlas 11 G3 Wasserbillig","Wasserbillig, LUX",-30,1200,49.714344,6.501875
S. Mitchell,Kongoustos/Congussus,"An ancient place, cited: BAtlas 63 B4 Kongoustos/Congussus",Altınekin?,-30,640,38.301504,32.876326
"P. Kos, M. Šašel Kos",Páty,"An ancient place, cited: BAtlas 20 F2 Páty","Páty, HUN",-30,640,47.513512,18.824703
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Ensérune,Ensérune was an oppidum located between Béziers and Narbonne. It was occupied between the sixth century B.C. and the first century A.D.,"Ensérune, FRA",-750,2100,43.3098033697,3.11112838095
"M. Roaf, St J. Simpson",Tell Hussain,"An ancient place, cited: BAtlas 91 B2 Tell Hussain","Tell Hussain, SYR",-750,640,35.643074,40.71494
"J.P. Brown, P.-L. Gatier",Houad,"An ancient place, cited: BAtlas 68 C3 Houad",Houad,300,640,35.296738,36.54053
E.N. Borza,Madytos,Settlement located in the modern town of Eceabat on the Gallipoli Peninsula containing signs of continuous habitation from the 3rd millennium BCE through the Medieval period.,Eçeabat TKY,-3000,2099,40.1841454,26.3559
C. Foss,Bithynion/Claudiopolis/Hadriana,"An ancient settlement in Bithynia, modern Bolu in Turkey.",Bolu,-1750,2000,40.7561925,31.5858565
T.W. Potter,Regiae,"An ancient place, cited: BAtlas 29 E1 Regiae",Arbal,-30,640,35.456691,-0.61879
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Tell Hassake,"An ancient place, cited: BAtlas 89 C4 Tell Hassake","Tell Hassake, SYR",-750,640,36.53344,40.7352
"T. Sinclair, P.-L. Gatier",Hierapolis/Bambyke,Hierapolis/Bambyke was an ancient settlement of Commagene. The city was also a center for the worship of the Syrian goddess Atargatis.,Membidj SYR,-1600,2000,36.526326,37.956528
M.U. Erdosy,Pidarikulam,"An ancient place, cited: BAtlas 5 inset Pidarikulam","Pidarikulam, SRI",300,640,8.832238,80.014065
E.W. Haley,Aquae Calidae,"An ancient place, cited: BAtlas 24 C2 Aquae Calidae",Cuntis,-30,640,42.632649,-8.563431
D.J. Mattingly,Soluk,"An ancient place, cited: BAtlas 38 B2 Soluk",Soluk,-30,640,31.669578,20.252391
"I.E.M. Edlund Berry, A.M. Small",Paterno,"An ancient place, cited: BAtlas 45 C4 Paterno",Paterno,-750,640,40.379351,15.73382
"M. Šašel Kos, P. Kos",Aquae Balissae/Municipium Iasorum,"An ancient place, cited: BAtlas 20 E4 Aquae Balissae/Municipium Iasorum",Daruvar CRO,-30,640,45.593653,17.224015
"C. Foss, G. Reger, S. Mitchell",Lapsarna,"An ancient place, cited: BAtlas 56 B3 Lapsarna","Lapsarna, on Lesbos GRE",-330,640,39.278425,25.924729
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",KS1168,"An ancient place, cited: BAtlas 93 E1 KS1168",KS1168,-30,640,32.096565,48.39468
S. Loseby,Cabellio,"An ancient place, cited: BAtlas 15 E2 Cabellio",Cavaillon,-330,2100,43.829885,5.034166
"C. Foss, S. Mitchell",Baris,"An ancient place, cited: BAtlas 65 D2 Baris","Farı mevkii, Kılıç",-30,2000,37.761005,30.524116
J.J. Wilkes,Mačvanska Mitrovica,"An ancient place, cited: BAtlas 21 B5 Mačvanska Mitrovica","Mačvanska Mitrovica, settlement, fort YUG",-30,640,44.966045,19.59876
W.V. Harris,Auximum,Auximum (modern Osimo) is an ancient settlement of Picenum. The original foundation was likely carried out by Greeks from Ancona. The Romans made it a base for military operations from 174 B.C.,Osimo,-550,640,43.486124,13.482435
P.O. Spann,Dianium/Hemeroskopeion,"An ancient place, cited: BAtlas 27 F3 Dianium/Hemeroskopeion",Denia,-550,2100,38.842795,0.107511
S.T. Parker,Mureigha,"An ancient place, cited: BAtlas 71 B3 Mureigha",Mureigha,-30,640,31.1376805,35.7996645
"J. Keenan, S.E. Sidebotham, T. Wilfong",Paneion 2,"An ancient place, cited: BAtlas 80 C2 Paneion 2","Paneion 2, el-Bweib",-30,640,25.74992,33.339726
R.B. Hitchner,(...)sinsensium,"An ancient place, cited: BAtlas 32 E4 (...)sinsensium",Henchir-Maouli,-30,640,36.220971,9.558067
"M. Šašel Kos, P. Kos",Neapolis,An ancient settlement on the Adriatic coast. Modern Novigrad in Croatia.,Novigrad CRO,-30,640,45.315245,13.562104
"J. Bennet, G. Reger",Kardamoutsa,"An ancient place, cited: BAtlas 60 D2 Kardamoutsa","Kardamoutsa, Pinakiano",-750,640,35.207353,25.45783
D.J. Mattingly,Bir Majdubiyah,"An ancient place, cited: BAtlas 37 C2 Bir Majdubiyah",Bir Majdubiyah,-30,640,30.806148,17.426579
"Jr., F.H. Stanley, R.C. Knapp",Arandis/Aranni,"An ancient place, cited: BAtlas 26 B4 Arandis/Aranni",near Ourique? POR,-550,640,37.64394,-8.1054195
"J. Bennet, G. Reger",Vatsiana,"An ancient place, cited: BAtlas 60 B3 Vatsiana","Vatsiana, Gavdos",-30,640,34.82138,24.102985
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Purpan,"An ancient place, cited: BAtlas 25 G2 Purpan","Purpan, FRA",-30,640,43.6134845,1.397593
E.N. Borza,Smojmirovo,"An ancient place, cited: BAtlas 50 C1 Smojmirovo","Smojmirovo, MAC",-30,640,41.745113,22.783897
S. Mitchell,Tyana/Col. Aurelia Antoniniana,An ancient city of Cappadocia that was the capital of the Neo-Hittite kingdom in the first millennium B.C.,Kemerhisar,-1450,2000,37.82365,34.572513
C. Foss,Metroon/Aulia,"An ancient place, cited: BAtlas 86 B2 Metroon/Aulia",near Köseağzı,-30,640,41.346777,31.481785
"H.S. Sivan, R.W. Mathisen",Crovio,"An ancient place, cited: BAtlas 14 E1 Crovio",Crû?,300,640,47.251557,-0.219138
H. Bender,Ibligo,"An ancient place, cited: BAtlas 19 E3 Ibligo",Invillino ITL,-30,640,46.407838,12.937114
J.H.F. Bloemers,Dankirke,"An ancient place, cited: BAtlas 10 E1 Dankirke","Dankirke, DEN",300,640,55.283701,8.705947
"M. Šašel Kos, P. Kos",Iovia,"An ancient place, cited: BAtlas 20 D3 Iovia",Ludbreg CRO,-30,640,46.253769,16.61509
M. Drew Bear,Hierakion,"An ancient place, cited: BAtlas 77 E2 Hierakion",Deir el-Gebrawi,300,640,27.312625,31.092266
H. Bender,München-Denning,"An ancient place, cited: BAtlas 12 E4 München-Denning",München-Denning,-30,640,48.1510475,11.642566
"Jr., F.H. Stanley, R.C. Knapp",*Igaeditania?,"A Roman city whose name, Egitania (Civitas Igaeditanorum), was bestowed by the Swabians and Visigoths. This settlement achieved municipal status under the Flavian emperors.",Idanha-a-Nova POR,-330,640,39.9962866263,-7.144916779
"Jr., F.H. Stanley, R.C. Knapp",(I)Tucci,"An ancient place, cited: BAtlas 26 D4 (I)Tucci","Tejada la Nueva, despoblado near Escacena del Campo",-550,640,37.44811,-6.363638
"I.E.M. Edlund Berry, A.M. Small",Blera?,"An ancient place, cited: BAtlas 45 E3 Blera?",Iesce,-750,640,40.743803,16.64295
R.B. Hitchner,Thuburbo Minus,"A settlement in Africa Proconsularis, mentioned in the Itinerarium Antonini and the Tabula Peutingeriana.",Tebourba,-330,2100,36.829599,9.838642
D.F. Graf,al-Haura',"An ancient place, cited: BAtlas 83 C6 al-Haura'",al-Haura',-30,640,25.072499,37.25593
A.G. Poulter,Apollonia Pontica/Sozopolis,"An ancient place, cited: BAtlas 22 E6 Apollonia Pontica/Sozopolis",Sozopol BUL,-550,640,42.420355,27.694272
"J. Kunow, C. Haselgrove",Solimariaca,"An ancient place, cited: BAtlas 11 F4 Solimariaca",Soulosse-sous-St-Elophe,-30,2100,48.403257,5.733986
"C. Foss, S. Mitchell",Aydolin Kale,"An ancient place, cited: BAtlas 65 G4 Aydolin Kale",Aydolin Kale,-330,640,36.737352,31.819965
A.G. Poulter,Chersonesos,"An ancient place, cited: BAtlas 22 E6 Chersonesos",Maslen Nos BUL,-330,640,42.280098,27.769811
R.B. Hitchner,Thagaste,"An ancient place, cited: BAtlas 32 A4 Thagaste",Souk Ahras ALG,-30,640,36.238412,8.004957
"C. Haselgrove, J. Kunow",Antunnacum,"An ancient place, cited: BAtlas 11 H2 Antunnacum",Andernach GER,-30,640,50.439196,7.406147
R.B. Hitchner,Civitas Furc(...),"An ancient place, cited: BAtlas 32 F3 Civitas Furc(...)",Henchir-Ben-Hassen,-30,640,36.803818,10.177525
"C. Foss, G. Reger, S. Mitchell",Tiarai?,"An ancient place, cited: BAtlas 56 E3 Tiarai?","Karacakaya, Geyikli Dağ",-330,640,39.128826,27.100676
jbecker,Deir Qeruh,"Deir Qeruh is a Byzantine-period village located in the Golan Heights within the Israeli national park of the Gamla nature reserve. The village was founded in the fourth century CE, and a church and monastery followed in the sixth century. The village was abandoned following the Arab conquest.",NA,300,640,32.9061539,35.745916
M.U. Erdosy,Kulattupalaiyam,"An ancient place, cited: BAtlas 5 D4 Kulattupalaiyam",Kulattupalaiyam,300,640,10.917509,77.89183
E.W.B. Fentress,Leges Maiores,"An ancient place, cited: BAtlas 34 F2 Leges Maiores",Henchir Gousset,-30,640,35.068699,7.395885
"A. Hausleiter, E.J. Keall, M. Roaf",Khurheh,"An ancient place, cited: BAtlas 92 F2 Khurheh",Khurheh,-330,640,34.070325,50.491639
A.S. Esmonde Cleary,Asthall,"An ancient place, cited: BAtlas 8 F3 Asthall",Asthall,-30,640,51.798177,-1.584227
D.J. Mattingly,Tansoluch,"An ancient place, cited: BAtlas 38 B1 Tansoluch",Tansoluch,-30,640,32.382969,20.366641
"H.S. Sivan, R.W. Mathisen",Les Grandes Maisons,"An ancient place, cited: BAtlas 14 E3 Les Grandes Maisons","Les Grandes Maisons, Cm. Jarnac",-30,640,45.681466,-0.1826765
R.B. Hitchner,Henchir-Manndra-el-Kedima,"An ancient place, cited: BAtlas 32 D3 Henchir-Manndra-el-Kedima",Henchir-Manndra-el-Kedima,-30,640,36.523959,9.284363
"J.P. Brown, E.M. Meyers",*Habiba,"An ancient place, cited: BAtlas 69 D3 *Habiba",Khabeb SYR,-30,640,33.01236,36.276114
A.S. Esmonde Cleary,Korinion/Cironium,Korinion/Cironium (also referred to as Corinium Dobunnorum) was the second largest town of Roman Britain.,Cirencester,-30,2100,51.71138,-1.971806
T. Drew Bear,Silandos,"An ancient place, cited: BAtlas 62 A4 Silandos",Kara Selendi,-330,640,38.75151735,28.8260256
H. Bender,Lavant,"An ancient place, cited: BAtlas 19 E3 Lavant",Lavant,300,2100,46.7958345,12.8386875
D.J. Mattingly,Gasr Mismar,"An ancient place, cited: BAtlas 38 C1 Gasr Mismar",Gasr Mismar,-30,640,32.773217,21.863314
R.B. Hitchner,*Giufi,"An ancient place, cited: BAtlas 32 E3 *Giufi",Henchir-Bir-Mcherga,-30,640,36.52,9.959979
C. Foss,Mantineion,"An ancient place, cited: BAtlas 86 C3 Mantineion",near Ada Köy,-30,640,40.8073395,32.019212
C. Foss,Ziporea,"An ancient place, cited: BAtlas 86 D2 Ziporea",Karafasıl,-30,640,41.5715265,33.1191805
D.T. Potts,Achoma,"An ancient place, cited: BAtlas 4 B3 Achoma",Ahkum YEM,300,640,13.817324,43.841134
D.J. Mattingly,el-Aguz,"An ancient place, cited: None",el-Aguz,-30,640,28.308013,28.922599
"J. Keenan, S.E. Sidebotham, T. Wilfong",Nugrus,"An ancient place, cited: BAtlas 80 F4 Nugrus",Nugrus,-30,640,24.591496,34.777677
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Rubricatum?,"An ancient place, cited: BAtlas 25 H4 Rubricatum?",Rubí?,-30,640,41.492345,2.031269
R.J.A. Wilson,Lilybaeum,Lilybaeum (modern Marsala) is located at the extreme westernmost point of Sicily. Lilybaeum was a Punic settlement that was conquered by the Romans in 241 B.C.,Marsala,-750,2100,37.8027343605,12.4296649099
"S. Loseby, R. Häussler",Nicaea,"An ancient place, cited: BAtlas 16 D2 Nicaea",Nice,-750,640,43.703436,7.266233
T. Drew Bear,Hadrianeia,"An ancient place, cited: BAtlas 62 A2 Hadrianeia","Dursunbey, formerly Balat",-30,640,39.58982,28.633583
R.B. Hitchner,Pagus Mercurialis?,"An ancient place, cited: BAtlas 32 F3 Pagus Mercurialis?",Zaouia Khdima,-30,640,36.556084,10.062114
E.N. Borza,Nicopolis ad Nestum/Ulpia Nicopolis,"A settlement founded in Thrace to mark Trajan's victory in the Dacian Wars. It is located on the left bank of the Mesta river. Occupied through late antiquity, the site was destroyed by the seventh century and subsequently re-occupied by the late tenth century.",Gârmen BUL,-30,1453,41.5962002639,23.7958039844
"J. Bennet, G. Reger",Praisos,"Praisos is an ancient settlement of eastern Crete occupied from the Late Minoan period until ca. 150 BC, when it was destroyed by its neighbour, Hierapytna.",Praisos/Vaveloi,-750,640,35.1232974967,26.0905397478
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Eski Hizan,"An ancient place, cited: BAtlas 89 E2 Eski Hizan",Eski Hizan,-30,640,38.165078,42.38365
D.J. Mattingly,Aptouchou Hieron?,"An ancient place, cited: BAtlas 38 C1 Aptouchou Hieron?",Haniya,-330,640,32.841829,21.520631
"E.M. Meyers, J.P. Brown",Gennesar,"An ancient place, cited: BAtlas 69 C4 Gennesar",Khirbet 'Ureime ISR,-330,640,32.860267,35.533841
"J. Kunow, C. Haselgrove",Sion,"An ancient place, cited: BAtlas 11 G4 Sion",Sion,-30,2100,48.430708,6.084235
C. Foss,Tattaios,"An ancient place, cited: BAtlas 52 G4 Tattaios",Arıcaklar,-30,640,40.286922,30.3429555
"C. Foss, S. Mitchell",Plakoma,"An ancient place, cited: BAtlas 65 C5 Plakoma",Çağman,300,640,36.383422,29.96511
"F.T. Hiebert, P.L. Kohl",Samti,"An ancient place, cited: BAtlas 99 D2 Samti","Samti, Dahana-i Qishlaq/Tahana-i Aiquli AFG",-550,640,37.583333,69.85
David Braund,Semibratneye Gorodishche,"An ancient place, cited: BAtlas 84 C3 Semibratneye Gorodishche","Semibratneye Gorodishche, near Anapa",-750,640,45.141658,37.576936
W.V. Harris,Forum Sempronii,"An ancient Roman colony, founded in the time of Gaius Sempronius Gracchus.",near Fossombrone,-330,640,43.69177,12.813782
"C. Foss, S. Mitchell",Phoinix,"An ancient place, cited: BAtlas 65 D5 Phoinix",Finike,-30,640,36.292959,30.139016
"C. Foss, G. Reger, S. Mitchell",Kenchreai,"A ""Kenchreai in the Troad,"" mentioned first by Stephanus, is probably to be identified with a settlement of Roman date, located atop the Kayalı Dağ in modern Turkey.",Kayalı Dağ,-30,640,39.963522,26.628763
T.B. Mitford,[Kiskisos],"An ancient place, cited: BAtlas 64 B4 [Kiskisos]","Yaylacık, formerly Kiske",300,640,38.15395,35.786827
E.W.B. Fentress,T(h)amascani,"An ancient place, cited: BAtlas 34 C2 T(h)amascani",Kherbet Zembia,-30,640,35.991366,4.851197
C. Foss,Ammoi,"An ancient place, cited: BAtlas 53 A3 Ammoi",E Bakırköy,300,640,40.980169,28.884702
"I.E.M. Edlund Berry, A.M. Small",Nicotera,"An ancient place, cited: BAtlas 46 C4 Nicotera",Nicotera,-750,640,38.55563,15.937498
T.W. Potter,Souk el Khemis,"An ancient place, cited: BAtlas 30 G4 Souk el Khemis",Souk el Khemis,-30,640,36.027757,3.994034
R.B. Hitchner,Henchir-Guennara,"An ancient place, cited: BAtlas 32 E3 Henchir-Guennara",Henchir-Guennara,-30,640,36.632433,9.827868
N. Purcell,Kupelternum/Cubulteria,Kupelternum/Cubulteria was an ancient Samnite settlement.,S. Ferrante near Alvignano,-550,640,41.251934,14.327125
"J.P. Brown, P.-L. Gatier",Anasartha/Theodoroupolis,"An ancient place, cited: BAtlas 68 D2 Anasartha/Theodoroupolis",Hanaser,-30,640,35.809864,37.518964
A. Bernand,Behbeit el-Hagar,"The site of an important Isis sanctuary in Lower Egypt. Behbeit el-Hagar is located along the Damietta branch of the Nile, north of Sebennytos and 8 kilometers west of Mansoura.",Behbeit el-Hagar,300,2100,31.030815,31.281947
"L. Quilici, S. Quilici Gigli",Trebula Suffenas,An ancient Sabine city.,near Passo della Fortuna,-330,640,41.954771,12.937958
"M. Šašel Kos, P. Kos",Tricciana,"An ancient place, cited: BAtlas 20 F3 Tricciana",Ságvár HUN,-30,640,46.837681,18.101446
T. Drew Bear,Babdalai,"An ancient place, cited: BAtlas 62 C4 Babdalai",Hacım,-30,640,38.543079,29.538588
W.V. Harris,S. Vittore,"An ancient place, cited: BAtlas 42 E2 S. Vittore",S. Vittore,-30,640,43.43862,13.244333
R.B. Hitchner,Henchir-Ksar-el-Ahmar,"An ancient place, cited: BAtlas 33 D3 Henchir-Ksar-el-Ahmar",Henchir-Ksar-el-Ahmar,-30,640,34.596711,9.44507
"E.M. Meyers, J.P. Brown",Adra(h)a,"An ancient place, cited: BAtlas 69 D4 Adra(h)a",Dar'a SYR,-30,640,32.6125013659,36.0996623149
"R.W. Mathisen, H.S. Sivan",Andone,"An ancient place, cited: BAtlas 14 F3 Andone","Andone, Cm. Villejoubert",-330,640,45.815926,0.147746
"S. Loseby, R. Häussler",Salinae,"An ancient place, cited: BAtlas 16 C2 Salinae",Castellane,-30,640,43.847565,6.510738
S. Mitchell,Kan(n)a,"An ancient place, cited: BAtlas 66 C1 Kan(n)a","Beşağıl, formerly Gene",-30,640,37.899116,33.197508
"A. Bursche, L.F. Pitts",Bernhardsthal,"An ancient place, cited: BAtlas 13 B4 Bernhardsthal","Bernhardsthal, AUS",-30,640,48.692087,16.869225
David Braund,Batareyka 2,"An ancient place, cited: BAtlas 87 L2 Batareyka 2","Batareyka 2, RUS",-330,640,45.402835,36.829908
R. Müller Wollermann,Alabastronpolis/Alabastrine,"An ancient place, cited: BAtlas 75 D4 Alabastronpolis/Alabastrine",el-Kom el-Ahmar/el-Hafin,-330,2100,28.040578,30.844594
S. Mitchell,Limnai,"An ancient place, cited: BAtlas 63 F4 Limnai",Gölçük,300,640,38.2394405,34.694102
"J. Bennet, G. Reger",*Aria?,"An ancient place, cited: BAtlas 60 D3 *Aria?",Arvi,-550,640,34.992568,25.450283
E.W. Haley,Lansbrica/Lais,"An ancient place, cited: BAtlas 24 C2 Lansbrica/Lais",Lás (S. Amaro),-330,640,42.359912,-8.030578
"M. Roaf, St J. Simpson",Abu Taraichiya,"An ancient place, cited: BAtlas 91 F5 Abu Taraichiya",Abu Taraichiya,-30,640,32.557584,44.826059
T. Drew Bear,*Aliana,"An ancient place, cited: BAtlas 62 B3 *Aliana",Kırgıl,-30,640,39.275792,29.28327
A.S. Esmonde Cleary,Bitterne,"An ancient place, cited: BAtlas 8 F4 Bitterne",Bitterne,-30,640,50.916576,-1.370646
T.W. Potter,Cissi,"An ancient place, cited: BAtlas 30 G3 Cissi",settlement and mine on Cap Djinet,-30,640,36.877461,3.7334035
E.N. Borza,Maroneia,"An ancient place, cited: BAtlas 51 F3 Maroneia",Ag. Kharalabos,-750,640,40.873751,25.511426
R. Müller Wollermann,Phentemin,"An ancient place, cited: BAtlas 75 D2 Phentemin",Fedimin,-30,640,29.383139,30.777929
"C. Foss, G. Reger",Cnidus,"An ancient settlement located at Tekir on the western tip of the modern Datça peninsula in Turkey (ancient Knidia), which extends from the southwest corner of Asia Minor. In the later fourth century BCE, it grew markedly, succeeding the site at Burgaz as the political center of the peninsula.",Tekir,-330,2100,36.6881795,27.3728385
"C. Foss, G. Reger, S. Mitchell",Kaukasa?,"An ancient place, cited: BAtlas 56 B5 Kaukasa?","Bolissos, on Khios GRE",-550,640,38.49195,25.923724
"M. Roaf, St J. Simpson",Wiranshehir,"An ancient place, cited: BAtlas 91 F2 Wiranshehir","Wiranshehir, also Wiron Shehir",-30,640,35.415621,44.156541
"C. Haselgrove, J. Kunow",Confluentes,Confluentes (Koblenz) was a Roman military outpost established by Drusus ca. 8 BC.,Koblenz GER,-30,2100,50.356728,7.599486
T. Drew Bear,Ipsos,"An ancient place, cited: BAtlas 62 E4 Ipsos","Çayırbağ, formerly Sipsin",-330,640,38.856193,30.549206
"I.E.M. Edlund Berry, A.M. Small",Mesagne,A center of the Messapii in Apulia.,Mesagne,-750,640,40.559856,17.807727
