name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to,dedication
Библиотека № 33 имени Д. А. Фурманова (филиал № 2),"г Москва,г Москва,ул Беговая,д 13",37.558275,55.780633,"Библиотека основана в 1913 году как земская библиотека села Всесвятское. В 1936 году в память 10-летия со дня смерти Д. А. Фурманова библиотеке присвоили имя писателя. Современное здание на Беговой библиотеке было предоставлено в 1950 году по решению Союза писателей СССР, в преддверии 25-летия со дня смерти Д. А. Фурманова.Универсальный библиотечный фонд насчитывает 58 898 экземпляров.В библиотеке проводится большое количество культурно-массовых и просветительских мероприятий по гуманитарной тематике. Организуются художественные выставки. Заслуженной популярностью пользуется образовательные программы «Профессия – читатель. Лекции по истории мировой литературы», «Уроки толерантности. История мировых религий». Курс этих интерактивных лекций рассчитан на любую возрастную аудиторию. В библиотеке открыт шахматный клуб «Белый конь». Библиотека также принимает участие в программе «Московское долголетие».Библиотека принадлежит ГБУК г. Москвы «ЦБС САО».",Москва,2015-07-27T02:43:34Z,2023-02-21T09:08:17Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,им. Д. А. Фурманова
Библиотека № 182 (филиал № 1) г. Москвы,"г Москва,г Москва,ул Дмитрия Ульянова,д 43",37.592509,55.681762,"Библиотека с богатыми традициями индивидуальной работы с читателями была основана в 1937 году. Ни на день не прерывала свою работу в годы Великой Отечественной войны. Сегодня в современно оформленных, уютных залах библиотеки помимо универсального книжного фонда широко представлены ноты, компакт-диски с музыкальными и видеозаписями, аудиокниги, есть кабинет с аппаратурой для слабовидящих читателей. Серьезное внимание уделяется подготовке и проведению культурно-просветительных, образовательных и досуговых программ, в числе которых ежемесячные дни литературных новинок. Регулярно проходят концерты классической и народной музыки, видеопоказы, шахматные турниры, беседы с организованными группами школьников в рамках лектория «Я и мир», работают детские кружки. На базе компьютерного зала оказываются сервисные услуги и работают курсы компьютерной грамотности для старшего поколения читателей. Объем фонда – 58 635 экземпляров.",Москва,2015-07-27T09:29:20Z,2023-02-20T12:47:30Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Детская библиотека № 35 г. Москвы,"г Москва,г Москва,ул Дубнинская,д 6",37.5704419612885,55.8587013282155,"Была открыта для читателей в мае 1963 года как детская библиотека. Позднее, приняв значительный фонд взрослой литературы, объединила под одной крышей взрослую и детскую библиотеки.Сегодня универсальный фонд библиотеки включает более 87 453 единиц хранения.В течение нескольких лет на базе библиотеки успешно реализуется проект «Экологический клуб», состоящий из цикла мероприятий, организованных совместно с Департаментом природопользования. Среди учащихся школ района популярностью пользуется цикл мероприятий «Азбука вежливости», направленных на положительную социализацию подрастающего поколения.Библиотека принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T02:09:47Z,2023-02-21T08:33:35Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Библиотека № 81 г. Москва,"г Москва,г Москва,б-р Сиреневый,д 73",37.827886,55.803626,"История библиотеки насчитывает более 70 лет.На сегодняшний день книжный фонд библиотеки№ 81 насчитывает свыше 50 тыс. экз. Также библиотека осуществляет обслуживание по удаленному доступу через электронную библиотеку «ЛитРес».Ежегодно библиотеку посещают более 5 тысяч читателей.Поддерживая программу модернизации библиотечной системы, библиотека № 81 активно ведет культурно-досуговую деятельность.Уже несколько лет действует клуб «Золотой возраст» для читателей старшего возраста и инвалидов. Для молодежи работают литературно-информационный центр чтения «Юность», литературная панорама «Юность – ХХI век» и информационный историко-краеведческий комплекс «Живи, Москва». Библиотека имеет литературно-музыкальную гостиную, где проходят творческие вечера, презентации, концерты и т.д. Библиотека активно сотрудничает с технологическим колледжем № 24, Советом ветеранов района Северное Измайлово.Для читателей предоставляется бесплатный доступ к Wi-Fi сети. ля слабовидящих читателей библиотека оборудована сканирующей и читающей машиной «Sara».",Москва,2015-07-22T19:48:14Z,2023-02-21T07:36:01Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 117 (филиал № 1) г. Москва,"г Москва,г Москва,ул Вольская 2-я,д 20",37.920871,55.686127,"История библиотеки начинается с 20-х годов прошлого столетия и связана со строительством Люберецких полей орошения. Библиотека начиналась с избы-читальни в поселке Некрасовка.В небольшом двухэтажном здании, где днём была столовая для рабочих ЛПО, а вечером так называемая «чайная», где можно было попить чайку с вареньем, поиграть в шахматы и почитать свежие газеты. Шло время, чайная становилась тесной. Молодежь нуждалась в просторном помещении. В 1922 году был построен клуб, где одно из помещений было выделено под комнату с книгами.Во время Великой Отечественной войны книги в минуты отдыха читали бойцы мотострелковой военной части. Бывало и так, что бойцы увозили книги с собой на передовую…В 1989 году Люберецкая станция аэрации построила новое двухэтажное типовое здание, где и поныне расположена библиотека. В 2005 году была установлена мемориальная доска первому библиотекарю, энтузиасту просвещения Сидорковой Александре Фёдоровне.Имея богатейшую историю, библиотека по-прежнему остается значимым культурным центром района Некрасовка. Имеет универсальный книжный фонд. Гостями литературно-музыкальной гостиной часто бывают музыканты, писатели, поэты. Организуются выставки, проводятся творческие конкурсы. В 2022 году в Библиотеке №117 прошел капитальный ремонт, обновлена материально-техническая база.Книжный фонд: более 43 524 экз. (включая аудиовизуальные материалы). Структура библиотеки: детский и взрослый абонемент, читальный зал, Wi-Fi, компьютерный класс, гостиная.",Москва,2015-07-23T06:37:26Z,2023-02-21T08:58:13Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 95,"г Москва,г Москва,ул Полимерная,д 7",37.80002,55.747049,"Библиотека № 95 обслуживает читателей всех возрастных категорий, располагает универсальным книжным фондом (более 60 000 экземпляров) и обширным журнальным фондом. Обслуживает около 5 000 читателей, посещаемость – свыше 30 тысяч человек в год.В библиотеке есть:читальный зал, оснащенный компьютерами с доступом к интернету, Wi-Fi; взрослый и юношеский абонементы; абонемент для детей; конференц-зал для встреч и заседаний клубов по интересам, различных кружков и студий. Многие годы библиотека служит культурным и досуговым центром района Новогиреево и соседнего района Перово. Работает литературно-музыкальная гостиная (16+), которая с октября по май проводит концерты-лекции, фестивали народного творчества, музыкальные спектакли, творческие вечера. Здесь можно послушать классическую и современную музыку в исполнении артистов московских театров и филармонии, студентов музыкальных училищ и консерваторий, народных коллективов.В библиотеке можно получить следующие бесплатные услуги: доступ к информационным ресурсам, в том числе системе городских порталов через сеть Интернет;запись в электронную библиотеку «ЛитРес»;пользование ресурсом «Журнальный зал «Руконт»;справки и консультации с использованием главного электронного каталога и картотеки статей.",Москва,2015-07-22T21:00:02Z,2023-02-28T14:12:46Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Детская библиотека № 242 г. Москвы,"г Москва,г Москва,наб Карамышевская,д 2/1",37.485484,55.770016,"Детская библиотека № 242 имеет богатую и увлекательную историю, которую ведет от детской библиотеки № 81 Ленинградского района. Точной даты и места основания библиотеки установить не удалось. Предположительно, она была основана в 1948 году. Библиотека комплектовала свои фонды, отдавая приоритет естественнонаучной литературе. Сейчас она знакомит с новинками детской литературы, организовывает досуг юных читателей, проводит увлекательные беседы, творческие встречи, праздничные программы, ведет большую эколого-краеведческую работу. Круглый год в библиотеке работают кружки и студии, проходят выставки детского творчества, фотовыставки, городские акции, пешеходные прогулки в рамках краеведческого проекта #ПрочтиРайон и летние читальни на улице около библиотеки. Размер фонда – 47 265 экз. Пользователей за 2022 год – 1 080 человек. Посещений – 11 767.",Москва,2015-07-23T23:11:03Z,2023-02-17T14:19:49Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 13 имени Н. Г. Чернышевского,"г Москва,г Москва,ул Татарская Б.,д 32",37.633113,55.738328,"Библиотека ведет свою историю с 1901 года. Свое нынешнее наименование получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» в связи начавшимся процессом оптимизации сети библиотек, подведомственных Департаменту культуры города Москвы.В читальне представлена мемориальная экспозиция, посвященная жизни и творчеству Н. Г. Чернышевского. В фонде библиотеки представлена универсальная литература по всем отраслям знаний. Важная часть библиотечной коллекции изданий – фонд литературы до 1960-х годов XX века.Фонд библиотеки составляет на конец 2017 года 92 724 единицы хранения. Библиотеку за прошлый год посетило 25 827 читателей.",Москва,2015-07-26T22:08:00Z,2023-02-21T07:28:51Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,им. Н. Г. Чернышевского
Библиотека № 171,"г Москва,г Москва,ул Тарусская,д 14",37.530301,55.604463,"Библиотека предлагает своим посетителям объемный, постоянно обновляемый фонд взрослой и детской литературы на разных носителях информации, способный удовлетворить широкий круг читательских предпочтений. Спектр услуг – от копирования до высокопрофессиональной консультации специалиста; индивидуальный подход и интересные культурные программы, охватывающие все возрастные и социальные группы. Здесь работают творческие и образовательные студии: английский язык, «Занимательные шахматы», кружок раннего развития малышей, кружок прикладного искусства, а также курсы компьютерной грамотности для пенсионеров. Проводятся литературные блиц-турниры, литературно-музыкальные и поэтические вечера, викторины, игры и дворовые праздники.",Москва,2015-07-27T07:51:18Z,2023-02-28T09:13:15Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 12 имени И. А. Бунина,"г Москва,г Москва,ул 1905 года,д 3",37.557843,55.758316,"Публичная библиотека имени И. А. Бунина ведет свою историю с 1928 года. В читальне расположен Бунинский зал, в котором художник-дизайнер Г. В. Раввинская воспроизвела интерьеры начала ХХ века. Зал предназначен для Бунинских чтений, литературно-музыкальных вечеров, конференций, выставок. В библиотеке реализуется множество различных культурных и образовательных проектов. Среди них «Бунинское наследие» – проект призван популяризировать творчество И. А. Бунина. В рамках проекта «Музыкальное рандеву и не только...» ежемесячно проводятся вечера классической музыки с участием молодых музыкантов, а также вечера театра-студии «Слово» им. М. Р. Перловой.Также в читальне регулярно проходят различные творческие, литературные вечера, презентации книг, выступления писателей, художественные выставки, оперные концерты, концерты инструментальной музыки, языковые курсы, семинары, буккроссинг. В рамках сотрудничества библиотеки с педагогическим колледжем № 5 студенты и преподаватели проводят в Бунинском зале вечера романсов и современной песни.Фонд – 63 376 единиц хранения. Библиотеку за прошлый год посетили 34 802 читателя.",Москва,2015-07-26T21:55:47Z,2023-02-22T08:19:14Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,им. И. А. Бунина
Библиотека № 101 г. Москва,"г Москва,г Москва,ул Лухмановская,д 17",37.895457,55.722847,"31 марта 2015 года открыла свои двери первая библиотека в микрорайоне Кожухово района Косино-Ухтомский – библиотека семейного чтения открытого доступа для москвичей и гостей города.Библиотека обслуживает более 3 000 читателей, посещаемость – свыше 24 000 человек, книжный фонд – 20 000 единиц хранения.Библиотека № 101 обслуживает читателей всех возрастных категорий от 0+.В структуре библиотеки: детский абонемент 0+, взрослый и юношеский абонемент 14+, конференц-зал на 40 мест.В библиотеке действует свободная зона Wi-Fi, читатели имеют доступ к ресурсам электронно-библиотечной системы «ЛитРес». Библиотека № 101 – учреждение нового типа, в котором традиционные библиотечные формы работы сочетаются с представлением информационных услуг, досуговой и культурно-массовой деятельностью. В библиотеке регулярно проходят массовые мероприятия: литературные вечера, конкурсы, квесты, детские и семейные праздники, встречи с интересными людьми, выставки работ художников, мероприятия в помощь школьной программе в рамках сотрудничества с образовательными учреждениями. Каждую субботу сотрудники библиотеки проводят мастер-классы по различным видам рукоделия для детей и взрослых. С первых дней работы библиотека сотрудничает с Советом ветеранов и центром социального обслуживания населения района Косино-Ухтомский. Один раз в месяц сотрудники библиотеки проводят мероприятия в КЦСО, литературные среды в библиотеке, мероприятия в рамках цикла «Семья в библиотеке».В течение рабочего дня в детском абонементе и конференц-зале юные читатели могут не только читать книги и журналы, но и играть в настольные игры и мягкими игрушками, рисовать, смотреть фильмы.В библиотеке создан музей «Изба-читальня Бабы-яги». В рамках проекта мероприятий «Изба-читальня Бабы-яги» для детей (0+) по пятницам в 17:00 и в другие дни по предварительной записи проходят чтения вслух «Баба-яга приглашает по пятницам». Детей встречает «настоящая» Баба-яга, знакомит с библиотекой и музеем, со сказочными героями, предметами из русского фольклора и русских народных сказок.В библиотеке на платной основе работает театральная студия «Английский и французский язык детям», 4+, 300 руб./час.Библиотека № 101 приспособлена для обслуживания читателей с ограниченными возможностями, входная группа библиотеки оборудована пандусом и поручнями.",Москва,2015-07-26T22:35:09Z,2023-03-01T11:24:29Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 243 (подразделение № 1) г. Москвы,"г Москва,г Москва,ул Академика Бочвара,д 5",37.4628585577011,55.807152261668,"Детская библиотека № 79 Ленинградского района была основана в 1948 году и располагалась по адресу: 2-й Щукинский проезд (с 1977 года – улица Маршала Новикова), д. 2. В январе 1961 года, в связи с изменением административно-территориального деления районов Москвы, библиотека была отнесена к Краснопресненскому району. 9 мая 1961 года она стала детской библиотекой № 27 Краснопресненского района. При реорганизации районов Москвы в августе 1968 года стала детской библиотекой № 27 Хорошевского (в 1970–1990 гг. – Ворошиловский) района (ныне – район Щукино). В 1986 году библиотека открыла свои двери для читателей в новом помещении на ул. Академика Бочвара, д. 5, корп. 1.Информационные технологии позволяют библиотеке внедрять и использовать новые формы обслуживания пользователей. Основное направление работы – пропаганда и популяризация гуманитарных знаний посредством продвижения книги и чтения по различным областям знаний.Фонд – 40,4 тыс. экз., в т. ч. книги (30 434 экз.), брошюры (9 633 экз.), электронные документы (333 экз.).",Москва,2015-07-23T23:07:26Z,2023-02-20T09:09:07Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 37 г. Москвы,"г Москва,г Москва,ул Дубнинская,д 16",37.5625133514404,55.8692193004108,"Учреждение начало работу в 1972 году как библиотека, обслуживающая взрослое население. Находится в густонаселенном районе на окраине Москвы. В 2001 году в здании открылся выставочный зал, а часть помещения заняла детская библиотека с читальным залом и абонементом, в результате чего жители удаленного района Москвы, особенно дети, получили возможность в шаговой доступности прикоснуться к прекрасному, встречаться с интересными людьми.В настоящее время библиотека имеет универсальный фонд, который насчитывает 42 350 единиц хранения с элементами специализации – литература по искусству. Прекрасный выставочный зал вмещает большое количество посетителей. И неудивительно, что приоритетным направлением в организации культурного досуга для населения стало искусство. Библиотека успешно реализует проект «Мир вдохновения» для широкой целевой аудитории. В литературно-музыкальной гостиной проходят лекции о творчестве великих художников, выступают молодые музыканты – студенты музыкальных училищ, писатели и поэты, проходят встречи с современными художниками, иллюстраторами, дизайнерами. В выставочном зале наряду с выставками профессиональных мастеров организуются выставки детского и семейного творчества.",Москва,2015-07-27T02:21:41Z,2023-02-17T09:44:49Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Центральная городская деловая библиотека Москвы,"г Москва,г Москва,ул Бориса Галушкина,д 19",37.661293,55.822508,"Центральная городская деловая библиотека была создана в 1995 году в результате реализации совместного проекта Международного банка идей и американского фонда «XXII век» на базе библиотеки № 98 Москвы.С 2008 года здесь впервые в России адаптирована система автоматизации библиотечных процессов с применением современной технологии радиочастотной идентификации (RFID), которая позволила существенно ускорить и повысить качество обслуживания читателей. Фонд библиотеки насчитывает свыше 100 000 экземпляров книг и более 200 наименований журналов и газет. К услугам читателей предоставлен справочный аппарат, состоящий из систематического и алфавитного каталогов, электронной картотеки статей периодических изданий с аннотациями.В настоящее время библиотека также проводит ряд просветительских мероприятий в рамках программы «Культура Москвы». Городская целевая комплексная программа включает в себя цикл литературно-музыкальных мероприятий и литературных конкурсов, литературные гостиные, викторины, дни открытых дверей. Библиотека регулярно проводит мероприятия, посвященные Дню Победы и Дню защитника Отечества, а также другим памятным датам в истории Москвы и России.",Москва,2015-07-27T13:40:50Z,2023-02-17T14:45:02Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,NA
Библиотека № 10 – Центр обменно-репозитарного хранения,"г Москва,г Москва,пер Стрельбищенский,д 5 к 3",37.536895,55.758418,"Библиотека № 10 расположена в Пресненском районе Москвы. Для читателей представлен большой фонд художественной и документальной литературы, исторических справочников. Сейчас количество экземпляров – более 30 000. В 2016 году в пространстве библиотеки появился отдел детской литературы. Сегодня здесь расположен книжный зал (для поиска книг) и читальный зал, в котором пользователи могут познакомиться с актуальной периодикой. Весь фонд открыт посетителям для ознакомления. Большим спросом среди посетителей читальни пользуется компьютерный зал, в котором обеспечен доступ к основным интернет-ресурсам.",Москва,2021-08-16T09:07:19Z,2023-02-21T05:21:36Z,50400,64800,50400,64800,50400,64800,50400,64800,50400,64800,NA,NA,NA,NA,NA
Библиотека № 84 г. Москвы,"г Москва,г Москва,ул Щербаковская,д 54",37.73898,55.781772,"Библиотека № 84 основана в 1951 году. В 2005 году, после ремонта, оснащена компьютерами для читателей.Книжный фонд – свыше 41 тыс. экземпляров, в том числе фонд духовной литературы – свыше 2 тыс. экземпляров. Библиотека обслуживает более 4,5 тыс. читателей различных читательских групп: юношество, студентов, пенсионеров, ветеранов, инвалидов.В структуре – абонемент и читальный зал, отдел новых технологий. В помощь читателям – электронный каталог, алфавитный и систематический каталоги, картотеки, справочная литература, газеты и журналы. Особая гордость библиотеки – мемориальный комплекс боевой славы «Летопись мужества». Он был открыт в библиотеке к 50-летию Победы в Великой Отечественной войне (в 1995 году) по инициативе жителей района – читателей библиотеки, непосредственных участников войны и их родственников. Экспонатами стали личные вещи и фотоматериалы из личных архивов ветеранов, их подлинные письма были переданы в дар библиотеке жителями района.Библиотека сегодня – это центр культурной жизни, где можно не только получить знания из книг, но также встретиться с интересными людьми, наладить творческие и дружеские контакты, побывать на концерте. Посетителям предоставляется доступ к интернету. На базе библиотеки ведут работу клуб бардовской песни «ВэЯки» и клуб «Татьяна».",Москва,2015-07-22T19:56:26Z,2023-02-27T12:55:54Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 248 г. Москвы,"г Москва,г Москва,ул Маршала Катукова,д 19",37.410151,55.807946,"Библиотека открылась в апреле 1947 года на территории села Троицкое-Лыково Кунцевского района Московской области. Она находилась в деревянном доме. Во время пожара строение сгорело. С 1957 года библиотека находилась в помещении Дома культуры села Троицкое-Лыково на ул. Колхозной. В 1960 году территория села вошла в состав Краснопресненского района Москвы, и 9 мая 1961 года библиотека получила наименование массовой библиотеки № 58 Краснопресненского района.В 1969 году, в связи с образованием новых районов, библиотека была переведена в Хорошевский (в 1970–1990 гг. – Ворошиловский) район. В июне 1979 года она стала филиалом ЦБС Ворошиловского (в 1990–1991 гг. – Хорошевский) района Москвы. На территорию жилого массива Строгино библиотека переехала в 1981 году. С 1982 года по сей день находится по адресу: ул. Маршала Катукова, д. 19, корп. 2, где занимает квартиры 75–76. Одним из важнейших направлений деятельности библиотеки является обеспечение пользователей всеми видами информации для поддержания образования и самообразования. Библиотека самостоятельно и совместно с другими организациями реализует образовательные, информационные и иные программы и проекты, проводит культурные акции (встречи, концерты, вечера, лекции, конкурсы и т. д.). Объем фонда составляет 30 281 экз. Посещений – 15 611. Работают шахматный клуб «Шах и мат», краеведческий клуб «Вокруг света без границ», изобразительный клуб «Будь счастлив!».",Москва,2015-07-23T23:31:02Z,2023-02-17T13:28:13Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 173 г. Москва,"г Москва,г Москва,ул Тёплый Стан,д 4",37.488961,55.627651,"Деятельность библиотеки направлена на создание равных возможностей для образования детей, организацию их досуга и развитие творческих способностей. Фонд библиотеки является универсальным и насчитывает более 25 тысяч единиц хранения.В библиотеке можно обратиться к профессиональной помощи психолога, посетить кружки и студии. Много лет библиотека совместно с Управой района «Тёплый Стан» проводит работу с детьми с ограниченными возможностями здоровья по специальной программе «Теплый дом», направленную на их социальную адаптацию в обществе. С теплотой и любовью сотрудники библиотеки проводят познавательно-развлекательные утренники, детские праздники, игровые программы, организуют для них выставки, театрализованные представления, концерты. В уютной обстановке проходят встречи в клубе для многодетных семей «Дружная семейка». Душевное равновесие находят пожилые люди в клубе для людей старшего поколения «Встреча». Ежегодно библиотеку посещают свыше 4 тысяч человек.",Москва,2015-07-27T08:14:16Z,2023-02-21T06:36:10Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека искусств им. А. П. Боголюбова (основное здание),"г Москва,г Москва,ул Сущёвская,д 14",37.602445,55.781367,"Старейшая библиотека города, расположена в усадьбе Боголюбова-Третьякова на Сущевской улице в доме № 14, стр. 2. Год создания – 1919. Это комплекс оснащенных современным электронным оборудованием специализированных залов, мест хранения и помещений для проведения культурных программ, отдыха и общения. Единственная в России библиотека, которая приобретает нотные издания из-за рубежа, востребованные студентами консерватории и другими музыкальными учреждениями. Информационные ресурсы библиотеки включают специализированные по своему содержанию фонды, насчитывающие около 160 тыс. единиц хранения. Это литература и электронные носители (CD, DVD) по истории и теории музыки, детская музыкальная литература, современные и редкие нотные издания XIX – начала XX века, богатая коллекция уникальных грампластинок, многочисленные издания по изобразительному искусству, частные коллекции. За год библиотека принимает 150 тыс. посетителей.",Москва,2015-07-26T22:31:28Z,2023-02-17T14:44:25Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,им. А. П. Боголюбова
Библиотека № 72 (фонд взрослой литературы),"г Москва,г Москва,ул Хабаровская,д 12/23",37.8267645835876,55.8226112346975,"Площадка библиотеки № 72 располагает богатым книжным фондом – более 80 тысяч изданий по различным отраслям знаний, широкими информационными ресурсами.Библиотека обслуживает население от 14 лет. Возрастной ценз литературы: 14+, 16+, 18+. Стать пользователем библиотеки просто: достаточно иметь при себе паспорт.В 2012 году в результате модернизации в библиотеке были выделены залы обслуживания: оперативной информации, научно-образовательных программ, досуга и самообразования со свободным доступом к библиотечным фондам. Зал информационных технологий предоставляет пользователям бесплатный выход в интернет. Среди услуг библиотеки – запись в электронную библиотеку «ЛитРес» для дальнейшего бесплатного пользования и доступ в электронный ресурс «Журнальный зал «Руконт».В концертном зале проводится множество культурно-досуговых мероприятий: музыкальные, литературные вечера; творческие встречи, концерты; экспонируются выставки прикладного творчества жителей района; также проводятся мероприятия с участием талантливой, вдумчивой и неравнодушной молодежи. Это и библиоквесты, театральные и поэтические фестивали. С 2010 года в библиотеке работает литературный клуб «ЛитСфера», объединяющий поэтов, писателей и любителей художественного слова.В фойе библиотеки расположена зона обмена книг, пользующаяся неизменным спросом у посетителей.Библиотека № 72 расширяет библиотечное пространство с помощью нестационарного обслуживания в ТЦСО № 13 (филиал «Гольяново») и МФЦ района Гольяново.Библиотека приглашает всех желающих на авторские мастер-классы, в кружки и студии на платной основе:«Книжная графика»; «Волшебная кисточка»: живопись; «Игра на гитаре»;«Музыкальное развитие»;«Танцевальное вдохновение»;«Английский язык»;«Немецкий язык»;«Карате».",Москва,2015-07-22T16:21:05Z,2023-02-21T06:47:45Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
