language,glottocode,latitude,longitude,value
Chimariko,chim1301,41,-123,present
Sanumá,sanu1240,4.5,-64.5,present
Alsea-Yaquina,alse1251,44.408,-123.94,present
Kimaragang,kima1244,6.61982,116.96,present
Saposa,sapo1253,-5.64103,154.732,present
Leti (Indonesia),leti1246,-8.19808,127.674,present
Mali,mali1284,-4.71826,152.214,present
Iquito,iqui1243,-3.31233,-73.97046,present
Cypriot Arabic,cypr1248,35.1674,33.0943,present
Pima Bajo,pima1248,28.654,-108.326,present
Xinka-Jumaytepeque,xink1235,14.341898,-90.256519,present
Iduna,idun1242,-9.34361,150.24,present
Western Karaboro,west2466,10.6298,-4.76482,present
Kaqchikel,kaqc1270,14.4662,-90.9881,present
Guro,guro1248,7.34954,-6.31154,present
Khana,khan1278,4.70908,7.44363,present
Emae,emae1237,-17.052,168.399,present
Achi,achi1256,15.073,-90.3513,present
Glavda,glav1244,11.1334,13.8652,present
Gardabani Bohtan Neo-Aramaic,boht1238,41.459,45.084,present
Phake,phak1238,27.8197,95.8131,present
Eastern Armenian,nucl1235,40,45,present
Xârâcùù,xara1244,-21.7034,165.996,present
Cotabato Manobo,cota1241,6.39417,124.234,present
Chadian Arabic,chad1249,14.67,13.5,present
Somali,soma1255,4.778704,45.152856,present
Yakan,yaka1277,6.531023,122.021729,present
Huastec,huas1242,21.6153,-98.5028,present
Krim,krim1238,7.24116,-11.8393,present
Tsogo,tsog1243,-1.55469,11.1359,present
Third Mesa,thir1234,35.7653,-110.535,present
Ga,gaaa1244,5.65488,-0.18598,present
Lishanid Noshan,lish1245,36.213298,44.065281,present
Mundabli-Mufu,mund1328,6.59969,10.2704,present
Bilua,bilu1245,-7.92388,156.663,present
Odia,oriy1255,21,85,present
Kove,kove1237,-5.58623,149.63,present
Pangasinan,pang1290,15.9377,120.365,present
Crow,crow1244,45.368,-107.874,present
Western Arrarnta,west2441,-24.05052,133.24621,present
Ibatan,ibat1238,18.9398,121.909,present
Cayubaba,cayu1262,-13.2482,-65.4822,present
Western Farsi,west2369,32.9,53.3,present
Yogad,yoga1237,16.7015,121.718,present
Koromira,koro1313,-6.39399,155.742,present
Anu-Hkongso,anuu1241,21.5,93.05,present
Yinggarda,ying1247,-25.4446,115.58,present
Landoma,land1256,10.8753,-14.0895,present
Shixing,shix1238,28.3895,100.4,present
Mian,mian1256,-4.70881,141.523,present
Loma (Liberia),loma1260,7.91585,-9.69906,present
Sinaugoro,sina1266,-9.79791,147.861,present
Alamblak,alam1246,-4.66307,143.316,present
Coahuilteco,coah1252,28.2589,-97.89,present
Chiga,chig1238,-1.04387,29.9122,present
Pijin,piji1239,-9.567,160.137,present
Italian,ital1282,43.0464,12.6489,present
Meriam,meri1244,-9.59575,143.773,present
Hiligaynon,hili1240,10.4018,122.974,present
Modern Greek,mode1248,38.36,23.13,present
Zacatlán-Ahuacatlán-Tepetzintla Nahuatl,zaca1241,20.0581,-97.8974,present
Ngiyambaa,wang1291,-30.6481,146.18,present
Ewe,ewee1241,6.46061,0.814975,present
Male (Ethiopia),male1284,5.91975,36.9892,present
Tonkawa,tonk1249,30.25,-96.75,present
Yucatec Maya,yuca1254,18.7757,-88.9567,present
Dehu,dehu1237,-20.8892,167.229,present
Woun Meu,woun1238,8.5,-78,present
Mato,mato1252,-5.91639,146.859,present
Sakizaya,saki1247,24.026316,121.531394,present
Selee,sele1249,7.17462,0.42458,present
Gamo,gamo1243,6.27645,37.23808,present
Wawa,wawa1246,6.68974,11.7802,present
Nalca,nalc1240,-4.26068,139.883,present
Dawro,dawr1236,6.95,37,present
Riuk Bekati',beka1241,1.3307,109.576,present
Nukuoro,nuku1260,3.84,154.975,present
Huichol,huic1243,21.954,-104.062,present
Abkhaz,abkh1244,43.056218,41.159115,present
Busa,busa1253,9.91074,4.39929,present
Nese,nese1235,-15.952608,167.222769,present
Kotiria,guan1269,1.07554,-69.5705,present
Paasaal,paas1238,10.2004,-1.8048,present
Sanaani Arabic,sana1295,15.6552,44.8412,present
Kugere-Kuxinge,bayo1255,12.6881,-16.3947,present
Roviana,rovi1238,-8.20493,157.408,present
Mele-Fila,mele1250,-17.6841,168.275,present
Nivaclé,niva1238,-22.8557,-61.7606,present
Zoogocho Zapotec,zoog1238,17.2016,-96.3433,present
Upper Necaxa Totonac,uppe1275,20.236,-97.81,present
Jina,jina1244,11.3555,14.9611,present
Tengger,teng1272,-7.89069,113.037,present
Anuak,anua1242,7.57714,34.0267,present
Degema,dege1246,4.73373,6.80991,present
Shawnee,shaw1249,40,-83,present
Maskelynes,mask1242,-16.5073,167.818,present
