language,glottocode,latitude,longitude,value
Ma'anyan,maan1238,-2.1239,115.092,present
West Coast Bajau,west2560,6.00631,116.124,present
Ura,uraa1244,27.466667,90.9,present
Alyawarr,alya1239,-21.0427,136.835,present
Iu Mien,iumi1238,20.83,101.17,present
Wolaytta,wola1242,6.32668,37.7537,present
Abun,abun1252,-0.57073,132.416,present
Yucatec Maya,yuca1254,18.7757,-88.9567,present
Natchez,natc1249,31.75,-91.33,present
Tausug,taus1251,5.12236,118.88,present
Menya,meny1245,-7.17425,146.071,present
Cicipu,cici1237,11.0417,5.54073,present
Ibatan,ibat1238,18.9398,121.909,present
Shawnee,shaw1249,40,-83,present
Odia,oriy1255,21,85,present
Aribwatsa,arib1241,-6.72266,146.991,present
Coahuilteco,coah1252,28.2589,-97.89,present
Western Neo-Aramaic,west2763,33.8162,36.484,present
Adang,adan1251,-8.18958,124.448,present
Farefare,fare1241,11.0918,-0.81109,present
Koyraboro Senni Songhai,koyr1242,16.9634,-0.55187,present
Rennell-Bellona,renn1242,-11.6237,160.265,present
Cypriot Arabic,cypr1248,35.1674,33.0943,present
Oko-Eni-Osayen,okoe1238,7.53908,6.15725,present
Cofán,cofa1242,0.276675,-77.0643,present
Etruscan,etru1241,41.9,12.4833,present
Supyire Senoufo,supy1237,11.632,-5.87709,present
Tama (Chad),tama1331,14.332,21.9951,present
Bola,bola1250,-5.55792,150.095,present
Zabana,zaba1237,-7.74311,158.753,present
Maiani,maia1253,-4.55066,145.239,present
Rawa,rawa1267,-5.83155,145.937,present
Dyula,dyul1238,10.4536,-4.72007,present
Southern Haida,sout2956,53.2616,-132.008,present
Iranun,iran1262,4.3362,118.224,present
A'ou,aoua1234,26.8,105.85,present
Riuk Bekati',beka1241,1.3307,109.576,present
Chadian Arabic,chad1249,14.67,13.5,present
Pipil,pipi1250,13.8931,-89.443,present
Western Bukidnon Manobo,west2555,7.6682,124.825,present
Oluta Popoluca,olut1240,17.8937,-94.8863,present
Arigidi,arig1246,7.56324,5.89556,present
Natügu,natu1246,-10.6771,165.835,present
Pijin,piji1239,-9.567,160.137,present
Kosraean,kosr1238,5.31,162.98,present
Ahin-Kayapa Kalanguya,ahin1234,16.321,120.90003,present
Tikar,tika1246,5.87004,11.6104,present
Abkhaz,abkh1244,43.056218,41.159115,present
War-Jaintia,warj1242,25.1154,91.6266,present
Hawaiian,hawa1245,19.6297,-155.43,present
Central Dusun,cent2100,6.02998,116.681,present
Samue,wara1292,10.7283,-5.37515,present
Futuna-Aniwa,futu1245,-19.5303,170.215,present
Tatana,tata1257,5.49808,115.553,present
Old Malay,oldm1243,-0.648259,103.353479,present
Njanga,njan1240,6.41,11.51,present
Danish,dani1285,54.8655,9.36284,present
Bahamas Creole English,baha1260,25.032149,-77.390587,present
Sininkere,sini1242,13.7206,-0.78772,present
Karok,karo1304,41.8228,-123.315,present
Hidatsa,hida1246,47.7534,-102.528,present
Upper Chehalis,uppe1439,46.7981,-123.169,present
Lun Bawang,lunb1237,4.25064,115.5,present
Southern Qiang,sout2728,31.5392,103.384,present
Manange,mana1288,28.6416,84.0515,present
Defaka,defa1248,4.58451,7.50186,present
Susu,susu1250,10.4046,-13.3628,present
Kimaragang,kima1244,6.61982,116.96,present
San Andres Creole English,sana1297,12.55352,-81.70425,present
Blablanga,blab1237,-8.15058,159.419,present
Sukuma,suku1261,-3.16082,32.8765,present
Cebuano,cebu1242,8.38799,124.367,present
Nubi,nubi1253,-0.183215,34.7552,present
Catawba,cata1286,34.9685,-80.8857,present
Tobelo,tobe1252,1.0946,128.154,present
Beli (South Sudan),beli1257,6.40428,29.7954,present
Alamblak,alam1246,-4.66307,143.316,present
Southern Dong,sout2741,25.8874,109.222,present
Kurrama,kurr1243,-22.2134,117.51,present
Ghomara,ghom1257,34.7979,-4.6696,present
Baure,baur1253,-13.61,-63.68,present
Finallig,fina1242,17.0319,121.11,present
Cocos Islands Malay,coco1260,-12.193342,96.833679,present
Tiefo-Daramandugu,tief1242,10.7184,-4.52619,present
Bierebo,bier1244,-16.6663,168.154,present
Northern Ngbandi,nort2774,3.56357,21.85251,present
Basque,basq1248,43.2787,-1.31622,present
Sikule,siku1242,2.69113,95.9636,present
Argobba,argo1244,10.6596,39.756,present
Ngbaka Minagende,ngba1285,2.98887,18.994,present
Second Mesa,seco1242,35.7653,-110.535,present
Paasaal,paas1238,10.2004,-1.8048,present
Fon,fonn1241,7.15484,1.66495,present
Mbara (Chad),mbar1260,10.91,15.54,present
Lele (Chad),lele1276,9.158,15.81149,present
