title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
Юньлун Шуй Цзинь Гуй,ulun,88,1870,"Шуй Цзинь Гуй (Водяная Золотая Черепаха) свое название получил за плотные рельефные листья, напоминающие формой черепаший панцирь. Более романтическая версия утверждает, что в деревце воплотился бессмертный дух Золотой Черепахи, смотрителя чайного сада в небесных чертогах Владычицы Запада, Си Ван Му. Услышавший ритуальные моления чаеводов в горах Уи и тронутый их искренностью, дух покинул свою обитель и превратился в чайный куст. Сделан в чайном хозяйстве Юньлун (умеренный огонь). В сухом виде: тонкие жгутики коричневых листьев. Аромат глубокий и теплый, пряный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, пряно-бисквитный, с травянистыми, древесными, цветочными, ореховыми и фруктовыми нотками. Аромат многогранный, глубокий и теплый. Вкус сочный, мягкий и гладкий, сладковатый, чуть вяжущий, с минеральными нотками и долгим, запоминающимся послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Держит вкус и аромат 6-7 завариваний. Отличный выбор для церемонии гунфуча. Особенно рекомендуем его тем любителям утёсных улунов, кто ценит в них нежную цветочную гамму.",1,5,60,,,60,,60,,,60,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
"Лао Маоцзянь, 2005",green,84,2160,"Выдержанный зеленый чай из провинции Хунань. Урожй 2005 года, В сухом виде: небольшие, изогнутые, бурые, пушистые почки. Аромат сдержанный, пряно-травянистый с ноткой сена. Настой прозрачный, виноградно-желтый с легким розовым оттенком. Букет готового чая выдержанный, травянистый с фруктовыми и ореховыми нотками. Аромат тонкий, травянистый. Вкус тонкий, шелковистый, с легкой терпкостью виноградной кожицы, нюансами специй и сочным, освежающим послевкусием. Заваривать горячей водой (75-85°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9-10 завариваний. Воздействие освежающее, легкое тонизирующее.",5,4,,,,,40,80,,,,,40,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Чуантун Тунму Сяочжун Цзюньмэй SHQ,red,100,6300,"Красный высокогорный чай из района Уишань (провинция Фуцзянь). В сухом виде: мелкие, тонкие жгутики коричневых и рыжих почек. Аромат интенсивный, медово-ягодный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий и теплый, древесно-ягодный, с цветочными, пряными, бисквитными и цитрусовыми нотками. Аромат глубокий и теплый, нежный, цветочно-ягодный. Вкус тонкий, объемный, шелковистый, сладковатый, чуть пряный, с легкой горчинкой и лимонной кислинкой. Долгое, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Отличный выбор для церемониального чаепития: тонкий, душистый, умиротворяющий.",2,5,80,,80,,,60,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Азурит, хэйча из Аньхуа (Moychay.ru, 2011), 800 г",black,86,2160,"Черный чай из Аньхуа (уезд Иян, провинция Хунань) урожая 2011 года. 800-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые листики с черенками. Аромат сдержанный, пряно-древесный. Настой прозрачный, каштанового оттенка. Букет готового чая зрелый, древесный с нотками пряных трав, осенних листьев и печеных фруктов. Аромат теплый, пряно-древесный. Вкус мягкий и гладкий, сладковатый, с легкой древесной терпкостью, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Воздействие согревающее, мягкое тонизирующее.",5,7,,,,,40,60,,,80,,,,80,,,,40,,,,,,,,,,,,,,,,,,,,,
"Белый Цзинмай (белый чай с горы Цзинмайшань, Мойчай, 2022), 357 г",white,94,1513,"357-граммовый блин, средней плотности, из спрессованных бурых листьев с тонкими черенками и почек. Аромат очень сдержанный, травянистый. Настой прозрачный, желтого оттенка. Букет готового чая свежий, травянистый с цветочными, пряными и цитрусовыми нотками. Аромат нежный, травянисто-цветочный. Вкус легкий, мягкий, шелковистый, с лимонной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (90-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний.",5,7,,,60,60,,,40,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Пиннань Чэнь Сян Сяо Чжун (2014),red,0,7860,"В сухом виде: среднего размера, легкие, темно-коричневые листики и почки. Аромат сдержанный, древесный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая выдержанный, многогранный, фруктово-древесный, с бисквитными, дымными, осенними и пряными нотками. Аромат глубокий и теплый, фруктово-пряный. Вкус очень мягкий, шелковистый, сладковатый, с тонкой горчинкой сухих ягод, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Превосходный красный чай для гурманов и искушенных любителей.",10,6,60,,,,,40,,,80,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,
Фуцзянь Фошоу Улун Ча,ulun,70,1230,"Сделан из весенних побегов сорта Фошоу по технологии цинсян (легкая ферментация, умеренный прогрев). В сухом виде: среднего размера ярко-зеленые комочки скрученных чайных побегов. Аромат сдержанный, травянистый. Настой прозрачный, светлого желто-зеленого оттенка. Букет готового чая свежий, пряно-травянистый, с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус плотный, маслянистый, сладковатый, с легкой фруктовой кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (85-87°С) в фарфоровой гайвани, чайнике из пористой глины или селадона. Пропорция заварки к воде: 6-7 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 7 завариваний. Отличный выбор, чтобы снять усталость, оживить ум и освежить восприятие.",3,6,,,,,40,40,,,,,,,,,,40,,,,,,,,,,,80,,,,,,,,,,,
Лишивэй Милань,ulun,94,1890,"«Милань» или «Медовая орхидея» – один из самых популярных сортов даньцунов Чаочжоу. Сбор – весна 2019 года, хунбэй – осень 2019 года. Средний огонь. В сухом виде: крупные, темно-лиловые жгутики скрученных чайных листьев с тонкими черенками. Аромат интенсивный, цветочно-ягодный. Настой прозрачный, оттенка красного дерева. Букет готового чая многогранный и яркий, цветочно-ягодный, с нотками древесных смол, пряных трав, молочного шоколада и сухофруктов. Аромат нежный, фруктово-цветочный. Вкус тонкий, сочный и сладкий, шелковистый, чуть вяжущий, с ягодной кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (85-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Отличный выбор для церемониального чаепития: тонкий, многогранный и ароматный.",3,5,,,,100,80,40,,,,100,,,,,,,,,,,40,,,,,,,,,,,,,,,,,
Хошань Инь Чжэнь (весна 2021),yellow,88,9360,"«Серебряные иглы горы Хо» из провинции Аньхой, сделан в апреле 2021 г. в небольшом фермерском хозяйстве, расположенном на высоте 800 м в районе пика Цзиньчжу (Золотого Бамбука). В сухом виде: тонкие, остроконечные иголочки оливково-зеленых почек. Аромат тонкий, пряно-травянистый с бисквитной ноткой. Настой прозрачный, золотистого оттенка. Букет готового чая свежий, утонченный, травянисто-цветочный с пряными, бисквитными, ореховыми и ягодными нотками. Аромат нежный, томный, многогранный, пряно-цветочный. Вкус тонкий, сочный, шелковистый, сладковатый, с легкой ягодной кислинкой. Долгое, сочное послевкусие. Заваривать горячей водой (80°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Отличный выбор для церемониального чаепития – многогранный, утонченный, долгий.",3,5,60,,,40,,,,,,20,,,,,,60,,,,,,,,,,,60,,,,,,,,,,,
"Таиландский шэн пуэр с диких деревьев, полностью ручное производство, Moychay Tea Forest Project, batch-Zero-2022, (limited 152 pieces), 357 г",puer,98,14970,"357-граммовый блинчик средней плотности, легко разделяется на бурые жгутики скрученных листиков и серебристо-бежевые почки. Аромат нежный, пряно-цветочный. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, многогранный, пряно-цветочный с нотками сухофруктов и специй. Аромат сложный, теплый, пряно-цветочный с грибной ноткой. Вкус плотный и гладкий, маслянистый, чуть вяжущий, с фруктовой кислинкой, нюансами специй и долгим мятным послевкусием. Заваривать горячей водой (90°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 заварок. Превосходный молодой пуэр с многогранным тонким вкусом и мощным медитативным воздействием. При правильном хранении с годами обещает быть только лучше (если избежит участи быть выпитым немедленно).",2,6,,,,80,,80,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch02-2022 (limited 180 pieces), 357 г",red,96,15350,"В сухом виде: спрессованные крупные, изогнутые, бордово-коричневые жгутики скрученных листиков с тонкими черенками, бежевые и рыжие почки. Аромат интенсивный, фруктово-цветочный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-цветочный, с нотками осенних листьев, свежих ягод, лугового меда, игристых вин и пряных трав. Аромат теплый, нежный, фруктово-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Превосходный чай для искушенных любителей с многогранным вкусом и мощным медитативным воздействием.",3,6,,80,,80,,80,,,,,,100,60,,,,,,,,,,,,,,,,,,,,,,,,,
Вьетнамский копченый зеленый чай,green,100,830,"В сухом виде: крупные, изогнутые жгутики темно-коричневых чайных листочков с длинными черенками и серебристые почки. Аромат интенсивный, копченый. Настой прозрачный, оттенка белого винограда. Букет готового чая яркий, многогранный, пряно-травянистый, с копчеными, древесными, табачными, ореховыми и фруктовыми нотками. Аромат интенсивный, копченый. Вкус плотный, шелковистый, немного терпкий, сладковатый, с фруктовой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (85-92°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 7 завариваний. Оригинальный чай с многогранным вкусом, копченым ароматом и тонизирующим воздействием.",3,6,,,,,60,80,,,60,,,,,,,80,,,,,,,100,,,,,,,,,,,,,,,
Лишань Улун,ulun,100,5600,"Высокогорный улун, сделан в горах Лишань (центральный Тайвань, свыше 2000 м). Сделан по технологии цинсян (легкая ферментация, непродолжительный прогрев). В сухом виде: крупные зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, желто-зеленого оттенка. Букет готового чая свежий и яркий, многогранный, травянисто-цветочный с нотками китайской груши, дыни и специй. Аромат высокий, свежий, пряно-цветочный. Вкус объемный, тонкий и мягкий, сладковатый, с нежной фруктовой кислинкой и нюансами пряностей – тает на языке, подобно утренней росе. Сочное, освежающее послевкусие. Заваривать горячей водой (80-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 12 завариваний. Великолепный высокогорный улун для гурманов и искушенных любителей – утонченный, очень мягкий и мощный. Воздействие освежающее, тонизирующее, самое позитивное.",1,6,,,,60,60,60,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Сюэ Басянь,ulun,50,1740,"Сильно-ферментированный улун «Сюэ Басянь» («Восемь Бесссмертных»,) осенний урожай 2022 года, средний огонь. В сухом виде: крупные, лилово-коричневые жгутики скрученных чайных листьев. Аромат интенсивный, фруктово-цветочный. Настой прозрачный, светлого оттенка красного дерева. Букет готового чая яркий, цветочно-ягодный с нотками меда, пряных трав и древесных смол. Аромат нежный и теплый, цветочно-ягодный. Вкус плотный, в меру терпкий, пряный, сладковатый, с ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 9 завариваний. Воздействие согревающее, тонизирующее.",3,6,,80,,80,,,60,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,
Чэнь Чжэньян Лао Цун Шуйсянь (2019),ulun,0,12300,"Выдержанный улун «Старый куст Шуйсянь». Сильный огонь. В сухом виде: темно-коричневые листочки среднего размера, скрученные вдоль оси. Аромат сдержанный, древесный. Настой прозрачный, светлого каштанового оттенка. Букет готового чая теплый, пряно-древесный, с фруктовыми, грибными, минеральными, бисквитными и копчеными нотками. Аромат сложный, фруктово-пряный. Вкус плотный, маслянистый, немного терпкий, сладковатый, с фруктовой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 6 раз. Отличный выбор для эмоциональной перезагрузки во второй половине дня. Упорядочивает мысли, гармонизирует чувства, согревает тело.",7,7,,,,,,,60,,80,,,60,,,,,,,,,,,60,,,60,,,,,,,,,,,,
"Цяому Ци Цзы Бин Шэн Ча (2009), 360 г.",puer,92,6678,"Шэн пуэр от фабрики «Чаннин Мэнтун Иньшань». В качестве сырья использованы побеги чайных деревьев горы Иньшань (округ Баошань) урожая 2009 года. 360-граммовый блинчик средней плотности, разделяется на буро-коричневые скрученные листики, почки и тонкие черенки (незначительное количество). Аромат интенсивный, древесно-бальзамический с фруктовой ноткой. Настой прозрачный, оттенка темного янтаря. Букет готового чая зрелый, многогранный, фруктово-древесный, с бальзамическими и пряными нотками. Аромат яркий, фруктово-бальзамический. Вкус плотный, шелковистый, сладковатый, немного пряный, с сочной древесной терпкостью, травянистой горчинкой, кислинкой зеленых яблок и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 5-7 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Воздействие согревающее, мягкое тонизирующее. Особенно рекомендуется любителям «фруктовых» шэнов.",2,5,,,,,80,80,40,,80,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,
Сюэ Ву Е Дань Цун,ulun,88,950,"Улун «Снежный темный лист» из чайного района Фэнхуаншань (округ Чаочжоу, провинция Гуандун) осеннего урожая 2018 г. (легкая ферментация, слабый огонь). В сухом виде: большие, зеленовато-фисташковые и буро-коричневые жгутики чайных листьев с тонкими черенками. Аромат интенсивный, травянисто-цветочный. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий и яркий, пряно-цветочный, с травянистыми, древесными и ягодными нотками. Аромат яркий, высокий, пряно-цветочный. Вкус сочный, плотный, многогранный, сладковатый, немного терпкий, с цитрусовой кислинкой и нюансами специй. Долгое, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Прекрасный выбор для эмоциональной перезагрузки – многогранный и яркий, освежающий и вдохновляющий. Особенно понравится всем тем, кто ценит в улунах из Чаочжоу их тонкую, цветочную составляющую.",2,4,,,60,100,,80,,,,80,,,,,,,,,,,,,,,,,60,,,,,,,,,,,
"Грузинский красный ароматный, май 2023, batch05-04",red,100,2760,"В сухом виде: крупные, изогнутые жгутики бордово-коричневых чайных листочков с длинными черенками. Аромат сдержанный, пряно-травянистый с фруктовой ноткой. Настой прозрачный, светлого каштанового оттенка. Букет готового чая теплый, пряно-древесный, с фруктовыми и цветочными нотками. Аромат нежный, фруктово-цветочный. Вкус сочный, шелковистый, пряный, немного терпкий, с легкой горчинкой, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15-20 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 8 завариваний. Воздействие согревающее, тонизирующее. В чае допустимо наличие до 10-15 % мелкой фракции листа.",5,6,,,,60,60,,80,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пуэр Шу 58,8",puer,88,8470,"Выдержанный шу Пуэр из коллекции «Клуб Чайной Культуры». Год сбора - 1996. В сухом виде: тонкие, темно-коричневые и рыжие жгутики скрученных почек. Аромат выдержанный, древесно-бальзамический с ноткой чернослива. Настой прозрачный, насыщенного красно-каштанового оттенка. Букет готового чая зрелый, многогранный, хлебно-пряный с ореховыми, древесными, бальзамическими и черносливовыми нотками. Аромат глубокий и теплый, сложный, пряный. Вкус тонкий и мягкий, объемный, бархатистый, сладковатый, с легкими нюансами специй. Долгое, бархатистое послевкусие. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 6-8 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8-9 заварок. Превосходный образец коллекционного шу пуэра для настоящих гурманов и ценителей лао ча.",1,6,,,,,,60,,,,,,,,,,60,60,60,,,,,,60,,,,,,,,,,,,,,
Наньтоу Улун,ulun,88,1200,"Сделан в высокогорном округе Наньтоу из весенних побегов сорта Улун. Урожай 2023 года. В сухом виде: мелкие, желто-зеленые, глянцевые комочки скрученных чайных побегов. Аромат интенсивный, травянисто-цветочный. Настой прозрачный, светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с ореховыми, пряными и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус мягкий, маслянистый, сладковатый, с легкой травянистой горчинкой, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, затем пить проливом, постепенно увеличивая время выдержки. Выдерживает 10 завариваний. Воздействие освежающее, легкое тонизирующее.",5,6,,,,80,60,,40,,,,,,,,,60,,,,,,,,,,,100,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch01-2022 (limited 42 pieces), 357 г",red,92,15350,"В сухом виде: спрессованные крупные, изогнутые, бордово-коричневые жгутики скрученных листиков с тонкими черенками, бежевые и рыжие почки. Аромат интенсивный, фруктово-медовый. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, пряно-цветочный, с нотками осенних листьев, свежих ягод, игристых вин, сухофруктов и меда. Аромат теплый, нежный, пряно-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Превосходный чай для искушенных любителей с многогранным вкусом и мощным медитативным воздействием.",3,6,,80,,80,,80,,,,,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,
"Цзинмай Шэн Ча (Мойчай, 2022), 357 г",puer,98,1300,"357-граммовый блин, средней плотности, из спрессованных бурых листьев с тонкими черенками и почек. Аромат сдержанный, пряно-травянистый. Настой прозрачный, желтого оттенка. Букет готового чая свежий, пряно-травянистый с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-травянистый. Вкус плотный, маслянистый, немного вяжущий, с тонкой фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний.",5,6,,,,40,40,80,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Да Хун Пао Мэйдун,ulun,86,471,"«Большой красный халат» урожая из чайного хозяйства Мэйдун. В сухом виде: среднего размера темно-коричневые изогнутые жгутики чайных листьев. Аромат густой, хлебно-пряный. Настой прозрачный, оттенка темного янтаря. Букет готового чая теплый, хлебно-пряный, с нотками сухофруктов и поджаристой хлебной корочки. Аромат глубокий, хлебно-пряный, холодный аромат – нежный, фруктово-бисквитный. Вкус мягкий, маслянистый, немного пряный, с легкой минеральностью и тонкой фруктовой кислинкой. Приятное, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 5 завариваний. Воздействие согревающее, умеренно тонизирующее, в невысокой концентрации – расслабляющее.",3,6,,,,,60,60,,,,,,,,,,,,80,,,,,,,,40,,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch04-2022 (limited 69 pieces), 357 г",gaba,100,16950,"357-граммовый блин, средней плотности, легко разбирается на бурые жгутики скрученных листьев с тонкими черенками и золотистые почки. Аромат интенсивный, фруктовый. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-древесный с нотками ржаного хлеба, специй и цитрусов. Аромат сложный, фруктово-древесный. Вкус плотный, сочный и сладкий, шелковистый, с ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний.",10,6,,,60,,100,,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Те Гуаньинь Тулоу,ulun,92,650,"Улун «Те Гуаньинь Тулоу» сделан по технологии цинсян (легкая ферментация, умеренный прогрев) в 2023 г. В сухом виде: среднего размера зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-травянистый. Настой прозрачный, светлого желто-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный, с нотками сирени, дыни и персика. Аромат высокий и нежный, травянисто-цветочный. Вкус сочный и сладкий, насыщенный, шелковистый, с легкой фруктовой кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (80-85°С) в фарфоровой гайвани, чайнике из пористой глины или селадона. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Прекрасный выбор для расслабляющего чаепития во второй половине дня. Снимает усталость и психологическое напряжение, оживляет ум и освежает восприятие.",2,6,,,,60,60,,,,,,,,,,,,,,,,,,,,,,80,,,,,40,,,,,,
Бай Му Дань,white,100,2540,"В сухом виде: среднего размера фисташково-зеленые листики с тонкими черенками и тонкие почки с серебристым ворсом. Аромат сдержанный, травянисто-цветочный. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с нотками ягод, зеленых яблок и специй. Аромат свежий, травянисто-цветочный. Вкус плотный, шелковистый, чуть пряный, с тонкой кислинкой, мятной прохладой и освежающим послевкусием. Заваривать горячей водой (85-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Воздействие освежающее, легкое тонизирующее.",10,6,,,,80,,80,,,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,60
И Цзи Люань Хэй Ча (2015),black,86,1815,"Черный чай «И Цзи» («Первый сорт») из Люань (провинция Аньхой) урожая 2015 г. В сухом виде: небольшие темно-коричневые жгутики чайных листиков с тонкими черенками. Аромат сдержанный, древесный, с ноткой печеных фруктов. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный с осенними, ягодными и пряными нотками. Аромат глубокий, фруктово-ягодный. Вкус плотный, шелковистый, чуть вяжущий, сладковатый, с сочной ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, умеренно тонизирующее. Вес целой корзинки варьируется от 250 до 300 грамм. Если вы желаете приобрести целую корзинку, пожалуйста, укажите это в комментарии к заказу.",3,6,,,,,100,40,,,60,60,,,40,,,,,,,,,,,,,,,,,,,,,,,,,
