name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Библиотека № 23 г. Воронежа,"обл Воронежская,г Воронеж,пр-кт Ленинский,д 18",39.2357182502747,51.6389086765306,"Библиотека № 23 открылась в 2006 году на базе ранее существовавшей профсоюзной библиотеки ОАО «Воронежсинтезкаучук», которая начала свою работу с момента пуска предприятия в 1932 году. За прошедшие десятилетия библиотека стала центром просвещения, пропаганды книжной культуры, досуга и интеллектуального общения жителей микрорайона. В 2006 году она была передана в муниципальную собственность и вошла в ЦБС под номером 23. В настоящее время фонд насчитывает более 60 000 документов. В течение года библиотека принимает в своих стенах около 40 000 посетителей. С 2023 года активно работает по продвижению военно-патриотической, исторической и краеведческой литературы с акцентированием внимания на героях, деятельных личностях, мастерах, профессионалах, сыгравших в истории страны и родного края значительную роль.",2017-08-25T11:35:48Z,2023-08-02T05:41:53Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,,
Орешенская сельская библиотека,"край Красноярский,р-н Манский,п Орешное,ул Партизанская,д 5",93.665709,55.30131,"Библиотека в поселке Орешное была основана в 1934 году как профсоюзная библиотека леспромхоза. Сегодня ее фонд состоит из 5 842 экземпляров. Пользователи – 378 человек. Основные направления в деятельности – краеведческое, экологическое, нравственное, ведется работа с детьми и подростками. Ежегодно библиотека участвует во всероссийских, региональных, краевых, районных конкурсах и акциях: «Библионочь», «Библиосумерки», «Читай со мной», «День Победы», «Астафьевские чтения», «Суперчитатель», «ВО!круг книг», «Манский Парнас», «Высоцкий и Сибирь». Не раз была награждена дипломами за участие в творческих конкурсах и благодарственными письмами за активное участие в мероприятиях и их проведение.В библиотеке действуют различные кружки для всех возрастов: «Непоседы» (5+), «Почемучки» (7+), «Очумелые ручки» (10+), «Ровесник» (14+), «Хозяюшка» (35+). Учреждение активно сотрудничает с Орешенской средней школой, сельским Домом культуры, советом ветеранов, Орешенским сельсоветом, соцзащитой.",2021-05-19T05:15:41Z,2023-07-05T11:28:14Z,,,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00
Библиотека – Центр детского чтения г. Пскова,"обл Псковская,г Псков,ул Розы Люксембург,д 23",28.314799,57.814782,"Первая запись в инвентарной книге по учету библиотечного фонда была сделана 12 апреля 1960 года. 23 июля 2013 года состоялось торжественное открытие библиотеки – Центра детского чтения в новом здании с современным ремонтом и оборудованием. Библиотека обслуживает не только детей в возрасте до 14 лет, здесь рады читателям всех возрастов, в том числе и взрослым – родителям, воспитателям и педагогам. В библиотеке есть зал для дошкольников, зал для младших школьников, зал для учащихся 5–11 классов, зал интересных встреч, конференц-зал, а также справочно-информационный сектор, который выполнит любой запрос. Сотрудники библиотеки ежемесячно готовят и обновляют книжные выставки для читателей всех возрастов, проводят разнообразные мероприятия по гражданско-патриотическому воспитанию, здоровому образу жизни, экологическому просвещению, проводят мероприятия к значимым датам и событиям, организуют конкурсы и акции.Фонд библиотеки на 1 января 2023 года – 29 119 экземпляров, количество посещений – 34 807, зарегистрированных пользователей – 6 696, выданных изданий – 84 007, проведенных мероприятий – 293. Ежегодно в фонд библиотеки поступает от 1 000 до 1 500 изданий.",2018-08-02T12:14:22Z,2023-03-21T14:55:36Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00
Таватуйская сельская библиотека,"обл Свердловская,р-н Невьянский,п Таватуй,ул Свердлова,д 29",60.215089,57.15215,"Сельская библиотека работает с 1974 года. На сегодняшний день библиотека имеет фонд 3597 экз., ежегодно обслуживает 250 читателей. Библиотека сегодня – это территория хорошего настроения, только позитивные эмоции, которыми посетители стремятся поделиться с окружающими. При библиотеке работает 2 клуба по интересам: для детей и взрослых. В библиотеке реализуются проекты, охватывающие разные категории пользователей. Особой популярностью у всех категорий населения пользуются мероприятия в рамках проекта «Красота своими руками». Тематика мероприятий в рамках этого проекта затрагивает все виды народного творчества. Библиотека в 2022 году стала Лауреатом Премии главы Невьянского городского округа.",2023-02-06T10:49:38Z,2023-02-15T11:47:41Z,,,,,09:00:00,15:00:00,09:00:00,15:00:00,,,09:00:00,15:00:00,,
Студенокская модельная сельская библиотека,"обл Курская,р-н Железногорский,д Студенок,ул Советская,д 9",35.313789,52.35777,"Библиотека была создана в 1982 году и сразу стала одной из ведущих в районе. Большой вклад в ее становление и развитие внесла Галина Михайловна Беликова. В то время в библиотеке были заложены основы семейного чтения, которые сотрудники успешно продолжают развивать и сегодня, работая по программе «Библиотека. Книга. Семья». Библиотека и ее читатели постоянно участвуют в различных всероссийских и региональных конкурсах. Учреждение также проводит много конкурсных мероприятий, на его площадке ежегодно проходит районный конкурс чтецов школьного возраста. В 2015 году библиотека стала модельной. Сегодня фонд включает более 10 000 экземпляров печатных изданий, количество пользователей – 940, в том числе около 200 детей в возрасте до 14 лет.",2024-02-08T11:16:22Z,2024-02-12T13:30:18Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Зиминская сельская библиотека,"обл Рязанская,р-н Захаровский,с Старое Зимино,ул Липовая,д 13",39.225898,54.549172,"Год основания библиотеки – 1946. Первым библиотекарем была Анурьева Антонина Васильевна. С 2016 года библиотека находится в здании бывшего детского сада и занимает его половину. В настоящее время библиотека обслуживает жителей двух населенных пунктов – села Старое Зимино и деревни Хорошево. Ежегодно услугами библиотеки пользуется 212 читателей. Библиотечный фонд составляет 3694 экземпляра документов на разных носителях. Библиотека работает с разными категориями читателей – служащие, рабочие, пенсионеры, молодежь, учащиеся, дети. Организует досуг и чтение, как отдельного читателя, так и всей семьи. Читатели, которые не могут посещать библиотеку по состоянию здоровья, обслуживаются на дому.",2022-12-02T09:38:00Z,2023-11-16T13:12:06Z,,,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,15:00:00
Ларневская поселенческая библиотека № 1,"край Красноярский,р-н Тюхтетский,д Ларневка,ул Верхняя,д 15",89.484392,56.522048,"Ларневская поселенческая библиотека № 1 выполняет информационные запросы пользователей, ведет работу с детьми и их родителями. Вместе с сельским клубом организует досуг населения. Проводятся акции, конкурсы, досуговые мероприятия. К услугам пользователей – электронные информационные ресурсы: электронный каталог, электронная картотека статей, Национальная электронная библиотека. На базе библиотеки в 2010 году был создан клуб «Книгочей». Участники клуба читают и обсуждают литературные произведения разных авторов, знакомятся с историей своей деревни, принимают активное участие в различных мероприятиях. Библиотека сегодня:количество пользователей – 160;посещений – 1 537;книговыдача – 4 295 ед.",2023-06-21T04:05:46Z,2023-06-23T06:34:52Z,,,,,13:00:00,17:00:00,10:00:00,14:00:00,13:00:00,17:00:00,,,10:00:00,16:00:00
Шаумянская сельская библиотека,"Респ Адыгея,р-н Майкопский,х Шаумян,ул Школьная,двлд 18",40.148252,44.528615,"Шаумянская сельская библиотека была основана в 1978 году. Читателями библиотеки ежегодно становятся около 400 человек. Фонд составляет 7 306 экземпляров книг и периодических изданий. В библиотеке большое внимание уделяется толерантному, нравственному воспитанию подрастающего поколения и пропаганде здорового образа жизни. Также ведется работа по приобщению молодежи к искусству, проходят мероприятия, посвященные основам экономики и гражданского права. Библиотекарь вместе с сотрудниками Дома культуры проводит различные акции, театрализованные представления. На базе клуба «Театр книги» организовываются различные театрализованные постановки. Проводятся мероприятия, знакомящие с жизнью и деятельностью известных земляков.",2021-06-18T09:54:38Z,2023-02-07T08:51:02Z,,,11:30:00,18:00:00,11:30:00,18:00:00,11:30:00,18:00:00,11:30:00,18:00:00,12:00:00,18:00:00,,
Библиотека п. Лесные Поляны,"обл Московская,р-н Пушкинский,п Лесные Поляны,ул Центральная,д 2",37.8642122100852,55.9585278272145,"Библиотека поселка Лесные Поляны находится в здании Дома культуры «Современник». Она была основана в 1971 году. Количество читателей – 512 человек. Фонд насчитывает 7 411 книг, журналов и брошюр. Библиотека участвует во всех мероприятиях, которые проводит Дом культуры, в культурно-массовых событиях поселения. Сотрудники учреждения организуют различные мероприятия как для детей, так и для взрослых. Регулярно проходят творческие занятия, конкурсы, игровые программы, акции, выставки, тематические встречи и мастер-классы. В библиотеке всегда царит атмосфера интеллектуального досуга и интересного общения.",2015-03-22T05:14:40Z,2023-08-17T05:12:33Z,,,12:00:00,19:00:00,12:00:00,20:00:00,12:00:00,20:00:00,,,09:00:00,16:30:00,11:00:00,18:00:00
Базгиевская сельская библиотека,"Респ Башкортостан,р-н Шаранский,с Базгиево,ул Юсуфа Гарея,д 6",54.0815002182748,54.7264290188869,"Базгиевская сельская библиотека расположена в здании Дома культуры. Была основана в 1924 году. Площадь библиотеки – 60 кв. м. В зону обслуживания входят село Базгиево, деревни Новый Тамьян и Алмаш.В составе – абонемент и читальный зал. Библиотека подключена к сети Интернет. Здесь часто проводятся мероприятия к знаменательным датам и юбилеям писателей, оформляются книжные выставки. Библиотека активно участвует в различных акциях. При учреждении работают два клуба – «Живая старина» и «Золотые ручки». Они активные участники мероприятий, проводимых библиотекой. Книжный фонд включает 9 327 экземпляров, количество читателей – 535 человек.",2020-09-22T09:24:11Z,2023-05-26T08:40:19Z,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,10:00:00,13:00:00,,
Библиотека № 246 г. Москвы,"г Москва,г Москва,ул Маршала Конева,д 16",37.484622,55.795459,"Библиотека № 246 была основана в 1949 году.Она реализует различные просветительские, информационные, социальные программы и проекты, а также проводит культурные акции (встречи, концерты, вечера, лекции, конкурсы и т. д.). На протяжении многих лет в библиотеке успешно работают различные клубы по интересам для всех желающих: «Агора», «Иллюзион», «Моя Москва», «Собеседник», «Мастерская компьютерного гения», проводятся курсы по цифровым технологиям в рамках проекта мэра Москвы «Московское долголетие» и пешеходные прогулки-экскурсии по району Щукино (#ПрочтиРайон). Одним из важнейших направлений деятельности библиотеки является обеспечение пользователей всеми видами информации для поддержания образования и самообразования, а также пропаганда и популяризация гуманитарных знаний посредством продвижения книги и чтения по различным областям знаний.",2015-07-23T23:18:44Z,2023-02-20T06:37:59Z,,,12:00:00,22:00:00,12:00:00,22:00:00,12:00:00,22:00:00,12:00:00,22:00:00,12:00:00,22:00:00,12:00:00,20:00:00
Думиничская центральная районная библиотека,"обл Калужская,р-н Думиничский,п Думиничи,ул Гостиная,д 10",35.106889,53.929001,"Думиничская центральная районная библиотека – центральная библиотека Думиничского района Калужской области. Точная дата ее основания неизвестна. Первая библиотека открылась при Думиничском чугуно-плавильном и литейном заводе в марте 1909 года. Библиотека сегодня:фонд – 27626 ед.;число пользователей – 1906;посещений всего– 18968;методический центр для 18 сельских библиотек района.На базе ЦРБ в 2004 году был открыт Центр правовой информации для оказания бесплатной юридической помощи населению. ЦРБ– информационный и культурно-просветительский центр. Читателям предоставляется бесплатный доступ к НЭБ. Это любимое место досуга, культурного и духовного общения думиничан. Разнообразие клубов, лекций, мастер-классов, встреч, выставок получило положительные отклики читателей. В год ЦРБ проводит более 230 мероприятий, участвует в районных фестивалях, семинарах, конференциях.",2015-03-17T10:05:00Z,2023-02-08T12:38:34Z,,,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00
Гусевская сельская библиотека – филиал № 2,"обл Калужская,р-н Медынский,д Гусево,д 1",35.668597,55.059338,"Начало деятельности сельской библиотеки в деревне Гусево относится к первым послевоенным годам. В 1948–1949 годах работала изба-читальня, ею заведовал Сергей Викторович Ломакин. Гусевская сельская библиотека – филиал № 2 открыта 10 октября 1953 года. В настоящий момент фонд Гусевской библиотеки насчитывает 4 180 экземпляров. Ее услугами пользуется 361 человек. В связи с отсутствием в сельском поселении Дома культуры библиотека – единственное место для досуга жителей. В течение всего лета она является центром общения детей и подростков деревни Гусево. В рамках летнего чтения «В дружбе с книгой пролетело лето» проводится множество конкурсов, игр, часов досуга.",2015-03-14T12:55:34Z,2023-08-31T13:17:28Z,,,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,,
Сурская библиотека,"обл Архангельская,р-н Пинежский,с Сура,ул Лесная,д 23",45.633743,63.576059,"Фонд Сурской библиотеки универсальный и насчитывает около 8 тысяч экземпляров. Читателями за год становятся более 400 жителей села и окрестных деревень. Библиотека активно развивает экскурсионную деятельность. Для гостей и жителей всегда доступны такие программы, как обзорная экскурсия по селу Сура, экскурсия в Музей Иоанна Кронштадтского и Музей деревни Засурье, обзорная экскурсия «Пояс Богородицы», паломническая обзорная экскурсия по храмам и часовням Сурского прихода.Село Сура является родиной святого праведного Иоанна Кронштадтского, и ежегодно на его родине библиотека организует Иоанновские чтения.",2022-04-29T13:58:32Z,2023-03-21T15:12:30Z,,,,,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00
Библиотека с. Сергеевка,"край Хабаровский,р-н Хабаровский,с Сергеевка,ул Партизанская,д 5",135.377971868717,48.4720084024282,"Муниципальное бюджетное учреждение культуры «Межпоселенческая библиотека Хабаровского муниципального района Хабаровского края» села Сергеевка основано в 1977 году. Фонд библиотеки включает 4 213 экземпляров. В фонде представлены художественные произведения русских и зарубежных писателей, отраслевая литература и периодика. Количество пользователей – 503 человека, число посещений – более 7 тысяч человек за год. Библиотека является информационным, культурно-просветительным, образовательным учреждением, обеспечивающим жителям свободный доступ к информации и знаниям. В уютном помещении читатели могут не только получить необходимую информацию, но и посетить различные тематические мероприятия.",2022-08-12T03:56:15Z,2023-02-22T13:19:33Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Второтербунская сельская библиотека-филиал,"обл Липецкая,р-н Тербунский,с Вторые Тербуны,ул Советская,д 35",38.4867005759906,52.1149024991433,"Второтербунская сельская библиотека является информационным, образовательным и культурно-досуговым центром села. Первая библиотека открылась в послевоенное время в здании райисполкома, заведовала ею Астафьева Надежда Ивановна. Фонд размещался на двух стеллажах. Второтербунская сельская библиотека – филиал Тербунской межпоселенческой библиотеки. В настоящее время книжный фонд насчитывает 17 602 экземпляра документов. Библиотека обслуживает 1 051 пользователя. На протяжении многих лет здесь работает литературно-музыкальная гостиная «Под сень муз...», расширяющая интеллектуальный кругозор учащихся. В рамках гостиной проходят мероприятия, посвященные юбилеям писателей и поэтов. Учреждение работает по программе «Нравственное воспитание молодежи». Библиотека оснащена компьютером, который подключен к сети Интернет. Заведующая филиалом – Лысенкова Валентина Александровна.",2017-09-06T12:37:58Z,2023-02-21T11:53:07Z,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,15:30:00,09:00:00,17:00:00,10:00:00,13:00:00,09:00:00,15:00:00
Ворцинская сельская библиотека,"Респ Удмуртская,р-н Ярский,д Ворца,ул Чапаевская,зд 6а",52.153437,58.104617,"Фонд библиотеки – 5 379 экземпляров, читателей – 316 человек.Библиотека бережно сохраняет память о земляке М. И. Федотове, первом бесермянском поэте. Здесь систематически оформляются выставки – просмотры литературы. В фондах хранятся исследовательские и информационные материалы о малом народе – бесермянах. Проводятся мероприятия в помощь местному самоуправлению: дни информации, дайджесты (обзоры), часы периодики, ведется картотека индивидуального информирования. Вся работа идет в тесном контакте с Ворцинским сельским домом культуры, где действует бесермянский коллектив, который становится участником туристических и культурных событий для привлечения потока туристов в населенный пункт. В зону обслуживания библиотеки входят деревни Ворца, Бердыши, Васепиево, Дусыково, Зянкино, Логошур, Меметово.",2022-07-06T05:35:58Z,2024-02-09T12:33:24Z,10:00:00,16:30:00,10:00:00,16:30:00,10:00:00,16:30:00,10:00:00,16:30:00,10:00:00,16:30:00,,,,
Широковская библиотека,"край Ставропольский,р-н Курский,х Широкий Камыш,ул Восточная,влд 3",44.160317,44.005117,"Широковская библиотека (филиал № 26) была основана 19 февраля 2021 года, она сразу стала притяжением хуторских ребят. Объем библиотечного фонда – 7 404 единицы (книги и журналы), из них 826 – издания для детей. Количество пользователей библиотеки – 192 человека. Широковская библиотека – это не только источник знаний и информации, но и место, где можно интересно провести свой досуг. Систематически проводятся мероприятия по разным направлениям, организуются книжные выставки. Работа направлена на приобщение детей к литературе и творчеству, что делает их жизнь более разнообразной и интересной. Самыми любимыми стали мероприятия в честь дней рождения поэтов и писателей, масленичные гулянья и рождественские посиделки. Самые маленькие читатели с огромным удовольствием посещают мастер-классы, участвуют в квестах.",2023-07-18T12:29:33Z,2023-07-18T12:52:31Z,,,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,,
Нивская библиотека-филиал,"обл Новгородская,р-н Поддорский,д Нивки,ул Новая,д 18",30.934385,57.41605,"Нивская библиотека – филиал основана 11 февраля 1902 г.Фонд – 8 366 экземпляров.Количество посетителей – 104.Нивская библиотека работает с разными категориями читателей. Но основная работа проводится для детей и подростков, среди которых есть и дети из малообеспеченных и неполных семей. Для детей проводится множество мероприятий различной формы и тематики: литературные и тематические вечера, часы информации, дни здоровья, спортивно – игровые мероприятия, подвижные игры и экскурсии на свежем воздухе и многое другое. Библиотека проводит работу с читателями по краеведению, приобщает их к истории края. Также проводится работа по повышению экологической культуры читателей, проводятся мероприятия для эстетического и патриотического воспитания подрастающего поколения. Но одним из приоритетных направлений в работе библиотеки является пропаганда здорового образа жизни. Библиотека помимо основной работы предоставляет услуги: ксерокопирование, работа в интернете, распечатка различных материалов, написание рефератов.",2015-08-21T07:11:20Z,2023-03-21T06:41:21Z,,,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,,09:00:00,16:00:00
Трехбалтаевская сельская библиотека,"Чувашия Чувашская республика,р-н Шемуршинский,с/п Трехбалтаевское,ул Спортивная,д 9",47.665992,54.923585,"Изба-читальня открылась в ноябре 1936 года. Библиотеку открыли в доме Долговых (которые были раскулачены). В 1937 году в деревне разобрали церковь и выделили одно помещение для избы-читальни. В 1957 году библиотеку перевели в старое здание сельсовета. В 1966 году в селе был построен новый Дом культуры, и для библиотеки выделили 2 кабинета – читальный зал и абонемент. С 2003 года библиотека находится в здании Центрального сельского дома культуры, 1 декабря 2006 года получила статус модельной. Фонд пополнился новыми книгами, образовательными, познавательными и художественными видеофильмами и компакт-дисками. Расширились виды услуг с использованием новых технологий. Фонд библиотеки – 10 926 экз., число посетителей – 1 090 человек.",2022-03-01T06:57:38Z,2023-02-01T08:35:45Z,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,15:00:00,,
Библиотека семейного чтения г. Юрга,"обл Кемеровская область - Кузбасс,г Юрга,ул Ленина,зд 97",84.842636,55.714328,"4 декабря 2003 года по просьбе жителей пристанционной части города Юрги была открыта библиотека. Со дня открытия и по сей день заведует библиотекой Дрогайцева Е. В. Библиотека семейного чтения – единственная библиотека Юргинского привокзалья, которая располагается в Центре внешкольной работы «Сибиряк» и занимает площадь 33 кв. м. В учреждении есть читальный зал на 8 посадочных мест, компьютер с выходом в Интернет. Фонд включает около 7 000 экземпляров. За год библиотека обслуживает более 900 пользователей различных категорий – взрослые, юношество, дети. В год проводится более 20 мероприятий различных форм.",2022-08-04T07:46:34Z,2023-03-21T09:54:57Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,15:00:00,,
Шатурская детская библиотека,"обл Московская,г Шатура,г Шатура,пр-кт Ильича,д 18/1",39.5441767022158,55.5752818012082,"Шатурская детская библиотека была организована 29 марта 1939 года. Книжный фонд насчитывал всего 3375 экземпляров книг. Сначала библиотека находилась в клубе им. Н.Н. Нариманова. Затем много лет занимала часть первого этажа Дома пионеров.И в 1987 году библиотека заняла просторное, светлое помещение на проспекте Ильича в доме №18/1. До этого здесь располагалась Центральная библиотека.Услугами библиотеки пользуется 2486 человек. Для пользователей: абонемент и читальный зал (42 посадочных места); библиотечный фонд 19253 книг и брошюр; межбиблиотечный абонемент; электронный каталог; доступ в Интернет (2 компьютера); доступ к порталу «Polpred.com»; доступ в Национальную электронную библиотеку (НЭБ); доступ в Национальную электронную детскую библиотеку (НЭДБ).",2022-02-09T14:37:36Z,2023-02-28T11:52:03Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,10:00:00,17:00:00,,
Большетиушская сельская библиотека,"Чувашия Чувашская республика,р-н Цивильский,д Большие Тиуши,ул Молодежная,д 15",47.315074,55.816419,"Большетиушская сельская библиотека является структурным подразделением МБУК «Районный центр развития культуры и библиотечного дела» Цивильского района. Открыта в 1976 году. В зоне обслуживания библиотеки – три деревни: Большие Тиуши, Малые Тиуши, Актай. Фонд включает 6 тысяч экз. изданий, выписывается 14 наименований периодики. Библиотека в течение года обслуживает около 300 пользователей, выдает 5 700 экз., посещение составляет 4 600 человек. При библиотеке работает женский клуб «Туслах» («Дружба»), который объединяет людей села и собирает их в стенах библиотеки для проведения совместных праздничных мероприятий.",2021-03-21T14:48:40Z,2023-02-22T09:48:06Z,,,10:00:00,17:00:00,,,10:00:00,17:00:00,10:00:00,13:00:00,10:00:00,13:00:00,,
Библиотека-филиал № 15 с. Манкечур,"край Забайкальский,р-н Александрово-Заводский,с Манкечур,ул Центральная,д 18",117.90292,50.657732,"Предполагается, что первая библиотека (изба-читальня) была основана в селе Манкечур после революции. Библиотекарем (избачом) в ней был первый комсомолец Фирс Вагин, сын купца Сысоя Вагина. Изба-читальня находилась в бывшем поповском доме, где позднее разместилась школа. До 1972 года в библиотеке не было переносных стеллажей, затем по эскизам сварили железные стеллажи. Они служат до сих пор.В 1992 году библиотека была переведена в здание сельского совета. В 1999 году – в здание школы. В 2008 году – в здание восстановленного клуба, где находится по сей день.В настоящее время объем фонда библиотеки составляет 6 730 экземпляров. Количество читателей – 291 человек.",2022-02-11T03:01:40Z,2023-04-11T08:11:56Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Модельная детская библиотека № 12 г. Старый Оскол,"обл Белгородская,г Старый Оскол,мкр Макаренко,д 3",37.8866973412781,51.3185046181284,"Год создания – 1980. Количество читателей – 2 951. Число посещений – 20 659. Объем фонда – 17 822. Изюминкой работы модельной детской библиотеки № 12 остается кукольный театр «Огнехвостик». Сейчас он находится на новом творческом уровне. В активе 9 спектаклей, театр участвует в городских мероприятиях. Куклы театра «Огнехвостик» вручали награды лучшим читателям на церемонии закрытия Летних чтений, сопровождая вручение остроумными репликами и комментариями. Они загадывают загадки от лица героев В. Бианки во время путешествия по творчеству этого писателя. Читают стихи С. Маршака, А. Барто, С. Михалкова. Проводят театрализованные викторины.Вся работа в библиотеке ведется в тесном сотрудничестве с органами местной власти, учреждениями образования и культуры, общественными организациями. Совместные мероприятии проходят при участии школ № 28, 25, 40, 33, детских садов № 52, 64 и 63. Библиотека тесно сотрудничает с Обществом почитателей творчества В. Ерошенко (председатель – Р. Крылаткова).Как и раньше, библиотека № 12 – место встречи маленьких читателей с книгой, веселых литературных игр, серьезных диспутов и единственная в городе библиотека, в которой живет театр.",2015-02-10T13:25:49Z,2023-02-28T08:41:06Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,11:00:00,19:00:00
Большеучинская сельская библиотека,"Респ Удмуртская,р-н Можгинский,с Большая Уча,ул Садовая,д 22",52.080637,56.60811,"Большеучинская сельская библиотека основана в 1998 году и является одной из старейших библиотек района. Ее возглавляет заведующая Елена Юрьевна Борисова. На базе библиотеки функционирует любительское объединение для детей «Ирис». Книжный фонд включает немалое количеством экземпляров, а именно 4 125. В 2022 году обслужено 525 пользователей. Библиотека является активной участницей конкурсов различного уровня: всероссийских, республиканских и районных. Имеет значительные достижения. Она всегда радушно распахивает свои двери для любимых читателей. Посетители отвечают взаимностью библиотеке и с удовольствием посещают очень креативные познавательные мероприятия.",2023-01-12T12:53:26Z,2023-01-13T11:02:05Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
