id,registration,name,category,сultural_property,height,width,depth,preservation,description,n
3714,2016-06-14T09:44:55Z,Благовещение (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 2 половина 18 век ?; 1 половина 19 век ?,ИКОНА,,80,60,,,"Стиль: Дерево ?    Размеры: В. 80, Ш. 60 (приблизительно) / В. 60, Ш. 80 (приблизительно)",2496
9315,2016-06-14T09:45:39Z,Пейзаж    Автор: Фальк Роберт Рафаилович,ЖИВОПИСЬ,,,71,,,"Размеры: B. 94, Ш. 71    Инвентарный номер: Инв. №76. Инв. №768 и №1191 по ИК ВКМ",2320
5573,2016-06-14T09:45:10Z,Успение Богородицы (название старое); Успение  Богоматери (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век,ИКОНА,,10,15,,,"Размеры: В. 10, Ш. 15 (доска) / В. 15, Ш. 10 (доска)",2496
18477,2016-06-14T09:46:41Z,"Илья на колеснице (название старое); Огненное вознесение Ильи Пророка (название употребляемое); Огненное восхождение Илии (название изначальное); Огненное восхождение Илии Пророка с житием (название последнее)    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 17 век, 18 век, 19 век, 20 век (?)",ИКОНА,,75,60,,,"Размеры: В. 75, Ш. 60; В. 60, Ш. 75    Инвентарный номер: 049",2496
5051,2016-06-14T09:45:04Z,Сенокос (название придуманное)    Автор: Константинов Федор Денисович (художник); ? (гравер)    Школа / Место издания: Россия    Период оригинала: середина 20 век ?; 3 четверть 20 век ?,ОТТИСК,,40,50,,,"Размеры: В. 40, Ш. 50 (лист ?)",254
2523,2016-06-14T09:44:42Z,Вид Эльбруса (название употребляемое); Вид Эльбруса с Бермамута (название изначальное); Вид Эльбруса с Берманнуской горы (название придуманное)    Автор: Брюллов Павел Александрович (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век,ЖИВОПИСЬ,,161,107,,,"Размеры: В. 161, Ш. 107 (приблизительно) / В. 107, Ш. 161 (приблизительно);   В. 109, Ш. 162.5 (без обрамления ?)    Характер подписи: 1861 (?)    Ссылка на каталоги / инвентари: ЧГОМ: № 413    Ссылка на каталоги / инвентари: Состояние: после реставрации (1995).  Дата из Списка Росизо, см. Источники.",2320
3431,2016-06-14T09:44:51Z,Казанская Пресвятая Богородица (название старое); Богоматерь Казанская (название придуманное) # Святой великомученик Георгий (название употребляемое); Святой Георгий Победоносец (название изначальное) #  Сорок великомучеников Севастийских и иже с ними Святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,25,30,,,"Размеры: В. 25, Ш. 30 (приблизительно) / В. 30, Ш. 25 (приблизительно)",2496
403,2016-06-14T09:44:22Z,Минея на февраль (название придуманное); Избранные святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 18 век,ИКОНА,,33.8,27.8,,,"Стиль: Дерево: одна струганная доска, скрепленная 2-мя разносторонними врезными шпонками.    Размеры: В. 33.8, Ш. 27.8 (доска)    Характер подписи: [МЦЪ ФЕВРАЛЬ] (верхнее поле); [имена Святых] (в клеймах)    Ссылка на каталоги / инвентари: Состояние: загрязнение; часть доски отпилена по верхнему и нижнему полю.",2496
15752,2016-06-14T09:46:22Z,Пресвятая Богородица    Автор: Баженов А.В.    Период оригинала: Конец 19 века,ИКОНА,,110,50,,,"Стиль: Орнамент по периметру-чеканка по левкасу, сусальное золото, троверное золото.    Размеры: В.110, Ш.50 см    Ссылка на каталоги / инвентари: Ярославская обл., Некрасовский  район, с. Никольское, Храм Святителя Николая. Похищение произошло 24.04.2007 г.",2496
5764,2016-06-14T09:45:13Z,Спас Нерукотворный (название придуманное); Нерукотворный образ Христа (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 17 век,ИКОНА,,70,90,,,"Стиль: Золочение: позолота; Другое: поверх позолоты на нимбе бронзовая краска    Размеры: В. 70, Ш. 90 (в киоте ?) / В. 90, Ш. 70 (в киоте ?)",2496
2227,2016-06-14T09:44:41Z,Портрет Марсубьянца (название изначальное)    Автор: Чубаров Осман Роджаевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,116.5,94.5,,,"Размеры: В. 116.5, Ш. 94.5 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 21",2320
14788,2016-06-14T09:45:46Z,"Богоматерь Казанская    Период оригинала: 19 век, 4 четверть",ИКОНА,,22.7,18.3,,,"Стиль: Серебро 875 пробы, эмаль перегородчатая.    Размеры: В. 22,7, Ш. 18,3, Вес 1370,0 г    Характер подписи: «ВС», «АА/1894», «84» и герб г. Москвы.    Ссылка на каталоги / инвентари: КП ОИРК 519-164. Акт № 606 от 18.10.1956 г. Из ЦХМФ пригородных дворцов. Старые №№ А-10808, ЦХ-1728-VII.    Инвентарный номер: ЭРО-8741, СВ-4135",2496
17199,2016-06-14T09:46:20Z,"ВХОД В ИЕРУСАЛИМ    Школа / Место издания: Москва, Оружейная палата    Период оригинала: 17 век, 4 четверть, 18 век, 1 четверть",ИКОНА,,89.6,78.7,,,"Размеры: В. 89.6, Ш. 78.7",2496
2089,2016-06-14T09:44:17Z,Тишина (название придуманное)    Автор: Миронов Петр Васильевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,113,122,,,"Размеры: В. 113, Ш. 122 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 19",2320
1279,2016-06-14T09:44:34Z,Женщина с красным тюрбаном (название употребляемое)    Автор: Аноним (художник)    Школа / Место издания: Западная Европа    Период оригинала: 1 половина 20 век,ЖИВОПИСЬ,,42,53.5,,,"Размеры: В. 42, Ш. 53.5 (в обрамлении ?) ?; В. 53.5, Ш. 42 (в обрамлении ?)?",2320
3244,2016-06-14T09:44:48Z,Троица Ветхозаветная (название придуманное); Явление Аврааму трех ангелов (название изначальное); Святая Троица  (название употребляемое); Троица Ветхозаветная в бытии с хождением (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,10,12,,,"Стиль: Дерево поделочное    Размеры: В. 10, Ш. 12 (доска) / В. 12, Ш. 10 (доска)",2496
3605,2016-06-14T09:44:53Z,Святой Пантелеймон Целитель (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 18 век,ИКОНА,,27,33,,,"Размеры: В. 27, Ш. 33 (приблизительно) / В. 33, Ш. 27 (приблизительно)",2496
9156,2016-06-14T09:45:35Z,Мужской портрет    Автор: Неизвестный художник,ЖИВОПИСЬ,,,43,,,"Размеры: B. 59,5, Ш. 43    Инвентарный номер: Инв. №29. Старый инв. №297 по ИК ВКМ",2320
6165,2016-06-14T09:45:18Z,Божья Матерь (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,40,40,,,"Размеры: В. 40, Ш. 40 (доска)",2496
9078,2016-06-14T09:45:35Z,Улица Парижа    Автор: Щербиновский Дмитрий Анфимович,ЖИВОПИСЬ,,,32,,,"Размеры: B. 43,5, Ш. 32    Инвентарный номер: Инв. №86. Инв. №801 и №1250 по ИК ВКМ",2320
9325,2016-06-14T09:45:39Z,Служанка (официантка)    Автор: Ларионов Михаил Федорович,ЖИВОПИСЬ,,,71,,,"Размеры: B. 114, Ш. 71    Инвентарный номер: Инв. №10. Старый инв. №150 по ИК ВКМ",2320
2115,2016-06-14T09:44:38Z,Сон (название предполагаемое)    Автор: Мишин Олег Михайлович (художник)    Школа / Место издания: Россия    Период оригинала: середина 20 век; 2 половина 20 век,ЖИВОПИСЬ,,40,30,,,"Размеры: В. 40, Ш. 30 (картон)    Ссылка на каталоги / инвентари: ЧГОМ: № 33    Ссылка на каталоги / инвентари: Фото: Предмет 12.",2320
6031,2016-06-14T09:45:14Z,Казанская Богородица (название старое); Казанская Богоматерь (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 18 век; 19 век,ИКОНА,,45,54,,,"Размеры: В. 45, Ш. 54 (доска) / В. 54, Ш. 45 (доска)",2496
10208,2016-06-14T09:45:43Z,Пирей. Старый рыбак    Автор: Налбандян Д.А.,ЖИВОПИСЬ,,,50,,,"Размеры: B. 70, Ш. 50",2320
6269,2016-06-14T09:45:19Z,"Избранные Святые (название употребляемое); Минея месячная (название придуманное, название предполагаемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?",ИКОНА,,24,35,,,"Размеры: В. 24, Ш. 35 (доска) / В. 35, Ш. 24 (доска)    Ссылка на каталоги / инвентари: В источнике: край иконы окрашен в светлый цвет.",2496
5081,2016-06-14T09:45:04Z,Лошадь (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Россия,РИСУНОК,,23.2,26,,,"Стиль: Рисунок акварелью    Размеры: В. 23.2, Ш. 26 (лист ?)",142
3213,2016-06-14T09:44:48Z,Богоматерь Неувядаемый цвет (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век,ИКОНА,,25,28,,,"Стиль: Дерево поделочное    Размеры: В. 25, Ш. 28 (доска) / В. 28, Ш. 25 (доска)",2496
18469,2016-06-14T09:46:41Z,"Богоматерь Владимирская (название придуманное); Сладколобзающая / Умиление (название изначальное); Богоматерь Умиление Владимирская  (название последнее)    В русском оригинале (переводе): Гликофилуса / Елеуса (греческий, название изначальное)    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 16 век, 17 век, 18 век, 19 век, 20 век (?)",ИКОНА,,48,42,,,"Стиль: в бронзовой ризе и в деревянном киоте под стеклом. Киот глубиной ок. 10 см, выкрашен в салатовый цвет.    Размеры: В. 48, Ш. 42, Вес ок. 5 кг    Ссылка на каталоги / инвентари: Без особых примет",2496
5005,2016-06-14T09:44:22Z,Мужичек (название записано)    Автор: Аноним (художник)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век,ОТТИСК,,33.5,42.3,,,"Размеры: В. 33.5, Ш. 42.3 (лист)    Ссылка на каталоги / инвентари: Фото: см. Источники, из коллекции ГИМ.   Описание по инв. №  42949, I Ch khr 5973 (ГИМ)",254
4629,2016-06-14T09:44:40Z,"Письмо отца (название придуманное)    Автор: Дадаев Хамзат Юнусович (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 2 половина 20 век",ЖИВОПИСЬ,,135,139,,,"Размеры: В. 135, Ш. 139 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 541(536 п.ф.)    Ссылка на каталоги / инвентари: Название изначальное из Приложения к приказу, см. Источники, требуется уточнение.",2320
4969,2016-06-14T09:44:43Z,Портрет дамы в белом (название придуманное)    Автор: Аноним (художник),ЖИВОПИСЬ,,84,64,,,"Стиль: Белый ? : платье ?    Размеры: В. 84, Ш. 64 (без обрамления ?)    Ссылка на каталоги / инвентари: Состояние: после реставрации на месте (1961).  Состояние до реставрации: деформация холста, 5 прорывов сквозных, грубые записи, осыпи красочного слоя (1961)",2320
10944,2016-06-14T09:46:14Z,Скрипач-венгерец    Автор: Петенкофен А.,ЖИВОПИСЬ,,12,16,,,"Размеры: В. 12.0, Ш. 16.0",2320
5132,2016-06-14T09:45:03Z,Пейзаж с домом (название придуманное)    Автор: Щербиновский Д.А. (художник); Щербиновский Дмитрий Анфимович (художник) ?    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век ?; 1 четверть 20 век ?,ЖИВОПИСЬ,,41.7,34.5,,,"Размеры: В. 41.7, Ш. 34.5 (лист)",2320
6431,2016-06-14T09:45:20Z,Женский портрет (название употребляемое)    Автор: Ризниченко П. (художник) ?; Ризниченко Федор Петрович (художник) ?    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век ?; 1 четверть 20 век ?,РИСУНОК,,33.3,24.6,,,"Стиль: Уголь фиксированный ?; Карандаш итальянский    Размеры: В. 33.3, Ш. 24.6 (лист ?)    Характер подписи: ? (О.)    Ссылка на каталоги / инвентари: Состояние: после реставрации (1971).",142
4360,2016-06-14T09:44:44Z,"Сцена из восточной жизни (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Восток, Иран ?",ЖИВОПИСЬ,,27,17,,,"Размеры: В. 27, Ш. 17 (лист ?, без полей ?)",2320
2867,2016-06-14T09:44:43Z,"Работа в саду (название употребляемое); Сад с персиковыми деревьями и мужской фигурой (название придуманное)    Автор: Сарьян Мартирос Сергеевич (художник)    Школа / Место издания: Россия, Армения    Период оригинала: 2 четверть 20 век",ЖИВОПИСЬ,,65,50,,,"Стиль: Фиолетовый, Красный: розовый    Размеры: В. 65, Ш. 50 (без обрамления ?)",2320
15802,2016-06-14T09:46:23Z,Святитель Николай,ИКОНА,,35,35,,,"Размеры: В.35, Ш.35 см    Ссылка на каталоги / инвентари: Республика Мари-Эл, Сернупский р-н, с. Мари-Сола, храм Покрова Божьей Матери.",2496
2066,2016-06-14T09:44:41Z,"Волков Лев Александрович (название изначальное)    Автор: Захаров Петр Захарович, Захаров-Чеченец (художник)    Школа / Место издания: Россия    Период оригинала: 2 четверть 19 век",ЖИВОПИСЬ,,62.6,53,,,"Размеры: В. 62.6, Ш. 53 (без обрамления ?)    Характер подписи: П. Захаровъ    Характер подписи: 1840 (П. )    Ссылка на каталоги / инвентари: ЧГОМ:  не значится; ЗАХАРОВ: с. 20 (Предмет 1.)    Ссылка на каталоги / инвентари: Фото: см. Ссылку; на фото подпись не видна.  Возможно Предмет 1. и Предмет 2. - одно произведение , требуется уточнение.",2320
5423,2016-06-14T09:45:08Z,"Участники Венского конгресса 1815 года (название изначальное); Венский конгресс (название в переводе)    В русском оригинале (переводе): Congres de Vienne (название записано; французский)    Автор: Изабе Жан Батист (художник, с оригинала ?); Жоффруа Ж. (гравер) ?    Школа / Место издания: Франция    Период оригинала: 1 четверть 19 век",ОТТИСК,,22.8,30.8,,,"Стиль: Гравюра на металле: пунктир    Размеры: В. 22.8 дюйм фр., Ш. 30.8 дюйм фр. (доска ?)    Характер подписи: I. Isabey ; J. Gedefroy [Geoffroy ?]    Характер подписи: 1819 (П.); seance [...] du traite de paris.; Rue des 3 Freres № 7 (П.)    Ссылка на каталоги / инвентари: Использовано описание и фото из Рег. № 2.1./166.  Может быть отпечаток с белыми гербами государств (поддельный) или с дополнительной надписью: ""Depose a la Direction Royle de la Librairie.""",254
3154,2016-06-14T09:44:49Z,Спаситель (название старое); Спас (название употребляемое); Спас Вседержитель (название придуманное); Иисус Христос Вседержитель (название изначальное) ?    В русском оригинале (переводе): Пантократор (название изначальное; греческий) ?    Автор: Аноним    Школа / Место издания: Россия ?,ИКОНА,,27,30,,,"Стиль: С ризой: Латунь ?/ Медь ?    Размеры: В. 27, Ш. 30 (приблизительно) / В. 30, Ш. 27 (приблизительно)",2496
14782,2016-06-14T09:45:45Z,"Богоматерь Грузинская    Период оригинала: 19 век, 4 четверть",ИКОНА,,9.5,8.1,,,"Стиль: Живопись; Серебро 875 пробы, жемчуг кафимский - 20 г    Размеры: В. 9,5, Ш. 8,1, Вес 187,9 г    Характер подписи: Гравированная надпись и подписи четырех фрейлин Марии Федоровны и дата "" 10 мая 1883 г.""    Ссылка на каталоги / инвентари: КП ОИРК 519-138. Поступление из Ц.Х.М.Ф. пригородных дворцов (Акт 606 от 18.10.1956 г.). Старый №№ Г-1213.    Инвентарный номер: ЭРО-8704, СВ-4099",2496
7420,2016-06-14T09:45:29Z,Троеручица (название придуманное); Богоматерь Троеручица (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,40,33.7,,,"Размеры: В. 40, Ш. 33.7, Т. 2.5 (доска)    Ссылка на каталоги / инвентари: Фото: имеется видеозапись, требуется запрос.  Состояние: неудовлетворительное; множественные повреждения красочного слоя.",2496
18498,2016-06-14T09:46:41Z,"Господь Вседержитель  (название старое); Вседержитель  (название изначальное); Христос Вседержитель (название придуманное); Спас Вседержитель (название последнее)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 20 век, 1 четверть (приблизительно)",ИКОНА,,23,18,,,"Стиль: в металлическом окладе, покрытом в наши дни бронзовой краской    Размеры: В. 23, Ш. 18    Ссылка на каталоги / инвентари: Находилась на аналое (столе перед алтарем) в центре богослужебного зала. Икона была в деревянном киоте (рамке), при хищении из киота извлечена.",2496
6349,2016-06-14T09:45:16Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия    Период оригинала: 18 век ?; 19 век ?,ИКОНА,,18,26,,,"Стиль: Темпера: цветная, однотонная; С окладом: Латунь ?/ Медь ?/ Серебро ?/ Сталь ?/ Другое ?    Размеры: В. 18, Ш. 26 (в окладе ?) / В. 26, Ш. 18 (в окладе ?)",2496
9075,2016-06-14T09:45:35Z,Натюрморт «Ваза с цветами»    Автор: Куприн Александр Васильевич,ЖИВОПИСЬ,,,89,,,"Размеры: B. 89, Ш. 89    Инвентарный номер: Инв. №78. Инв. №773 и №1193 по ИК ВКМ",2320
3559,2016-06-14T09:44:54Z,"Сошествие во ад / Воскресение Христово (название двойное, название изначальное); Воскресение Христово (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век",ИКОНА,,30,70,,,"Размеры: В. 30, Ш. 70 (приблизительно) / В. 70, Ш. 30 (приблизительно)",2496
5607,2016-06-14T09:45:12Z,"Сошествие во ад / Воскресение (название изначальное, название двойное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век",ИКОНА,,15,18,,,"Размеры: В. 15, Ш. 18 (доска) / В. 18, Ш. 15 (доска)",2496
2516,2016-06-14T09:44:42Z,Натюрморт с арбузом (название придуманное)    Автор: Аноним (художник),ЖИВОПИСЬ,,44,55,,,"Размеры: В. 44, Ш. 55 (доска ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 470    Ссылка на каталоги / инвентари: Состояние: в реставрации (1995 с).",2320
5614,2016-06-14T09:45:12Z,Тайная вечеря (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 19 век,ИКОНА,,80,45,,,"Размеры: В. 80, Ш. 45 (доска) / В. 45, Ш. 80 (доска)",2496
17321,2016-06-14T09:46:21Z,"ИЗБРАННЫЕ СВЯТЫЕ (ЛЕЧЕБНИК)    Школа / Место издания: Мстёра    Период оригинала: 19 век, 2 половина",ИКОНА,,44.3,35.5,,,"Размеры: В. 44,3, Ш. 35,5",2496
15474,2016-06-14T09:46:21Z,"Атомные подводные лодки ""Волк"" и ""Барс"" поректа 971 на базе    Автор: С.В. Чертёнков",ЖИВОПИСЬ,,17,35.5,,,"Размеры: В.17, Ш.35.5    Ссылка на каталоги / инвентари: Письмо по факсимильной связи № 5-2-7.12.786 от 20.09 2007 г.    Инвентарный номер: МПЛ 42/32",2320
2091,2016-06-14T09:44:17Z,Горный  поток (название придуманное)    Автор: Миронов Петр Васильевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,90,150,,,"Размеры: В. 90, Ш. 150 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 91",2320
985,2016-06-14T09:44:29Z,"Пятница (название изначальное); Параскева Пятница с Деисусом (название старое); Святая Параскева Пятница под Деисусом и предстоящие Святые (название последнее)    В русском оригинале (переводе): Параскева (греческий, название изначальное)    Автор: Чулимов Григорий (иконописец, средник) ?; Лебедев Гаврила Васильевич (иконописец,  Деисус и поля)    Школа / Место издания: Россия    Период оригинала: 2 четверть 19 век; 2 половина 19 век ? (дополнения)",ИКОНА,,50.5,38.5,,,"Стиль: Резьба/тиснение по левкасу ?; Дерево: липа, цельная доска; направление слоя древесины относительно изображения вертикальное    Размеры: В. 50.5, Ш. 38.5, Т. 2.3 (доска)    Характер подписи: иконоп Гр. Чел[имов ?]. 3 гк ( внизу; на внутренней отбивке, черная краска)    Характер подписи: Лебедев Г.В. (иконописец ?)    Характер подписи: 1839 августа 8 (П. на внутренней отбивке, черная краска); ? (имена изображенных ); в рыковъ нижний Гавриле Васильичю Лебедеву по договору написать на сеи цке Пятницу ' припись архангела Гавриила Садофия Матроны муч. Андрея Первозваннаго за 16 ру сверх написалъ деисусъ надо прибавки еще за деисусъ что нибуть (О под верхней шпонкой, черные чернила); СИАМЗ № 9322 ( О. над нижней шпонкой, с., фиолетовые чернила);  СИАМЗ КП Ш № 9322 ( О. под нижней шпонкой, шариковая ручка, фиолетовая паста)    Ссылка на каталоги / инвентари: В источнике не содержатся сведения о размерах, не воспроизводятся надписи, касающиеся изображенных лиц, не указаны второй автор ( Лебедев Г.В. ?) и время дополнения новыми образами на полях и написания деисуса; размеры взяты из надписи на фото.  Состояние: коробление доски (1.8 см); 2 резные шпонки утрачены; на тыльной стороне по нижнему краю доски 4 мелкие трещины, края имеют сколы и отщипления; на лицевой стороне ?",2496
180,2016-06-14T09:44:16Z,"Граф Алексей Григорьевич Разумовский (название изначальное)    Автор: Аноним (художник); ? (гравер); Тюлев ? (художник ?, гравер ?) ?; Тюляев ? (коллекция) ?    Школа / Место издания: Россия    Период оригинала: 18 век ?; 19 век ?",ОТТИСК,,25,18,,,"Стиль: Гравюра: акватинта    Размеры: В. 25, Ш. 18 (лист ?)    Характер подписи: ? (О. карандаш, чернила); Тюлев [Тюляев ?] (?)    Ссылка на каталоги / инвентари: ЧИХМ: № 51    Ссылка на каталоги / инвентари: Фото: предполагаемое произведение, см. Источники, нуждается в подтверждении.  Надпись:  на репродуцированном варианте есть неразборчивая надпись: А. Боме гр. (кириллица, под левым плечом)  В паспорте указан автор: Тюлев (по подписи), но возможно, что это - владельческая надпись (Тюляев), требуется уточнение.   От редактора: в каталоге Ровинского гравированный портрет в технике акватинка не обнаружен, нуждается в уточнении, ср. Предмет 2.",254
2421,2016-06-14T09:44:39Z,"У речки (название придуманное)    Автор: Шамурзаев Шамиль Алиевич (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: середина 20 век; 2 половина 20 век",ЖИВОПИСЬ,,120,85,,,"Размеры: В. 120, Ш. 85 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 175",2320
5933,2016-06-14T09:44:30Z,"Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Голиков Иван Иванович (художник, копировал ?) ?    Школа / Место издания: Россия, Палех    Период оригинала: 1 четверть 20 век",ИКОНА,,30.8,26.4,,,"Стиль: Желтый: фон; Красный: хитон; Синий: гиматий    Размеры: В. 30.8, Ш. 26.4, Т. 2.2 (доска)    Характер подписи: Голиков И., Палех    Характер подписи: IC. XC. ГДЪ / ВСЕДЕРЖИТЕЛЬ] (по фону); 1909 г. Сент. И. Голиковъ (по верхнему борту); Г.И. (О. вырезаны); Работа ученика Палеховской учебной мастерской вып. 1910 г. Ив. Голикова (О. на бумажной наклейке)",2496
17313,2016-06-14T09:46:20Z,"СВЯТИТЕЛЬ КЛИМЕНТ, ПАПА РИМСКИЙ, С ИЗБРАННЫМИ СВЯТЫМИ    Школа / Место издания: Мстёра    Период оригинала: 19 век, 1 половина",ИКОНА,,36.5,22,,,"Размеры: В. 36,5, Ш. 22",2496
2244,2016-06-14T09:44:38Z,Чернореченский лес (название изначальное); Черноречиский (название изменяемое)    Автор: Григорьянц Арнольд Григорьевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,54,73,,,"Размеры: В. 54, Ш. 73 ( (приблизительно,без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 254    Ссылка на каталоги / инвентари: В источнике: название ""Черноречиский"", старые размеры запечатаны, по технике значится - ""мй"" ?",2320
15856,2016-06-14T09:46:23Z,Вход в Иерусалим    Период оригинала: конец 19 века - начало 20 века,ИКОНА,,35,31.5,,,"Стиль: Паволока, грунт,полимет, цировка. Шпонки врезные, встречные. Имитация эмали по полям    Размеры: В.35, Ш.31.5, Т. 5.3 см    Ссылка на каталоги / инвентари: Кировская область, Кикнурский  район, с. Улеш, Петропавловская церковь.  Кража - 07.09.2006 г.",2496
18382,2016-06-14T09:46:43Z,"Городской пейзаж (название придуманное)    Автор: Бойко Евгений Павлович    Школа / Место издания: Россия    Период оригинала: 20 век, 2 половина, 4 четверть; 21 век, 1 половина, 1 четверть",ЖИВОПИСЬ,,90,90,,,"Размеры: В. 90, Ш. 90 (приблизительно)",2320
4647,2016-06-14T09:44:59Z,Всевидящее око (название употребляемое); Всевидящее Око Божие (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,15,15,,,"Стиль: Дерево поделочное    Размеры: В. 15, Ш. 15 (доска)",2496
6968,2016-06-14T09:44:44Z,Автор: Валентинов-Миллер Эрик Эдуардович (художник)    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,48,68,,,"Размеры: В. 48, Ш. 68 (картон) / В. 50, Ш. 80 (картон)    Ссылка на каталоги / инвентари: ЧГОМ: № 61; № 203",2320
18944,2016-08-08T14:28:19Z,"Икона - триптих ""Пресвятая Богородица с младенцем""",ИКОНА,Объект является культурной ценностью,1.5,23,25,,,2496
4503,2016-06-14T09:44:59Z,Святой Преподобный Серафим Саровский (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,50,80,,,"Стиль: Дерево поделочное    Размеры: В. 50, Ш. 80 (доска) / В. 80, Ш. 50 (доска)",2496
4146,2016-06-14T09:44:57Z,Богоматерь Казанская (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,30,35,,,"Стиль: Дерево поделочное    Размеры: В. 30, Ш. 35 (приблизительно) / В. 35 Ш. 30 (приблизительно)",2496
9137,2016-06-14T09:45:35Z,Село Карагл Тамбовской губернии — родина Г.В. Чичерина (Этюд)    Автор: Анисимов Юлиан Павлович,ЖИВОПИСЬ,,,46.5,,,"Размеры: B. 36, Ш. 46,5    Инвентарный номер: Инв. №67. Инв. № 751 и №1093 по ИК ВКМ",2320
4846,2016-06-14T09:45:03Z,"Богородица Одигитрия Казанская (название придуманное); Богоматерь Тобольская (название предполагаемое)    В русском оригинале (переводе): Одигитрия (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия",ИКОНА,,30,40,,,"Размеры: В. 30, Ш. 40 (доска) / В. 40, Ш. 30 (доска)",2496
8601,2016-06-14T09:45:45Z,Портрет купчихи Романовской    Автор: Неизвестный художник второй половины XIX века,ЖИВОПИСЬ,,,71,,,"Размеры: B. 58, Ш. 71",2320
6579,2016-06-14T09:45:18Z,Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век ?; 19 век ?,ИКОНА,,30,40,,,"Стиль: Темпера: цветной однотонный (?); С окладом: Латунь ?/ Медь ?/ Другое ?, Желтый металл    Размеры: В. 30, Ш. 40  (в окладе) / В. 40, Ш. 30 (в окладе)",2496
18378,2016-06-14T09:46:43Z,"Женский портрет (название придуманное (?))    Автор: Бербер Мерсад    Период оригинала: 20 век, 2 половина, 4 четверть; 1990-е начало",ЖИВОПИСЬ,,20,45,,,"Размеры: В. 20, Ш. 45    Ссылка на каталоги / инвентари: Парная к 2.2. / 5394.8.0",2320
