title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
Наньтоу Баочжун Ча,ulun,90,1970,"Высокогорный улун из округа Наньтоу, весенний урожай 2023. В сухом виде: скрученные буро-зеленые чайные побеги с длинными черенками. Аромат интенсивный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, многогранный, пряно-цветочный с древесными и фруктовыми нотками. Аромат высокий и нежный, пряно-цветочный. Вкус плотный и гладкий, маслянистый, сладковатый, немного терпкий, пряный, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Отличный выбор для церемонии гунфуча.",3,6,,,,80,60,80,60,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сы Цзи Чунь,ulun,92,690,"В сухом виде: мелкие, буро-зеленые комочки скрученных чайных побегов. Аромат сдержанный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус легкий, мягкий, маслянистый, сладковатый, немного пряный, с легкой фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-92°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 10 завариваний. Воздействие освежающее, легкое тонизирующее, самое позитивное.",10,6,,,,60,40,,60,,,,,,,,,60,,,,,,,,,,,100,,,,,,,,,,,
Цзюнь Шань Инь Чжэнь 10 (2004) (Желтый чай),yellow,40,8400,"«Серебряные иглы с государевой горы» урожая 2004 года, провинция Хунань. Коллекция Клуба чайной культуры. В сухом виде: тонкие, остроконечные, серебристо-бурые почки. Аромат интенсивный, пряно-травянистый с копченой ноткой. Настой прозрачный, пшеничного оттенка. Букет готового чая зрелый, многогранный, пряно-травянистый, с нотками сухофруктов, орехов, льняного семени, свежих ягод и копченостей. Аромат тонкий, фруктово-пряный, с дымком. Вкус мягкий, объемный, сочный, немного вяжущий, сладковатый, с легкой ягодной кислинкой и нюансами специй – раскрывается постепенно, играя множеством оттенков. Устойчивое, сочное послевкусие. Заваривать горячей водой (90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Прекрасный выбор для особого случая – многогранный, долгий, запоминающийся.",5,5,,,,,60,60,,,,60,,,,,,60,,,,,,,60,,,,,,,,,,,,,,,
Сяо Тай Вэньшань Лао Ча (1978),ulun,100,12500,"В сухом виде: среднего размера бордово-коричневые жгутики скрученных листьев, их фрагменты и тонкие черенки. Аромат интенсивный, древесный с ноткой сухофруктов. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, древесно-бальзамический, с коньячными, фруктовыми и пряными нотками. Аромат теплый, сложный, фруктовый. Вкус очень мягкий, шелковистый, сладковатый, с легкой фруктовой кислинкой и нюансами специй – сильно меняется на протяжении чаепития. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после, начиная с экспозиции в 10 секунд и доведя время до 2 минут, можно заварить 12 раз. Отличный выдержанный чай, с многогранным вкусом и согревающим, расслабляющим воздействием.",10,6,,,,,80,60,,,100,,,,,,,,60,,,,,,,,,,,,,60,,,,,,,,
Лао Цун Шуй Сянь,ulun,90,191,"Улун «Старый куст Шуй Сянь» сделан в сентябре 2021 г. в природном заповеднике Уишань (средняя ферментация, умеренный огонь). В сухом виде: изогнутые, буро-коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, хлебно-пряный. Настой прозрачный, янтарного оттенка. Букет готового чая многогранный, пряно-древесный с хлебными, ореховыми, фруктовыми и цветочными нотками. Аромат теплый, пряно-древесный, холодный аромат сладкий, пряно-цветочный. Вкус плотный, шелковистый, сладковатый, чуть вяжущий, с легкой фруктовой кислинкой и минеральностью, характерной для яньча. Послевкусие сочное и долгое. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Согревает тело и освежает восприятие, снимает усталость и дарит минуты чистой радости. Понравится тем любителям яньча, кто ценит в них тонкую, цветочную составляющую.",2,6,,,,60,40,,,,60,,,,,,,60,,,,,,,,,,40,,,,,,,,,,,,
Чао Ча Бай Е Я,ulun,86,1300,"Сделан в округе Мэйчжоу из весенних почек сорта Бай Е по аутентичной технологии чао ча. В сухом виде: мелкие, красновато-коричневые фрагменты скрученных почек, тонкие черенки. Аромат интенсивный, острый, пряно-цветочный. Настой прозрачный, каштаново-лилового оттенка, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, пряно-цветочный, с фруктовыми, ореховыми, бисквитными, табачными и древесными нотками. Аромат сложный, фруктово-цветочный. Вкус плотный, терпкий, сладковатый, с ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Для первого дайте настояться в течение 8-10 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Воздействие согревающее, тонизирующее.",1,4,60,,,,80,80,,,80,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
Аньси Хэй Те Гуаньинь,ulun,86,370,"«Темный Те Гуаньинь» из южно-фуцзяньского уезда Аньси. В сухом виде: среднего размера темно-коричневые комочки скрученных чайных побегов. Аромат густой, хлебно-пряный, с копченой ноткой. Настой прозрачный, оттенка темного янтаря. Букет готового чая многогранный, пряно-бисквитный, с ванильными, кофейными, копчеными и черносливовыми нотками. Аромат насыщенный, глубокий и теплый. Вкус плотный, маслянистый, сладковатый, с легкой древесной терпкостью и тонкой кофейной горчинкой. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Воздействие согревающее, мягкое тонизирующее.",2,6,60,,,,,60,,,,,,,,,,,,,,,,,60,40,,,,,,,,,,60,,,,
Ци Лань Сань Фэнь Хо,ulun,100,5100,"Улун «Цилань» («Чудесная орхидея»), в процессе обработки запеченный на углях, умеренный огонь. «Сань фэнь хо» буквально означает «три части огня» - так чайные технологи часто называют умеренный прогрев (полная фраза звучит как «три части огня на семь частей чая», а в случае сильного прогрева – «три части чая на семь частей огня», таким образом вкус готового продукта определяется через их соотношение). В сухом виде: среднего размера коричневые жгутики скрученных листьев. Аромат интенсивный, хлебно-пряный с ноткой сухофруктов. Настой прозрачный, виноградного оттенка. Букет готового чая яркий, многогранный, пряно-цветочный, с ореховыми, бисквитными и ягодными нотками. Аромат интенсивный, теплый, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладкий, с легкой фруктовой кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, умеренно тонизирующее.",3,6,60,,,100,,80,,,,80,,,,,,100,,,,,,,,,,,,,,,,,,,,,,
Бай Му Дань,white,100,2540,"В сухом виде: среднего размера фисташково-зеленые листики с тонкими черенками и тонкие почки с серебристым ворсом. Аромат сдержанный, травянисто-цветочный. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с нотками ягод, зеленых яблок и специй. Аромат свежий, травянисто-цветочный. Вкус плотный, шелковистый, чуть пряный, с тонкой кислинкой, мятной прохладой и освежающим послевкусием. Заваривать горячей водой (85-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Воздействие освежающее, легкое тонизирующее.",10,6,,,,80,,80,,,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,60
"Е Шэн Да Е Бин N2 (Шэн, ручная прессовка, 2003 год), 340 гр.",puer,96,58752,"340-граммовый блин, средней плотности, легко разбирается на бурые жгутики скрученных листьев с тонкими черенками и серебристые почки. Аромат сдержанный, тонкий, древесный с ноткой аквиларии. Настой прозрачный, охристо-желтого оттенка. Букет готового чая выдержанный, многогранный, фруктово-бальзамический с нотками кураги, чернослива, сушеных яблок, пряных трав и древесных смол. Аромат сложный, фруктово-бальзамический. Вкус плотный, мягкий и гладкий, шелковистый, с легкой терпкостью виноградной кожицы, нюансами специй и долгим послевкусием. Заваривать горячей водой (92-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Превосходный образец 20-летнего шэн пуэра, выдержанного в условиях сухого склада: мощный, многогранный, медитативный.",3,6,,,,,,60,,,60,,,80,,,,,60,,,,,,,,,,,,,,,,,,,,,
"Янтра Габа Улун, Таиланд (зима 2023)",gaba,96,1670,"В сухом виде: крупные, тяжелые, красно-коричневые шарики скрученных чайных побегов. Аромат интенсивный, фруктовый. Настой прозрачный, оттенка желтой охры. Букет готового чая яркий, многогранный, фруктово-ягодный с цветочными, древесными и цитрусовыми нотками. Аромат теплый, фруктово-цветочный. Вкус плотный, гладкий и сладкий, шелковистый, с сочной кислинкой и освежающим послевкусием. Заваривать горячей водой (92-95°С) в чайнике из пористой глины с толстыми стенками. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний.",5,7,,,60,80,100,,,,40,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Хэй Чу Хао (май 2023),green,90,410,"Видеообзор с участием этого чая. Зеленый чай провинции Гуанси урожая 2023 г В сухом виде: небольшие спиральки серо-зеленых почек и их фрагменты. Аромат интенсивный, пряно-травянистый. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая яркий, многогранный, пряно-травянистый с нотками ягод и печеных каштанов. Аромат густой, пряно-ягодный. Вкус сочный, плотный, немного терпкий, сладковатый, с ягодной кислинкой и нюансами специй. Послевкусие сочное и долгое. Заваривать горячей водой (80-90°С) в гайвани или фарфоровом чайнике. Пропорция заварки к воде: 3-4 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Отличный выбор для повседневных чаепитий – яркий, многогранный, тонизирующий.",1,4,,,,,,60,,,,80,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
Тай Гуйфэй улун,ulun,96,2140,"В сухом виде: большие, тяжелые, красно-коричневые шарики скрученных чайных побегов. Аромат интенсивный, цветочно-ягодный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая яркий, цветочно-ягодный с нотками меда, пряных трав и сухофруктов. Аромат интенсивный, свежий, цветочно-ягодный. Вкус плотный, сочный и сладкий, шелковистый, с легкой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (92-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний.",10,6,,60,,100,,60,,,,100,,60,,,,,,,,,,,,,,,,,,,,,,,,,,
Цуй Люань Улун (Улун с Нефритового Пика),ulun,94,5300,"Сделан в центральной, высокогорной части острова Тайвань. В сухом виде: мелкие, глянцевые, голубовато-зеленые шарики с аккуратными желтыми черенками. Аромат интенсивный, пряно-цветочный. Настой прозрачный, яркого, лимонно-зеленого оттенка. Букет готового чая свежий и яркий, округлый, цветочный, с нотками пряных трав, молочных орешков, фруктов и ягод. Аромат нежный, пряно-цветочный. Вкус очень плотный, мягкий, маслянистый, сладковатый, чуть пряный, с легкой ягодной кислинкой и нюансами специй. Превосходное освежающее послевкусие, которое держится на протяжении нескольких часов. Заваривать горячей водой (85-92°С) в фарфоровой гайвани или в чайнике из пористой глины. Пропорция сухого чая к воде: 6 г. на 100 мл. Для первого раза настоять 8-10 секунд, а затем, начиная с экспозиции в 1-2 секунды и постепенно доведя время выдержки до 3 минут, можно заварить 12 раз. Превосходный церемониальный чай для искушенного ценителя и особого, чайного настроения. Вызывает ощущение чистоты и свежести, гармонии и спокойствия.",5,6,,,,80,,60,,,,80,,,,,,60,,,,,,,,,,,60,,,,,,,,,,,
"Аньхуа Фу Чжуань (Moychay.ru, 2017), 800 г",black,86,3808,"«Брикет долголетия» из Аньхуа (провинция Хунань).В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (Золотые цветы, разновидность), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. Помимо чая Золотые Цветы живут на Грибах Долголетия, Фу Лин (Poria cocos, Пория кокосовидная), что и отражено в названии. 800-граммовый чайных брикет из спрессованных бурых чайных листьев с одеревенелыми черенками. Аромат интенсивный, пряно-древесный с фруктовой ноткой. Настой прозрачный, оттенка желтой охры. Букет готового чая зрелый, многогранный, пряно-древесный, с осенними, фруктовыми, медовыми и бальзамическими нотками. Аромат глубокий и теплый, фруктово-пряный. Вкус мягкий, сочный, сладковатый, с легкой древесной терпкостью и фруктовой кислинкой. Приятное, освежающее послевкусие. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 8-10 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Хорошо подходит для варки и заварки в термосе. Отличный выбор для повседневных чаепитий – мягкий вкус, глубокий аромат, согревающее, умеренно тонизирующее воздействие. Особенно будет актуален в сырую, холодную погоду, во время сезонных инфекций.",2,8,,40,,,60,60,,,80,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,
Фо Шоу Мэйчжоу Чао Ча,ulun,88,870,"Сделан в округе Мэйчжоу по аутентичной технологии чао ча. В качестве сырья использованы побеги сорта Фо Шоу (Рука Будды). В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат сдержанный, пряно-древесный. Настой прозрачный, оттенка горного меда. Букет готового чая выдержанный, многогранный, пряно-древесный, с нотками ванили, табака, орехового бисквита и сухофруктов. Аромат нежный, теплый, пряно-бисквитный. Вкус плотный, мягкий, сладковатый, с легкой фруктовой кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 10 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Воздействие согревающее, умеренно тонизирующее.",2,5,80,,,,60,60,,,60,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,
Юндэ Дашу Шэн Ча (2021),puer,88,3480,"Чай с больших деревьев уезда Юндэ (округ Линьцан, Северо-западный чайный район провинции Юньнань), первый сбор, весенний урожай 2021. В сухом виде: бурые жгутики скрученных чайных листочков и почек с тонкими черенками. Аромат сдержанный, травянисто-цветочный, с ореховой ноткой. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, многогранный, пряно-травянистый, с цветочными, ореховыми и бальзамическими нотками. Аромат интенсивный, сложный, пряно-травянистый. Вкус плотный, чистый и сладкий, вяжущий, с легкой яблочной кислинкой, нюансами специй и долгим, сочным послевкусием. Заваривать горячей водой (90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Для первого раза настоять 10-15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 9 завариваний. Отличный молодой шэн пуэр – мощный, яркий, многообещающий в смысле многолетней выдержки.",3,5,,,,60,,80,,,,,,,,,,80,60,,,,,,,,,,,,,,,,,,,,,
Хэхуан Улун,ulun,100,4900,"В сухом виде: крупные, сине-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат интенсивный, яркий, пряно-цветочный. Вкус плотный, гладкий и сладкий, исключительно маслянистый, чуть пряный, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие освежающее, умеренно тонизирующее.",3,6,,,,80,80,,20,,,,,,,,,100,,,,,,,,,,,80,,,,,,,,,,,
"Чэнь Люй Чао Ча, 2017",ulun,0,1420,"Сделан в округе Мэйчжоу по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат сдержанный, древесный с ягодной ноткой. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая выдержанный, многогранный, древесно-ягодный, с цветочными, табачными и пряными нотками. Аромат теплый, сложный, пряно-цветочный. Вкус плотный, терпкий, сладковатый, с ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,,60,,,60,,80,80,,,,,,,,,,,,,,,,,,40,,,,,,,,,,
Юньлун Лао Янь Ча,ulun,90,3888,"Выдержанный утёсный улун из чайного хозяйства Юньлун. Сделан в середине 2000-х. В сухом виде: крупные, изогнутые, темно-коричневые жгутики скрученных листиков. Аромат глубокий и теплый, хлебно-пряный. Настой прозрачный, оттенка темного янтаря. Букет готового чая теплый, выдержанный, многогранный, хлебно-пряный с фруктовыми, древесными, коньячными и бальзамическими нотками. Аромат теплый, сложный, фруктово-древесный. Вкус мягкий, объемный, сладковатый, с едва уловимой кислинкой, нюансами специй и минеральными нотками, характерными для яньча. Устойчивое, сочное послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 8 завариваний. Превосходный выдержанный чай для коллекционеров и искушенных ценителей, с классической «мелодией утёсов» во вкусе и аромате. Воздействие согревающее, расслабляющее, медитативное.",1,6,,,,,40,40,,,60,,,,,,,,60,60,,,,,,,,,,,,,,,,,,,,
Те Гуаньинь Лао Ча (2009),ulun,100,890,"В сухом виде: небольшие, красно-коричневые комочки скрученных чайных побегов с тонкими черенками. Аромат интенсивный, фруктово-бисквитный с копченой ноткой. Настой прозрачный, светлого оттенка красного дерева. Букет готового чая теплый, многогранный, фруктово-древесный, с копчеными, бисквитными и пряными нотками. Аромат нежный, фруктово-бисквитный. Вкус плотный, гладкий, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Воздействие согревающее, расслабляющее.",10,7,80,,,,,60,,,80,,,80,,,,,,,,,,,40,,,,,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch02-2022 (limited 180 pieces), 357 г",gaba,96,15350,"В сухом виде: спрессованные крупные, изогнутые, бордово-коричневые жгутики скрученных листиков с тонкими черенками, бежевые и рыжие почки. Аромат интенсивный, фруктово-цветочный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-цветочный, с нотками осенних листьев, свежих ягод, лугового меда, игристых вин и пряных трав. Аромат теплый, нежный, фруктово-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Превосходный чай для искушенных любителей с многогранным вкусом и мощным медитативным воздействием.",3,6,,80,,80,,80,,,,,,100,60,,,,,,,,,,,,,,,,,,,,,,,,,
Моли Люй Ча (жасминовый зеленый чай),green,88,630,"Приготовлен в горах Мэндин (провинция Сычуань). Готовый чай смешан с живыми цветами жасмина. В сухом виде – небольшие жгутики ворсистых почук и мелкие цветки жасмина. Аромат свежий, жасминовый. Настой прозрачный, светлого, золотисто-зеленого оттенка. Букет готового чая яркий, свежий, жасминовый с травянистыми и пряными нотками. Беззаботный, игривый аромат. Вкус свежий, сочный, маслянистый, прохладный, с легкой кислинкой лемонграсса. Прохладное, освежающее послевкусие. Заваривать горячей водой (80°С), в фарфоровой гайвани или стеклянной посуде. Пропорция заварки к воде: 2-3 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 6-7 заварок. Легкий жасминовый чай для повседневного чаепития – освежающий, умиротворяющий, романтичный. По устоявшейся традиции считается, что лучший эффект его воздействия достигается в холодную, сырую погоду.",1,3,,,,100,,60,,,,,60,,,,,,,,,,,,,,,,60,,,,,,40,,,,,
Лугу Дундин Бисай Улун,ulun,92,4200,"«Конкурсный» улун из высокогорного округа Наньтоу (центральная часть о.Тайвань). Участвовал в ежегодном тайваньском Чайном конкурсе. В процессе обработки пропечен на древесных углях. В сухом виде: среднего размера бурые комочки скрученных чайных побегов. Аромат интенсивный, пряно-травянистый с табачной ноткой. Настой прозрачный, оттенка белого вина. Букет готового чая многогранный, пряно-травянистый с бисквитными, цветочными, ореховыми, табачными и фруктовыми нотками. Аромат теплый, пряно-ореховый. Вкус плотный, маслянистый, сладковатый, немного терпкий, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, затем, начиная с экспозиции в 10 секунд и увеличив время выдержки до 2 минут, можно заварить 10 раз. Отличный выбор для церемонии гунфуча. Воздействие согревающее, тонизирующее.",10,6,60,,,60,40,80,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
"Хуан Мэйгуй Хуа Сян (Желтая Роза, цветочный аромат)",ulun,94,2005,"«Желтая Роза – Цветочный Аромат» сделан из весенних побегов чайного куста Хуан Мэйгуй. Этот относительно новый сорт был выведен в региональном НИИ чая в 1998 и в течение пяти последующих лет успешно прошел испытания, опередив по ряду показателей даже таких признанных чемпионов как Шуйсянь и Жоугуй. Желтая Роза не боится холода и раньше других выпускает первые побеги, стойко переносит засуху и нападения вредителей. Поэтому, начиная с 2002 г. его активно внедряют в чаеводстве Уишаньского заповедника. Сбор: май 2017 г. Хунбэй проводился трижды: два раза летом и третий осенью 2017 г. В процессе изготовления к листу были применены умеренная ферментация и средний огонь. Никаких дополнительных ароматизаторов не использовали. В сухом виде: изогнутые, коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, теплый, хлебно-пряный. Настой прозрачный, оттенка золотистого миндаля. Букет готового чая теплый, хлебно-пряный с цветочными и древесными нотками. Вкус сочный, плотный, маслянистый, сладковатый, с нюансами пряностей. Аромат теплый, пряно-цветочный. Приятное, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 6-7 завариваний. Отличный выбор для самых разных ситуаций и настроений – не сложный в заваривании, мягкий и легкий. Прекрасно подойдет для расслабляющего вечернего чаепития.",2,4,,,,60,,40,,,40,40,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
Любао Люй Ча 2021,black,84,2760,"Зеленый чай весеннего урожая 2021 г. из провинции Гуанси. В сухом виде: небольшие, изогнутые, темно-зеленые жгутики скрученных почек. Аромат интенсивный, пряно-травянистый, с копченой ноткой. Настой прозрачный, светлого виноградно-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с нотками свежих ягод и печеных каштанов. Аромат нежный, травянисто-цветочный. Вкус плотный, маслянистый, сладковатый, с терпкостью виноградной кожицы, сочной ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (75-80°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Отличный зеленый чай с ярким, многогранным вкусом и энергичным, бодрящим воздействием.",2,5,,,,80,,80,,,,60,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
