creators,title,description,geoContext,minDate,maxDate,latitude,longitude
C. Foss,Lasthenes/Leosthenion/Sosthenion,"An ancient place, cited: BAtlas 53 B2 Lasthenes/Leosthenion/Sosthenion",Istinye,-30,640,41.115124,29.052603
P.O. Spann,Suel,"An ancient place, cited: BAtlas 27 A5 Suel",Sohaíl (Fuengirola),-750,640,36.525435,-4.628919
A. Bernand,Canopus,An ancient Egyptian city of the Nile river delta. Canopus was located in the seventh nome (Menelaites) on the western bank at the mouth of the westernmost branch of the Nile.,Abukir,-750,640,31.313404,30.0580595
"C. Foss, G. Reger",Mykonos (settlement),Homonymous settlement on the Aegean island of Mykonos.,on Mykonos GRE,-750,640,37.445959,25.328619
"I.E.M. Edlund Berry, A.M. Small",Consentia,The capital city of the ancient Bruttii in Calabria.,Cosenza,-550,2100,39.295395,16.253611
B. Isaac,Aialon,"An ancient place, cited: BAtlas 70 G2 Aialon",Yalu WBK,-330,640,31.844883,35.031267
C. Foss,Aiginetes,"An ancient place, cited: BAtlas 86 E2 Aiginetes",Hacıveli,300,640,41.979567,34.044074
T.B. Mitford,Comana/Hierapolis/Chryse,Comana/Hierapolis/Chryse was an ancient city in Cappadocia.,Şar,-750,640,38.3313252358,36.3239848355
E.N. Borza,Negrevo,"An ancient place, cited: BAtlas 50 C1 Negrevo","Negrevo, settlement and mines MAC",300,640,41.780501,22.86489
"I.E.M. Edlund Berry, A.M. Small",Barium,A city of the Peucetii that came under Roman control in the third century BC.,Bari,-750,1453,41.129222,16.870331
W.V. Harris,Piammiano,"Site of an ancient settlement that flourished between the seventh century BCE and the early sixth century CE, located west across the Tiber from the modern village of Attigliano in Italy. Piammiano is probably to be identified with ""Statonia"", which is mentioned in ancient sources.",probably Piammiano,-700,2099,42.5096123799,12.2655679851
E.W. Haley,Noouion,"An ancient place, cited: BAtlas 24 C2 Noouion",Noia?,-30,640,42.785266,-8.8883
S. Mitchell,[Korama],"An ancient place, cited: BAtlas 63 G4 [Korama]",Gereme Yayla,300,640,38.463376,35.2661605
"C. Haselgrove, J. Kunow",Perthes,"An ancient place, cited: BAtlas 11 E4 Perthes",Perthes,-30,640,48.656774,4.822514
S. Mitchell,Serretillis/Serraipolis,"An ancient place, cited: BAtlas 66 G3 Serretillis/Serraipolis","Sırıntılının Çiftlik, Bebeli",-30,640,36.6433206667,35.484721
"J. Bennet, G. Reger",Kolokythia,"An ancient place, cited: BAtlas 60 E2 Kolokythia","Kolokythia, Spinalonga",-330,640,35.259521,25.750284
"M. Šašel Kos, P. Kos",Segestica/Siscia,Segestica/Siscia is an Iron Age settlement recorded by Strabo. It was located at the confluence of three rivers and was used as a staging area for a campaign against the Dacians.,Sisak CRO,-550,2100,45.483168,16.371388
R.B. Hitchner,Henchir-Douamis-es-Slitnia,"An ancient place, cited: BAtlas 32 D3 Henchir-Douamis-es-Slitnia",Henchir-Douamis-es-Slitnia,-30,640,36.857526,9.052069
E.W.B. Fentress,Macomades?,"An ancient place, cited: BAtlas 34 F2 Macomades?",Mrikeb Thala,-30,640,35.8254,7.165181
R.B. Hitchner,Henchir-Sidi-Ameur,"An ancient place, cited: BAtlas 32 E4 Henchir-Sidi-Ameur",Henchir-Sidi-Ameur,-30,640,36.460813,9.950543
R.J.A. Wilson,Cassibile,"An ancient place, cited: BAtlas 47 G5 Cassibile",Cassibile,-750,640,36.976384,15.197602
"E.M. Meyers, J.P. Brown",Kapitolias,A city of the Decapolis in northern Jordan.,Beyt er-Ras JOR,-30,640,32.5986015,35.8582935
"A. Hausleiter, M. Roaf, R. Wenke",Yazd-i Khast,"An ancient place, cited: BAtlas 94 C2 Yazd-i Khast",Yazd-i Khast,-30,640,31.510974,52.124596
S. Loseby,Vindasca,"An ancient place, cited: BAtlas 15 E2 Vindasca",Venasque,300,640,43.99512,5.146838
S. Mitchell,Pyrgoi,"An ancient place, cited: BAtlas 66 B2 Pyrgoi","Kazımkarabekir, formerly Gaferiyat",300,640,37.227855,32.957135
G. Wagner,Hatteiyet Zakaran,"An ancient place, cited: BAtlas 79 D4 Hatteiyet Zakaran",Hatteiyet Zakaran,-30,640,24.756376,30.509094
A.S. Esmonde Cleary,Blackwardine,"An ancient place, cited: BAtlas 8 E2 Blackwardine",Blackwardine,-30,640,52.203802,-2.690621
S. Mitchell,Korama,"A settlement in Cappadocia located among ""fairy chimney"" rock formations.",Göreme,300,640,38.6552105,34.753616
"P. Kos, M. Šašel Kos",Floriana?,"An ancient place, cited: BAtlas 20 F2 Floriana?",Csakvar; area of Bicske HUN,-30,640,47.39333,18.460507
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Col. Tarraco,An Iberian site in contact with Greek and Phoenician merchants that became a major Roman center from the third century BC onward.,Tarragona,-550,2100,41.116892,1.2583375
"C. Foss, G. Reger",Keramos,"An ancient place, cited: BAtlas 61 F3 Keramos",Ören,-550,640,37.041728,27.9562175
D. Rupp,Arsinoe?/Ammochostos?,"An ancient place, cited: BAtlas 72 D2 Arsinoe?/Ammochostos?",CYX,-330,640,35.118911,33.943765
"P. Kos, M. Šašel Kos",Stagnum,"An ancient place, cited: BAtlas 20 E7 Stagnum",S Ston CRO,-30,640,42.838187,17.696979
T. Drew Bear,Amorion,"A Hellenistic and Roman settlement that eventually prospered under the Byzantine Empire, Amorion began minting its own coins in the second century BCE. Its decline comes following a sacking in the ninth century at the hands of Caliph Al-Mu'tasim.",Hisar Köy,-330,640,39.0194184288,31.2959439908
T.B. Mitford,Moutalaske,"An ancient place, cited: BAtlas 64 B3 Moutalaske",Talas,300,640,38.70951925,35.48224375
R.B. Hitchner,Urusi,"An ancient place, cited: BAtlas 33 E1 Urusi",Henchir-Soudga,-30,640,35.987089,9.577272
M. Drew Bear,Mouchis?,"An ancient place, cited: BAtlas 77 E2 Mouchis?",Lykopolis area,300,640,27.112357,31.236681
W.V. Harris,Carsulae,An ancient settlement originating the late fourth or third centuries BC and lying along the route of the Roman Via Flaminia.,S. Damiano,-330,640,42.6397991,12.5568068
"C. Foss, S. Mitchell",Antiochia ad Maeandrum,"Antiochia ad Maeandrum was an ancient city in Caria located near Basaran, Aydin, Turkey.",Aliağaçiftliği,-330,640,37.873542,28.548284
"C. Foss, S. Mitchell",Sagalassos,Sagalassos is an ancient city in Pisidia that was later part of the Roman province of Galatia. The city flourished until natural disasters and disease led to its decline in the sixth century AD.,above Ağlasun,-550,640,37.6728872,30.514161
J.S. Traill,"Artemis, T.","An ancient place, cited: BAtlas 59 D3 Artemis, T.",Halai Araphenides,-750,640,37.979325,24.007747
"C. Haselgrove, J. Kunow",Kreimbach,"An ancient place, cited: BAtlas 11 H3 Kreimbach","Kreimbach, GER",-30,640,49.54744,7.628225
W.V. Harris,Hispellum,Hispellum (modern Spello) is an ancient settlement of Umbria that became a Roman colony in the first century BC.,Spello,-330,640,42.9903585,12.6718645
R.B. Hitchner,Henchir-Ben-Kremis,"An ancient place, cited: BAtlas 32 H3 Henchir-Ben-Kremis",Henchir-Ben-Kremis,-30,640,36.855008,11.015132
"M. Roaf, St J. Simpson",Neardea?,"An ancient place, cited: BAtlas 91 F4 Neardea?",upstream from Sippar,-330,640,33.098892,44.080181
E.W. Haley,Lansbrica/Lais,"An ancient place, cited: BAtlas 24 C2 Lansbrica/Lais",Lás (S. Amaro),-330,640,42.359912,-8.030578
S.T. Parker,Mureigha,"An ancient place, cited: BAtlas 71 B3 Mureigha",Mureigha,-30,640,31.1376805,35.7996645
R.B. Hitchner,Kebeur-er-Roul,"An ancient place, cited: BAtlas 33 D1 Kebeur-er-Roul",Kebeur-er-Roul,-330,640,35.966283,9.415467
"M. Šašel Kos, P. Kos",Argyruntum,"An ancient place, cited: BAtlas 20 C5 Argyruntum",Starigrad CRO,-330,640,44.295052,15.440271
M. Drew Bear,Psonis,"An ancient place, cited: BAtlas 77 F3 Psonis",Bassuna,-30,2100,26.665459,31.602632
"L. Quilici, S. Quilici Gigli",Tor Angela,"An ancient place, cited: BAtlas 43 C2 Tor Angela",Tor Angela,-330,640,41.891785,12.629196
G.D. Woolf,Lenzburg,"An ancient place, cited: BAtlas 18 F2 Lenzburg","Lenzburg, SWI",-30,2100,47.3912525,8.185288
"H.S. Sivan, R.W. Mathisen",Gergovia?,"An ancient place, cited: BAtlas 14 I3 Gergovia?",Gergovie,-330,2100,45.718167,3.1241435
G.D. Woolf,Pons Dubris,"An ancient place, cited: BAtlas 18 C3 Pons Dubris",settlement and bridge at Pontoux,-330,640,46.924983,5.11052
P.O. Spann,Alonis,"An ancient place, cited: BAtlas 27 E3 Alonis",S. Pola?,-550,640,38.192287,-0.555223
T.W. Potter,Koudiat er Roum,"An ancient place, cited: BAtlas 29 D2 Koudiat er Roum",Koudiat er Roum,-30,640,34.675884,-1.470323
"C. Foss, S. Mitchell",Cibyra,"An ancient Greek city, largely rebuilt in the early Roman empire after a major earthquake. Kibyra is located near the modern town of Göhlisar (formerly Horzum) in Turkey's Burdur province.",Horzum,-330,2099,37.15943905,29.49215475
"L.F. Pitts, A. Bursche",Mun. Vindobona,"An ancient place, cited: BAtlas 13 B4 Mun. Vindobona",Wien/Vienna AUS,-30,2100,48.2099075,16.371671
David Braund,Uplistsikhe,"An ancient place, cited: BAtlas 88 C3 Uplistsikhe",Uplistsikhe,-750,640,41.967928,44.149314
H. Bender,Gleichberge,"An ancient place, cited: BAtlas 12 D2 Gleichberge",Gleichberge,-330,640,50.3989925,10.5919105
"M. Pearce, P. Tozzi",Iria/Forum Iulii Iriensium,Iria/Forum Iulii Iriensium (modern Voghera) was located along the road from Placentia to Dertona. An Augustan colony was established there (colonia Forum Iulium Iriensium) that was then destroyed in the first century AD.,Voghera,-30,640,44.992219,9.00968
S. Mitchell,Soatra/Savatra,"An ancient place, cited: BAtlas 66 C1 Soatra/Savatra",Yağlibayat,-330,640,37.9751473333,33.1114243333
J.J. Wilkes,Crni Lug,"An ancient place, cited: BAtlas 21 C7 Crni Lug","Crni Lug, YUG",-30,640,42.733308,20.380739
"T. Sinclair, P.-L. Gatier",Fadana,"An ancient place, cited: BAtlas 67 H3 Fadana",6 m.p. on road Carrhae to Edessa,300,640,36.924628,38.970322
W.V. Harris,*Aufenginum,"An ancient place, cited: BAtlas 42 F4 *Aufenginum",Fagnano Alto,-30,640,42.254057,13.574956
"J. Bennet, G. Reger",Vasiliki,A settlement in east Crete in use from the Early Minoan period to the Late Minoan period and again in Roman times.,Vasiliki,-2000,640,35.0822488,25.8114283
W.V. Harris,Anguillara,"An ancient place, cited: BAtlas 42 C4 Anguillara",Anguillara,-30,640,42.092645,12.269891
A.S. Esmonde Cleary,Dorchester-on-Thames,"Dorchester-on-Thames was the site of a Roman vicus, although its name is no longer known.",Dorchester-on-Thames,-30,640,51.644565,-1.166099
"E.M. Meyers, J.P. Brown",Horvat Ner,"An ancient place, cited: BAtlas 69 B5 Horvat Ner","Horvat Ner, ISR",-30,640,32.420132,35.425686
H. Bender,Hoischhügel,"An ancient place, cited: BAtlas 19 F3 Hoischhügel","Hoischhügel, Greuth",300,640,46.5400327067,13.6667366667
R.B. Hitchner,Henchir-Snobbeur,"An ancient place, cited: BAtlas 32 E4 Henchir-Snobbeur",Henchir-Snobbeur,-30,640,36.442544,9.690507
R.B. Hitchner,Sidi Bellaoui,"An ancient place, cited: BAtlas 32 C4 Sidi Bellaoui",Sidi Bellaoui,-30,640,36.416215,8.977077
"H.S. Sivan, R.W. Mathisen",Lucas,"An ancient place, cited: BAtlas 14 F1 Lucas","Contray, Cm. Loches",-30,640,47.128771,0.998339
N. Purcell,Venafrum,Venafrum was an ancient town of Campania.,Venafro,-330,2100,41.484488,14.046066
M.U. Erdosy,Alagankulam,"An ancient place, cited: BAtlas 5 D5 Alagankulam",Alagankulam,-30,640,9.362056,78.992932
D. Rupp,Tamassos,"An ancient place, cited: BAtlas 72 C2 Tamassos",SE Politiko,-750,1453,35.0296281786,33.2444267995
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Tell Hugna,"An ancient place, cited: BAtlas 89 E4 Tell Hugna","Tell Hugna, IRQ",-330,640,36.559167,42.558611
T. Drew Bear,Eibeos,"An ancient place, cited: BAtlas 62 C4 Eibeos",Payamalan,-30,640,38.5731625,29.713282
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Apologos/[al-Ubulla],"An ancient place, cited: BAtlas 93 D3 Apologos/[al-Ubulla]",perhaps near Basra IRQ,-330,640,30.521707,47.833151
A.G. Poulter,Philippopolis/Trimontium,"An ancient place, cited: BAtlas 22 B6 Philippopolis/Trimontium",Plovdiv BUL,-330,640,42.145589,24.749474
"M. Pearce, P. Tozzi",Pollentia,"An ancient place, cited: BAtlas 39 B4 Pollentia",Pollenzo,-30,640,44.686768,7.895976
"T. Wilfong, S.E. Sidebotham, J. Keenan",Thbakat,"An ancient place, cited: BAtlas 80 B1 Thbakat",el-Tabaikhah,300,640,26.118624,32.479685
G.D. Woolf,Oskela?,Oskela? (modern Domodossola) was a chief settlement of the Lepontii and was conquered by the Romans in 12 BC.,Domodossola ITL,-30,640,46.114848,8.29152
"J. Bennet, G. Reger",Mokhlos,"An ancient place, cited: BAtlas 60 E2 Mokhlos",Mokhlos,-30,640,35.183436,25.90428
"A. Bursche, R. Warner",Klein Köris,"An ancient place, cited: BAtlas 2 F3 Klein Köris","Klein Köris, GER",-30,640,52.1677,13.688226
J.J. Wilkes,Niševac,"An ancient place, cited: BAtlas 21 E6 Niševac","Niševac, YUG",-30,640,43.454541,22.109345
P. Galliou,Fanum Martis/Civitas Coriosolitum,"Fanum Martis/Civitas Coriosolitum (modern Corseul) was a major Gallo-Roman settlement, closely associated with the extra-urban sanctuary of Mars at Haut Bécherel. Fanum Martis/Civitas Coriosolitum was the chief town of the Coriosolites and was likely founded ca. 10 BC.",Corseul,-330,2100,48.481251,-2.1680285
"T. Sinclair, David Braund",Ad Vincesimum/Magnana,"An ancient place, cited: BAtlas 87 E4 Ad Vincesimum/Magnana",Maçka,-30,640,40.810026,39.617574
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",U1436,"An ancient place, cited: BAtlas 93 B2 U1436","U1436, IRQ",-30,640,31.959587,45.669661
R.B. Hitchner,Agbia,"An ancient place, cited: BAtlas 32 D4 Agbia",Ain Hedja,-30,640,36.3931101,9.2283934
D.J. Mattingly,Mandishah,"An ancient place, cited: None",Mandishah,-330,640,28.366464,28.899941
J.J. Wilkes,Višegrad,"An ancient place, cited: BAtlas 21 B6 Višegrad","Višegrad, BOS",-30,640,43.785361,19.293184
J.J. Wilkes,Jarlovo,"An ancient place, cited: BAtlas 49 F1 Jarlovo","Jarlovo, settlement and mine BUL",-30,640,42.468561,23.278295
C. Foss,Sely(m)bria/Eudoxiopolis,"An ancient place, cited: BAtlas 52 C2 Sely(m)bria/Eudoxiopolis",Silivri,-550,2099,41.078496,28.247677
"C. Foss, G. Reger",Samiopoula,"An ancient place, cited: BAtlas 61 D2 Samiopoula","Samiopoula, on Samos GRE",-30,640,37.651889,26.79967
E.N. Borza,Gujinovci,"An ancient place, cited: BAtlas 50 B1 Gujinovci","Gujinovci, basilica and cemetery MAC",-30,640,41.899585,22.197178
T.W. Potter,Castellum Tingitanum,"An ancient place, cited: BAtlas 30 B4 Castellum Tingitanum","el Asnam, formerly Orléansville",-30,640,36.166446,1.332622
T. Drew Bear,Panasion,"An ancient place, cited: BAtlas 62 C4 Panasion",Banaz Köy,-30,640,38.765879,29.753273
R.B. Hitchner,*Chiniava,"An ancient place, cited: BAtlas 32 E3 *Chiniava",Henchir-Guennba,-330,640,36.899893,9.583303
C. Foss,Krenides,"An ancient place, cited: BAtlas 86 B2 Krenides",Kilimli,-330,640,41.490647,31.8409485
T. Drew Bear,Spore?,"An ancient place, cited: BAtlas 62 C3 Spore?",Pınarbaşı,-30,640,39.243112000000004,29.869114
"T. Wilfong, S.E. Sidebotham, J. Keenan",Syene,"The ancient city of Swenett in Egypt, called Syene by the Greeks.",settlement and quarry cluster at Aswan,-6000,2100,24.081158,32.89804
R.B. Hitchner,Turratenses,"An ancient place, cited: BAtlas 33 B2 Turratenses",Henchir-Radjel ALG,-30,640,35.4340675,8.0811225
S. Mitchell,Perta,"An ancient place, cited: BAtlas 63 C4 Perta",Gimir,-30,640,38.167719,33.076657
"J.P. Brown, E.M. Meyers",Khirbet Waziya,"An ancient place, cited: BAtlas 69 B4 Khirbet Waziya","Khirbet Waziya, ISR",300,640,32.920835,35.199483
"J. Kunow, C. Haselgrove",Senantes,"An ancient place, cited: BAtlas 11 B4 Senantes",Senantes,-30,640,48.659799,1.57232
David Braund,Nizhne-Gnilovskoye,"An ancient place, cited: BAtlas 84 E1 Nizhne-Gnilovskoye","Nizhne-Gnilovskoye, near Rostov",-30,640,47.188901,39.627744
E.W.B. Fentress,Untitled,"An ancient place, cited: BAtlas 34 D2 unnamed feature ()",Barrington Atlas grid 34 D2,-30,640,35.787512,5.457597
E.N. Borza,Euboia/Dausara,"An ancient place, cited: BAtlas 50 B3 Euboia/Dausara",Sevastiana?,300,640,40.76918,22.12943
"J.P. Brown, P.-L. Gatier",*Cara/‘Cehere’/Chonacara?,"An ancient place, cited: BAtlas 68 C5 *Cara/‘Cehere’/Chonacara?",Qara,-30,640,34.16826385,36.75343335
David Braund,Samtavro,"An ancient place, cited: BAtlas 88 C3 Samtavro",Samtavro,-550,640,41.846178,44.718119
"J. Fossey, J. Morin",Halos,"An ancient city of Thessaly. Modern Alos, Greece.",Alos,-900,640,39.1551821677,22.8343655642
C. Foss,Hierion,"An ancient place, cited: BAtlas 53 A2 Hierion",above Galata,300,640,41.031189,28.975806
"I.E.M. Edlund Berry, A.M. Small",Luceria/Noukeria (Apoulon),Luceria/Noukeria (Apoulon) was originally a Daunian city. It was named as a Colonia Togata in 320 B.C. and came to play a significant role in the Second Punic War. Constans II sacked the town in A.D. 663.,Lucera,-550,2100,41.5086475,15.3354745
T. Drew Bear,Metropolis,Metropolis was a city located in southern Phrygia.,Tatarlı,-330,640,38.241194,30.490599
T.W. Potter,Arsennaria,A settlement in the Roman province of Mauretania Caesariensis in North Africa.,Sidi bou Ras,-330,640,36.334326,0.873111
"C. Haselgrove, J. Kunow",Aquae Mattiacorum,Aquae Mattiacorum (modern Wiesbaden) was the capital of the Civitas Mattiacorum.,Wiesbaden GER,-30,2100,50.084206,8.238584
E. Bertrand,Forum Segusiavorum,Forum Segusiavorum (Feurs) was a Roman market town at the junction of several major road systems.,Feurs,-330,2100,45.743773,4.222007
M. Drew Bear,Kleopatra,"An ancient place, cited: BAtlas 77 D1 Kleopatra",W port of Hermopolis Magna,-330,640,27.776838,30.757485
"Jr., F.H. Stanley, R.C. Knapp",Asido,"An ancient place, cited: BAtlas 26 E5 Asido",Medina Sidonia,-330,640,36.467791,-5.927867
R.B. Hitchner,Sidi-el-Hemissi,"An ancient place, cited: BAtlas 32 C4 Sidi-el-Hemissi",Sidi-el-Hemissi,-30,640,36.496635,8.781601
"jbecker, thomase",Archaeological area of Piano della Comunità,The archaeological area of Piano (or Quarto) di Comunità is an area of Etrusco-Roman Veii where there is evidence for a Republican domus that is modified during the Augustan period. The area is then used as a necropolis in Late Antiquity (fourth and fifth centuries).,NA,-750,640,42.0239218,12.3997063
"J. Bennet, G. Reger",Arkades,"An ancient place, cited: BAtlas 60 D2 Arkades",Inion: Kefala,-750,640,35.080331,25.282439
J.J. Wilkes,Kolovrat,"An ancient place, cited: BAtlas 21 B6 Kolovrat","Kolovrat, YUG",-30,640,43.372422,19.627295
J.J. Wilkes,Germania,"An ancient place, cited: BAtlas 49 F1 Germania",Sapareva banja BUL,-30,640,42.289175,23.264178
E.N. Borza,Berovo,"An ancient place, cited: BAtlas 50 C1 Berovo","Berovo, MAC",-30,640,41.705235,22.85948
"J.P. Brown, E.M. Meyers",Dennaba,"An ancient place, cited: BAtlas 69 D4 Dennaba",Dhuneibe SYR,300,640,32.848036,36.238394
R. Müller Wollermann,Thmoiamounis,"An ancient place, cited: BAtlas 75 E2 Thmoiamounis",al-Maimun,-30,640,29.23844,31.19594
"M. Šašel Kos, P. Kos",Arausa,"An ancient place, cited: BAtlas 20 C6 Arausa",Velika Mrdakovica CRO,-30,640,43.804229,15.79233
"T. Sinclair, David Braund",Phabda/Phadisane,"An ancient place, cited: BAtlas 87 C3 Phabda/Phadisane",Fatsa,-30,2100,41.043152,37.49295
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",KS954,"An ancient place, cited: BAtlas 93 E1 KS954",KS954,-30,640,32.191495,48.682422
R.B. Hitchner,Zella,"An ancient place, cited: BAtlas 33 H2 Zella",Zouila,-30,640,35.500579,11.060551
"E.M. Meyers, J.P. Brown",Apollonia/Sozousa,Apollonia/Sozousa was a coastal town located between Jaffa and Caesarea. It should not be confused with the similarly named ancient site located in Cyrenaica.,Apollonia-Arsuf ISR,-30,640,32.196401,34.810758
"J. Fossey, J. Morin",Larissa,"The ancient capital of the Thessalian Pelasgiotis, modern Larisa in Greece.",Larisa,-750,640,39.634851,22.42097025
"C. Foss, G. Reger, S. Mitchell",Kebren,Kebren was an ancient settlement of the Troad.,"Fuğla Tepe, Çal Dağ",-750,640,39.741803,26.563032
W.V. Harris,Vacchereccia,"An ancient place, cited: BAtlas 42 D4 Vacchereccia",Vacchereccia,-30,640,42.094225,12.536298
D.F. Graf,Tell Mahrad,"An ancient place, cited: BAtlas 76 D4 Tell Mahrad",Tell Mahrad,300,640,28.709147,33.591143
"C. Foss, G. Reger, S. Mitchell",(Hiera) Germe,"An ancient place, cited: BAtlas 56 F3 (Hiera) Germe","Kiresun, Savaştepe",-30,640,39.36872,27.690683
"Jr., F.H. Stanley, R.C. Knapp",Artigi,"An ancient place, cited: BAtlas 26 E3 Artigi","Castuera? (contra Sillières 1990, 460)",-330,640,38.722599,-5.545601
N. Purcell,Bauli,Bauli (near modern Bacoli) was an ancient settlement of the Campi Phlegraei.,Bacoli,-330,640,40.832263,14.066789
R.B. Hitchner,Suct(...),"An ancient place, cited: BAtlas 32 E4 Suct(...)",Henchir-Brerrita,-30,640,36.317358,9.645585
S. Mitchell,Sadagolthina,"An ancient place, cited: BAtlas 63 D3 Sadagolthina",perhaps at Karamollausağı,300,640,38.8279505,33.542191
"Jr., F.H. Stanley, R.C. Knapp",Lac(c)obriga,"An ancient place, cited: BAtlas 26 B4 Lac(c)obriga","possibly Monte Milião, near Lagos POR",-330,640,37.101902,-8.673247
W.V. Harris,Sarsina,Sarsina was a town of the Umbri that was captured by Cornelius Scipio in 271 B.C. and was the birthplace of the Latin author Plautus. The necropolis at Sarsina has been extensively studied.,Sarsina,-550,640,43.9194,12.142155
D.J. Mattingly,Ampalaontes?,"An ancient place, cited: BAtlas 38 B2 Ampalaontes?",Gasr el-Arid,-30,640,31.913255,20.044533
D.J. Mattingly,Artamis?,"An ancient place, cited: BAtlas 38 C1 Artamis?",Messa,-750,640,32.747327,21.627035
D. Rupp,Arsinoe,"An ancient place, cited: BAtlas 72 A2 Arsinoe",Polis tis Khrysokhou,-330,640,35.034889,32.421841
"E.M. Meyers, J.P. Brown",*Athela,"An ancient place, cited: BAtlas 69 E4 *Athela",'Atil SYR,-30,640,32.760967,36.58284
"F.T. Hiebert, P.L. Kohl",Samti,"An ancient place, cited: BAtlas 99 D2 Samti","Samti, Dahana-i Qishlaq/Tahana-i Aiquli AFG",-550,640,37.583333,69.85
"P.-L. Gatier, T. Sinclair",Omeros?,"An ancient place, cited: BAtlas 67 D3 Omeros?",Amaranli SYR,300,640,36.654397,36.966786
"H.S. Sivan, R.W. Mathisen",Musciacas?,"An ancient place, cited: BAtlas 14 I3 Musciacas?",Moissat,-30,640,45.774457,3.353397
R.B. Hitchner,Usil(l)a/Usula,"An ancient place, cited: BAtlas 33 G3 Usil(l)a/Usula",Henchir-Inchilla,-330,640,34.956536,10.923014
"C. Foss, G. Reger, S. Mitchell",Ilium/Troia,An ancient city of northwest Anatolia with occupation ranging from the Bronze Age to the Roman period. Troy features as the central setting of Homer's Iliad.,Hisarlık,-3000,2100,39.9574380796,26.2385156164
"M. Šašel Kos, P. Kos",Pharus,"Pharus (Stari Grad, Croatia) is a fourth century BC Greek colonial foundation on Pharus Ins. in the Adriatic Sea.",Stari Grad on Hvar CRO,-550,640,43.184286,16.601041
W.V. Harris,Cluviae,A city of the Carricini Samnites.,Piano Laroma,-550,640,42.1271415,14.2764295
"T. Sinclair, David Braund",Gyenos/Cygnus,"An ancient place, cited: BAtlas 87 G2 Gyenos/Cygnus",Ochamchira GEO,-750,640,42.75581,41.403117
"M. Roaf, St J. Simpson",Tell al-Hafa'ir,"An ancient place, cited: BAtlas 91 G3 Tell al-Hafa'ir",Tell al-Hafa'ir,-30,640,34.00767,45.205254
S. Mitchell,Ilistra,"An ancient place, cited: BAtlas 66 C2 Ilistra","Yollarbaşı, formerly Ilisre",-30,640,37.1979251955,33.0271738207
B. Isaac,Eshthemoa,"An ancient place, cited: BAtlas 70 G3 Eshthemoa",es Samu'a WBK,300,640,31.398679,35.064909
"C. Foss, S. Mitchell",Aphrodisias,Aphrodisias was a Greek city located in Caria. It is notable especially for the state of its archaeological preservation. The site was inscribed on UNESCO's World Heritage List in July 2017.,"Geyre, Turkey (nearby)",-550,640,37.7085832624,28.7237779096
"Jr., F.H. Stanley, R.C. Knapp",Corduba/Col. Patricia,"Corduba/Col. Patricia (modern Córdoba, Andalusia) is an ancient site where prehistoric, Punic, Roman, Visigothic, and Muslim phases of occupation are known. The city's historic center was inscribed as a UNESCO World Heritage Site in 1984.",Córdoba,-330,2100,37.884683,-4.779171
"J.P. Brown, E.M. Meyers",Geth,"An ancient place, cited: BAtlas 69 B5 Geth",Jett ISR,-30,640,32.397898,35.043867
"Jr., F.H. Stanley, R.C. Knapp",Kalath(ous)a/Kaldouba,"An ancient place, cited: BAtlas 26 E5 Kalath(ous)a/Kaldouba",Sierra de Aznar? E Arcos de la Frontera,-550,640,36.713728,-5.67388
"R.W. Mathisen, H.S. Sivan",Bricca,"An ancient place, cited: BAtlas 14 F1 Bricca",Brèches?,300,640,47.569754,0.388212
"I.E.M. Edlund Berry, A.M. Small",Castra Hannibalis,"Castra Hannibalis was an ancient town of Bruttium, located on the Gulf of Scyllacium according to Pliny.",near Torre di Catanzaro,-330,640,38.819771,16.610374
"C. Foss, S. Mitchell",Phoinix,"An ancient place, cited: BAtlas 65 D5 Phoinix",Finike,-30,640,36.292959,30.139016
T. Drew Bear,Seydiler,"An ancient place, cited: BAtlas 62 E4 Seydiler",Seydiler,-30,640,38.89395,30.815898
"M. Roaf, St J. Simpson",Qasr-i Shirin,"An ancient place, cited: BAtlas 91 G3 Qasr-i Shirin","Qasr-i Shirin, IRN",300,640,34.514167,45.576048
David Braund,Harmozike,Harmozike was an ancient site in Georgia and the dwelling of the royalty of Caucasian Iberia. The site is located on the Bagineti hill in modern Mccheta. Pompeius Magnus captured the site in 65 BC.,Bagineti,-330,640,41.833638,44.672277
W.M. Murray,Drymos,"An ancient place, cited: BAtlas 54 D4 Drymos",at Paliokklesi,300,640,38.884698,21.016694
D. Rupp,Ourania,"An ancient place, cited: BAtlas 72 E1 Ourania",NE Rizokarpaso CYX,-550,640,35.649621,34.447198
E.N. Borza,Davidovo,"An ancient place, cited: BAtlas 50 B2 Davidovo","Davidovo, fortified refuge MAC",-30,640,41.388791,22.424509
"P. Kos, M. Šašel Kos",Mözs,"An ancient place, cited: BAtlas 20 F3 Mözs","Mözs, HUN",-30,640,46.415346,18.755048
"E.M. Meyers, J.P. Brown",Kefar Shuni,"An ancient place, cited: BAtlas 69 A4 Kefar Shuni",Shuni ISR,-30,640,32.531149,34.949037
