name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Александровская сельская библиотека,"обл Воронежская,р-н Верхнехавский,с Александровка,ул Ленина,д 40А",40.326505,51.838237,"Александровская сельская библиотека в настоящее время обслуживает 252 человека и располагает фондом из 6 178 экземпляров печатных документов. Основное направление работы – краеведение. В библиотеке находится уголок старинных вещей, проводятся выставки книг, литературные гостиные, встречи с читателями. Библиотекарь выдает книги, поддерживает порядок в книгохранилище, ремонтирует порванные книги, регистрирует новые, составляет картотеку, читателям поможет выбрать нужную книгу, заинтересует ею.Что касается значимости библиотеки как исторического места – она была основана в послевоенное время, в 1947 году.",Верхнехавский район,2017-11-08T11:14:59Z,2023-08-23T13:50:57Z,11:00:00,14:30:00,11:00:00,14:30:00,11:00:00,14:30:00,13:00:00,16:30:00,11:00:00,14:30:00,,,,
Специализированная библиотека № 8 имени В. В. Розанова,"обл Ульяновская,г Ульяновск,пр-кт Нариманова,д 106",48.366319835186,54.3502786594173,"Специализированная библиотека № 8 имени В. В. Розанова – это место притяжения креативных людей и творческих коллективов Ульяновска. Это не просто библиотека, а настоящий центр культуры. Здесь ежедневно происходят события, которые охватывают различные сферы творческой деятельности: встречи литературных клубов, занятия творческих мастерских, лекции, мастер-классы и концерты местных музыкантов.Особо следует выделить проект «ВКонтексте», который реализуется совместно с популярным ульяновским сайтом Darykova.Ru. Главная цель проекта – знакомство ульяновских читателей с местными и иногородними авторами. Мероприятия проекта собирают полные залы библиотеки, получают широкое освещение в СМИ и социальных сетях.",Ульяновск,2020-06-25T06:34:06Z,2023-08-23T13:49:44Z,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,,,10:30:00,19:00:00,10:30:00,19:00:00
Межпоселенческий информационный библиотечно-музейный центр района имени Полины Осипенко,"край Хабаровский,р-н Имени Полины Осипенко,с им П.Осипенко,ул Амгуньская,д 93",136.494893,52.421931,"Межпоселенческий информационный библиотечно-музейный центр – одна из старейших библиотек района имени Полины Осипенко. Основана в 1933 году. В состав МИБМЦ входят центральная библиотека, детская библиотека, 5 структурных подразделений – сельских библиотек, передвижная библиотека с. Удинск с постоянным фондом, краеведческий музей, филиал краеведческого музея в сельском поселении Бриакан. Общий фонд библиотечно-музейного центра включает 63746 экземпляров.Центральная библиотека действует по тому же адресу, что и межпоселенческий информационный центр и является методическим и информационным центром для структурных подразделений района. Работает над гуманизацией личности юного читателя, над его творческим и эмоциональным развитием, над увеличением возможностей правильно реализовать себя. Она делает все, чтобы помочь читателю более успешно войти в социум, в решении жизненных проблем, выборе профессии, в повышении уровня правовой и социальной защиты. Общий фонд центральной библиотеки с.им.Полины Осипенко на конец 2022 года составляет 17058 экземпляров, из них книг:15712 экземпляров.Информационная и культурная деятельность учреждения отмечается многообразием. Проводятся мероприятия разной тематики и направленности.",Район имени Полины Осипенко,2021-04-26T01:20:31Z,2023-03-01T07:03:16Z,09:00:00,17:15:00,09:00:00,17:15:00,09:00:00,17:15:00,09:00:00,17:15:00,09:00:00,17:00:00,,,,
Библиотека по обслуживанию детей с ограниченными возможностями здоровья «Родник»,"обл Кемеровская,г Кемерово,б-р Строителей,д 32",86.1710178852082,55.3443917479797,"Библиотека открыта в 1986 году. Площадь библиотеки – 109,8 кв. м. В библиотеке функционируют абонемент, читальный зал, электронный зал с 4 компьютерами. Вход оборудован крыльцом, пандусом для людей с ограниченными возможностями здоровья, помещения имеют расширенные дверные проемы. Группы посетителей: дети с ограниченными возможностями здоровья, их родители и законные представители, педагоги и специалисты, работающие с данной группой детей, а также население Ленинского района. Объем книжного фонда – 16 518 экз. Всего читателей (на 2021 г.) – 4 249 человек. Работа библиотеки направлена на обеспечение доступа ко всем видам информации для детей с ограниченными возможностями здоровья, содействие их инклюзии, образованию и творческому развитию. В библиотеке работают клубные объединения: экологическое объединение «Зеленый мир» и объединение для различных категорий читателей с ОВЗ «Шире круг». Реализуются программы «Сохрани свое здоровье», «Книжный мостик к дошколятам» «Мир без границ» и другие.",Кемерово,2015-11-27T06:33:08Z,2023-03-20T03:30:11Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,
Библиотека с. Белогорье,"обл Амурская,г Благовещенск,с Белогорье,ул Релочная,д 22",127.665676,50.477007,"Началом современной библиотеки можно считать 1947 год. В 1980 году сельская библиотека с. Белогорье вошла в состав Централизованной библиотечной системы г. Благовещенска.Белогорьевская сельская библиотека – библиотека универсального профиля, хранилище русской и зарубежной литературы, литературы по всем отраслям знания, словарей и энциклопедий. Более 950 жителей являются читателями библиотеки – 30 % от всего населения.Миссия библиотеки состоит в том, чтобы обеспечить пользователю качественный и эффективный доступ к духовным, информационным и интеллектуальным ресурсам, быть проводником истории и культуры своей страны, области и села.Фонд библиотеки составляет в основном отечественная, зарубежная художественная книга, также справочная и специализированная литература, газеты и журналы, издания на CD – всего 8 600 экземпляров.",Благовещенск,2016-10-27T02:42:15Z,2023-02-02T08:41:01Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Библиотека № 16. Культурный центр милосердия и толерантности имени Ф. П. Гааза,"г Москва,г Москва,пр-кт Волгоградский,д 16",37.675541,55.728935,"В библиотеке № 16 организован отдел «Культурный центр милосердия и толерантности имени Ф. П. Гааза», который обладает книжным фондом, предназначенным для всех возрастных категорий. В библиотеке много лет действует клуб «Милосердие» для пожилых людей, где проходят встречи с ветеранами боевых действий, интересные познавательные беседы и лекции, музыкально-поэтические вечера.Регулярно обновляется постоянно действующая выставка поделок и работ участников кружка по интересам «Формула рукоделия».Изюминка библиотеки – уникальная этностудия, оформленная оригинальными экспонатами, предоставленными пользователями для воспитания интереса к истории России и народному творчеству, а также для знакомства с народными традициями, обычаями, обрядами. В программу работы входят экскурсии по экспозиции, циклы бесед, вечера, проведение уроков краеведения. Фонд – более 20 000 единиц хранения. Библиотеку ежегодно посещают 29 360 читателей.",Москва,2015-07-26T22:18:04Z,2023-02-21T06:29:26Z,,,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,20:00:00
Брин-Наволоцкая библиотека,"обл Архангельская,р-н Холмогорский,п Брин-Наволок,ул Набережная,д 22",41.4266897901783,63.7308812162988,"Библиотека расположена в центре поселка Брин-Наволок, который находится на высоком и красивом берегу реки Северная Двина. Первая запись в инвентарной книге учета фонда датируется 10 октября 1951 года, библиотека была в ведении Брин-Наволоцкого сельского совета. Обслуживались не только жители поселка, но и рабочие близлежащих лесопунктов. После 1965 года библиотека была передана отделу культуры Холмогорского района. Сегодня здесь 503 читателя – это дети младшего, среднего и старшего возраста, молодежь и взрослое население. Библиотека сотрудничает с Брин-Наволоцкой школой, детским садом «Брусничка», Брин-Наволоцким домом культуры для организации и проведения мероприятий, для привлечения школьников и подростков к участию в областных, районных акциях и конкурсах. В библиотеке оформляются тематические фотозоны и стенды, посвященные юбилейным датам, например «Архангельская область: от прошлого к настоящему», «На страже холодных морей», «Великий День Победы!», в сопровождении книжной выставки. Организуются выставки творческих работ. При библиотеке работает кружок «Занимашки» для детей младшего и среднего возраста, в котором ребята участвуют в мероприятиях, занимаются творчеством и играют в настольные интеллектуальные игры. В 1998 году в библиотеке создана музейная комната старинных вещей, где насчитывается более 100 экспонатов: глиняная посуда, прялки, керосиновые лампы, переносные фонари, домашняя утварь, вышивки, кружевные подвесы и др. Здесь проходят экскурсии, мероприятия и мастер-классы, читатели знакомятся с историей, культурой и традициями деревень Русского Севера.",Холмогорский район,2023-06-14T12:46:33Z,2023-06-14T13:41:40Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Библиотека с. Лопанка,"обл Ростовская,р-н Целинский,с Лопанка,ул Молодежная,двлд 2б",40.969052,46.401248,"Первые упоминания о библиотеке в селе Лопанка появились еще в дореволюционный период. Имеется запись, датированная августом 1887 года о жертвовании книг библиотеке при церковно-приходской школе «от подпоручика г. Архангельского – 24 тома журнала «Чтение для солдат». Первая инвентарная книга современной библиотеки датирована 1 января 1962 года. Книжный фонд на 2023 год – 11 187 экземпляров, количество читателей – 1 322. В библиотеке работают 2 клуба: «Зеленый мир» – экологический детский, «Берегиня» – женский. Проводится много мероприятий различной формы и направленности. Читатели и работники библиотеки участвуют в районных и межрайонных фестивалях с мелодекламацией стихов и актерскими постановками.",Целинский район,2024-02-15T10:53:19Z,2024-02-15T13:14:26Z,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00
Плосковская сельская библиотека,"обл Белгородская,р-н Корочанский,с Плоское,ул Центральная,д 80",37.007041,50.728908,"Плосковская библиотека основана в 1954 году. В 2004 году построен культурно-спортивный комплекс, в котором разместилась библиотека.Книжный фонд – 5 538 экземпляров, обслуживается 230 читателей, которым выдается 5 069 экземпляров документов. Библиотека обслуживает село Плоское и хутор Ионовка. Приоритетное направление работы – краеведение. Целевая программа – «Мое село родное».Библиотека сегодня – единственное учреждение в селе, предоставляющее бесплатное пользование книгой, обеспечивающее конституционное право каждого человека на свободный доступ к информации и на приобщение к культурным ценностям. Здесь действует клуб «Выбор» для молодых и будущих избирателей, в котором участвуют 15 человек.",Корочанский район,2015-02-10T09:02:32Z,2023-02-03T14:59:40Z,,,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00
Краснологская сельская библиотека,"обл Воронежская,р-н Каширский,с Красный Лог,ул Гагарина,д 15",39.776359,51.38761,"Библиотека расположена на территории Краснологского сельского поселения и обслуживает население села Красный Лог. Библиотека образована в 1948 году. Она размещена в здании Краснологского сельского дома культуры. Общая площадь помещения – 47 кв. м. Книжный фонд на 1 января 2022 года насчитывает 12 297 экземпляров. Заведующая – Швыряева Ольга Николаевна. Сегодня библиотека – это открытое пространство для реализации самых разных идей и планов. Особое внимание уделяется государственным праздникам, знаменательным и памятным датам. Систематически проходит ряд мероприятий, которые позволяют расширить знания подрастающего поколения об истории военных действий и победах, о славных героях и великих подвигах. Традиционно проводится час истории «Ребята с нашего двора», посвященный выводу советских войск из Афганистана. В День солидарности в борьбе с терроризмом неизменно проводится флешмоб «Обвиняется терроризм», посвященный трагедии, произошедшей в Беслане.",Каширский район,2022-06-21T12:39:07Z,2023-06-16T14:06:16Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,,,
Субаш-Атынская сельская библиотека – филиал № 40,"Респ Татарстан,р-н Арский,с Субаш-Аты,ул Новая,д 40",49.702302,56.183754,"В 1939 году в селе Субаш-Аты открылась первая библиотека. Тогда она называлась избой-читальней. С 1939 по 1955 год в библиотеке работали: Галимзянова Сакина, Сафин Зиннат, Ногманов Талгат, Шаймарданова Асия, Вафина Асия. С 1955 по 1982 год работала Нагимова Рахима. С 1982 года начала работать Нагимова Сария. С 2019 года работает Нигметзянова Фарида Рафаэловна. В настоящее время библиотека находится в здании школы. Фонд включает 4 566 экземпляров книг. Число пользователей – 200 человек. В библиотеке проводятся разные массовые мероприятия, встречи, библиотечные уроки, информационно-познавательные часы. В центре внимания работы – патриотическое воспитание, возрождение духовной культуры и традиций; экологическое просвещение; организация досуговой и краеведческой деятельности. Библиотека обеспечивает сельским жителям свободный доступ к информации, знаниям.",Арский район,2021-06-15T11:11:08Z,2023-02-21T11:56:59Z,09:00:00,12:00:00,13:00:00,16:00:00,09:00:00,12:00:00,13:00:00,16:00:00,09:00:00,13:00:00,19:00:00,21:00:00,,
Чуюнчинский библиотечный филиал,"Респ Башкортостан,р-н Давлекановский,с Чуюнчи,ул Центральная,д 19/2",55.3661337959103,54.1024252917748,"Библиотека является информационным, культурно-просветительским, образовательным учреждением. Чуюнчинский филиал основан в 1930 году. Сейчас библиотека располагается в здании сельской администрации. Книжный фонд – 12 284 экз., число зарегистрированных пользователей – 486, число посещений – 10 175, число массовых мероприятий – 75.Организация библиотечного пространства – одно из направлений работы библиотеки, способствующее продвижению книги. К услугам читателей – фонд библиотеки, состоящий из книг и периодических изданий. Информированию населения способствует страничка во «ВКонтакте», благодаря которой читатели могут узнать о поступлении книжных новинок и о проводимых в библиотеке мероприятиях. Библиотека по мере обращения жителей поселения старается привить пользователям основы компьютерной грамотности, раскрыть возможности современных информационных ресурсов. Ведется тесное сотрудничество со школой, детским садом, Домом культуры и советом ветеранов.",Давлекановский район,2020-09-17T09:02:02Z,2023-10-06T12:22:24Z,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,,
Селекционная сельская библиотека-филиал № 23,"обл Курская,р-н Льговский,п Селекционный",35.167258605957,51.6362426710528,"Селекционная сельская библиотека была открыта в 1964 году. Фонд включает 4 491 экземпляр. Посетителей – 495. Главной задачей для библиотеки стала организация обслуживания пользователей в удаленном режиме. Селекционная библиотека создала интернет-проект «75летГодПамяти», в котором отображены истории ветеранов, жителей поселка. На сайте «Одноклассники» в группе «Селекционная сельская библиотека» продолжается просвещение читателей и творческая деятельность. В библиотеке выявляются читатели, увлеченные любимым делом. С 2016 года плодотворно работает клуб «Хозяюшка». Два раза в месяц в течение двух часов идут заседания клуба. Члены клуба очень рады каждому занятию, посещают их с завидным постоянством и без уважительной причины никогда не пропускают. Коллективом библиотеки проводятся презентации книжных выставок, обзоры литературы, обсуждения актуальных тем, вечера, выставки.",Льгов,2020-11-20T07:47:29Z,2023-02-20T09:23:38Z,,,09:00:00,17:15:00,09:00:00,17:15:00,09:00:00,17:15:00,09:00:00,17:15:00,09:00:00,15:00:00,09:00:00,15:00:00
Румянцевская сельская библиотека,"обл Нижегородская,р-н Дальнеконстантиновский,с Румянцево,ул Центральная,д 45",44.135443,55.927236,"Румянцевская сельская библиотека расположена на первом этаже двухэтажного здания 1967 года постройки, занимает одну комнату и соседствует с Домом культуры. Книжный фонд включает более 2 000 экземпляров. Ежегодно библиотеку посещают более 3 000. Количество читателей за год – более 200. Сотрудником библиотеки ведется работа с читателями по разным направлениям. Особое место занимает пропаганда здорового образа жизни. Мероприятия проводятся со всеми группами населения: дошкольниками, школьниками, молодежью, читателями старшего поколения. Здесь активно проводятся мероприятия антинаркотической направленности среди подростков и молодежи. Актуальные беседы с молодежью проводит фельдшер ФАП. Для читателей старшего поколения организуются прогулки с применением скандинавской ходьбы.",Дальнеконстантиновский район,2021-07-13T12:45:11Z,2023-02-08T13:01:48Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,,
Центральная библиотека с. Александровского,"обл Томская,р-н Александровский,с Александровское,ул Лебедева,д 13",77.8669111289605,60.4307168847747,"В 1947 году в Александровском открылась районная библиотека при отделе культпросветработы. На 1 января 2023 года книжный фонд Центральной библиотеки насчитывает 20 595 экземпляров, а численность читателей – 836 человек. Здесь можно найти книги, журналы, газеты, интернет-ресурсы, а также различные сервисы и услуги. Библиотека активно использует социальные сети и другие онлайн-платформы для привлечения новых пользователей и продвижения своих услуг. Кроме того, она активно сотрудничает с другими организациями и учреждениями, чтобы обеспечить своим пользователям доступ к дополнительной информации и ресурсам. Центральная библиотека – это не только место для чтения книг, но и место, где можно получить новые знания, провести время с пользой и расширить кругозор.",Александровский район,2022-03-23T12:01:49Z,2023-08-08T08:23:19Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00
Модельная библиотека с. Бутырки,"обл Воронежская,р-н Репьевский,с Бутырки,ул Дружбы,д 4",38.609303,51.065397,"Бутырская сельская библиотека была открыта в октябре 1969 года на базе колхозной библиотеки, фонд составлял 2 000 экземпляров, библиотека располагалась в небольшом помещении площадью 20 кв. м. Число читателей составляло 400 человек, из них 150 обслуживались на передвижках. Заведующей работала Анисимова Валентина Федоровна. В 1973 году библиотека была переведена во вновь построенный Бутырский дом культуры. В 1979 году вошла в состав Централизованной библиотечной системы Репьевского района. В рамках ДОЦП «Развитие сельской культуры Воронежской области» в 2013 году в библиотеке проведен ремонт, укреплена материально-техническая база учреждения, фонд значительно пополнился необходимой литературой. В настоящее время объем книжного фонда филиала включает более 12 000 экземпляров. Библиотека обслуживает все категории пользователей, в течение года к услугам библиотеки обращаются более 900 пользователей. Занимает помещение площадью 154 кв. м. Штат – два человека. Заведует библиотекой – Герасимова Лариса Павловна. При библиотеке создан мини-музей, в котором собраны сведения о земляках – участниках Великой Отечественной войны, о подвиге летчика-земляка А. П. Мамкина. Библиотекари регулярно проводят мероприятия, посвященные значимым датам, ведут краеведческую работу, проводят встречи, мастер-классы, участвуют в акциях, викторинах, и конкурсах. Приоритетное направление деятельности – работа по продвижению книги и чтения, расширение читательской аудитории.",Репьевский район,2016-12-12T08:14:33Z,2023-03-03T12:07:02Z,09:00:00,17:15:00,09:00:00,17:15:00,09:00:00,17:15:00,09:00:00,17:15:00,09:00:00,17:15:00,09:00:00,17:15:00,,
Библиотека № 18 имени В. А. Жуковского,"г Москва,г Москва,пер Лялин,д 24-26",37.653164,55.756812,"Библиотека была основана в 1938 году, а имя Василия Андреевича Жуковского было присвоено ей в 1983 году – в честь 200-летия поэта. Сейчас в читальне действует зал-музей В. А. Жуковского. Весомую часть книжного фонда составляет раздел «Искусство и искусствознание», где можно найти широкий спектр информации о живописи, архитектуре, графике, а также театре и кино, медиаматериалы. Выделен фонд В. А. Жуковского.В библиотеке реализуется множество оригинальных творческих проектов. Так, театральный проект «Лялин центр» стал пространством, ориентированным на все виды сценических активностей. Молодежная студия театра и кино «Б.Э.Т.» – социальный культурный проект, продвигающий чтение среди молодежи при помощи визуальных видов искусств. В студии на бесплатной основе молодые люди обучаются навыкам актерского мастерства, опыту работы на сцене, становятся частью дружного творческого коллектива. Фонд библиотеки насчитывает более 31 245 единиц хранения. За 2021 год ее посетил 6 721 читатель.",Москва,2015-07-27T12:48:41Z,2023-02-21T07:59:05Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,,
Равиловская библиотека,"Респ Башкортостан,р-н Абзелиловский,д Равилово,ул Центральная,д 23",58.5218580246198,53.2076954312747,"Равиловская библиотека была создана 29 октября 1994 г. Библиотечный фонд насчитывал 2 000 экземпляров книг, читателей было более 200 человек. Библиотека размещалась в здании Равиловского сельского клуба. Первым библиотекарем стала Шагимарданова Фарваз Мадалиевна. На сегодняшний день объем фонда – 4 513 книг, количество читателей – 412 человек, книговыдача – 10 100 единиц. Основное направление деятельности – краеведение. Ведется большая работа с читателями-детьми, проводятся громкие чтения, индивидуальные беседы. Библиотека сотрудничает со школой, клубом, сельским советом, женсоветом села. Участвует в районных конкурсах.",Абзелиловский район,2020-09-22T07:31:49Z,2023-04-18T06:59:08Z,09:00:00,17:45:00,09:00:00,17:45:00,09:00:00,17:45:00,09:00:00,17:45:00,09:00:00,17:30:00,,,,
Боровичская центральная городская библиотека,"обл Новгородская,р-н Боровичский,г Боровичи,ул 9 Января,д 20/46",33.9103049039841,58.3885786914224,"Боровичская центральная городская библиотека имеет славную историю и традиции. Открытая в 1865 году на средства уездного земства публичная библиотека в Боровичах была первой уездной публичной библиотекой в Новгородской губернии. С 1923 года по настоящее время библиотека находится в бывшем купеческом особняке, памятнике архитектуры ХIХ века. Фонд библиотеки насчитывает около 150 тысяч экземпляров литературы. Библиотека выписывает ежегодно свыше 50 наименований периодических изданий. Помимо индивидуального обслуживания читателей, в библиотеке проходит большое количество массовых мероприятий по тематическим программам по литературе, истории, экологии, краеведению, этике и психологии, искусству. Формы проведения мероприятий очень разнообразны. Сотрудники библиотеки принимают активное участие в общегородских мероприятиях. Библиотека проводит большую выставочную работу. Разнообразные по форме, тематике и исполнению выставки всегда привлекают внимание посетителей библиотеки. Центральная городская библиотека активно участвует в конкурсах, проходящих не только в Новгородской области, но и в масштабах страны.",Боровичский район,2015-12-11T08:19:19Z,2023-01-27T12:03:06Z,10:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,10:00:00,17:00:00,,
Металлурговская сельская библиотека,"обл Кемеровская область - Кузбасс,р-н Новокузнецкий,п Металлургов,ул Школьная,зд 1",87.03254,53.901308,"В 1953 году, после войны, в совхозе было построено новое каменное здание клуба, в котором открылась первая небольшая библиотека. Основой фонда стали книги, подаренные заводом КМК, так как совхоз «Металлург» был его подсобным хозяйством. Сегодня библиотека входит в состав Централизованной библиотечной системы Новокузнецкого муниципального округа и является центром общественной и культурно-досуговой жизни поселка Металлургов. Фонд насчитывает 15 202 экземпляра. В год библиотеку посещает около 40 тысяч пользователей. Работают кружки и клубы для детей и взрослых: «Берегиня», «Почемучка», «Очумелые ручки», «Читай-ка». Библиотека является информационным центром для населения, а ее сотрудники оказывают услуги максимально широкой аудитории.",Новокузнецкий район,2017-12-04T05:55:16Z,2023-06-05T14:13:19Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,12:00:00,17:00:00
Ушаковская сельская библиотека,"обл Амурская,р-н Шимановский,с Ушаково,ул Новая, д 1А",126.572228,51.878252,"Первая изба-читальня в приграничном селе Ушаково появилась в 1930 году прошлого столетия. Сегодня библиотека располагается в одном здании с сельским Домом культуры. Библиотечный фонд библиотеки составляет 1162 экземпляра. В течение года библиотека в среднем обслуживает 250 читателей. На базе библиотеки регулярно проводятся заседания библиотечного клуба «Почемучка». Его уникальность состоит в то, что ребята на своих занятиях не только изучают историю создания книги и переплетного дела, но и пробуют сами создавать свои первые книги. Основным направлением работы библиотеки является краеведение. Библиотекарь активно сотрудничает с дошкольным учреждением, школой и сельской администрацией.",Шимановский район,2022-11-14T01:20:39Z,2022-11-17T07:38:00Z,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,13:00:00,17:00:00,,,,
Рыльская центральная детская библиотека,"обл Курская,р-н Рыльский,г Рыльск,ул Советская Площадь,д 18",34.6856916412159,51.5703889356187,"Рыльская центральная детская библиотека начала свою историю в 1935 году, когда при городской библиотеке было открыто детское отделение. Свой постоянный адрес она приобрела в 1958 году. Она расположилась в старинном здании, возведенном в XIX веке рыльскими купцами Выходцевыми, где находится и по сей день.В настоящий момент книжный фонд для детей насчитывает около 35 000 экземпляров, зарегистрировано читателей-детей – более 2 000. Библиотека выполняет информационно-просветительские и культурно-досуговые функции, библиотекари ведут активную работу через сеть Интернет и проводят массовые мероприятия по различным направлениям, внедряя новые формы и методы работы. Главной целью всей библиотечной деятельности остается продвижение чтения и популяризация книги среди подрастающего поколения.",Рыльский район,2020-12-11T11:50:20Z,2023-02-21T07:36:31Z,,,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00
