name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Молодежная библиотека им. И. Тургенева – филиал № 18,"Чувашия Чувашская республика,г Чебоксары,ул Энтузиастов,д 31",47.182663,56.116914,"Молодежная библиотека им. И. Тургенева входит в состав МБУК «Объединение библиотек города Чебоксары». Информационный, образовательный, досуговый центр, обслуживающий около 8 тыс. читателей. Была образована в 1947 году, является одной из старейших библиотек города. В 2014 году в связи с реорганизацией городских ЦБС была преобразована в библиотеку-филиал.Фонд включает около 35 тыс. экземпляров: книги, альбомы репродукций, CD и DVD-диски, около 50 наименований периодических изданий. При библиотеке действуют: клуб для младших школьников «Любознайка», Центр развития интеллекта Seve kids, клуб детского научно-технического творчества «Кулибин», изостудия «Арабески».",Чебоксары,2015-07-22T09:41:10Z,2023-02-21T13:18:03Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,,10:00:00,18:00:00
Библиотека им. Л. Н. Толстого г. Дзержинска,"обл Нижегородская,г Дзержинск,пр-кт Ленина,д 81",43.474947,56.239088,"История библиотеки им. Л. Н. Толстого начинается с 1975 г.: по приказу отдела культуры с 1 января 1975 г. на проспекте Ленина, в доме № 81 была открыта городская библиотека – филиал № 1. С конца 70-х гг. специализацией библиотеки стала медицина, приоритетной группой обслуживания – медики. До сих пор фонд специализированной медицинской литературы собран в отдельном зале. С 2003 г. библиотека развивается как справочно-информационный центр по популяризации здорового образа жизни среди горожан. Проводятся беседы и викторины, часы информации и встречи с врачами-специалистами. Пробуются новые, интересные формы работы.Фонд библиотеки на конец 2020 года – 31 680 печатных и изданий на других видах носителей. Ежегодно библиотека обслуживает свыше 3 000 читателей, посещений – свыше 25 000 в год, книговыдача – свыше 54 000 экземпляров в год.",Дзержинск,2021-06-16T10:13:11Z,2024-02-09T07:47:29Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,,,10:00:00,18:00:00
Центральная детская библиотека им. Ф. Ф. Павленкова,"край Пермский,р-н Красновишерский,г Красновишерск,ул Советская,д 19/1",57.0969256785889,60.4165024218022,"Центральная детская библиотека им. Ф. Ф. Павленкова была открыта в 1946 году. Ежегодно обслуживает около 4 000 читателей. Фонд библиотеки включает более 30 000 документов на разных носителях. С 2000 года библиотека успешно реализует программу развития читательской деятельности «Солнышкина школа», в мероприятиях которой ежемесячно участвует более 300 дошкольников и младших школьников. Библиотека принимает активное участие в краевом проекте «Сохраним семью – сбережем Россию». В 2018 году открыта «Библиотека возможностей», где предлагаются методические пособия и развивающие игрушки, особенно полезные для людей с ограниченными возможностями здоровья. В 2020 году была проведена большая работа по модернизации в рамках участия в национальном проекте «Культура». Новая концепция библиотеки предполагает уход от традиционного деления на абонемент и читальный зал. Обновлен внутренний дизайн, приобретено современное компьютерное и проекционное оборудование. Библиотека оснащена RFID-технологиями, станцией самостоятельного обслуживания читателей и противокражными воротами.",Красновишерский район,2015-09-25T13:59:06Z,2023-05-11T07:27:07Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,,,10:00:00,18:00:00
Красноярская городская библиотека им. В. Маяковского,"край Красноярский,г Красноярск,ул Глинки,д 24",93.0488669707109,56.0223410956853,"Библиотека им. В. Маяковского открылась в 1961 г. в Ленинском районе. Универсальный книжный фонд насчитывает более 26 000 единиц. Библиотека организует культурно-досуговую деятельность для жителей микрорайона Верхняя Базаиха, ул. Глинки. Современная библиотека – это место для вдохновения и общения, пространство знаний, хорошие книги, и творческое самовыражение. Это комфортное пространство, меняющееся под потребности личности.Структура:• зал информации и краеведения;• зал детской литературы;• зал современной литературы;• зал переговоров. Коворкинг;• зал классической литературы. Собрания сочинений;• зал деловой литературы.Ресурсы:• электронные каталоги ЦБС им. Горького, ГУНБ Красноярского края;• ЭБС «Национальная электронная библиотека»;• электронная библиотека «ЛитРес»;• межбиблиотечный абонемент (доставка документов из других библиотек);Возможность пользоваться компьютерами с выходом в Интернет бесплатно 2 часа в день (для детей 40 минут в день).Социальная и культурно-языковая адаптация детей-мигрантов, формирование навыков межнациональных отношений среди детей разных национальностей стало благоприятной почвой для создания детско-юношеского клуба «Цветик-семицветик».Популярная литература на любой вкус, камерные пространства для индивидуальной работы и дружеских встреч.",Красноярск,2022-04-11T04:49:40Z,2023-02-27T14:24:58Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00,,
Центральная детская библиотека № 46 им. И. З. Сурикова – филиал № 3,"г Москва,г Москва,ул Коптевская,д 26",37.523097,55.835341,"Библиотека начала свою работу в мае 1938 года. В настоящее время входит в состав Центральной детской библиотеки № 46 им. И. З. Сурикова как библиотека, обслуживающая взрослое население. Универсальный фонд библиотеки насчитывает 44 860 единиц хранения. Библиотека тесно сотрудничает с Московской городской организацией Всероссийского общества слепых в «Коптево», Территориальным центром социального обеспечения района. Для подопечных этих организаций проводится большое количество культурных и просветительских мероприятий. В библиотеке несколько лет работает клуб «Ретро».Библиотека принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T02:53:06Z,2023-02-21T08:29:33Z,,,11:00:00,19:30:00,11:00:00,19:30:00,11:00:00,19:30:00,11:00:00,19:30:00,11:00:00,19:30:00,,
Центральная библиотека им. К. Г. Паустовского п. Базарный Сызган,"обл Ульяновская,р-н Базарносызганский,рп Базарный Сызган,пл Советская,д 5",46.764228,53.750706,"Свою историю Центральная библиотека начала в 1901 году. По архивным данным, первое упоминание датируется 18 марта 1901 года. Одной из памятных страниц в жизни Базарносызганской библиотеки стал ее переезд в 1984 году в новое здание. Помещение является цокольным в жилом доме, библиотека имеет абонемент, читальный зал на 20 посадочных мест, отдел обработки и комплектования литературы. Событием 2004 года для Центральной библиотеки стало присвоение имени К. Г. Паустовского. На протяжении нескольких лет в Центральной библиотеке действует «Литературная гостиная». В работе большое место занимают вопросы воспитания, нравственности, краеведения, экологии, семейного воспитания, работа с классикой. Проводятся беседы, вечера, игры, викторины, пропагандируются библиотечно-библиографические знания, проводятся обзоры. В последнее время используются новые формы работы. Библиотека сегодня: фонд – более 22 000 единиц; пользователи – 1 500; посещения стационарные – 12 000,, внестационарные – 1 000, удаленные обращения – 500; методический центр для 11 муниципальных библиотек района.",Базарносызганский район,2022-03-29T11:42:18Z,2023-11-08T07:29:02Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,,09:00:00,13:00:00
Библиотека им. Д. С. Лихачёва г. Кирово-Чепецка,"обл Кировская,г Кирово-Чепецк,ул Ленина,д 50",50.032038,58.554581,"10 апреля 1954 года городская библиотека в поселке Кирово-Чепецком впервые открыла двери для каждого, предлагая книжный фонд в количестве 4 000 экземпляров документов. С 1964 года была центральной городской библиотекой, а в 1974 году на ее базе была создана первая в области городская ЦБС. 22 ноября 2001 года центральной городской библиотеке было присвоено имя академика Дмитрия Сергеевича Лихачёва.Библиотечный фонд составляет более 86 тыс. ед., обслуживаются ежегодно 10 500 читателей.Сегодня библиотека им. Д. С. Лихачёва – крупный информационный, образовательный, культурный и досуговый центр Кирово-Чепецка. С 2018 года в состав библиотеки им. Д. С. Лихачева вошёл Центр детского чтения.",Кирово-Чепецк,2018-10-17T06:33:48Z,2023-02-22T11:44:27Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,10:00:00,17:00:00
Городская библиотека-филиал № 7 им. Ф. В. Гладкова,"край Краснодарский,г Новороссийск,пр-кт Ленина,д 45",37.7852037549019,44.6908901948999,"1 марта 1975 года распахнула свои двери городская библиотека-филиал № 7, которой было присвоено имя знаменитого автора романа «Цемент» Федора Гладкова. Фонд библиотеки универсален и составляет около 17 000 экземпляров. Возраст читателей – от дошкольников до самых пожилых жителей микрорайона. Библиотека – это не только информационный, но и культурно-досуговый центр. Вот уже более двадцати лет здесь функционирует женский клуб «Россиянка». Систематически расширяется ассортимент компьютерных услуг библиотек. Кроме того, для читателей пожилого возраста действует «Школа компьютерной грамотности». С подростками проводятся интересные познавательные мероприятия, при проведении которых применяются инновационные формы: заочные путешествия, электронные презентации, видеопубликации. Совместно с депутатом округа № 13, специалистами территориального управления по взаимодействию с администрацией города, населением, председателями ТОСов № 92, 93, 94 – проводятся различные мероприятия с учащимися школ № 3, 10, ЦДТ «Золотой ключик», ДХШ им. Эрьзя и детьми, проживающими в районе.",Новороссийск,2017-04-19T10:29:29Z,2023-02-28T12:42:05Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00
Библиотека № 5 им. Николая Рубцова г. Санкт-Петербурга,"г Санкт-Петербург,г Санкт-Петербург,ул Шотмана,д 7/1",30.480071,59.900434,"Библиотека № 5 была основана в 1934 году как филиал библиотеки им. Н. К. Крупской. С 1936 по 1941 год – библиотека Щемиловского жилмассива. В годы блокады Ленинграда обслуживала читателей до января 1943 года, затем была законсервирована и открылась в 1945 году. В 1959 году переименована в Невскую библиотеку № 4. В 1975 году в результате централизации сети государственных массовых библиотек для взрослых в Невском районе в состав Централизованной библиотечной системы Невского района в качестве филиала № 5. В 1978 году переехала на правый берег Невы. В 1998 году библиотеке присвоено имя поэта Николая Рубцова. Сегодня это учреждение с мемориальным компонентом. В библиотеке развернут литературный музей «Николай Рубцов: стихи и судьба», посвященный жизни и творчеству поэта и содержащий около 4 000 единиц хранения. На 1 января 2023 года фонд включает 101 304 экземпляра книг. В библиотеке проходят самые разнообразные мероприятия для взрослых и детей (концерты, лекции, мастер-классы и др.), экспонируются выставки. На постоянной основе функционирует игротека Stay &amp; Play.",Санкт-Петербург,2015-08-10T06:39:28Z,2023-09-01T11:08:04Z,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,11:00:00,19:00:00,11:00:00,19:00:00
Центральная детская библиотека им. А. П. Чехова г. Лесосибирска,"край Красноярский,г Лесосибирск,ул Белинского,д 11",92.529151,58.193459,"Книжный фонд ЦДБ составляет более 30 тысяч экземпляров широкой тематической направленности: произведения русских и зарубежных авторов, новые имена в детской литературе, развивающие книжки и книжки-игрушки, детские и подростковые журналы.ЦДБ работает по многим направлениям, среди которых можно выделить: патриотическое, экологическое, художественно-эстетическое. Большое внимание уделяется работе с детьми, находящимися в трудной жизненной ситуации. На базе ЦДБ работает пункт выдачи литературы для людей с ослабленным зрением. Организован клуб «Ох уж эти детки!» для молодых родителей, кружок любителей интеллектуального досуга «Шашки-класс!», факультет именинников «День рождения в библиотеке». Более 4 500 человек от 0 и старше являются читателями библиотеки.В 2020 году библиотека стала победителем конкурса на предоставление из краевого бюджета субсидии на модернизацию библиотек, получила свое новое имя – Центральная детская библиотека им. А. П. Чехова.",Лесосибирск,2016-06-28T08:27:55Z,2023-05-06T04:41:25Z,,,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,10:00:00,18:00:00,10:00:00,18:00:00
Хоринская центральная межпоселенческая библиотека им. Д. З. Жалсараева,"Респ Бурятия,р-н Хоринский,с Хоринск,ул Ленина,д 26",109.764624,52.159929,"Хоринская центральная межпоселенческая библиотека имени Д. З. Жалсараева имеет богатую столетнюю историю. Ее основное кредо – «идти в ногу со временем, быть инициатором и пропагандистом культурных инноваций!». Пользователями и посетителями библиотеки являются люди различных профессий и уровня образования. Она обслуживает рабочих, сельскую интеллигенцию, муниципальных служащих, пенсионеров, студентов высших и средних учебных заведений, учащихся школ, безработных. На 1 января 2020 г. фонд библиотеки имеет 24 496 экземпляров документов. Ежегодно она проводит более 416 мероприятий, которые посещают 18 878 пользователей. Миссия библиотеки – развитие как центра сохранения и развития традиций чтения, популяризации творчества местных поэтов, интеллектуального досуга, креативного пространства для всестороннего творческого развития личности, площадки для реализации творческих амбиций пользователей.",Хоринский район,2021-03-15T02:31:45Z,2023-03-20T12:26:54Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,10:00:00,17:00:00
Библиотека им. Н. Некрасова г. Кургана,"обл Курганская,г Курган,ул Василия Блюхера,д 24",65.369442,55.445007,"Библиотека им. Н. Некрасова – одна из старейших библиотек Кургана, открыта 5 ноября 1955 года. Первоначально она располагалась по улице Куйбышева, 157 и называлась «Третья городская библиотека». Первой заведующей была Тамара Ивановна Белова. 17 декабря 1956 года по инициативе горисполкома библиотека переведена на улицу Блюхера, 24. В этот же период библиотеке присвоено имя поэта Николая Алексеевича Некрасова. На сегодняшний день количество читателей библиотеки – около 3 500 человек, книжный фонд – 21 876 экземпляров. Количество посадочных мест в зале массовых мероприятий – 20. В библиотеке трудятся 4 специалиста. Сотрудники гордятся историей библиотеки и семейными читательскими династиями, многие из которых насчитывают несколько поколений. Для читателей работают взрослый и детский абонементы, где можно выбрать для чтения деловую и учебную литературу, а также книжные новинки на любой вкус и возраст. Дамы элегантного возраста приходят сюда для общения в «Женском клубе». Каждое воскресенье маленькие читатели могут проявить свои творческие способности и научиться мастерить на занятиях творческой студии «Куклики». В 2021 году для детей микрорайона организован краеведческий клуб «Искатели». Участники изучают культуру и историю родного края в форме творческих заданий и с использованием кейс-технологий. Несколько лет библиотека работает по программе «Общение вокруг чтения», в рамках которой проводятся круглые столы, диспуты, беседы для детей, подростков и взрослого населения микрорайона.",Курган,2023-04-11T09:42:54Z,2023-04-11T10:34:38Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,11:00:00,18:00:00,11:00:00,18:00:00
Библиотека им. М. А. Шолохова г. Шахты,"обл Ростовская,г Шахты,пер Татаркина,д 8",40.2869135141373,47.7248758688484,"Библиотека им. М. Шолохова – одна из старейших библиотек города. Открыта в 1960 году и выполняла функции районной библиотеки поселка им. Артем, находилась в небольшом помещении на ул. Искра, 13б, в 1963 году при проведении централизации библиотек города стала первым филиалом Шахтинской централизованной библиотечной системы. В 2006 году ей присвоено имя донского писателя М. А. Шолохова. В этом же году в целях популяризации краеведческих знаний и патриотического самосознания читателей в ней организован мини-музей донского казачества. В 2007 году библиотеке присвоен статус библиотечно-информационного центра. Обслуживание читателей ведется с использованием электронных технологий и сети Интернет. Библиотека комплектуется дисками, работает с электронными базами данных.",Шахты,2016-04-12T06:58:40Z,2023-03-04T05:34:36Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,18:00:00
Грайворонская центральная районная библиотека им. А. С. Пушкина,"обл Белгородская,р-н Грайворонский,г Грайворон,ул Советская,д 7",35.667465,50.484338,"1899 год. В Грайвороне открыта публичная библиотека. Инициаторы – народные учителя В. М. Покроев и Я. М. Булипопов – краевед, представители интеллигенции города; пожертвования внесли богатые люди и население. Городская общественность решила назвать библиотеку именем великого поэта Александра Пушкина, в честь его 100-летнего юбилея. 1941 год. Грайворон оккупирован немецко-фашистскими захватчиками. Фонды библиотеки горожане частично разобрали по домам. 1945 год. Активное восстановление библиотеки им. А. С. Пушкина. В 1999 году районная библиотека отметила 200-летие со дня рождения А. С. Пушкина и 100-летие со дня образования.Читателями библиотеки являются более 4 000 населения г. Грайворона. В год ее посещает около 35 000 человек. Библиотека оазывает услуги максимально широкой аудитории, стремится соответствовать ожиданиям горожан, является центром общественной и культурной жизни Грайворона.",Грайворонский район,2018-06-22T09:49:28Z,2023-02-21T09:36:21Z,,,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00
Библиотека им. М. Горького,"обл Ростовская,г Шахты,пр-кт Чернокозова,д 150",40.193599,47.707,"Общедоступная (публичная) библиотека им. М. Горького входит в состав Централизованной библиотечной системы г. Шахты и была открыта в 1950 г. Первоначально она располагалась в барачном помещении по ул. Садовой. В 1982 году в связи с перестройкой микрорайона библиотека была переведена в новое помещение и разместилась в пятиэтажном жилом доме. Библиотека обслуживает уже несколько поколений жителей микрорайона. Для читателей активно работает Клуб веселых и начитанных, налажено сотрудничество с близлежащими дошкольными учреждениями, лицеем и учреждениями начального и среднего профтехобразования. На базе библиотеки открыт Библиотечно-информационный центр, к услугам посетителей – копировальная техника, компьютер, интернет.",Шахты,2019-02-04T09:14:40Z,2023-03-01T14:27:17Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,,,09:00:00,18:00:00
Центральная городская библиотека им. Ф. М. Достоевского,"обл Новгородская,р-н Старорусский,г Старая Русса,ул Крестецкая,д 19",31.362495,57.989241,"1 марта (14 марта по новому стилю) 1907 года на углу улиц Ильинской и Крестецкой (ныне Минеральная и Крестецкая), в доме 16/34 была открыта Старорусская общественная библиотека, по инициативе жителей города Старая Русса. С 2011 года она именуется Центральная городская библиотека им. Ф. М. Достоевского. На 1 января 2019 года книжный фонд библиотеки составил 105 683 экземпляра. В 2018 году посетило библиотеку 60 992 читателя, в 2019 году – 88 143 читателя, а на 1 октября 2020 года – 34 096 читателей. В библиотеке создаются новые формы информационных услуг и обслуживания, основанные на широком применении информационно-коммуникационных технологий и нацеленные на повышение комфорта пользователей и улучшение качества их жизни.В 2020 году центральная городская библиотека им. Ф. М. Достоевского выиграла национальный проект России на создание виртуального концертного зала. 1 октября 2020 года в читальном зале прошло его торжественное открытие.",Старорусский район,2016-08-30T06:30:14Z,2023-03-17T12:00:02Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,11:00:00,18:00:00
Детская библиотека им. А. П. Гайдара,"край Краснодарский,г Армавир,ул Софьи Перовской,д 17",41.130425,44.99014,"Библиотека основана в 1961 году. Фонд насчитывает более 26 тыс. экземпляров, читателями библиотеки являются около 3 000 пользователей. Продвижение книги, историко-патриотическое воспитание, пропаганда культурного наследия края – одни из основных направлений в деятельности библиотеки. В библиотеке действуют клубы: детский познавательно-развивающий клуб «Почемучка», где с пользой проводят досуг юные эрудиты, и летний детский досугово-творческий клуб «Мастерилка», где можно не только развить свои творческие способности, но и узнать много нового и интересного. Занятия проводятся в летнее время еженедельно и пользуются большой популярностью у юных читателей. Библиотека активно сотрудничает с детскими садами и школами города, с Центром научно-технического творчества. На базе учреждения проводятся еженедельные мероприятия совместно с Армавирской городской общественной организацией детей инвалидов и детей сирот «Журавлик».",Армавир,2022-01-20T13:05:01Z,2023-02-28T11:05:15Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,10:00:00,18:00:00,,,09:00:00,17:00:00,09:00:00,17:00:00
Центральная библиотека семейного чтения им. Н. Войновской,"обл Иркутская,г Зима,ул Октябрьская,д 87",102.041349,53.922973,"Самым большим достижением библиотеки нового времени является развитие информатизации и компьютеризации с внедрением самых передовых технологий. Сегодня библиотека выполняет функции информационного, социально-культурного учреждения; это центр общественной жизни.В 2006 году Центральная городская библиотека заняла III место в областном конкурсе «Образцовое учреждение культуры Иркутской области 2005 года» среди библиотек области.В 2007 году открыт информационный центр, который хорошо зарекомендовал себя среди всех категорий пользователей. С 2013 года систему возглавила молодой специалист Наталья Анатольевна Козий. В настоящее время в Центральной библиотеке семейного чтения им. Н. Войновской работают творческие, креативные, настоящие профессионалы своего дела – библиотекари. Библиотека сегодняшнего дня – это справочно-информационный, культурно-просветительский и досуговый центр. Ее книжный фонд включает 113 956 документов. В 2016 году библиотека отметила свой 90-летний юбилей.С октября 2016 года работают курсы компьютерной грамотности для взрослых «Компьютерная академия».В 2018 году, к 275-летнему юбилею города открыт «Библиотечный дворик», который с большим удовольствием посещают жители и гости города.В 2021 году начали работать курсы компьютерной грамотности для детей и подростков Codegood.",Зима,2022-02-28T09:40:53Z,2022-06-23T13:38:05Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,17:00:00,,
Городская библиотека – филиал № 1 им. М. Бурангулова,"Респ Башкортостан,р-н Мелеузовский,г Мелеуз,ул Первомайская,д 10А",55.9333049218742,52.966941402136,"Библиотека-филиал № 1 является специализированной библиотекой в структуре Мелеузовской ЦБС. Она была организована в 1953 году. На сегодняшний день фонд насчитывает 31 670 единиц печатных изданий, из них краеведческой литературы – 6 773. В 1998 году в библиотеке открыт сектор по работе с башкирской литературой, деятельность которого направлена на помощь возрождению и развитию башкирской литературы и культуры. В том же году библиотеке было присвоено имя народного сэсэна Башкортостана Мухаметши Бурангулова, в память о самых плодотворных годах творчества (1924–1935) на Мелеузовской земле, где он написал свои известные произведения «Ялан Яркэй», «Шауэрэкэй», «Кара юрга», «Башкирская свадьба» и другие. Пользователями библиотеки являются люди разного возраста, образования и социального положения. Библиотека стала местом встреч единомышленников. Для любителей поэтического творчества в 2005 году был открыт любительский клуб поэзии «Родники вдохновения».",Мелеузовский район,2020-09-08T08:52:26Z,2023-03-15T12:19:37Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,
Библиотека-филиал № 13 им. Н. М. Овчинникова,"обл Самарская,г Сызрань,пр-кт Королева,д 10",48.4061801433563,53.1262904314895,"Библиотека-филиал № 13 была открыта в 1972 году в здании по адресу проспект Королева, дом 13. В марте 1996 года филиал переехал в новое помещение – по адресу проспект Королева, дом 10. Весной 2015 года библиотеке-филиалу № 13 присвоили имя Николая Михайловича Овчинникова – писателя-фронтовика, жителя Сызрани. На сегодняшний день фонд библиотеки составляет более 18 тыс. экземпляров. Ежегодно библиотека обслуживает около 2 тыс. читателей. Основным направлением работы библиотеки является библиотечное и библиографическое обслуживание всех категорий пользователей.Также библиотека ведет активную краеведческую работу по увековечиванию памяти Н. М. Овчинникова.",Сызрань,2017-04-06T12:35:20Z,2023-03-01T12:49:09Z,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,,,10:00:00,17:00:00,10:00:00,17:00:00
Красноярская городская библиотека им. Н. Чернышевского,"край Красноярский,г Красноярск,ул 8 Марта,д 18",92.8192613394248,56.0266249059392,"Городская библиотека им. Н. Чернышевского основана в 1934 году и является одной из старейших библиотек в Красноярске. Универсальный фонд насчитывает более 18 000 экземпляров: книги, газеты, журналы, CD-диски, развивающие игры. Библиотека обслуживает читателей Железнодорожного района, проводит культурно-просветительские мероприятия. Структура библиотеки:абонемент: современная, классическая, краеведческая литература;читальный зал;зал отраслевой литературы. Электронные ресурсы:электронные каталоги: Централизованная библиотечная система им. Горького, Государственная универсальная научная библиотека Красноярского края; Национальная электронная библиотека (НЭБ);электронная библиотека «ЛитРес».Услуги:любительские объединения по интересам: шахматный клуб «Гамбит», игротека;бесплатный доступ к сети Wi-Fi и ПК.Дополнительные услуги:ксерокопирование;сканирование;распечатка на черно-белом принтере.",Красноярск,2022-09-27T02:39:13Z,2023-05-30T05:25:42Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00,,
Городская библиотека им. А. Н. Ткалуна,"АО Ханты-Мансийский Автономный округ - Югра,г Белоярский,кв-л Молодежный,д 10",66.678548,63.715294,"В 1987 году открыта библиотека-филиал № 1. Сначала она размещалась в трехкомнатной квартире жилого дома. Первый руководитель – Адодина Ирина Генриховна.С первых дней существования библиотеки юношество, молодые люди стали приоритетной группой обслуживания. На протяжении ряда лет (1993–1995) при библиотеке функционировала «Школа выживания для подростков», целью работы которой выступало содействие успешной социализации юношества, организации полезного досуга. В 2002 году библиотека официально получила статус юношеской.В 2015 году состоялось присвоение юношеской библиотеке имени Анатолия Николаевича Ткалуна – сотрудника милиции, погибшего при исполнении служебного долга в Чеченской Республике в 2000 году. Библиотечный фонд на 1 января 2021 года – 23 661 единица. Количество читателей – 1 390 человек. Количество посещений – 7 621 человек.",Белоярский район,2018-04-17T05:00:12Z,2023-03-03T12:39:58Z,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,,
