name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to,dedication
Библиотека № 92 – Культурный центр К. И. Чуковского (филиал),"г Москва,г Москва,ул Владимирская 1-я,д 15",37.776673,55.758245,"Накануне Великой Отечественной войны в поселке Владимирском открыла для читателей свои двери Государственная массовая библиотека № 15. В 1965 году она получила помещение по адресу: ул. 1-я Владимирская, 15, корп. 3, а также наименование «Библиотека № 123». После реорганизации в 2015 году вошла в состав Библиотеки № 92 – Культурного центра К. И. Чуковского.Возрастной ценз литературы – 14+. Объем фонда – 82 587 экз. книг.Отделы библиотеки:Читальный зал на 70 мест. Обслуживает читателей от 14 лет, является местом проведения литературно-музыкальных вечеров, семинаров, конференций, круглых столов, содержит большой объем справочной литературы по различным отраслям знаний, многотомных изданий, аудиокниг.Абонемент. Обслуживает читателей от 14 лет, обеспечивает выдачу общественно-политической, естественно-научной, художественной литературы, а также печатных изданий по искусствоведению, технике, медицине, спорту, литературоведению и языкознанию.Обеспечен свободный доступ к сети Интернет (бесплатный Wi-Fi), электронным каталогам ЦБС, картотекам статей.",Москва,2016-04-07T06:28:41Z,2023-02-28T13:56:26Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 246 г. Москвы,"г Москва,г Москва,ул Маршала Конева,д 16",37.484622,55.795459,"Библиотека № 246 была основана в 1949 году.Она реализует различные просветительские, информационные, социальные программы и проекты, а также проводит культурные акции (встречи, концерты, вечера, лекции, конкурсы и т. д.). На протяжении многих лет в библиотеке успешно работают различные клубы по интересам для всех желающих: «Агора», «Иллюзион», «Моя Москва», «Собеседник», «Мастерская компьютерного гения», проводятся курсы по цифровым технологиям в рамках проекта мэра Москвы «Московское долголетие» и пешеходные прогулки-экскурсии по району Щукино (#ПрочтиРайон). Одним из важнейших направлений деятельности библиотеки является обеспечение пользователей всеми видами информации для поддержания образования и самообразования, а также пропаганда и популяризация гуманитарных знаний посредством продвижения книги и чтения по различным областям знаний.",Москва,2015-07-23T23:18:44Z,2023-02-20T06:37:59Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 102 г. Москвы,"г Москва,г Москва,ул Плеханова,д 26",37.767214,55.740466,"Детская библиотека № 102 была организована в 1962 году. Фонд библиотеки – 36 678 экземпляров. Обслуживает свыше 4 300 читателей. Посещаемость – свыше 28 000 человек.Структура библиотеки: абонементы для дошкольников и учащихся начальной, средней и старшей школы; читальный и компьютерный залы.Библиотека сотрудничает с общеобразовательными учреждениями, общественными организациями. В 2006 году получила статус интеллект-центра. Приоритетным направлением в развитии библиотеки является внедрение инновационных мультимедийных технологий, компьютеризация библиотечных процессов.В просветительско-информационной и воспитательной работе доминируют такие направления, как патриотическое, художественно-эстетическое, а также противодействие жестокому обращению с детьми, профилактика и предупреждение химических зависимостей. Выражение эти направления получают в демонстрационных, книжных выставках-просмотрах, печатных информационных бюллетенях.Мероприятия представлены уроками гражданственности, лекционно-конкурсными программами, тематическими медиаинформинами, научно-познавательными часами; литературными, подвижными играми.",Москва,2015-07-22T20:44:15Z,2023-02-21T07:29:47Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Центральная библиотека № 70 им. М. А. Шолохова,"г Москва,г Москва,ул Черкизовская Б.,д 18/1",37.730401,55.797918,"Библиотека № 70 им. М. А. Шолохова – центральная библиотека Государственного бюджетного учреждения культуры города Москвы «Централизованная библиотечная система Восточного административного округа».Центральная библиотека № 70 им. М. А. Шолохова – учреждение нового типа, в котором традиционные библиотечные формы работы легко сочетаются с широким представлением электронных информационных услуг, досуговой и культурно-массовой деятельностью.Читатели библиотеки имеют уникальную возможность прямо из дома работать с ресурсами электронно-библиотечной системы «ЛитРес Библиотека». Достаточно зарегистрироваться в личном кабинете.Библиотека входит в программу «Безбарьерная среда» и доступна для слабовидящих и маломобильных граждан.Направления работы библиотеки:культурно-массовые / просветительские / образовательные мероприятия;интеллектуальные клубы;досуговые мероприятия / студии для детей и молодежи;творческое пространство для реализации арт-проектов;выставочная деятельность / формирование ретро-фонда;консультативная деятельность.В библиотеке действует свободная зона Wi-Fi.Для всех посетителей библиотеки доступны услуги по цветной и черно-белой печати, сканирования, ксерокопирования, ламинирования и др.Залы и службы:отдел обслуживания. Возрастной ценз литературы: 0+;компьютерный класс;центр деловой и социально-правовой информации. Возрастной ценз литературы: 16+.",Москва,2015-07-22T16:18:06Z,2023-02-28T09:42:03Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. М. А. Шолохова
Библиотека № 1 им. А. С. Грибоедова. Отдел чтения для детей и юношества,"г Москва,г Москва,ул Сущёвский Вал,д 66",37.627813,55.792124,"Детская библиотека была организована как детское отделение при Московской городской публичной библиотеке имени А. С. Грибоедова еще в 1911 году. Это одна из старейших детских читален Москвы. В детской читальне впервые в России проводились вечера художественного чтения, работал специальный кружок бесед «Ласточка» для трудных подростков, где дети занимались рисованием и приобщались к библиотечному делу. Библиотека работала даже в военные годы. И в XXI веке юные читатели могут получить здесь интересные книги, послушать сказки. Сегодня это место встреч и открытая площадка для творчества.В фонде библиотеки есть книги не только для детей, но и для родителей. Здесь работают различные клубы по интересам, проводятся творческие мастер-классы, публичные чтения, организуются детские спектакли. Также можно изучать иностранные языки, научиться рисовать. Библиотека растит маленьких читателей, прививая им безграничную любовь к чтению. Фонд – 27 088 единиц хранения.",Москва,2015-07-26T21:15:15Z,2023-02-20T08:56:33Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,им. А. С. Грибоедова
Библиотека № 76 имени М. Ю. Лермонтова,"г Москва,г Москва,ул Барболина,д 6",37.687587,55.786328,"Библиотека № 76 им. М. Ю. Лермонтова в Сокольниках – открытое пространство книг и информации для москвичей и гостей города. Это интеллектуальный, творческий и культурный центр, в котором собираются люди разного возраста, профессий, национальностей и взглядов, объединенных одной целью познания литературы и искусства, стремлением выразить себя в творчестве, желанием найти друзей и единомышленников.Изначально библиотека-читальня была открыта в 1919 году в доме у Красных ворот, где родился великий русский поэт. В 80-е годы библиотека переехала в Сокольники (ул. Барболина, 6), где размещается в настоящее время.Общий фонд библиотеки им. М. Ю. Лермонтова насчитывает более 250 тысяч экземпляров печатных изданий, сюда записано более 14 тысяч читателей, в год проводится до 150 мероприятий различного формата и тематики.Библиотека оборудована специальной техникой для людей с ослабленным зрением (увеличитель TOPAZ и читающая машина SARA).В библиотеке имеются компьютерный зал и зоны Wi-Fi.«Лермонтовка» – так с любовью называют библиотеку те, кто приходит на встречи с писателями, театральные спектакли, поэтические вечера, вечера авторский песни, «Лермонтовские субботы», выставочные вернисажи, мастер-классы, занятия студий и клубов. Несмотря на свой солидный возраст, библиотека полна творческих идей и планов.Абонемент делится на отделы:– художественной литературы и литературоведения,– литературы на иностранных языках,– технической литературы + компьютерный зал,– отраслевой литературы.Весь фонд находится в открытом доступе.Кружки и клубы в библиотеке (клубно-досуговые формирования):– «Флора» – студия флористического коллажа. Флористика привлекает творческих людей возможностью выразить себя, украсить интерьер квартиры своими работами, сделать неповторимый подарок своими руками. Два раза в месяц с сентября по май, с 18 до 60 лет, бесплатно.– «Литературно-музыкальный салон в Сокольниках». Объединяет любителей литературы, музыки и театра. В концертных программах принимают участие профессиональные творческие коллективы и студенты музыкальных вузов столицы. Один раз в месяц с сентября по май, с 50 до 80 лет, бесплатно.– Молодежный театр им. М. Ю. Лермонтова. Это творческий союз молодых профессиональных актеров, постоянно совершенствующих свое мастерство. Театр – участник акций «Библионочь», «Ночь искусств», День города Москвы. Восемь раз в месяц с сентября по май, с 25 до 40 лет, бесплатно.– Межрегиональное общественное объединение «Лермонтовское общество». Занимается изучением и популяризацией творчества М. Ю. Лермонтова, сохранением литературного наследия и мест пребывания поэта, научно-практической деятельностью по организации и проведению Московских Лермонтовских чтений и изданию «Московского Лермонтовского сборника», культурными связями с музеями и библиотеками России, организует встречи с писателями и деятелями культуры, проявляющими интерес к творчеству М. Ю. Лермонтова, поддерживает тесные связи с потомками древнего рода Лермонтовых, проводит ежегодные экскурсии по Лермонтовским местам. Каждая третья суббота месяца – «Лермонтовская суббота». Для членов общества существуют членские взносы. Один раз в месяц с сентября по май, с 18 до 85 лет, бесплатно.",Москва,2015-07-22T21:21:06Z,2023-02-21T13:59:26Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. М. Ю. Лермонтова
Библиотека № 16 г. Москвы,"г Москва,г Москва,пер Новоспасский,д 5",37.654459476471,55.7336848062252,"Библиотека создана по инициативе Управления культуры ЦАО города Москвы и при поддержке префектуры ЦАО в 2008 году. Свое нынешнее наименование библиотека получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» в связи с начавшимся процессом оптимизации сети библиотек, подведомственных Департаменту культуры города Москвы.Партнерами библиотеки являются Фонд первого президента России Б. Ельцина, Фонд М. Горбачева, учреждения культуры, органы социальной защиты, образовательные учреждения.Фонд библиотеки – около 17 849 единиц хранения.",Москва,2015-07-26T22:16:01Z,2023-02-21T06:28:47Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,NA
Библиотека № 267 имени Н. К. Крупской (пункт книговыдачи на ул. Бахрушина),"г Москва,г Москва,ул Бахрушина,д 4",37.634003,55.736442,"Свою историю Библиотека имени Н.К. Крупской начала с 1919 года. За столетний период своего существования библиотека неоднократно меняла места своего расположения, номера, статус. Библиотека носит имя женщины, оставившей след в истории развития библиотечного дела и школьного образования – Надежды Константиновны Крупской. Основные направления деятельности – продвижение чтения у детей и подростков, воспитание патриотизма, помощь в саморазвитии и самообразовании, выявление творческих способностей, путем проведения мастер-классов, мероприятий творческой направленности и проектной деятельности, с привлечением читателей и пользователей библиотеки. В настоящее время на улице Бахрушина находится пункт выдачи для читателей района. Основное здание библиотеки по улице Большая Спасская, 31 находится на ремонте. Фонд библиотеки, как и ее основная деятельность, находится в стадии формирования.",Москва,2015-07-26T22:04:12Z,2023-02-27T09:51:36Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,39600,75600,36000,72000,им. Н. К. Крупской
Библиотека № 90 имени А. С. Неверова,"г Москва,г Москва,ул Молдагуловой,д 3Б",37.821652,55.723475,"Библиотека № 90 им. А. С. Неверова (бывш. № 126) основана в 1948 году. В 2006 году библиотека стала информационным интеллект-центром для населения района Вешняки. В 2015 году библиотека № 126 была объединена с детской библиотекой № 70 и переименована в библиотеку № 90 имени А. С. Неверова.Объем книжного фонда – 109 447 экз., возрастной ценз литературы: 12+.В библиотеке есть Wi-Fi, для слабовидящих имеется читающая машина «САРА».Библиотека доступна для инвалидов-опорников, первый этаж – для инвалидов-колясочников.Отделы библиотеки: абонемент, читальный зал (есть читающая машина для слабовидящих «САРА», 2 компьютера с правовыми базами «Консультант плюс» и «Гарант»), компьютерный зал для 8 пользователей, где проводятся бесплатные занятия компьютерной грамотности для льготных категорий населения.Клубы:Литературный клуб «Вешняки» объединяет свыше 30 самодеятельных прозаиков и поэтов, выпущено 6 альманахов «Перовские страницы», собирается каждую среду в 17:00.Клуб любителей классической музыки проводит концерты по воскресеньям в 15:00.Клуб общения «Чтение и досуг» собирается по вторникам с 16:00 до 19:00. Кинолекторий «Старое забытое кино» приглашает в 16:00 (второй и четвертый четверг). Клуб «Философский четверг» – в 17:30 (третий четверг).",Москва,2015-07-22T20:53:17Z,2023-02-21T07:44:02Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. А. С. Неверова
Детская библиотека № 71 г. Москва,"г Москва,г Москва,ул Байкальская,д 46",37.819343,55.81696,"Детская библиотека была открыта в 1969 году в районе Гольяново г. Москвы. Возрастной ценз литературы: от 0+.В настоящее время объем книжного фонда составляет 50 824 экземпляра.В библиотеке работают высококвалифицированные специалисты. Библиотекой пользуются около 3 000 юных читателей. Посетителям представлен справочно-библиографический аппарат, который помогает отвечать на самые сложные запросы. Для удобства читателей с нарушением опорно-двигательного аппарата входная группа библиотеки оборудована пандусом и поручнями. К услугам читателей с частичным нарушением зрения имеются специальные увеличительные аппараты. Библиотека активно работает со школами и дошкольными учреждениями, имеет двухсторонние договора и целенаправленную программу «Библиотека. Образование. Школа». Библиотека постоянно проводит тематические конкурсы школьников. Ребята завоевывают призовые места не только в районе, но и округе, городе Москве. Библиотека собирает документы по истории района, его современного развития, создает тематические стенды и знакомит с этими материалами детей, подростков и их родителей.В библиотеке реализуются социально значимые программы по актуальным темам современности: патриотическое воспитание детей и толерантность. Комплекс мероприятий программы «Дети. Толерантность. Мир и согласие» предусматривает воспитание детей в духе толерантности на основе их взаимно обогащающего творческого развития, создания условий для равновозможного, позитивного взаимодействия детей разных возрастов, независимо от их национальных особенностей, различий в вероисповедании, уровня физического развития. Программа «Библиотека и патриотическое воспитание детей» направлена на военно-патриотическое воспитание и формирование активной гражданской позиции подрастающего поколения.Структурные подразделения библиотеки: абонемент для дошкольников и учащихся 1–4 классов, абонемент для учащихся 5–9 классов, читальный зал для дошкольников и учащихся 1–4 классов, читальный зал для учащихся 5–9 классов.В библиотеке имеется актовый зал на 70 посадочных мест.Библиотека доступна для слабовидящих и людей с нарушением опорно-двигательного аппарата.В библиотеке работают:клуб сказки «Теремок». Работа клуба направлена на воспитание любви, уважения ко всем людям, народам и их культурам. На занятиях изучаются лучшие образцы народных и авторских сказок разных стран планеты с использованием книжного фонда библиотеки. Изучается география сказок путем проведения виртуальных путешествий в новую страну, мир природы и человека, знакомство с обычаями народов. Члены клуба делают постановки инсценировок по значимым сюжетам народных и авторских сказок. Участники клуба изображают сказочных героев и сюжеты сказок с помощью рисунков и поделок. Работает один раз в месяц (по заявке), с января по май и с сентября по декабрь. Для детей от 3 до 10 лет.патриотический клуб «Память». Участники клуба приобретают знания о боевом прошлом Российской армии, на примерах самоотверженного служения родине, путем непосредственного общения с людьми, имеющими значительные заслуги перед ней. Проводятся диспуты и круглые столы по патриотической тематике. Члены клуба делают постановки инсценировок по литературным сюжетам о военных и трудовых подвигах. Организовываются встречи и уроки мужества с привлечением ветеранов войны, жителей района Гольяново и др. районов Москвы, имеющих статус «Дети войны», «Дети блокадного Ленинграда», ветеранов труда, ликвидаторов аварии на Чернобыльской АЭС и других граждан России, внесшим значительный вклад в развитие Родины. Работает один раз в месяц (по заявке), с января по май и с сентября по декабрь. Для детей от 6 лет и взрослых;клуб «Изумрудный город в Гольяново». Члены клуба изучают литературные произведения А. Волкова, С. Сухинова и др. писателей-фантастов, знакомятся с творчеством художников-иллюстраторов, с особенностями писательской деятельности. Делаются театральные постановки по значимым сюжетам изучаемых произведений. Работает один раз в месяц (по заявке), с января по май и с сентября по декабрь. Для детей от 6 до 14 лет.Запись в клубы по телефону или в здании библиотеки.",Москва,2015-07-22T16:46:32Z,2023-02-21T14:14:21Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 179 – филиал № 1,"г Москва,г Москва,ул Вавилова,д 86",37.54109,55.67694,"Библиотека находится в Ломоносовском районе Юго-Западного округа столицы. Основана в 1967 году. Универсальный фонд библиотеки насчитывает 59 590 единиц хранения.Библиотека обслуживает читателей разного возраста – от малышей, впервые заинтересовавшихся книгой, до взрослых книголюбов с самым изысканным вкусом. Реализуется программа «Детский психолог в библиотеке», в рамках которой можно получить консультации по проблемам семейных отношений, по адаптации ребенка в коллективе. Активно работает подростковый клуб «Огни Москвы», где ребята встречаются, обсуждают прочитанные книги и спектакли, которые они посетили.В зимние и летние каникулы члены клуба выезжают в интеллект-лагерь «Огни Москвы», где реализуются краеведческие, литературные, спортивные и психологические программы. Ежегодно в библиотеке организуется районный интеллект-форум «Юные Ломоносовы». Количество зарегистрированных пользователей – свыше 6 000 человек. Ежегодно массовые мероприятия в библиотеке посещает более 12 000 человек.",Москва,2015-07-27T09:02:30Z,2023-04-28T14:01:17Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 85 г. Москва,"г Москва,г Москва,ул Парковая 3-я,д 35",37.78165,55.796613,"История библиотеки началась в далеком декабре 1941 года, на площади Журавлева, в скромном помещении ДК МЭЛЗ. В 1961 году она переехала в новое здание в Измайлово, где расположена и сейчас. С 2014 года и по настоящее время является библиотекой № 85.В структуре – абонемент, читальный зал, зал для прослушивания «говорящих книг» (аудиокассет для слепых и слабовидящих), сектор детской литературы. На базе библиотеки работает обменный пункт книговыдачи из РГБС.Объем книжного фонда – 37 787 книг, брошюр, периодических изданий и аудиокниг, в т. ч. специализированный фонд для инвалидов по зрению. Также появилась возможность пользоваться электронными изданиями библиотеки «ЛитРес». В читальном зале издания предоставляются всем пользователям от 14 лет, независимо от места регистрации. На абонементе издания выдаются на дом. Для читателей предоставляется Wi-Fi. В честь праздников проходят благотворительные вечера, литературно-музыкальные встречи, литературные вечера, часы истории, устные журналы.Библиотека координирует работу с Измайловским отделением Всероссийского общества слепых, тесно сотрудничает с Российской государственной библиотекой для слепых. Комфорт для чтения достигается за счет специализированного оборудования (читающая машина SARA, видеоувеличитель).В библиотеке на протяжении многих лет работает Центр общения инвалидов по зрению «Зрячее сердце».",Москва,2015-07-22T19:58:18Z,2023-02-21T07:32:42Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 232 (подразделение № 1) г. Москвы,"г Москва,г Москва,проезд Тушинский 1-й,д 4",37.422368,55.833375,"Детская библиотека № 150 открыла свои двери для читателей в 1979 году. В 2015 году она стала подразделением библиотеки № 232 13-го микрорайона Тушино. Микрорайон Комсомолка, где расположена библиотека, находится в отдаленной части района Покровское-Стрешнево, библиотека является местом притяжения местной детворы. Дети часто приходят в библиотеку, чтобы взять любимые книги, посидеть и полистать журналы, поиграть в компьютерные и настольные игры или просто пообщаться друг с другом. Для читателей действует постоянная выставка новых поступлений. Работает клуб «ИЗО» (изобразительное искусство для дошкольников и младших школьников). Есть клуб робототехники (знакомство с азами программирования, конструирование мини-роботов), занятия нацелены на развитие у детей базовых исследовательских и проектных умений, имеющих основополагающее значение для научных и инженерных профессий. Посещений за 2021 год – 10 406. Фонд – 15 813 экз.",Москва,2015-07-23T22:24:48Z,2023-02-21T14:08:09Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 240 Technoscience г. Москвы,"г Москва,г Москва,ул Паршина,д 33",37.455534,55.788793,"В 1972 году в доме № 33 по улице Паршина отмечалось радостное событие. К 10-летию со дня открытия библиотеки № 51 городские власти предоставили ей новое помещение. До этого библиотека располагалась в подвале жилого дома по улице Генерала Глаголева.В настоящее время число читателей превышает 6 тысяч человек. Библиотека имеет многолетние традиции и солидный книжный фонд, который насчитывает 50 тысяч экземпляров. 9 февраля 2018 года в рамках реализации программы департамента культуры города Москвы «Точки роста» библиотека № 240 получила свою уникальную специализацию – Technoscience. Научно-просветительский проект Technoscience ориентирован на поддержку научной и творческой активности молодежи, создание условий для раскрытия ее способностей и эффективной самореализации. Формат проекта продиктован все возрастающим главенством цифровой реальности, интеграцией высоких технологий в науку и повседневную жизнь. Оформлено библиотечное пространство Technoscience, в котором читатели попадают в новый интерьер в красных, оранжевых, зеленых и белых тонах, стены украшают информационные тематические баннеры «Фантастика, ставшая реальностью» и «Будущее технологий». Здесь представлен фонд научной и научно-популярной литературы «100 книг Technoscience», о робототехнике, искусственном интеллекте, в котором можно найти издания, посвященные самым современным технологиям и перспективам их развития. А в разделе научно-фантастической литературы «Читаем будущее!» представлены книги о возможных изобретениях будущего, которые сейчас уже стали для нас привычными.",Москва,2015-07-23T23:21:23Z,2023-02-17T14:46:59Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 171,"г Москва,г Москва,ул Тарусская,д 14",37.530301,55.604463,"Библиотека предлагает своим посетителям объемный, постоянно обновляемый фонд взрослой и детской литературы на разных носителях информации, способный удовлетворить широкий круг читательских предпочтений. Спектр услуг – от копирования до высокопрофессиональной консультации специалиста; индивидуальный подход и интересные культурные программы, охватывающие все возрастные и социальные группы. Здесь работают творческие и образовательные студии: английский язык, «Занимательные шахматы», кружок раннего развития малышей, кружок прикладного искусства, а также курсы компьютерной грамотности для пенсионеров. Проводятся литературные блиц-турниры, литературно-музыкальные и поэтические вечера, викторины, игры и дворовые праздники.",Москва,2015-07-27T07:51:18Z,2023-02-28T09:13:15Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 44 им. В. Г. Короленко (филиал № 2),"г Москва,г Москва,ул Онежская,д 17",37.5173717737198,55.8512444752776,"Библиотека была открыта для читателей в 1968 году. В настоящее время входит в состав библиотеки № 44 им. В. Г. Короленко. Универсальный фонд насчитывает 57 300 единиц хранения.Библиотека обслуживает детское и взрослое население. Основные проекты библиотеки: «Библиотека – родители – дети», направленный на продвижение традиций семейного чтения, и краеведческая программа «Любимый уголок Москвы – родное Головино». Для дошкольников и младшеклассников в библиотеке открыта студия авторской игрушки «Мальвина». На занятиях проходят мастер-классы по лепке и раскрашиваю изделий из глины, рисованию акварелью и многому другому. Для читателей и всех жителей района в библиотеке работает «Клуб любителей кошек» при поддержке Ассоциации породных кошек, где проходят консультации специалистов и регулярные выставки животных.Библиотека ведёт тесное партнёрство с писательницей Народицкой Алиной Давидовной, при поддержке и участии которой организуются литературные встречи. Принадлежит ГБУК г. Москвы «ЦБС САО».",Москва,2015-07-27T02:56:54Z,2023-02-21T09:18:23Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. В. Г. Короленко
