title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
"Чжан Мин Шэн Ча Бин (2010), 390 г.",puer,78,5480,"Шэн пуэр от фабрики «Бадашань Лаочжай». В качестве сырья использованы побеги больших чайных деревьев горы Бада (округ Мэнхай) урожая 2010 года. 390-граммовый блинчик средней плотности, легко разделяется на темно-коричневые скрученные листики, почки и тонкие черенки (незначительное количество). Аромат сдержанный, древесно-фруктовый. Настой прозрачный, оттенка темного янтаря. Букет готового чая зрелый, фруктово-древесный, с нотками пряных трав, сушеных груш и яблок. Аромат теплый, фруктовый. Вкус мягкий, шелковистый, сладковатый, с фруктовой кислинкой и сочным послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 6 завариваний. Хороший выбор для всех, кто предпочитает мягкий вкус без терпкости и горечи. Воздействие согревающее, мягкое тонизирующее.",10,7,,,,,80,40,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сюэ Ву Е Дань Цун,ulun,88,950,"Улун «Снежный темный лист» из чайного района Фэнхуаншань (округ Чаочжоу, провинция Гуандун) осеннего урожая 2018 г. (легкая ферментация, слабый огонь). В сухом виде: большие, зеленовато-фисташковые и буро-коричневые жгутики чайных листьев с тонкими черенками. Аромат интенсивный, травянисто-цветочный. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий и яркий, пряно-цветочный, с травянистыми, древесными и ягодными нотками. Аромат яркий, высокий, пряно-цветочный. Вкус сочный, плотный, многогранный, сладковатый, немного терпкий, с цитрусовой кислинкой и нюансами специй. Долгое, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Прекрасный выбор для эмоциональной перезагрузки – многогранный и яркий, освежающий и вдохновляющий. Особенно понравится всем тем, кто ценит в улунах из Чаочжоу их тонкую, цветочную составляющую.",2,4,,,60,100,,80,,,,80,,,,,,,,,,,,,,,,,60,,,,,,,,,,,
Цуй Люань Улун (Улун с Нефритового Пика),ulun,94,5300,"Сделан в центральной, высокогорной части острова Тайвань. В сухом виде: мелкие, глянцевые, голубовато-зеленые шарики с аккуратными желтыми черенками. Аромат интенсивный, пряно-цветочный. Настой прозрачный, яркого, лимонно-зеленого оттенка. Букет готового чая свежий и яркий, округлый, цветочный, с нотками пряных трав, молочных орешков, фруктов и ягод. Аромат нежный, пряно-цветочный. Вкус очень плотный, мягкий, маслянистый, сладковатый, чуть пряный, с легкой ягодной кислинкой и нюансами специй. Превосходное освежающее послевкусие, которое держится на протяжении нескольких часов. Заваривать горячей водой (85-92°С) в фарфоровой гайвани или в чайнике из пористой глины. Пропорция сухого чая к воде: 6 г. на 100 мл. Для первого раза настоять 8-10 секунд, а затем, начиная с экспозиции в 1-2 секунды и постепенно доведя время выдержки до 3 минут, можно заварить 12 раз. Превосходный церемониальный чай для искушенного ценителя и особого, чайного настроения. Вызывает ощущение чистоты и свежести, гармонии и спокойствия.",5,6,,,,80,,60,,,,80,,,,,,60,,,,,,,,,,,60,,,,,,,,,,,
Тунму Бай Жуй Сян,ulun,98,2655,"Улун «Аромат Бай Жуй» сделан в сентябре 2021 г. в природном заповеднике Тунмугуань (средняя ферментация, умеренный огонь). В сухом виде: изогнутые, буро-коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, хлебно-пряный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, пряно-древесный, с хлебными, ореховыми, фруктовыми и цветочными нотками. Аромат теплый, пряно-древесный, холодный аромат сладкий, пряно-цветочный. Вкус плотный, шелковистый, сладковатый, чуть вяжущий, с легкой фруктовой кислинкой и нюансами специй. Послевкусие сочное и долгое. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Превосходный церемониальный чай с многогранным вкусом и согревающим воздействием.",2,6,,,,60,60,80,,,40,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
"Сягуань Цинь Бин (1998), 390 г",puer,90,7445,"Сделан на Сягуаньской чайной фабрике (округ Дали) в 1998 г. для компании CNNP. Чайный блин 390 г, легко разделяется на длинные, темно-коричневые жгутики скрученных листиков и почек. Аромат сдержанный, древесный. Настой прозрачный, каштанового оттенка. Букет готового чая зрелый, пряно-древесный, с бальзамическими, фруктовыми, коньячными, лимонными и мятными нотками. Аромат глубокий и теплый, тональности «фруктового компота». Вкус сочный и мягкий, объемный и тонкий, чуть сладковатый, с яркой ягодной кислинкой и нюансами специй – раскрывается плавно и интересно, сильно меняясь на протяжении чаепития. Послевкусие сочное, освежающее. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины для шэнов. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 12 заварок. Великолепный выдержанный шэн тайваньского хранения – многогранный и тонкий, сохранивший яркость красок и силу «ча ци». Подробнее о лао ча - в этой статье:https://moychay.ru/articles/Lao-cha-aromat-stariny",2,6,,,40,,40,40,,,80,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,
Юньлун Лао Янь Ча,ulun,90,3888,"Выдержанный утёсный улун из чайного хозяйства Юньлун. Сделан в середине 2000-х. В сухом виде: крупные, изогнутые, темно-коричневые жгутики скрученных листиков. Аромат глубокий и теплый, хлебно-пряный. Настой прозрачный, оттенка темного янтаря. Букет готового чая теплый, выдержанный, многогранный, хлебно-пряный с фруктовыми, древесными, коньячными и бальзамическими нотками. Аромат теплый, сложный, фруктово-древесный. Вкус мягкий, объемный, сладковатый, с едва уловимой кислинкой, нюансами специй и минеральными нотками, характерными для яньча. Устойчивое, сочное послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 8 завариваний. Превосходный выдержанный чай для коллекционеров и искушенных ценителей, с классической «мелодией утёсов» во вкусе и аромате. Воздействие согревающее, расслабляющее, медитативное.",1,6,,,,,40,40,,,60,,,,,,,,60,60,,,,,,,,,,,,,,,,,,,,
Гаошань Дундин Дун Ча,ulun,100,3100,"Высокогорный зимний «Дундин» сделан поздней осенью 2022 в районе Лугу округа Наньтоу. В сухом виде: среднего размера, оливково-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, виноградного оттенка, в процессе заваривания желтеет. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат яркий, пряно-цветочный. Вкус плотный, гладкий и сладкий, маслянистый, чуть пряный, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 10 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие освежающее, умеренно тонизирующее.",3,6,,,,80,60,,60,,,,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
"Цзинь Сюань - ""Огненный цветок""",ulun,88,2500,"Очень популярный на Тайване улун «Цзинь Сюань» был выведен на знаменитой Тайваньской станции по исследованию и продвижению чая (Tea Research and Extension Station). В 1980 г. сорт № 2027 победил на ежегодном конкурсе. Его создатель, сотрудник лаборатории, господин Ву Чжень До, решил дать ему имя «Цзинь Сюань» или «Золотая Матушка» в честь юбилея своей бабушки по отцовской линии. Но в русскоязычном чайном сообществе за этим сортом закрепилось название «Огненный Цветок». В сухом виде: среднего размера, оливково-зеленые, глянцевые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный с молочной ноткой. Настой прозрачный, желто-зеленого оттенка. Букет готового чая свежий, яркий, травянисто-цветочный с ореховыми, пряными, фруктовыми и молочными нотками. Аромат интенсивный, травянисто-цветочный. Вкус плотный, маслянистый и сладкий, с легкой фруктовой кислинкой и долгим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза астоять 30 секунд, затем пить проливом, постепенно увеличивая время выдержки. Выдерживает 10 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие освежающее, расслабляющее, гармонизирующее.",3,6,,,,80,60,80,,,,,,,,,,80,,,,,,,,,,,,,60,,,,,,,,,
Тяньчи Улун,ulun,100,6900,"Высокогорный улун «Небесное озеро», весенний урожай 2023. В сухом виде: небольшие, оливково-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат яркий, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 10 завариваний. Воздействие освежающее, легкое тонизирующее, самое позитивное.",3,6,,,,80,80,80,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
"Лао Сяо Е Чунь Люй Ча, 2005",green,98,1260,"Выдержанный зеленый чай из провинции Хунань. Урожй 2005 года. В сухом виде: тонкие бурые жгутики скрученных листиков. Аромат сдержанный, пряно-древесный с цветочной ноткой. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая выдержанный, пряно-древесный с цветочными и ореховыми нотками. Аромат нежный, пряно-травянистый. Вкус плотный, очень мягкий, маслянистый, сладкий, с легкой фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (70-75°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8-9 завариваний. Воздействие освежающее, легкое тонизирующее.",3,4,,,,60,,80,,,40,,,,,,,60,,,,,,,,,,,,,,,,,,,,60,,
Миньго Лао Люйча 1969 г.,green,100,56360,"Выдержанный тайваньский (Миньго) зеленый чай урожая 1969 года. В сухом виде: среднего размера бордово-коричневые фрагменты листа и черенков. Аромат выдержанный, низкий, пряно-бальзамический. Настой прозрачный, каштанового оттенка. Букет готового чая выдержанный, многогранный, пряно-бальзамический с древесными, коньячными, осенними и фруктовыми нотками. Аромат сложный, глубокий, древесно-бальзамический. Вкус плотный, мягкий, объемный, с легкой древесной терпкостью и характерными нотками лао ча, которые способно создать только время. Долгое, запоминающееся послевкусие. Заваривать горячей водой (95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 12 завариваний. Настоящий раритет, находка для ценителей лао ча – мощный, глубокий, медитативный.",1,5,,,,,,60,,,80,,,,60,,,,100,,,,,,,,,,,,,100,,,,,,,,
Чао Ча Бай Е Я,ulun,86,1300,"Сделан в округе Мэйчжоу из весенних почек сорта Бай Е по аутентичной технологии чао ча. В сухом виде: мелкие, красновато-коричневые фрагменты скрученных почек, тонкие черенки. Аромат интенсивный, острый, пряно-цветочный. Настой прозрачный, каштаново-лилового оттенка, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, пряно-цветочный, с фруктовыми, ореховыми, бисквитными, табачными и древесными нотками. Аромат сложный, фруктово-цветочный. Вкус плотный, терпкий, сладковатый, с ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Для первого дайте настояться в течение 8-10 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Воздействие согревающее, тонизирующее.",1,4,60,,,,80,80,,,80,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
Те Гуаньинь Лао Ча (2009),ulun,100,890,"В сухом виде: небольшие, красно-коричневые комочки скрученных чайных побегов с тонкими черенками. Аромат интенсивный, фруктово-бисквитный с копченой ноткой. Настой прозрачный, светлого оттенка красного дерева. Букет готового чая теплый, многогранный, фруктово-древесный, с копчеными, бисквитными и пряными нотками. Аромат нежный, фруктово-бисквитный. Вкус плотный, гладкий, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Воздействие согревающее, расслабляющее.",10,7,80,,,,,60,,,80,,,80,,,,,,,,,,,40,,,,,,,,,,,,,,,
Чэнь Жоу Гуй (2018),ulun,100,4700,"Выдержанный сильно-ферментированный улун из побегов сорта Жоугуй. В сухом виде: крупные, темно-коричневые чайные листья продольной скрутки. Аромат сдержанный, копченый. Настой прозрачный, оттенка темного янтаря. Букет готового чая теплый, многогранный, пряно-древесный с фруктовыми, хлебными, копчеными и табачными нотками. Аромат глубокий, сложны, хлебно-пряный. Вкус плотный, мягкий, сладковатый, минеральный, с легкой фруктовой терпчинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (92-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, медитативное.",3,6,,,,,60,60,,,80,,,,,,,,,80,,,,,,,,,,40,,,,,,,,,,
Тай Гуйфэй улун,ulun,96,2140,"В сухом виде: большие, тяжелые, красно-коричневые шарики скрученных чайных побегов. Аромат интенсивный, цветочно-ягодный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая яркий, цветочно-ягодный с нотками меда, пряных трав и сухофруктов. Аромат интенсивный, свежий, цветочно-ягодный. Вкус плотный, сочный и сладкий, шелковистый, с легкой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (92-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний.",10,6,,60,,100,,60,,,,100,,60,,,,,,,,,,,,,,,,,,,,,,,,,,
Пуэр Шу 65,puer,94,9360,"Выдержанный шу Пуэр из коллекции «Клуб Чайной Культуры», 90-е годы XX века. В сухом виде: тонкие, темно-коричневые жгутики скрученных почек и их фрагменты. Аромат выдержанный, древесно-бальзамический с ноткой чернослива. Настой прозрачный, насыщенного красно-каштанового оттенка. Букет готового чая зрелый, многогранный, орехово-бальзамический с пряными, хлебными, древесными и черносливовыми нотками. Аромат глубокий и теплый, сложный, орехово-бальзамический с ноткой чернослива. Вкус мягкий, объемный, бархатистый, сладковатый, с легкой древесной терпкостью, нюансами специй и характерными нотками «лао ча». Устойчивое, бархатистое послевкусие. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 6-8 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8-9 заварок. Превосходный образец коллекционного шу пуэра для настоящих гурманов и ценителей лао ча.",1,6,,,,,,60,,,,,,,,,,60,80,60,,,,,,80,,,,,,,,,,,,,,
Наньтоу Баочжун Ча,ulun,90,1970,"Высокогорный улун из округа Наньтоу, весенний урожай 2023. В сухом виде: скрученные буро-зеленые чайные побеги с длинными черенками. Аромат интенсивный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, многогранный, пряно-цветочный с древесными и фруктовыми нотками. Аромат высокий и нежный, пряно-цветочный. Вкус плотный и гладкий, маслянистый, сладковатый, немного терпкий, пряный, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Отличный выбор для церемонии гунфуча.",3,6,,,,80,60,80,60,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Чунь Цилань,ulun,92,572,"Улун «Чудесная орхидея» сделан в горах Уишань из весенних побегов сорта Цилань. В сухом виде: крупные, бордово-коричневые жгутики чайных листьев. Аромат интенсивный, фруктово-пряный с бисквитной ноткой. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая многогранный и яркий, фруктово-пряный, с бисквитными, цветочными и ягодными нотками. Аромат глубокий, волнующий, пряно-цветочный. Вкус плотный, сочный и сладкий, чуть вяжущий, с ягодной кислинкой, нюансами специй и долгим, освежающим послевкусием. Заваривать горячей водой (80-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Прекрасный улун – хорошо пропеченный, но сохранивший цветочную гамму букета.",3,6,60,,,100,80,60,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Цин Сян Шуй Сянь,ulun,94,1300,"«Нарцисс – Свежий Аромат». В процессе обработки чайный лист был многократно скручен, подвергнут ферментации (средней степени) и прогрет в течение нескольких часов при относительно невысоких температурах. В сухом виде: изогнутые жгутики коричнево-бурых листиков среднего размера. Аромат сухого чая спокойный, пряно-древесный. Настой прозрачный, оттенка золотистого миндаля. Букет готового чая теплый, пряно-древесный с бисквитными, цветочными и ягодными нотками. Вкус плотный и мягкий, сладковатый, чуть вяжущий, с тонкой ягодной кислинкой. Нежный и теплый, многогранный аромат. Освежающее, сочное послевкусие. Заваривать кипятком 90-95°С в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 4-5 гр. на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 7-8 завариваний. Воздействие согревающее, мягкое расслабляющее, самое позитивное.",2,4,40,,,60,,60,,,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Куприт, хэйча из Аньхуа (Moychay.ru, 2017), 1 кг",black,86,491,"Черный чай из Аньхуа (уезд Иян, провинция Хунань) урожая 2017 года. В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (Золотые цветы, разновидность), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. 1000-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые листики с черенками. Аромат сдержанный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный с нотками прелых осенних листьев и пряных трав. Аромат глубокий, сложный, фруктово-пряный. Вкус мягкий и гладкий, сладковатый, с ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Отличный образец выдержанного хэйча. Особенно рекомендуется всем тем, кто предпочитает фруктовый вкусо-ароматический профиль.",2,7,,,,,80,60,,,60,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
Мэнхай Шэнтай Шэн Ча (2022),puer,96,760,"В сухом виде: среднего размера оливково-бурые скрученные листья с тонкими черенками, серебристо-бежевые почки. Аромат сдержанный, орехово-древесный с копченой ноткой. Настой прозрачный, светлого виноградного оттенка. Букет готового чая свежий, пряно-травянистый, с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-травянистый. Вкус чистый и гладкий, маслянистый, с легкой яблочной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего, начиная с экспозиции в 5-7 секунд и доведя время до 3 минут, можно заварить 7-8 раз. Воздействие освежающее, тонизирующее.",5,6,,,,40,60,80,,,40,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch01-2022 (limited 42 pieces), 357 г",red,92,15350,"В сухом виде: спрессованные крупные, изогнутые, бордово-коричневые жгутики скрученных листиков с тонкими черенками, бежевые и рыжие почки. Аромат интенсивный, фруктово-медовый. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, пряно-цветочный, с нотками осенних листьев, свежих ягод, игристых вин, сухофруктов и меда. Аромат теплый, нежный, пряно-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Превосходный чай для искушенных любителей с многогранным вкусом и мощным медитативным воздействием.",3,6,,80,,80,,80,,,,,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,
Любао Лишивэй (2013),black,96,1715,"Выдержанный постферментированный чай Любао из провинции Гуанси. В сухом виде: небольшие, темно-коричневые жгутики скрученных почек и их фрагменты, мелкие черенки. Аромат сдержанный, древесный. Настой насыщенного красно-каштанового оттенка. Букет готового чая зрелый, древесный, с нотками какао-бобов, осенних листьев и сухих ягод. Аромат теплый, густой, древесной тональности. Вкус плотный, мягкий, бархатистый, с тонкой горчинкой какао-бобов. Заваривать горячей водой (95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 7-8 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Хороший выбор для эмоциональной перезагрузки во второй половине дня. Воздействие согревающее, мягкое тонизирующее.",5,8,,,,,,,,,100,40,,,80,,,,,,,,40,,,,,,,,,,,,,,,,,
"Грузинский красный ароматный, май 2023, batch05-04",red,100,2760,"В сухом виде: крупные, изогнутые жгутики бордово-коричневых чайных листочков с длинными черенками. Аромат сдержанный, пряно-травянистый с фруктовой ноткой. Настой прозрачный, светлого каштанового оттенка. Букет готового чая теплый, пряно-древесный, с фруктовыми и цветочными нотками. Аромат нежный, фруктово-цветочный. Вкус сочный, шелковистый, пряный, немного терпкий, с легкой горчинкой, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15-20 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 8 завариваний. Воздействие согревающее, тонизирующее. В чае допустимо наличие до 10-15 % мелкой фракции листа.",5,6,,,,60,60,,80,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Цзе Чжэн Шэн Ча Бин (2007), 345 г.",puer,90,10247,"345-граммовый блинчик средней плотности, разделяется на буро-коричневые скрученные листики, почки и тонкие черенки. Аромат сдержанный, фруктово-бальзамический. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный, с нотками пряных трав и осенних листьев. Аромат теплый, сложный, фруктово-древесный. Вкус плотный и гладкий, приятно вяжущий, сладковатый, с фруктовой кислинкой, нюансами специй и долгим, освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Прекрасный образец выдержанного шэн пуэра с многогранным вкусом и медитативным воздействием.",3,6,,,,,80,60,,,60,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
Юньлун Шуйсянь,ulun,90,2160,"«Нарцисс» из чайного хозяйства Юньлун (средний огонь). В сухом виде: крупные, шоколадно-коричневые, изогнутые жгутики чайных листьев. Аромат интенсивный, пряно-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, пряно-древесный, с нотками орехового печенья, цветов и фруктов. Аромат глубокий, пряно-древесный. Вкус плотный, мягкий, сладковатый, чуть вяжущий, с легкой фруктовой кислинкой. Приятное, освежающее послевкусие. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6 завариваний. Воздействие согревающее, умеренно тонизирующее, в невысокой концентрации – расслабляющее.",2,6,,,,40,40,60,,,80,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Лао Цун Тунму Янь Сун Сяо Чжун,red,0,7800,"«Старый куст – Малый Вид» изготовлен традиционным способом тройного копчения на сосновых углях в Тунмугуань (провинция Фуцзянь). Урожай весна 2023. В сухом виде: среднего размера, легкие, темно-коричневые листики и почки. Аромат интенсивный, копченый. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая теплый, многогранный, фруктово-древесный, с копчеными, бисквитными и пряными нотками. Аромат интенсивный, фруктово-древесный с дымной ноткой. Вкус плотный, шелковистый, сладковатый, с легкой смолистой горчинкой, ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Превосходный красный чай для гурманов и искушенных любителей.",10,6,60,,,,,,40,,60,,,,,,,,,,,,,,100,80,,,,,,,,,,,,,,
