name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Сахалинская областная детская библиотека,"обл Сахалинская,г Южно-Сахалинск,пр-кт Мира,д 241",142.745101,46.939783,"Сахалинская областная детская библиотека выполняет функции центральной библиотеки области по вопросам библиотечно‐библиографического обслуживания детей и подростков. Она была образована 20 февраля 1969 года. Развитие библиотеки началось с поиска помещений, библиотечных специалистов, приобретения книжного фонда. Книги для библиотеки приходили из разных городов страны. Российская государственная библиотека передала около 10 тысяч экземпляров книг. Приносили свои книги в библиотеку и жители г. Южно‐Сахалинска.Первое помещение было на улице Вокзальной, где 15 апреля 1970 года библиотека приняла своих первых читателей. В 1978 году библиотека переехала в новое помещение на проспекте Мира, знакомое каждому ребенку города Южно‐Сахалинска!Услугами библиотеки пользуются более 9 500 читателей с младенческого возраста, студенты, педагоги, в распоряжении которых 109 000 экземпляров документов, в том числе 199 наименований периодических изданий, 1 427 изданий на иностранных языках, 6 800 единиц электронных изданий, интеллектуальные и развивающие игровые программы. К услугам пользователей – система «Консультант Плюс», электронный каталог, составляющий 122 300 записей, интернет, Wi‐Fi, 17 автоматизированных рабочих мест.В библиотеке имеются книги на английском, немецком и японском языках, всего 1 427 экземпляров.",2016-04-04T05:19:57Z,2023-02-21T14:56:49Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00
Большеоршинская библиотека – филиал № 1,"Респ Марий Эл,р-н Оршанский,д Большая Орша,ул Школьная,д 110",47.827474,56.920885,"Изба-читальня в деревне Большая Орша была открыта в 1926 году. С тех пор минуло много лет, перечитано много книг, исписаны сотни формуляров. Современная Большеоршинская библиотека – место культурного досуга и просвещения. Здесь любят собираться дети, поиграть в настольные игры, почитать сказки, детскую периодику. Взрослые найдут полезное чтение на русском и марийском языках. За год библиотека обслуживает 490 читателей, выдает более 10 000 экземпляров документов, посещается 7 500 раз. Читатели поддерживают творческие начинания заведующей, участвуют в создании библиотечных квилтов, лэпбуков. Здесь интересно и весело!",2022-03-11T12:39:26Z,2023-03-10T15:14:40Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,18:00:00,,,,
Советская районная детская библиотека имени Б. А. Порфирьева,"обл Кировская,р-н Советский,г Советск,ул Ленина,д 50",48.959045,57.586706,"7 мая 1920 года при публичной библиотеке в городе Советске была открыта детская. Называлась она тогда библиотекой общегородского союза молодёжи и состояла на учёте отдела народного образования. В 2014 году библиотеке присвоено имя уроженца г. Советска, писателя Бориса Александровича Порфирьева. Фонд детской библиотеки насчитывает более 33 000 экземпляров. За 2021 год было обслужено 3455 читателей. Библиотека – информационно-методический центр по проблемам детского чтения и организации досуга детей, обеспечение открытости библиотеки для всех детей, создание равных прав и возможностей для детей всех социальных слоев общества, содействие созданию и закреплению навыков чтения у детей с раннего возраста, развитию творческого начала. Основные направления библиотеки – нравственно-эстетическое воспитание, краеведение и организация семейного чтения.",2019-03-01T11:59:28Z,2023-02-22T09:57:42Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,08:00:00,16:00:00,,
Лыткинская сельская библиотека,"край Красноярский,р-н Шушенский,д Лыткино,ул Советская,д 9",92.035509,53.501774,"Библиотека – структурное подразделение Шушенской библиотечной системы. Основана в 1946 году. Библиотека сегодня:фонд – 5 381 ед.;число пользователей – 123;посещений – 1 192. Лыткинская сельская библиотека формирует культурную среду села, это любимое место досуга, культурного и духовного общения сельчан.Регулярно проводятся беседы с читателями на разные темы, игровые программы, обзоры литературы, литературные вечера, акции по продвижению чтения. Читатели принимают активное участие в проведении митингов и всероссийских акций. Работа ведется по следующим направлениям: краеведение, нравственное и патриотическое воспитание, здоровый образ жизни, экологическое просвещение.",2021-06-16T03:38:48Z,2023-03-01T08:02:23Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,11:00:00,17:00:00
Брёховская сельская библиотека,"край Пермский,р-н Суксунский,с Брехово,ул Школьная,д 3",57.433419,56.990954,"Брёховская сельская библиотека основана в 1952 году. Книжный фонд составляет 6273 экземпляра, количество посетителей – 321, из них детей – 197. Библиотека оказывает услуги по библиотечному обслуживанию детского и взрослого населения. Библиотека обеспечивает право граждан на свободный доступ к информации и знаниям, организует справочно-библиографическое обслуживание пользователей, участвует в реализации местных, региональных и федеральных программ, организует проведение библиотечных мероприятий культурно-просветительского вида. Библиотека сотрудничает с Брёховской основной общеобразовательной школой. В библиотеке проводятся занятия по правилам дорожного движения, информационные часы, конкурсы.",2022-03-31T05:50:48Z,2022-04-13T11:31:38Z,13:30:00,17:00:00,13:30:00,17:00:00,13:30:00,17:00:00,13:30:00,17:00:00,10:00:00,14:00:00,,,,
Могильно-Посельская сельская библиотека,"обл Омская,р-н Большереченский,с Могильно-Посельское,ул Чехова,д 120Д",74.4575055925904,55.9212927340742,"Могильно-Посельская сельская библиотека – филиал № 14 бюджетного учреждения культуры в сфере культурно-досуговой деятельности и библиотечного обслуживания населения «Культура». Библиотека в селе Могильно-Посельское была основана в 1955 году. Фонд – 14 503 экземпляра документов. Количество пользователей – 990 человек. Приоритетные направления деятельности – продвижение чтения и работа с художественной литературой. В библиотеке активно работает клуб любителей поэзии «Свеча». Клуб занимается созданием условий для самореализации читателей, популяризации поэтического жанра, приобщением подрастающего поколения к литературному наследию России. Члены клуба не раз становились победителями областных и международных поэтических конкурсов.",2022-07-15T04:16:18Z,2022-07-15T07:56:16Z,,,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,11:00:00,18:00:00,,
Новосветская поселковая библиотека,"Респ Крым,г Судак,пгт Новый свет,ул Льва Голицына,д 18",34.909987,44.829281,"В библиотеке богатый книжный фонд. На учете состоит свыше 9 000 книг на русском, украинском и крымскотатарском языках. Ежегодно проводится подписка на газеты и журналы. Ведется активная работа по массовым мероприятиям и привлечению новых читателей в библиотеку. Библиотека обслуживает свыше 500 читателей, посещений – 7 000, книговыдача –8 000. Фонд библиотеки на русском, украинском, крымскотатарском, английском и др. языках.Основные отделы библиотеки: абонемент, читальный зал. В библиотеке работает кружок «Умелые ручки» и клуб «Золотой возраст». В библиотеке работает бесплатный доступ к интернету.",2022-03-24T10:30:40Z,2022-04-04T11:30:27Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,14:00:00
Макарьевская сельская библиотека,"обл Нижегородская,р-н Ветлужский,д Скрябино,д 60",45.8833531001778,58.003476889995,"Макарьевская сельская библиотека была основана в 1953 году. Первым заведующим стал Русов Дмитрий Александрович. В настоящее время библиотека располагается в д. Скрябино – в здании Дома культуры, оснащена компьютерной и копировально-множительной техникой, есть доступ к сети Интернет. В зоне обслуживания – 9 населенных пунктов. В 2010 году в библиотеке был открыт информационный центр. Книжный фонд составляет 10 796 экземпляров.В 2019 году Макарьевская сельская библиотека стала одним из победителей конкурса «Лучшее сельское учреждение культуры Нижегородской области», благодаря чему были приобретены детская модульная мягкая мебель, плазменный телевизор, магнитно-маркерная доска.",2021-07-15T09:33:24Z,2023-03-07T13:19:54Z,09:00:00,15:00:00,,,09:00:00,15:00:00,,,09:00:00,15:00:00,,,,
Шурминская сельская библиотека,"обл Кировская,р-н Уржумский,с Шурма,ул Советская,д 138",50.3384456629283,56.9684870483949,"Шурминская сельская библиотека обслуживает население Шурминского сельского поселения. Количество пользователей – 850 человек, посещений – 14 400 в год. Шурминская библиотека – одна из старейших библиотек Уржумского района, была открыта в 1895 году. В настоящее время приоритетным направлением деятельности является краеведение. Мероприятия проходят в рамках программы историко-краеведческого просвещения читателей «Свой край люби и знай». Особое внимание уделяется работе с детьми. Библиотека строит свою работу в тесном контакте с детским садом и школой. Разработана программа «Дошколята в гостях в библиотеке», при библиотеке создан клуб «Подросток». Более 30 лет работает клуб «Сударушка», который объединяет женщин старшего поколения. В 2018 году открыт клуб «Рукодельница», в рамках которого организуют мастер-классы, творческие выставки. Занятия проходят в форме бесед, обмена практическими навыками и опытом.",2020-09-29T11:23:36Z,2023-03-01T13:14:11Z,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,,,10:00:00,17:00:00
Чуюнчинский библиотечный филиал,"Респ Башкортостан,р-н Давлекановский,с Чуюнчи,ул Центральная,д 19/2",55.3661337959103,54.1024252917748,"Библиотека является информационным, культурно-просветительским, образовательным учреждением. Чуюнчинский филиал основан в 1930 году. Сейчас библиотека располагается в здании сельской администрации. Книжный фонд – 12 284 экз., число зарегистрированных пользователей – 486, число посещений – 10 175, число массовых мероприятий – 75.Организация библиотечного пространства – одно из направлений работы библиотеки, способствующее продвижению книги. К услугам читателей – фонд библиотеки, состоящий из книг и периодических изданий. Информированию населения способствует страничка во «ВКонтакте», благодаря которой читатели могут узнать о поступлении книжных новинок и о проводимых в библиотеке мероприятиях. Библиотека по мере обращения жителей поселения старается привить пользователям основы компьютерной грамотности, раскрыть возможности современных информационных ресурсов. Ведется тесное сотрудничество со школой, детским садом, Домом культуры и советом ветеранов.",2020-09-17T09:02:02Z,2023-10-06T12:22:24Z,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,,
Библиотека ст. Александровской,"Респ Кабардино-Балкарская,р-н Майский,ст-ца Александровская,ул Октябрьская,зд 20",44.066901,43.482623,"Библиотека ст. Александровской, филиал ДК «Октябрь», была основана в 1970 году. На протяжении многих лет является информационным, культурным и просветительским центром для жителей станицы.Обслуживание населения станицы ведется на абонементе и в читальном зале. Фонд библиотеки насчитывает более 20 000 экземпляров. Библиотека обслуживает все возрастные категории читателей. Ежегодное количество посещений библиотеки – 6 413. Здесь проводятся массовые мероприятия: арт-встречи, познавательные часы, интеллектуальные игры, фольклорные квесты, юбилейные выставки, конкурсы рисунков и чтецов, беседы для молодежи, детей, подростков и взрослых читателей.",2019-04-11T16:18:34Z,2023-06-05T12:44:57Z,10:00:00,13:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,13:00:00,17:00:00,,
Зырянская сельская библиотека,"обл Тюменская,р-н Тюменский,д Зырянка,ул Гагарина,д 6А",65.030436,57.132425,"Зырянская библиотека была основана как изба-читальня в 1920-х годах. Располагалась она в здании Зырянского сельского совета. С 2015 года библиотека входит в состав Централизованной библиотечной системы Тюменского муниципального района. Одним из направлений деятельности является массовая работа с читателем. Проводятся профилактические и патриотические мероприятия. Особая роль отводится работе с краеведческим материалом. Специалисты библиотеки ежегодно повышают свой профессиональный уровень, участвуя в семинарах, вебинарах и конференциях. Работает клуб «По странам и континентам», объединяющий читателей деревни Зырянка. Участники активно сотрудничают со школой, творческими объединениями и организациями Тюменского района.На 1 января 2022 года фонд включает 5 800 экземпляров книг. Количество читателей – 6 815 человек.",2022-09-26T10:01:23Z,2023-05-29T12:15:50Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Центральная городская детская библиотека г. Старая Русса,"обл Новгородская,р-н Старорусский,г Старая Русса,ул Крестецкая,д 19",31.3625174760818,57.9892442513044,"До Великой Отечественной войны и после нее обслуживанием детей занималась библиотека для взрослых, которая размещалась в Доме культуры на ул. Урицкого. В 1963 году городская и детская библиотеки переезжают в отдельное двухэтажное здание. Центральная городская детская библиотека с 1977 г. входит в состав Централизованной библиотечной системы МБУК «МЦБС» Центральной городской библиотеки им. Ф. М. Достоевского. Фонд составляет 34 227 экземпляров книг, 25 743 периодических издания (брошюры, журналы). Обслуживает более 2 500 читателей в год. Библиотека проводит множество мероприятий, оформляет выставки разной тематики.",2020-06-08T06:49:00Z,2023-03-17T12:32:09Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,10:00:00,17:00:00
Асламасская сельская библиотека,"Чувашия Чувашская республика,р-н Ядринский,с Ойкас-Асламасы,ул Школьная,д 1/3",46.500482,55.952601,"Асламасская сельская библиотека была открыта в июле 1954 года в д. Вурманкас-Асламасы, в здании правления колхоза им. Ульянова. В 1970 году была признана лучшей в Чувашской АССР. В 1977 году вошла в Ядринскую централизованную библиотечную систему. В 2005 году получила статус модельной. В настоящее время библиотека размещена в здании Асламасского сельского дома культуры, занимает помещения площадью 99 кв. м. Приоритетное направление деятельности – краеведение. Книжный фонд составляет более 8 500 экземпляров. Количество читателей – 450 человек, посещений – более 5 400. Библиотека выписывает 9 наименований газет и журналов.",2021-12-15T14:07:38Z,2023-03-10T14:11:56Z,12:00:00,16:00:00,12:00:00,16:00:00,12:00:00,16:00:00,12:00:00,16:00:00,12:00:00,16:00:00,12:00:00,16:00:00,,
Козельская центральная районная библиотека,"обл Калужская,р-н Козельский,г Козельск,ул Советская Б.,д 66",35.794612,54.034125,"Центральная районная библиотека входит в состав Муниципального казенного учреждения культуры «Межмуниципальная библиотечная система» и является методическим центром для городских и сельских библиотек-филиалов. Книжный фонд составляет почти 33 тысячи единиц хранения. С 2004 года в читальном зале библиотеки функционирует правовая информационная система «Консультант плюс», реализована программа по повышению компьютерной грамотности «Электронный гражданин», а так же проект « Я-гражданин России». За год библиотеку посещает более 20 тысяч человек. Библиотека открыта для всех, рада своим верным и постоянным читателям и готова принимать новых читателей.",2015-06-10T07:20:13Z,2023-03-20T14:14:16Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,
Центральная библиотека имени Н. В. Колычева,"обл Мурманская,р-н Кандалакшский,г Кандалакша,ул Первомайская,д 51",32.4113953113556,67.1513485103967,"Центральная библиотека, входящая в состав МБУ «Кандалакшская централизованная библиотечная система», включает в себя несколько отделов и секторов: отдел обслуживания, краеведческий сектор отдела обслуживания, информационно-библиографический отдел, сектор деловой и правовой информации информационно-библиографического отдела. Книжный фонд – более 45 000 экземпляров. Это единственная в ЦБС библиотека, где представлены книги для слабовидящих, а также собран фонд краеведческой литературы и изданий малой тиражности (буклеты, путеводители, ксерокопии архивных документов и изданий), карты, символика Мурманской области.Более 20 лет назад на базе учреждения был создан и до сих пор продолжает функционировать клуб любителей книги и чтения «Диалог», работает дискуссионный клуб «Заходи, поговорим!», творческое объединение «Алые паруса». Здесь проходят презентации новых книг, биографические спектакли, ежегодная международная акция «Тотальный диктант», встречи с интересными людьми: знаменитыми земляками, краеведами, поэтами и писателями, художниками, народными умельцами и др.",2019-10-23T14:18:56Z,2023-03-03T09:59:17Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,11:00:00,19:00:00
Колодинская библиотека,"обл Ярославская,р-н Пошехонский,с Колодино,ул Центральная,д 16",39.1636955738068,58.7869054232563,"Библиотека в селе появилась в середине 40-х годов ХХ века. Более подробной информации о ее развитии не сохранилось. Площадь библиотеки – 25 кв. м. Книжный фонд насчитывает 6 869 экземпляров. Пользователей – 358 человек, посещений в год – 4 902, книговыдача – 9 875 экземпляров. На всех этапах своего развития библиотека играла и играет важную просветительскую роль, она постоянно находится в центре общественной жизни села и района. Большое внимание уделяется краеведению и работе с юношеством и молодежью. Библиотека активно сотрудничает с местным сообществом, проводит совместные мероприятия с Домом культуры.",2019-03-26T13:10:06Z,2023-06-27T05:10:45Z,08:48:00,17:00:00,08:48:00,17:00:00,08:48:00,17:00:00,08:48:00,17:00:00,08:48:00,17:00:00,,,,
Центральная библиотека г. Анивы,"обл Сахалинская,р-н Анивский,г Анива,ул Первомайская,д 10",142.51869,46.720946,"Библиотека Анивы распахнула свои двери для читателей в апреле 1948 года. 380 читателей обслуживали 2 сотрудника, фонд насчитывал 3 500 экземпляров. Сегодня универсальный фонд библиотеки содержит более 40 000 экземпляров документов, в библиотеке обслуживаются 5 400 пользователей, число посещений – около 45 000 в год. Ежегодно проводится от 200 массовых мероприятий. В работе используются стационарные и нестационарные формы обслуживания пользователей. С 2008 года центральная библиотека носит имя Павла Николаевича Ромахина – краеведа, журналиста, поэта, одного из старожилов, создававшего историю Анивы. В залах отраслевой и художественной литературы читателям предложен открытый доступ ко всем фондам библиотеки. В центре электронных ресурсов оборудованы рабочие места для доступа пользователей к информационным ресурсам интернета. Конференц-зал библиотеки оснащен оборудованием для проведения различных мероприятий. Более 10 лет в библиотеке действует историко-краеведческий музей, который стал достопримечательностью города. Эффективно взаимодействуя с организациями и учреждениями города и ориентируя свою деятельность на потребности пользователей, библиотека является информационным и культурным центром Анивы.",2016-04-11T00:05:03Z,2023-01-31T08:45:16Z,10:00:00,17:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,17:00:00,,
Тришкинская сельская библиотека,"обл Нижегородская,р-н Воротынский,д Александровка,ул Александровская,д 27",45.974851,55.888119,"Библиотека в селе Тришкино ведет отсчет своей истории с 1919 года. В 1952 году получила статус сельской. Эта небольшая, но уютная библиотека всегда была центром притяжения населения. Для любой категории читателей здесь найдутся интересные книги. Эта сторона деятельности интересна и находит отклик читателей, что отражается в количестве просмотров и комментариев на странице библиотеки во «ВКонтакте». Библиотека постоянно проводит массовые мероприятия, оформляет книжные выставки, а читатели участвуют в акциях и конкурсах. Общий фонд – 3 066 экземпляров. Читателей более 80 человек. Библиотека работает на 0,5 ставки.",2021-04-16T11:33:08Z,2023-03-07T09:29:08Z,09:00:00,17:00:00,,,09:00:00,17:00:00,,,09:00:00,17:00:00,,,,
Марьинская сельская библиотека,"обл Курская,р-н Рыльский,п Марьино,ул Кооперативная,д 1",34.933047,51.584539,"Марьинская сельская библиотека была организована при подсобном хозяйстве санатория «Марьино» в 1950 г. Это было небольшое помещение в клубе поселка с самодельными стеллажами, изготовленными из лозы столами и стульями. В 1968 г. был построен новый Дом культуры, куда и переехала библиотека. В 2013 г. Марьинской библиотеке присвоен статус модельной. Сегодня библиотека предоставляет пользователям информацию не только в традиционном книжном виде, но и на электронных носителях. Модельная библиотека работает как многофункциональное учреждение культуры, осуществляющее новые формы информационного обслуживания, центр образования и самообразования, досуга. В настоящее время библиотека обслуживает 705 пользователей. Книжный фонд включает 7 758 экземпляров. Марьинская библиотека сотрудничает с Домом культуры и школой, принимает участие в культурной жизни села, ведет активную работу в онлайн-пространстве. Для читателей действует клуб по интересам «Рукодельница».",2021-11-24T07:52:52Z,2023-02-21T07:53:03Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,,
Колыхмановская сельская библиотека,"обл Калужская,р-н Юхновский,д Колыхманово,ул Центральная,д 16",35.286597,54.760683,"Колыхмановская сельская библиотека была основана в 1956 году. В настоящее время является филиалом Юхновской межпоселенческой библиотеки.Библиотека сегодня: фонд – 9 893 единиц;число пользователей – 313 человек; число посещений стационарных – 6 414, внестационарных – 253.Библиотека в селе – это культурное и информационное учреждение. Главный ее принцип – работа для читателя, работа со всеми их категориями. Библиотека ведет краеведческую, патриотическую и просветительскую деятельность. В ней действует клуб по интересам «Ладушки», а также регулярно проводятся книжные выставки, мастер-классы, патриотические часы, творческие конкурсы, викторины, литературные игры.",2015-03-15T11:26:27Z,2024-02-08T07:45:36Z,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,,,
Библиотека-филиал № 14 имени В. В. Маяковского,"обл Ярославская,г Ярославль,пр-кт Машиностроителей,д 4",39.943661,57.653021,"Центром культурной жизни Заволжского района Ярославля уже много лет является библиотека имени В. В. Маяковского. Свою официальную историю она ведет с 1938 года, года основания Заволжского района.Сегодня библиотека – это современный многофункциональный информационный центр. К услугам читателей – бесплатный доступ к справочно-правовой системе «Консультант+» и беспроводному интернету (Wi-Fi), бесплатное обучение основам компьютерной грамотности лиц пожилого возраста и инвалидов. Библиотека располагает универсальным фондом справочной, учебной, научно-популярной, художественной литературы, который включает более 132 000 экземпляров. Выигрышное местоположение в самом центре района делает посещение библиотеки удобным для всех горожан. Действуют 2 зала обслуживания читателей – читальный зал и абонемент, имеется также небольшой зал для проведения мероприятий и художественных выставок.",2019-07-22T07:16:43Z,2023-09-13T11:48:53Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00
"Богородская сельская библиотека, филиал","обл Нижегородская,р-н Сергачский,с Богородское,ул Молодежная,д 6",45.5131068624267,55.5979392223956,"Богородская сельская библиотека-филиал была открыта в 1947 г. Находится в здании Богородского сельского дома культуры. В зону обслуживания входят с. Богородское, с. Кузьминка, с. Анда и д. Березня Сергачского района. В 2019 г. библиотека переехала в отремонтированное помещение, была приобретена современная мебель, компьютерная техника, подключен Интернет. Книжный фонд библиотеки в настоящее время насчитывает 5 806 экземпляров документов. Ежегодно библиотекой пользуются около 500 жителей – и взрослых, и детей. Для них здесь работают кружки «Золотой возраст» и «Фантазия», проводятся массовые мероприятия.",2021-07-12T08:37:00Z,2023-03-09T14:25:32Z,,,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,
Библиотека № 5 г. Брянска,"обл Брянская,г Брянск,ул Почтовая,д 138",34.312078,53.347177,"Библиотека № 5 была открыта в 1949 году в поселке Чайковичи под Брянском (сейчас поселок входит в состав города). В 1974 году она вошла в Централизованную систему массовых библиотек г. Брянска, а в 1993 году переехала в новое специализированное помещение на улице Почтовой, 138, в котором находится и поныне. Фонд универсальный, насчитывает более 40 000 единиц хранения. Библиотека обслуживает взрослых читателей и детей, в ее структуру входят абонемент, читальный зал и детский сектор. В год учреждение посещают более 34 000 пользователей. Библиотека стремится создать комфортное информационное пространство для всех жителей микрорайона Камвольный, в котором она расположена.",2017-11-16T07:38:30Z,2023-02-03T06:32:06Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00
Холмовская поселенческая библиотека – филиал № 16,"обл Смоленская,р-н Угранский,д Холмы,ул Озерная,д 7",33.875694,54.58726,"Холмовская поселенческая библиотека была основана в 1954 году. Книжный фонд библиотеки составляет более 3570 экземпляров, ежегодно библиотека обслуживает около 55 пользователей. Библиотека проводит мероприятия для различных возрастных категорий пользователей: детей, молодёжи и взрослых. Немаловажным аспектом работы библиотеки являются партнерские отношения с различными организациями. Тесно сотрудничает с сельским филиалом муниципального бюджетного учреждения культуры «Угранский районный социально-культурный центр», администрацией Всходского сельского поселения Угранского района Смоленской области.",2022-03-21T07:16:01Z,2023-03-02T13:39:31Z,09:00:00,11:00:00,09:00:00,11:00:00,09:00:00,11:00:00,09:00:00,11:00:00,09:00:00,11:00:00,,,,
Белоярская библиотека,"обл Томская,р-н Тегульдетский,п Белый Яр,ул Причулымская,д 4",88.757682,57.491268,"Белоярская библиотека образована в 1963 году. Одним из первых библиотекарей стала Остапчук Екатерина Алексеевна, которая проработала не один десяток лет. В 1966 году из-за наводнения закрылись близлежащие поселки. Фонды библиотек этих поселков были переведены в Белоярскую библиотеку. В настоящее время ее фонд составляет 5 797 экземпляров, количество пользователей – 342, посещений библиотеки – 10 113. С 1 марта 2014 года на базе библиотеки работает малый ЦОД, благодаря которому проводятся обучающие курсы по повышению компьютерной грамотности населения. Предоставляется услуга бесплатного доступа в сеть Интернет и помощь в работе с порталом «Госуслуги». Для детей в библиотеке организован клуб «Воскресный кинозал».",2018-03-29T10:19:50Z,2023-02-09T06:37:32Z,,,10:00:00,17:35:00,10:00:00,17:35:00,10:00:00,17:35:00,10:00:00,17:35:00,,,10:00:00,17:35:00
