name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Старокакерлинская сельская библиотека,"Респ Татарстан,р-н Дрожжановский,с Старые Какерли,ул Советская,д 38",47.522909,54.833516,"Старокакерлинская сельская библиотека, была создана в 1942 году. Сначала она занимала отдельное здание и называлась избой-читальней. В настоящее время находится в сельском Доме культуры и занимает одну комнату площадью 47 квадратных метров. В фонде библиотеки более 13 000 экземпляров книг. Ежегодно фонд пополняется на более чем 200 экземпляров книг. Также библиотека получает 15 наименований газет и журналов для взрослых и детей. Имеется компьютер и принтер, а также выход в интернет. Услугами библиотеки пользуются 972 читателя, в том числе 126 детей. В праздничные календарные даты в библиотеке проводятся массовые мероприятия совместно с работниками школы и сельского Дома культуры, к юбилейным датам писателей оформляются книжные выставки и проводятся обзоры у них. нашей работы является наибольший охват населения и укрепление позиций библиотечной работы. Для достижения своих целей и разрешения поставленных задач в библиотеке организована выдача книг через абонемент, обслуживание в читальном зале, организованы и проведены массовые мероприятия.",2021-04-15T06:14:33Z,2023-03-24T08:58:12Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,14:00:00,,
Богдашкинская поселенческая библиотека,"Респ Татарстан,р-н Тетюшский,с Богдашкино,ул Советская,д. 4",48.737521,54.809931,"Библиотека в селе Богдашкино была организована в 1930 году как изба-читальня. Она обслуживает жителей села Богдашкино, читателей – 215, ежегодно посещают библиотеку около 3 000, книговыдача включает 5 207 экземпляров. Библиотека обслуживает все категории читателей. Приоритетные направления работы – краеведение, патриотическое воспитание, работа с художественной литературой. В библиотеке оформлена постоянно действующая книжная выставка «Любителям родного языка», на которой представлены книги и альбомы по чувашской культуре, литература о традициях и обычаях чувашского народа. Главное место занимает «Духовное завещание чувашскому народу».",2022-06-02T13:55:02Z,2023-02-21T06:48:35Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,12:00:00,17:00:00,,
Новотроицкая сельская библиотека,"Респ Татарстан,р-н Тукаевский,с Новотроицкое,ул Ленина,д 11",52.404381,55.618323,"Библиотека была открыта в 1934 году в бывшем купеческом доме, книги размещались в двух небольших шкафчиках. Заведовала ей Анна Ивановна Богомолова. В 1970 году библиотеку перевели в деревню Суровка. К этому времени уже заметно обогатился книжный фонд. 26 июня 1976 года библиотека стала сельской под руководством Новотроицкого сельского поселения. Библиотека занимается выполнением разносторонних запросов читателей, повышением культуры обслуживания, привлечением читателей – детей и молодежи. Библиотекарь работает в тесном контакте со школой и детским садом. Для приобщения дошкольников к чтению проводятся экскурсии в библиотеку, утренники, праздники книги «Край мой Татарстан». Активная работа ведется по организации летнего отдыха и чтения детей. Для них организуются передвижные библиотеки, проводятся часы экологии «Знай, люби и береги природу», очистка и благоустройство родника Барышникова. На 2022 год книжный фонд насчитывает 14 218 экземпляров. Библиотека выписывает 16 наименований газет и 13 наименований журналов. Подписные издания активно пропагандируются среди читателей.",2022-10-19T12:46:16Z,2024-01-12T07:50:05Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,
Иж-Борискинская сельская библиотека,"Респ Татарстан,р-н Спасский,с Иж-Борискино,ул Центральная,д 52",49.5616274933929,54.8318974357902,"Иж-Борискинская сельская библиотека располагается в новом здании Дома культуры, которое построено в 2014 году. В зоне обслуживания – 2 населенных пункта: село Иж-Борискино и деревня Фадеевка. Ежегодно обслуживается более 200 пользователей: взрослых и детей. Фонд библиотеки насчитывает более 7 000 экземпляров. Приоритетным направлением в работе является продвижение книги и чтения. При библиотеке работают любительский клуб «Хочу все знать» для детской аудитории и для взрослой – клуб «Селяночка».Библиотека принимает активное участие в жизни села и является любимым местом досуга детского и взрослого населения.",2021-03-25T14:55:08Z,2023-01-30T08:02:04Z,14:00:00,17:00:00,08:00:00,11:00:00,14:00:00,17:00:00,14:00:00,17:00:00,14:00:00,17:00:00,,,,
Сардекбашская сельская библиотека,"Респ Татарстан,р-н Кукморский,с Сардек-Баш,ул Центральная,влд 45",50.5811096776115,56.3211627459782,"Изба-читальня в деревне Сардекбаш была организована в 1934 году, заведующим был Исмагил Ишмуратов. Тогда в книжном фонде было 500 книг. Изба-читальня обслуживала жителей д. Сардекбаш и д. Уразаево.С 2012 года библиотекой заведует Набиева Гульназ Фариловна.Сардекбашская сельская библиотека обслуживает 575 читателей, это население с. Сардекбаш, д. Уразаево и д. Каенлык. В книжном фонде хранятся 7011 книг. В обслуживающую зону входят Cардекбашская средняя школа, Сардекбашский детский сад. Основная работа намечается на абонементе, в читальном зале, кроме этого постоянно ведется работа в передвижных пунктах. Библиотека работает в тесном контакте с ЦСДК, с ФАП, с образовательными учреждениями. Играет важную роль в воспитании юного пользователя, в развитии молодого поколения. Особое внимание уделяется культурно-досуговой деятельности граждан старшего поколения.Читатели библиотеки ежегодно становятся активными участниками районных, межрегиональных, республиканских, всероссийских, международных конкурсов.Самыми эффективными формами библиотечной работы являются массовые мероприятия. Они проходят насыщенно, душевно, тепло и искренне.",2021-03-26T19:42:24Z,2023-01-27T12:59:02Z,,,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,18:00:00,22:00:00,18:00:00,22:00:00
Чечеклинская сельская библиотека,"Респ Татарстан,р-н Спасский,с Чэчэкле,ул Центральная,д 8",49.577661,54.66073,"После революции в селе Чэчэкле при клубе действовала изба-читальня. А с 1967 года открылась сельская библиотека. Первой заведующей стала комсомолка Хамидуллина И. С. Сохранилась первая инвентарная книга, начатая 2 ноября 1967 г. Тогда книжный фонд был 1 708 экземпляров. Чечеклинская сельская библиотека обслуживает жителей села Чэчэкле, Йолдыз. В библиотеку поступает более 18 наименований периодических изданий. Ежегодно обслуживается более 400 пользователей. Фонд насчитывает 10 580 экз. При библиотеке имеется мини-музей. Основные посетители мини-музея – дети, которых привлекают необычные для сегодняшнего дня принадлежности домашнего обихода: утюги, фонарь, весы, струганка, стиральная доска и другие. Музей посещают дети дошкольного возраста, учащиеся школы, пенсионеры и гости села. При библиотеке действуют любительский клуб для взрослых «Хозяюшка» и кружок для детей «Умелые руки».",2021-03-25T18:02:03Z,2023-01-30T06:11:34Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,,,
Нижнекамская городская библиотека – филиал № 1,"Респ Татарстан,р-н Нижнекамский,г Нижнекамск,пр-кт Вахитова,д 7",51.8481662914861,55.645696338208,"Осенью 1961 года в поселке Строителей открылась массовая библиотека, которая позже стала библиотекой № 1. С 2011 года в библиотеке есть доступ к интернету. С сентября 2022 года начали работать проекты «Цифровой прорыв» и «Химия для школьников» по концепции «Библиотека (молекула)». Большое внимание уделяется социальному партнерству и налаживанию контактов с учреждениями и общественностью города и района. Библиотека сотрудничает с школами № 11, 12, 16 и гимназией № 1. Массовые мероприятия посещают все группы читателей. Количество читателей – 3 277 человек.В библиотеке на постоянной основе работают клубы: «Подари себе радость» (50+); «Цифровой прорыв» (50+); «Туган телем – иркә гөлем» (12+, 16+, 50+); «Химия для школьников» (12+).",2021-04-24T06:42:04Z,2023-08-29T07:19:17Z,00:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,,
Каракульская сельская библиотека,"Респ Татарстан,р-н Алькеевский,с Каракули,ул Школьная,влд 25",49.994515,54.566355,"Библиотека находится в здании школы, которое было построено в 1993 году. На данный момент в фонде библиотеки состоит на учете 6 068 книг. Количество читателей – 254 человека. Тесное сотрудничество со школой является несомненным плюсом в работе. Мероприятия проводятся со всеми категориями читателей. Те, кто самостоятельно не может посещать библиотеку, обслуживаются на дому. Им приносят свежую периодику и книги по их читательским предпочтениям. Библиотекарь принимает активное участие в общественной жизни села. Если в сельской библиотеке нет книг, которые хотят прочитать жители, то она привозит их из Центральной библиотеки. Таким образом решается задача оптимальной доступности к литературе для всех категорий читателей.",2022-05-24T12:39:24Z,2023-01-17T08:39:52Z,10:00:00,14:00:00,,,10:00:00,14:00:00,10:00:00,14:00:00,10:00:00,14:00:00,10:00:00,14:00:00,10:00:00,14:00:00
Бизякинская сельская библиотека – филиал № 3,"Респ Татарстан,р-н Менделеевский,с Бизяки,ул Новая,д 1",52.446323,55.927468,"История Бизякинской сельской библиотеки началась в 30-е годы ХХ столетия. В настоящее время фонд насчитывает более 9 тысяч экземпляров, библиотека обслуживает более 400 читателей. Бизякинская сельская библиотека большое внимание уделяет популяризации знаний о родном крае, возрождению культурно-исторического наследия, творчеству земляков. Библиотекарь популяризирует жизнь и творчество земляка, известного поэта Марселя Гимазетдинова, оформлен альбом и стенд, ежегодно проводятся вечера памяти.При библиотеке работают кружок общения «Хәят» для пожилых людей (тематика разнообразная) и познавательный кружок для детей младшего школьного возраста «Познавай-ка» (общее развитие, участие в различных мероприятиях). В 2019 году библиотека стала победителем республиканского конкурса «Творческий поиск» в номинации «Сельская библиотека» за краеведческий интернет-ресурс «бизяки.рф». В 2020 году библиотека стала победителем в конкурсе на получение денежного поощрения лучшими муниципальными учреждениями культуры, находящимися на территориях сельских поселений Республики Татарстан, и их работниками в номинации «Лучшая библиотека».",2022-03-16T06:47:27Z,2023-02-21T08:12:51Z,10:00:00,16:00:00,10:00:00,16:00:00,08:00:00,14:00:00,10:00:00,16:00:00,10:00:00,16:00:00,08:00:00,14:00:00,,
Хузангаевская сельская библиотека,"Респ Татарстан,р-н Алькеевский,с Сиктерме-Хузангаево,ул Майская,д 1а",49.8576569874191,54.7697248279739,"Первая библиотека была открыта в 1880 году по инициативе учителя Сихтерминской двухклассной школы И. С. Бургановского. Большую помощь в формировании книжного фонда оказал И. Я. Яковлев, и несколько десятков книг подарил библиотеке отец Ленина – И. Н. Ульянов. В 1904–1906 годах из средств известного российского книгоиздателя Ф. Ф. Павленкова была сформирована народная бесплатная библиотека. В 1918 году создали народный дом, а при нем находилась библиотека. В 2002 году открылось новое здание, в котором разместились клуб, музей имени П. П. Хузангая и библиотека.Сельская библиотека занимает площадь 32 кв. м. Она оснащена компьютером и принтером. Здесь проводится много интересных мероприятий: литературные часы, вечера, конкурсы, беседы, книжные выставки и т. д. Фонд – 6 771 экземпляр книг, 5 наименований газет и журналов. Он систематически пополняется новыми изданиями. Имеется литература на русском, чувашском и татарском языках. Количество пользователей – 225 человек.",2021-04-22T10:56:29Z,2023-08-29T09:37:43Z,10:00:00,20:00:00,,,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00
Килеевская библиотека,"Респ Татарстан,р-н Балтасинский,с Килеево,ул Г.Тукая,зд 33/3",50.294849,56.304965,"История Килеевской сельской библиотеки начинается с военных лет. В те годы в селах были избы-читальни. Читальня находилась в деревне Нурмабаш, руководил ей Ганиев Фатхрахман. В послевоенные годы в 1953 году библиотека впервые открылась в деревне Пускань. В 1957 году ее перевели в деревню Нурмабаш. Библиотеку принял Тагир Закиевич Галеев. Нурмабашская библиотека существовала до 1989 года, а в этом году ее перевели в Килеевский дом культуры. С ноября 1996 года в Килеевской сельской библиотеке работает Миляуша Вагизовна Маннанова. На 1 января 2021 г. фонд составляет 9660 единиц, число посетителей – 6371 человек.",2021-03-24T12:12:12Z,2023-02-22T08:31:03Z,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,,
Нижнетиганская сельская библиотека – филиал № 19,"Респ Татарстан,р-н Алексеевский,с Нижние Тиганы,ул Центральная",50.232776,55.187496,"Нижнетиганская сельская библиотека открылась 1966 году в личном подворье Гильмутдиновой Минзихан. В 1967 году перенесли в дом Хаварисовых, а в 1969 году построили новую библиотеку. Библиотекарем работала Файзуллина Хания Хуснулловна. С 1972 по 1977 года проработали библиотекарем Роза Суниева, Дина Фатыйхова, Дамира Нигматзянова. С 1977 по 1982 года работала Кабирова Гульчира Мингалиевна. С 1982 по 1996 год заведующим библиотеки была Сахабутдинова Сания Абдулловна. В 1986 год библиотека перешла в новое кирпичное здание. Общая площадь библиотеки 31,1 кв.м., одноэтажное здание. В здании находится сельский дом культуры. Фонд библиотеки составляет более 8000 книг. Читатели взрослой категории 203, детей 43. Библиотека работает в тесном сотрудничестве с сельским клубом. Главная задача библиотеки–это пропаганда книги и чтения. Массовая работа с читателями: книжные выставки, творческие встречи, уроки и беседы, литературно–музыкальные вечера, викторины, интеллектуальные конкурсы и детские утренники.",2021-04-23T12:33:54Z,2023-02-20T12:03:33Z,,,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00
Лаптевская поселенческая библиотека,"Респ Татарстан,р-н Тетюшский,с Лаптевка,ул Гагарина,зд 4",48.8793545092621,55.1180540931737,"Лаптевская сельская библиотека открылась в 1955 году, до открытия сельской библотеки в деревне была изба - читальня или сельский клуб. Книжного фонда не было, были газеты и журналы. В настоящее время в библиотеке всего 2406 книг, брошюр и журналов для взрослых и 1204 для детей. В наши дни библиотека занимается не только выдачей книг и журналов, но и проводит мероприятия к памятным датам, к юбилеям писателей и поэтов, беседы, выставки, викторины. Для пользователей в библиотеке работают компьютер, принтер, сканер. Библиотека получила возможность использовать в своей работе информационные технологии: электронные презентации, показ фильмов, роликов, буктрейлеров. Библиотека пополнилась традиционными электронными носителями: периодическими изданиями и книгами, аудио - видеокассетами, СД - дисками и базами данных на различных носителях.",2022-04-05T10:10:47Z,2023-02-21T08:32:00Z,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,
Калтаковская сельская библиотека,"Респ Татарстан,р-н Мензелинский,с Калтаково,ул Школьная,д 2",53.3416789709167,55.4398221385343,"Калтаково - центр марийского населения в Мензелинском районе.С сентября 1914 года по август 1918 года работала изба– читальня под руководством Филимона Михайловича . Сельская библиотека была богата книгами. Красноборскую сельскую библиотеку довели до Мензелинского райисполкома с предложением переехать в село Калтаково и открыть там библиотеку, и он ее утвердил. В 1977 году открыта библиотека, выделен штат. С сентября 1984 года по настоящее время работает в Апсаттарова Люция. Фонд библиотеки составляет более 13000 книг, читателей на 2021 год - 306 человек. В библиотеке работают клубы семейного чтения: ""Мир семейных увлечений"", ""Умелые руки не знают скуки"". В 2020 году проведено 70 мероприятий, из них 28 - для детей. Книговыдача составляет 5202 экземпляров, посещений всего за год -3676 человек. В основном мероприятия проходят на марийском языке.",2021-04-21T08:07:55Z,2023-02-21T09:23:05Z,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,15:00:00,,
Янгуловская библиотека – филиал № 29,"Респ Татарстан,р-н Балтасинский,с Янгулово,ул Дружбы,д 2",50.397589,56.411715,"В 1937 году в деревне Янгулово на втором этаже бывшего здания мечети открывается читальный зал. Здесь обучали жителей села грамоте, проводили вечера для молодежи. Первой ласточкой просветительства в селе была Джамиля Гильмутдинова. В 40-е годы в детском доме Янгулово воспитывались 250 детей, а в школе обучались 700 учеников. Всех детей нужно было заинтересовать чтением художественной литературы. В состав Янгуловского сельсовета входили деревни Старый Кушкет и Алан. Нужно было успевать работать с населением трех деревень. По состоянию на 01.01.2021 фонд составляет 18 519 единиц, число посетителей – 12 169 человек.Сегодня библиотека это не только место для чтения, здесь проходят тематические вечера и встречи с интересными людьми, различные конкурсно-игровые мероприятия для детей. Библиотекарь активно работает с пожилыми читателями, обслуживая их на дому.",2021-04-01T07:06:49Z,2023-02-22T06:25:03Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,
Бакрчинская поселенческая библиотека,"Респ Татарстан,р-н Тетюшский,с Бакрчи,ул Тукая,д 15",48.452027,54.752167,"Бакрчинская поселенческая библиотека была создана в 1947 году. Книжный фонд насчитывает 4 689 экз. книг, число читателей – 460 человек. Нестационарная сеть библиотеки состоит из 3 передвижек. Сегодня, когда в деятельности библиотек появились новые информационные технологии и новейшие носители информации, электронные книги, традиционная книга остается основным источником знаний и бесценным сокровищем познания, памяти многих поколений. Основные направления работы – продвижение чтения, книг, услуг библиотеки. Особое внимание уделяется подрастающему поколению. Ведется массовая работа: проводятся викторины, игры и конкурсы, а также тематические часы, литературно-музыкальные вечера и праздники. Библиотека ежегодно участвует в республиканских, всероссийских конкурсах и акциях. У пользователей есть доступ к Национальной электронной библиотеке.",2022-05-24T09:10:53Z,2023-02-21T08:15:39Z,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,15:00:00,,
"Малорусаковская сельская библиотека, филиал № 14","Респ Татарстан,р-н Кайбицкий,с Малое Русаково,ул Шамиля Усманова,д 46",48.343026,55.353657,"Малорусковская сельская библиотека открылась 6 августа 1954 года в правлении колхоза. Первым библиотекарем был Владимир Бикмуллин. В 1975 году в деревне построили новый клуб, при нем открыли новую библиотеку. В библиотеке проработали Николай Павлов, Гузелия Газизова, Асия Хайруллина. С 2012 года здесь трудится Данис Юсупов. В библиотеке оформляются книжно-иллюстративные выставки, проводятся беседы, викторины. Здесь проходят встречи познавательные, с глубоким содержанием. Также представлены услуги информирования: тематические выставки и обзоры литературы. На сегодняшний день фонд насчитывает 6 121 единицу печатных изданий. В течение года библиотеку посещают 1 136 читателей.",2022-03-22T08:25:41Z,2023-09-26T12:14:45Z,11:30:00,14:00:00,11:30:00,14:00:00,11:30:00,14:00:00,11:30:00,14:00:00,19:00:00,22:00:00,19:00:00,22:00:00,,
Чуру-Барышевская сельская библиотека,"Респ Татарстан,р-н Апастовский,с Чуру-Барышево,ул Гагарина,зд 3",48.5837565211487,55.2270189574582,"В 1932 году в селе Чуру-Барышево библиотека начала свою работу с «красных уголков» (изба-читальня). Позднее она называлась читальней. Это был небольшой старый дом с 2 окнами. В те годы в библиотеках было очень мало книг. Книжный фонд библиотеки составляли личные и подаренные книги, привезенные из Апастовского книжного магазина. В 1951 году библиотека была переведена в здание старой мечети. В 1970 году в селе Чуру-Барышево появилось большое, новое здание. Здесь разместились почтовое отделение, правление колхоза, медпункт, дом культуры и библиотека. В настоящее время фонд библиотеки насчитывает 12 551 экземпляров документов, 475 читателей. Библиотека активно осуществляет деятельность по патриотическому воспитанию молодого поколения, содействует духовному воспитанию и просвещению населения. Большое внимание уделяет проблеме популяризации здорового образа жизни, а также продвижению чтения.",2021-04-09T07:46:59Z,2023-02-21T11:36:16Z,09:00:00,17:00:00,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,13:00:00,09:00:00,13:00:00
Маматкозинская сельская библиотека,"Респ Татарстан,р-н Верхнеуслонский,с Старое Русское Маматкозино,ул Центральная,д 5",48.789587,55.564032,"По словам старожилов села Старое Русское Маматкозино, библиотека начала свою работу в конце 40-х годов прошлого столетия. В 2019 году Маматкозинская библиотека из здания сельского Дома культуры переехала в более просторное здание бывшей начальной школы, где располагается и сейчас. Книжный фонд – 8 067 экземпляров на различных видах носителей информации. Количество читателей – 261 человек. Число посещений – 3 447 в год. Ежегодно выписываются периодические издания для разных категорий читателей. Работают 2 клубных творческих объединения: «Мастерята» (для детей и подростков) и «Хозяюшки» (для женщин). Для читателей проводятся различные тематические мероприятия: литературные чтения, уроки культуры, встречи и т. д. Большое внимание уделяется краеведческой работе и продвижению знаний о родном крае среди подрастающего поколения, воспитанию у ребят чувства гордости за своих земляков.",2022-03-03T08:46:13Z,2023-01-30T15:27:40Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,12:30:00,,
Кубасская сельская библиотека – филиал № 16,"Респ Татарстан,р-н Чистопольский,с Кубассы,ул Центральная,д 3",50.3950087301636,55.3927343259686,"В 1929 году в Кубассах в доме священника была открыта изба-читальня. Имелось 10 книг и две газеты: «Красная Татария» и «Прикамская коммуна». Несмотря на тяжелое довоенное и послевоенное время, библиотека всегда была востребована. Сторожилы села вспоминают, что в библиотеке собирались жители не только ознакомиться с книжными и газетными изданиями, но и пообщаться друг с другом. Развиваясь вместе с поколением своих читателей, библиотека прошла путь от избы-читальни до современной библиотеки, успешно реализуя свои творческие планы. Библиотека сегодня – это центр информации, духовного чтения, источник нравственных и духовных ценностей, культурный очаг села. Обновленный книжный фонд, совершенствование обслуживания читателей с привлечением новейших компьютерных технологий, современная и комфортная мебель, новое интерактивное оборудование способствует увеличению видов информационных услуг, оказываемых местному населению. . Новая модельная библиотека ориентирована на семейное чтение и на пропаганду книги. Участники клуба семейного чтения «Зернышко», молодые семьи нашего села совместно с детьми знакомятся с библио-сенсорной комнатой, участвуют в литературных беседах, познавательных и игровых мероприятиях. В модельной библиотеке созданы все благоприятные условия для культурного и творческого развития местного населения. Фонд – более 11 тысячи, читатели –500, посещение– 6665.",2021-03-24T13:46:17Z,2023-02-03T06:53:16Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,15:00:00,,
Большетиганская сельская библиотека – филиал № 6,"Респ Татарстан,р-н Алексеевский,с Большие Тиганы,ул А.Баттала",50.147651,55.126205,"Большетиганская сельская библиотека – филиал № 6 расположена в здании Большетиганского сельского дома культуры и работает с 1960 года. Вот уже более 60 лет она радует своих читателей. Более 500 человек посещает библиотеку. В настоящее время ее книжный фонд разнообразен: есть художественная литература на русском и татарском языках, справочники, а также научно-популярная литература.Вся деятельность сельской библиотеки направлена на пропаганду книги и чтения, воспитание духовно-нравственных ценностей, здорового поколения и развитие информационной культуры населения. Для привлечения читателей проводятся различные мероприятия: тематические вечера, беседы, викторины, литературные часы, устные журналы, флешмобы, акции и др. Библиотека работает по следующим направлениям: краеведческое, военно-патриотическое воспитание, экологическое просвещение и др.",2021-11-01T12:03:44Z,2023-02-20T11:19:36Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,19:00:00,22:00:00,,
Поисевская сельская библиотека-филиал №2,"Респ Татарстан,р-н Актанышский,с Поисево,ул Советская,д 21",53.492977,55.534841,"В Поисево библиотека открывается в 1918 году, заведовал библиотекой в то время Шарифзян Гисматов. Он был родом из деревни Бишкурай (Башкортстан).Библиотека им.М.Горького Калининского района открывается в 1935 году с 141 экземпляром книг. Библиотека располагалась в маленьком доме на улице К.Маркса. Первым библиотекарем была Зайнуллина Хадия.В 1941 – 1945 годах в библиотеке работали Мухамматова Сармадия и Зайнуллина Хадия.18 августа 1947 года после окончания Елабужского культурно – просветительского +училища на работу устраивается Бахтигараева Галия.В 1949 году библиотекой заведует Кашапова Зайтуна. В этом же году начинают строить новое здание для библиотеки.В 1952 году – торжественное открытие библиотеки. В то время книжный фонд библиотеки составлял 25000 книг. В библиотеке работали 4 человека: заведующий, зав. читальным залом, зав. абонементом, библиотекарь.В 1976 – 1986 годах библиотекарем работает Гильметдинова Альбина. В 1990 году ей присуждается звание «Заслуженный работник культуры Республики Татарстан».В 1992 году сокращается Поисевская детская библиотека. В 2005 году строится пристрой к дому культуры, куда переезжает библиотека. На сегодняшний день книжный фонд библиотеки составляет 16019 экземпляров книг, читателей – 1000, книговыдача – 22000, выписывается около 22 видов газет и журналов. библиотека играет особую роль в сохранении национальной культуры, науки, образования, в активации читательского интереса. Особый акцент делается на продвижение лучших классических и современных произведений о патриотизме, о родном крае, а также на поддержке литературных талантов на территории села. В деятельности используют разнообразные формы и методы как библиотечной, так и культурно– массовой работы. Организуется обслуживание на дому. Библиотека участвует в мероприятиях общероссийского, республиканского, районного уровня.",2022-02-09T07:48:48Z,2023-03-01T14:31:06Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,12:00:00,,
