creators,title,description,geoContext,minDate,maxDate,latitude,longitude
David Braund,Tzon/Tzur,"Tzon/Tzur (modern Derbent, Russia) was also known in antiquity as Darband, an ancient city in Dāḡestān on the western shore of the Caspian Sea.",Derbent/Darband RUS,-750,1453,42.05778135,48.2967024
D.J. Mattingly,Bir Kimen,"An ancient place, cited: BAtlas 35 G2 Bir Kimen",Bir Kimen,-30,640,32.204658,14.607208
"P.-L. Gatier, T. Sinclair",Adatha,"An ancient place, cited: BAtlas 67 E1 Adatha",Başpınar,-30,640,37.705104,37.4258015
S. Loseby,Constantine,"An ancient place, cited: BAtlas 15 E2 Constantine",Constantine,-330,640,43.550135,5.123055
W.V. Harris,Matilica,Matilica was a municipium in Umbria located near the source of the river Aesis and close to the borders of Picenum. The Liber Coloniarum identifies the settlement as one of the “Civitates Piceni.”,Matelica,-330,640,43.255092,13.011553
B. Isaac,Ono,"An ancient place, cited: BAtlas 70 F1 Ono",Kafr 'Ana,-330,640,32.033584,34.864193
"M. Pearce, P. Tozzi",*Forum Novum,"An ancient place, cited: BAtlas 39 F3 *Forum Novum",Fornovo S. Giovanni,-30,640,45.498815,9.679688
"St J. Simpson, F. Hiebert, P.L. Kohl",Alan tepe,"An ancient place, cited: BAtlas 98 C1 Alan tepe","Alan tepe, TKM",-550,640,37.274989,62.380867
"C. Foss, G. Reger",Minoa,"An ancient settlement on the Aegean island of Amorgos, located on a hill now known as Moundouliá, which is a short distance south-southwest of modern Katapola.",on Amorgos GRE,-750,640,36.8215075082,25.8613797921
"R.W. Mathisen, H.S. Sivan",Ambaciacum,"An ancient place, cited: BAtlas 14 G3 Ambaciacum",Ambazac,-30,640,45.955991,1.399235
"P. Kos, M. Šašel Kos",Szekszárd,"An ancient place, cited: BAtlas 20 F3 Szekszárd","Szekszárd, HUN",-30,640,46.355945,18.703895
R. Müller Wollermann,Taamorou,"An ancient place, cited: BAtlas 75 D3 Taamorou",Damharu,-330,2100,28.690262,30.813912
G.D. Woolf,[Luxovium],"An ancient place, cited: BAtlas 18 D2 [Luxovium]",Luxeuil,-30,2100,47.817552,6.379994
"J. Fossey, J. Morin",Koniakos,"An ancient place, cited: BAtlas 55 C3 Koniakos",Koniakos,-550,640,38.625074,22.198906
"J.P. Brown, P.-L. Gatier",Gigarta,"An ancient place, cited: BAtlas 68 A5 Gigarta",Zgharta near Tripoli LEB,-330,640,34.277,35.693911
G. Wagner,Kysis,"An ancient place, cited: BAtlas 79 D4 Kysis",Douch,-30,2100,24.5804419305,30.7165764541
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Nabaris/Navarra,"An ancient place, cited: BAtlas 89 C3 Nabaris/Navarra",near crossing of Ambar Çay,-30,640,37.961396,40.442643
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Vicus Aquensis,"An ancient place, cited: BAtlas 25 F2 Vicus Aquensis",Bagnères-de-Bigorre FRA,-30,640,43.065186,0.15015
"M. Pearce, P. Tozzi",Ticinum,"An ancient city of Gallia Transpadana, Ticinum lay along the line of the ancient Via Aemilia. Today Ticinum is the modern city of Pavia.",Pavia,-30,2100,45.185899,9.156562
G. Wagner,Mahabat Khanafiss,"An ancient place, cited: BAtlas 79 C3 Mahabat Khanafiss",Mahabat Khanafiss,-30,640,25.399865,30.467825
"L. Quilici, S. Quilici Gigli",Anagnia,Anagnia was a Hernican town that sided with Rome against the Volscians and later became civitas sine suffragio.,Anagni,-750,640,41.742213,13.158962
"J. Fossey, J. Morin",Trachis/Herakleia,"An ancient place, cited: BAtlas 55 C3 Trachis/Herakleia",Barrington Atlas grid 55 C3,-750,640,38.792037,22.447577
R.B. Hitchner,H-17-I,"An ancient place, cited: BAtlas 32 F4 H-17-I",H-17-I,-30,640,36.396613,10.349731
"J. Fossey, J. Morin",Anchoe,"An ancient place, cited: BAtlas 55 E3 Anchoe",Bazaraki,-550,640,38.541481,23.289105
"C. Haselgrove, J. Kunow",Gallo-Roman vicus at Pierrefonds,"An extensive (50+ hectares) ancient settlement located in the modern French commune of Pierrefonds, lying between Pierrefonds itself and Mont Berny to the northeast. Variously referred to in the modern literature as ""Pierrefonds"", ""La Ville des Gaules"", ""Mont Berny"", or ""Saint-Étienne-Roilaye"" (another nearby modern town), the ancient name of the vicus is unknown.","Pierrefonds, St-Etienne-Roilaye/Le Mont Berny/La Ville des Gaules",-30,2099,49.36046665,2.9900466
S. Mitchell,Pharax,"An ancient place, cited: BAtlas 66 B3 Pharax","Göktepe, formerly Fariske",-30,640,36.631602,32.624187
"C. Foss, G. Reger",Paros (settlement),The homonymous polis and settlement on the Aegean island of Paros.,on Paros GRE,-750,640,37.08579,25.150728
N. Purcell,Fundi,Fundi achieved civitas sine suffragio after the Latin War in 338 B.C.,Fondi,-330,640,41.357429,13.427922
"C. Haselgrove, J. Kunow",Dünsberg,"An ancient place, cited: BAtlas 11 I2 Dünsberg","Dünsberg, GER",-330,640,50.6502828942,8.58025230186
B. Isaac,Susiya,"An ancient place, cited: BAtlas 70 G3 Susiya","Susiya, Khirbet Susiye WBK",300,640,31.406065,35.102467
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Col. Caesaraugusta,"An ancient place, cited: BAtlas 25 E4 Col. Caesaraugusta",Zaragoza,-30,2100,41.6541855,-0.8772685
"C. Haselgrove, J. Kunow",Zähringer-Burgberg,"An ancient place, cited: BAtlas 11 H4 Zähringer-Burgberg","Zähringer-Burgberg, GER",300,640,48.023314,7.858793
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Qara tepe,"An ancient place, cited: BAtlas 89 G2 Qara tepe","Qara tepe, N Salmas IRN",-550,640,38.222105,44.74186
"C. Foss, G. Reger",Iasos,Iasos was an ancient Greek city in Caria.,Asınkalesi,-550,640,37.2791962929,27.58487049
"E.M. Meyers, J.P. Brown",Thelseai,"An ancient place, cited: BAtlas 69 E2 Thelseai",Dmeir SYR,-30,640,33.64758,36.664993
"C. Foss, G. Reger",Anaphe,"An ancient place, cited: BAtlas 61 B5 Anaphe",Kastelli GRE,-750,640,36.350459,25.76846
R.B. Hitchner,Henchir-Negachia,"An ancient place, cited: BAtlas 32 D3 Henchir-Negachia",Henchir-Negachia,-30,640,36.8345,9.256019
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Tell Majdal,"An ancient place, cited: BAtlas 89 C4 Tell Majdal","Tell Majdal, SYR",-750,640,36.563352,40.60855
T. Drew Bear,*Birgena,"An ancient place, cited: BAtlas 62 D3 *Birgena",Murathanlar?,-30,640,39.046379,30.185373
"A. Hausleiter, M. Roaf, E.J. Keall",[Kangavar]/Concobar,"An ancient place, cited: BAtlas 92 C2 [Kangavar]/Concobar",Kangavar,-330,640,34.502892,47.955711
"J. Keenan, S.E. Sidebotham, T. Wilfong",Paneion 2,"An ancient place, cited: BAtlas 80 C2 Paneion 2","Paneion 2, el-Bweib",-30,640,25.74992,33.339726
W.V. Harris,Velzna/*Volsinii Veteres/Urbiventus,"Volsinii Veteres was one of the most powerful and important cities of Etruria, as it was the location of the important federal sanctuary located at the Fanum Voltumnae.",Orvieto,-750,2100,42.716449,12.111566
S.T. Parker,Loueitha,"An ancient place, cited: BAtlas 71 B3 Loueitha",Kathrabba,-30,640,31.134975,35.624282
C. Foss,Kales,"An ancient place, cited: BAtlas 86 B2 Kales",Alaplı,-550,640,41.18195,31.387409
J.J. Wilkes,Goražde,"An ancient place, cited: BAtlas 21 A6 Goražde","Goražde, BOS",-30,640,43.67068,18.975308
"T. Wilfong, S.E. Sidebotham, J. Keenan",Petemout/Kerameia?,"An ancient place, cited: BAtlas 80 B2 Petemout/Kerameia?",Medamud,-750,2100,25.705501,32.704914
R.B. Hitchner,Bir-el-Ater,"An ancient place, cited: BAtlas 33 B3 Bir-el-Ater","Bir-el-Ater, ALG",-30,640,34.746142,8.056996
"J. Fossey, J. Morin",Mykalessos,"An ancient place, cited: BAtlas 55 F4 Mykalessos",Rhitsona,-750,640,38.41672,23.519602
A.S. Esmonde Cleary,Bitterne,"An ancient place, cited: BAtlas 8 F4 Bitterne",Bitterne,-30,640,50.916576,-1.370646
E.W.B. Fentress,Asefsou,"An ancient place, cited: BAtlas 34 E2 Asefsou",Asefsou,-30,640,35.143916,6.533371
W.V. Harris,Interocrium,A Sabine town that was later known as a mansio on the course of the Via Salaria.,Antrodoco,-30,640,42.41605,13.080933
David Braund,Kerkinitis?,"An ancient place, cited: BAtlas 23 G3 Kerkinitis?",Eupatoria,-750,640,45.203672,33.361389
H. Bender,Üetliberg,"An ancient place, cited: BAtlas 19 A2 Üetliberg","Üetliberg, SWI",-30,640,47.34937,8.4836947
"J.P. Brown, E.M. Meyers",Reimea,"An ancient place, cited: BAtlas 69 E4 Reimea",Rimet el-Lohf SYR,-30,640,32.831946,36.52448
W.M. Murray,Ioustinianoupolis,"An ancient place, cited: BAtlas 54 B2 Ioustinianoupolis","at Bregu i Melanit, above Nepravishta ALB",300,640,39.992045,20.291169
E.W.B. Fentress,Zabi (Iustiniana),"An ancient place, cited: BAtlas 34 C2 Zabi (Iustiniana)",Bechilga,-30,640,35.691235,4.5649895
A.G. Poulter,Vicus ‘Bapeni’,"An ancient place, cited: BAtlas 22 A5 Vicus ‘Bapeni’",E Augustae BUL,300,640,43.705283,23.878486
"F. Hiebert, P.L. Kohl, St J. Simpson",Kyrk tepe,"An ancient place, cited: BAtlas 98 C1 Kyrk tepe","Kyrk tepe, TKM",-330,640,37.656669,62.185366
"E.M. Meyers, J.P. Brown",Beth She'arim,"An ancient place, cited: BAtlas 69 B4 Beth She'arim",esh Sheikh Ibreik ISR,-30,640,32.700095,35.135395
"P. Kos, M. Šašel Kos",Ustikolina,"An ancient place, cited: BAtlas 20 F6 Ustikolina","Ustikolina, BOS",-30,640,43.585559,18.781548
P.O. Spann,Laminium,"An ancient place, cited: BAtlas 27 B3 Laminium",Alhambra?,-330,640,38.899451,-3.053453
"L.F. Pitts, A. Bursche",Aquae,"An ancient place, cited: BAtlas 13 B4 Aquae",Baden AUS,-30,640,48.006138,16.2323655
A.S. Esmonde Cleary,Blackwardine,"An ancient place, cited: BAtlas 8 E2 Blackwardine",Blackwardine,-30,640,52.203802,-2.690621
G.D. Woolf,Andematunnum,A Gallo-Roman city and capital of the Lingones,Langres,-30,2100,47.864221,5.335214
"C. Foss, S. Mitchell",Seleucia/Claudioseleucia/Seleucia Sidera,"Seleucia Sidera was an ancient city in the northern part of Pisidia, Anatolia, founded by Seleucus I Nicator or Antiochus I Soter in order to protect the military road across northern Pisidia.","Selef, Bayat",-330,640,37.8963206667,30.6212863333
zrosalinsky,Tananir,"Settlement in modern Jordan with remains from the late Chalcolithic period to the late Bronze Age, as well as the late Roman to early Byzantine periods.",NA,-10000,850,32.20992,35.281009
H. Bender,Abodiacum,"An ancient place, cited: BAtlas 19 C2 Abodiacum",Epfach GER,-30,2100,47.909892,10.909748
"C. Foss, G. Reger, S. Mitchell",Plagia,"An ancient place, cited: BAtlas 56 C3 Plagia","Plagia, on Lesbos GRE",-330,640,39.001619,26.368424
David Braund,Ashamba 3,"An ancient place, cited: BAtlas 84 C4 Ashamba 3","Ashamba 3, W Gelendzhik",-330,640,44.610722,37.994904
"J. Kunow, C. Haselgrove",Iuliacum,"An ancient place, cited: BAtlas 11 G2 Iuliacum",Jülich GER,-30,640,50.921007,6.361194
"C. Foss, S. Mitchell",Kasai,"An ancient place, cited: BAtlas 65 G4 Kasai","Asar, Gündoğmuş",-30,640,36.8495915,31.959845
E.N. Borza,Bragylai,"An ancient place, cited: BAtlas 50 C2 Bragylai",Metallikon,-30,640,41.001146,22.851025
"C. Haselgrove, J. Kunow",Teucera,"An ancient place, cited: BAtlas 11 C2 Teucera",Thièvres sur Authie,300,640,50.127518,2.4532
"M. Pearce, P. Tozzi",Vercellae,"Originally a captial of the Libici, a tribe of Ligurians, Vercellae became an important Roman municipium.",Vercelli,-550,2100,45.321094,8.426374
M.U. Erdosy,Elankoros,"An ancient place, cited: BAtlas 5 D5 Elankoros",Vilayankod,-30,640,8.19228,77.265021
"J. Fossey, J. Morin",Opous,"An ancient place, cited: BAtlas 55 E3 Opous",Atalandi,-750,640,38.6306405,23.047878
T.W. Potter,Tikoubaine,"An ancient place, cited: BAtlas 30 H3 Tikoubaine",Tikoubaine,-30,640,36.766398,4.175252
"J. Bennet, G. Reger",Praisos,"Praisos is an ancient settlement of eastern Crete occupied from the Late Minoan period until ca. 150 BC, when it was destroyed by its neighbour, Hierapytna.",Praisos/Vaveloi,-750,640,35.1232974967,26.0905397478
A.S. Esmonde Cleary,Canonium,The site of a Roman and Iron Age settlement located at Kelvedon.,Kelvedon,-30,640,51.839173,0.703298
D.F. Graf,Pharan,"An ancient place, cited: BAtlas 76 D4 Pharan",Feiran,-30,640,28.717525,33.609633
"C. Foss, G. Reger, S. Mitchell",Pergamum,"An important ancient settlement, located at modern Bergama in Turkey. It was first described in Xenophon's Anabasis and was later used as a treasury under Lysimachus. Pergamum became the administrative capital and principal city of the Attalid kingdom and dynasty (282-133 BCE) and was briefly the first capital of the Roman province of Asia. It later was a seat of a Christian bishopric and is listed in Revelation as one of the seven churches of Asia. It was inscribed as a UNESCO World Heritage Site in 2014 under ""Pergamon and its Multi-Layered Cultural Landscape"".",Bergama,-1750,2100,39.1325,27.184167
"C. Foss, S. Mitchell",Side,An ancient settlement on the southern coast of Asia Minor (modern Selimiye in Turkey).,Selimiye,-750,2000,36.7683613799,31.3921629383
A.G. Poulter,Dionysopolis/Krounoi,"An ancient place, cited: BAtlas 22 F5 Dionysopolis/Krounoi",Balchik BUL,-550,640,43.417781,28.1629075
R.B. Hitchner,Henchir-Khemissa,"An ancient place, cited: BAtlas 32 E3 Henchir-Khemissa",Henchir-Khemissa,-30,640,36.499852,9.936439
"C. Haselgrove, J. Kunow",Contra Aginnum,"An ancient place, cited: BAtlas 11 D3 Contra Aginnum",Condren,-30,640,49.628457,3.279702
E. Bertrand,Segusio,"An ancient place, cited: BAtlas 17 I3 Segusio",Susa ITL,-330,2100,45.138348,7.048364
S. Loseby,Marduel,"An ancient place, cited: BAtlas 15 D2 Marduel","Marduel, St-Bonnet-du-Gard",-550,640,43.927123,4.545053
"P.-L. Gatier, T. Sinclair",Ulnia,"An ancient place, cited: BAtlas 67 D1 Ulnia","Süleymanlı, formerly Zeitun",300,640,37.873462,36.863836
G.D. Woolf,Tarnaias?,The chief settlement of the Nantuates.,Massongex SWI,-330,640,46.242249,6.989159
"C. Foss, G. Reger",Neapolis/Aurelia Neapolis,"An ancient place, cited: BAtlas 61 G2 Neapolis/Aurelia Neapolis",Inebolu,-550,640,37.690157,28.397699
E.W.B. Fentress,Tfilzi,"An ancient place, cited: BAtlas 34 E2 Tfilzi",Menaa,-30,640,35.1741,6.009593
J.J. Wilkes,Lychnidos,"Lychnidos (modern Ohrid, Macedonia) is an ancient city listed as UNESCO World Heritage Site in 1979 and 1980 for both its cultural and natural heritage.",Ohrid MAC,-550,640,41.114136,20.7964495
David Braund,Nizhne-Gnilovskoye,"An ancient place, cited: BAtlas 84 E1 Nizhne-Gnilovskoye","Nizhne-Gnilovskoye, near Rostov",-30,640,47.188901,39.627744
R. Müller Wollermann,Krokodilopolis/Ptolemais Euergetis,An ancient city in the Heptanomis and the capital of Arsinoites nome. The ancient Egyptian name of the site was Shedyet and in Pharaonic times it was a major cult center for the god Sobek.,Medinet el-Fayyum,-2600000,2100,29.3149635,30.8399565
S. Mitchell,Serretillis/Serraipolis,"An ancient place, cited: BAtlas 66 G3 Serretillis/Serraipolis","Sırıntılının Çiftlik, Bebeli",-30,640,36.6433206667,35.484721
"L. Quilici, S. Quilici Gigli",Setia,A Volscian settlement of the fifth century B.C. that became a Latin colony in 382 B.C.,Sezze,-550,2100,41.498686,13.058914
"J. Fossey, J. Morin",Charadra,"An ancient place, cited: BAtlas 55 C3 Charadra",Mariolates,-550,640,38.640939,22.489574
"M. Roaf, St J. Simpson",Hazza,"An ancient place, cited: BAtlas 91 F1 Hazza",about 8 miles SW Arbil,300,640,36.093332,43.897342
M.U. Erdosy,Alagankulam,"An ancient place, cited: BAtlas 5 D5 Alagankulam",Alagankulam,-30,640,9.362056,78.992932
"H.S. Sivan, R.W. Mathisen",Musciacas?,"An ancient place, cited: BAtlas 14 I3 Musciacas?",Moissat,-30,640,45.774457,3.353397
C. Foss,Bizye,"An ancient place, cited: BAtlas 52 B1 Bizye",Vize,-330,2100,41.572702,27.765289
S.E. Kroll,Ganzak?/Gazaca?/Gazae?,"An ancient place, cited: BAtlas 90 B3 Ganzak?/Gazaca?/Gazae?",Leilan,-30,640,37.012264,46.201883
H. Bender,Ramsau,"An ancient place, cited: BAtlas 19 F2 Ramsau","Ramsau, Knallwand",300,640,47.420146,13.667638
"C. Haselgrove, J. Kunow",Niederbronn-les-Bains,"An ancient place, cited: BAtlas 11 H4 Niederbronn-les-Bains",Niederbronn-les-Bains,-30,640,48.951126,7.642968
S.M. Burstein,Gezira Dabarosa/Tamania?,"An ancient place, cited: BAtlas 81 B4 Gezira Dabarosa/Tamania?","Gezira Dabarosa, SUD Mer.: Taman(e)",-330,640,21.932161,31.338656
"A. Bursche, R. Warner",Soldatergård,"An ancient place, cited: BAtlas 2 G2 Soldatergård","Soldatergård, DEN",300,640,54.994366,15.07536
"A. Hausleiter, E.J. Keall, M. Roaf",Gurbayigan/[Jurbadhakan],"An ancient place, cited: BAtlas 92 F3 Gurbayigan/[Jurbadhakan]",Gulpaygan,-30,640,33.452651,50.286873
"C. Haselgrove, J. Kunow",Borbetomagus,"An ancient place, cited: BAtlas 11 I3 Borbetomagus",Worms GER,-30,640,49.630359,8.3588465
"R.W. Mathisen, H.S. Sivan",Novioritum,"An ancient place, cited: BAtlas 14 E2 Novioritum",Niort,-30,640,46.32378,-0.457612
H. Bender,Altenstadt,"An ancient place, cited: BAtlas 19 C2 Altenstadt","Altenstadt, GER",300,640,47.823158,10.872233
D. Rupp,Limenia?,"An ancient place, cited: BAtlas 72 B2 Limenia?",SE Petra tou Limniti CYX,-330,640,35.167415,32.741684
W.M. Murray,Paramythia,"An ancient place, cited: BAtlas 54 C3 Paramythia",Paramythia,-750,640,39.4755555,20.5220935
"L. Quilici, S. Quilici Gigli",Annunziatella,"An ancient place, cited: BAtlas 43 C2 Annunziatella",Annunziatella,-330,640,41.832618,12.512212
A. Bernand,Sais,"Sais was an ancient Egyptian town located in the Western Nile Delta on the Canopic branch of the Nile river. It served as the provincial capital of Sap-Meh, the fifth nome of Lower Egypt, and became a capital during the Twenty-fourth Dynasty (ca. 732–720 BC) as well as during the Late Period. Herodotus claimed that Osiris was buried at Sais. Other Greek authors, including Plato, maintained a connection between Sais and the goddess Athena.",Sa el-Hagar,-750,2100,30.96715,30.774367
E.W.B. Fentress,Zarai,"An ancient place, cited: BAtlas 34 D2 Zarai",Zraia,-30,640,35.802187000000004,5.677421
E.W. Haley,Sanfins,"An ancient place, cited: BAtlas 24 C3 Sanfins","Sanfins, hilltop settlement POR",-330,640,41.3248716333,-8.38578036667
E.N. Borza,Mesambria,"An ancient place, cited: BAtlas 51 F3 Mesambria","Shabla-Dere?, 12 miles W Alexandroupolis",-550,640,40.86393,25.630902
"E.M. Meyers, J.P. Brown",Abila Lysaniou,"An ancient place, cited: BAtlas 69 D2 Abila Lysaniou",Suq Le Basi Barada SYR,-30,640,33.627108,36.1159485
D.J. Mattingly,Augila,"An ancient place, cited: BAtlas 38 C4 Augila",Augila/Gialo,-550,640,29.1521035,21.2952075
"Jr., F.H. Stanley, R.C. Knapp",Ilip(ou)la,An ancient settlement on the Iberos/Luxia river (modern Niebla on the Río Tinto in Spain).,Niebla,-550,2099,37.3609544,-6.6793495
R. Müller Wollermann,Techtho,"An ancient place, cited: BAtlas 75 D3 Techtho",on island opposite Ankyronpolis,-330,2100,28.769908,30.91132
J.J. Wilkes,Ulpiana,"An ancient place, cited: BAtlas 49 D1 Ulpiana",Gračanica YUG,-30,640,42.5966506888,21.1747485426
E. Bertrand,Morginnum,"Morginnum (Moirans) was a settlement of Gallia Narbonensis, along the road from Vienne to Alpis Cottia.",Moirans,-330,640,45.326453,5.564349
"C. Foss, G. Reger",Kalithea,"An ancient place, cited: BAtlas 61 D2 Kalithea","Kalithea, on Samos GRE",300,640,37.740586,26.575298
"I.E.M. Edlund Berry, A.M. Small",Petelia,Petelia was an ancient city on the coast of Bruttium in southern Italy. Petelia remained allied to Rome during the Second Punic War.,Strongoli,-550,640,39.266064,17.05108
A.S. Esmonde Cleary,Durocornovium,"Durocornovium (Wanborough, Wiltshire) was a vicus on the Ermine Street.",Wanborough,-30,640,51.56737545,-1.72387985
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Apamea,"An ancient place, cited: BAtlas 93 C1 Apamea",perhaps Famiya near Kut al-Amara; there appear to be two other places with the same name IRQ,-330,640,32.291184,46.302313
S. Mitchell,Corycium Antrum,"An ancient place, cited: BAtlas 66 E4 Corycium Antrum",Cennet Obruğu,300,640,36.461276,34.098919
M. Drew Bear,Monkanei,"An ancient place, cited: BAtlas 77 D1 Monkanei","E Hermopolis Magna, near R. Nile",-30,640,27.77341,30.867731
R.J.A. Wilson,Neaition/Netum,Neaition/Netum was an ancient town in Sicily that likely became subject to Syracuse after 263 B.C.,Noto Vecchia,-550,2100,36.911036,15.0514325
E.N. Borza,Zerynthos,"An ancient place, cited: BAtlas 51 F4 Zerynthos",E coast of Samothrace,300,640,40.488709,25.653372
"C. Foss, S. Mitchell",Korydalla,"An ancient place, cited: BAtlas 65 D5 Korydalla",Haciveliler,-550,640,36.376674,30.273281
David Braund,Borisovka,"An ancient place, cited: BAtlas 84 C4 Borisovka","Borisovka, near Novorossiysk",-550,640,44.776322,37.689236
S.M. Burstein,Bir Meneiga,"An ancient place, cited: BAtlas 81 F3 Bir Meneiga","Bir Meneiga, EGY/SUD",-30,640,22.78333,35.2
"J. Bennet, G. Reger",Rhaukos,"An ancient place, cited: BAtlas 60 D2 Rhaukos",Ag. Myron,-330,640,35.228138,25.024828
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",U265,"An ancient place, cited: BAtlas 93 B2 U265","U265, part of Medain IRQ",-330,640,31.422679,45.534401
R. Müller Wollermann,Ankyronpolis,"An ancient place, cited: BAtlas 75 D3 Ankyronpolis",el-Hiba,-330,2100,28.766518,30.916624
E.N. Borza,Grnčište,"An ancient place, cited: BAtlas 50 A1 Grnčište","Grnčište, fortified settlement MAC",-30,640,41.641496,21.847604
"J. Kunow, C. Haselgrove",Fanum Martis,"An ancient place, cited: BAtlas 11 D2 Fanum Martis",Famars,-30,2100,50.311862,3.517835
E.W.B. Fentress,Subtabarti,"An ancient place, cited: BAtlas 31 D4 Subtabarti",Barrington Atlas grid 31 D4,-30,640,36.187011,5.684923
S.E. Kroll,Chahar Taq,"An ancient place, cited: BAtlas 90 C4 Chahar Taq","Chahar Taq, near Takht-i Suleiman",300,640,36.468346,47.317788
"J. Fossey, J. Morin",Hyettos,An ancient settlement of Boeotia. The site is located about 2km east of modern Loutsi in Greece.,Dendri,-750,640,38.555375,23.103147
B. Isaac,Ziph,"An ancient place, cited: BAtlas 70 G3 Ziph",Khirbet Zif WBK,-30,640,31.478252,35.140514
"J.P. Brown, E.M. Meyers",Motha(na)/Motho?,"An ancient place, cited: BAtlas 69 E5 Motha(na)/Motho?",Imtan SYR,-330,640,32.41855,36.818713
"C. Foss, G. Reger",Cnidus,"An ancient settlement located at Tekir on the western tip of the modern Datça peninsula in Turkey (ancient Knidia), which extends from the southwest corner of Asia Minor. In the later fourth century BCE, it grew markedly, succeeding the site at Burgaz as the political center of the peninsula.",Tekir,-330,2100,36.6881795,27.3728385
B. Isaac,Ekron/Akkaron,"An ancient place, cited: BAtlas 70 F2 Ekron/Akkaron",Tel Miqne,-330,640,31.7804585,34.851016
"J.P. Brown, E.M. Meyers",Aere,"An ancient place, cited: BAtlas 69 D3 Aere",Sanamein SYR,-30,640,33.071101,36.185274
"St J. Simpson, F. Hiebert, P.L. Kohl",Andkhui,"An ancient place, cited: BAtlas 98 F2 Andkhui","Andkhui, AFG",300,640,36.925904,65.119297
N. Purcell,Aesernia,An ancient settlement (modern Isernia in Italy),Isernia,-330,2100,41.596276,14.2324325
"C. Foss, S. Mitchell",Kitanaura,"An ancient place, cited: BAtlas 65 D4 Kitanaura",Saraycık,-330,640,36.646858,30.36531645
"C. Foss, S. Mitchell",[Agrai],"An ancient place, cited: BAtlas 65 E2 [Agrai]","Ağras, Atabey",300,640,37.951412,30.642907
S. Mitchell,Kinna,"An ancient place, cited: BAtlas 63 C2 Kinna",Karahamzılı,-30,640,39.226876,33.033014
R.B. Hitchner,Henchir-Bou-Zitouna,"An ancient place, cited: BAtlas 32 G3 Henchir-Bou-Zitouna",Henchir-Bou-Zitouna,-30,640,36.795259,10.845206
D.F. Graf,Makna,"An ancient place, cited: BAtlas 76 F5 Makna",Maqna SAU,-330,640,28.398858,34.745184
"St J. Simpson, F. Hiebert, P.L. Kohl",Khurmuzfarrah,"An ancient place, cited: BAtlas 98 C1 Khurmuzfarrah",Uly Kishman TKM,300,640,37.657848,62.188845
A.S. Esmonde Cleary,Baldock,A pre-Roman and Romano-British settlement was located at Baldock along the Icknield Way.,Baldock,-30,640,51.9897381,-0.1809379
"J.P. Brown, E.M. Meyers",Kefar Nevoraia,"An ancient place, cited: BAtlas 69 C3 Kefar Nevoraia",Khirbet en Nabratein ISR,-30,640,33.013309,35.516959
"C. Foss, S. Mitchell",Arneai,"An ancient place, cited: BAtlas 65 C5 Arneai",Ernes,-30,640,36.434125,29.8643273333
"L. Quilici, S. Quilici Gigli",La Storta,A station on the Via Cassia attested in an inscription dated to A.D. 379-383.,La Storta,300,640,42.002408,12.38216
"J. Fossey, J. Morin",Meliteia,"A town in Achaia Phthiotis, which usually provided one of the regions' two representatives to the Delphic Amphiktyony. It became part of the Aetolian League around 260 BC and part of the Thessalian League in 189 BC. It remained inhabited through the Roman Imperial period and into Byzantine times. The modern town of Avaritsa is nearby.",Avaritsa,-750,640,39.0384004337,22.4567084048
"C. Haselgrove, J. Kunow",La Madeleine,"An ancient place, cited: BAtlas 11 G4 La Madeleine",La Madeleine,-30,640,48.63758,6.277291
R.B. Hitchner,Curubis,"An ancient place, cited: BAtlas 32 G3 Curubis",Korba,-330,640,36.575649,10.862461
J.H.F. Bloemers,Lundeborg,"An ancient place, cited: BAtlas 10 G1 Lundeborg","Lundeborg, DEN",-30,640,55.139719,10.782254
A.G. Poulter,Nicopolis ad Istrum,"The ancient city of Nicopolis ad Istrum is located near the village of Nikyup, Bulgaria, in the district of Veliko Turnovo. The Roman emperor Trajan founded Nicopolis ad Istrum following victories over the Dacians in 101 and 106 CE. The fortified Roman city had an area of approximately 30 ha.",Nikiup BUL,-30,640,43.2176017098,25.6119942761
"E.M. Meyers, J.P. Brown",Tiberias,Tiberias was founded by Herod Antipas ca. 20 BC.,Tiberias ISR,-30,640,32.787692,35.542294
S.E. Kroll,Laclac Gaisi,"An ancient place, cited: BAtlas 90 B4 Laclac Gaisi","Laclac Gaisi, near Hoseyn Mame",300,640,36.740595,46.114411
A. Bernand,Pharbaithos,"An ancient place, cited: BAtlas 74 F3 Pharbaithos",Horbeit,-750,640,30.734257,31.620556
"C. Foss, S. Mitchell",Olbia,"An ancient place, cited: BAtlas 65 E4 Olbia",Koruma,-550,640,36.8728833333,30.6085903333
"S. Loseby, R. Häussler",Salinae,"An ancient place, cited: BAtlas 16 C2 Salinae",Castellane,-30,640,43.847565,6.510738
jahlfeldt,Gallo-Roman vicus at Dalheim,Remains of the Roman-era settlement at Dalheim.,NA,-30,640,49.5382311,6.2559389
