language,glottocode,latitude,longitude,value
English,stan1293,53,-1,present
Babanki,baba1266,5.97863,10.2869,present
Ulwa,ulwa1239,12.932292,-83.581467,present
North Ambrym,nort2839,-16.1741,168.14,present
Balangingi,bala1311,6.011614,121.686646,present
Tamambo,malo1243,-15.6835,167.16,present
Xinca-Chiquimulilla,xinc1242,14.083301,-90.380259,present
West Coast Bajau,west2560,6.00631,116.124,present
Hiligaynon,hili1240,10.4018,122.974,present
Loma (Liberia),loma1260,7.91585,-9.69906,present
Western Neo-Aramaic,west2763,33.8162,36.484,present
Daasanach,daas1238,4.58879,35.9888,present
Yemsa,yems1235,7.79821,37.4412,present
Salka-Tsishingini,tsis1238,10.2882,5.11073,present
Udihe,udih1248,46.6309,135.678,present
Pampanga,pamp1243,14.9603,120.502,present
Vaeakau-Taumako,pile1238,-10.173335,166.247188,present
Gela,gela1263,-9.04587,160.186,present
Patpatar,patp1243,-3.74711,152.493,present
Lele (Chad),lele1276,9.158,15.81149,present
Antankarana Malagasy,anta1255,-13.2164,49.2402,present
Aromanian,arom1237,40.616,21.2,present
Tiruray,tiru1241,6.77321,124.127,present
Haitian,hait1244,18.795135,-72.136115,present
Keley-i Kallahan,kele1259,16.7099,121.035,present
Iaai,iaai1238,-20.6301,166.59,present
Bola,bola1250,-5.55792,150.095,present
Hoava,hoav1238,-8.19679,157.595,present
Nalik,nali1244,-2.94411,151.332,present
Yanomamö,yano1261,1.67967,-64.8781,present
Emae,emae1237,-17.052,168.399,present
Mpade,mpad1242,12.561391,14.446893,present
Emberá-Chamí,embe1262,4.8791,-76.0749,present
Kambera,kamb1299,-9.88447,120.235,present
Limonese Creole,limo1249,9.957414,-83.0905,present
Mwan,mwan1250,7.87533,-5.9457700000000004,present
Tohono O'odham,toho1245,31.7973,-111.995,present
Bori-Karko,bori1243,27.62812,94.3538,present
Copala Triqui,copa1237,17.1541,-97.9826,present
Wolof,nucl1347,15.2534,-15.383,present
Hulaulá,hula1244,31.9111,43.4865,present
Tangam,tang1377,28.95,94.98,present
Tawala,tawa1275,-10.3115,150.644,present
Mota,mota1237,-13.835361,167.690924,present
Lokono,araw1276,5.64295,-56.9243,present
Mbay,mbay1241,8.23066,15.7328,present
Ben Tey Dogon,bent1238,14.78,-2.94,present
Caribbean Javanese,cari1276,5.62695,-54.6305,present
Wik-Mungkan,wikm1247,-13.98051,141.81611,present
Waropen,waro1242,-2.31142,136.633,present
Zacatlán-Ahuacatlán-Tepetzintla Nahuatl,zaca1241,20.0581,-97.8974,present
Orowe,orow1242,-21.6269,165.473,present
San Andres Creole English,sana1297,12.55352,-81.70425,present
Lusengo,luse1252,0.16988,18.3991,present
West Malagasy Sakalava,saka1291,-20.28,44.32,present
Mískito,misk1235,15.1576,-84.2942,present
Ma'di,madi1260,3.62499,31.8471,present
Zaniza Zapotec,zani1235,16.6804,-97.2876,present
Comox,como1259,49.7233,-124.967,present
Buwal,buwa1243,10.6151,13.8838,present
Mele-Fila,mele1250,-17.6841,168.275,present
Dhao,dhao1237,-10.8098,122.658,present
Yaka (Central African Republic),yaka1272,3.6515,17.2713,present
Buhutu,buhu1237,-10.5074,150.18,present
'Are'are,area1240,-9.20699,161.158,present
Tommo So Dogon,tomm1242,14.756,-3.28,present
Mocho,moch1257,15.4538,-92.1734,present
Abui,abui1241,-8.31058,124.588,present
Second Mesa,seco1242,35.7653,-110.535,present
Bolinao,boli1256,16.3071,119.853,present
Kaingang,kain1272,-27.7671,-52.5394,present
Tigak,tiga1245,-2.70951,150.893,present
Xinca-Yupiltepeque,xinc1243,14.194497,-89.790974,present
Muruwari,muru1266,-28.9618,146.546,present
Mangaia-Old Rapa,rapa1245,-27.6304,-144.338,present
Temoaya Otomi,temo1245,19.6001,-99.6541,present
Madurese,nucl1460,-7,113,present
Male (Ethiopia),male1284,5.91975,36.9892,present
Kokota,koko1269,-8.16481,159.191,present
Bwaidoka,bwai1242,-9.51158,150.297,present
Nengone,neng1238,-21.5305,167.964,present
Biak,biak1248,-0.9523,135.879,present
Bamun,bamu1253,5.49017,10.8477,present
Central Aymara,cent2142,-17,-68.5,present
Kumzari,kumz1235,26.1602,56.4202,present
Meta',meta1238,5.88942,9.87416,present
Umbu-Ungu,umbu1258,-5.9513,143.97,present
Jita,jita1239,-1.62681,33.9141,present
Baga Koga,baga1273,10.1286,-13.947,present
Ron,ronn1241,9.3,9.02,present
Santa María Zacatepec Mixtec,sant1436,16.7003,-97.9484,present
Bahamas Creole English,baha1260,25.032149,-77.390587,present
Pima Bajo,pima1248,28.654,-108.326,present
