name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Чертушкинская сельская библиотека,"Респ Татарстан,р-н Новошешминский,д Чертушкино,ул Центральная,двлд 32",51.018442,55.158292,"С 2013 года библиотека находится в новом здании сельского Дома культуры. Располагает двумя комнатами под детский и взрослый. Пользователями библиотеки являются все категории жителей села. Дети и пенсионеры - самые активные пользователи библиотеки. Книжный фонд составляет 5184 экземпляров художественной литературы. Библиотека – это информационный и культурно-просветительский центр. Ее посещают люди разного возраста, вероисповедания и рода деятельности. С учетом их интересов проводятся различные мероприятия: мастер-классы, дни открытых дверей, экскурсии, беседы, игровые программы. Библиотека обеспечивает сельским жителям свободный доступ к информации, знаниям.Книжный фонд сельской библиотеки постоянно пополняется. Для читателей проводится обзор новой литературы.",2021-12-06T08:14:04Z,2023-02-21T06:39:54Z,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,15:00:00,10:00:00,12:12:00,,
Арская районная детская библиотека,"Респ Татарстан,р-н Арский,г Арск,ул Банковская,д 2а",49.878803,56.092481,"Арская районная детская библиотека была организована в 1938 году. С 1981 года размещается в новом типовом здании.В 1993 году заведующей детского отдела была назначена Закарова А. М. В 1990-е годы в детском отделе также работала Кашапова М. Г. Скромную, добродушную женщину полюбили и читатели, и коллеги. К 2003 году постепенно поменялся состав работников отдела. Заведующая отделом Рахимбаева А. Г., Сафина Р. М., Бариева З. З., Замалиева Г. Р. стремились организовать обслуживание читателей увлекательно и интересно, использовать нетрадиционные формы работы, создать комфортную среду в библиотеке. В 2011 году в связи с 125-летием Габдуллы Тукая библиотека получила новую библиотечную мебель, современное оборудование и компьютерную технику. В настоящее время районной детской библиотекой заведует Рахимбаева А. Г. Библиотекари Байкова Г. Р., Абдуллина Р. Р., Фазылова Д. Ф. ведут работу по приобщению детей и подростков к чтению. Книжный фонд составляет 27 825 экземпляров книг. Число пользователей 3 843 человек. Центральная детская библиотека – это и место для общения и отдыха. 3десь можно принять участие в праздниках, литературных встречах, конкурсах, играх, квестах. Всегда увлекательно проходят экскурсии по библиотеке – с театрализованными сценками, со сказочными героями.",2021-04-14T11:21:02Z,2023-03-31T12:38:48Z,09:00:00,17:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,09:00:00,17:00:00,09:00:00,17:00:00
Каташ-Каранская сельская библиотека,"Респ Татарстан,р-н Сармановский,с Каташ-Каран,ул Ленина,д 40а",52.635068,55.29516,"Каташ-Каранская сельская библиотека основано в 1957 г. Фонд сельской библиотеки состоит из 12000 книг. Культурную жизнь современного села невозможно представить без библиотеки. Именно сельская библиотека становится собирателем, хранителем и проводником культурных традиций. В своей повседневной работе она решает множество задач: сохраняет и передает культурные традиции во времени и пространстве, обеспечивая память поколений; формирует нравственные позиции молодежи, создает особую культурную, образовательную и интеллектуальную среду в обществе; способствует повышению уровня культурных и образовательных потребностей сельского населения.",2022-03-30T05:17:11Z,2023-02-21T13:46:34Z,08:30:00,16:00:00,08:30:00,16:00:00,08:30:00,16:00:00,08:30:00,16:00:00,08:30:00,16:00:00,08:30:00,12:00:00,,
Шильнебашская сельская библиотека,"Респ Татарстан,р-н Тукаевский,с Шильнебаш,ул 60 лет Октября,д 2",52.4901575423279,55.6395267408766,"В 1975 году из Князевской сельской библиотеки передано 316 экземпляров книг. 19 августа 1976 года состоялось открытие библиотеки в деревне Шильнебаш. Сегодня она расположена на втором этаже Шильнебашского сельского дома культуры «Нива». Фонд насчитывает 10 908 книг, из них 9 389 – на русском языке, а 1 469 – на татарском языке. Библиотека выписывает 18 наименований газет и журналов. Число пользователей – более 1 070, охват населения – 75,5 %. Заведующий работает Гульнара Шамгуновна Садыкова. В Шильнебашской сельской библиотеке ведется массовая работа: громкие чтения с детьми, библиографические обзоры, литературные и тематические вечера, посвященные писателям-юбилярам. Заведующая использует инновационные методы деятельности, проводит акции «Библионочь», организует работу на открытом воздухе, в парке отдыха: книжные выставки, викторины, конкурсы.",2016-06-24T05:35:42Z,2023-10-16T11:54:31Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,,
Николашкинская сельская библиотека – филиал № 25,"Респ Татарстан,р-н Бавлинский,с Николашкино,ул Советская,д 38А",53.369567,54.200612,"Первая изба-читальня в селе Николашкино была открыта в 1933 г. в здании церкви по инициативе И. И. Романова. В 1935 г. его работу продолжил учитель школы А. Ф. Алпутов. В 1949 г. фонд составлял более 300 экземпляров книг. С 2021 г. заведующая библиотекой – Чепанова Елена Борисовна.Николашкинская сельская библиотека-филиал № 25 является информационно-культурным центром для жителей села. Основное направление деятельности – краеведение. Проводятся разнообразные мероприятия по пропаганде традиций и обычаев удмуртского народа: фольклорные вечера, встречи с интересными людьми, краеведческие чтения. Уделяется пристальное внимание пропаганде жизни и творчества писателей-земляков: Евгения Самсонова, Тимофея Тимина и др. Также важное направление работы – нравственно-патриотическое воспитание детей. Библиотека поддерживает тесную связь с Домом культуры. Обслуживает 265 пользователей. Фонд насчитывает более 7 700 экземпляров книг.",2021-04-16T10:06:40Z,2023-02-21T11:41:26Z,,,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00,16:00:00,19:00:00
Большесалтыковская сельская библиотека,"Респ Татарстан,р-н Камско-Устьинский,с Большие Салтыки,ул Свердлова,д 126",49.070787,55.261234,"Большесалтыковская сельская библиотека начала свою работу в 1951 году. Она размещалась в маленькой комнате сельского клуба, фонд состоял из 50–60 книг. Книги собирались с помощью населения, других сел. Библиотекарь выступала перед сельчанами: читала стихи и отрывки из произведений, рассказывала новости. В 1970 году построили новый Дом культуры, там расположилась и библиотека. Проводились разные мероприятия, библиотекарь выступала перед животноводами, комбайнерами. С 1986 года до настоящего времени библиотекарем работает Загидуллина Гаухария Карибулловна. Фонд насчитывает 6 704 экз. книг. Для читателей проводятся мероприятия: викторины, конкурсы, презентации, диспуты. Тесно ведется работа со школой, населением. Работает передвижная библиотека в деревнях Данышево и Большое Мереткозино.",2021-08-18T12:46:23Z,2023-02-21T11:38:27Z,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,,,
Урусовская сельская библиотека – филиал № 34,"Респ Татарстан,р-н Мензелинский,д Урусово,ул Школьная,д 2",52.8726056527786,55.7740321952878,"Урусовская сельская библиотека – филиал Межпоселенческой центральной библиотеки Мензелинского района. Она находится в здании средней школы, для проведения библиотечных мероприятий всегда найдется публика. Количество читателей на 2021 год – 240 человек, из них 61 – дети. Фонд библиотеки составляет 6 310 экземпляров книг, книговыдача – 4 080 экземпляров. Посещений – 2 883. За год проводится 105 мероприятий, из них 42 – для детей. Библиотека оснащена компьютером и принтером, имеется доступ к интернету. Работает детский любительский клуб «Книжкина гостиная». Учреждение посещают как ученики школы, так и просто жители села. Здесь проводятся интересные мероприятия. Одним из первых библиотекарь начала проводить онлайн-мероприятия, циклы об односельчанах, о родной деревне.",2021-04-30T05:38:23Z,2023-02-21T09:25:51Z,08:00:00,11:00:00,08:00:00,11:00:00,08:00:00,11:00:00,08:00:00,11:00:00,08:00:00,11:00:00,08:00:00,11:00:00,,
Кулангинская сельская библиотека,"Респ Татарстан,р-н Кайбицкий,п ж/д станции Куланга,ул Шоссейная,д 30",48.4131103888855,55.4674075226873,"Кулангинская сельская библиотека была основана 11 марта 2014 года. Расположена она в большом красивом здании многофункционального центра «Ирида». Библиотека обслуживает территорию Кулангинского сельского поселения, куда входят 3 населенных пункта: поселок ж/д станции Куланга, д. Нижняя Куланга и д. Беляево. Книжный фонд насчитывает более 3 000 книг, фонд периодических изданий – 26 наименований. В течение года библиотеку посещают 406 читателей разных возрастов. Книги и периодические издания расположены в открытом доступе.В структуру библиотеки входят отдел обслуживания, абонемент и информационная зона, детский отдел, краеведческий музей «Уголок старины». Систематически работают клубные формирования: кружок дополнительного образования по изобразительному искусству «Юный художник», кружок по работе с читателями старшего возраста «Университет третьего возраста», спортивный клуб «Я выбираю жизнь». Состав участников кружков не ограничен.",2021-05-06T12:23:10Z,2023-01-31T12:42:22Z,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,12:00:00,18:30:00,22:00:00,,
Октябрьская сельская библиотека – филиал № 11,"Респ Татарстан,р-н Аксубаевский,с Культура,ул Садовая,д 4",50.597051,54.703197,"Год основания библиотеки – 1930-й. Книжный фонд составляет 3 794 экземпляра, количество читателей – 190 человек.Октябрьская сельская библиотека открылась при начальной школе. Библиотекарем работала Шнырева. До 1980 года библиотекой руководила Кириллова Клара Гавриловна. С 1980 по 1996 год работала Николаева Валентина Васильевна. С августа 1996 года работала Александрова Надежда Николаевна. В 1990 году библиотека переехала в новое здание комплекса. В настоящее время библиотекарем работает Касьянова Ольга Ивановна.Октябрьская сельская библиотека обслуживает жителей четырех населенных пунктов: поселка Октябрь, поселка Культура, поселка III Интернационал. Организовано обслуживание читателей на дому, один раз в месяц. Для пенсионеров, инвалидов и домохозяек организована работа книгоношей. Читатели библиотеки участвуют в районных конкурсах.",2021-04-29T08:33:05Z,2023-01-30T15:23:14Z,,,08:00:00,15:00:00,,,08:00:00,15:00:00,,,,,,
Трышская сельская библиотека – филиал № 37,"Респ Татарстан,р-н Кукморский,д Трыш,ул Набережная,д 3",50.519383,56.355844,"В 1939 году в сельском клубе д. Трыш была организована изба-читальня. Там хранилось несколько десятков книг и газет. Ею заведовал Фатихов Фейзелхак. С февраля 2001 года работает Тухбатуллина Рузиля Нурулловна. Трышская сельская библиотека обслуживает население деревень Трыш и Бакча-Сарай. Количество читателей – 500 человек. Фонд насчитывает 7 048 экземпляров книг. Книговыдача – 10 570 экземпляров, посещений – 6 395. В библиотеке ежемесячно отмечают знаменательные даты и юбилеи писателей, проводят книжные выставки, громкие чтения, встречи с ветеранами войны и тыла, с пожилыми людьми. На тематические вечера приглашаются медицинские работники и учителя, с которыми проводятся беседы по пропаганде здорового образа жизни, по профилактике вредных привычек.",2021-04-06T14:20:57Z,2023-01-27T07:06:41Z,,,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,18:00:00,21:00:00,12:00:00,21:00:00
Буралинская сельская библиотека,"Респ Татарстан,р-н Азнакаевский,с Буралы,ул Октябрьская,д 34",52.835078,55.076556,"Впервые в селе Буралы изба-читальня открылась в 1930 году. С 1986 по 1997 год библиотека находилась на территории школы, где много лет усердно трудилась заслуженный ветеран труда Сакина Мифтахова.Сегодня количество зарегистрированных пользователей – 210 человек. Общий фонд насчитывает 5 594 документа, из них на татарском языке – 3 829 экземпляров. Также имеется 24 документа в специальных форматах для слепых и слабовидящих и 5 электронных документов на съемных носителях. В библиотеке есть персональный компьютер и МФУ. Библиотека является центром притяжения и просвещения как детей и молодежи, так и взрослого населения, где они знакомятся с новыми изданиями, получают актуальную информацию о происходящих в республике событиях и конкурсах. Особое внимание уделяется обучению детей выразительному чтению и выступлениям перед публикой. Односельчанам пожилого возраста книги доставляют на дом.",2021-05-02T08:31:39Z,2023-08-29T14:46:34Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Новозареченская сельская библиотека,"Респ Татарстан,р-н Бавлинский,п Новозареченск,ул Вахитова,д 15",53.42696,54.167028,"Изба-читальня открылась в 1932 г. В первый год работы в библиотеку записались 195 человек. Книжный фонд составил 1 903 экз. книг. Библиотека в те годы вела активную агитмассовую работу. На сегодняшний день книжный фонд составляет 12 843 экземпляра, читателей – более 600. Библиотека является информационно-культурным центром для жителей села. Работа ведется в тесном контакте с Домом культуры, школой, детсадом. Содержательно проводятся тематические вечера, посвященные людям села, участникам Великой Отечественной войны, встречи с интересными людьми. Ведется большая работа с дошкольниками в рамках целевой программы «Подрастаю с книжкой я». В 2011 году с появлением компьютеров повысилось качество информационно-библиографического обслуживания жителей.",2021-04-17T15:12:03Z,2023-02-21T09:27:04Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,
Кошки-Шемякинская сельская библиотека – филиал № 19,"Респ Татарстан,р-н Буинский,д Чувашское Пимурзино,ул Революционная,д 20",48.2664990992073,54.7987801761044,"Кошки-Шемякинская сельская библиотека была основана в 1930 году. Она разместилась в доме раскулаченного зажиточного крестьянина Ранцева А. первоначально имела название «Изба-читальная». Первым библиотекарем стал Егоров Гордей 1917 года рождения. С 1973 года «Изба-читальня» переименована в сельскую Библиотеку. В зоне обслуживания – четыре населенных пункта: с. Кошки-Шемякино, д. Старые Мертли, д. Канава, Чув-Пимурзино. Фонд библиотеки составляет 15335 экземпляр. Учреждение работает совместно с администрацией села, школой, детсадом. Здесь проводятся различные мероприятия для всех категорий посетителей. В настоящее время библиотека является тем учреждением, которое аккумулирует интересы широких слоев общества. Она сотрудничает с самыми различными учреждениями, организациями, движениями. Активно участвует в общественной жизни города, района и села, являясь основным центром информации.",2021-04-08T09:52:44Z,2023-02-21T08:09:46Z,,,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00,09:00:00,12:00:00
Жуковская поселенческая библиотека,"Респ Татарстан,р-н Тетюшский,д Жуково,ул Верхняя,д 6",48.638336754631,54.8028419766585,"Первая запись в первой инвентарной книге – инвентарной книге Красно-Тарханской библиотеки Большетарханского района датирована 14 апреля 1956 года. В 1969 году библиотеку из Красных Тархан перевели в село Жуково, и она стала называться Жуковской сельской библиотекой, ее приняла Рыжова Анна Максимовна. Библиотекарь ведет активный поиск нестандартных форм продвижения книги и чтения, внося в традиционную работу новые идеи; разрабатывает интересные программы мероприятий, направленные на продвижение книги; привлекает читателей и создает позитивный образ библиотеки. Библиотека работает по всем направлениям культурно-просветительской деятельности с учетом особо значимых для России и Татарстана событий, знаменательных и памятных дат. В просветительской работе библиотекарь использует как проверенные временем, так и новые подходы, направления и формы культурно-массовой работы.",2015-06-30T08:56:51Z,2023-02-21T08:02:57Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,17:00:00,,
Юлсубинская сельская библиотека,"Респ Татарстан,р-н Рыбно-Слободский,с Юлсубино,ул Школьная,д 1",50.472302,55.598314,"История: Юлсубинская сельская библиотека образовалась в 1933 году. Первый библиотекарь Морозов. В 1979 году вошла в состав Рыбно-Слободской централизованной библиотечной системы, как филиал №39. В зону обслуживания библиотеки входит село Юлсубино. О деятельности: Творческое отношение к своей профессии, стремление сделать библиотеку центром не только информации, просвещения, но и культуры – все это присуще библиотекарю библиотеки. Книжный фонд богат разнообразием, составляет 7120 экземпляров на русском языке, на татарском языке – 3288 экземпляров. В последние годы активизирована работа по воспитанию активной гражданской позиции среди юношества. Познавательные и содержательные мероприятия такие как: «Парламентский час», диспуты, викторины на правовые темы привлекают юных читателей в библиотеку. За участие в республиканском конкурсе на лучшую организацию работы по повышению гражданско-правовой культуры избирателей, ее сценарий был отмечен Благодарственным письмом.",2021-04-14T08:26:22Z,2023-03-06T13:47:02Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Кукчинская сельская библиотека,"Респ Татарстан,р-н Тюлячинский,с Кукча,ул Шоссейная,д 67А",50.1631205448879,55.863308014058,"Кукчинская сельская библиотека начала работу в 1930 году. Располагается в здании, в котором также находится Дом культуры.В настоящее время фонд насчитывает 9 800 книг, из них 6 312 – на русском языке, 3 431 – на русском языке, 2 – на английском языке. В 2021 году поступило 356 новых экземпляров. Количество читателей – 331 человек, для них созданы все условия. Периодические издания также поступают в библиотеку, из них 7 – на татарском языке. Библиотека теплая, светлая, есть моноблок. Работает клубное объединение для дошкольников «Сказочное слово». Ведется работа над грантом «Мое село – территория успеха».",2021-05-20T16:09:08Z,2023-08-30T13:39:23Z,,,13:00:00,21:00:00,13:00:00,21:00:00,13:00:00,21:00:00,13:00:00,21:00:00,13:00:00,21:00:00,13:00:00,21:00:00
Центральная детская библиотека имени Габдуллы Тукая,"Респ Татарстан,р-н Альметьевский,г Альметьевск,ул Тельмана,д 58",52.329542,54.908324,"В 1955 году в Альметьевске организована первая детская библиотека. Находилась она в двухэтажном доме по улице Чехова. Занимала две комнаты. В 1991 году для центральной детской библиотеки было построено современное двухэтажное здание по улице Тельмана. Ежегодно библиотека обслуживает более 7 тыс. детей, подростков, родителей и педагогов, выдает более 155 тыс. экз. книг и периодических изданий. Сегодня детская библиотека стремится стать центром детского чтения и литературы для детей. Основное направление в работе – приобщение детей к чтению как к виду познавательной деятельности, средству духовно-нравственного воспитания и форме проведения досуга, содействие в получении навыков самообразования.",2017-02-13T11:28:52Z,2023-02-22T07:04:01Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Чувашлинская сельская библиотека – филиал № 36,"Респ Татарстан,р-н Высокогорский,с Чувашли,ул Клубная,д 23",49.011911,56.067319,"Чувашлинская сельская библиотека была образована около 100 лет назад. В 2022 году ее услугами воспользовались 114 читателей, количество посещений – 1 637. Библиотечный фонд насчитывает 7 384 экземпляра. Было проведено 56 массовых мероприятий. Чувашлинская сельская библиотека работает по целевой программе «Без тарихта эзлебез». На базе учреждения действует клуб по цветоводству «Гөлчәчәк». Библиотека использует различные формы взаимодействия с населением – как традиционные (выставки, литературные вечера, игровые формы), так и инновационные, дополняя мероприятия показом презентаций, мультфильмов, буктрейлеров.",2021-03-30T11:37:09Z,2024-01-11T11:01:09Z,14:00:00,17:00:00,14:00:00,17:00:00,14:00:00,17:00:00,14:00:00,17:00:00,14:00:00,17:00:00,08:00:00,11:00:00,,
Саклов-Башская сельская библиотека,"Респ Татарстан,р-н Сармановский,с Саклов-Баш,ул Ленина,д 93А",52.877317,55.38306,"Саклов-Башская сельская библиотека была основана 1959 году. На сегодняшний день ее книжный фонд включает 14 420 книг, пользователей – 612 человек, число посещений – 9 489. Основной группой читателей библиотеки являются взрослые. Чаще всего и с особым удовольствием посещают библиотеку дети и подростки. Наибольшее количество массовых мероприятий проводится именно для этой категории пользователей. Стараясь удержать интерес и внимания пользователей, библиотекарь готовит различные мероприятия, литературные вечера, книжные выставки, конкурсы. Библиотека активно сотрудничает с организациями: с участковой больницей, детским садом, школой и с Домом культурой. Она имеет 3 передвижных пункта.",2022-02-04T06:35:21Z,2023-02-21T09:37:36Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,
Шетнево-Тулушская сельская библиотека,"Респ Татарстан,р-н Рыбно-Слободский,с Шетнево-Тулуши,ул М.Джалиля,д 13А",49.7915474093704,55.6026999886497,"Шетнево-Тулушская сельская библиотека открылась в 1949 году.Находилась библиотека в маленьком ветхом домике, . Книг поначалу было немного, около 1000 экземпляров, но читатели охотно посещали библиотеку. Первым библиотекарем была Марзия апа (приезжая,фамилию не помнят).а с 1955 года начала работать библиотекарем Шакирова Сания апа. В 1960 году это ветхое здание снесли.комсомольцы нашей деревни писали письмо в Казань с просьбой помощь строить Дом Культуру в деревне.И в 1961 году открылся новый клуб и библиотеку перевели в здание клуба .В одной комнате разместили книжный фонд, а в другой – читальный зал. Са. А с 1996 года по сегодняшний день заведующий Шетнево-Тулушской сельской библиотекой работаю я-Галимова Гульзида Камиловна.в 2006 году библиотека переехала в здание новый школы.есть все условия для работы.книжный фонд составляет около 8 тысячи экземпляров. Библиотека обслуживает 3 деревни.(Шетнево-Тулуши,Новая Ирга и Черемшан.0 Ежегодно услугами библиотеки пользуються 450 пользователей. Библиотека активно сотрудничает со школой, администрацией поселения.С читателями проводиться интересные мероприятия к знаменитым датам.",2021-04-08T11:35:12Z,2023-02-21T07:29:15Z,09:00:00,15:00:00,09:00:00,15:00:00,09:00:00,15:00:00,09:00:00,15:00:00,09:00:00,15:00:00,09:00:00,15:00:00,,
Старо-Александровская сельская библиотека – филиал № 27,"Респ Татарстан,р-н Мензелинский,с Старая Александровка,ул Новая,д 20Б",53.3599736415253,55.5769686162089,"Библиотека в селе Старая Александровка работала с середины 1930–х годов. Записей не сохранилось. Только воспоминания старожилов. Первая библиотека открылась в деревне Беляевка, которая находится в трех километрах от Старой Александровки, в селе была изба–читальня. Во время Великой Отечественной войны библиотека находилась в здании сельского клуба. Она отделялась от клуба только ширмой.Библиотека находится в новом здании. Общая площадь – 20 кв. м. Библиотека имеет 204 читателя, из них 21 – дети до 14 лет. Книговыдача составляет 3 468 экземпляров, посещения – 2 451 человек в год. Проведено 69 мероприятий, из них для детей – 22 мероприятия. Библиотека имеет компьютеры и принтер. Имеется выход в интернет. Для читателей есть отдельный компьютер. Работает клуб по интересам «Әкият сөючеләр», детей на селе немного, мероприятия проходят 1 раз в месяц. Работает передвижка в деревне Калмурзино. Один раз в квартал проводятся прямые эфиры совместно с клубом.",2021-04-30T10:59:52Z,2023-02-21T09:10:51Z,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,,
Верхнешубанская библиотека – филиал № 17,"Респ Татарстан,р-н Балтасинский,д Верхний Шубан,ул Центральная,зд 31",50.072202,56.372019,"В 1947 году в деревне Верхний Шубан было маленькое здание под названием «Красный уголок», в котором работал Халиуллин Хидият. В 1960 году в деревне Нижний Шубан построили новое здание, где открылась библиотека. В эти годы в библиотеке находилось 2 360 книг, посещал ее 261 житель деревни.По состоянию на 01.01.2021 фонд составляет 11 521 единицу, число пользователей – 3 379 человек. Библиотека живет активной и творческой жизнью: для юных читателей проводятся различные игровые конкурсы, викторины, для молодежи – интеллектуальные и познавательные игры, для взрослых читателей – тематические вечера и посиделки.",2021-04-01T07:26:04Z,2023-02-22T06:25:44Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,
Шишинерская библиотека,"Респ Татарстан,р-н Балтасинский,с Шишинер,ул Г.Тукая,зд 57",50.488391,56.469468,"Первая библиотека (красный уголок) в селе открылась в 1930 году в одной из комнат двухэтажного дома знаменитого Ахматкарим бая. В то время в библиотеке вслух читали приказы, поступившие сверху, новости, газеты, брошюры, поступившие из района. Во время Великой Отечественной войны треугольные письма солдат с фронта тоже читались в библиотеке. В 1942–1943 годах библиотека выполняла роль госпиталя для больных детей. А в 1962 году общими силами колхоза и колхозников в селе построили дом культуры, а в 1963 году в одной из его комнат открыли библиотеку. И с тех пор она служит центром культуры и духовности для сельчан. Шишинерская библиотека играет важную роль общественного места. Она не только позволяет людям вступать в неформальные контакты, обеспечивает возможность комфортного общения с другими людьми, но становится уголком для отдыха, где можно спрятаться от давления технологического мира. В этом случае библиотека выполняет социальную функцию третьего места – места, где человек чувствует себя защищенным. На 1 января 2021 года фонд библиотеки составляет 12 365 единиц, количество посетителей – 7 255 человек.",2021-03-24T11:32:52Z,2023-03-03T07:38:41Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,
Татарско-Тюкинская сельская библиотека – филиал № 23,"Респ Татарстан,р-н Дрожжановский,д Татарские Тюки,ул Советская",47.419397728836,54.8667107779064,"Татарско-Тюкинская сельская библиотека – это просветительский центр для жителей села. Она была основана в 1961 году. В настоящее время располагается в здании сельского Дома культуры. Фонд включает около 4 500 экз. книг. Ежегодно услугами библиотеки пользуются 183 читателя. Библиотекари обслуживают пользователей дошкольного, школьного возраста, а также взрослое население. В библиотеке есть компьютер, принтер, а также доступ к интернету. Для читателей проводятся различные мероприятия: викторины, презентации, беседы, круглые столы. Для подростков организуются творческие и литературно-художественные конкурсы, направленные на развитие интереса к книге и чтению.",2022-06-01T10:26:22Z,2023-02-22T12:16:17Z,08:30:00,12:00:00,08:30:00,12:00:00,08:30:00,12:00:00,08:30:00,12:00:00,08:30:00,12:00:00,09:00:00,12:00:00,,
