creators,title,description,geoContext,minDate,maxDate,latitude,longitude
"I.E.M. Edlund Berry, A.M. Small",Ac(h)eruntia,"An ancient place, cited: BAtlas 45 C3 Ac(h)eruntia",Acerenza,-750,640,40.793108,15.937511
S. Mitchell,Karakurthamamı,"An ancient place, cited: BAtlas 63 E2 Karakurthamamı","Karakurthamamı, settlement with hot springs",-330,640,39.10862,34.039843
S. Mitchell,Basilika Therma,"An ancient place, cited: BAtlas 63 G2 Basilika Therma",Terzili Hamam,300,640,39.499305,35.2411795
"C. Foss, S. Mitchell, G. Reger",Sillyos,"An ancient place, cited: BAtlas 56 E4 Sillyos",Ciğli?,300,640,38.501299,27.058959
H. Bender,Ungedanken,"An ancient place, cited: BAtlas 12 C1 Ungedanken",Ungedanken,-330,1453,51.1207532,9.2364373
R.B. Hitchner,Masculula,"An ancient place, cited: BAtlas 32 C4 Masculula",Henchir-Guergour,-30,640,36.354507,8.517999
R.B. Hitchner,Teglata?,"An ancient place, cited: BAtlas 32 D3 Teglata?",Henchir-er-Rarga,-30,640,36.636636,9.339372
"H.S. Sivan, R.W. Mathisen",Les Côtes-de-Clermont,"An ancient place, cited: BAtlas 14 I3 Les Côtes-de-Clermont",Les Côtes-de-Clermont,-30,640,45.799995,3.05
M. Drew Bear,Hierakion,"An ancient place, cited: BAtlas 77 E2 Hierakion",Deir el-Gebrawi,300,640,27.312625,31.092266
E.W. Haley,*Lamecum,"An ancient place, cited: BAtlas 24 D3 *Lamecum",Lamego? POR,-30,640,41.098735,-7.810936
"J. Fossey, J. Morin",Erateini,"An ancient place, cited: BAtlas 55 C4 Erateini",Erateini,-550,640,38.362934,22.23337
A. Bernand,Athribis (Lower Egypt),An ancient city of Lower Egypt located at present-day Tell Atrib to the northeast of Benha on the hill of Kom Sidi Yusuf.,Tell Atrib,-2010,2000,30.4707015,31.18425
"C. Foss, G. Reger",Orthosia,"An ancient place, cited: BAtlas 61 G2 Orthosia",Ortas,-330,640,37.8260545,28.240451
A.G. Poulter,Erite/Ereta,"An ancient place, cited: BAtlas 22 E5 Erite/Ereta",Dolni Bliznyak? BUL,-30,640,43.054598,27.913242
E.W. Haley,*Civitas Aravorum,"An ancient place, cited: BAtlas 24 D4 *Civitas Aravorum",Marialva POR,-30,640,40.9095085,-7.2305835
"J.P. Brown, E.M. Meyers",*Habiba,"An ancient place, cited: BAtlas 69 D3 *Habiba",Khabeb SYR,-30,640,33.01236,36.276114
A.S. Esmonde Cleary,Gatcombe,"An ancient place, cited: BAtlas 8 E3 Gatcombe",Gatcombe,-30,640,51.437167,-2.67623
"J. Fossey, J. Morin",Skyros (settlement),"Homonymous ancient settlement on Skyros island, co-located with the modern settlement. Habitation dates from the early Helladic onward.",Kastro,-750,640,38.902984,24.565356
"M. Šašel Kos, P. Kos",Nauportus,"An ancient place, cited: BAtlas 20 B4 Nauportus",Vrhnika SVN,-30,640,45.9680435,14.3007595
A.S. Esmonde Cleary,Noviomagus,Noviomagus (Noviomagus Cantiacorum) was a Roman settlement located in southeastern Britain near Westminster on Watling Street.,Crayford,-30,640,51.444865,0.171434
C. Foss,Prainetos,"An ancient place, cited: BAtlas 52 F3 Prainetos",Karamürsel,-30,640,40.689761,29.618865
R.B. Hitchner,Henchir-Tamesmida,"An ancient place, cited: BAtlas 33 B2 Henchir-Tamesmida","Henchir-Tamesmida, between Theveste and Thelepte",-30,640,35.099985,8.416616
"M. Roaf, St J. Simpson",Tulul al-Hibir,"An ancient place, cited: BAtlas 91 F4 Tulul al-Hibir",Tulul al-Hibir,-30,640,33.972235,44.24975
R.B. Hitchner,Saradi(...),"An ancient place, cited: BAtlas 32 E4 Saradi(...)",Henchir-Seheli,-30,640,36.092496,9.601684
T.B. Mitford,Ouarsapa,"An ancient place, cited: BAtlas 64 E4 Ouarsapa",Küçük Yapalak?,-30,640,38.349553,37.215215
H. Bender,Lenensburg,"An ancient place, cited: BAtlas 19 B2 Lenensburg","Lenensburg, GER",300,640,47.583237,9.623775
"P. Kos, M. Šašel Kos",Stagnum,"An ancient place, cited: BAtlas 20 E7 Stagnum",S Ston CRO,-30,640,42.838187,17.696979
D.F. Graf,Pharan,"An ancient place, cited: BAtlas 76 D4 Pharan",Feiran,-30,640,28.717525,33.609633
W.V. Harris,Forum Clodii,An ancient road station on the Via Clodia.,S. Liberato,-330,640,42.126751,12.167955
R. Müller Wollermann,Phentemin,"An ancient place, cited: BAtlas 75 D2 Phentemin",Fedimin,-30,640,29.383139,30.777929
"I.E.M. Edlund Berry, A.M. Small",Kallipolis/Anxa,"Kallipolis/Anxa in legend was said to have been founded by Idomeneus of Crete, while Pliny the Elder credits Senonian Gauls as founders. It is most likely that the site was a Messapic settlement.",Gallipoli,-750,2100,40.056251,17.978842
G.D. Woolf,Lenzburg,"An ancient place, cited: BAtlas 18 F2 Lenzburg","Lenzburg, SWI",-30,2100,47.3912525,8.185288
T.B. Mitford,Semissos/Sam(m)a Castorum,"An ancient place, cited: BAtlas 64 G4 Semissos/Sam(m)a Castorum",Pınarbaşı,-30,640,38.384671,38.254621
"J. Fossey, J. Morin",Gomphoi,"An ancient place, cited: BAtlas 55 B2 Gomphoi",Mouzaki,-550,640,39.436045,21.676806
S. Mitchell,Antiochia ad Cragum,Antiochia ad Cragum is a city founded in 170 B.C.,Güney Köy,-330,2100,36.15330295,32.42913835
G.D. Woolf,Ariorica,"An ancient place, cited: BAtlas 18 D3 Ariorica",Pontarlier,-30,640,46.902071,6.359114
S. Mitchell,Hyde?,"An ancient place, cited: BAtlas 66 D2 Hyde?",Akçaşehir,-1600,640,37.440842,33.517464
S.M. Burstein,Premis,Qasr Ibrim is an archaeological site in Lower Nubia. The site has a long history of occupation stretching from the eighth century B.C. to 1813.,Kasr Ibrim Mer.: Pdeme,-750,2100,22.6496484799,31.9927700978
"M. Pearce, P. Tozzi",Bretina,"An ancient place, cited: BAtlas 39 H2 Bretina",Brentino,-30,640,45.643262,10.872761
"M. Roaf, St J. Simpson",Qasr-i Shirin,"An ancient place, cited: BAtlas 91 G3 Qasr-i Shirin","Qasr-i Shirin, IRN",300,640,34.514167,45.576048
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Ad Tygrem/Amida,Modern Diyarbakir in Turkey.,Diyarbakır,-720,2000,37.9122455,40.2334445
T.W. Potter,Kherba Achlef,"An ancient place, cited: BAtlas 29 G1 Kherba Achlef",Kherba Achlef,-30,640,35.53838,1.36428
"E.J. Keall, M. Roaf",Ak tepe,"An ancient place, cited: BAtlas 97 E2 Ak tepe","Ak tepe, TKM",-30,640,37.920816,59.208975
"J.P. Brown, E.M. Meyers",Shephar'am,"An ancient place, cited: BAtlas 69 B4 Shephar'am",Shefar'am/Shafa 'Amr ISR,-30,640,32.805847,35.180146
R.B. Hitchner,Cercina,"An ancient place, cited: BAtlas 33 H3 Cercina",Bordj el-Marsa,-330,640,34.72134,11.216528
D.J. Mattingly,Martuba,"An ancient place, cited: BAtlas 38 D1 Martuba",Martuba,300,640,32.575739,22.761505
S. Mitchell,Selinous/Traianopolis,Selinous/Traianopolis was a city of Cilicia Aspera and counted among the chief coastal cities of Cilicia. It is perhaps best known as the place where Trajan died in A.D. 117 en route to Rome from his campaigns in the East.,"Kale Tepe, Gazipaşa, formerly Silinti",-750,640,36.258509,32.282734
C. Foss,Kastamonu,"An ancient place, cited: BAtlas 86 D2 Kastamonu","Kastamonu, rock tomb",-1750,2000,41.3876875,33.750059
"Jr., F.H. Stanley, R.C. Knapp",Encinasola,"An ancient place, cited: BAtlas 26 D3 Encinasola",Encinasola,-750,640,38.135188,-6.872176
S. Mitchell,Arima?/Krine?,"An ancient place, cited: BAtlas 66 E4 Arima?/Krine?",Narlıkuyu,-30,640,36.441276,34.114347
W.V. Harris,Anguillara,"An ancient place, cited: BAtlas 42 C4 Anguillara",Anguillara,-30,640,42.092645,12.269891
S.L. Dyson,Favoni Portus,"An ancient place, cited: BAtlas 48 D3 Favoni Portus",Barrington Atlas grid 48 D3,-30,640,41.770115,9.397573
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Ilurcis/Grac(ch)urris,"An ancient place, cited: BAtlas 25 D3 Ilurcis/Grac(ch)urris",Eras de San Martín (Alfaro),-550,640,42.178586,-1.749327
H. Bender,Auf Krüppel,"An ancient place, cited: BAtlas 19 B2 Auf Krüppel","Auf Krüppel, LIE",300,640,47.148903,9.543727
P.O. Spann,Tugia,"An ancient place, cited: BAtlas 27 B4 Tugia",Toya (Peal del Becerro),-550,640,37.877689,-3.152365
T.B. Mitford,Arabissos/Tripotamos,"An ancient place, cited: BAtlas 64 D4 Arabissos/Tripotamos","Afşin, formerly Yarpuz",-550,640,38.246013,36.911673
D.J. Mattingly,Balagrae,"Balagrae (modern El Beida or Al Bayda, Libya) was an ancient settlement of Cyrenaica and is perhaps best known for its Asclepium.",Beida,-330,640,32.761399,21.756437
P. Galliou,Fanum Martis/Civitas Coriosolitum,"Fanum Martis/Civitas Coriosolitum (modern Corseul) was a major Gallo-Roman settlement, closely associated with the extra-urban sanctuary of Mars at Haut Bécherel. Fanum Martis/Civitas Coriosolitum was the chief town of the Coriosolites and was likely founded ca. 10 BC.",Corseul,-330,2100,48.481251,-2.1680285
"H.S. Sivan, R.W. Mathisen",*Solonacum?,"An ancient place, cited: BAtlas 14 F1 *Solonacum?",Saunay,300,640,47.602336,0.971242
G.D. Woolf,*Ledo,"An ancient place, cited: BAtlas 18 C3 *Ledo",Lons-le-Saunier,-330,640,46.673939,5.551861
T. Drew Bear,Tolastochora?,"An ancient place, cited: BAtlas 62 G3 Tolastochora?",1 mile SE Gökpınar,-30,640,39.058379,31.854125
G. Wagner,Balat,"An ancient place, cited: BAtlas 79 inset Balat",Balat,-30,640,25.599839,29.296487
"C. Haselgrove, J. Kunow",Nasium,A large ancient settlement located in the vicinity of modern Naix-aux-Forges and Saint-Armand-sur-Ornain in France. Excavations began in the 19th century and continued in the 20th.,St-Amand-sur-Ornain/Naix,-330,640,48.6324949397,5.3866037078
gmckee,Tel Yarmut,Bronze Age site near Tel Beit Shemesh in Israel. The site shows signs of habitation from the 17th century BCE-4th century CE.,NA,-2000,2100,31.7086148,34.9750593
R.B. Hitchner,*Naro/Aquae Persianae,"An ancient place, cited: BAtlas 32 F3 *Naro/Aquae Persianae",Hammam-Lif,-30,640,36.731005,10.327692
C. Foss,Malos,"An ancient place, cited: BAtlas 86 D3 Malos",Kalecik,-30,640,40.126533,33.34095
R.B. Hitchner,Vaga,"Vaga (Béja, Tunisia) was a much-contested city in antiquity. During the conflict against Rome, Iugurtha made Vaga his base of operations.",Beja,-330,640,36.726581,9.184162
E.W.B. Fentress,Alea(...),"An ancient place, cited: BAtlas 34 E2 Alea(...)",Ain Chiboune,-30,640,35.516373,6.491168
"C. Foss, S. Mitchell",Boubon,"An ancient place, cited: BAtlas 65 B4 Boubon",Ibecik,-330,640,36.968283,29.407828
D.J. Mattingly,Sidi Aamer,"An ancient place, cited: BAtlas 38 C1 Sidi Aamer","Sidi Aamer, Ras Sem",-30,640,32.934971,21.727335
A.S. Esmonde Cleary,Caesaromagus,An 8 hectare Romano-British settlement that developed beginning in the 60s AD and continued in use at least until the fourth century.,Chelmsford,-30,640,51.735893,0.469629
"P. Kos, M. Šašel Kos",Muccurum,"An ancient place, cited: BAtlas 20 E6 Muccurum",Makarska CRO,-30,640,43.295215,17.020743
"M. Roaf, St J. Simpson",[Karkh Firuz]/‘Charcha’,"An ancient place, cited: BAtlas 91 E3 [Karkh Firuz]/‘Charcha’",Sheikh Wali,-30,640,34.358343,43.793097
David Braund,Rostovskoye,"An ancient place, cited: BAtlas 84 E1 Rostovskoye","Rostovskoye, near Rostov",-30,640,47.21365,39.696396
"J.P. Brown, E.M. Meyers",Tel Hefer,"An ancient place, cited: BAtlas 69 A5 Tel Hefer","Tel Hefer, ISR",-750,640,32.370512,34.909242
"M. Roaf, St J. Simpson",Misiche/Peroz-Shapur/Anbar/Pumbedita/Pallughtha,"An ancient place, cited: BAtlas 91 E4 Misiche/Peroz-Shapur/Anbar/Pumbedita/Pallughtha",NW Falluja,-30,640,33.378611,43.715833
"Jr., F.H. Stanley, R.C. Knapp",Urgapa?,"An ancient place, cited: BAtlas 26 F4 Urgapa?",La Alameda,-30,640,37.20784,-4.658062
R. Müller Wollermann,Temseu Skordon,"An ancient place, cited: BAtlas 75 D4 Temseu Skordon",Dimshaw,-30,640,28.023569,30.708324
"A. Hausleiter, M. Roaf, E.J. Keall",Khurmal/Syarazur?/Siasouron?,"An ancient place, cited: BAtlas 92 B1 Khurmal/Syarazur?/Siasouron?","Khurmal, IRQ",-30,640,35.299481,46.03589
"T. Sinclair, P.-L. Gatier",Gindaros,"An ancient place, cited: BAtlas 67 D4 Gindaros",Jenderes SYR,-330,640,36.384102,36.702106
"T. Sinclair, P.-L. Gatier",Litarba/Litargon,"An ancient place, cited: BAtlas 67 D4 Litarba/Litargon",el-Athareb SYR,-1000,640,36.145528,36.858743
sarcanon,Sawtry,Modern day site of a Roman-British settlement dating from the second to fourth centuries AD.,NA,-30,640,52.448156,-0.276187
R. Müller Wollermann,Hipponon/Phylake Hipponos,"An ancient place, cited: BAtlas 75 D3 Hipponon/Phylake Hipponos",Ezbet Qarara,-30,2100,28.649751,30.8668
P.O. Spann,Anticaria,An ancient Roman town mentioned in the Antonine Itinerary and by the Ravenna Cosmographer. Modern Antequera in Spain.,Antequera,-30,640,37.019374,-4.562887
"David Braund, T. Sinclair",Koloneia,"An ancient place, cited: BAtlas 87 D4 Koloneia",Şebinkarahisar,-330,640,40.306806,38.412817
"C. Foss, S. Mitchell",Pogla,"An ancient place, cited: BAtlas 65 D3 Pogla",Çomaklı (Fuğla),-330,640,37.301977,30.2599525
A.S. Esmonde Cleary,Wycomb,"An ancient place, cited: BAtlas 8 F3 Wycomb",Wycomb,-30,640,51.884537,-1.931548
E.W.B. Fentress,Thibilis,"An ancient place, cited: BAtlas 31 G4 Thibilis",Announa,-30,640,36.382567,7.250033
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Hajestan Qal'eh,"An ancient place, cited: BAtlas 89 G1 Hajestan Qal'eh","Hajestan Qal'eh, IRN",-550,640,39.518339,44.583547
"I.E.M. Edlund Berry, A.M. Small",Praetorium Publilianum,Praetorium Publilianum was the center of an imperial latifundium in the territory of Teanum Apulum.,Amorusi,-30,640,41.826086,15.366244
S. Mitchell,Topaklı,"An ancient place, cited: BAtlas 63 F2 Topaklı",Topaklı,-330,640,39.026516,34.670968
R.B. Hitchner,Biha Bilta,"An ancient place, cited: BAtlas 32 E3 Biha Bilta",Henchir-Behaia,-330,640,36.925886,9.58426
"P. Kos, M. Šašel Kos",Limusa,"An ancient place, cited: BAtlas 20 E3 Limusa",Szigetvár HUN,-30,640,46.048273,17.800783
C. Foss,‘Mocasura’?,"An ancient place, cited: BAtlas 52 B2 ‘Mocasura’?",Karaevli,300,640,41.038798,27.665494
"H.S. Sivan, R.W. Mathisen",Sidiailles,"An ancient place, cited: BAtlas 14 H2 Sidiailles",Sidiailles,-330,640,46.5091975,2.323433
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Hiaspis,"An ancient place, cited: BAtlas 89 D3 Hiaspis","Yarbaşı, formerly Isfis/Hespist",300,640,37.407482,41.889894
N. Purcell,Castro dei Volsci,"An ancient place, cited: BAtlas 44 D3 Castro dei Volsci",Castro dei Volsci,-330,640,41.509239,13.407379
"C. Foss, S. Mitchell",Kotenna,"An ancient place, cited: BAtlas 65 G3 Kotenna",Gödene,-30,640,37.024169,31.647894
G.D. Woolf,Grozon,"An ancient place, cited: BAtlas 18 C3 Grozon",Grozon,-30,640,46.890112,5.700704
G. Wagner,Mahabat Khanafiss,"An ancient place, cited: BAtlas 79 C3 Mahabat Khanafiss",Mahabat Khanafiss,-30,640,25.399865,30.467825
"C. Foss, G. Reger, S. Mitchell",Por(d)oselene/Nasos (settlement),"An ancient city (or possibly two cities) on an Aegean island named Por(d)oselene as attested in multiple ancient sources. The Barrington Atlas places the city on the east slope of high ground on the southern part of the modern island of Cunda, Turkey.",Alibey Adası,-550,640,39.336684,26.654808
E.W.B. Fentress,Centenarium Aqua Frigida,"An ancient place, cited: BAtlas 31 C3 Centenarium Aqua Frigida",Tala K'frida,300,640,36.566604,5.250085
H. Bender,Braunau,"An ancient place, cited: BAtlas 12 G4 Braunau","Braunau, AUS",-30,640,48.258843,13.034935
J.J. Wilkes,Ulpiana,"An ancient place, cited: BAtlas 49 D1 Ulpiana",Gračanica YUG,-30,640,42.5966506888,21.1747485426
"I.E.M. Edlund Berry, A.M. Small",Carmeia,"An ancient place, cited: BAtlas 45 C2 Carmeia",S. Lorenzo in Carmignano?,300,640,41.432799,15.595272
"M. Roaf, St J. Simpson",Tell Bismaya,"An ancient place, cited: BAtlas 91 G5 Tell Bismaya",Tell Bismaya,-330,640,32.4093,45.650976
J.J. Wilkes,Novi Pazar,"An ancient place, cited: BAtlas 21 C6 Novi Pazar","Novi Pazar, YUG",-30,640,43.142857,20.517122
C. Foss,Eryth(r)inoi,"An ancient place, cited: BAtlas 86 C2 Eryth(r)inoi",Çakraz,-750,640,41.779469,32.484075
E.W. Haley,Aurium/Aurenses/Auriensis,"An ancient place, cited: BAtlas 24 D2 Aurium/Aurenses/Auriensis",Orense,-30,640,42.340013,-7.864602
"M. Pearce, R. Peretto, P. Tozzi",(H)Atria,"(H)Atria (modern Adria) was a Venetic and, later, Etruscan settlement. The city itself is likely a sixth century BC foundation.",Adria,-750,640,45.0577,12.056195
J.H.F. Bloemers,Gristede,"An ancient place, cited: BAtlas 10 E3 Gristede","Gristede, GER",-30,640,53.223203,8.053076
"C. Foss, S. Mitchell",Sabandos?,"An ancient place, cited: BAtlas 65 C5 Sabandos?",Muskar,300,640,36.302265,29.994451
S.E. Kroll,Qara Sheshen,"An ancient place, cited: BAtlas 90 B3 Qara Sheshen",Qara Sheshen,-30,640,37.653534,46.823853
E.W.B. Fentress,Castellum Arsacalitanum,"An ancient place, cited: BAtlas 31 E4 Castellum Arsacalitanum",el Goulia,-30,640,36.306151,6.45677
G. Wagner,Ain Marraga,"An ancient place, cited: BAtlas 79 D3 Ain Marraga",Ain Marraga,-30,640,25.355471,30.50529
"C. Haselgrove, J. Kunow",Geisskopf,"An ancient place, cited: BAtlas 11 H4 Geisskopf","Geisskopf, GER",300,640,48.393445,7.990365
"C. Foss, G. Reger",Cnidus,"An ancient settlement located at Tekir on the western tip of the modern Datça peninsula in Turkey (ancient Knidia), which extends from the southwest corner of Asia Minor. In the later fourth century BCE, it grew markedly, succeeding the site at Burgaz as the political center of the peninsula.",Tekir,-330,2100,36.6881795,27.3728385
M.U. Erdosy,Kantarodai,"An ancient place, cited: BAtlas 5 inset Kantarodai","Kantarodai, SRI",-330,640,9.094144,80.63367
R.B. Hitchner,Henchir-el-Guellali,"An ancient place, cited: BAtlas 33 C2 Henchir-el-Guellali",Henchir-el-Guellali,-30,640,35.150592,8.801766
J.J. Wilkes,Svrljig,"An ancient place, cited: BAtlas 21 E6 Svrljig","Svrljig, YUG",-30,640,43.411417,22.12294
R. Müller Wollermann,Senekeleu,"An ancient place, cited: BAtlas 75 D3 Senekeleu",Saqula,-30,2100,28.575245,30.68444
R.B. Hitchner,Henchir-Semmech,"An ancient place, cited: BAtlas 32 C4 Henchir-Semmech",Henchir-Semmech,-30,640,36.405098,8.961653
"C. Haselgrove, J. Kunow",Aquae Mattiacorum,Aquae Mattiacorum (modern Wiesbaden) was the capital of the Civitas Mattiacorum.,Wiesbaden GER,-30,2100,50.084206,8.238584
R.B. Hitchner,Thaenae,"An ancient place, cited: BAtlas 33 G3 Thaenae",Henchir-Thina,-330,640,34.6553465,10.670659
E. Bertrand,Vologatae,"An ancient place, cited: BAtlas 17 F4 Vologatae",near Beaurières,-30,640,44.568983,5.564001
R.B. Hitchner,Thugga/Tokai?,"Thugga/Tokai? (Dougga) is an ancient site in Tunisia with a rich heritage that includes Numidian-Berber, Punic, ancient Roman, and Byzantine phases. The city's Roman phase is particularly well preserved and UNESCO listed the site as a World Heritage Site in 1997.",Dougga,-330,2100,36.422473,9.2188665
"M. Roaf, St J. Simpson",Tell Abu Said,"An ancient place, cited: BAtlas 91 A2 Tell Abu Said","Tell Abu Said, SYR",-30,640,35.838964,39.478121
"J. Bennet, G. Reger",Pantomatrion/Agrion,"An ancient place, cited: BAtlas 60 C2 Pantomatrion/Agrion",Stavromenos,-550,640,35.387052,24.603183
E.N. Borza,Karamanci,"An ancient place, cited: BAtlas 51 E1 Karamanci","Karamanci, BUL",-30,640,41.746662,25.363169
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Qal'a Huwaysh al-Pasha,"An ancient place, cited: BAtlas 93 B2 Qal'a Huwaysh al-Pasha","Qal'a Huwaysh al-Pasha, IRQ",-330,640,31.760594,45.640387
R.J.A. Wilson,Punta Castelluzzo,"An ancient place, cited: BAtlas 47 G4 Punta Castelluzzo","Punta Castelluzzo, village settlement",-750,640,37.308261,15.126728
B. Isaac,Kapparetaia,"An ancient place, cited: BAtlas 70 F1 Kapparetaia",Khirbet Kafr Hatta,-30,640,32.122685,34.959269
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Rostag Kavad/[Askar Mukram],"An ancient place, cited: BAtlas 93 E2 Rostag Kavad/[Askar Mukram]",Askar Mukram,-30,640,31.657498,48.880963
"J.P. Brown, E.M. Meyers",Arrana?,"An ancient place, cited: BAtlas 69 D4 Arrana?",Harran SYR,-30,640,32.88621,36.384688
David Braund,Kepoi,A sixth century BC colony of Miletus founded on the Gulf of Taman.,Artyukhov/Sennaya RUS,-750,640,45.299422,36.997343
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Zarawand?,"An ancient place, cited: BAtlas 89 H2 Zarawand?",Evoghlu Qal'eh IRN,-750,640,38.730239,45.226867
"J. Kunow, C. Haselgrove",Bagacum,Bagacum was an ancient city located in Gallia Belgica and a capital of the Nervii.,Bavai/Bavay,-30,2100,50.2977855,3.792415
P.O. Spann,Cerro del Villar,"An ancient place, cited: BAtlas 27 A5 Cerro del Villar","Cerro del Villar, SW Málaga",-330,640,36.659251,-4.488176
M. Drew Bear,Somou,"An ancient place, cited: BAtlas 77 D1 Somou",Ismou el-Arous,-30,640,27.629737,30.763729
"J.P. Brown, P.-L. Gatier",Rabona?,"An ancient place, cited: BAtlas 68 C2 Rabona?",Rbei'a,300,640,35.687899,36.551603
"I.E.M. Edlund Berry, A.M. Small",*Azetium,"An ancient place, cited: BAtlas 45 F2 *Azetium",Rutigliano/Castiello,-750,640,41.009167,17.005771
"E.M. Meyers, J.P. Brown",Damascus,"The ancient city of Damascus, located in modern Syria, with some 125 monuments dating back to the Roman period. Inscribed as a UNESCO World Heritage Site in 1979.",Dimashq/Damascus Ghuta SYR,-1344,2000,33.511612,36.309102
E.W.B. Fentress,Untitled,"An ancient place, cited: BAtlas 34 D2 unnamed feature ()",Barrington Atlas grid 34 D2,-30,640,35.817131,5.998355
A.G. Poulter,Babadag,"An ancient place, cited: BAtlas 22 F4 Babadag",Babadag,-30,640,44.891249,28.717592
E.W.B. Fentress,Sigus,"An ancient place, cited: BAtlas 31 F4 Sigus",Sigus,-330,640,36.122312,6.78528
S.T. Parker,Khirbet Faris,"An ancient place, cited: BAtlas 71 B3 Khirbet Faris",Khirbet Faris,-30,640,31.32456,35.712986
T.W. Potter,Siga,"An ancient place, cited: BAtlas 29 D1 Siga",Takembrit,-550,640,35.2529245,-1.4517325
S. Mitchell,Sasima,"An ancient place, cited: BAtlas 63 F4 Sasima",Hasanköy,-30,640,38.2298035,34.6292035
"St J. Simpson, F. Hiebert, P.L. Kohl",Bactra/Zariaspa,An ancient city of what is now northern Afghanistan. Bactra/Zariaspa (modern Balkh) was a center of Zoroastrianism.,Balkh AFG,-2000,2000,36.7679408775,66.9010967796
R.B. Hitchner,Bararus,"An ancient place, cited: BAtlas 33 G2 Bararus",Henchir-Rougga,-30,2099,35.211896,10.791179
J.J. Wilkes,Lychnidos,"Lychnidos (modern Ohrid, Macedonia) is an ancient city listed as UNESCO World Heritage Site in 1979 and 1980 for both its cultural and natural heritage.",Ohrid MAC,-550,640,41.114136,20.7964495
W.V. Harris,Cupra Montana,"An ancient place, cited: BAtlas 42 E2 Cupra Montana",Cupramontana,-330,640,43.446878,13.116404
S. Mitchell,Lystra/Col. Iulia Felix Gemina,"An ancient place, cited: BAtlas 66 A1 Lystra/Col. Iulia Felix Gemina",Hatunsaray,-30,640,37.588278,32.3444725
"C. Foss, S. Mitchell",Akalissos,"An ancient place, cited: BAtlas 65 D4 Akalissos",Asar Deresi,-30,640,36.637178,30.0723055
"C. Foss, G. Reger, S. Mitchell",Herakleia/Elateia?,"An ancient place, cited: BAtlas 56 D3 Herakleia/Elateia?",near Ayvalık,-330,640,39.307546,26.689814
"J.P. Brown, E.M. Meyers",Sauara,"An ancient place, cited: BAtlas 69 E3 Sauara",Suwarat el-Kebire SYR,-30,640,33.128649,36.519659
T.B. Mitford,Arapözü,"An ancient place, cited: BAtlas 64 B2 Arapözü","Arapözü, ruins to S",300,640,39.284923,35.890552
S. Mitchell,Nys(s)a,"An ancient place, cited: BAtlas 63 D3 Nys(s)a",Harmandalı,-30,640,38.932743,33.95189
E.W.B. Fentress,Lamasba,Lamasba was a city of Roman Numidia.,Henchir Merouana,-30,640,35.6283625,5.91058
R.B. Hitchner,Abthugni,"An ancient place, cited: BAtlas 32 E4 Abthugni",Henchir-es-Souar,-30,640,36.1865135,10.031037
B. Isaac,Bitylion,"An ancient place, cited: BAtlas 70 E3 Bitylion",Sheikh Zuweid? EGY,-330,640,31.221585,34.097015
R.J.A. Wilson,Castagna,"An ancient place, cited: BAtlas 47 C4 Castagna","Castagna, agricultural settlement",-330,640,37.411716,13.322587
C. Foss,Horma,"An ancient place, cited: BAtlas 86 D2 Horma",Horma,-30,640,41.631164,33.121155
"C. Foss, G. Reger",Mykonos (settlement),Homonymous settlement on the Aegean island of Mykonos.,on Mykonos GRE,-750,640,37.445959,25.328619
"J.P. Brown, P.-L. Gatier",*Cara/‘Cehere’/Chonacara?,"An ancient place, cited: BAtlas 68 C5 *Cara/‘Cehere’/Chonacara?",Qara,-30,640,34.16826385,36.75343335
N. Purcell,Malborghetto,"The hamlet of Malborghetto, located on the ancient Via Flaminia, is traditionally linked with Constantine the Great and his visions of victory that occurred prior to the battle of Saxa Rubra on 28 October A.D. 312. The quadrifons arch, dating to the fourth century, marks the intersection of the Via Flaminia and the Via Tiberina.",Malborghetto,300,2100,42.058824,12.491215
C. Foss,Bithynion/Claudiopolis/Hadriana,"An ancient settlement in Bithynia, modern Bolu in Turkey.",Bolu,-1750,2000,40.7561925,31.5858565
J.J. Wilkes,Remesiana,"An ancient place, cited: BAtlas 21 E6 Remesiana",Bela Palanka YUG,-30,640,43.214499000000004,22.293498
R.B. Hitchner,*Culusa,"An ancient place, cited: BAtlas 32 F3 *Culusa",near Menzel-bou-Zelfa,-30,640,36.68135,10.584929
R. Müller Wollermann,Parembole,"An ancient place, cited: BAtlas 75 E2 Parembole",el-Burumbul,300,640,29.311376,31.238111
D. Rupp,Arsinoe?,"An ancient place, cited: BAtlas 72 A3 Arsinoe?",Geroskipou-Litharka/Vounimenos,-330,640,34.739756,32.449913
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Tell Sharisi,"An ancient place, cited: BAtlas 89 D4 Tell Sharisi","Tell Sharisi, SYR",-30,640,36.906295,41.359539
T.W. Potter,Icosium,"Icosium (modern Algiers) was a Punic and, later, Roman settlement in coastal north Africa. Legend holds that 20 of Herakles' companions founded the original town.",Algiers,-550,2100,36.7689125,3.0532175
