name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to,dedication
Детская библиотека № 40 (филиал № 2) г. Москвы,"г Москва,г Москва,ул Вятская,д 3",37.581676,55.793647,"Библиотека ведет свою историю с 1902 года, когда по улице Вятской, д. 50 была открыта библиотека-читальня. В 1968 году детское отделение переехало в новое помещение по улице Вятская, д. 3. Универсальный детский фонд библиотеки насчитывает 40 823 единицы хранения.В библиотеке есть игровая зона для детей, оформленная по сказкам А. С. Пушкина, также уютный читальный зал для самых маленьких посетителей. Наиболее значимыми проектами библиотеки являются проект по военно-патриотическому воспитанию детей и подростков «По праву памяти» и «Летняя читальня», которая работает каждый четверг в течение лета.Библиотека принадлежит ГБУК г. Москвы «ЦБС САО».",Москва,2015-07-27T06:02:49Z,2023-02-21T09:14:23Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Библиотека № 12 имени И. А. Бунина,"г Москва,г Москва,ул 1905 года,д 3",37.557843,55.758316,"Публичная библиотека имени И. А. Бунина ведет свою историю с 1928 года. В читальне расположен Бунинский зал, в котором художник-дизайнер Г. В. Раввинская воспроизвела интерьеры начала ХХ века. Зал предназначен для Бунинских чтений, литературно-музыкальных вечеров, конференций, выставок. В библиотеке реализуется множество различных культурных и образовательных проектов. Среди них «Бунинское наследие» – проект призван популяризировать творчество И. А. Бунина. В рамках проекта «Музыкальное рандеву и не только...» ежемесячно проводятся вечера классической музыки с участием молодых музыкантов, а также вечера театра-студии «Слово» им. М. Р. Перловой.Также в читальне регулярно проходят различные творческие, литературные вечера, презентации книг, выступления писателей, художественные выставки, оперные концерты, концерты инструментальной музыки, языковые курсы, семинары, буккроссинг. В рамках сотрудничества библиотеки с педагогическим колледжем № 5 студенты и преподаватели проводят в Бунинском зале вечера романсов и современной песни.Фонд – 63 376 единиц хранения. Библиотеку за прошлый год посетили 34 802 читателя.",Москва,2015-07-26T21:55:47Z,2023-02-22T08:19:14Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,им. И. А. Бунина
Библиотека-читальня им. А. С. Пушкина г. Москва,"г Москва,г Москва,ул Спартаковская,д 9",37.671956,55.772036,"Библиотека была учреждена решением Московской городской Думы от 27 июля 1899 года к столетию со дня рождения Александра Сергеевича Пушкина. По предложению городского головы князя В. М. Голицына, для заведования читальней была избрана старшая дочь А. С. Пушкина Мария Александровна Гартунг. С осени 1912 года библиотека располагается на Елоховской площади в усадьбе, признанной памятником истории и архитектуры федерального значения. Сегодня в главном здании усадьбы расположены отдел мемориальной работы, отдел специальных проектов и культурных программ, а также администрация библиотеки. Для читателей доступны Пушкинский зал, зал литературы по истории и краеведению, зал редкой книги, компьютерный зал. Фонды насчитывают более 30 тысяч изданий. Здесь регулярно проводятся разнообразные выставки, концерты, лекции, экскурсии и другие мероприятия.",Москва,2015-07-27T13:15:56Z,2023-02-21T11:28:13Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,43200,72000,им. А. С. Пушкина
Библиотека № 16. Культурный центр милосердия и толерантности имени Ф. П. Гааза,"г Москва,г Москва,пр-кт Волгоградский,д 16",37.675541,55.728935,"В библиотеке № 16 организован отдел «Культурный центр милосердия и толерантности имени Ф. П. Гааза», который обладает книжным фондом, предназначенным для всех возрастных категорий. В библиотеке много лет действует клуб «Милосердие» для пожилых людей, где проходят встречи с ветеранами боевых действий, интересные познавательные беседы и лекции, музыкально-поэтические вечера.Регулярно обновляется постоянно действующая выставка поделок и работ участников кружка по интересам «Формула рукоделия».Изюминка библиотеки – уникальная этностудия, оформленная оригинальными экспонатами, предоставленными пользователями для воспитания интереса к истории России и народному творчеству, а также для знакомства с народными традициями, обычаями, обрядами. В программу работы входят экскурсии по экспозиции, циклы бесед, вечера, проведение уроков краеведения. Фонд – более 20 000 единиц хранения. Библиотеку ежегодно посещают 29 360 читателей.",Москва,2015-07-26T22:18:04Z,2023-02-21T06:29:26Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,им. Ф. П. Гааза
Библиотека № 245 г. Москвы,"г Москва,г Москва,ул Берзарина,д 6",37.493192,55.788323,"Библиотека № 245 открыта для читателей с 1970 года. Книжный фонд – 52 343 экз. 26 апреля 2018 года в библиотеке состоялось торжественное открытие в формате «точки роста» проекта «Библиотека самореализации». Концепция является уникальной, так как позволяет соединить в себе несколько направлений деятельности в формате арт-пространства: зоны печатного фонда, информационных технологий, интеллектуальных настольных и шахматных игр, лекторскую, сценическую и зону общения участников литературных объединений. Книжные выставки стали более целенаправленными, эмоциональными, не носят традиционный характер. Книги представлены в комбинации с другими редимэйдами (предметами). Имеется клубная комната «Бейкер Стрит 221Б, на Берзарина, 6». Любителям отгадывать загадки, распутывать хитросплетения и преступления предлагается принять участие в квестах, задания которого заключены буквально на стенах импровизированной гостиной съемной квартиры миссис Хадсон.",Москва,2015-07-26T07:15:37Z,2023-02-20T09:11:35Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 233 г. Москвы,"г Москва,г Москва,пер Митинский 3-й,д 2",37.353432,55.848539,"Новогодним подарком в январе 1951 года для всех ребятишек города было открытие первой детской библиотеки. Она находилась на Сходненской улице, в полуподвальной части дома № 28. Первоначальный фонд состоял из 5 000 книг, переданных для детей Российской государственной библиотекой им. В. И. Ленина и взрослой библиотекой № 55, которая находилась в Строительном проезде. В 1953 году в библиотеке открылся читальный зал. В начале 60-х годов детская библиотека № 1 переехала в новое помещение на первом этаже дома № 13 по Сходненской улице. В конце 1994 года фонд детской библиотеки № 30 был передан библиотеке № 252, которая открыла свои двери в январе 1995 года, изначально обслуживая и взрослых, и детей всего района.В конце 1995 года под детскую библиотеку в Митине выделили помещение общей площадью 207,8 кв. м и передали ей оставшийся книжный фонд детской библиотеки вместе с ее номером (№ 30). А в январе 1996 года детская библиотека № 30 распахнула свои двери.Сегодня библиотечный фонд – 34 726 экземпляров, состав фонда универсален по содержанию и комплектуется с учетом разнообразных читательских интересов. В практике работы – самые разнообразные мероприятия. Посещений за 2021 год – 38 292. В библиотеке работает языковый клуб «Чеширский кот».",Москва,2015-07-23T21:42:20Z,2023-02-17T09:52:19Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,75600,43200,72000,NA
Библиотека № 44 им. В. Г. Короленко (филиал № 2),"г Москва,г Москва,ул Онежская,д 17",37.5173717737198,55.8512444752776,"Библиотека была открыта для читателей в 1968 году. В настоящее время входит в состав библиотеки № 44 им. В. Г. Короленко. Универсальный фонд насчитывает 57 300 единиц хранения.Библиотека обслуживает детское и взрослое население. Основные проекты библиотеки: «Библиотека – родители – дети», направленный на продвижение традиций семейного чтения, и краеведческая программа «Любимый уголок Москвы – родное Головино». Для дошкольников и младшеклассников в библиотеке открыта студия авторской игрушки «Мальвина». На занятиях проходят мастер-классы по лепке и раскрашиваю изделий из глины, рисованию акварелью и многому другому. Для читателей и всех жителей района в библиотеке работает «Клуб любителей кошек» при поддержке Ассоциации породных кошек, где проходят консультации специалистов и регулярные выставки животных.Библиотека ведёт тесное партнёрство с писательницей Народицкой Алиной Давидовной, при поддержке и участии которой организуются литературные встречи. Принадлежит ГБУК г. Москвы «ЦБС САО».",Москва,2015-07-27T02:56:54Z,2023-02-21T09:18:23Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. В. Г. Короленко
Библиотека № 102 г. Москвы,"г Москва,г Москва,ул Плеханова,д 26",37.767214,55.740466,"Детская библиотека № 102 была организована в 1962 году. Фонд библиотеки – 36 678 экземпляров. Обслуживает свыше 4 300 читателей. Посещаемость – свыше 28 000 человек.Структура библиотеки: абонементы для дошкольников и учащихся начальной, средней и старшей школы; читальный и компьютерный залы.Библиотека сотрудничает с общеобразовательными учреждениями, общественными организациями. В 2006 году получила статус интеллект-центра. Приоритетным направлением в развитии библиотеки является внедрение инновационных мультимедийных технологий, компьютеризация библиотечных процессов.В просветительско-информационной и воспитательной работе доминируют такие направления, как патриотическое, художественно-эстетическое, а также противодействие жестокому обращению с детьми, профилактика и предупреждение химических зависимостей. Выражение эти направления получают в демонстрационных, книжных выставках-просмотрах, печатных информационных бюллетенях.Мероприятия представлены уроками гражданственности, лекционно-конкурсными программами, тематическими медиаинформинами, научно-познавательными часами; литературными, подвижными играми.",Москва,2015-07-22T20:44:15Z,2023-02-21T07:29:47Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 76 имени М. Ю. Лермонтова,"г Москва,г Москва,ул Барболина,д 6",37.687587,55.786328,"Библиотека № 76 им. М. Ю. Лермонтова в Сокольниках – открытое пространство книг и информации для москвичей и гостей города. Это интеллектуальный, творческий и культурный центр, в котором собираются люди разного возраста, профессий, национальностей и взглядов, объединенных одной целью познания литературы и искусства, стремлением выразить себя в творчестве, желанием найти друзей и единомышленников.Изначально библиотека-читальня была открыта в 1919 году в доме у Красных ворот, где родился великий русский поэт. В 80-е годы библиотека переехала в Сокольники (ул. Барболина, 6), где размещается в настоящее время.Общий фонд библиотеки им. М. Ю. Лермонтова насчитывает более 250 тысяч экземпляров печатных изданий, сюда записано более 14 тысяч читателей, в год проводится до 150 мероприятий различного формата и тематики.Библиотека оборудована специальной техникой для людей с ослабленным зрением (увеличитель TOPAZ и читающая машина SARA).В библиотеке имеются компьютерный зал и зоны Wi-Fi.«Лермонтовка» – так с любовью называют библиотеку те, кто приходит на встречи с писателями, театральные спектакли, поэтические вечера, вечера авторский песни, «Лермонтовские субботы», выставочные вернисажи, мастер-классы, занятия студий и клубов. Несмотря на свой солидный возраст, библиотека полна творческих идей и планов.Абонемент делится на отделы:– художественной литературы и литературоведения,– литературы на иностранных языках,– технической литературы + компьютерный зал,– отраслевой литературы.Весь фонд находится в открытом доступе.Кружки и клубы в библиотеке (клубно-досуговые формирования):– «Флора» – студия флористического коллажа. Флористика привлекает творческих людей возможностью выразить себя, украсить интерьер квартиры своими работами, сделать неповторимый подарок своими руками. Два раза в месяц с сентября по май, с 18 до 60 лет, бесплатно.– «Литературно-музыкальный салон в Сокольниках». Объединяет любителей литературы, музыки и театра. В концертных программах принимают участие профессиональные творческие коллективы и студенты музыкальных вузов столицы. Один раз в месяц с сентября по май, с 50 до 80 лет, бесплатно.– Молодежный театр им. М. Ю. Лермонтова. Это творческий союз молодых профессиональных актеров, постоянно совершенствующих свое мастерство. Театр – участник акций «Библионочь», «Ночь искусств», День города Москвы. Восемь раз в месяц с сентября по май, с 25 до 40 лет, бесплатно.– Межрегиональное общественное объединение «Лермонтовское общество». Занимается изучением и популяризацией творчества М. Ю. Лермонтова, сохранением литературного наследия и мест пребывания поэта, научно-практической деятельностью по организации и проведению Московских Лермонтовских чтений и изданию «Московского Лермонтовского сборника», культурными связями с музеями и библиотеками России, организует встречи с писателями и деятелями культуры, проявляющими интерес к творчеству М. Ю. Лермонтова, поддерживает тесные связи с потомками древнего рода Лермонтовых, проводит ежегодные экскурсии по Лермонтовским местам. Каждая третья суббота месяца – «Лермонтовская суббота». Для членов общества существуют членские взносы. Один раз в месяц с сентября по май, с 18 до 85 лет, бесплатно.",Москва,2015-07-22T21:21:06Z,2023-02-21T13:59:26Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. М. Ю. Лермонтова
Библиотека № 81 г. Москва,"г Москва,г Москва,б-р Сиреневый,д 73",37.827886,55.803626,"История библиотеки насчитывает более 70 лет.На сегодняшний день книжный фонд библиотеки№ 81 насчитывает свыше 50 тыс. экз. Также библиотека осуществляет обслуживание по удаленному доступу через электронную библиотеку «ЛитРес».Ежегодно библиотеку посещают более 5 тысяч читателей.Поддерживая программу модернизации библиотечной системы, библиотека № 81 активно ведет культурно-досуговую деятельность.Уже несколько лет действует клуб «Золотой возраст» для читателей старшего возраста и инвалидов. Для молодежи работают литературно-информационный центр чтения «Юность», литературная панорама «Юность – ХХI век» и информационный историко-краеведческий комплекс «Живи, Москва». Библиотека имеет литературно-музыкальную гостиную, где проходят творческие вечера, презентации, концерты и т.д. Библиотека активно сотрудничает с технологическим колледжем № 24, Советом ветеранов района Северное Измайлово.Для читателей предоставляется бесплатный доступ к Wi-Fi сети. ля слабовидящих читателей библиотека оборудована сканирующей и читающей машиной «Sara».",Москва,2015-07-22T19:48:14Z,2023-02-21T07:36:01Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 72 г. Москва,"г Москва,г Москва,ул Хабаровская,д 6",37.8280627727509,55.8178243846463,"Библиотека № 72 является культурно-просветительским центром для молодежи района Гольяново. Фонд библиотеки универсален и насчитывает более 100 тысяч единиц хранения. Среди них: книги, периодические издания, аудиокниги. Возрастной ценз литературы: 14+, 16+, 18+.В структуру библиотеки входят: абонемент, читальный зал, отдел искусств. Достаточно широк спектр услуг, предоставляемых библиотекой: бесплатный «Журнальный зал «Руконт» и электронная библиотека «ЛитРес»; Wi-Fi и рабочее место для читателей с бесплатным выходом в Интернет.На базе библиотеки создан творческий союз поколений «Колос» для поддержки и развития творческого потенциала читателей, члены которого активно участвуют в просветительской жизни библиотеки: принимают участие в многочисленных мероприятиях, организованных как в стенах библиотеки, так на нестационарной основе.Любой желающий может заниматься в кружках по интересам, созданных при библиотеке, организовать свою персональную творческую выставку.В холле библиотеки расположены стеллажи для свободного обмена книгами. Библиотека частично приспособлена к посещению маломобильными группами населения. Библиотека активно сотрудничает с организациями и учреждениями, расположенными в районе Гольяново, реализует межведомственные проекты, которые актуальны и востребованы у жителей Гольяново. Библиотека приглашает всех желающих на авторские мастер-классы, в кружки и студии на платной основе:«Книжная графика»;«Волшебная кисточка»: живопись;«Игра на гитаре»;«Музыкальное развитие»;«Танцевальное вдохновение»;«Английский язык»;«Немецкий язык»;«Карате».",Москва,2015-07-22T16:43:55Z,2023-02-21T07:20:56Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Центральная библиотека № 15 имени В. О. Ключевского. Отдел детского развития,"г Москва,г Москва,пер Большой Факельный,д 3",37.679862,55.743041,"Библиотека открылась в 1973 году. Свое нынешнее наименование получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» в связи начавшимся процессом оптимизации сети библиотек, подведомственных Департаменту культуры города Москвы.В фонде отдела представлена лучшая детская классическая и современная литература, а также 20 наименований периодических изданий для детей и юношества, свыше 300 справочных изданий. В работе с детьми и подростками в библиотеке широко используют диалоговые и игровые формы работы. Книжные иллюстрированные выставки, конкурсы, игры по сюжетам книг, турниры, викторины, диспуты – все это развивает не только интеллектуальную активность, но и творческие способности детей.Фонд библиотеки составляет на конец 2017 года 26 532 единицы хранения. Библиотеку за прошлый год посетило 19 845 читателей.",Москва,2015-07-26T22:22:40Z,2023-02-21T06:34:20Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,им. В. О. Ключевского
Детская библиотека № 40 (филиал № 1) г. Москвы,"г Москва,г Москва,ул Хуторская 1-я,д 2",37.566889,55.802012,"Библиотека была открыта для юных читателей в 1949 году в Савеловском районе Москвы. Сегодня она находится в составе детской библиотеки № 40 и обслуживает детское население. Универсальный книжный фонд насчитывает 34 967 единиц хранения.В рамках проекта «Точка роста» в библиотеке появилось новое пространство «Точка хайпа», именно здесь проходят значимые проекты для подростков, такие как «Прокачай извилины young», «Литературный маникюр», «Скажи вслух» – дискуссионная площадка, клуб по настольным играм «На столе». Библиотека уделяет большое внимание социализации и творческой самореализации детей и подростков.",Москва,2015-07-27T05:58:29Z,2024-02-02T11:43:32Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Центральная городская молодежная библиотека имени М. А. Светлова. Медиацентр,"г Москва,г Москва,ул Садовая Б.,д 1",37.5909823179245,55.7665249002657,"Центральная городская молодежная библиотека имени М. А. Светлова – первая в Москве и одна из старейших в России библиотек для молодежи. Появившись в апреле 1941 года, библиотека открыла свои двери читателям и больше не закрывала их. Сегодня библиотека, известная также как Светловка, – современный информационно-культурный центр для молодежи. Светловка располагает универсальным книжным фондом, широким диапазоном периодических изданий, коллекцией грампластинок, нот, научно-популярных и художественных фильмов, альбомов репродукций. Библиотека оснащена информационными ресурсами: электронным каталогом, станциями самостоятельного обслуживания на основе RFID-технологий, ннтернетом и Wi-Fi-зоной.В молодежном медиацентре читателей ждет фонд с современной научно-популярной литературой, новинки по саморазвитию, учебная и художественная литература на иностранных языках, свежие периодические издания, настольные игры. Также здесь проходят встречи с медийными личностями, лекции в формате public talk, музыкальные концерты, игротеки с современными настольными играми, читки, выставки картин. В помещениях медиацентра работает бесплатный Wi-Fi, установлена станция самообслуживания, предоставляются услуги печати, сканирования, ксерокопирования и другие.В медиацентре есть коворкинг, студия для занятий музыкой (на фортепьяно), лекторий для мероприятий и медиатека с играми и литературой на иностранных языках.",Москва,2015-07-27T06:52:07Z,2023-02-17T09:26:11Z,NA,NA,36000,75600,36000,75600,36000,75600,36000,75600,36000,75600,36000,72000,им. М. А. Светлова
Библиотека № 30 (филиал № 3) г. Москва,"г Москва,г Москва,ш Коровинское,д 22",37.521578,55.880919,"Библиотека была открыта в 1968 году. В настоящее время входит в состав библиотеки № 30 как отделение, обслуживающее взрослых читателей. Универсальный фонд насчитывает 27 757 единиц хранения. Работает компьютерный класс для детей и взрослых.В библиотеке проходят литературно-музыкальные вечера, концерты, экологические программы, фотовыставки, конкурсы чтецов, мастер-классы. Библиотека в том числе сотрудничает с образовательными учреждениями района и проводит просветительскую работу с обучающимися, особое внимание уделяя развитию культурных ценностей молодого поколения.Принадлежит ГБУК г. Москвы ЦБС САО.",Москва,2015-07-27T02:20:54Z,2023-02-21T09:09:57Z,NA,NA,39600,69000,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Библиотека № 34 имени А. А. Вознесенского,"г Москва,г Москва,ул Башиловская,д 3",37.576456,55.794178,"Библиотека была образована в 1957 году, а через 15 лет переехала в здание на Башиловской улице, где базируется до сих пор. Согласно указу президента РФ от 14.06.2012 № 846 «Об увековечивании памяти А. А. Вознесенского» в 2012 году библиотеке было присвоено имя Андрея Андреевича Вознесенского. В библиотеке установлен бюст поэта, выполненный известным скульптором Степаном Мокроусовым, создана мемориальная экспозиция из личных вещей, переданных вдовой поэта Зоей Богуславской. Ежегодно в библиотеке проходят памятные мероприятия, на которых присутствуют вдова поэта, друзья, современники и просто почитатели его творчества.Универсальный фонд библиотеки насчитывает 81 950 единиц хранения. В нем собраны издания по всем отраслям знаний. Библиотека обеспечивает читателей литературой как для самообразования, так и просто для приятного проведения досуга. Помимо мемориальной деятельности, в библиотеке проводится большое количество культурных мероприятий. Реализуется один из значительных сетевых проектов «Театр в библиотеке». Ежемесячно на библиотечной сцене проходят спектакли театра-студии «Фрегат», которые могут увидеть все желающие. Создана и развивается «Библиомост» – в режиме телемоста с библиотеками из разных регионов страны проходят онлайн встречи с известными деятелями литературы и искусства.Принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T02:03:11Z,2023-02-21T09:34:53Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,им. А. А. Вознесенского
Библиотека № 241 г. Москвы,"г Москва,г Москва,ул Маршала Тухачевского,д 28",37.474363,55.78445,"Библиотека № 241 ведет историю от юношеской библиотеки № 126 Краснопресненского района, основанной в феврале 1956 г. В 1964 г. она получила свое нынешнее помещение в доме-новостройке. Фонд библиотеки на конец 2021 г. содержит 44 110 экз., количество посетителей – 1 903 человека. Действует кружок для всех групп пользователей «Любители книги и искусства»: проводятся литературно-музыкальные и поэтические вечера, в которых принимают участие артисты и музыканты творческих коллективов Москвы. Библиотека активно сотрудничает со школами района Хорошево-Мневники. Для школьников ежемесячно с 2011 г. проводятся заседания в литературно-историческом клубе для молодежи «Открытая книга», реализуется городской проект «Библиотека путешествий», пилотный проект «Книгопутешествия», краеведческий проект «Прочти район».",Москва,2015-07-23T23:28:03Z,2023-02-17T14:11:21Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 74 (фонд детской литературы № 1),"г Москва,г Москва,ул Ивантеевская,д 4",37.71601,55.8196,"Фонд детской литературы № 1 библиотеки № 74 имеет экологическую тематику. Библиотека была открыта в конце 1969 года. Ее фонд берет начало с 1947 года.В октябре 2012 года библиотека № 74, первая в Москве из детских библиотек, получила сертификат от Департамента культуры города Москвы, Центральной городской детской библиотеки им. А. П. Гайдара, подписанный председателем экспертного совета, директором ЦГДБ им. Гайдара Т. Ю. Калашниковой, удостоверяющий, что ее деятельности экологической и природоохранной направленности присвоен знак качества «Зеленая библиотека».Отделы библиотеки: младший абонемент, средний и старший абонементы, читальный зал.Возрастной ценз литературы: от 0 до 16 лет.Объем книжного фонда: более 58 тысяч единиц.В библиотеке проходят районные конкурсы школьников по истории Великой Отечественной войны 1812 года на лучшее сочинение, рисунок, посвященные истории и развитию района. Много внимания уделяется работе с детьми по экологии в комплексе: окружающего мира и человеческой души. Проводятся православные беседы, по пропаганде здорового образа жизни, профилактике наркомании, табакокурения, вреде энергетических напитков, приему негативных веществ.Библиотека сотрудничает с детской художественной школой № 8 им. Врубеля, которая представляет на выставку в библиотеку работы детей на различную тематику.В библиотеке проводятся специальные дни открытых дверей, мероприятия «Под сенью книжных стеллажей», которые знакомят читателей с работой библиотеки, ее фондом, с классической и современной литературой русских и иностранных писателей, новыми книгами и журналами для познавательного чтения и отдыха.В библиотеке систематически проводятся викторины по различной тематике, а также много мероприятий согласно календарным и литературным датам. Большую роль библиотека уделяет разработке ежемесячных новых книжных выставок. Главная цель – всестороннее развитие личности и индивидуальный подход к каждому ребенку.Библиотекой решается важная задача – привлечение детей, подростков к систематическому чтению, оказание помощи в учебном процессе, заинтересованности различными отраслями, расширения кругозора подрастающего поколения.Библиотека доступна для инвалидов, пенсионеров и людей свыше 25 лет, которые интересуются классической литературой и периодикой.В библиотеке работают два бесплатных клуба:«Лесовичок» (1 раз в месяц 27-28 числа, время по договоренности со школами и дошкольными учреждениями), на заседаниях которого дети изучают окружающий мир нашей родины, Лосиный остров района Богородское, лекарственные и комнатные растения, редкие исчезающие растения, мир животных и птиц. Проводятся экологические праздники: Земли, воздуха, воды, прилета птиц.«Академия вежливых наук» (1 раз в месяц 15 числа, время по договоренности со школами и дошкольными учреждениями) – где дети изучают этикет («В человеке должно быть все прекрасно…») и правила поведения в общественных местах.Проходят занятия с детьми и взрослыми, решаются конфликты родителей и детей, идет обучение духовным законам – умению управлять собой, сдерживать свои эмоции, приобретению таких качеств, как доброта, надежность, твердость характера, смелость, щедрость, милосердие. Помощь в избавлении от вредных привычек: зависти, жадности, тщеславия, самолюбия, трусости, обмана.",Москва,2015-07-22T16:10:31Z,2023-02-28T08:50:56Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
