name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to,dedication
Организационно-методический отдел детской библиотеки им. А. П. Гайдара,"г Москва,г Москва,пер Ружейный,д 4",37.580894,55.743553,"Старейшая детская библиотека Москвы, фонд которой насчитывает сейчас более 250 000 экземпляров. Она открылась в 1934 году на базе библиотеки-читальни имени Ключевского и поначалу занимала небольшое помещение из нескольких комнат. В настоящее время библиотека является современным культурным центром. В фондах собраны книги, периодические издания, аудиокниги. Уже несколько лет работникам библиотеки помогают два робота – Чук и Гек, названные в честь героев повести Гайдара. В библиотеке есть свой Книжный театр, литературный клуб, проходят выставки и конкурсы, мастер-классы, действуют творческие студии и кружки. Особое внимание сотрудники уделяют работе с детьми с ограниченными физическими возможностями. Отдел организует мероприятия по повышению квалификации сотрудников детских библиотек, участвует в подготовке изданий в помощь работе детских и школьных библиотек, располагает специализированным фондом методико-библиографических материалов и профессиональной периодики по всем направлениям библиотечной работы с детьми и подростками.Отдел занимается художественно-экспозиционной деятельностью. Здесь располагается выставочный зал «Вернисаж в Ружейном», проводятся выставки, презентации, творческие встречи.",Москва,2015-07-27T07:11:07Z,2023-02-21T08:32:24Z,32400,64800,32400,64800,32400,64800,32400,64800,32400,64800,NA,NA,NA,NA,им. А. П. Гайдара
Библиотека № 18 имени В. А. Жуковского,"г Москва,г Москва,пер Лялин,д 24-26",37.653164,55.756812,"Библиотека была основана в 1938 году, а имя Василия Андреевича Жуковского было присвоено ей в 1983 году – в честь 200-летия поэта. Сейчас в читальне действует зал-музей В. А. Жуковского. Весомую часть книжного фонда составляет раздел «Искусство и искусствознание», где можно найти широкий спектр информации о живописи, архитектуре, графике, а также театре и кино, медиаматериалы. Выделен фонд В. А. Жуковского.В библиотеке реализуется множество оригинальных творческих проектов. Так, театральный проект «Лялин центр» стал пространством, ориентированным на все виды сценических активностей. Молодежная студия театра и кино «Б.Э.Т.» – социальный культурный проект, продвигающий чтение среди молодежи при помощи визуальных видов искусств. В студии на бесплатной основе молодые люди обучаются навыкам актерского мастерства, опыту работы на сцене, становятся частью дружного творческого коллектива. Фонд библиотеки насчитывает более 31 245 единиц хранения. За 2021 год ее посетил 6 721 читатель.",Москва,2015-07-27T12:48:41Z,2023-02-21T07:59:05Z,36000,64800,36000,64800,36000,64800,36000,64800,36000,64800,NA,NA,NA,NA,им. В. А. Жуковского
Библиотека № 28 г. Москвы,"г Москва,г Москва,ул Алабяна,д 12",37.501735,55.799957,"Библиотека начала свою работу в 1962 году как передвижной фонд Отдела культуры Ленинградского райисполкома г. Москвы и размещалась по адресу: ул. Лизы Чайкиной, д. 5/23. В 1974 году переехала на ул. Алабяна д. 12, к. 4, где находится в настоящее время. С 1996 года работает как массовая библиотека для взрослых и юношества.Универсальный фонд в настоящее время включает 46 200 единиц хранения.Библиотека реализует собственные программы для детей «Все начинается с детства», «Психология &amp; педагогика», сотрудничает со школами и детскими садами. Проводится цикл мероприятий «Путешествие в историю».Принадлежит ГБУК г. Москвы «ОКЦ САО».",Москва,2015-07-27T05:51:18Z,2023-02-21T08:50:02Z,NA,NA,39600,70200,39600,70200,39600,70200,39600,70200,39600,70200,NA,NA,NA
Библиотека № 230 г. Москвы,"г Москва,г Москва,проезд Парусный,д 15",37.4468457698822,55.8463434595946,"Библиотека № 191 Краснопресненского (с 1969 – Тушинский) района Москвы открыла свои двери для читателей в 1966 году. Тогда она располагалась в новом доме на бульваре Яна Райниса (д. 19, корп. 1). В 1974 году вошла в состав ЦБС Тушинского района Москвы, в 1987 году переехала в один из живописнейших уголков нынешнего района Южное Тушино – на Парусный проезд (д. 15). Библиотека активно сотрудничает с общественными организациями района Южное Тушино (районный совет ветеранов, общество инвалидов, общество блокадников Ленинграда, ТЦСО «Тушино»), самодеятельными творческими коллективами. В 2010 году в библиотеке появился компьютерный класс. С 1994 года на базе учреждения работают кружки детского дополнительного образования. На протяжении всей деятельности библиотека старалась привлечь в ряды своих читателей жителей района. В январе 2010 года появилось новое структурное подразделение – компьютерный класс с бесплатным доступом к интернету. Одна из основных своих задач – привлечение юного читателя в библиотеку. Для школьников проводится большая работа по патриотическому воспитанию, уроки мужества, тематические часы, устные журналы, викторины. С 2020 года реализуется краеведческо-патриотический проект «Крылья Родины». Книжный фонд – 45 299 ед. Количество посетителей – 21 931 чел.",Москва,2015-07-23T22:27:16Z,2023-02-17T14:29:56Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Центральная библиотека № 70 им. М. А. Шолохова,"г Москва,г Москва,ул Черкизовская Б.,д 18/1",37.730401,55.797918,"Библиотека № 70 им. М. А. Шолохова – центральная библиотека Государственного бюджетного учреждения культуры города Москвы «Централизованная библиотечная система Восточного административного округа».Центральная библиотека № 70 им. М. А. Шолохова – учреждение нового типа, в котором традиционные библиотечные формы работы легко сочетаются с широким представлением электронных информационных услуг, досуговой и культурно-массовой деятельностью.Читатели библиотеки имеют уникальную возможность прямо из дома работать с ресурсами электронно-библиотечной системы «ЛитРес Библиотека». Достаточно зарегистрироваться в личном кабинете.Библиотека входит в программу «Безбарьерная среда» и доступна для слабовидящих и маломобильных граждан.Направления работы библиотеки:культурно-массовые / просветительские / образовательные мероприятия;интеллектуальные клубы;досуговые мероприятия / студии для детей и молодежи;творческое пространство для реализации арт-проектов;выставочная деятельность / формирование ретро-фонда;консультативная деятельность.В библиотеке действует свободная зона Wi-Fi.Для всех посетителей библиотеки доступны услуги по цветной и черно-белой печати, сканирования, ксерокопирования, ламинирования и др.Залы и службы:отдел обслуживания. Возрастной ценз литературы: 0+;компьютерный класс;центр деловой и социально-правовой информации. Возрастной ценз литературы: 16+.",Москва,2015-07-22T16:18:06Z,2023-02-28T09:42:03Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. М. А. Шолохова
Библиотека № 16. Центр обменно-репозитарного хранения,"г Москва,г Москва,ул Калитниковская М.,д 22",37.683976,55.733153,"Библиотека была основана ок. 1928 г. Свое нынешнее наименование она получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» в связи с начавшимся процессом оптимизации сети библиотек.Более 30 лет библиотека приглашает своих читателей в «Литературную гостиную» на встречи с писателями, поэтами, артистами, на литературно-музыкальные вечера. Гостями были народный артист РФ Юрий Назаров, народный артист РСФСР Сергей Никоненко, народная артистка СССР Инна Макарова и многие другие. Фонд – более 20 000 единиц хранения. Библиотеку ежегодно посещают 23 915 читателей.",Москва,2015-07-26T22:20:16Z,2023-02-21T06:37:46Z,50400,64800,50400,64800,50400,64800,50400,64800,50400,64800,NA,NA,NA,NA,NA
Библиотека № 95,"г Москва,г Москва,ул Полимерная,д 7",37.80002,55.747049,"Библиотека № 95 обслуживает читателей всех возрастных категорий, располагает универсальным книжным фондом (более 60 000 экземпляров) и обширным журнальным фондом. Обслуживает около 5 000 читателей, посещаемость – свыше 30 тысяч человек в год.В библиотеке есть:читальный зал, оснащенный компьютерами с доступом к интернету, Wi-Fi; взрослый и юношеский абонементы; абонемент для детей; конференц-зал для встреч и заседаний клубов по интересам, различных кружков и студий. Многие годы библиотека служит культурным и досуговым центром района Новогиреево и соседнего района Перово. Работает литературно-музыкальная гостиная (16+), которая с октября по май проводит концерты-лекции, фестивали народного творчества, музыкальные спектакли, творческие вечера. Здесь можно послушать классическую и современную музыку в исполнении артистов московских театров и филармонии, студентов музыкальных училищ и консерваторий, народных коллективов.В библиотеке можно получить следующие бесплатные услуги: доступ к информационным ресурсам, в том числе системе городских порталов через сеть Интернет;запись в электронную библиотеку «ЛитРес»;пользование ресурсом «Журнальный зал «Руконт»;справки и консультации с использованием главного электронного каталога и картотеки статей.",Москва,2015-07-22T21:00:02Z,2023-02-28T14:12:46Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 86 (фонд ретроспективной периодики) г. Москва,"г Москва,г Москва,проезд Измайловский,д 4",37.7703094482422,55.7909103774617,"В библиотеке № 86 по адресу Измайловский проезд, 4 располагается фонд ретроспективной периодики. Библиотека имеет большую, полувековую историю. Ее передвижной фонд был образован в 1958 году из передвижного отделения Библиотеки им. А. С. Пушкина.Объем книжного фонда – 25 584 экз. Общий объем фонда (с фондом ретроспективной периодики) – 55 702 экз. Возрастной ценз литературы – 14+.В настоящее время передвижной фонд библиотеки обслуживает 9 библиотечных пунктов или 9 организаций, расположенных в трех районах Восточного административного округа – Измайлово, Восточное и Северное Измайлово. Библиотека № 86 осуществляет как стационарное, так и внестационарное обслуживание, когда библиотечные издания доставляются в организации либо сотрудниками библиотеки, либо общественными ответственными этих организаций.Фонд передвижных пунктов комплектуется по заказам читателей. Кроме обслуживания передвижек литературой, сотрудники библиотеки ведут с читателями-инвалидами и ветеранами Великой Отечественной войны, посетителями отделения дневного пребывания ТЦСО «Измайлово» индивидуальную и массовую работу. Уникальный фонд ретроспективной периодики библиотеки включает около 100 наименований журналов с 1960–70 годов издания по различным отраслям знаний. С информацией о ретропериодике можно ознакомиться в читальных залах библиотек системы в специальном указателе ретропериодики.Отделы библиотеки:абонемент (отраслевая литература, произведения русской литературы, произведения современной литературы, произведения литературы зарубежных стран, CD-ROM (аудиокниги, DVD);зал ретроспективной периодики (включает около 100 наименований журналов 1960–1990-х гг. по различным отраслям знаний).Кружки и клубы:Библиотека № 86 (сектор ретроспективной периодики) открывает запись в Детский развивающий клуб «РимаркО».Дошкольникам:развитие памяти, внимания, воображения, мышления, наблюдательности;развитие моторики;коррекция поведения.Школьникам:формирование учебных навыков;коррекция школьных трудностей;творческая мастерская (изонить, вязание, выжигание, работа с различными материалами).",Москва,2015-07-22T20:00:39Z,2023-02-21T07:42:34Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,75600,NA
Библиотека № 8 имени А. П. Чехова,"г Москва,г Москва,б-р Страстной,д 6",37.608652,55.765716,"Библиотека расположена в историческом здании, построенном в 1908 году. Читальня располагает уникальным Чеховским фондом, в который входят прижизненные издания Чехова, редкие книги начала XX века, научные исследования, краеведческие сборники, материалы конференций, архив газетных и журнальных статей с 1954 года, аннотированная картотека краткого содержания всех произведений Чехова, каталог чеховских героев.В фонде библиотеки широко представлены современные отечественные и зарубежные издания, собран уникальный фонд современной литературы. Для читателей открыты: общий читальный зал, абонемент, зал «Искусство» и Чеховский культурно-просветительский центр.Здесь уже более 20 лет существует литературный клуб «Классики XXI века», который занимается продвижением молодых поэтов и прозаиков. В рамках его работы проходят круглые столы, конференции, выставки, встречи.В музыкальной гостиной «Наследие» регулярно устраиваются концерты и музыкальные вечера с участием современных исполнителей, на базе дискуссионного английского клуба проводятся публичные лекции носителей английского языка. В Media-клубе «Чехов» проходят показы фильмов, мастер-классы, театральные представления и перформансы, презентации интересных книг, встречи с авторами оригинальных арт- и видеопроектов.Библиотека Чехова успешно сотрудничает с вузами, научными и литературными сообществами, творческими и общественными организациями. Фонд библиотеки включает 74 711 единиц хранения.",Москва,2016-04-05T13:45:30Z,2023-02-21T07:02:26Z,NA,NA,43200,72000,43200,72000,43200,72000,43200,72000,43200,72000,NA,NA,им. А. П. Чехова
Центральная библиотека № 15 им. В. О. Ключевского,"г Москва,г Москва,пер Большой Факельный,д 3 стр 2",37.663692,55.742635,"Библиотека основана по решению Московской городской думы в 1914 году в память о выдающемся русском историке В. О. Ключевском. Свое нынешнее наименование получила в соответствии с приказом Департамента культуры города Москвы от 17 сентября 2014 года «Об упорядочении наименований государственных публичных библиотек Департамента культуры города Москвы» в связи с начавшимся процессом оптимизации сети библиотек.Библиотека обладает богатым собранием классической и современной литературы, трудами по истории, философии, экономике и социологии. В специальном отделе искусств широко представлены книги по искусству, искусствознанию и эстетике. Имеется зал периодических изданий.Библиотека ведет большую краеведческую работу по изучению истории и достопримечательностей Таганского района, проводит познавательные пешеходные прогулки.Основные направления работы:популяризация отечественной истории посредством привлечения лучших профессоров ведущих вузов Москвы к открытым выступлениям; консолидация исторических сообществ; создание клуба попечителей проекта из числа лауреатов премии им. В. О. Ключевского Российской академии наук; проведение открытых публичных лекций; проведение ежегодных конференций; проведение исторических экскурсий.Фонд библиотеки – около 84 105 единиц хранения.",Москва,2015-07-26T21:08:00Z,2023-02-20T08:21:31Z,NA,NA,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,75600,им. В. О. Ключевского
Библиотека № 76 имени М. Ю. Лермонтова г. Москвы,"г Москва,г Москва,ул Шумкина,д 17/16",37.671175,55.788181,"Библиотека, расположенная на ул. Шумкина, – одна из старейших библиотек Москвы. Она была открыта для читателей в 1918 году в деревянном доме с печным отоплением, рядом с парком «Сокольники». Ее небольшой фонд составляли книги из реквизированных частных коллекций. За многие годы она меняла адреса, увеличивала книжные фонды, обслуживала огромное количество читателей. В 1980 году, в год Московской Олимпиады, библиотека получила прекрасное помещение на ул. Шумкина, 17/16, где находится и поныне.Фонд библиотеки (более 68 тысяч единиц хранения) составляет художественная и отраслевая литература, аудиокниги, журналы и газеты. Библиотека обслуживает пользователей категории 14+ и старше.Сегодняшний день библиотеки – это возможность молодежи и взрослых не только читать хорошие книги, но и заниматься творчеством и самообразованием. Здесь постоянно проходят встречи с интересными людьми, музыкально-поэтические вечера, концерты, познавательные беседы, мастер-классы, выставки, семинары и лекции. Конференц-зал, рассчитанный на 60 посадочных мест, оборудован современным проектором и экраном.С 2004 года в библиотеке создан клуб любителей рукоделия «Вдохновение и мастерство». На выставке в библиотеке работы членов клуба неизменно восхищают посетителей.В библиотеке работает Детский центр раннего развития «Точка роста», в котором представлен огромный выбор платных развивающих занятий для детей от 6 месяцев до 9 лет.На открытых стеллажах привлекательно выстроены книги. «Новинки» выделены на особых стеллажах с тем, чтоб сразу попасть в поле зрения посетителей. Книжные выставки раскрывают богатый фонд библиотеки.Проезд общественным транспортом: станция метро «Сокольники» автобус № 40 или № 122 до остановки «Москва-2 товарная».Санитарный день: последняя среда месяца.",Москва,2015-07-22T21:23:10Z,2023-02-27T11:29:12Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. М. Ю. Лермонтова
Центральная детская библиотека № 226 (подразделение № 1) г. Москвы,"г Москва,г Москва,б-р Яна Райниса,д 2",37.434514,55.85105,"Бывшая детская библиотека № 128 была открыта в 1972 в Тушинском районе Москвы. Находилась на первом этаже жилого дома на бульваре Яна Райниса (д. 2, корп. 1). В дальнейшем ее перевели в другое помещение, но в этом же здании. Хотя библиотеке была выделена площадь, значительно уступающая в размерах предыдущей, но от этого она не стала менее гостеприимной для своих читателей. В 1976 году детская библиотека № 128 вошла в состав ЦБС Тушинского района г. Москвы. 31 июля библиотека вошла в структуру ГБУК г. Москвы «ЦБС СЗАО» как библиотека № 128, 17 сентября 2014 на правах подразделения № 1 – в комплекс Центральной детской библиотеки № 226 ГБУК г. Москвы «ЦБС СЗАО».Здесь можно взять книги и журналы на дом, поработать с книгой в читальном зале, получить справочно-библиографическую информацию, подобрать нужные сведения по интересующим вопросам, воспользоваться помощью квалифицированных сотрудников, получить методическую помощь для подготовки и проведения мероприятия, воспользоваться рекомендательными списками литературы.",Москва,2015-07-23T22:18:10Z,2023-02-17T14:48:16Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 44 им. В. Г. Короленко (филиал № 2),"г Москва,г Москва,ул Онежская,д 17",37.5173717737198,55.8512444752776,"Библиотека была открыта для читателей в 1968 году. В настоящее время входит в состав библиотеки № 44 им. В. Г. Короленко. Универсальный фонд насчитывает 57 300 единиц хранения.Библиотека обслуживает детское и взрослое население. Основные проекты библиотеки: «Библиотека – родители – дети», направленный на продвижение традиций семейного чтения, и краеведческая программа «Любимый уголок Москвы – родное Головино». Для дошкольников и младшеклассников в библиотеке открыта студия авторской игрушки «Мальвина». На занятиях проходят мастер-классы по лепке и раскрашиваю изделий из глины, рисованию акварелью и многому другому. Для читателей и всех жителей района в библиотеке работает «Клуб любителей кошек» при поддержке Ассоциации породных кошек, где проходят консультации специалистов и регулярные выставки животных.Библиотека ведёт тесное партнёрство с писательницей Народицкой Алиной Давидовной, при поддержке и участии которой организуются литературные встречи. Принадлежит ГБУК г. Москвы «ЦБС САО».",Москва,2015-07-27T02:56:54Z,2023-02-21T09:18:23Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,им. В. Г. Короленко
Центральная универсальная научная библиотека им. Н. А. Некрасова (филиал № 1),"г Москва,г Москва,ул Бауманская,д 58/25",37.678658,55.767099,Центральная универсальная научная библиотека имени Н. А. Некрасова – общедоступное научно-информационное учреждение культуры с многоотраслевым библиотечным фондом (свыше 2 млн. единиц хранения более чем на 100 языках народов мира) и справочно-библиографическим аппаратом универсальной тематики. Библиотека была основана в 1919 году на фондах частных коллекций как организующий и руководящий центр для всех библиотек Москвы. В соответствии с Постановлением Совета Министров СССР от 5 декабря 1964 года № 2610 Центральной городской публичной библиотеке присвоено имя Н. А. Некрасова. Приказом Комитета по культуре города Москвы от 24 августа 2006 г. № 515 Центральная городская библиотека имени Некрасова переименована в ГБУК города Москвы «Центральную универсальную научную библиотеку имени Н. А. Некрасова».,Москва,2015-05-15T14:27:59Z,2023-02-21T09:12:49Z,36000,79200,36000,79200,36000,79200,36000,79200,36000,79200,36000,72000,36000,72000,им. Н. А. Некрасова
Библиотека № 172 (ст. м. Новаторская),"г Москва,г Москва,ул Новаторов,д 14",37.523204,55.667584,"Библиотека расположена в двух соседних корпусах и состоит из детского и взрослого отделов. Оба отдела обладают уникальным книжным фондом, организуют культурные программы для жителей Обручевского района, проводят лекции, концерты, игры, экскурсии. Детский отдел библиотеки – это удобное, комфортное для посещения место досуга и образования для всей семьи. Для детей младшего возраста здесь организована игротека. Много внимания библиотека уделяет людям с ограниченными возможностями и социально незащищенным слоям населения. Сотрудниками библиотеки проводятся выездные мероприятия в школах, гимназиях, ЦСО и других организациях.",Москва,2015-07-27T08:51:09Z,2023-02-21T06:34:09Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 129 г. Москва,"г Москва,г Москва,ул Перерва,д 56/2",37.748107,55.658007,"В 1998 году Библиотека № 129 (тогда Библиотека № 30) была единственной в микрорайоне Марьинский парк.Сегодня она – известный и востребованный центр культурного притяжения в районе Марьино, единственный медиацентр в ЮВАО. Ежегодно его посещают более 45 тыс. читателей, здесь собираются молодежные организации, волонтерские объединения, проходят фестивали, лекции, встречи с известными деятелями культуры, а также концерты, квесты, игротека и многое другое.Мероприятия и инициативы медиацентра интересны широкому кругу жителей. Помимо бесплатных и платных активностей для детей, в медиацентре есть бесплатные и актуальные мероприятия для молодежи, взрослых людей и горожан пожилого возраста.За последние два года медиацентр стал площадкой для объединения творческих людей и привлек внимание СМИ, блогеров и кинематографа. Здесь состоялись съемки сериала «Интриганки» для телеканала «ТВЦ» (медиацентр выбран как образ библиотеки нового типа), фильма Александра Монтова с участием Гоши Куценко, клипа известных блогеров канала XO Life и др.Библиотека выросла как культурная точка притяжения жителей не только близлежащих районов, но и Москвы, обрела преданных читателей и посетителей в Москве. Жители Марьино воспринимают Библиотеку № 129 как прогрессивный культурный центр и с энтузиазмом поддерживают ее инициативы.Книжный фонд: более 28 тыс. экз. (включая аудиовизуальные материалы). Структура библиотеки: модернизированная библиотека, открытая после ремонта в декабре 2014 года. В библиотеке нет четкого деления пространства на абонемент и читальный зал (стеллажи расположены по всему периметру библиотеки). В библиотеке используется принцип специального зонирования (есть холл, основной зал, детский зал, зона семейного чтения, многофункциональный зал, компьютерный зал, две зоны «тихого чтения»).",Москва,2015-07-23T07:27:04Z,2023-02-21T09:00:35Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
Библиотека № 82 г. Москва,"г Москва,г Москва,ул Парковая 4-я,д 12",37.786249,55.790965,"Год образования библиотеки – 1938. Книжный фонд – свыше 33 тысяч экз. Ежегодно обслуживает свыше 3750 читателей.Координирует свою работу со школами № 445, 690, 646, 1483, музыкальной школой № 27 им. С. Рахманинова (ежемесячный лекторий), Центром социальной помощи семье и детям «Измайлово» (многодетные и малообеспеченные семьи, семьи с приемными детьми), Советом ветеранов войны и труда района «Измайлово» (встреча с ветеранами, уроки мужества, мероприятия по патриотическому воспитанию). Библиотека в течение многих лет проводит индивидуальную работу для подростков с проблемами общения «Клуб одиноких сердец». В течение года с подростками проводятся собеседования, коррекционные беседы, обсуждения проблемных ситуаций, что в конечном итоге способствует более быстрой психологической адаптации, корректирует их взгляды и смягчает отношения с окружающими.Отделы библиотеки:Абонемент младшего отделения совмещен с читальным залом для читателей дошкольного и младшего школьного возраста (от 0 мес. до 10 лет).Старший абонемент обслуживает читателей основной школы (с 11 до 16 лет), руководителей чтения, жителей микрорайона (от 30 и выше). Читальный зал старшего абонемента обслуживает читателей с 11 лет и всех желающих. Здесь проходят интересные массовые мероприятия для учащихся школ, детских садов и жителей микрорайона.Список кружков и клубов (культурно-досуговых формирований):Кружок «Все обо всем». График работы: 1-й, 2-й, 3-й вторник с 12:30. Возрастной ценз: читатели от 7 до 9 лет. Бесплатный.«Клуб одиноких сердец» для «трудных» подростков. График работы: консультации по мере необходимости. Возрастной ценз: с 10 до 25 лет. Бесплатно. Кружок «Музыкальные встречи». График работы: последний вторник месяца с 14:30. Возрастной ценз: с 7-8 лет. Бесплатно. Кружок «Детская академия» (по коворкингу).Проезд общественным транспортом: станция метро «Измайловская».Санитарный день: первая среда месяца.",Москва,2016-04-06T13:57:07Z,2023-03-01T11:53:34Z,NA,NA,43200,75600,43200,75600,43200,75600,43200,75600,43200,75600,43200,72000,NA
Библиотека № 192 г. Москвы,"г Москва,г Москва,ул Старобитцевская,д 23",37.574004,55.578503,"Библиотека 192 начала свою историю в 1994 году. Учреждение сочетает в своей деятельности функции универсальной библиотеки, обслуживающей детей и взрослых (детское и взрослое отделения), центра культурно-досуговой и познавательно-просветительской работы. Библиотека проводит литературные интерактивные программы, концерты, художественные выставки, детские творческие конкурсы, литературные вечера, библиоквесты, мастер-классы, осуществляет организацию и творческую поддержку городских, общероссийских социальных, информационных и культурных программ.Фонд библиотеки насчитывает свыше 60 тысяч экземпляров книг, журналов и аудиовизуальных материалов. На территории учреждения предоставляется доступ к городской сети Wi-Fi.",Москва,2015-07-27T10:30:07Z,2023-03-02T08:50:55Z,NA,NA,43200,79200,43200,79200,43200,79200,43200,79200,43200,79200,43200,72000,NA
