language,glottocode,latitude,longitude,value
Tama (Chad),tama1331,14.332,21.9951,present
Anta-Komnzo-Wára-Wérè-Kémä,wara1294,-8.64917,141.52,present
Birri,birr1240,5.33,24.6,present
Kaqchikel,kaqc1270,14.4662,-90.9881,present
Paama,paam1238,-16.47548,168.23693,present
Paite Chin,pait1244,24.0381,93.6136,present
Central Maewo,cent2058,-15.0784,168.135,present
Rapanui,rapa1244,-27.113,-109.342,present
Tengger,teng1272,-7.89069,113.037,present
Mon,monn1252,15.49394,98.122465,present
Seri,seri1257,28.9877,-112.384,present
Ewe,ewee1241,6.46061,0.814975,present
Seke (Vanuatu),seke1241,-15.8839,168.197,present
Samba Daka,samb1311,8.06905,11.7077,present
Chamorro,cham1312,13.438011,144.74474,present
Hula,hula1239,-9.99427,147.705,present
Alyawarr,alya1239,-21.0427,136.835,present
Ron,ronn1241,9.3,9.02,present
Occitan,occi1239,44.1415,6.82979,present
Kol (Cameroon),kolc1235,3.65994,12.8574,present
Alamblak,alam1246,-4.66307,143.316,present
Ga'dang,gada1258,17.2238,121.455,present
Comox,como1259,49.7233,-124.967,present
Purepecha,pure1242,19.2467,-101.631,present
Tiri,tiri1261,-21.8147,165.792,present
Tirax,maee1241,-15.9914,167.288,present
Yana,yana1271,39.2769,-121.608,present
Standard Arabic,stan1318,27.9625,43.8525,present
Sheko,shek1245,7.05022,35.2826,present
Pukapuka,puka1242,-10.91,-165.83,present
Northern Haida,nort2938,54.004532,-132.079257,present
Rama,rama1270,11.5007,-83.8571,present
Marori,moro1289,-8.5692,140.688,present
Chakali,chak1271,9.83446,-1.90181,present
Mangaia-Old Rapa,rapa1245,-27.6304,-144.338,present
Lishanid Noshan,lish1245,36.213298,44.065281,present
Nukuoro,nuku1260,3.84,154.975,present
Central Bontoc,cent2292,17.08,120.92,present
Okanagan,okan1243,49.2745,-119.294,present
Luguru,lugu1238,-6.86828,37.5557,present
Talaandig-Binukid,binu1244,8.15933,124.892,present
Arosi,aros1241,-10.2441,161.432,present
Mele-Fila,mele1250,-17.6841,168.275,present
Kresh-Woro,gbay1288,8.43391,25,present
Karitiâna,kari1311,-9.37937,-64.1522,present
Hoava,hoav1238,-8.19679,157.595,present
Auye,auye1238,-3.43705,136.096,present
Yatzachi Zapotec,yatz1235,17.1869,-96.284,present
Mandara,mand1440,-2.7828,151.956,present
Tohono O'odham,toho1245,31.7973,-111.995,present
Supyire Senoufo,supy1237,11.632,-5.87709,present
Nehan,neha1247,-4.56875,154.2,present
Tiefo-Nyafogo-Numudara,tief1244,10.85,-4.45,present
Mbula,mbul1263,-5.66965,148.041,present
Old Malay,oldm1243,-0.648259,103.353479,present
Sunwadia,mari1426,-14.970047,168.057941,present
Coptic,copt1239,29.472,31.2053,present
Owa,owaa1237,-10.82553,162.30467,present
Tsamai,tsam1247,5.3097,36.9139,present
Mískito,misk1235,15.1576,-84.2942,present
Udihe,udih1248,46.6309,135.678,present
Viemo,viem1243,10.8429,-3.84128,present
Gheg Albanian,gheg1238,42.317,21.3837,present
Breton,bret1244,48.2452,-3.78934,present
Zarma,zarm1239,12.8554,2.41173,present
Orya,orya1242,-2.76483,139.89,present
Agutaynen,agut1237,10.5328,119.655,present
Maguindanao,magu1243,6.9453,124.509,present
Sumi Naga,sumi1235,25.9996,94.4235,present
Tobelo,tobe1252,1.0946,128.154,present
Lombard,lomb1257,45.8817,9.39509,present
Termanu,term1237,-10.7326,123.169,present
Luang,luan1263,-8.18378,127.944,present
Salka-Tsishingini,tsis1238,10.2882,5.11073,present
Riuk Bekati',beka1241,1.3307,109.576,present
Tuvalu,tuva1244,-8.520813,179.198088,present
Sanumá,sanu1240,4.5,-64.5,present
Karok,karo1304,41.8228,-123.315,present
Ghomara,ghom1257,34.7979,-4.6696,present
Corsican,cors1241,41.7,9.25537,present
Ibanag,iban1267,17.4201,121.891,present
Apma,apma1240,-15.8559,168.189,present
Awa (Papua New Guinea),awap1236,-6.65534,145.714,present
Zoogocho Zapotec,zoog1238,17.2016,-96.3433,present
Shabo,shab1252,7.64407,35.223,present
Ute-Southern Paiute,utes1238,40.0965,-110.305,present
Tambunan Dusun,tamb1254,5.68284,116.373,present
Nuclear Western Fijian,nucl1487,-18.134562,177.538969,present
Central Tarahumara,cent2131,27.5648,-107.154,present
Kéo,keoo1238,-8.8704,121.256,present
Loniu,loni1238,-2.06124,147.35,present
Xamtanga,xamt1239,12.4479,38.8352,present
Gaam,gaam1241,11.4674,33.9797,present
Ili'uun,iliu1237,-7.84385,125.902,present
