name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Центральная районная библиотека с. Воробьевка,"обл Воронежская,р-н Воробьевский,с Воробьевка,ул Красная,д 6",40.927613,50.646864,"Волостная библиотека образовалась в 1918 году с фондом 1350 экземпляров книг. Библиотека входила в Калачеевский уезд. В связи с образованием Воробьевского района в 1928 году волостная библиотека стала называться Воробьевской районной библиотекой. Сейчас фонд библиотеки насчитывает около 12 тысяч экземпляров книг. Количество посещений библиотеки – 9000. С 2022 года Воробьевская районная библиотека вошла в МКУК «Воробьевская МЦБ» и была переименована в Центральную районную библиотеку. Целая библиотечная эпоха с богатой историей, умными книгами, интересной историей о людях, чья жизнь связана с книгой и библиотекой. Библиотека работала в разные периоды жизни страны, общества. В библиотеке строго соблюдается принцип бесплатного чтения. В библиотеке жизнь интересна и многогранна. Здесь работают люди, которые служат книгам, культуре, любимому библиотечному делу.",Воробьевский район,2016-12-06T10:54:30Z,2023-03-07T13:36:05Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,,,
Седельниковская библиотека – филиал № 7,"край Красноярский,р-н Сухобузимский,д Седельниково,ул 9 Мая,д 13",93.3907826957703,56.5283835921825,"Седельниковская сельская библиотека – одно из структурных подразделений Сухобузимской межпоселенческой центральной библиотеки. Она обслуживает 271 читателя в год. Книговыдача – 5 634 экземпляра. Посещений за год – 3 081. Книжный фонд насчитывает 2 271 экземпляр. Библиотека активно сотрудничает с сельским Домом культуры, в котором и располагается. Читатели могут подобрать здесь интересную и познавательную книгу, провести досуг, принять участие в мероприятиях, позволяющих не только активно отдохнуть, но и проявить творческие способности, расширить кругозор. Читатели Седельниковской библиотеки являются активными участниками районных и краевых конкурсов.",Сухобузимский район,2022-12-07T01:41:35Z,2023-08-17T07:19:03Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Пионерская детская библиотека,"ао Ханты-Мансийский Автономный округ - Югра,р-н Советский,пгт Пионерский,ул Ленина,д 20",62.8585329982192,61.1987014383507,"Детская библиотека в п. Пионерский открылась в 1968 году, первой заведующей была Артемьева Любовь Гавриловна. В библиотеку записались 300 детей, книжный фонд составлял 2 603 экземпляра, книговыдача – 1 385 единиц. Показатели на 1 января 2021 года: фонд – 22 426 экземпляров, количество пользователей – 1 159 человек, посещений – 4 571, книговыдача – 21 201 единица. Библиотека доступна для инвалидов: передвигающихся на креслах-колясках;с поражением нижних конечностей;с частичным нарушением зрения;с частичным нарушением слуха;с нарушением умственного развития.В учреждении реализуется экологическая программа по летнему отдыху детей «Школа экологических знаний».",Советский район,2018-02-12T12:12:25Z,2023-03-03T12:04:31Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,17:00:00
Шумихинская центральная библиотека,"обл Курганская,р-н Шумихинский,г Шумиха,б-р 50 лет Октября,д 2",63.284362,55.2287,"Центральная библиотека выступает в качестве центра межличностного общения всех категорий населения. Сотрудники ведут работу по различным направлениям: сохранение и развитие культуры;формирование гражданской позиции; патриотическое, эстетическое, семейное, духовно-нравственное воспитание;экологическая культура населения;воспитание любви к родному краю;работа с социально незащищенными слоями населения, с семьями, находящимися в социально опасном положении. Библиотечные ресурсы включают в себя не только книжный фонд, но и справочно-правовую систему «Консультант+», база которой еженедельно обновляется. Читателям предоставляется доступ к ресурсам Национальной и Президентской электронных библиотек. Ведется работа с молодыми избирателями в рамках клуба «Молодое поколение выбирает». Имея высокопрофессиональный кадровый потенциал, библиотека совместно с общественными организациями города в течение ряда лет реализует патриотические и краеведческие проекты «Мы этой памяти верны», «Край, где родина». Результат этих проектов – создание электронного краеведческого справочника «Солдаты Победы», издание информационно-биографического сборника «Зауральский городок Шумиха», печатного сборника «Край родной, Шумихинский район».",Шумихинский район,2022-05-16T12:16:33Z,2022-11-29T09:39:55Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,,
Библиотека «Наследие» – филиал № 8 ст. Каневской,"край Краснодарский,р-н Каневской,ст-ца Каневская,ул Широкая,д 52Б",38.988258,46.081504,"Библиотека «Наследие» была открыта 10 января 2022 года в районе, где никогда не было учреждений культуры. Именно поэтому ведется большая работа с населением. Для детей организован любительский клуб «Звезда», на базе которого ребята принимают участие в различных конкурсах и кружках декоративно-прикладного искусства. Сформирован клуб для взрослого населения, где люди старшего поколения общаются, принимают участие в литературных вечерах, бенефисах. Направление библиотеки выбрано патриотическое и краеведческое, чтобы привлечь внимание читателей к местным писателям, привить любовь к своей малой родине, развить творческие способности у детей, сблизить между собой разные поколения. Читатели вовлечены в исследование каждого уголка станицы с помощью запланированных проектов. Фонд библиотеки включает 300 экземпляров различной литературы, а также 19 периодических изданий. С момента открытия зарегистрировалось 50 читателей.",Каневской район,2022-01-15T10:49:00Z,2023-02-22T07:04:14Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Отдел библиотечного обслуживания № 7 с. Тогур,"обл Томская,р-н Колпашевский,с Тогур,ул Ленина,д 10",82.8296265006065,58.3607244637219,"Самая первая Тогурская библиотека находилась при церкви, построенной в 1818 году. Насчитывалось 166 наименований изданий в основном духовной тематики. В 1920 г. эта библиотека погибла, была разграблена вместе с утварью церкви. Прошли годы. В 1936 году открыли клуб «Ударник», ныне Дом культуры «Лесопильщик». При нём в 1937 году организовали первую публичную библиотеку.1 октября 1924 года была открыта Тогурская изба-читальня. Находилась в Нардоме и занимала одну комнатку. Заведовал избой-читальней бывший токарь по металлу Иванкин с 1 января 1925 года. Книжный фонд составлял 650 экземпляров. Выписывались газеты: «Красное знамя», «Правда», «Известие», «Долой неграмотность». Посещала избу-читальню в основном молодежь. Принималось участие в проведениях кампаний, таких как «Похороны Ленина», «Кровавое воскресение».В далёком 1937 г. корреспондент газеты «Советский Север» М. Бычков пишет: «Лет пять тому назад село Тогур было старинного типа сибирской деревушкой, с прокоптевшими домиками, кругом опоясанный тайгой. В селе была единственной изба-читальня. Она помещалась в одной из комнат сельсовета». Чуть позже Бычков пишет: «Растут культурные запросы трудящихся Тогура. Яркий факт этого роста – огромная тяга трудящихся к книге».С каждым годом увеличивается число читателей Тогурской библиотеки, читают классику: Пушкина, Лермонтова, Горького, Толстого.В начале 1956 года детская библиотека переехала в другое здание и заняла две небольшие комнаты в здании сельского Совета по улице Советская. В этом же году состоялся новый переезд в другое здание, напротив церкви. Там был абонемент и читальный зал. Работала в библиотеке Верхорубова Зинаида Ивановна.В 1957 году построена библиотека на улице Ленина. В то время это было самое красивое здание в Тогуре. Разместилось в нём две библиотеки: детская и взрослая. Работали в детской библиотеке: Брызгалова Раиса Владимировна, Горынина Эльвина Павловна, Сафонова Галина Никифоровна. В 1972 году в детскую библиотеку пришла Валентина Ивановна Шутегова, заступила в должность заведующей в 1981 г.Сегодня в штате отдела библиотечного обслуживания № 7 три сотрудника: заведующий Любовь Татьяна Алексеевна Кураш, библиотекари Вера Михайловна Луговская, Елена Владимировна григоренко.",Колпашевский район,2017-05-31T02:27:57Z,2023-11-01T09:08:06Z,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,,,11:00:00,18:00:00
Домашовская поселенческая библиотека,"обл Брянская,р-н Брянский,с Домашово,ул Советская,д 20",34.051773,53.456562,"Домашовская поселенческая библиотека находится в центре села Домашово. Она была открыта в 1977 году. Фонд учреждения включает более 6 000 экземпляров. Ее услугами пользуются около 500 человек, посещают в среднем за год более 5 000 раз, книговыдача – около 10 000 экземпляров. Пользователи библиотеки: дети, молодежь, взрослое население, пенсионеры. В зону ее обслуживания также входят д. Новониколаевка и с. Дорожово. Постоянно ведется работа с Областной научно-универсальной библиотекой имени Ф. И. Тютчева. В библиотеке ведется работа по созданию папки «Книга памяти». С 2020 года начал работать читательский клуб «Мир книжных затей», в котором обсуждаются литературные произведения, проходят тематические мероприятия.",Брянский район,2017-02-15T09:22:18Z,2023-06-15T09:59:05Z,,,09:30:00,17:45:00,09:30:00,17:45:00,09:30:00,17:45:00,09:30:00,17:45:00,09:30:00,17:45:00,,
Вощиковская библиотека,"обл Ярославская,р-н Пошехонский,д Вощиково,ул Школьная,д 11",39.0989443659782,58.3235624181512,"Библиотека в селе появилась в середине 40-х годов ХХ века. Площадь здания – 60 кв. м. Книжный фонд насчитывает 2 750 экземпляров. Пользователей – 491 человек, посещений в год – более 3 000, книговыдача – 7 000 экземпляров. На всех этапах своего развития библиотека играла и играет важную просветительскую роль, она постоянно находится в центре общественной жизни села и района. Здесь собран и бережно хранится богатый краеведческий материал, поддерживается тесная связь с творческими людьми края, ведется активная работа с юношеством. Библиотека постоянно использует новые форматы проведения мероприятий и вовлечения пользователей в библиотечную жизнь.",Пошехонский район,2019-07-29T12:21:02Z,2023-06-27T05:08:17Z,08:50:00,17:00:00,08:50:00,17:00:00,08:50:00,17:00:00,08:50:00,17:00:00,08:50:00,17:00:00,,,,
Челкасинская сельская библиотека,"Чувашия Чувашская республика,р-н Урмарский,с Челкасы,ул К.Маркса,д 59",47.907424,55.698259,"История библиотеки в селе Челкасы началась в 1935 году с избы-читальни. Работал в ней Алексеев Павел Алексеевич. Он приучал людей к чтению, занимался ликбезом. С марта 1960 года в Челкасах открылась сельская библиотека. Заведовала ею Павлова Клавдия Павловна, дочь Алексеева Павла Алексеевича, первого библиотекаря в селе. Клавдия Павловна закончила библиотечный техникум в г. Владимире и проработала более 10 лет библиотекарем, а в 1973 году заняла должность секретаря Челкасинского сельского совета.С 1974 года сельская библиотека переехала в новое здание центрального сельского Дома культуры, где и находится до сих пор, занимая площадь 60 кв. м.Челкасинская сельская библиотека обслуживает около 800 пользователей. Библиотечный фонд включает свыше 11 тысяч экземпляров. В библиотеке действуют программы по повышению компьютерной и финансовой грамотности населения. Работает детский клуб по интересам «Я и мой мир».",Урмарский район,2015-07-23T14:03:51Z,2023-02-28T08:01:38Z,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,09:00:00,16:00:00,,
Каюковская сельская библиотека,"Респ Татарстан,р-н Спасский,с Каюки,ул Советская,д 23",49.6958604723768,55.1348667745472,"Каюковская сельская библиотека образована в 1937 году. В настоящее время она находится в здании сельского клуба. В 2008 году произведен капитальный ремонт. Библиотека оснащена новой мебелью, в помещениях современный дизайн. В библиотеку поступает более 30 наименований периодических изданий. Ежегодно обслуживается свыше 250 пользователей. Фонд насчитывает 9 606 экземпляров. Работает клуб «Тылсымлы куллар» для детей и «Туган илем – Болгар җире» для взрослых. Учреждение принимает активное участие в жизни села и является любимым местом досуга детского и взрослого населения. Приоритетное направление работы – краеведение. В библиотеке находится музейный уголок татарского детского писателя Абдуллы Алиша, который открылся к 65-летию со дня его рождения – в 1973 году. Абдулла Алиш (Габдуллазян Габдулбариевич Алишев) – известный татарский писатель, автор многих книг для детей, соратник Мусы Джалиля по антифашистскому подполью – родился в селе Каюки. Материалы, собранные в музее, знакомят с экспонатами, документами, раскрывающими огромный талант и героическую жизнь Абдуллы Алиша.",Спасский район,2021-03-25T12:18:54Z,2023-09-26T06:12:24Z,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,09:00:00,17:12:00,,,,
Библиотека села Бахтыбаево,"Респ Башкортостан,р-н Бирский,с Бахтыбаево,ул Панфилова,д 19",55.470331,55.537872,"В 1954 году в деревне Бахтыбаево была открыта изба-читальня. Избачом работал Александров Андрей Александрович. В 1955 году по настоянию председателя сельского совета Абукаева Павла было построено новое здание и открыта Бахтыбаевская сельская библиотека – светлое, просторное помещение с большими окнами, высокими потолками. В зоне обслуживания библиотеки находятся два села: Бахтыбаево (937 жителей) и Новокульчубаево (576 жителей). Библиотека насчитывает 818 читателей в год, книговыдача – 19752 экземпляра в год. Книжный фонд составляет 14691 экземпляров. Фонды максимально доступны читателям. Помимо книг людей притягивает своеобразный музейный уголок, где они могут приобщаться к духовным ценностям краеведческого материала. Проводятся такие праздники – Масленица, «Марийские посиделки», «Вечер родословной» и другие. Наша кропотливая работа, проводимая совместно с семьями, школой, общественностью, позволяет сохранить самобытность марийцев и марийскую культуру.",Бирский район,2016-04-26T09:35:37Z,2023-04-05T12:50:12Z,,,10:00:00,19:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Колыонская библиотека – филиал № 10,"обл Кемеровская область - Кузбасс,р-н Ижморский,с Колыон,ул Микрорайон,д 3",86.5553806614976,56.4778558977797,"Колыонская библиотека – филиал № 10 занимает достойное место в образовательной, информационной и социокультурной инфраструктуре села. Библиотека основана в 1948 году. Библиотека сегодня: фонд – 16 337 единиц; число пользователей – 726;посещения – 8 600; выдано документов – 14 445. Колыонская библиотека – филиал № 10 – организатор различных акций, экскурсий, мастер-классов, интересных инсталляций, театральных площадок, ярких выставок народного творчества. В ней создан краеведческий зал и оформлен «Уголок немецкой культуры», где проходит различные мероприятия для детей и взрослых. В библиотеке проводятся консультативные занятия по повышению цифровой грамотности населения. Действует клуб активного досуга «У камина», в котором для читателей старшего возраста организуют вечера отдыха, фольклорные посиделки и праздники, посвященные датам народного календаря. Библиотека совместно с воспитателями детского сада работает по программе «Люблю тебя, мой край родной» (нравственно-патриотическое воспитание детей дошкольного возраста).",Ижморский район,2022-12-02T09:37:54Z,2023-08-16T07:17:48Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,
Городская библиотека № 30 микрорайона Западный,"обл Московская,г Домодедово,мкр Западный,ул Текстильщиков,д 41А",37.7376777839657,55.433642832054304,"Библиотека была образована в 1979 году и располагалась в помещении Домодедовской центральной районной больницы. Первоначальный фонд насчитывал около 5 тысяч книг и был сформирован на базе фонда Яковлевской сельской библиотеки. В 2008 году библиотека переехала во вновь построенное здание молодежного культурного центра «Спутник» в микрорайоне Западный. Сегодня книжный фонд составляет около 6 тысяч книг и журналов. С первых дней деятельности на новом месте библиотека начала активную работу по привлечению к чтению жителей микрорайона, налаживается связь со школой, общественностью, проводится много совместных мероприятий с молодежным центром. Изо дня в день библиотека активной культурно-просветительской и общественной работой завоевывает авторитет у жителей микрорайона – от юных читателей до ветеранов и стремится к выполнению поставленных целей: довести количество читателей до 500 человек, книговыдачу – до 10 тысяч экземпляров, посещения – до 5 тысяч человек в год; стать настоящим центром просвещения и общения для жителей микрорайона.",Домодедово,2015-03-18T14:54:24Z,2023-03-03T12:42:05Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,
Балаковский филиал библиотеки для слепых,"обл Саратовская,г Балаково,ул Саратовское шоссе,д 39",47.822102,52.007072,"Балаковский филиал Саратовской областной специальной библиотеки для слепых ведет деятельность по обслуживанию незрячих и слабовидящих города Балаково с 1977 года. Фонд универсальный, его основной состав – литература на специальных носителях для слепых и слабовидящих: издания рельефно-точечным шрифтом Брайля, «говорящие» книги на CD и флеш-картах, издания укрупненным шрифтом. Ежегодное количество посещений – 3 000. В филиале ведется работа по продвижению чтения, социокультурной реабилитации инвалидов через культурную и творческую деятельность, предоставляется доступ к культурным ценностям и культурным благам. Читатели активно участвуют в культурно-массовых мероприятиях, организатором которых выступает библиотека. Балаковский филиал ведет активную работу с коррекционными детскими садами, общеобразовательными учреждениями, домами-интернатами и школами-интернатами.",Саратовская область,2020-12-12T18:52:13Z,2023-12-22T11:26:12Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,,
Специализированная библиотека № 15 им. Н. Н. Благова,"обл Ульяновская,г Ульяновск,проезд Героя России Аверьянова,д 7",48.33035,54.253026,"Впервые библиотека открыла свои двери для читателей в 1979 году. В 2011 году ей было присвоено имя Николая Николаевича Благова, члена Союза писателей СССР, лауреата Государственной премии СССР. Его имя входит в пятерку крупных поэтов России второй половины XX века. С 2013 года на базе учреждения функционирует литературно-музейная экспозиция на основе материалов о жизни, деятельности и творчестве Николая Благова. Здесь же представлены редкие детские фотографии поэта: в кругу семьи, среди коллег, на телевидении, в редакции газеты «Ульяновская правда», с друзьями. В библиотеке работают лектории для разных возрастов и дискуссионные клубы, организуются книжные и интерактивные выставки. Фонд, который включает более 24 000 изданий современной литературы по разным отраслям знаний, и доступ к электронным ресурсам дают возможность организовывать викторины, интеллектуальные игры, мастер-классы. Имеется абонемент, читальный зал и два подсобных помещения.",Ульяновск,2022-09-27T09:54:32Z,2023-08-24T08:37:30Z,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,,,10:30:00,19:00:00,10:30:00,19:00:00
Новоакшинская сельская библиотека,"Респ Мордовия,р-н Старошайговский,с Новое Акшино,ул Центральная,д 15",44.777936,54.307379,"В селе Новое Акшино в бывшем доме купца Александра Михайловича Смоленского в 1924 г. открыли школу для бедноты, в одной из комнат открыли библиотеку. Основу ее фонда составили книги из церковно-приходской школы, 500 книг – художественная литература и справочники по сельскому хозяйству. С 1950 г. работу библиотеки вела учительница русского языка и литературы Евдокия Федоровна Буркина. В 1972 г. библиотека переехала в новое здание Дома культуры. Руководила ей Л. Н. Сласинова. 20 лет Людмила Николаевна вела большую культурно-просветительную работу. В 1991 г. библиотеку приняла Любовь Александровна Напалкова. В настоящее время фонд библиотеки составляет 9 300 экз., посетителей – 6 400. С 2009 г. ее возглавляет Никитина Наталья Владимировна. Она находит общий язык с читателями любого возраста, особенно с детьми и их родителями, активно ведет работу по привлечению новых читателей, обслуживает инвалидов и пенсионеров на дому. В библиотеке создан краеведческий мини-музей.",Старошайговский район,2021-05-13T06:20:19Z,2023-03-03T12:36:29Z,13:00:00,19:00:00,13:00:00,19:00:00,13:00:00,19:00:00,13:00:00,19:00:00,13:00:00,19:00:00,,,,
Библиотека-филиал № 5 п. Заветы Ильича,"край Хабаровский,р-н Советско-Гаванский,рп Заветы Ильича,ул Станюковича,д 19",140.276558,49.030194,"Библиотека была открыта в ноябре 1966 года. Находится в здании детской школы искусств № 2. Фонд насчитывает 33 000 книг и периодических изданий, читатели – 1 680 человек. Библиотека содействует реализации культурных, образовательных, профессиональных, информационных потребностей пользователей. Деятельность насыщена различными мероприятиями гражданско-патриотического, духовного, эстетического, семейного, краеведческого и другого содержания. В своей работе библиотека старается создать условия для проведения интересного и познавательного досуга. Для ребят создан литературно-эстетический клуб «Акварелька», а для старшего поколения – клуб «Чудесная дача».Помимо читального зала и абонемента в библиотеке есть огромный коридор, в котором также имеется возможность проводить мероприятия.",Советско-Гаванский район,2022-07-21T05:03:38Z,2023-03-02T08:26:45Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,17:00:00,10:00:00,17:00:00
Севастопольская сельская библиотека,"Респ Адыгея,р-н Майкопский,ст-ца Севастопольская,ул Школьная,д 22А",40.31816,44.346498,"Севастопольская библиотека была открыта в 1925 году как изба-читальня. В 1952 году преобразована в сельскую библиотеку. С 1978 года – филиал Централизованной библиотечной системы Майкопского района. Фонд включает 6 581 экземпляр книг и периодики. Количество читателей – более 500 человек. Библиотека сотрудничает с местным казачьим обществом. Проводятся мероприятия, связанные с обычаями и традициями казачества. Большое внимание уделяется патриотическому воспитанию подрастающего поколения. Огромный интерес вызывают программы, посвященные юбилейным датам писателей и поэтов. Учреждение обслуживает пользователей с ограниченными возможностями здоровья, сотрудничает с Адыгейской республиканской специальной библиотекой для слепых.",Майкопский район,2021-06-23T09:53:39Z,2023-01-30T11:37:20Z,,,12:00:00,16:00:00,12:30:00,16:00:00,12:30:00,16:00:00,12:30:00,16:00:00,12:30:00,16:00:00,,
Нердвинская библиотека им. Ф. Ф. Павленкова,"край Пермский,р-н Карагайский,с Нердва,ул Советская,д 13",55.042068,58.693847,"В 1906 году в селе Нердва открыта земская библиотека, которая оказала немалое влияние на распространение грамотности среди нердвинцев. Фонд библиотеки до 1917 года включал более 5 000 экземпляров. Сегодня он насчитывает более 13 000 экземпляров. В 1998 году она получила статус Павленковской библиотеки, ей присвоено имя просветителя и мецената Флорентия Федоровича Павленкова. Ежегодно учреждение посещают более 1 000 человек, выдается более 35 000 экземпляров книг и периодических изданий. В библиотеке работают любительские объединения «Кудесница» и «Добрые соседи». Основное направления библиотеки – краеведение.",Карагайский район,2015-09-25T13:08:16Z,2023-11-14T12:46:25Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,13:00:00,,
Такушевская сельская библиотека,"Респ Мордовия,р-н Теньгушевский,с Такушево,ул Новая,д 50",42.964534,54.723444,"Такушевская сельская библиотека является структурным подразделением Центральной районной библиотеки Теньгушевского муниципального района и была образована в 1961 году. На сегодняшний день книжный фонд включает в себя 4 219 экземпляров. Количество читателей – 250 человек. Библиотека развивается в русле тенденций времени и активно использует в своей практике информационно-коммуникативные технологии, а также современные формы и методы работы. Для читателей проводятся литературные вечера, библиокафе, брейн-ринги, вечера-презентации, дни книги, дни презентаций, деловые игры и многие другие мероприятия.",Теньгушевский район,2021-04-14T11:35:08Z,2023-02-21T09:39:36Z,08:30:00,12:00:00,08:30:00,12:00:00,08:30:00,12:00:00,08:30:00,12:00:00,08:30:00,12:00:00,,,,
Бакийковская сельская библиотека,"обл Свердловская,р-н Артинский,д Бакийково,ул Азенбаева,д 32",58.159366,56.554702,"Бакийковская сельская библиотека основана в 1955 году. В селе Усть-Манчаж, где находилась в одном здании с сельской администрацией. Из-за ветхости здания, библиотеку в 1961 году перевели в д. Бакийково. Для библиотеки была отведена небольшая комната в здании школы. В 1979 году библиотеку перевели в здание Дома культуры «Бакийковский», где она находится, по сей день. На сегодняшний день Бакийковская сельская библиотека является структурным подразделением муниципального бюджетного учреждения «Централизованная библиотечная система Артинского городского округа» – это общедоступное, информационное и культурно просветительское учреждение.Свою работу библиотека строит по принципу: все в библиотеке – для читателя; ему должно быть комфортно, здесь он должен получить всю необходимую информацию, а также может принять участие в мероприятиях, проводимых в библиотеке. В библиотеке оформляются и обновляются папки по здоровому образу жизни, по татарской культуре. Библиотека работает по программе «Истоки татарской культуры». В рамках этой программы оформляются книжные выставки к юбилеям татарских писателей, проводятся громкие чтения, конкурсы, викторины. Пользователям предоставлен – фонд, как на русском языке, так и на татарском языке (зарубежная классика, детская литература, художественные произведения на любой вкус). Записаться в библиотеку может любой житель, независимо от адреса его фактического проживания. В настоящее время фонд библиотеки составляет более 5195 экземпляров, количество читателей в год – 330.",Арти,2023-03-22T11:43:05Z,2023-03-27T11:35:31Z,,,13:30:00,17:00:00,13:30:00,17:00:00,13:30:00,17:00:00,13:30:00,17:00:00,14:00:00,17:35:00,,
Макарьевская сельская библиотека – филиал № 8,"обл Нижегородская,р-н Варнавинский,с Макарий,ул Молодежная,д 25",45.015154,57.296643,"Изба-читальня появилась в д. Ляды в 1935 г. В августе 1954 г. была официально зарегистрирована Лядовская сельская библиотека Лядовского сельсовета Варнавинского района Горьковской области. Располагалась в здании Лядовского сельсовета. В 1967 г. она переехала в село Макарий, где для нее выделили комнату в 40 кв. м. в сельском Доме культуры. Сейчас библиотека располагается в кирпичном здании, находящемся в центре села Макарий. Число читателей составляет 315 человек, из них 75 детей. Фонд библиотеки – 3 000 экземпляров. Жители села с удовольствием посещают библиотеку. Работает женский клуб «Рябинушка» по направлениям краеведение, рукоделие, кулинарное искусство, поэзия, театральная постановка. У каждого направления есть свой руководитель из числа членов клуба. Особой популярностью библиотека пользуется у воспитанников реабилитационного центра для детей, оставшихся без попечения родителей, который находится в с. Макарий. Ребята с удовольствием принимают участие в проводимых мероприятиях. У библиотеки много друзей, к которым всегда можно обратиться за помощью.",Варнавинский район,2021-06-21T08:39:09Z,2023-03-07T09:35:15Z,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,,09:00:00,16:00:00
